"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","individualCount","minimumElevationInMeters","maximumElevationInMeters","typeStatus","fieldNumber"
"107","2021-02-08 12:54:15-03","UFRGS","ICN","068192","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Domingues, HG","1986","10","10","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Estação Experimental UFRGS",NA,NA,NA,"28343","auto","1990","03",NA,NA,NA,NA,NA,NA
"108","2021-02-08 12:54:15-03","UFRGS","ICN","089934","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","11","11","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"56","América do Sul","Estação Experimental UFRGS",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-08 12:54:15-03","UFRGS","ICN","089935","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"37","América do Sul","Estação Experimental UFRGS",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-08 12:54:15-03","UFRGS","ICN","068191","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Domingues, HG","1986","10","10","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Estação Experimental UFRGS",NA,NA,NA,"28343","auto","1990","03",NA,NA,NA,NA,NA,NA
"111","2021-02-08 12:54:15-03","UFRGS","ICN","089936","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"32","América do Sul","Estação Experimental UFRGS",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-08 12:54:15-03","UFRGS","ICN","089927","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"26","América do Sul","Estação Experimental UFRGS",NA,"Frequente.; Área sem gado.",NA,"28343","auto","1990","03",NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:54:15-03","UFRGS","ICN","090083","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","11","16","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"107","América do Sul","Sítio Matzenbacher",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-08 12:54:15-03","UFRGS","ICN","089999","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","H.S.A.","1932","10",NA,"Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Monocotyledon",NA,"72","América do Sul",NA,NA,NA,NA,"21601","auto","1990",NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 12:54:15-03","UFRGS","ICN","023820","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Felisbino; et al.","1972","10","21","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Monocotyledon",NA,"3","América do Sul","Campus IPEAS-UFPEL.",NA,NA,NA,"51462","auto","1990",NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:54:15-03","UFRGS","ICN","130159","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Longhi-Wagner, HM","Longhi-Wagner, HM","2003","12","06","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"8812","América do Sul","Morro da Polícia",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-08 12:54:15-03","UFRGS","ICN","089937","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","11","14","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"83","América do Sul","Morro da Polícia",NA,NA,NA,"29946","auto","1990","03",NA,NA,NA,NA,NA,NA
"118","2021-02-08 12:54:15-03","UFRGS","ICN","169422","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Welker, CAD","Longhi-Wagner, HM; Welker, CAD","2005","08","04","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"9834","América do Sul","Morro Santana",NA,"rara",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-08 12:54:15-03","UFRGS","ICN","068076","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Zanin, A; et al.","1987","10","31","Brasil","RS","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"Monocotyledon",NA,"3","América do Sul",NA,NA,NA,NA,"7291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:54:15-03","UFRGS","ICN","068075","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Zanin, A; et al.","1987","10","31","Brasil","RS","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"Monocotyledon",NA,"2","América do Sul",NA,NA,NA,NA,"7291","auto","1990","03",NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:54:15-03","UFRGS","ICN","098972","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Rúgolo, Z; Longhi-Wagner, H; Boechat, S; Molina, AM","1992","12","07","Brasil","SC","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"Monocotyledon",NA,"1499","América do Sul","BR-438, Km 37, na beira da estrada.",NA,"Solo pedregoso e úmido.",NA,"32577","auto","1995",NA,NA,NA,NA,NA,NA,NA
"122","2021-02-08 12:54:15-03","UFRGS","ICN","068036","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Longhi-Wagner, H; et al.","1987","11","19","Brasil","RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Monocotyledon",NA,"1659","América do Sul","BR-290, Km 562.",NA,"Em campo sujo, pouco comum.",NA,"89305","auto","1990",NA,NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:54:15-03","UFRGS","ICN","096377","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Valls, J; Andrade-Lima; Irgang, B","1973","11","03","Brasil","RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Monocotyledon",NA,"2839","América do Sul","Junto a ponte sobre o Arroio Regalado.",NA,"Solo úmido, vegetação rala.",NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-02-08 12:54:15-03","UFRGS","ICN","106166","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Cialdella, A","Boechat, SC","1994","11","11","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Monocotyledon",NA,"160","América do Sul","BR-153. 45km de Bagé em direção a Caçapava do Sul.",NA,NA,NA,"74087","auto","2000",NA,NA,NA,NA,NA,NA,NA
"125","2021-02-08 12:54:15-03","UFRGS","ICN","092494","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Ritter, MR","1989","11","02","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Monocotyledon",NA,"446","América do Sul","Casa de Pedra.",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:54:15-03","UFRGS","ICN","090054","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","11","28","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Monocotyledon",NA,"110","América do Sul","5km para Vacaria.",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:54:15-03","UFRGS","ICN","067896a","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Longhi-Wagner, HM; et al.","1987","11","16","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Monocotyledon",NA,"1519","América do Sul","BR-290, km 313",NA,"Beira de estrada, em solo argiloso e com areião.",NA,"50525","auto","1990",NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:54:15-03","UFRGS","ICN","089939","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Brack, P","1987","10","25","Brasil","RS","Candiota","-53.6725006103516","-31.5580997467041",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Fazendão, Candióta - Bagé.",NA,NA,NA,"28623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:54:15-03","UFRGS","ICN","145384","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Caporal, FJM","Caporal, FJM","2004","10","24","Brasil","RS","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"Monocotyledon",NA,"290","América do Sul","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco",NA,"campo pastejado",NA,"68702","auto",NA,NA,NA,NA,"305","305",NA,NA
"130","2021-02-08 12:54:15-03","UFRGS","ICN","145360","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Caporal, FJM","Caporal, FJM","2004","10","03","Brasil","RS","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"Monocotyledon",NA,"247","América do Sul","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco",NA,"campo pastejado",NA,"68702","auto",NA,NA,NA,NA,"305","305",NA,NA
"131","2021-02-08 12:54:15-03","UFRGS","ICN","142680","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Caporal, FJM","Caporal, FJM","2004","10","24","Brasil","RS","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco",NA,"campo pastejado",NA,"68702","auto",NA,NA,NA,NA,"305","305",NA,NA
"132","2021-02-08 12:54:15-03","UFRGS","ICN","068197","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Silva Filho, FA","1986","12","16","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Monocotyledon",NA,"806","América do Sul","Campo pastejado",NA,NA,NA,"62084","auto","1990","03",NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:54:15-03","UFRGS","ICN","063052","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Cialdella, A","Arzivenco, L","1978","11","22","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Monocotyledon",NA,"352","América do Sul","Beira capão pinheiros L.",NA,NA,NA,"38649","auto","2000",NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:54:15-03","UFRGS","ICN","063496","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Longui-Wagner, H; et al.","1984","12","01","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Monocotyledon",NA,"1227","América do Sul","Capoeira a E da estação.",NA,NA,NA,"38649","auto","1990","03",NA,NA,NA,NA,NA,NA
"135","2021-02-08 12:54:15-03","UFRGS","ICN","089930","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"34","América do Sul",NA,NA,"Abundante.; Área sem gado.",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:54:15-03","UFRGS","ICN","089928","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"28","América do Sul",NA,NA,"Abundante.; Área sem gado.",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:54:15-03","UFRGS","ICN","089931","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Cialdella, A","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"22","América do Sul","Estação Experimental Agronômica",NA,"Área sem gado; abundante.",NA,"28343","auto","2000",NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:54:15-03","UFRGS","ICN","090057","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"33","América do Sul","Estação Experimental UFRGS",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:54:15-03","UFRGS","ICN","090059","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"32","América do Sul","Estação Experimental UFRGS",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:54:15-03","UFRGS","ICN","090011","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"25","América do Sul","Estação Experimental UFRGS",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:54:15-03","UFRGS","ICN","090019","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","10","28","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"36","América do Sul","Estação Experimental UFRGS",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:54:15-03","UFRGS","ICN","090250","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","11","26","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"101","América do Sul","Sítio Matzenbacher",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:54:15-03","UFRGS","ICN","090018","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Salles, JM","Sallés, JM","1988","11","26","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"105","América do Sul","Sítio Matzenbacher",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-08 12:54:15-03","UFRGS","ICN","089920","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Guglieri, A","Sallés, JM","1988","11","26","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Monocotyledon",NA,"105","América do Sul","Sítio Matzenbacher Br116",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-08 12:54:15-03","UFRGS","ICN","096388","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Longui-Wagner, H","1989","11","10","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Horto UFPEL.",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-08 12:54:15-03","UFRGS","ICN","119207","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, Jaime M","Sacco, JC","1954","11","17","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Monocotyledon",NA,"239","América do Sul","Instituto Agronômico do Sul",NA,"Abundante em poucos locais.",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-08 12:54:15-03","UFRGS","ICN","136606","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.",NA,"Longhi-Wagner, HM; Essi, L","2004","10","11","Brasil","RS","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"Monocotyledon",NA,"9291","América do Sul","beira do arroio Piratini Menor após a ponte saindo de Piratini",NA,"Com molecular.",NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:54:15-03","UFRGS","ICN","089933","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","11","14","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"83","América do Sul","Morro da Polícia",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:54:15-03","UFRGS","ICN","089932","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","11","14","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"85","América do Sul","Morro da Polícia",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-08 12:54:15-03","UFRGS","ICN","090053","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Sallés, JM","1988","11","14","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"84","América do Sul","Morro da Polícia",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:54:15-03","UFRGS","ICN","149391","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Ferreira, PMA","Ferreira, PMA; Eggers, L","2006","01","04","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Morro do Osso",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:54:15-03","UFRGS","ICN","149432","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Ferreira, PMA","Ferreira, PMA","2006","11","27","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Morro do Osso",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:54:15-03","UFRGS","ICN","148229","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Welker, CAD","Welker, CAD","2005","09","14","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"113","América do Sul","Morro Santana",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-08 12:54:15-03","UFRGS","ICN","185878","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Setubal, R","Setubal, R; Boldrini, II","2005","11","14","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Monocotyledon",NA,"662","América do Sul","morro São Pedro Econsciência Espaço de Conservação",NA,"em campo seco de topo de morro",NA,"29946","auto",NA,NA,NA,NA,"145","145",NA,NA
"155","2021-02-08 12:54:15-03","UFRGS","ICN","090058","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Moorben, E","1988","11","13","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","9º distrito, Fazenda.",NA,NA,NA,"37819","auto","1990","03",NA,NA,NA,NA,NA,NA
"156","2021-02-08 12:54:15-03","UFRGS","ICN","089940","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Moorben, E","1988","11","13","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Monocotyledon",NA,"s.n.","América do Sul","Fazenda Santa Mathilde.",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-08 12:54:15-03","UFRGS","ICN","067953","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Longhi-Wagner, H; et al.","1987","11","17","Brasil","RS","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Monocotyledon",NA,"1576","América do Sul","Cerro Armour.",NA,"Comum.; Em campo sujo, próximo a mata; solo argiloso.",NA,"79795","auto","1990",NA,NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:54:15-03","UFRGS","ICN","088241","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Pilz, A","Pilz, A","1987","11","18","Brasil","RS","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Monocotyledon",NA,"179","América do Sul","Morro Armur.",NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:54:15-03","UFRGS","ICN","026732","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Silas","1974","11","17","Brasil","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Monocotyledon",NA,"89","América do Sul","Sítio Piratini.",NA,NA,NA,"25915","auto","1989","10",NA,NA,NA,NA,NA,NA
"160","2021-02-08 12:54:15-03","UFRGS","ICN","068054","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Longhi-Wagner, H; et al.","1987","11","20","Brasil","RS","São Sepé","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,"Monocotyledon",NA,"1677","América do Sul","BR-290, Km 373.",NA,"Em campo sujo, próximo a mata; solo argiloso.",NA,"46510","auto","1990",NA,NA,NA,NA,NA,NA,NA
"161","2021-02-08 12:54:15-03","UFRGS","ICN","068077","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Zanin, A; et al.","1987","10","31","Brasil","RS","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"Monocotyledon",NA,"4","América do Sul",NA,NA,NA,NA,"7291","auto","1990","03",NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:54:15-03","UFRGS","ICN","067889c","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Zanin, A; Fernandes, I; Silveira, RM","1987","10","31","Brasil","RS","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"Monocotyledon",NA,"1","América do Sul","Ao pé do Morro Sapucaia",NA,"Em beira de estrada; abundância de Aristida junto com Piptochaetium, que é pouco frequente.",NA,"7291","auto","1990","03",NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:54:15-03","UFRGS","ICN","187232","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.",NA,"Valls, JFM; Dall'Agnol, M; Fischer, RG","1982","10","27","Brasil","SC","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Monocotyledon",NA,"6835","América do Sul","Proximidades de Painel, na estrada Lages-São Joaquim",NA,"Erva cespitosa.Antécios com calo pungente. Frequente",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-22 16:23:45-03","FEPAGRO","BLA","8099","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto","J. R. Mattos",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"BLA008099",NA,"Spermatophyta",NA,NA,NA,NA,NA,"Coleta sem data e local definidos.Habitat: Cultivado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-22 16:23:45-03","FEPAGRO","BLA","3442","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","B. Rosengurtt","B. Rosengurtt","1958","10","26","Uruguai","Lavalleja","Sierra Carapé",NA,NA,NA,NA,"BLA003442",NA,"Spermatophyta",NA,"B 7427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
