"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber","sex"
"47","2019-11-21 14:40:19-03","UFJF","CESJ","68037","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"K. Antunes; J.H.C. Ribeiro; L.D. Santana; N.C. de Souza","605","América do Sul","Brasil","Minas Gerais",NA,"Arbusto, 1,5 m de alt., Campo de Altitude e borda de Floresta Nebular. Botões com sépalas nigrescentes. Flores com pétalas brancas. Frutos nigrescentes com tricomas alvos.","CESJ068037",NA,"K. Antunes","2016","08","14","Parque Estadual da Serra do Papagaio, subida para o Pico do Santo Agostinho","-45.274839","-22.335183","225","225","Alagoa","2019",NA,NA,NA,NA,NA,"-45.274839","-22.335183",NA,NA,NA,NA,NA
"48","2019-11-21 14:40:19-03","UFJF","CESJ","68029","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"K. Antunes; J.H.C. Ribeiro","597","América do Sul","Brasil","MInas Gerais",NA,"Arbusto, 3 m de alt., borda de Floresta Nebular. Frutos nigrescentes","CESJ068029",NA,"K. Antunes","2016","08","13","Parque Estadual da Serra do Papagaio, Chapadão","-45.240228","-22.222922","194","194","Baependi","2019",NA,NA,NA,NA,NA,"-45.240228","-22.222922",NA,NA,NA,NA,NA
"49","2019-11-21 14:40:19-03","UFJF","CESJ","61060","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"D.S. Santiago; K. Antunes; R.J.V. Alves","313","América do Sul","Brasil","Minas Gerais",NA,"Arbusto, ca. 1,5 m. Frutos nigrescentes.","CESJ061060",NA,"M. Sobral","2012","11","24","Parque Estadual da Serra do Papagaio, Pico do Santo Agostinho (Garrafão). Campo de altitude (topo).","-44.6418991088867","-22.1706008911133",NA,NA,"Alagoa","2013",NA,"13155","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-21 14:40:19-03","UFJF","CESJ","44570A","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"F.F. Mazine; W. Forster; M. Sobral","215","América do Sul","Brasil","Minas Gerais",NA,"Arbusto 70-80 cm. Frutos azuis, arroxeados.","CESJ44570A","CESJ44570A","F.F. Mazine","1999","10","20","Parque Nacional do Caparaó, Trilha para o Pico da Bandeira, antes de chegar ao Terreirão","-41.8683013916016","-20.4333000183105","1900","1900","Alto Caparaó","2001",NA,"21645","auto","04",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-11-21 14:40:19-03","UFJF","CESJ","31204","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"V.C. Souza; et al.","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ031204","CESJ031204","M. Sobral","1996","09","02",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2004",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:40:19-03","UFJF","CESJ","31209","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"J. Paula-Souza; et al.","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ031209","CESJ031209","M. Sobral","1998","02","12",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2004",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:40:19-03","UFJF","CESJ","24059","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L. Krieger; et al.","CESJ24059","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ024059","CESJ024059","M. Sobral","1989","04","30",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","1998",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:40:19-03","UFJF","CESJ","31216","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"V.C. Souza; et al.","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ031216","CESJ031216","M. Sobral","2000","02","18",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2004",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:40:19-03","UFJF","CESJ","31210","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"V.C. Souza; et al.","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ031210","CESJ031210","M. Sobral","1996","09","02",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2004",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:40:19-03","UFJF","CESJ","31223","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"V.C. Souza; et al.","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ031223","CESJ031223","M. Sobral","2000","02","18",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2004",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:40:19-03","UFJF","CESJ","31200","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"V.C. Souza; et al.","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ031200","CESJ031200","M. Sobral","2000","02","19",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2004",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:40:19-03","UFJF","CESJ","31201","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"V.C. Souza; et al.","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ031201","CESJ031201","M. Sobral","2000","02","19",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2004",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:40:19-03","UFJF","CESJ","31231","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"V.C. Souza; et al.","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ031231","CESJ031231","M. Sobral","2000","02","18",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2004",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:40:19-03","UFJF","CESJ","31224","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"V.C. Souza; et al.","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ031224","CESJ031224","M. Sobral","2000","02","18",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2004",NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:40:19-03","UFJF","CESJ","43676","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"V.C. Souza; et al.","23394","América do Sul","Brasil","Minas Gerais",NA,NA,"CESJ043676","CESJ043676","F.F. Mazine","2000","02","18",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Caparaó","2001",NA,"15056","auto","04",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:40:19-03","UFJF","CESJ","68045","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"K. Antunes; J.H.C. Ribeiro; L.D. Santana; N.C. de Souza","613","América do Sul","Brasil","Minas Gerais",NA,"Arbusto, 0,5 a 1 m de alt., Campo de Altitude. Frutos negros quando maduros","CESJ068045",NA,"K. Antunes","2016","08","14","Parque Estadual da Serra do Papagaio","-45.2721","-22.343336","238","238","Alagoa","2019",NA,NA,NA,NA,NA,"-45.2721","-22.343336",NA,NA,NA,NA,NA
"63","2019-11-21 14:40:19-03","UFJF","CESJ","47566","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"C.N. Matozinhos; N.L. Abreu; L. Menini Neto; F.S. Souza","295","América do Sul","Brasil","Minas Gerais",NA,"Arbusto em campo arenoso. Campo de altitude. Flores brancas, frutos castanhos.","CESJ047566",NA,"M. Sobral","2006","07","27","Serra Negra, Próximo ao Ninho da égua.","-43.8278007507324","-22.0891990661621",NA,NA,"Rio Preto","2010",NA,"20815","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:36:40-03","UNICAMP","UEC","11993","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Shepherd, GJ; Semir, J; Andrade, JB; Leite, V","5788",NA,"Brazil","Minas Gerais",NA,"Arbusto 1m. Frutos arroxeados.; Beira de Mata e Campo aberto com pedras","UEC060899","UEC060899","Jennings, L","1977","09","06","Pico da Bandeira, perto de Caparaó",NA,NA,"1800","2000",NA,"2008",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:36:40-03","UNICAMP","UEC","138081","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Shepherd, GJ; Belinello, R","1472",NA,"Brazil","Minas Gerais",NA,"Arvoreta, botões florais ferrgíneos.; Campo de Altitude.","UEC028735","UEC028735","Sobral, M","2004","02","19","Serra Fina. Hotel Alpina.","-44.816944","-22.374167","2000","2000","Itamonte","2009",NA,NA,NA,NA,NA,"-44.816944","-22.374167",NA,NA,NA,NA,NA
"66","2021-03-01 16:36:40-03","UNICAMP","UEC","165036","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Neto, JOC","2532",NA,"Brazil","Minas Gerais",NA,"Subarbusto, cc. 40cm, frutos enegrescidos.; Campo Quartzítico.","UEC028530","UEC028530",NA,"2006","09","12","Serra Fina, Capim Amarelo (Baixo).","-44.897111","-22.449556","1575","2042","Passa Quatro",NA,NA,NA,NA,NA,NA,"-44.897111","-22.449556",NA,NA,NA,NA,NA
"67","2021-03-01 16:36:40-03","UNICAMP","UEC","165047","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Bagini, LG","1773",NA,"Brazil","Minas Gerais",NA,"Subarbusto, ca. 80 cm, flores alvas, frutos verdes à vináceos.; Campo Quartzítico.","UEC028725","UEC028725",NA,"2005","06","11","Serra Fina. Capim Amarelo-Baixo.","-44.897111","-22.449556","1575","2042","Passa Quatro",NA,NA,NA,NA,NA,NA,"-44.897111","-22.449556",NA,NA,NA,NA,NA
"68","2021-03-01 16:36:40-03","UNICAMP","UEC","165048","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Neto, JOC","2799",NA,"Brazil","Minas Gerais",NA,"Arbusto, 2m, frutos ferrugíneos; Campo de Altitude- Bauxita","UEC028736","UEC028736","Sobral, M","2007","03","13","Serra Fina, Casa Alpina","-44.817222","-22.3725","2000","2000","Itamonte","2009",NA,NA,NA,NA,NA,"-44.817222","-22.3725",NA,NA,NA,NA,NA
"69","2021-03-01 16:36:40-03","UNICAMP","UEC","165049","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Neto, JOC","2555",NA,"Brazil","Minas Gerais",NA,"Arbusto com frutos enegrecidos.; Campo de Nifelina","UEC028724","UEC028724",NA,"2006","09","12","Serra Fina, Capim amarelo ( Médio).","-44.893222","-22.442056","1974","2037","Passa Quatro",NA,NA,NA,NA,NA,NA,"-44.893222","-22.442056",NA,NA,NA,NA,NA
"70","2021-03-01 16:36:40-03","UNICAMP","UEC","165055","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Cordeiro, TR","1705",NA,"Brazil","Minas Gerais",NA,"Subarbusto, ca. 1,5m, frutos cinéreos.; Campo de Altitude- 1º Pico.","UEC028734","UEC028734","Sobral, M","2005","05","16","Serra fina. Pedra da Mina-Baixa.","-44.847861","-22.414056","2087","2455","Passa Quatro","2009",NA,NA,NA,NA,NA,"-44.847861","-22.414056",NA,NA,NA,NA,NA
"71","2021-03-01 16:36:40-03","UNICAMP","UEC","165057","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Neto, JOC","3167",NA,"Brazil","Minas Gerais",NA,"Arbusto, copa densa, ca. 1m, frutos ferrugíneos.; Campo de Nifelina","UEC028718","UEC028718","Sobral, M","2007","06","21","Serra Fina, Capim amarelo ( Médio).","-44.893222","-22.442056","1974","2037","Passa Quatro","2009",NA,NA,NA,NA,NA,"-44.893222","-22.442056",NA,NA,NA,NA,NA
"72","2021-03-01 16:36:40-03","UNICAMP","UEC","165059","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Neto, JOC","2984",NA,"Brazil","Minas Gerais",NA,"Arbusto denso, 1m , frutos ferrugíneos.; Campo de Nifelina","UEC028721","UEC028721","Sobral, M","2007","03","14","Serra Fina. Capim Amarelo (Médio).","-44.893222","-22.442056","1974","2037","Passa Quatro","2009",NA,NA,NA,NA,NA,"-44.893222","-22.442056",NA,NA,NA,NA,NA
"73","2021-03-01 16:36:40-03","UNICAMP","UEC","168109","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Batista, TA; Moraes, C; Boechat, C","251",NA,"Brazil","Minas Gerais",NA,"Árvore. Folhas discolores com face abaxial coberta por pelos ferrugíneos. Flores cheirosas com sépalas ferrugíneas, pétalas, estigma e estames beges. Botões florais roseados. Ritidoma descama em placas. Casca externa avermelhada e inte","UEC035815","UEC035815",NA,"2011","01","25","Hotel Casa Alpina Campo de altitude daonde se avista o Pico das Agulhas Negras.","-44.826083","-22.378806","2130","2130","Itamonte",NA,NA,NA,NA,NA,NA,"-44.826083","-22.378806",NA,NA,NA,NA,NA
"74","2021-03-01 16:36:40-03","UNICAMP","UEC","168110","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Batista, TA; Naves, AR","391",NA,"Brazil","Minas Gerais",NA,"Arbusto com 80 cm de altura. Folhas incompíscuas, coriaceas e discolores com face abaxial branca e pilosa. Ritidoma estriado. Frutos avermelhados.; Ponto 22 - Campo rupestre. Solo afloramento rochoso coberto por Eriocaulaceaes e Briofi","UEC035798","UEC035798",NA,"2011","08","03","Hotel Casa Alpina Campo rupestre próximo a pista de voo.","-44.81925","-22.377556","2135","2135","Itamonte",NA,NA,NA,NA,NA,NA,"-44.81925","-22.377556",NA,NA,NA,NA,NA
"75","2021-03-01 16:36:40-03","UNICAMP","UEC","168183","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Batista, TA; Moraes, C; Boechat, C","250",NA,"Brazil","Minas Gerais",NA,"Árvore. Folhas discolores com face abaxial coberta por pelos ferrugíneos. Flores cheirosas com sépalas ferrugíneas, pétalas, estigma e estames beges. Botões florais roseados. Ritidoma descama em placas. Casca externa avermelhada e inte","UEC035810","UEC035810",NA,"2011","01","25","Campo de altitude daonde se avista o Pico das Agulhas Negras.","-44.826083","-22.378806","2130","2130","Itamonte",NA,NA,NA,NA,NA,NA,"-44.826083","-22.378806",NA,NA,NA,NA,NA
"76","2021-03-01 16:36:40-03","UNICAMP","UEC","189292","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Lima, DF; Bolson, M; Pereira, JS; Becari-Viana, I","451",NA,"Brazil","Rio de Janeiro",NA,"Arbusto 1.5 m. Flores alvas.; Campo de altitute.","UEC120104","UEC120104","Lima, DF","2014","03","23","PARNA Serra dos Órgãos. Pedra do Sino, trilha para abrigo 4.","-43.048889","-22.465833","2020","2020","Teresópolis","2014",NA,NA,NA,"06",NA,"-43.048889","-22.465833",NA,NA,NA,NA,NA
"77","2021-03-01 16:36:40-03","UNICAMP","UEC","165035","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA","2159",NA,"Brazil","Minas Gerais",NA,"Arbusto, cc. 1m, frutos verdes.; Afloramento rochoso.","UEC028526","UEC028526",NA,"2006","03","21","Pico do Itaguaré.","-44.9667015075684","-22.3903007507324",NA,NA,"Passa Quatro",NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:36:40-03","UNICAMP","UEC","165034","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Castaho, GG","2455",NA,"Brazil","Minas Gerais",NA,"Arbusto com frutos verdes.; Afloramento rochoso.","UEC028525","UEC028525",NA,"2006","07","26","Pico do Itaguaré.","-44.9667015075684","-22.3903007507324",NA,NA,"Passa Quatro",NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:36:40-03","UNICAMP","UEC","165056","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA","2224",NA,"Brazil","Minas Gerais",NA,"Arbusto com fruto ferrugíneo.; Campo de Altitude","UEC028722","UEC028722","Sobral, M","2006","03","22","Serra Fina, Campo do Muro","-44.9667015075684","-22.3903007507324",NA,NA,"Passa Quatro","2009",NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:36:40-03","UNICAMP","UEC","165058","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA","2038",NA,"Brazil","Minas Gerais",NA,"arbusto, 2m, flores alvas, frutos ferruginosos a nigrescentes.","UEC028715","UEC028715","Sobral, M","2005","08","11","Serra Fina, Campo do Muro.","-44.9667015075684","-22.3903007507324",NA,NA,"Passa Quatro","2009",NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:36:40-03","UNICAMP","UEC","165050","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Neto, JOC","2855",NA,"Brazil","Minas Gerais",NA,"Arbusto, 1,5m, frutos ferrugíneos.; Campo de Altitude.","UEC028737","UEC028737","Sobral, M","2007","03","16","Serra Fina, Campo do Muro.","-44.9667015075684","-22.3903007507324",NA,NA,"Passa Quatro","2009",NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-12-18 15:50:53-03","UFOP","OUPR","33245","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Bünger, M.O.; Stehmann, J.R.; Scalon, V.R. & Cândido, E.S.","121",NA,"Brasil","Minas Gerais",NA,"Arbusto, ca. 60cm, ramos novos ferrugíneo pubescentes, cálice ferrugineo-pubescentes, nervura centra da face abaxial das folhas castanha.",NA,NA,"Bünger, M.O.","2010","01","13","Parque Estadual do Itacolomi, Trilha do Pico do Itacolomi, após Lagoa Seca.","-43.490556","-20.43","616","616","Ouro Preto","2010",NA,NA,NA,"01","13","-43.490556","-20.43",NA,NA,NA,NA,NA
"83","2019-11-06 09:56:42-03","UFOP","OUPR","21670","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Bünger, M.O.; Scalon, V.R. & Silva, J.L.","55",NA,"Brasil","Minas Gerais",NA,"Arbusto de aprox. 0,4m, ramos virgados, caule alaranjado, folhas jovens com indumento ferrugíneo",NA,NA,"Sobral, M.","2008","04","09","Lagoa Seca, Campo rupestre quartzítico","-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2008",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-03-12 10:29:23-03","UFOP","OUPR","34565","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Pedrosa, L.G.","2034",NA,"Brasil","Minas Gerais",NA,"Arbusto, flores alvas. Campo rupestre",NA,NA,"Pedrosa, L.G.","2019","10","05","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2019",NA,"44599","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-06 09:56:42-03","UFOP","OUPR","21668","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Bünger, M.O.; Scalon, V.R. & Silva, J.L.","53",NA,"Brasil","Minas Gerais",NA,"Arbusto com cerca de 0,4m",NA,NA,"Sobral, M.","2008","04","09","Parque Estadual do Itacolomi, Início da trilha para Lagoa Seca, campo rupestre quartzítico","-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","2008",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-04 13:19:30-03","UDESC","LUSC","7160","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"F.F.Mazine; W.Forster & M.Sobral","215",NA,"Brasil","Minas Gerais",NA,NA,"LUSC008789","LUSC008789","F.F.Mazine","1999","10","20","Parque Nacional do Caparaó - Trilha para o Pico da Bandeira, antes de chegar ao 'Terreirão'.","-41.8683013916016","-20.4333000183105",NA,NA,"Alto Caparaó",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-26 10:43:29-03","UDESC","LUSC","7145","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"F.F.Mazine; W.Forster & M.Sobral","212",NA,"Brasil","Minas Gerais",NA,NA,"LUSC008772","LUSC008772","D.S.Gissi","1999","10","20","Parque Nacional do Carapaó - Vale Encantado; beira do córrego.","-41.8683013916016","-20.4333000183105",NA,NA,"Alto Caparaó","2002",NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-26 10:43:29-03","UDESC","LUSC","7161","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"A.O.Araújo; G.O.Romão & S.Vieira","337",NA,"Brasil","Minas Gerais",NA,NA,"LUSC007165","LUSC007165","Sobral, M.","2003","01","12","Serra de Ouro Branco, em direção á antena.","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-14 10:03:32-03","FURB","FURB","42343","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Uhlmann, A.; et al.","610",NA,"Brasil","Rio de Janeiro",NA,NA,"FURB04720","FURB04720","Sobral, M","2012","05","09","Pico da Caledônia.","-42.5869444","-22.3533333","2200","2200","Nova Friburgo","2012",NA,NA,NA,"07",NA,"-42.5869444","-22.3533333",NA,NA,NA,NA,NA
"90","2014-10-14 15:57:00-03","BS","M","M-0137582","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","ouropretoensis","Myrcia ouropretoensis","Kiaersk.","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,"M0137582",NA,NA,NA,NA,NA,"Ilheos",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2014-10-14 15:57:00-03","BS","M","M-0137583","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","ouropretoensis","Myrcia ouropretoensis","Kiaersk.","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil",NA,NA,NA,"M0137583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-06-29 09:31:34-03","UFRRJ","RBR","42261","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","221",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042261","RBR00042261","L.F. Gonçalves","2015","12","29","Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis. Parque Nacional da Serra dos Órgãos","-43.039722","-22.465","2013","2013","Guapimirim",NA,NA,NA,NA,NA,NA,"43º2'23''W","22º27'54''S",NA,NA,NA,NA,NA
"93","2020-06-29 09:31:34-03","UFRRJ","RBR","42290","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","453",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042290","RBR00042290","L.F. Gonçalves","2017","06","25","Parque Nacional da Serra dos Órgãos. Travessia da Neblina. Parque Nacional da Serra dos Órgãos","-43.011667","-22.457222","1821","1821","Teresópolis",NA,NA,NA,NA,NA,NA,"43º0'42''W","22º27'26''S",NA,NA,NA,NA,NA
"94","2020-06-29 09:31:34-03","UFRRJ","RBR","42291","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","452",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042291","RBR00042291","L.F. Gonçalves","2017","06","25","Parque Nacional da Serra dos Órgãos. Travessia da Neblina. Parque Nacional da Serra dos Órgãos","-43.011667","-22.456944","1819","1819","Teresópolis",NA,NA,NA,NA,NA,NA,"43º0'42''W","22º27'25''S",NA,NA,NA,NA,NA
"95","2020-06-29 09:31:34-03","UFRRJ","RBR","42292","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","450",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042292","RBR00042292","L.F. Gonçalves","2017","06","25","Parque Nacional da Serra dos Órgãos. Travessia da Neblina. Parque Nacional da Serra dos Órgãos","-43.010556","-22.456389","1755","1755","Teresópolis",NA,NA,NA,NA,NA,NA,"43º0'38''W","22º27'23''S",NA,NA,NA,NA,NA
