"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"97","2021-03-25 13:53:06-03","UNIVILLE","JOI","8226","PreservedSpecimen","Plantae","Orchidaceae","Rodrigueziella","gomezoides","Rodrigueziella gomezoides","F.C.S. Vieira","1567","2006","01","11",NA,"Brasil",NA,NA,"; HABITAT: topo; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI008226",NA,NA,"(Barb.Rodr.) Pabst",NA,"Santa Catarina","Joinville","Morro Jurapê.","-48.8456001281738","-26.3043994903564","1140","1140",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-10-07 09:20:02-03","UEFS","HUEFS","49331","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Silva, J.M.","3142","2000","01","07",NA,"Brasil",NA,NA,"Matinha nebular.","HUEFS0049331","Angiospermae","Asparagales","(Barb.Rodr.) Pabst","T.E.C.Meneguzzo","Paraná","Bocaiúva do Sul","Serra da Bocaina.","-49.1150016784668","-25.2061004638672",NA,NA,"HUEFS0049331","61623","auto","Lilianae",NA,"2014","10",NA,NA,NA,NA,NA
"99","2019-10-07 09:20:02-03","UEFS","HUEFS","35263","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Harley, R.M.","H52105","1992","02","17",NA,"Brasil",NA,NA,"Mata de encosta.","HUEFS0035263","Angiospermae","Asparagales","(Barb.Rodr.) Pabst","T.E.C.Meneguzzo","Bahia","Abaíra","Mata da Serra do Rei.","-41.9","-14.266667","1550","1650","HUEFS0035263",NA,NA,"Lilianae",NA,"2014","10",NA,"41W54'","14S16'",NA,NA
"100","2019-10-07 09:20:02-03","UEFS","HUEFS","35254","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Giulietti, A.M.","H52393","1992","02","28",NA,"Brasil",NA,NA,"Próximo ao solo, interior da mata.","HUEFS0035254","Angiospermae","Asparagales","(Barb.Rodr.) Pabst","T.E.C.Meneguzzo","Bahia","Abaíra","Mata do Cigano.","-41.916667","-13.266667","1700","1800","HUEFS0035254",NA,NA,"Lilianae",NA,"2014","10",NA,"41W55'","13S16'",NA,NA
"101","2019-10-07 09:20:02-03","UEFS","HUEFS","69872","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","França, F.","4260","2003","02","03",NA,"Brasil",NA,NA,"Mata úmida.","HUEFS0069872","Angiospermae","Asparagales","(Barb.Rodr.) Pabst","T.E.C.Meneguzzo","Bahia","Abaíra","Catolés:Trilha para o Tijuquinho, depois do Campo redondo.","-41.900833","-13.282778","1700","1700","HUEFS0069872",NA,NA,"Lilianae",NA,"2014","10",NA,"41W54'3''","13S16'58''",NA,NA
"102","2019-10-07 09:20:02-03","UEFS","HUEFS","86152","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Ribas, O.S.","5791","2004","01","16",NA,"Brasil",NA,NA,"Matinha nebular da encosta do morro.","HUEFS0086152","Angiospermae","Asparagales","(Barb.Rodr.) Pabst","T.E.C.Meneguzzo","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,"HUEFS0086152","61623","auto","Lilianae",NA,"2014","10",NA,NA,NA,NA,NA
"103","2019-07-09 12:42:18-03","F","FMNH-SEEDPLANTS","V0434272F","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","G. G. Hatschbach","15682","1967","1","12","South America","Brazil",NA,NA,NA,"V0434272F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0434272F_01",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-01-25 15:43:45-02","IAC","IAC","39162","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","R.B. Torres; J.R. Stehmann; R.C. Mota & A. Butta","1147","2000","03","01",NA,"Brasil",NA,NA,"obtido em Podocarpus",NA,NA,NA,"(Barb.Rodr.) Pabst","R.C. Mota","Minas Gerais","Camanducaia","Mata do Altair","-46.1447","-22.7553",NA,NA,NA,NA,NA,NA,NA,"2001","12","01","-46.1447","-22.7553",NA,NA
"105","2020-08-20 20:37:53-03","UFSC","FLOR","2620","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Bresolin, A.","451","1971","07","16",NA,"Brasil",NA,NA,"epífito, flor amarelo-marrom. Exemplar único.","FLOR0002620",NA,"Asparagales","(Barb.Rodr.) Pabst","Pabst, G.","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499","1000","1000",NA,"31105","auto",NA,NA,"1974",NA,NA,NA,NA,NA,NA
"106","2020-08-20 14:54:45-03","UFSC","FLOR","2665","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Klein, R.M.; Bresolin, A.","9930","1971","11","17",NA,"Brasil",NA,NA,"epífita, flor creme - labelo branco. Exemplar único.","FLOR0002665",NA,"Asparagales","(Barb.Rodr.) Pabst","Pabst, G.","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499","950","950",NA,"31105","auto",NA,NA,"2011","11","17",NA,NA,NA,NA
"107","2020-08-20 20:37:53-03","UFSC","FLOR","1011","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Reitz, R.; Klein, R.M.","10570","1960","12","26",NA,"Brasil",NA,NA,"epífita, flor alaranjada","FLOR0001011",NA,"Asparagales","(Barb.Rodr.) Pabst","Pabst, G.","Santa Catarina","São José","Serra da Boa Vista.","-48.627498626709","-27.6152992248535","1000","1000",NA,"12814","auto",NA,NA,"1963",NA,NA,NA,NA,NA,NA
"108","2021-03-04 15:42:05-03","IF","SPSF","47834","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","T.E.Barreto","169","2013","02","15","América do Sul","Brasil",NA,NA,"COLETA: Erva.; GEOGRAFIA: Campo de altitude.;",NA,"Magnoliophyta","Orchidales","(Barb.Rodr.) Pabst",NA,"SP","Campos do Jordão","PECJ","-45.766667","-23.2",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-04 15:42:05-03","IF","SPSF","47560","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","T.E.Barreto","99","2013","01","11","América do Sul","Brasil",NA,NA,"COLETA: Epífita.&nf;1 duplicata.; GEOGRAFIA: FOM/FOD Altomontana.;",NA,"Magnoliophyta","Orchidales","(Barb.Rodr.) Pabst",NA,"SP","Campos do Jordão","PEMCJ","-45.933333","-23.266667",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"110","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,NA,NA,"ad Serra dos Poços",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Binot, PM","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","St.-Hil, A","D170?",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Minas Gerais",NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Binot, PM","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Comm. Geogr.Geol. S. Paulo","2935?",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Glaziou, AFM","17243?",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Comm. Geogr.Geol. S. Paulo","2935",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","St.-Hil, A","D170",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Minas Gerais",NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Glaziou, AFM","17243",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Floret Januario - Februario",NA,NA,NA,"Cogn.",NA,NA,NA,"ad S. João da Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,NA,NA,"ad Serra dos Poços",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Regnell, AF","1163?",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Minas Gerais","Caldas","in sylvis supra arbores ad Pedra Branca prope Caldas","-46.3861","-21.9236",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Moura, JT de","82?",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Rio de Janeiro","Teresópolis","in arboribus ad Serra dos Araras prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Regnell, AF","1163",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Minas Gerais","Caldas","in sylvis supra arbores ad Pedra Branca prope Caldas","-46.3861","-21.9236",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Moura, JT de","82",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.",NA,"Rio de Janeiro","Teresópolis","in arboribus ad Serra dos Araras prope Therezopolis","-42.9656","-22.4122",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Gomesa","theodorea","Gomesa theodorea","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Floret Januario - Februario",NA,NA,NA,"Cogn.",NA,NA,NA,"ad S. João da Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:52:15-03","UFRGS","ICN","185331","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Castro, JB; Coelho, GP; Miotto, ST","17","2015","11","30","América do Sul","Brasil",NA,NA,NA,"ICN00039983","Monocotyledon",NA,"(Barb.Rodr.) Pabst","Castro, JB","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776","auto",NA,NA,"2016","03","05",NA,NA,NA,NA
"127","2021-02-08 12:52:15-03","UFRGS","ICN","193126","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Castro, JB","65","2016","11","23","América do Sul","Brasil",NA,NA,NA,"ICN00039986","Monocotyledon",NA,"(Barb.Rodr.) Pabst","Castro, JB","RS","São José dos Ausentes","Pico Montenegro","-50.0657997131348","-28.7483005523682",NA,NA,NA,"42598","auto",NA,NA,"2016","11","23",NA,NA,NA,NA
"128","2021-02-08 12:52:15-03","UFRGS","ICN","193113","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Castro, JB","52","2016","10","31","América do Sul","Brasil",NA,NA,NA,"ICN00039985","Monocotyledon",NA,"(Barb.Rodr.) Pabst","Castro, JB","RS","Cambará do Sul","Caminho para o Cânion Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776","auto",NA,NA,"2016","10","31",NA,NA,NA,NA
"129","2021-02-08 12:52:22-03","UFRGS","ICN","053995","S","Plantae","Orchidaceae","Rodrigueziella","gomezoides","Rodrigueziella gomezoides","Eisinger, S","69","1983","10","29","América do Sul","Brasil",NA,NA,NA,"ICN00041125","Monocotyledon",NA,"(Barb. Rodr.) Berman.","Oliveira, PL","RS","Bom Jesus","Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:52:22-03","UFRGS","ICN","044513","S","Plantae","Orchidaceae","Rodrigueziella","gomezoides","Rodrigueziella gomezoides","Waechter, J","1218","1979","04","15","América do Sul","Brasil",NA,NA,"Epifítica; cápsulas elipsóides, ainda fechadas.","ICN00041126","Monocotyledon",NA,"(Barb. Rodr.) Berman.","Waechter, JL","RS","Cambará do Sul","Fortaleza dos Aparatos","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:52:22-03","UFRGS","ICN","009341","S","Plantae","Orchidaceae","Rodrigueziella","gomezoides","Rodrigueziella gomezoides","J.C.; F.M.L.; M.L.P.; A.M.G.","s.n.","1971","12","03","América do Sul","Brasil",NA,NA,"Epífita, flora laranja, labelo branco com linha laranja.; A 1m de altura.","ICN00041124","Monocotyledon",NA,"(Barb. Rodr.) Berman.","Waechter, JL","RS","Cambará do Sul","Itaimbezinho, matinho no começo do itaimbé ou canion","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776","auto",NA,NA,"1978","05","22",NA,NA,NA,NA
"132","2021-02-08 12:52:22-03","UFRGS","ICN","032448","S","Plantae","Orchidaceae","Rodrigueziella","gomezoides","Rodrigueziella gomezoides","Waechter, J","343","1976","09","15","América do Sul","Brasil",NA,NA,"Floresce em outrubro; epífita; flores verde-amareladas, apenas o labelo branco com mancha laranja.; Em mata úmida.","ICN00041128","Monocotyledon",NA,"(Barb. Rodr.) Berman.","Waechter, JL","RS","Cambará do Sul","Próximo de Cambará (Fortaleza)","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776","auto",NA,NA,"1976",NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:52:22-03","UFRGS","ICN","032470","S","Plantae","Orchidaceae","Rodrigueziella","gomezoides","Rodrigueziella gomezoides","Dillenburg, CR","212","1976","10","24","América do Sul","Brasil",NA,NA,"Flores verde-amareladas.; Banhado amarelo.","ICN00041123","Monocotyledon",NA,"(Barb. Rodr.) Berman.","Waechter, JL","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,"76715","auto",NA,NA,"1976",NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:52:22-03","UFRGS","ICN","062146","S","Plantae","Orchidaceae","Rodrigueziella","gomezoides","Rodrigueziella gomezoides","Sobral, M; Stehmann, JR","2804","1983","12",NA,"América do Sul","Brasil",NA,NA,"Epífita.; Em interior de mata.","ICN00041127","Monocotyledon",NA,"(Barb. Rodr.) Berman.","Waechter, JL","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,"30776","auto",NA,NA,"1985","06","27",NA,NA,NA,NA
"135","2021-03-03 22:00:02-03","FLAS","FLAS","218867","PreservedSpecimen","Plantae","Orchidaceae","Rodrigueziella","gomezoides","Rodrigueziella gomezoides","Mark Whitten","3015",NA,NA,NA,NA,"Brazil","Preserved herbarium specimen",NA,"[Label footing:] Voucher for NSF Grant Systematics of Maxillariinae (Orchidaceae): Generic Delimitation, Pollinator Rewards, and Pollination",NA,NA,NA,"Berman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:13:19-03","IBt","SP","253970","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Lindeman, JC; Haas, JH","4064","1967","01","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Barros, F","Paraná",NA,"Serra do Mar, Upper Rio do Corvo, S. of old road to Morretes, ca. 25 km E. of Curitiba",NA,NA,"9","1100",NA,NA,NA,NA,NA,"1994","03","23",NA,NA,NA,NA
"137","2019-11-21 10:13:19-03","IBt","SP","32515","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Kuhlmann, M","s.n.","1935","01","14",NA,"Desconhecido",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Barros, F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","05","23",NA,NA,NA,NA
"138","2019-11-21 10:13:19-03","IBt","SP","37074","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Doering","s.n.","1936","12","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Meneguzzo, TEC",NA,NA,"Proc. ignorada",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:13:19-03","IBt","SP","39211","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Menezes, M","629","1938","02","08",NA,"Desconhecido",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Barros, F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","05","23",NA,NA,NA,NA
"140","2019-11-21 10:13:19-03","IBt","SP","2886","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Hoehne, FC","s.n.","1919","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Barros, F","Minas Gerais","Caldas","Pedra Branca","-46.386100769043","-21.9235992431641",NA,NA,NA,"25710","auto",NA,NA,"1980","05","23",NA,NA,NA,NA
"141","2019-11-21 10:13:19-03","IBt","SP","8202","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Zikán, JF","s.n.","1921","12","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Barros, F","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324",NA,NA,NA,"17293","auto",NA,NA,"1980","05","23",NA,NA,NA,NA
"142","2019-11-21 10:13:19-03","IBt","SP","200221","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Barros, F","s.n.","1982","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Barros, F","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,"23696","auto",NA,NA,"1982","01","21",NA,NA,NA,NA
"143","2019-11-21 10:13:19-03","IBt","SP","357578","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Giongo, C","96","1999","02","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Giongo, C","Paraná","Morretes","Parque Estadual do Pico do Marumbi, Pico do Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,"30514","auto",NA,NA,"1999","02",NA,NA,NA,NA,NA
"144","2019-11-21 10:13:19-03","IBt","SP","69671","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Hatschbach, G","1736","1950","01","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Barros, F","Paraná","Morretes","Pico Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,"30514","auto",NA,NA,"1980","05","23",NA,NA,NA,NA
"145","2019-11-21 10:13:19-03","IBt","SP","200272","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Kummrow, R","2134","1982","12","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Barros, F","Paraná","São José dos Pinhais","Rio Pequeno, Serra Azul","-49.2064018249512","-25.5347003936768",NA,NA,NA,"45291","auto",NA,NA,"1984","08","10",NA,NA,NA,NA
"146","2019-11-21 10:13:19-03","IBt","SP","42295","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Spannagel, C","443","1938","03",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Barros, F","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,"36524","auto",NA,NA,"1980","05","23",NA,NA,NA,NA
"147","2019-11-21 10:13:19-03","IBt","SP","54034","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Pabst, G","312","1946","10","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Meneguzzo, TEC","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:13:19-03","IBt","SP","185694","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Pires, AS","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Meneguzzo, TEC","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:13:19-03","IBt","SP","297128","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Nicolau, SA; Mana de Deus, JR","1000","1995","12","20",NA,"Brasil",NA,NA,NA,"SP033167",NA,NA,"(Barb.Rodr.) Pabst","Meneguzzo, TEC","São Paulo","Campos do Jordão","São José dos Alpes, leste da borda de mata, confrontante com a área da Waler.","-45.5900001525879","-22.7299995422363",NA,NA,"SP033167","21048","auto",NA,NA,"2017","01",NA,NA,NA,NA,NA
"150","2019-11-21 10:13:19-03","IBt","SP","357015","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Nicolau, SA; Mana de Deus, JR; Nakashima, F; Dias, JWD","2305","1999","12","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Meneguzzo, TEC","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, divisa com São José dos Alpes, mata de neblina.","-45.4599990844727","-22.9200000762939",NA,NA,NA,"24176","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:13:19-03","IBt","SP","27287","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Hoehne, FC","s.n.","1924","02","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Meneguzzo, TEC","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:13:19-03","IBt","SP","51602","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Handro, O","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Barb.Rodr.) Pabst","Meneguzzo, TEC","São Paulo","Santo André","Encosta da Serra de Paranapiacaba, cult. no Jardim Botânico, fl. 25-1-1940","-46.5299987792969","-23.6599998474121",NA,NA,NA,"27258","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:13:19-03","IBt","SP","27289","S","Plantae","Orchidaceae","Gomesa","gomezoides","Gomesa gomezoides","Edwall, G","CGG2935","1895","01",NA,NA,"Brasil",NA,NA,NA,"SP009666",NA,NA,"(Barb.Rodr.) Pabst","Barros, F","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SP009666","53584","auto",NA,NA,"1980","03","23",NA,NA,NA,NA
