"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"176","2020-02-10 08:20:57-03","UTFPR","HCF","30491","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","M. Taufer","D. Roher","569","2019","06","11","Brasil","PR","Tibagi","UHE Tibagi Montante, margem esquerda","-50.421667","-24.578889","50°25'18 W","24°34'44 S","árvore com 5 m de alt. Frutos passados.",NA,NA,"722","722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-08-16 08:39:27-03","UTFPR","HCF","20455","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","J. Cordeiro","L. Sevegnani","65","2012","01","10","Brasil","SC","Blumenau","Rua Frei Estanislau Schaette - Vila Nova","-49.102222","-26.911389","49°06'08 W","26°54'41 S","Arbórea. Flor verde.",NA,NA,"25","25","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-08-16 08:39:27-03","UTFPR","HCF","10622","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","J. Cordeiro & E. Barboza","M.G. Caxambu","4051","2012","04","28","Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.851028","-24.801333","47°51'03,7 W","24°48'04,8 S","arvoreta ca. 3 m. Frutos alados imaturos verdes.",NA,NA,"41","41","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-08-16 08:39:27-03","UTFPR","HCF","22392","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","M.G. Caxambu","M.G. Caxambu","7752","2017","03","02","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu - Posto de","-53.845528","-25.154306","53°50'43,9 W","25°09'15,5 S","árvore ca. 18 m, emergente. Frutos imaturos verdes. Frequente.",NA,NA,"651","651","2017",NA,NA,NA,NA,NA,NA,"03",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"180","2019-08-16 08:39:27-03","UTFPR","HCF","29132","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Ma.C.Souza","G.F. Pereira",NA,"2009","03","06","Brasil","PR","Diamante do Norte","Estação Ecológica do Caiuá, entorno do","-52.8596992492676","-22.656400680542",NA,NA,"arbórea.",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,"06","16110","auto","18",NA,NA,NA,NA,NA,NA,NA
"181","2019-08-16 08:39:27-03","UTFPR","HCF","20019","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","C.V. Mendonça Filho","J.M. Silva","2823","1998","12","26","Brasil","PR","Francisco Beltrão","Seção Progresso","-53.0550003051758","-26.0811004638672",NA,NA,"árvore, 5 m, flores amarelo pálido. Mata de galeria.",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,"32165","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-08-16 08:39:27-03","UTFPR","HCF","18415","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","H.C. Lima","G. Hatschbach","69939","2000","01","13","Brasil","PR","Jundiaí do Sul","Fazenda Monte Verde, Mata da Mina","-50.247501373291","-23.4367008209229",NA,NA,"árvore, 6 m, flor creme-esverdeada. Floresta.",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-08-16 08:39:27-03","UTFPR","HCF","12431","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","M. Selusniaki","L. Perret",NA,NA,NA,NA,"Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,"coletada em I/2012 (Resgate de Flora UHE Mauá).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-08-16 08:39:27-03","UTFPR","HCF","24069","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","R.A. Bonaldi","R.A. Bonaldi","472","2012","02","03","Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,"árvore 8 m de altura. Floresta Ombrófila Mista. Flor azul, desprovida de espinhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-21 19:35:33-03","UFC","EAC","14727","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassler","Rudd, V.E.","Hatschbach, G.; Imaguire, N.","21462","1969","05","09","Brasil","Paraná","Campo Largo","Rondinha","-49.5283012390137","-25.4585990905762",NA,NA,"Árvore pequeno porte, nas formações remanescentes de Araucária.; Mata secundária","EAC0014727","EAC0014727",NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-21 19:35:33-03","UFC","EAC","52792","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassler","Gonzatti, F.","Gonzatti, F.","499","2012","05","20","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina","-51.6316986083984","-29.1627998352051",NA,NA,"Árvore em borda de plantação de Eucalipto.","EAC0052792","EAC0052792","400","400","2012","Dicotyledon",NA,NA,"Southern America",NA,NA,"05","9187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-25 12:11:58-03","UFSM","SMDB","1626","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Camargo, R","Alvarez, A.F.","373","1979","05","07","Brasil","Rio Grande do Sul","Santa Maria","Perau Velho","-53.8069000244141","-29.6842002868652",NA,NA,NA,"SMDB001626",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,"07","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-11 16:53:06-03","UFSM","SMDB","13680","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Figueira, M","Záchia, R.A; Vendruscolo, G; Bicca, E","4851","2000","01","26","Brasil","Rio Grande do Sul","Santa Maria","próximo ao Arroio Cadena","-53.8069000244141","-29.6842002868652",NA,NA,"perto de casa, Vila Lídia. Pesquisa Etnobotânica jujeiro Edson Bicca","SMDB013680",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,"05","37819","auto","14",NA,NA,NA,NA,NA,NA,NA
"189","2020-03-05 15:08:51-03","UFSM","SMDB","10926","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Budke, JC; Athayde, EA; Giehl, ELH","Budke, J; Giehl, ELH; Athayde, EA","409","2001","09","12","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM, margens do Arroi","-53.8069000244141","-29.6842002868652",NA,NA,"Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS. Orientadores R. A.Záchia & S. M. Eisenger","SMDB010926",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,"06","37819","auto","16",NA,NA,NA,NA,NA,NA,NA
"190","2020-08-26 10:32:22-03","UFSM","SMDB","14434","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Gonzatti, F","Gonzatti, F","499","2012","05","20","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldinha","-51.6316986083984","-29.1627998352051",NA,NA,"Em borda da plantação de eucalipto. Árvore. HUCS 38651","SMDB014434",NA,"400","400","2012",NA,NA,NA,NA,NA,NA,"05","9187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-25 12:11:58-03","UFSM","SMDB","1608","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Camargo, R","Masiero, S","s.n.","1979","04",NA,"Brasil","Rio Grande do Sul","Santa Maria","UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,"SMDB001608",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,"07","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-03-05 15:08:51-03","UFSM","SMDB","10927","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Budke, JC; Athayde, EA; Giehl, ELH","Budke, J; Giehl, ELH; Athayde, EA","410","2001","09","12","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM, margens do Arroi","-53.8069000244141","-29.6842002868652",NA,NA,"Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS. Orientadores R. A.Záchia & S. M. Eisenger","SMDB010927",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,"06","37819","auto","16",NA,NA,NA,NA,NA,NA,NA
"193","2020-03-05 15:08:51-03","UFSM","SMDB","10928","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Budke, JC; Athayde, EA; Giehl, ELH","Budke, J; Giehl, ELH; Athayde, EA","411","2001","09","12","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM, margens do Arroi","-53.8069000244141","-29.6842002868652",NA,NA,"Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS. Orientadores R. A.Záchia & S. M. Eisenger","SMDB010928",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,"06","37819","auto","16",NA,NA,NA,NA,NA,NA,NA
"194","2020-03-05 15:08:51-03","UFSM","SMDB","10929","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Budke, JC; Athayde, EA; Giehl, ELH","Budke, J; Giehl, ELH; Athayde, EA","416","2001","10","23","Brasil","Rio Grande do Sul","Santa Maria","Vila Maringá, área nova da UFSM, margens do Arroi","-53.8069000244141","-29.6842002868652",NA,NA,"Florística e Fitossociologia em trecho de Mata Ciliar em Santa Maria, RS. Orientadores R. A.Záchia & S. M. Eisenger","SMDB010929",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,"06","37819","auto","16",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:27:01-03","MBM","MBM","345372","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Equipe do Museu Botânico Municipal","Bolson, M.","220","2008","04","02","Brazil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista, Trilha Guaimbê, ITAIPU","-54.5881004333496","-25.5478000640869",NA,NA,NA,"MBM345372","MBM345372",NA,NA,"2008",NA,NA,NA,"Southern America",NA,NA,"07","39570","auto","16",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:27:01-03","MBM","MBM","245352","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Mendonça, C.V.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","69910","2000","01","12","Brazil","Paraná","Ibaiti","Rod. BR-159, Rio Laranjinha","-50.187801361084","-23.8486003875732",NA,NA,NA,"MBM245352","MBM245352",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"34159","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:27:01-03","MBM","MBM","165563","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Camargo, R.","Hatschbach, G.; Barboza, E.; Barboza, E.","60555",NA,NA,NA,"Brazil","Paraná","Jaboti","Água Branca","-50.0758018493652","-23.7432994842529",NA,NA,NA,"MBM165563","MBM165563",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"11504","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:27:02-03","MBM","MBM","40366","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Lima, H.C.","Hatschbach, G.","2981","1953","01","22","Brazil","Paraná","Piraquara","Mandasaia","-49.0633010864258","-25.4416999816895",NA,NA,"Árvore 7m, flor verde amarelada. Em mata de Araucaria","MBM040366","MBM040366",NA,NA,"2009",NA,NA,NA,"Southern America",NA,NA,"06","12577","auto","16",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:27:01-03","MBM","MBM","110376","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Camargo, R.","Carvalho, A.M. de; Silva, J.M.; Silva, J.M.","2344",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Estrada para Usina Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,"MBM110376","MBM110376",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:27:02-03","MBM","MBM","407964","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Valduga, E.","Wasum, R.","s.n.","1995","12","26","Brazil","Rio Grande do Sul","Marcelino Ramos","Estreito do Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,"Em beira da estrada.","MBM407964","MBM407964","550","550","2014",NA,NA,NA,"Southern America",NA,NA,"11","18635","auto","12",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:27:01-03","MBM","MBM","305484","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Lima, H.C.","Hatschbach, G.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","79162","2005","03","15","Brazil","Santa Catarina","Laguna","Praia da Teresa","-48.7807998657227","-28.4825000762939",NA,NA,"Árvore, 5m. Mata baixa da encosta da colina.","MBM305484","MBM305484","10","30","2009",NA,NA,NA,"Southern America",NA,NA,"06","21199","auto","15",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:27:01-03","MBM","MBM","388887","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Barboza, E.; Silva, R.C.","Macruz, P.D.","s.n.","2011","11","26","Brazil","São Paulo","Assis","arredores","-50.4099998474121","-22.6599998474121",NA,NA,"Árvore heliófita, ca. 5m. Flores verdes.","MBM388887","MBM388887",NA,NA,"2012",NA,NA,NA,"Southern America",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:27:01-03","MBM","MBM","387464","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Selusniaki, M.","Perret, L.","18","2012","01",NA,"Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389",NA,"MBM387464","MBM387464","520","750",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:27:01-03","MBM","MBM","388151","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Bonaldi, R.A.","Bonaldi, R.A.; Selusniaki, M.; Selusniaki, M.","472","2012","02","03","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389","Árvore, 8m de altura, flor azul, desprovido de espinho.; Floresta Ombrófila Mista.","MBM388151","MBM388151",NA,NA,"2012",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:27:01-03","MBM","MBM","388151","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Bonaldi, R.A.","Bonaldi, R.A.; Selusniaki, M.; Selusniaki, M.","472","2012","02","03","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389","Árvore, 8m de altura, flor azul, desprovido de espinho.; Floresta Ombrófila Mista.","MBM388151","MBM388151",NA,NA,"2012",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:27:01-03","MBM","MBM","388890","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Cordeiro, J.; Barboza, E.","Caxambu, M.G.","4051","2012","04","28","Brazil","São Paulo","Pariquera-Açu","Propriedade do Sr. Flávio","-47.851028","-24.801333","-47.851028","-24.801333","Arvoreta ca. 3m. Frutos alados imaturos verdes.; Relevo: suave-ondulado. Floresta Ombrófila Densa Submontana.","MBM388890","MBM388890","41","41","2012",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:27:02-03","MBM","MBM","408115","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Cielo-Filho, R.","Cielo-Filho, R.; Periotto, F.; Periotto, F.","1342","2014","04","23","Brazil","Paraná","Medianeira","Bairro Nazaré, Parque Sepé Tiaraju","-54.084722","-25.296389","-54.084722","-25.296389","Árvore, 13 m, fruto verde.; Floresta Estacional Semidecidual, floresta primária muito alterada.","MBM408115","MBM408115","450","450","2014",NA,NA,NA,"Southern America",NA,NA,"05",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:27:02-03","MBM","MBM","408119","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Cielo-Filho, R.","Cielo-Filho, R.","1455","2014","06","04","Brazil","Paraná","Medianeira","Bairro Nazaré, Parque Sepé Tiaraju","-54.084722","-25.296389","-54.084722","-25.296389","Árvore, 15 m, fruto amarelado.; Floresta Estacional Semidecidual, floresta primária muito alterada.","MBM408119","MBM408119","422","422","2014",NA,NA,NA,"Southern America",NA,NA,"07",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:27:02-03","MBM","MBM","410466","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Roher, D.","Roher, D.; Meyer, N.; Carvalho, J.; Meyer, N.; Carvalho, J.","252","2017","12","04","Brazil","Paraná","Tibagi","UHE Tibagi Montante, eixo da barragem, margem esquerda","-50.408028","-24.534694","-50.408028","-24.534694","Árvore com 12 m de altura, frutos imaturos.; Floresta Ombrofila Mista Aluvial.","MBM410466",NA,"731","731","2018",NA,NA,NA,"Southern America",NA,NA,"02",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:27:02-03","MBM","MBM","418336","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Roher, D.","Roher, D.; Bonin Junior, P.; Bonin Junior, P.","529","2019","04","29","Brazil","Paraná","Tibagi","Resgate de Flora UHE Tibagi Montante","-50.422778","-24.579722","-50.422778","-24.579722","Árvore com 6 m de altura, frutos verdes, beira de estrada.; Floresta Ombrófila Mista Montana.","MBM418336",NA,"730","730","2019",NA,NA,NA,"Southern America",NA,NA,"05",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:27:02-03","MBM","MBM","424075","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Taufer, M.","Roher, D.; Barcik, J.; Barcik, J.","569","2019","06","11","Brazil","Paraná","Tibagi","UHE Tibagi Montante, Margem esquerda","-50.421528","-24.578806","-50.421528","-24.578806","Árvore com 5 m de alt.; frutos passados.; Floresta Ombrofila Mista Montana.","MBM424075",NA,"722","722","2019",NA,NA,NA,"Southern America",NA,NA,"10",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:27:02-03","MBM","MBM","67422","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Schinini, A.; et al.; et al.","16973",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM067422","MBM067422",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:27:01-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Barboza, E.","Dalmaso, C.A.","229","2013","04","29","Brazil","Paraná","Quedas do Iguaçu",NA,"-53.1","-25.380003","-53.1","-25.380003","Árvore.","IFN000153",NA,NA,NA,"2013",NA,NA,NA,"Southern America",NA,NA,"06",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:27:01-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Brotto, M.L.","Saueressig, D.","1805","2013","04","02","Brazil","Paraná","Irati",NA,"-50.760006","-25.56","-50.760006","-25.56","Árvore.","IFN000022",NA,NA,NA,"2013",NA,NA,NA,"Southern America",NA,NA,"05",NA,NA,"28",NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:27:01-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Brotto, M.L.","Moura Junior, F.A.","110","2013","05","04","Brazil","Paraná","Laranjeiras do Sul",NA,"-52.380003","-25.200003","-52.380003","-25.200003","Árvore.","IFN000453",NA,NA,NA,"2013",NA,NA,NA,"Southern America",NA,NA,"06",NA,NA,"28",NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:27:01-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Barboza, E.","Moura, F.","65","2013","04","24","Brazil","Paraná","Altamira do Paraná",NA,"-52.739997","-24.84","-52.739997","-24.84","Árvore.","IFN000275",NA,NA,NA,"2013",NA,NA,NA,"Southern America",NA,NA,"06",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:27:01-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Barboza, E.","Francisco, M.","60","2013","04","29","Brazil","Paraná","Altamira do Paraná",NA,"-52.739997","-24.84","-52.739997","-24.84","Árvore.","IFN000270",NA,NA,NA,"2013",NA,NA,NA,"Southern America",NA,NA,"05",NA,NA,"29",NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:27:01-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Barboza, E.","Francisco, M.","108","2013","05","07","Brazil","Paraná","Laranjeiras do Sul",NA,"-52.380003","-25.200003","-52.380003","-25.200003","Árvore.","IFN000096",NA,NA,NA,"2013",NA,NA,NA,"Southern America",NA,NA,"06",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:27:01-03","MBM","MBM","283054","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Dias, M.C.","Francisco, E.M.","s.n.","1998","05","13","Brazil","Paraná","Leópolis","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,NA,"MBM283054","MBM283054",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA,NA
