"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","individualCount","relatedCatalogItem"
"102","2020-09-12 05:00:02-03","US","US","2324596","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","conjungens","Psychotria conjungens","Müll. Arg.",NA,"H. S. Irwin","2708","1959","2","23","South America - Neotropics","Brazil","Minas Gerais",NA,"State Agricultural School, Viçosa",NA,NA,NA,NA,NA,NA,"US02522769","US02522769_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","1592564","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","conjungens","Psychotria conjungens","Müll. Arg.",NA,"Y. Mexia","5382","1930","12","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Viçosa. Road to São Miguel, about km. 4.5",NA,NA,"710",NA,NA,NA,"US02522772","US02522772_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","2324307","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","conjungens","Psychotria conjungens","Müll. Arg.",NA,"H. S. Irwin","2163","1958","11","26","South America - Neotropics","Brazil","Minas Gerais",NA,"4 km. S. of Vicosa on road to Uba, Municipio Viçosa",NA,NA,NA,NA,NA,NA,"US02522770","US02522770_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","3238683","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","obtegens","Psychotria obtegens","Müll. Arg.",NA,"R. S. Pinheiro","1086","1971","3","10","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia. BA. Municipio de Almadina. Mata da Serra Pancadinho.",NA,NA,NA,NA,NA,NA,"US02733797","US02733797_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","3067177","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","obtegens","Psychotria obtegens","Müll. Arg.",NA,"G. Hatschbach & F. J. Zelma","49877","1985","10","17","South America - Neotropics","Brazil","Espírito Santo",NA,"Venda Nova, arredores (mun. Conceicão do Castelo).",NA,NA,"800",NA,NA,NA,"US02733796","US02733796_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","2324368","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.",NA,"H. S. Irwin","2241","1958","12","7","South America - Neotropics","Brazil","Minas Gerais",NA,"Fazenda Varginha, 12 km E of Ponte Nova, Municipio Ponte Nova",NA,NA,NA,NA,NA,NA,"US02734154","US02734154_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","3058122","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.",NA,"D. Sucre & T. R. Soderstrom","8998",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,"Proced. Brasil, Estado do Espirito Santo, Municipio de Cachoeira de Itapemirim, Pacotuba, Reserva Florestal de Bananal do Norte",NA,NA,"110",NA,NA,NA,"US02520262","US02520262_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","3073339","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.",NA,"D. Sucre, G. Martinelli & F. Silva","10183","1973","8","30","South America - Neotropics","Brazil","Minas Gerais",NA,"M. Geraes, Reserva Florestal do Rio Doel, matas de enentro de Rio Turvo com o Rio Doel a tou [interpreted]",NA,NA,"190",NA,NA,NA,"US02734153","US02734153_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","3058087","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.",NA,"D. Sucre & P. I. S. Braga","2745/585","1968","4","13","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Estado do Rio de Janeiro, Petropolis, Vale Bonsucesso",NA,NA,"650",NA,NA,NA,"US02520261","US02520261_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"111","2019-11-13 11:30:27-03","USP","SPF","104470","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","Leite, FT","Kallunki, JA","738","1995","04","23",NA,"Brasil","Espírito Santo","Guaçuí","Ca. 20 km S of Guaçuí on BR 484, road to São José do Calçado. Fazenda Oliveira.","-41.683333","-20.85",NA,NA,NA,NA,"SPF00104470",NA,NA,NA,"-41.683333","-20.85","2014",NA,NA,NA,NA,NA,NA
"112","2019-11-13 11:30:27-03","USP","SPF","200199","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","Freitas, HS","Freitas, HS","81","2007","12","18",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778","504","504",NA,NA,"SPF00200199",NA,NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA
"113","2019-10-07 09:14:48-03","UEFS","HUEFS","212815","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Pimentel, L.B.","608562RB","2013","12","03",NA,"Brasil","Rio de Janeiro","Carmo","Conglomerado 109-2-1-1.","-43","-21","365","365",NA,"Floresta estacional semidecídua sobre solo argiloso, localizado em fundo de vale.","HUEFS0212815","HUEFS0212815",NA,NA,"43W","21S",NA,NA,NA,"Asteranae",NA,NA,NA
"114","2019-09-04 19:30:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,"J. E. B. Warming",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"115","2015-03-13 19:05:41-03","F","FMNH-SEEDPLANTS","V0236086F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0236086F","V0236086F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"116","2019-01-23 11:17:54-02","F","FMNH-SEEDPLANTS","V0070362F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,"J. E. B. Warming",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0070362F","V0070362F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA
"117","2015-03-13 19:05:41-03","F","FMNH-SEEDPLANTS","V0236084F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0236084F","V0236084F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"118","2015-03-13 19:05:41-03","F","FMNH-SEEDPLANTS","V0236085F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0236085F","V0236085F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"119","2015-03-13 19:05:41-03","F","FMNH-SEEDPLANTS","V0236089F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0236089F","V0236089F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"120","2015-03-13 19:05:41-03","F","FMNH-SEEDPLANTS","V0236090F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0236090F","V0236090F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"121","2015-03-13 19:05:41-03","F","FMNH-SEEDPLANTS","V0236091F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0236091F","V0236091F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"122","2015-03-13 19:05:41-03","F","FMNH-SEEDPLANTS","V0236092F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0236092F","V0236092F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"123","2015-03-13 19:05:41-03","F","FMNH-SEEDPLANTS","V0236093F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0236093F","V0236093F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"124","2019-09-04 19:54:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","densevenosa","Psychotria densevenosa",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"125","2019-09-04 18:42:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","obtegens","Psychotria obtegens",NA,NA,"M. A. P. Wied-Neuwied",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"126","2019-09-04 19:54:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"127","2020-02-20 14:37:32-03","IAC","IAC","48653","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.","C.M. Taylor","K. Antunes; M.E.G. Sobral; N.L. Abreu; L. Menini Neto; P.L. Viana & F.S. Souza","218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","09","04",NA,NA,NA,NA
"128","2020-07-23 12:21:10-03","CEPLAC","CEPEC","130071","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa",NA,"F. Torres-Leite","C. N. de Fraga","2477","2009","04","10",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Na beira da estrada para localidade de Alegre.","-40.481944","-20.3025",NA,NA,NA,NA,NA,NA,NA,NA,"40W28'55","20S18'9",NA,NA,NA,NA,NA,NA,"07/01/2016"
"129","2020-07-23 12:21:10-03","CEPLAC","CEPEC","125263","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa",NA,"F. Torres-Leite","R. C. Forzza","5010",NA,NA,NA,NA,"Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-07-23 12:21:10-03","CEPLAC","CEPEC","66508","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa",NA,"SpeciesLink/lacunas","G. Hatschbach","49877","1985","10","17",NA,"Brasil","Espírito Santo","CONCEIÇÃO DA BARRA","Arredores de Venda Nova.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"131","2020-07-23 12:21:10-03","CEPLAC","CEPEC","125023","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa",NA,"F. Torres-Leite","L. Kollmann","10654",NA,NA,NA,NA,"Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:13:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","conjugens","Psychotria conjugens","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraës in silvis humidiusculis umbrosis ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:13:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","conjungens","Psychotria conjungens","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8897","-19.6272",NA,NA,NA,"In silvis humidiusculis umbrosis ad Lagoa Santa.; HABITAT: In silvis humidiusculis umbrosis ad Lagoa Santa.",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:13:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","obtegens","Psychotria obtegens","Müll.Arg.",NA,"Wied-Neuwied, MAP Prince","4022",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia in sabulosis ad Muribeca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:13:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","opaca","Psychotria opaca","Müll.Arg.",NA,"Peckolt, T","585",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro ad Canta Gallo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:13:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll.Arg.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2014-09-23 10:59:30-03","G","G","G00300284","S","Plantae",NA,NA,"Rubiaceae","Psychotria","opaca","Psychotria opaca","Müll. Arg.","Taylor, C. M.","Peckolt, T.","535",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=222675&base=img&lang=en","G00300284","G00300284",NA,NA,"-42.9125","-22.48222222","2010","01","01",NA,"ISOTYPUS of Psychotria opaca Müll. Arg.",NA,NA
"138","2014-09-23 10:59:30-03","G","G","G00021061","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","?","Wied-Neuwied, M. A. zu",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=148533&base=img&lang=en","G00021061","G00021061",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,"TYPUS of Psychotria obtegens Müll. Arg.",NA,NA
"139","2014-09-23 10:59:30-03","G","G","G00300413","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","Taylor, C. M.","Martius, C. F. P.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=223213&base=img&lang=en","G00300413","G00300413",NA,NA,"-45.44222222","-18.78777778","2010","01","01",NA,"ISOTYPUS of Psychotria rhytidocarpa Müll. Arg.",NA,NA
"140","2014-09-23 10:59:30-03","G","G","G00300415","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","Taylor, C. M.","Martius, C. F. P.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=223218&base=img&lang=en","G00300415","G00300415",NA,NA,"-42.9125","-22.48222222","2010","01","01",NA,"ISOTYPUS of Psychotria densivenosa Müll. Arg.",NA,NA
"141","2014-09-23 10:59:30-03","G","G","G00300414","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rhytidocarpa","Psychotria rhytidocarpa","Müll. Arg.","Taylor, C. M.","Warming, J. E. B.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais","Lagoa Santa",NA,"-43.89305556","-19.63944444",NA,NA,NA,"Coordinate uncertainty: Precision undefined Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=223214&base=img&lang=en","G00300414","G00300414",NA,NA,"-43.89305556","-19.63944444","2010","01","01",NA,"ISOTYPUS of Psychotria conjugens Müll. Arg.",NA,NA
