"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1537","2020-09-12 05:00:02-03","US","US","2199279","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"R. R. Castañeda","4874","1954","9","21","Colombia","Santander",NA,"12 leguas al SE. de Barranca Bermeja, a 5 kms., de la margen derecha del río Opón.",NA,NA,NA,NA,"200",NA,NA,"US03069607",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1538","2020-09-12 05:00:02-03","US","US","1231979","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"J. S. de la Cruz","4256","1923","7","11","Guyana","Cuyuni-Mazaruni",NA,"Kamakusa, Upper Mazaruni R.","-59.9","5.95",NA,NA,"100",NA,NA,"US00717255","US00717255_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1539","2020-09-12 05:00:02-03","US","US","244080","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"Jenman","4340","1880","5",NA,"Guyana",NA,NA,"British Guiana.",NA,NA,NA,NA,NA,NA,NA,"US00717259",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1540","2020-09-12 05:00:02-03","US","US","1416643","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"M. Bang","1438","1892","4",NA,"Bolivia",NA,NA,"Guanai-Tipuani.",NA,NA,NA,NA,NA,NA,NA,"US03069627",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1541","2020-09-12 05:00:02-03","US","US","2467362","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"J. A. Steyermark","88099","1960","12","15","Venezuela","Bolívar",NA,"Sierra Imataca; Cerro La Reforma, above junction with Río Reforma with Río Toro (Río Grande), between Río La Reforma and Puerto Rico, N of El Palmar","-61.66","8.5",NA,NA,"200","250",NA,"US00890160",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1542","2020-09-12 05:00:02-03","US","US","3118110","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & Weitzman","9999","1987","9","3","French Guiana",NA,NA,"Guyane Francaise. Camp n° 4 Monpé Soula - Bassin du Haut-Marouini, 5 km à l'Ouest.",NA,NA,NA,NA,"180",NA,NA,"US00717263",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1543","2020-09-12 05:00:02-03","US","US","3268808","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"M. J. Jansen-Jacobs, E. Nic Lughadha, B. Welle & D. Gopaul","1400","1989","9","2","Guyana","U. Takutu-U. Essequibo",NA,"Gunn's, Essequibo River","-58.63","1.65",NA,NA,"240","260",NA,"US00468855",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1544","2020-09-12 05:00:02-03","US","US","2734408","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Splithof-Heerschop, M.",NA,NA,NA,"J. C. Lindeman et al.","6885","1954","12","17","Suriname",NA,NA,"Jodensavanne-Mapane kreek area (Suriname R.), near Camp 8","-54.96","5.45",NA,NA,NA,NA,NA,"US00717267","US00717267_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1545","2020-09-12 05:00:02-03","US","US","2363850","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Lindeman, J. C.",NA,NA,NA,"J. J. Pipoly","11273","1987","3","31","Guyana","Essequibo Isl-W. Demerara",NA,"Naamryck Canal; ±8 km SE of Naamryck Public Rd, just W of Lookout village","-58.4167","6.83333",NA,NA,NA,NA,NA,"US00515039",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1546","2020-09-12 05:00:02-03","US","US","3313581","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, K. Kubitzki, W. C. Steward & et al.","12167","1971","4","21","Brazil","Acre",NA,"Brazilian Amazônia. Cruzeiro do Sul, Rio Jurua & Rio Moa. Vicinity of Serra da Moa.",NA,NA,NA,NA,NA,NA,NA,"US03069555","US03069555_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1547","2020-09-12 05:00:02-03","US","US","3521393","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Wen, Jun, Curator (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"M. Nee & J. Wen","53964","2006","1","30","Bolivia","Chapare",NA,"Depto. Cochabamba. Vicinity Hotel Victoria, 4.7 km S of Rio Espiritu Santo bridge and 6.6km S of Gumucio bridge over the same river, on road from Villa Tunari to Cochabamba.","-65.43","-17",NA,NA,"325",NA,NA,"US01242434",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1548","2020-09-12 05:00:02-03","US","US","3313574","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"G. T. Prance, T. Dobzhansky & J. F. Ramos","19986","1973","12","2","Brazil","Roraima",NA,"Brazilian Amazonia. Rio Uraricoeara, vicinity of Uaicá airstrip.",NA,NA,NA,NA,NA,NA,NA,"US03069554","US03069554_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1549","2020-09-12 05:00:02-03","US","US","2029356","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"-- Idrobo & -- Fernandez","206",NA,NA,NA,"Colombia","Cauca",NA,"El Tambo. Hoya del Patía [interpreted], Corregimiento de Mosquera, Aguaclara.",NA,NA,NA,NA,"1100",NA,NA,"US03069536","US03069536_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1550","2020-09-12 05:00:02-03","US","US","2371488","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. A. Steyermark, V. E. Rudd, T. R. Soderstrom & M. Fulford","90870","1962","4","4","Venezuela","Aragua",NA,"Parque Nacional Pittier: Lower Slopes, at beginning of forest, above Las Delicias, on road to Choroni.",NA,NA,NA,NA,NA,NA,NA,"US03069568","US03069568_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1551","2020-09-12 05:00:02-03","US","US","3468044","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"B. G. Stergios","13579","1989","4","3","Venezuela","Bolívar",NA,"Serrania Maigualida, Frente 13, HP 1, E del Río Caura","-64.62","6.63",NA,NA,"200","270",NA,"US00890157",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1552","2020-09-12 05:00:02-03","US","US","3305743","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,NA,"M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","2991","1992","10","18","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi District, between Kuyuwini Landing and Kassikaityu River","-59.25","2",NA,NA,"150","250",NA,"US00646838",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1553","2020-09-12 05:00:02-03","US","US","1360382","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"G. S. Jenman","4340","1888","5",NA,"Guyana",NA,NA,"Demerara R., lower",NA,NA,NA,NA,NA,NA,NA,"US00717260",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1554","2020-09-12 05:00:02-03","US","US","3424532","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. L. Clark, P. Conza, P. Walter & M. Zapata","3117","1996","11","3","Ecuador","Zamora-Chinchipe",NA,"Zamora Cantón. Jambo Bajo. Fundacion Maquipucuna: Sector Nororiental. Propiedad de Sr. Jorge Acacho.","-78.92","-4.08",NA,NA,"1100",NA,NA,"US03069575","US03069575_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1555","2020-09-12 05:00:02-03","US","US","1615436","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"E. H. Ule","8946","1910","6",NA,"Brazil",NA,NA,"Coechoeira Grande bei Manáos. Rio Negro.",NA,NA,NA,NA,NA,NA,NA,"US03069567","US03069567_01",NA,"Apiales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1556","2020-09-12 05:00:02-03","US","US","2573497A","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"G. T. Prance, D. Philcox, E. Forero, L. F. Coelho & et al.","5443","1968","7","2","Brazil","Rondônia",NA,"Brazilian Amazonia. Basin of Rio Madeira. 3-4km. SW of Mutumparana on railroad to Abunã.",NA,NA,NA,NA,NA,NA,NA,"US03069549","US03069549_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1557","2020-09-12 05:00:02-03","US","US","3521541","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"M. Nee & J. Wen","53804","2006","1","14","Bolivia","Santa Cruz",NA,"Depto. Santa Cruz, Prov. Ichilo, 4.5 km SSE of Buena Vista.","-63.6533","-17.4983",NA,NA,"390",NA,NA,"US03069624","US03069624_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1558","2020-09-12 05:00:02-03","US","US","2324306","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"H. S. Irwin","2152","1958","11","26","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03069590","US03069590_01",NA,"Apiales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1559","2020-09-12 05:00:02-03","US","US","1541201","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"O. Buchtien","1166","1926","12","10","Bolivia",NA,NA,"Mapiri Región: San Carlos, Hoher Baum.",NA,NA,NA,NA,"850",NA,NA,"US03069630",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1560","2020-09-12 05:00:02-03","US","US","2615502","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Schunke Vigo","2563","1968","5","6","Peru","Huánuco",NA,"Dpto. Huánuco: Prov. Pachitea, Dtto. Honoria. En bosque alto: Quebrada de Macuya, al oeste del rio Pachitea a 7 km. arriba del Campamento de Iparia.Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del",NA,NA,NA,NA,"300","400",NA,"US03069598",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1561","2020-09-12 05:00:02-03","US","US","2641226","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","4342",NA,NA,NA,"Brazil","Paraná",NA,"Brasiliae Australis. Pôrto Camargo; sandstone escarpment (paredão dos avaros) on the Rio Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03069583","US03069583_01",NA,"Apiales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1562","2020-09-12 05:00:02-03","US","US","1157161","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"R. William","596","1902","1","8","Bolivia",NA,NA,"[illegible text]",NA,NA,NA,NA,NA,NA,NA,"US03069628",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1563","2020-09-12 05:00:02-03","US","US","3277496","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Steyermark, J. A., (VEN)",NA,NA,NA,"B. K. Holst & R. L. Liesner","2742","1986","4","28","Venezuela","Bolívar","Piar","Amaruay-tepuí, SW slope, E of Auyan-tepuí, W of Aparamán-tepuí","-62.25","5.91",NA,NA,"600","700",NA,"US00890155","US00890155_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1564","2020-09-12 05:00:02-03","US","US","2641225","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","4342",NA,NA,NA,"Brazil","Paraná",NA,"Brasiliae Australis. Pôrto Camargo; sandstone escarpment (paredão dos avaros) on the Rio Paraná.",NA,NA,NA,NA,NA,NA,NA,"US03069582","US03069582_01",NA,"Apiales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1565","2020-09-12 05:00:02-03","US","US","2797843","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Gasche & J. Desplats","137","1974","1","12","Colombia","Amazônas",NA,"Colombie - Com. Amazonas, rio Iagara-Parana (affl. rio Putumayo), coor. La Chorrera, territoire des indiens Witoto Jitomagaro, famille Kuiru (17 Km en aval de La Chorrera).",NA,NA,NA,NA,NA,NA,NA,"US03069572","US03069572_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1566","2020-09-12 05:00:02-03","US","US","2627955","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Falcao, W. A. Egler & E. Pereira","1210","1954","11","23","Brazil","Pernambuco",NA,"Rio Formoso, Horto Florestal de Saltinho.",NA,NA,NA,NA,NA,NA,NA,"US03069586","US03069586_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1567","2020-09-12 05:00:02-03","US","US","1190902","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"H. A. Gleason","225","1921","6","25","Guyana","Potaro-Siparuni",NA,"Kangaruma, Potaro Landing","-59.18","5.33",NA,NA,NA,NA,NA,"US00717256",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1568","2020-09-12 05:00:02-03","US","US","1359163","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","24889","1929","6","9","Peru","Junín",NA,"Dept. Junín: San Ramón.",NA,NA,NA,NA,"900","1300",NA,"US03069595",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1569","2020-09-12 05:00:02-03","US","US","3268807","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"M. J. Jansen-Jacobs, E. Nic Lughadha, B. Welle & D. Gopaul","1400","1989","9","2","Guyana",NA,NA,"Gunn's, Essequibo River.",NA,NA,NA,NA,"240","260",NA,"US00468856",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1570","2020-09-12 05:00:02-03","US","US","1442620","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"A. Moss","53","1929",NA,NA,"Brazil","Pará",NA,"Pará.",NA,NA,NA,NA,NA,NA,NA,"US03069566","US03069566_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1571","2020-09-12 05:00:02-03","US","US","3018013","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"B. Rabelo & et al.","2296","1983","8","3","Brazil","Amapá",NA,"Municipality of Macapá, Parque Florestal da Fazendinha, 12 km S of Macapá.",NA,NA,NA,NA,NA,NA,NA,"US03069552","US03069552_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1572","2020-09-12 05:00:02-03","US","US","2615500","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. Schunke Vigo","2594","1968","5","21","Peru","Huánuco",NA,"Dpto. Huánuco: Prov. Pachitea, Dtto. Honoria. Carretera Miel de Abeja a Km 3. Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km. arriba del pueblo de Tournavista o unos 20",NA,NA,NA,NA,"300","400",NA,"US03069599",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1573","2020-09-12 05:00:02-03","US","US","3181650","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"J. F. Pruski, D. Campbell, D. Williams, E. Sette Silva & E. Batista","Pruski3389","1987","10","6","Brazil","Roraima",NA,"Ilha de Maracá. SE tip of island near the Ecological Station. Forest inventory site.","-61.42","3.33",NA,NA,NA,NA,NA,"US03069558","US03069558_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1574","2020-09-12 05:00:02-03","US","US","3211440","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Frodin, D. G.",NA,NA,NA,"P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","7530","1988","9","18","Guyana","U. Takutu-U. Essequibo",NA,"Mt. Makarapan, trail from abandoned balata bleeder camp to top of mt.","-58.95","3.98",NA,NA,"300",NA,NA,"US00468858",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1575","2020-09-12 05:00:02-03","US","US","1774923","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"E. Pérez Arbeláez & J. Cuatrecasas","6331","1939","7","18","Colombia","Cauca",NA,"Dep. Cauca: Pescador (entre Popayán y Santander de Quilichao).",NA,NA,NA,NA,NA,NA,NA,"US03069541","US03069541_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1576","2020-09-12 05:00:02-03","US","US","2400665","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"H. S. Irwin, J. M. Pires & L. Y. T. Westra","47776a","1960","8","24","Brazil","Amapá",NA,"Rio Oiapoque. Near first cachoeira on Rio Iaue, 0.5 km east of confluence with Rio Oiapoque.","-52.37","2.88",NA,NA,NA,NA,NA,"US03069526","US03069526_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1577","2020-09-12 05:00:02-03","US","US","1662143","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"Krukoff","5530",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03069564","US03069564_01",NA,"Apiales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1578","2020-09-12 05:00:02-03","US","US","2400675","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"H. S. Irwin, J. M. Pires & L. Y. T. Westra","47776a","1960","8","24","Brazil","Amapá",NA,"Rio Oiapoque. Near first cachoeira on Rio Iaue. 0.5 km east of confluence with Rio Oiapoque.","-52.37","2.88",NA,NA,NA,NA,NA,"US03069535","US03069535_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1579","2020-09-12 05:00:02-03","US","US","2572376A","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"W. A. Egler & H. S. Irwin","46541","1961","8","19","Brazil","Amapá",NA,"Rio Jari. Cachoeira Mucuru.","-53.13","0.53",NA,NA,"140",NA,NA,"US03069523","US03069523_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1580","2020-09-12 05:00:02-03","US","US","2572665","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"H. S. Irwin, J. M. Pires & L. Y. T. Westra","48459","1960","9","24","French Guiana",NA,NA,"About 1 km. south of mouth of Riv. Yaroupi. French Guiana.","-52.47","2.8",NA,NA,NA,NA,NA,"US03069524",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1581","2020-09-12 05:00:02-03","US","US","3234780","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Cuello, N. L.",NA,NA,NA,"A. Fernández","4083","1987","3",NA,"Venezuela","Bolívar",NA,"Mun. Raul Leoni, Cerro Curichapa, 25 km al NE de la Paragua","-63.11","6.95",NA,NA,"450",NA,NA,"US00890156",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1582","2020-09-12 05:00:02-03","US","US","1442621","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"A. Moss","54","1929",NA,NA,"Brazil","Pará",NA,"Pará.",NA,NA,NA,NA,NA,NA,NA,"US03069565","US03069565_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1583","2020-09-12 05:00:02-03","US","US","2471931","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"A. H. Alston","5663",NA,NA,NA,"Venezuela","Carabobo",NA,"Between Valencia and Yuma.",NA,NA,NA,NA,"500",NA,NA,"US03069573",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1584","2020-09-12 05:00:02-03","US","US","3344301","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Lindeman, J. C.",NA,NA,NA,"T. Henkel & R. James","3575","1993","12","23","Guyana","U. Takutu-U. Essequibo",NA,"South Rupununi Savanna; Ikirap Creek along Marudi road","-59.25","2.41667",NA,NA,"250",NA,NA,"US00529325",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1585","2020-09-12 05:00:02-03","US","US","1774922","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"E. Pérez Arbeláez & J. Cuatrecasas","6331","1939","7","18","Colombia","Cauca",NA,"Dep. Cauca: Pescador (entre Popayán y Santander de Quilichao).",NA,NA,NA,NA,NA,NA,NA,"US03069539","US03069539_01",NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1586","2020-09-12 05:00:02-03","US","US","2140591","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"E. L. Little Jr. & R. R. Little","8372","1944","8","1","Colombia","Meta",NA,"Puerto López, Intendencia del Meta.",NA,NA,NA,NA,"240",NA,NA,"US03069545",NA,NA,"Apiales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
