"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"45","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1087855","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Duarte AP",NA,"1962","05","28","Southern America","Brazil",NA,NA,"Bahia- Entre Ajuda e Porto Seguro, Árvore de porte médio de 8-12 metros em restinga primária.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1087855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1087855","NL-L1087855",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"46","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1132807","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1132807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1132807","NL-L1132807",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","BCTw12854",NA,NA,NA
"47","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1132808","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1132808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1132808","NL-L1132808",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","RBw2948",NA,NA,NA
"48","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1134349","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Duarte AP",NA,"1962","05","28","Southern America","Brazil",NA,NA,"Bahia- Entre Ajuda e Porto Seguro, Árvore de porte médio de 8-12 metros em restinga primária.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1134349 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1134349","NL-L1134349",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141130","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141130 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141130","NL-L1141130",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","BCTw11846",NA,NA,NA
"50","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141131","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141131","NL-L1141131",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141132","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141132","NL-L1141132",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141133","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141133 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141133","NL-L1141133",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141134","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141134 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141134","NL-L1141134",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","BCTw12854",NA,NA,NA
"54","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141135","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141135 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141135","NL-L1141135",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141136","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141136 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141136","NL-L1141136",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141137","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141137","NL-L1141137",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","RBw5358",NA,NA,NA
"57","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141138","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141138","NL-L1141138",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141139","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141139","NL-L1141139",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141140","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141140 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141140","NL-L1141140",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","RBw2948",NA,NA,NA
"60","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141141","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141141","NL-L1141141",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1141142","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141142 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141142","NL-L1141142",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1657676","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Pinheiro R",NA,"1971","01","21","Southern America","Brazil",NA,NA,"Bahia: Ilhéus, cepec, Plant. do cacau, Arvore 9 m.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1657676 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1657676","NL-L1657676",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1657677","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Glaziou AFM",NA,"1893","12","10","Southern America","Brazil",NA,NA,"Rio de Janeiro: Serra de Nova Friburgo*.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1657677 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1657677","NL-L1657677",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1657678","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Duarte AP",NA,"1962","05","28","Southern America","Brazil",NA,NA,"Bahia- Entre Ajuda e Porto Seguro, Árvore de porte médio de 8-12 metros em restinga primária.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1657678 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1657678","NL-L1657678",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.1657679","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Mori SA; Mattos Silva LA; Santos TS dos",NA,"1978","09","18","Southern America","Brazil",NA,NA,"Região Cacaueira da Bahia, Município de Prado. Rod. BA 284, trecho Prado/Itamaraja, ca. 65 Km a NW de Prado. Região de Mata Higrófila Sul Baiana. Mata em fase de destruição. Folha SE - 24 (17-39c).",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1657679 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1657679","NL-L1657679",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 10:28:32-03","NBC","NL-BOTANY","L.4171084","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Thomas WW; et al.",NA,"1993","05","13","Southern America","Brazil",NA,NA,"Bahia. Belmonte: Barrolândia, Estacao Experimental 'Gregorio Bondar' Ceplac, 18 km east of BR 101 on road to Belmore. Southern Bahian wet forest ('tabuleiro' forest).","-39.25","-16.133333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4171084 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4171084","NL-L4171084",NA,NA,NA,NA,NA,NA,"-39.25","-16.133333","Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 10:28:32-03","NBC","NL-BOTANY","U 0158224","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Kuhlmann JG",NA,"1922","02","23","Southern America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro ad urbem loco Fabrica Alliança.",NA,NA,NA,NA,NA,"In silvis.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200158224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0158224","NL-U0158224","Sleumer HO","isotype",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","63796",NA,NA,NA
"68","2020-02-08 10:28:32-03","NBC","NL-BOTANY","U.1453758","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach GG",NA,"1967","12","14","Southern America","Brazil",NA,NA,"Rio do Cedro (mun. Guaraquecaba) Paraná.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1453758 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1453758","NL-U1453758",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 10:28:32-03","NBC","NL-BOTANY","U.1453759","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Maas PJM; Maas-van de Kamer H; Hage JL",NA,"1987","11","24","Southern America","Brazil",NA,NA,"Bahia: Mun. de Ilhéus, grounds of CEPEC (km 22 of road BR-415, from Ilhéus to Itabuna).",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1453759 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1453759","NL-U1453759",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 10:28:32-03","NBC","NL-BOTANY","WAG.1123870","PreservedSpecimen","Plantae",NA,"Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Glaziou AFM",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brazil, Minas Gerais.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1123870 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1123870","NL-WAG1123870",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-11-04 12:17:21-03","ESALQ","ESA","114788","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri",NA,"Campos, M.C.R.","462.0","2006","05","08",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA114788",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 12:17:21-03","ESALQ","ESA","114786","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri",NA,"Campos, M.C.R.","720.0","2006","07","17",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA114786",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 12:17:21-03","ESALQ","ESA","128761","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Cabral, F.N.","808.0","2013","03","27",NA,"Brasil","São Paulo","Tapiraí","Trilha Dezembro entre UHE Alecrim e UHE Porto Raso. Floresta Ombrófila Densa na margem do Rio Dezembro.","-49.44963","-26.07829",NA,NA,NA,"Árvore de 1,5m.","ESA128761",NA,"Ivanauskas, N.M.",NA,NA,NA,"2013","03","-49.44963","-26.07829",NA,NA,"27",NA,NA
"74","2020-11-04 12:17:21-03","ESALQ","ESA","109860","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30233.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109860",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 12:17:21-03","ESALQ","ESA","28668","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Ivanauskas, N.M.","622.0","1995","12","17",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA028668",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 12:17:21-03","ESALQ","ESA","29439","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Ivanauskas, N.M. et al.","994.0","1995","11","14",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029439",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 12:17:21-03","ESALQ","ESA","70751","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Fernandes, G.D.","33355.0","1995","02","10",NA,"Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA070751",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 12:17:21-03","ESALQ","ESA","123641","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Colletta, G.D. ; Souza, V.C.","1029.0","2013","04","30",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Trilha da Serraria.","-47.5","-23.9599990844727",NA,NA,NA,"Árvore, 25m, frutos verdes","ESA123641",NA,"Ivanauskas, N.M.",NA,"41034","auto","2013","04",NA,NA,NA,NA,"30",NA,NA
"79","2020-11-04 12:17:21-03","ESALQ","ESA","109653","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29255.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109653",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 12:17:21-03","ESALQ","ESA","128760","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Virillo, C.B.",NA,"2013","03","31",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa","-47.34875","-24.03041",NA,NA,NA,"reg","ESA128760",NA,"Ivanauskas, N.M.",NA,NA,NA,NA,NA,"-47.34875","-24.03041",NA,NA,NA,NA,NA
"81","2020-11-04 12:17:21-03","ESALQ","ESA","73074","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Sztutman, M. ; Valmir","62.0","1998","10","29",NA,"Brasil","São Paulo","Pariquera Açu",NA,NA,NA,NA,NA,NA,NA,"ESA073074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 12:17:21-03","ESALQ","ESA","123586","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Colletta, G.D. ; Souza, V.C.","974.0","2013","04","29",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica.(presença de exóticas como nêspera, Citrus, araucária).","-47.31605","-24.02022","480","480",NA,"Árvore, 4m","ESA123586",NA,NA,NA,NA,NA,NA,NA,"-47.31605","-24.02022",NA,NA,NA,NA,NA
"83","2020-11-04 12:17:21-03","ESALQ","ESA","73075","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Godoy, J.R.L. et al.","142.0","1999","01","13",NA,"Brasil","São Paulo","Pariquera Açu",NA,NA,NA,NA,NA,NA,NA,"ESA073075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 12:17:21-03","ESALQ","ESA","68155","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Hatschbach, G. et al.","19015.0","1968","04","11",NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"ESA068155",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 12:17:21-03","ESALQ","ESA","85331","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Bailon) Sleumer","Hatschbach, G.","44539.0","1982","02","04",NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"ESA085331",NA,"Hatschbach, G.",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 12:17:21-03","ESALQ","ESA","29440","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Ivanauskas, N.M. et al.","995.0","1995","06","04",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029440",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 12:17:21-03","ESALQ","ESA","29634","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Ivanauskas, N.M.","6.0","1995","02","10",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029634",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 12:17:21-03","ESALQ","ESA","29612","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Ivanauskas, N.M.","1124.0","1995","11","22",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029612",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 12:17:21-03","ESALQ","ESA","99566","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Ivanauskas, N.M.","5001.0","2004","01","14",NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA099566",NA,"Ivanauskas, N.M.",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 12:17:21-03","ESALQ","ESA","109655","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29257.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109655",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 12:17:21-03","ESALQ","ESA","109859","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30231.0","2003","05","31",NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109859",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
