"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"551","2015-10-18 23:36:43-02","MNHN","RECOLNAT_MNHN_P","P00671011","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","floribunda","Escallonia floribunda","Kunth","Kunth",NA,NA,NA,"Bonpland, A.",NA,NA,NA,NA,"[Colombie]",NA,NA,"Ayavaca [Nov. gen. sp. : Crescit in Andibus Novo-Granatensium, Ayavacam inter et Gonzanamam]",NA,NA,NA,NA,"1400",NA,"P00671011","P00671011_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671011' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","lectotype",NA,NA,NA,NA,NA,NA,"3484",NA,NA
"552","2015-10-03 18:12:45-03","MNHN","RECOLNAT_MNHN_P","P00709561","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","Sleumer",NA,NA,NA,"Sello",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00709561","P00709561_01","Herbier A. Glaziou <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709561' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","syntype",NA,NA,NA,NA,NA,NA,"d 1409",NA,NA
"553","2019-09-03 15:17:10-03","MNHN","RECOLNAT_MNHN_P","P00709562","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","Sleumer",NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00709562","P00709562_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00709562' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528370","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P02528370","P02528370_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528370' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"19406",NA,NA
"555","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528375","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","9","8","Brasil","Rio de Janeiro",NA,"Aux Orgaos. [Serra dos Órgãos].",NA,NA,NA,NA,NA,NA,"P02528375","P02528375_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528375' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"2894",NA,NA
"556","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528387","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"P02528387","P02528387_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528387' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"467",NA,NA
"557","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528388","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"P02528388","P02528388_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528388' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"D1 467 bis",NA,NA
"558","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528389","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brasil",NA,NA,"S.Paul, Rio Grande.",NA,NA,NA,NA,NA,NA,"P02528389","P02528389_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528389' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528376","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,"Province Rio Grande.",NA,NA,NA,NA,NA,NA,"P02528376","P02528376_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528376' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"1396",NA,NA
"560","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528377","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Province Rio-Grande.",NA,NA,NA,NA,NA,NA,"P02528377","P02528377_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528377' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"1395",NA,NA
"561","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528378","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","São Paulo",NA,"Brésil, Prov. de San-Paolo.",NA,NA,NA,NA,NA,NA,"P02528378","P02528378_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528378' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"831",NA,NA
"562","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528379","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02528379","P02528379_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528379' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"1577",NA,NA
"563","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528380","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasil Meridional.",NA,NA,NA,NA,NA,NA,"P02528380","P02528380_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528380' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528382","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio Grande do Sul",NA,"Brésil - Province Rio G.",NA,NA,NA,NA,NA,NA,"P02528382","P02528382_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528382' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C2 2790 bis",NA,NA
"565","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528383","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"P02528383","P02528383_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528383' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"2790 bis",NA,NA
"566","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528384","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P02528384","P02528384_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528384' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C4 1543",NA,NA
"567","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528385","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P02528385","P02528385_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528385' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"1459",NA,NA
"568","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528386","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P02528386","P02528386_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528386' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C2 1459",NA,NA
"569","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528390","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Regnell, A.",NA,"1847","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02528390","P02528390_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528390' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"III 599",NA,NA
"570","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528391","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Regnell, A.F.",NA,"1847","4","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"P02528391","P02528391_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528391' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"III 599",NA,NA
"571","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528392","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Rambo, B.",NA,"1951","2","13","Brasil","Rio Grande do Sul",NA,"Soledade.",NA,NA,NA,NA,NA,NA,"P02528392","P02528392_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528392' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"50033",NA,NA
"572","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528395","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Rambo, B.",NA,"1949","1","7","Brasil","Rio Grande do Sul",NA,"Cachoeirinha pr. Garvataí.",NA,NA,NA,NA,NA,NA,"P02528395","P02528395_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528395' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"38570",NA,NA
"573","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528396","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Palacios-Cuezzo",NA,"1948","1","29","Brasil","Rio Grande do Sul",NA,"Morro Sapucaia.",NA,NA,NA,NA,NA,NA,"P02528396","P02528396_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528396' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"502",NA,NA
"574","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528397","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Isabelle",NA,"1835","1","1","Brasil","Rio Grande do Sul",NA,"Brésil meridional (province Rio-Grande-do-Sul.",NA,NA,NA,NA,NA,NA,"P02528397","P02528397_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528397' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528398","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Teague, G.W.",NA,"1952","1","5","Uruguai",NA,NA,"Minas, Cerro Minas.",NA,NA,NA,NA,NA,NA,"P02528398","P02528398_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528398' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528373","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1871","6","8","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"P02528373","P02528373_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528373' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"19648","auto",NA,NA,NA,NA,"4819",NA,NA
"577","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528371","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1877","5","12","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"P02528371","P02528371_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528371' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"38539","auto",NA,NA,NA,NA,"8725",NA,NA
"578","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528393","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Rambo, B.",NA,"1949","1","27","Brasil","Rio Grande do Sul","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"P02528393","P02528393_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528393' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"19545","auto",NA,NA,NA,NA,"40174",NA,NA
"579","2015-09-04 09:32:39-03","MNHN","RECOLNAT_MNHN_P","P04377489","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Rambo, B.",NA,"1933","1","13","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P04377489","P04377489_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04377489' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"580","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528372","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1874","1","22","Brasil","Rio de Janeiro","Nova Friburgo","Brésil (Rio Jan.) Alto da Boa Vista de Nova Friburgo.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"P02528372","P02528372_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528372' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"33190","auto",NA,NA,NA,NA,"6890",NA,NA
"581","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528394","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Rambo, B.",NA,"1949","1","22","Brasil","Rio Grande do Sul","Porto Alegre","Morro da Gloria pr. Porto Alegre.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P02528394","P02528394_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528394' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"29946","auto",NA,NA,NA,NA,"40096",NA,NA
"582","2015-09-04 04:57:31-03","MNHN","RECOLNAT_MNHN_P","P02528374","PreservedSpecimen",NA,"Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","1","4","Brasil","Rio de Janeiro","Rio de Janeiro","Passeio Público.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P02528374","P02528374_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02528374' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"57442","auto",NA,NA,NA,NA,"2597",NA,NA
"583","2020-12-11 11:35:11-03","UFMG","BHCB","134566","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Verdi, M; Dreveck, S; Carneiro, FE","456","2008","03","18","Brasil","Santa Catarina","Capão Alto","Fazenda Moraes., FOM. Classe da floresta: estágio médio de regeneração.","-50.579444","-27.901389","-50.579444","-27.901389",NA,"998",NA,NA,"IFFSC 206/S/12. Fruto imaturo verde.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-12-11 11:35:11-03","UFMG","BHCB","136001","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Heringer, G; Machado, TM; Reis, SB","339","2010","03","07","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Parque Nacional do Caparaó, entre o Vale Verde e Tronqueira.","-41.849111","-20.419444","-41.849111","-20.419444","1393","1393",NA,NA,"Árvore, com 2m de altura, frutos imaturos verdes.; Mata Nebular.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-12-11 11:35:11-03","UFMG","BHCB","136300","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Oliveira Filho, AT de","343","2010","03","05","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Trilha da Macieira para a cachoeira do Aurélio.","-41.829694","-20.480778","-41.829694","-20.480778","1857","1857",NA,NA,"Arbusto, aprox. 2m. Flores brancas.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-12-11 11:35:11-03","UFMG","BHCB","136306","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Oliveira Filho, AT de","349","2010","03","05","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Trilha da Macieira para a cachoeira do Aurélio.","-41.829694","-20.480778","-41.829694","-20.480778","1857","1857",NA,NA,"Arbusto, aprox. 3m. Flores brancas.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-12-11 11:35:11-03","UFMG","BHCB","136937","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM","245","2010","03","04","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Estrada para a Macieira","-41.831944","-20.496944","-41.831944","-20.496944","1514","1514",NA,NA,"Árvore ca. de 5m. com botões florais brancos de cálice verde, Flores com cálice verde e corola branca levemente translúcida, estigma verde, estilete branco e frutos em desenvolvimento.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-12-11 11:35:11-03","UFMG","BHCB","141146","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Neves, DRM; Martins, LC; Martins, A; Hughes, FM","2010","2010","02","11","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Base da pedra do Coração","-41.848333","-20.4325","-41.848333","-20.4325","1332","1332",NA,NA,"Mata","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-12-11 11:35:11-03","UFMG","BHCB","147599","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Gasper, AL de; Oliveira Filho, AT de; Bueno, ML; Leal, BSS; Rezende, VL","2780","2011","03","21","Brasil","Minas Gerais","Delfim Moreira","Trilha dos Romeiros, próximo a Mata do Barão, Floresta Atlântica","-45.314722","-22.5925","-45.314722","-22.5925","1641","1641",NA,NA,"beira da estrada arbórea, flor cor: branca fruto: seco","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-12-11 11:35:11-03","UFMG","BHCB","147740","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Kamino, LHY","1494","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha dos romeiros.","-45.316167","-22.580972","-45.316167","-22.580972","1553","1553",NA,NA,"Árvore em barranco, as margens de fragmento de floresta ombrófila mista em regeneração. Flores alvas, frutos verdes.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-12-11 11:35:11-03","UFMG","BHCB","148047","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Kamino, LHY","2779","2011","03","15","Brasil","Minas Gerais","Delfim Moreira","Fazenda do Onça, Floresta Ombrófila Mista em estágio secundário de regeneração","-45.34875","-22.611083","-45.34875","-22.611083","1622","1622",NA,NA,"Árvore com 5m de altura, à beira de trilha no interior de floresta. Cálice verde, corola branca e estigma verde","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-12-11 11:35:11-03","UFMG","BHCB","28928","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-12-11 11:35:11-03","UFMG","BHCB","28928","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-12-11 11:35:11-03","UFMG","BHCB","183054","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,"2016","11","19","Sanín, D; Leroy, CJL; Duarte, MO; Cruz-Lustre, GM","6741","2016","09","15","Brasil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó, Pedra menina","-41.81375","-20.467222","-41.81375","-20.467222","2269","2269",NA,NA,"Arbusto 3m de altura, com frutos pardo escuro e secos.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-12-11 11:35:11-03","UFMG","BHCB","53127","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto",NA,NA,NA,NA,"Kamino, LHY; França, GS; Stehmann, JR","615","1990","06","22","Brasil","Minas Gerais","São Sebastião do Paraíso","Pedra do São Domingos","-45.96","-22.691944","-45.96","-22.691944","2050","2050",NA,NA,"Arbóreov","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
