"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","typeStatus","fieldNumber","relatedCatalogItem"
"42","2020-11-04 11:07:41-03","ESALQ","ESA","61458","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Souza, V.C.","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22951.0","1999","05","20",NA,"Brasil","Bahia","Abaíra","Catolés. Serra dos Cristais. 13o19'33,3S, 41o52'56,3W. 1600 m.s.m. Campo rupestre com mata ciliar no fundo do vale.","-41.6636009216309","-13.2496995925903",NA,NA,NA,"Subarbusto; flores verdes.","ESA061458","ESA061458","26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-02-15 11:39:35-02","IPA","IPA","22606","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.",NA,"Luetzelburg","25938","1933","12","14","Southern America","Brasil",NA,NA,"Taboleiro semi-árido.",NA,NA,NA,NA,NA,NA,"IPA0022606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-02-15 11:39:35-02","IPA","IPA","22635","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.",NA,"Luetzelburg","26185","1938","01","17","Southern America","Brasil","Ceará",NA,"Bom Fim. Serra do Arraripe. Capoeira.",NA,NA,NA,NA,NA,NA,"IPA0022635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-02-15 11:39:35-02","IPA","IPA","40628","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.",NA,"Luetzelburg","290",NA,NA,NA,"Southern America","Brasil","Bahia",NA,"Rio das Contas.",NA,NA,NA,NA,NA,NA,"IPA0040628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-02-15 11:39:35-02","IPA","IPA","43844","S","Plantae","Plantae",NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Fotius, G.","Fotius, G.","3793","1984","02","16","Southern America","Brasil","Pernambuco","Exu","Chapada do Araripe. Planalto arenoso. Capoira beira estrada.","-39.7242012023926","-7.51194000244141",NA,NA,NA,"Arbusto 1-2m altura. Verde acinzentada acima, verde esbranquiçada abixo Jovem verde azulado. Látex alaranjado, mais ou men","IPA0043844",NA,"29194","auto",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA
"47","2020-02-14 14:01:07-03","UFRPE","PEUFR","54735","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","J.C.R. Mendes","J.C.R. Mendes","198","2019","05","18",NA,"Brasil","Bahia","Palmeiras","Chapada da Diamantina; comunidade Caeté-Açú; Vale do Capão; trilha da fumaça","-41.822222","-13.001944",NA,NA,NA,"Arbusto com cerca de 80cm de altura; folhas membranáceas verde claras, pecíolo discolor; pedúnculo creme ferrugíneo e pedicelo; ovário creme ferrugíneo; frutos imaturos marrons tomentosos; ocasional.","PEUFR054735",NA,NA,NA,NA,"41º49'20W","12º60'07S",NA,NA,NA,NA,NA,NA,NA
"48","2020-02-14 14:01:07-03","UFRPE","PEUFR","54741","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","J.C.R. Mendes","J.C.R. Mendes","185","2019","05","16",NA,"Brasil","Bahia","Rio de Contas","Chapada da Diamantina; Pico do Itobira","-41.811389","-13.579167",NA,NA,NA,"Arbusto ramificado densamente tomentoso; cálice marrom, corola e estames brancos; fruto globoso; coordenadas geográficas do município.","PEUFR054741",NA,NA,NA,NA,"41º48'41W","13º34'45S",NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:24:18-03","MBM","MBM","273547","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Cordeiro, I.","Carvalho, A.M. de; et al.; et al.","2929","1990","03","19","Southern America","Brazil","Bahia","Mucugê","Estrada para Andaraí","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM273547","MBM273547","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:24:18-03","MBM","MBM","256327","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","et al.; Cordeiro, I.","Pereira, A.; et al.; et al.","334","1994","07","30","Southern America","Brazil","Bahia","Lençóis","Serra da Chapadinha","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"MBM256327","MBM256327","47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:24:18-03","MBM","MBM","149858","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Lima, L.R.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56790","1992","04","07","Southern America","Brazil","Bahia","Rio de Contas","Mato Grosso","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM149858","MBM149858","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:24:18-03","MBM","MBM","30487","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Lima, L.R.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","33174","1973","11","13","Southern America","Brazil","Mato Grosso do Sul","Coxim","Taquari","-54.7599983215332","-18.5067005157471",NA,NA,NA,NA,"MBM030487","MBM030487","102528","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:24:18-03","MBM","MBM","33094","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Lima, L.R.","Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","35952","1975","02","08","Southern America","Brazil","Mato Grosso","Rio Verde","Sete Quedas",NA,NA,NA,NA,NA,NA,"MBM033094","MBM033094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:24:18-03","MBM","MBM","400719","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Hurbath, F.","Hurbath, F.","52","2010","10","08","Southern America","Brazil","Bahia","Mucugê","Chapada Diamantina, Nas proximidades do projeto Sempre Viva","-41.341944","-12.992778",NA,NA,NA,"Arbusto de cerca de 1,5m de altura; sépalas levemente ferrugíneas, estames alvos.; Vegetação às margens do Rio Piaba.","MBM400719","MBM400719",NA,NA,NA,"-41.341944","-12.992778","2010","12",NA,NA,NA,NA,NA
"55","2020-12-21 16:24:18-03","MBM","MBM","402350","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Cordeiro, I.","Groppo Jr, M.; Ferreira, P.L.; Cortez, C.; Goldmann, E.F.; Ferreira, P.L.; Cortez, C.; Goldmann, E.F.","2232","2013","05","19","Southern America","Brazil","Bahia","Lençóis","Rodovia BR-242, um pouco antes de chegar na divisa com o município de Palmeiras","-41.409444","-12.465278","730","730",NA,"Subarbusto ca. 60cm alt. Folhas e ramos branco-acinzentados, com área tendendo ao salmão, tricomas gladulosos com a ápice escuro. As flores também são branco-acinzentadas, as femininas com vários tricomas glandulosos. A planta é pega","MBM402350","MBM402350",NA,NA,NA,"-41.409444","-12.465278","2013","06",NA,NA,NA,NA,NA
"56","2020-12-21 16:24:18-03","MBM","MBM","415947","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Brotto, M.L.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2934","2018","11","09","Southern America","Brazil","Bahia","Rio de Contas","Pico das Almas, trilha para o pico","-41.937778","-13.520556","1460","1460",NA,"Arbusto com 1,2 m de altura; flor branca.; Campo rupestre.","MBM415947",NA,NA,NA,NA,"-41.937778","-13.520556","2019","01","31",NA,NA,NA,NA
"57","2020-12-21 16:24:18-03","MBM","MBM","416084","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Brotto, M.L.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5737","2018","11","12","Southern America","Brazil","Bahia","Mucugê","Chapada Diamantina, trilha para Cachoeira Três Barras","-41.297222","-12.978056","980","980",NA,"Arbusto com 1 m de altura; flor bege com branco.; Campo rupestre.","MBM416084",NA,NA,NA,NA,"-41.297222","-12.978056","2019","01","31",NA,NA,NA,NA
"58","2020-12-21 16:24:18-03","MBM","MBM","320877","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Cordeiro, I.","Harley, R.M.; Giulietti, A.M.; Fierro, A.F.; Queiroz, R.F.; Ganev, W.; Giulietti, A.M.; Fierro, A.F.; Queiroz, R.F.; Ganev, W.","s.n.","1992","01","08","Southern America","Brazil","Bahia","Abaíra","Tijuquinho","-41.6636009216309","-13.2496995925903","1800","1800",NA,"Arbusto até 1m alt. caules vináceos. Tricomas glandulares, base dos pecíolos e margem das tépalas femininas verde-amareladas. Tépalas das flores femininas e sépalas das masculinas pardo-esverdeadas, pétalas das flores masculinase est","MBM320877","MBM320877","26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:24:18-03","MBM","MBM","256328","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","et al.; Cordeiro, I.","Melo, E.; et al.; et al.","1250","1994","11","22","Southern America","Brazil","Bahia","Lençóis","Morro da Chapadinha","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"MBM256328","MBM256328","47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:24:18-03","MBM","MBM","153145","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","Cordeiro, I.","Carvalho, A.M. de; et al.; et al.","3069","1990","04","14","Southern America","Brazil","Bahia","Mucugê","3km ao S de Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM153145","MBM153145","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-01-21 19:38:54-03","UESC","UESC","12255","S","Plantae","Angiospermae","Florideophycidae","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax. & K. Hoffm.",NA,"R.S.T. de Menezes","1","2007","10","06",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.946944","-13.524167",NA,NA,NA,"Campo rupestre. Solo arenoso com afloramento de rocha arenítica.; Arbusto, até 1,5 m.","UESC0012255",NA,NA,NA,"Dicotyledoneae","41W56'49''","13S31'27''",NA,NA,NA,NA,NA,NA,NA
"62","2019-08-15 09:03:35-03","UESC","UESC","16901","S","Plantae","Angiospermae","Florideophycidae","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Hoffm.","I.Cordeiro","André M. de Carvalho","2929","1990","03","19",NA,"Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,"Arbusto com ca. 1,5 km de altura.","UESC0016901",NA,"52493","auto","Dicotyledoneae",NA,NA,"2002","08",NA,NA,NA,NA,NA
"63","2015-08-13 05:50:00-03","MO","MOBOT","2935407","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.","I.Cordeiro","R.M. Harley","Harley 51205","1992",NA,NA,"South America","Brazil","Bahia",NA,"Mun; Abaíra; Tijuquinho. Entre pedras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-08-31 09:02:20-03","INPA","INPA","218771","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Lima, LR","Hatschbach, GG","56790","1992","04","07","Southern America","Brasil","Bahia","Rio de Contas","Mato Grosso. Campo rupestre, afloramentos rochosos.","-41.8114013671875","-13.5789003372192","1300","1300",NA,NA,"INPA0218771",NA,"49773","auto",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA
"65","2020-06-15 15:30:25-03","UNESP-RC","HRCB","58570","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Pereira, A.P.N.","Lombardi","9539","2012","07","16",NA,"Brasil","Bahia","Palmeiras","Vale do Capão","-41.512778","-12.609694","890","890",NA,"Arbusto ca. 1m, margem da trilha, viscoso, folhas papiráceas, cálice verde a castanho, pétalas e anteras brancas. Prensado em álcool, amostra em sílica",NA,NA,NA,NA,NA,"41º30'46.0W","12º36'34,9S",NA,NA,NA,NA,NA,NA,NA
"66","2019-08-02 10:21:21-03","CPATSA","HTSA","264","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & Hoffm.","Fotius, G.","Fotius, G.","3809","1984","03","28",NA,"Brasil","Pernambuco","Petrolina","Serra do Boqueirão","-40.666667","-9.25",NA,NA,NA,"Arb., Fl 2., Alt.: 1 a 2 m. Multicaule de caule fino casca cinzenta muito lenticelada pequenas e brancas. Folha verde acinzentada, sendo mais clara abaixo. Odor suave. Flor: antera branca,cabo do estigma cstanho claro.; Morro baixo com muitos blocos",NA,NA,NA,NA,NA,"-40.666667","-9.25",NA,NA,NA,NA,NA,NA,NA
"67","2019-08-02 10:21:21-03","CPATSA","HTSA","263","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & Hoffm.","Fotius, G.","Fotius, G.; Sá, I.B.","3793","1984","02","16",NA,"Brasil","Pernambuco","Exú","Chapada do Araripe","-40.245556","-7.738056",NA,NA,NA,"Arb., fl 2., fr 2., Alt.: 1 a 2 m,. Folha verde acinzentada na face superior e verde esbranquiçada na face inferior. Casca: casca cinzenta, galhos jovens amarelados. Flores brancas. Frutos jovens verde azulados. Látex alaranjado, mais ou menos pegajo",NA,NA,NA,NA,NA,"-40.245556","-7.738056",NA,NA,NA,NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","3679891","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.",NA,"F. Hurbath & F. Seixas","681","2014","8","27","South America - Neotropics","Brazil","Bahia",NA,"Rio de Contas, Subida para o Pico das Almas, Vale do Queiroz","-41.9389","-13.5197","1457",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","3584755","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.",NA,"E. Melo, F. França, L. S. Silva, T. Sena, Souza, E. & Ganeu, W.","1250","1994","11","22","South America - Neotropics","Brazil","Bahia","Mun. Lençóis","Morro da Chapadinha. Chapadinha.","-41.4528","-12.4567","1000",NA,NA,"Transcribed by digital volunteers","US01245414","US01245414_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","3583003","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.",NA,"E. Melo, F. França, T. Sena, Souza, E., Ganeu, W. & S. Oliveira","1250","1994","11","22","South America - Neotropics","Brazil","Bahia",NA,"Mun. Lencois, Morro da Chapadinha. Chapadinha","-41.4528","-12.4567","1000",NA,NA,"Transcribed by digital volunteers","US01245413","US01245413_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","3583004","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K. Hoffm.",NA,"A. Pereira, R. Orlandi, M. L. Guedes & H. P. Bautista","0334","1994","7","30","South America - Neotropics","Brazil","Bahia",NA,"Mun. Lencois, Serra da Chapadinha. Serra da Chapadinha.","-41.4472","-12.4536","950",NA,NA,"Transcribed by digital volunteers","US01245412","US01245412_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"72","2021-03-15 18:27:00-03","USP","SPF","90098","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Stannard, BL","H50839","1992","01","28",NA,"Brasil","Bahia","Abaíra",NA,"-41.916667","-13.25","1800","1800",NA,"Campo do Cigano. Entre rochas, perto do córrego.; Arbusto 1.0 m alt., ramificado. Folhas com escamas ferrugíneas na face inferior, verde-escuras na face superior. Flores masculinas com sépalas ferrugíneas. Pétalas, filetes e estames","SPF00090098","SPF00090098",NA,NA,NA,"-41.916667","-13.25",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 18:27:00-03","USP","SPF","88629","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","1661","1992","12","16",NA,"Brasil","Bahia","Abaíra","Catolés","-41.75","-13.366667","850","850",NA,"Distrito de Catolés, Funil-próximo ao Rio da Água Suja. Carrasco com solo arenoso com rochas.; Arbusto de até 1 m. Folhas verde-claro, pedicelo e pedúnculo verde com tom creme. Cálice creme. Flor masculina branca, flor feminina com c","SPF00088629","SPF00088629",NA,NA,NA,"-41.75","-13.366667",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 18:27:00-03","USP","SPF","103672","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Lima, LR","Melo, E","PCD1250","1994","11","22",NA,"Brasil","Bahia","Lençóis","Morro da Chapadinha","-41.452778","-12.456667","1000","1000",NA,"Morro da Chapadinha. Campo rupestre. Vegetação de campo rupestre. Afloramentos rochosos.; Arbusto ca. 2.5 m de alt. Folhas simples com glândulas nas margens. Flor com brácteas com glândulas pedunculada na margem de coloração esverdea","SPF00103672","SPF00103672",NA,NA,NA,"-41.452778","-12.456667","2003","06","26",NA,NA,NA,NA
"75","2021-03-15 18:27:00-03","USP","SPF","104134","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Bautista, HP","PCD310","1994","07","29",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.445278","-12.459722","900","900",NA,"Subarbusto com ca. de 60 cm de alt. Folhas membranáceas, discolores e vilosas. Inflorescências com botões esverdeados e flores alvas.; Cerrado. Relevo pouco inclinado com vegetação arbustiva e substrato de gramíneas e ervas. Arenito","SPF00104134","SPF00104134",NA,NA,NA,"-41.445278","-12.459722","2005","06",NA,NA,NA,NA,NA
"76","2021-03-15 18:27:00-03","USP","SPF","104336","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Guedes, MLS","PCD2065","1995","06","30",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.420833","-12.4625","810","810",NA,"Arbusto tomentoso. Folhas vilosas com pêlos glandulíferos amarronzados. Inflorescências axilares com flores femininas de cálice recoberto por pêlos glandulíferos marrons.; Campo rupestre com gramíneas e arbustos. Afloramentos rochoso","SPF00104336","SPF00104336",NA,NA,NA,"-41.420833","-12.4625","2005","06",NA,NA,NA,NA,NA
"77","2021-03-15 18:27:00-03","USP","SPF","105187","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Pereira, A","PCD334","1994","07","30",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.447222","-12.453611","950","950",NA,"Subarbusto: folhas membranáceas, tomentosas. Flores com cálice róseo, com glândulas de cor marrom; pétalas e estames alvos. Fruto síliqua de 12 sementes.; Campo rupestre. Vegetação rupícola em patamar rochoso. Arenitos com folhelhos","SPF00105187","SPF00105187",NA,NA,NA,"-41.447222","-12.453611","2005","06",NA,NA,NA,NA,NA
"78","2021-03-15 18:27:00-03","USP","SPF","112003","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","2297","1993","10","23",NA,"Brasil","Bahia","Abaíra",NA,"-41.866667","-13.3","1150","1150",NA,"Jambeiro, Belo Horizonte. Carrasco de encosta, campo rupestre e capão, solo arenoso.; Arbusto delgado, de ca. 70 cm, pouco ramificado. Folhas membranáceas, cor verde-claro, pecíolo com glândulas viscoas amarela. Pedúnculo creme-esver","SPF00112003","SPF00112003",NA,NA,NA,"-41.866667","-13.3",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 18:27:00-03","USP","SPF","119769","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","3010","1994","03","31",NA,"Brasil","Bahia","Abaíra",NA,"-41.866667","-13.283333","1100","1180",NA,"Jambreiro. Campo rupestre, solo arenoso com rochas.; Arbusto de ca. 80 cm, pouco ramificado. Folhas membranáceas verde-claras, pecíolo discolor. Planta com glândulas viscosas amarelas. Pedúnculo e pedicelo creme-ferrugíneos. Flores m","SPF00119769","SPF00119769",NA,NA,NA,"-41.866667","-13.283333","1997","07",NA,NA,NA,NA,NA
"80","2021-03-15 18:27:00-03","USP","SPF","119772","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","3382","1994","06","17",NA,"Brasil","Bahia","Abaíra",NA,"-41.85","-13.3","1100","1100",NA,"Jambreiro. Carrasco de encosta. Solo arenoso.; Arbusto de ca.70 cm, média ramificação. Folhas membranáceas verdes discolores. Planta com glândulas viscosas amarelas. Pedúnculo e pedicelo creme-ferrugíneos. Flores masculinas com sépal","SPF00119772","SPF00119772",NA,NA,NA,"-41.85","-13.3","1997","07",NA,NA,NA,NA,NA
"81","2021-03-15 18:27:00-03","USP","SPF","121598","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Lima, LR","Hind, DJN","PCD3977","1996","11","03",NA,"Brasil","Bahia","Piatã","Sopé da Serra de Santana.","-41.766111","-13.149167","1180","1180",NA,"Arbusto com ca. de 1 m, pouco ramificado, revestido de tricomas glanduloso-viscosos com cabeça. Folhas membranáceas com a face abaxial cinérea. Flores femininas com tépalas brancas e ramos do estilete brancos. Flores masculinas em bo","SPF00121598","SPF00121598",NA,NA,NA,"-41.766111","-13.149167","2003","06","26",NA,NA,NA,NA
"82","2021-03-15 18:27:00-03","USP","SPF","123798","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Lima, LR","Bautista, HP","PCD3651","1996","07","15",NA,"Brasil","Bahia","Mucugê",NA,"-41.4075","-12.95","1070","1070",NA,"Pedra Redonda, entre o Rio Preto e o Rio Paraguaçu. Campos gerais. Areia.; Arbusto até 1.60 m, pegajoso, totalmente piloso, caule castanho, ramos verde-amarelados. Folhas cinzentas. Inflorescência com raqui verde, flores feminina sen","SPF00123798","SPF00123798",NA,NA,NA,"-41.4075","-12.95","2003","06","26",NA,NA,NA,NA
"83","2021-03-15 18:27:00-03","USP","SPF","169746","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Carneiro-Torres, DS","Mello-Silva, R","2780","2004","12","27",NA,"Brasil","Bahia","Piatã","Serra de Santana","-41.765","-13.151111","1291","1359",NA,"Trilha para a Capela do Senhor do Bonfim, imediatamente a leste da cidade. Afloramentos rochosos com vegetação herbáceo-arbustiva (campo rupestre).; Arbusto 1.5-2 m alt., entre rochas. Folhas discolores, verde-claras na face abaxial.","SPF00169746","SPF00169746",NA,NA,NA,"-41.765","-13.151111","2007","10",NA,NA,NA,NA,NA
"84","2021-03-15 18:27:00-03","USP","SPF","173339","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Carneiro-Torres, DS","Pirani, JR","5416","2004","04","03",NA,"Brasil","Bahia","Piatã","Serra de Santana","-41.765","-13.151111","1291","1359",NA,"Trilha para Capela de Nosso Senhor do Bonfim, imediatamente a leste da cidade. Encosta rochosa com arbusto e ervas, predomínio de gramíneas, Vellozia furcata e Vellozia sp.; Arbusto viscoso, 80 cm alt., densamente ramoso, entre rocha","SPF00173339","SPF00173339",NA,NA,NA,"-41.765","-13.151111","2007","10",NA,NA,NA,NA,NA
"85","2021-03-15 18:27:00-03","USP","SPF","46575","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Pereira, APN","Harley, RM","22672","1980","05","27",NA,"Brasil","Bahia","Lençóis","Serra dos Lençóis","-41.433333","-12.466667","800","800",NA,"About 7-10 km along the main Seabra-Itaberaba road W of the Lençóis turning, by the Rio Mucugezinho. Extensive sandstone outcrops with shrubs and small trees & some damp ground.; Shrub to 1 m. Leaves grey with dark reddish stalked gl","SPF00046575","SPF00046575",NA,NA,NA,"-41.433333","-12.466667","2020","01","23",NA,NA,NA,NA
"86","2021-03-15 18:27:00-03","USP","SPF","49803","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Harley, RM","24507","1987","02","20",NA,"Brasil","Bahia",NA,"Pico das Almas",NA,NA,"1850","1850",NA,"Arbusto ca. 1.0 m alt. Botões creme-esverdeados.","SPF00049803","SPF00049803",NA,NA,NA,NA,NA,"1987","02","20",NA,NA,NA,NA
