"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"93","2019-11-13 11:27:55-03","USP","SPF","140665","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Nicolau, SA","850","1994","04","09",NA,"Brasil","São Paulo",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,"SPF00140665",NA,"Pindamonhangaba","24176","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-10-07 09:36:19-03","UEFS","HUEFS","187608","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Anderson, W.R.","7780","1973","03","23",NA,"Brasil","Goiás","3 Km by road S of São João da Aliança.","-47.5247001647949","-14.7055997848511","1040","1040",NA,NA,"HUEFS0187608","HUEFS0187608","São João d'Aliança","91641","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA
"95","2019-10-07 09:36:19-03","UEFS","HUEFS","200268","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Marinho, L.C.","562","2013","11","07",NA,"Brasil","Bahia","Serra do Timbó, Fazenda Timbó, Área do Projeto Centro Sapucaia.","-39.684444","-13.0975",NA,NA,NA,NA,"HUEFS0200268","HUEFS0200268","Amargosa",NA,NA,NA,NA,"39W41'4''","13S5'51''",NA,NA,NA,NA,"Rosanae",NA
"96","2019-10-07 09:36:19-03","UEFS","HUEFS","218216","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Costa-Lima, J.L.","752","2012","07","19",NA,"Brasil","Pernambuco","RPPN Frei Caneca, mata em frente ao alojamento.","-35.844722","-8.715556","760","760",NA,"Floresta Plúvio-nebular.","HUEFS0218216","HUEFS0218216","Jaqueira",NA,NA,NA,NA,"35W50'41''","8S42'56''",NA,NA,NA,NA,"Rosanae",NA
"97","2019-10-07 09:36:19-03","UEFS","HUEFS","37884","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","P.Fiaschi","Harley, R.M.","53699","1999","04","02",NA,"Brasil","Bahia","Serra da Jaqueira, na subida da Fazenda do Japonês.","-40.5","-11.35",NA,NA,NA,"Mata de encosta, com áreas derrubadas para cultivo, riacho, solo úmido e afloramentos rochosos.","HUEFS0037884","HUEFS0037884","Jacobina",NA,NA,"2003","02","40W30'","11S21'",NA,NA,NA,NA,"Rosanae",NA
"98","2019-09-04 19:09:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA
"99","2020-07-23 12:17:39-03","CEPLAC","CEPEC","122194","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola",NA,"P. Fiaschi","M. L. Fonseca","5742","2005","03","30",NA,"Brasil","Goiás","parque Altamiro de moura Pacheco. PEAMP- Trilha do Peba.","-49.155833","-16.545278",NA,NA,NA,NA,NA,NA,"nerópolis",NA,NA,NA,NA,"49W9'21","16S32'43",NA,NA,NA,NA,NA,"28/02/2010"
"100","2020-07-23 12:17:39-03","CEPLAC","CEPEC","43564","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola",NA,"A. Lourteig","G. Hatschbach","47683","1984","04","08",NA,"Brasil","Espírito Santo","BR-262.","-41.4131011962891","-20.4641990661621",NA,NA,NA,NA,NA,NA,"muniz freire","30072","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1987"
"101","2019-11-01 15:07:39-03","UnB","UB","167558","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Pires, JM; Silva, NT; Souza, R","9314","1963","04","24","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Planta de 50cm. ; cálice verde; corola amarela; Bras., zona do calcário. Mata de encosta",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-01 15:07:39-03","UnB","UB","180345","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","1313","2012","05","07","Southern America","Brasil","Minas Gerais","Junto a la divisoria con São Paulo, cerca de Piquete","-45.152778","-22.508333","1507","1507",NA,"Plantas colectadas en alcohol; . Flores amarillas.; Relictos de bosque de Araucaria, prado inundado",NA,NA,NA,NA,NA,"2013","02","-45.152778","-22.508333",NA,NA,NA,NA,NA,NA
"103","2019-11-01 15:07:39-03","UnB","UB","27855","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Abreu, MC","Nascimento, EA","125","1990","02","06","Southern America","Brasil","Goiás","Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,"Pirenópolis",NA,NA,"2010","01","-48.9592","-15.8525","15",NA,NA,NA,NA,NA
"104","2019-11-01 15:07:39-03","UnB","UB","27892","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Lourteig, A","Irwin, HS","31838","1971","03","15","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-01 15:07:39-03","UnB","UB","27894","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Lourteig, A","Irwin, HS","19052","1968","01","23","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-01 15:07:39-03","UnB","UB","27961","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Abreu, MC","Anderson, WR","7780","1973","03","23","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01",NA,NA,"15",NA,NA,NA,NA,NA
"107","2019-11-01 15:07:39-03","UnB","UB","192561","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Porto, PC","768","1918","10","10","Southern America","Brasil","Rio de Janeiro",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"RB15263",NA,NA,"Itatiaia","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-01 15:07:39-03","UnB","UB","192550","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Brade, AC","19999","1949","06",NA,"Southern America","Brasil","Espírito Santo","Vargem Alto, Morro do Sal., Cachoeiro de Itapemirim",NA,NA,NA,NA,NA,"Erva 0,20 - 0,40 metros de altura. Flor amarela",NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:07:39-03","UnB","UB","27893","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Lourteig, A","Irwin, HS","18884","1968","01","20","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 15:07:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Lourteig, A","Irwin, HS; et al.","21010","1968","03","02","Southern America","Brasil","Distrito Federal","Ca. 25km NE of Brasília","-47.9296989440918","-15.7797002792358","1000","1000",NA,"Herb 0,35m. Corolla yellow; Shade. Leaflets with grayish medial zone. Wooded calcareous outcrop",NA,NA,"Brasília","70570","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 15:07:39-03","UnB","UB","205550","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Queiroz, VV","Queiroz, VV","16","2014","11","27","Southern America","Brasil","Distrito Federal","Morro da Pedreira, região da Fercal, há uns 500 metros da estrada.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"planta de até 40 cm, flor amarela.; Rupícola",NA,NA,"Brasília","70570","auto","2014","11",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:07:39-03","UnB","UB","139025","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Lourteig, A","Heringer, EP","5129","1956","03","29","Southern America","Brasil","Minas Gerais","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Terra de cultura",NA,NA,"Paraopeba","26090","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:07:39-03","UnB","UB","139024","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Lourteig, A","Heringer, EP","5859",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"Paraopeba","26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:07:39-03","UnB","UB","139023","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Lourteig, A","Brade, AC","18004","1945","02",NA,"Southern America","Brasil","Rio de Janeiro",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"Flores amarelas.; Mata",NA,NA,"Itatiaia","19648","auto","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:07:39-03","UnB","UB","192560","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Brade, AC","14966","1935","10","18","Southern America","Brasil","Rio de Janeiro","Antigo Estado da Guanabara. Serra do Mendanha.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Flor amarela",NA,NA,"Rio de Janeiro","57442","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-01 15:07:39-03","UnB","UB","192518","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Frazão, A","RB2634",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro","Pedra da Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","57442","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-03 15:27:58-03","MN","R-TIPOS","70456","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","Norlind","Lourteig, A.","Dusén, P.K.H.","2107","1903",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R000070456","R000070456_001","Serra do Itatiaia",NA,NA,"1956",NA,NA,NA,NA,"Isotypus",NA,NA,NA,NA
"118","2020-08-20 14:58:44-03","UFSC","FLOR","60649","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Costa-Lima, J.L.","Costa-Lima, J.L.; Lourenço, A.R.; Pereira, L.A. & Chagas, M.","752","2012","07","19",NA,"Brasil","Pernambuco","RPPN Frei Caneca-Mata em frente ao alojamento.","-35.844722","-8.715556","760","760",NA,"Herbáceo ereto, ca. 60cm alt. Folíolos membranáceos, levemente discolores, verde-claros, face superior às vezes variada em tons de verde. Flores amarelas, fauce alaranjada. Frutos maduros verdes. Material tratado com álcool 90%.","FLOR0060649","FLOR0060649","Jaqueira",NA,NA,"2013","07","35º50'41''W","8º42'56''S","19",NA,NA,NA,NA,NA
"119","2020-08-20 14:58:44-03","UFSC","FLOR","63418","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","T.S. Costa","Costa, T.S.; Fiaschi, P.; Zorzanelli, J.P.F.; Vaio, M.","121","2017","02","17",NA,"Brasil","Espírito Santo","Serra do Valentim. Saída de Iúna, ramal para Muniz Freire, ca. 3 km, entrada à esq., acesso para a Serra, 6 km.","-41.473611","-20.365278","1308","1308",NA,"Subarbusto com até 60 cm de altura. Folhas concolores reunidas no ápice do caule, com uma mancha prateada na nervura central. Flores amarelas. Frutos imaturos. Material preparado com álcool 90%","FLOR0063418",NA,"Iúna",NA,NA,"2017","02","41º28'25''W","20º21'55''S",NA,NA,NA,NA,NA,NA
"120","2020-08-20 14:58:44-03","UFSC","FLOR","64240","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Barbosa-Silva, R.G.; Calazans, L.S.B.; Gissi, D.S.; Calazans, M.A.B.","448","2015","02","08",NA,"Brasil","Rio de Janeiro","Parque Nacional de Itatiaia. Trilha da Cachoeira Itaporani.","-44.622222","-22.425833","1150","1150",NA,"Erva, folha com nervura central mais clara do que o restante da lâmina. Cálice verde e corola tubular amarela, estames laranjas.","FLOR0064240","FLOR0064240","Itatiaia",NA,NA,NA,NA,"44º37'20''W","22º25'33''S",NA,NA,NA,NA,NA,NA
"121","2020-08-20 14:58:44-03","UFSC","FLOR","68161","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P.","Logan, F.","57","2018","11","03",NA,"Brasil","Minas Gerais","Estrada para o morro do sinal.","-46.068333","-20.35",NA,NA,NA,"Herbácea, 15cm, flores roxas concentradas perto do ápice. Cerrado. Mata ciliar. Aos pés de um barranco, à beira da estrada. Duplicata de BHZB 12460","FLOR0068161",NA,"Piumhi",NA,NA,"2020","01","46º4'6''W","20º21'S","29",NA,NA,NA,NA,NA
"122","2020-08-20 14:58:44-03","UFSC","FLOR","68370","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P.","Guimarães, L.L.; Goes, B.M.T.; Bergamini, L.L.; Silva, D.A.; Goes, P.A.N.","191","2018","05","18",NA,"Brasil","Goiás","RPPN Fazenda Vaga Fogo Boa vista, próximo ao ponte 7 da trilha. Folha SD-22-Z-D.","-48.996389","-15.820833","795","795",NA,"Erva ciófila 30cm de altura, crescendo sobre serrapilheira; folhas membranáceas; botões verde claros, corola amarela; folhas e flores concentradas no ápice do caule. Floresta Estacional Semi-decídua.","FLOR0068370",NA,"Pirenópolis",NA,NA,"2020","01","48º59'47''W","15º49'15''S",NA,NA,NA,NA,NA,NA
"123","2020-08-20 14:58:44-03","UFSC","FLOR","68379","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P.","Fonseca, M.L.; Mendonça, R.C.; Oliveira, F.C.A.; Cardoso, E.","3249","2002","03","15",NA,"Brasil","Goiás","Pousada Bela Vista. Proprietário: Joaquim Maria Duarte, próximo ao balão de entrada da cidade.","-48.958056","-15.866111","850","850",NA,"Erva semi-ciófita ca. 0,6m de altura; folhas discolores, verdes, azedas; botões florais verdes; flores amarelas. Comum. Mata de encosta; relevo ondulado; solo argiloso/pedregoso.","FLOR0068379",NA,"Pirenópolis",NA,NA,"2020","01","48º57'29''W","15º51'58''S",NA,NA,NA,NA,NA,NA
"124","2020-08-20 20:40:52-03","UFSC","FLOR","52134","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P.","Pires, J.M.; Silva, N.T. & Souza, R.","9314","1963","04","24",NA,"Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"flor cálice verde, corola amarela, 0,5m altura","FLOR0052134",NA,"Brasília","70570","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-20 20:40:52-03","UFSC","FLOR","50179","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Lourteig, A.","Brade, A.C.","18004","1945","02","01",NA,"Brasil","Rio de Janeiro","Mata.","-44.5633010864258","-22.4960994720459",NA,NA,NA,"flor amarela","FLOR0050179",NA,"Itatiaia","19648","auto","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 17:12:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Saint-Hilaire, AFCP","s.n",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in sylvis umbrosis humidis summi montis Serra Negro prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:13:58-03","IBt","SP","13518","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Lourteig, L","Loefgren, A","CGG5660","1901","10","16",NA,"Brasil","São Paulo","Gumiatinga",NA,NA,NA,NA,NA,NA,"SP007551","SP007551",NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:13:58-03","IBt","SP","290368","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","FFESP","Leitão Filho, HF; et al.","32978","1995","02","09",NA,"Brasil","São Paulo","Parque Estadual Jacupiranga, Núcleo Caverna do Diabo, Ilha da Caverna e Trilha dos Moradores","-48.391944","-24.658611",NA,NA,NA,NA,NA,NA,"Eldorado",NA,NA,"2005","09","-48.391944","-24.658611","14",NA,NA,NA,NA,NA
"129","2019-11-21 10:13:58-03","IBt","SP","361379","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Fonseca, ML; Mendonça, RC; Oliveira, FCA; Cardoso, E","3249","2002","03","15",NA,"Brasil","Goiás","Pousada Bela Vista. Proprietário: Joaquim Maria Duarte, próximo ao balão de entrada da cidade","-48.958056","-15.866111","850","850",NA,NA,NA,NA,"Pirenópolis",NA,NA,"2011",NA,"-48.958056","-15.866111",NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:13:58-03","IBt","SP","290355","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","FFESP","Cordeiro, I; Barros, MAB","1415","1994","05","18",NA,"Brasil","São Paulo","Parque Estadual Jacupiranga, Núcleo Caverna do Diabo","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,"Eldorado","38804","auto","2005","09",NA,NA,"14",NA,NA,NA,NA,NA
"131","2020-08-13 18:02:46-03","IBt","SP","294095","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Nicolau, SA","850","1994","04","09",NA,"Brasil","São Paulo",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,"Pindamonhangaba","24176","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:13:58-03","IBt","SP","288331","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.","Fiaschi, P","Cordeiro, I; Rossi, L; Pastore, JA; Silva, EL","1320","1994","03","30",NA,"Brasil","São Paulo","Ribeirão Grande, Fazenda São Sebastião do Rio Grande","-45.4599990844727","-22.9200000762939","900","900",NA,NA,NA,NA,"Pindamonhangaba","24176","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2006-07-28 16:47:25-03","UM","RECOLNAT_UM_MPU","MPU018628","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","umbraticola","Oxalis umbraticola","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Bois humides et ombragés au sommet de la Serra Negra",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu018628' target='other'> <mi>dwc_moreinfo</mi></a>","MPU018628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","D 151",NA,NA,NA
