"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"745","2020-12-21 16:22:24-03","MBM","MBM","31413","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Krapovickas, A.","22905","1973","01","23","Brazil","Rio Grande do Sul","Pelotas","Ca. 37km de Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"MBM031413","MBM031413","Southern America",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"746","2020-12-21 16:22:24-03","MBM","MBM","106168","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Boldrini, I.",NA,NA,NA,"Bueno, O.","2224","1980","03","19","Brazil","Rio Grande do Sul","Viamão","Lagoa do Morro da Grota","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"MBM106168","MBM106168","Southern America",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"747","2020-12-21 16:22:24-03","MBM","MBM","164876","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Prata, A.P.",NA,NA,NA,"Souza, M.L.; et al.; et al.","1013","1988","03","15","Brazil","Santa Catarina","Florianópolis","Estrada para Jurerê","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM164876","MBM164876","Southern America",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"748","2020-12-21 16:22:24-03","MBM","MBM","164874","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Araujo, A.C.",NA,NA,NA,"Silva, F.A.; et al.; et al.","1","1982","01","24","Brazil","Santa Catarina","Florianópolis","Ilha do Campeche","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM164874","MBM164874","Southern America",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"749","2020-12-21 16:22:24-03","MBM","MBM","174670","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Barros, M.",NA,NA,NA,"Klein, R.","982","1955","01","04","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM174670","MBM174670","Southern America",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"750","2020-12-21 16:22:24-03","MBM","MBM","243091","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Araujo, A.B.",NA,NA,NA,"Hashimoto, G.","s.n.","1986","02","03","Brazil","São Paulo","Bertioga","Boracéia","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"MBM243091","MBM243091","Southern America",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"751","2020-12-21 16:22:24-03","MBM","MBM","52527","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Araujo, A.C.",NA,NA,NA,"Gibbs, P.E.; et al.; et al.","3478","1976","11","09","Brazil","São Paulo","Ubatuba","Próximo ao Hotel das Flores","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"MBM052527","MBM052527","Southern America",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"752","2020-12-21 16:22:24-03","MBM","MBM","119263","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Kral, R.",NA,NA,NA,"Kral, R.","43989","1971","09","14","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM119263","MBM119263","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2020-12-21 16:22:24-03","MBM","MBM","14172","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","9665","1970","03","10","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM014172","MBM014172","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2020-12-21 16:22:24-03","MBM","MBM","400565","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Barboza, E.","2015","10","09","Brotto, M.L.","2066","2015","10","06","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Coleção do Campo Nativo","-49.2375","-25.443611","-49.2375","-25.443611","920","920","Erva entouceirada.; Estepe gramíneo-lenhosa (Campos de Curitiba).","MBM400565",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2020-12-21 16:22:24-03","MBM","MBM","70569","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Whitehouse, E.","16539","1946","09","07","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM070569","MBM070569","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2020-12-21 16:22:24-03","MBM","MBM","78912","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Fleetwood, R.J.","10554","1973","08","07","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM078912","MBM078912","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2020-12-21 16:22:25-03","MBM","MBM","79600","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Arcuri, A.N.","1206","1982","05","27","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM079600","MBM079600","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-12-21 16:22:24-03","MBM","MBM","256333","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Strong, M.T.",NA,NA,NA,"Guedes, M.L.","4766","1996","10","25","Brazil","Bahia","Cairu","Morro de São Paulo","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,NA,"MBM256333","MBM256333","Southern America",NA,NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA,NA
"759","2020-12-21 16:22:24-03","MBM","MBM","110147","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Santos, T.S. dos",NA,NA,NA,"Hage, J.L.; et al.; et al.","1822","1986","01","23","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"MBM110147","MBM110147","Southern America",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"760","2020-12-21 16:22:24-03","MBM","MBM","358129","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Barboza, E.","2010",NA,NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.","7691","2010","03","26","Brazil","Paraná","Guaraqueçaba","Parque Nacional do Superagui, Praia Deserta","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Em touceira, solo arenoso. Restinga arbórea","MBM358129",NA,"Southern America",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"761","2020-12-21 16:22:24-03","MBM","MBM","75740","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Araujo, A.C.",NA,NA,NA,"Tessmann, G.","918","1953","03","13","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM075740","MBM075740","Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"762","2020-12-21 16:22:24-03","MBM","MBM","75908","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Araujo, A.C.",NA,NA,NA,"Tessmann, G.","1294","1953","12","14","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM075908","MBM075908","Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"763","2020-12-21 16:22:24-03","MBM","MBM","136205","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Araujo, A.C.",NA,NA,NA,"Imaguire, N.","647","1967","07","03","Brazil","Paraná","Matinhos","Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM136205","MBM136205","Southern America",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
"764","2020-12-21 16:22:24-03","MBM","MBM","225429","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Alves, M.",NA,NA,NA,"Dombrowski, L.T.","2424","1967","02","08","Brazil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM225429","MBM225429","Southern America",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
"765","2020-12-21 16:22:24-03","MBM","MBM","225446","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Alves, M.",NA,NA,NA,"Dombrowski, L.T.","4145","1972","07","15","Brazil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM225446","MBM225446","Southern America",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
"766","2020-12-21 16:22:24-03","MBM","MBM","174669","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.",NA,NA,NA,NA,"Silva, S.M.","1244","1986","03","08","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM174669","MBM174669","Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"767","2020-12-21 16:22:24-03","MBM","MBM","120769","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Araujo, A.C.",NA,NA,NA,"Kuniyoshi, Y.S.; et al.; et al.","5571","1987","04","03","Brazil","Paraná","Paranaguá","Ilha Rasa da Cotinga","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM120769","MBM120769","Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"768","2020-12-21 16:22:24-03","MBM","MBM","174668","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","13119","1987","02","10","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM174668","MBM174668","Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"769","2020-12-21 16:22:24-03","MBM","MBM","173245","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Araujo, A.C.",NA,NA,NA,"Reinert, B.L.; Bornschein, M.R.; Bornschein, M.R.","63","1995","02","11","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM173245","MBM173245","Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"770","2020-12-21 16:22:24-03","MBM","MBM","11885","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Lindeman, J.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2607","1966","10","03","Brazil","Paraná","Paranaguá","Praia de Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM011885","MBM011885","Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"771","2020-12-21 16:22:25-03","MBM","MBM","86","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Smith, S.F.; L.B.",NA,NA,NA,"Hatschbach, G.","12729","1965","09","08","Brazil","Paraná","Paranaguá","Taboleiro do Guarani","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM000086","MBM000086","Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"772","2020-12-21 16:22:24-03","MBM","MBM","26505","PreservedSpecimen","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P. Beauv.","Smith, S.F.; L.B.",NA,NA,NA,"Hatschbach, G.","12729","1965","09","08","Brazil","Paraná","Paranaguá","Taboleiro do Guarany","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM026505","MBM026505","Southern America",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"773","2019-08-15 09:04:32-03","UESC","UESC","2789","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"França, F.","2004","1996","12","08","Brasil","Bahia","Anguera",NA,"-39.1","-12.216667","39W6'0''","12S13'0''","170","170","Erva de até 30 cm.; Litoral. Solo emerso e submerso.","UESC0002789",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"774","2019-08-15 09:04:32-03","UESC","UESC","9042","S","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"E.A. Rocha","1022","2002","03","15","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Erva com cerca de 40 cm de altura.; (DNA 2)","UESC0009042",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,"36070","auto","Monocotyledoneae",NA,NA,NA,NA,NA,NA
"775","2019-08-15 09:04:33-03","UESC","UESC","4773","S","Plantae","Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,NA,"561","2000","02","16","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Herbácea, ereta, de 30-40 cm de altura.","UESC0004773",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,"52493","auto","Monocotyledoneae",NA,NA,NA,NA,NA,NA
"776","2015-09-04 07:39:00-03","MNHN","RECOLNAT_MNHN_P","P00254327","PreservedSpecimen",NA,"Cyperaceae","Cyperus","hilairenus","Cyperus hilairenus","Steud.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro, Langue de terre du lac de Saquarema",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254327' target='other'> <mi>dwc_moreinfo</mi></a>","P00254327","P00254327_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 49",NA,NA
"777","2015-09-04 07:39:00-03","MNHN","RECOLNAT_MNHN_P","P00254328","PreservedSpecimen",NA,"Cyperaceae","Cyperus","hilairenus","Cyperus hilairenus","Steud.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro, Langue de terre du lac de Saquarema",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254328' target='other'> <mi>dwc_moreinfo</mi></a>","P00254328","P00254328_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 49",NA,NA
"778","2015-09-04 07:39:00-03","MNHN","RECOLNAT_MNHN_P","P00254329","PreservedSpecimen",NA,"Cyperaceae","Cyperus","hilairenus","Cyperus hilairenus","Steud.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro, Langue de terre du lac de Saquarema",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254329' target='other'> <mi>dwc_moreinfo</mi></a>","P00254329","P00254329_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 49",NA,NA
"779","2017-09-29 16:12:30-03","MNHN","RECOLNAT_MNHN_P","P00254330","PreservedSpecimen",NA,"Cyperaceae","Cyperus","hilairenus","Cyperus hilairenus","Steud.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254330' target='other'> <mi>dwc_moreinfo</mi></a>","P00254330","P00254330_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2015-09-04 07:39:00-03","MNHN","RECOLNAT_MNHN_P","P00254331","PreservedSpecimen",NA,"Cyperaceae","Cyperus","hilairenus","Cyperus hilairenus","Steud.",NA,NA,NA,NA,"Weddell, H.A.",NA,"1843",NA,NA,"Brésil",NA,NA,"environs de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254331' target='other'> <mi>dwc_moreinfo</mi></a>","P00254331","P00254331_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"552",NA,NA
"781","2015-09-04 07:39:00-03","MNHN","RECOLNAT_MNHN_P","P00254332","PreservedSpecimen",NA,"Cyperaceae","Cyperus","hilairenus","Cyperus hilairenus","Steud.",NA,NA,NA,NA,"Weddell, H.A.",NA,"1843",NA,NA,"Brésil",NA,NA,"environs de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254332' target='other'> <mi>dwc_moreinfo</mi></a>","P00254332","P00254332_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"552",NA,NA
"782","2015-09-04 07:39:00-03","MNHN","RECOLNAT_MNHN_P","P00254333","PreservedSpecimen",NA,"Cyperaceae","Cyperus","hilairenus","Cyperus hilairenus","Steud.",NA,NA,NA,NA,"Guillot, J.",NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254333' target='other'> <mi>dwc_moreinfo</mi></a>","P00254333","P00254333_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2015-11-07 06:41:00-02","MNHN","RECOLNAT_MNHN_P","P00668520","PreservedSpecimen",NA,"Cyperaceae","Cyperus","paniculatus","Cyperus paniculatus","Vahl ined.",NA,NA,NA,NA,"s.c.",NA,NA,NA,NA,"Surinam",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"dedit Desvaux 1808 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00668520' target='other'> <mi>dwc_moreinfo</mi></a>","P00668520","P00668520_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2015-04-10 17:58:22-03","MNHN","RECOLNAT_MNHN_P","P00668510","PreservedSpecimen",NA,"Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"Commerson, P.",NA,NA,NA,NA,"Chili",NA,NA,"Détroit de Magellan",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00668510' target='other'> <mi>dwc_moreinfo</mi></a>","P00668510","P00668510_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2015-04-10 17:57:43-03","MNHN","RECOLNAT_MNHN_P","P00668501","PreservedSpecimen",NA,"Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"Dombey, J.",NA,NA,NA,NA,"Pérou",NA,NA,"in humidis prope Limam",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00668501' target='other'> <mi>dwc_moreinfo</mi></a>","P00668501","P00668501_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2015-09-03 22:02:20-03","MNHN","RECOLNAT_MNHN_P","P00254748","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Salzmann, P.",NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254748' target='other'> <mi>dwc_moreinfo</mi></a>","P00254748","P00254748_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2015-09-03 22:02:20-03","MNHN","RECOLNAT_MNHN_P","P00254749","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254749' target='other'> <mi>dwc_moreinfo</mi></a>","P00254749","P00254749_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2015-09-03 22:02:20-03","MNHN","RECOLNAT_MNHN_P","P00254750","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Weddell, H.A.",NA,"1843",NA,NA,"Brésil",NA,NA,"environs de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254750' target='other'> <mi>dwc_moreinfo</mi></a>","P00254750","P00254750_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2015-09-03 22:02:20-03","MNHN","RECOLNAT_MNHN_P","P00254751","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Pedersen, T.M.",NA,"1949","12","13","Argentine",NA,NA,"Rio Santa Lucia, prov. Corrientes, dept. Mburucuya",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254751' target='other'> <mi>dwc_moreinfo</mi></a>","P00254751","P00254751_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"508",NA,NA
"790","2015-09-03 22:01:53-03","MNHN","RECOLNAT_MNHN_P","P00254689","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"s.c.",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254689' target='other'> <mi>dwc_moreinfo</mi></a>","P00254689","P00254689_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2015-09-03 22:01:27-03","MNHN","RECOLNAT_MNHN_P","P00254660","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Gay, C.",NA,NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254660' target='other'> <mi>dwc_moreinfo</mi></a>","P00254660","P00254660_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1869",NA,NA
"792","2015-09-03 22:01:27-03","MNHN","RECOLNAT_MNHN_P","P00254661","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Dombey, J.",NA,NA,NA,NA,"Pérou",NA,NA,"Lima",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254661' target='other'> <mi>dwc_moreinfo</mi></a>","P00254661","P00254661_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,NA
"793","2015-09-03 16:11:38-03","MNHN","RECOLNAT_MNHN_P","P00254662","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Dombey, J.",NA,NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254662' target='other'> <mi>dwc_moreinfo</mi></a>","P00254662","P00254662_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2015-09-03 16:37:41-03","MNHN","RECOLNAT_MNHN_P","P00254663","PreservedSpecimen",NA,"Cyperaceae","Pycreus","polystachyos","Pycreus polystachyos","(Rottb.) P.Beauv.",NA,NA,NA,NA,"Asplund, E.",NA,"1939","2","19","Equateur",NA,NA,"Prov. Guayas, Playas",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254663' target='other'> <mi>dwc_moreinfo</mi></a>","P00254663","P00254663_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5032",NA,NA
