"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","year","month","day","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"44","2020-12-21 16:29:03-03","MBM","MBM","53867","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Hatschbach, G.","39445","Southern America","Brazil","Roda Velha",NA,NA,NA,"MBM053867","Bahia",NA,NA,NA,NA,NA,"Gardn.","MBM053867","Skog, Laurence E","-44.9900016784668","-12.1527996063232",NA,NA,"Barreiras","152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-12-21 16:29:03-03","MBM","MBM","245007","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Hatschbach, G.; et al.; et al.","70173","Southern America","Brazil","Serra dos Pireneus, rodovia para Cocalzinho de Goiás",NA,NA,NA,"MBM245007","Goiás","2000","02","19",NA,NA,"Gardn.","MBM245007","Chautems, A.","-48.9592018127441","-15.852499961853",NA,NA,"Pirenópolis","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-21 16:29:03-03","MBM","MBM","383233","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Cordeiro, J.; Barboza, E.; Brotto, M.L.; Barboza, E.; Brotto, M.L.","4868","Southern America","Brazil","RPPN Serra do Tombador, Trilha Mata do Borá",NA,NA,"Erva 20cm; flores lilases.; Vereda.","MBM383233","Goiás","2013","04","16",NA,NA,"(Gardner) Seem. ex Hanst.","MBM383233","Völtz, R.R.","-47.817417","-13.674833","821","821","Cavalcante",NA,NA,NA,NA,"-47.817417","-13.674833","2016","05","23",NA,NA,NA
"47","2015-09-05 08:05:35-03","MNHN","RECOLNAT_MNHN_P","P00603490","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Gardner, G.",NA,NA,"Brésil","Province de Piauhy, Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603490' target='other'> <mi>dwc_moreinfo</mi></a>","P00603490",NA,"1841",NA,NA,NA,NA,"(Gardner) Seem.ex Hanst.","P00603490_01","Middleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3304",NA,NA
"48","2015-09-05 08:05:35-03","MNHN","RECOLNAT_MNHN_P","P00603491","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Gardner, G.",NA,NA,"Brésil","Province de Piauhy, Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603491' target='other'> <mi>dwc_moreinfo</mi></a>","P00603491",NA,"1841",NA,NA,NA,NA,"(Gardner) Seem.ex Hanst.","P00603491_01","Middleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3304",NA,NA
"49","2015-09-20 14:30:50-03","MNHN","RECOLNAT_MNHN_P","P00603492","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Gardner, G.",NA,NA,"Brésil","Province de Piauhy, Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603492' target='other'> <mi>dwc_moreinfo</mi></a>","P00603492",NA,"1841",NA,NA,NA,NA,"(Gardner) Seem.ex Hanst.","P00603492_01","Middleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3304",NA,NA
"50","2015-11-16 12:00:59-02","MNHN","RECOLNAT_MNHN_P","P02441333","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Gardner, G.",NA,NA,"Brésil","Province de Piauhy, Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441333' target='other'> <mi>dwc_moreinfo</mi></a>","P02441333",NA,"1841",NA,NA,NA,NA,"(Gardner) Seem.ex Hanst.","P02441333_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3304",NA,NA
"51","2015-09-04 12:12:11-03","MNHN","RECOLNAT_MNHN_P","P03511441","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Ule, E.",NA,NA,"Brasil","Serra de la Santa Barbara. .","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511441' target='other'> <mi>dwc_moreinfo</mi></a>","P03511441","Goiás","1893","1","1",NA,NA,"(Gardner) Seem.ex Hanst.","P03511441_01","Middleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"449",NA,NA
"52","2015-09-04 12:12:11-03","MNHN","RECOLNAT_MNHN_P","P03511440","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Hatschbach, G.",NA,NA,"Brasil","Serra da Petrolina [Serra da Petrovina].","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511440' target='other'> <mi>dwc_moreinfo</mi></a>","P03511440","Mato Grosso","1974","2","13",NA,NA,"(Gardner) Seem.ex Hanst.","P03511440_01","Middleton","-54.6356010437012","-16.4708003997803",NA,NA,"Rondonópolis","69781","auto",NA,NA,NA,NA,NA,NA,NA,"34116",NA,NA
"53","2015-09-19 14:03:26-03","MNHN","RECOLNAT_MNHN_P","P00603496","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"Gardner, G.",NA,NA,"Brésil","province de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603496' target='other'> <mi>dwc_moreinfo</mi></a>","P00603496",NA,"1841",NA,NA,NA,NA,"(Gardner) Decne.","P00603496_01","Middleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3873",NA,NA
"54","2015-09-20 00:25:55-03","MNHN","RECOLNAT_MNHN_P","P00603497","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"Gardner, G.",NA,NA,"Brésil","province de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603497' target='other'> <mi>dwc_moreinfo</mi></a>","P00603497",NA,"1841",NA,NA,NA,NA,"(Gardner) Decne.","P00603497_01","Middleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3873",NA,NA
"55","2015-09-19 14:03:23-03","MNHN","RECOLNAT_MNHN_P","P00603498","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"Gardner, G.",NA,NA,"Brésil","province de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603498' target='other'> <mi>dwc_moreinfo</mi></a>","P00603498",NA,"1841",NA,NA,NA,NA,"(Gardner) Decne.","P00603498_01","Middleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3873",NA,NA
"56","2015-09-04 12:11:47-03","MNHN","RECOLNAT_MNHN_P","P03511414","PreservedSpecimen",NA,"Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"Burchell",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511414' target='other'> <mi>dwc_moreinfo</mi></a>","P03511414",NA,NA,NA,NA,NA,NA,"(Gardner) Decne.","P03511414_01","Middleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6599",NA,NA
"57","2020-10-01 14:21:41-03","JBB","HEPH","33624","S","Plantae","Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"Paiva, VF; Soares, ACA; Tinti, BV; Oliveira, EBL de","1058","Southern America","Brasil","Mosteiro Zen Horyu-Zan Eisho-Ji, 7ª cachoeira",NA,NA,NA,NA,"Goiás","2018","03","05","Dicotyledon","Lamiales","(Gardner) Decne.",NA,"Chacon, RG","-48.960833","-15.708056","971","971","Pirenópolis",NA,NA,NA,NA,"-48.960833","-15.708056","2018","03","28",NA,NA,NA
"58","2020-10-01 14:21:41-03","JBB","HEPH","33634","S","Plantae","Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"Paiva, VF; Soares, ACA; Tinti, BV; Oliveira, EBL de","1068","Southern America","Brasil","Mosteiro Zen Horyu-Zan Eisho-Ji, 6ª cachoeira",NA,NA,NA,NA,"Goiás","2018","03","05","Dicotyledon","Lamiales","(Gardner) Decne.",NA,"Chacon, RG","-48.961389","-15.707778","958","958","Pirenópolis",NA,NA,NA,NA,"-48.961389","-15.707778","2018","03","28",NA,NA,NA
"59","2014-12-21 13:43:00-02","MO","MOBOT","3061893","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 3659","South America","Brazil","Brasília DE, Bacia do Rio S. Bartolomeu. Erva de caule avermelhado folhas e ramos pilosos, corola roxa, frágil. Filetes brancos e anteras castanhas. Frequente em encosta de morro. Vista apenas neste lugar.",NA,NA,NA,NA,NA,"1980",NA,NA,NA,NA,"Gardner",NA,"A. Chautems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","3062036","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Gert G. Hatschbach","Hatschbach 34116","South America","Brazil","Serra da Petrolina (mun. Rondonopolis).",NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,"Gardner",NA,"A. Chautems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2011-06-22 13:49:00-03","MO","MOBOT","1153396","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"A.M. Carrión|Marisol Garvizu","Carrión Cuellar 62","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Lago Caimán; campamento de Huanchaca Este; a 4 km del campamento en la meseta sobre laja. Campo cerrado con afloamiento de roca ganitica.",NA,NA,NA,NA,"Santa Cruz","1996","3","26",NA,NA,"(Gardner) Seem. ex Hanst.",NA,"John Clark","-60.9013889","-13.6394444","560.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"62","2020-08-31 08:59:06-03","INPA","INPA","88090","S","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Hatschbach, GG","34116","Southern America","Brasil","Serra da Petrolina, Serra da Petrolina. Paredões sombrios, de arenito.",NA,NA,NA,"INPA0088090","Mato Grosso","1974","02","13","Dicotyledon Asterids","Lamiales","Gardner","INPA0088090 INPA0088090_e INPA0088090_e1","Chautems, A","-54.818238","-16.361463",NA,NA,"Rondonópolis",NA,NA,NA,NA,"-54.818238","-16.361463","1990","02",NA,NA,NA,NA
"63","2021-03-04 11:05:28-03","UFRB","HURB","21092","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"Duarte, E.F.; Loures, S.O.; Machado, A.F.N.; Almeida, G.P.","101",NA,"Brasil","Serra Dourada;",NA,NA,"UFG 61059.","HURB000021092","Goiás","2017","04","15",NA,NA,"(Gardner) Decne.",NA,"A.M.Teles","-50.2150001525879","-16.1266994476318","703","703","Mossâmedes","30139","auto",NA,NA,NA,NA,"2017","08","16",NA,NA,NA
"64","2019-12-19 11:18:58-03","UFG","UFG","13014","S","Plantae","Gentianaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Chautems, A.","403",NA,"Brasil",NA,NA,NA,"Cálice verde, corola roxa, interior da garganta creme com pontuações roxas.","UFG0013014","Goiás","1991","01","30",NA,NA,"Gardner","UFG0013014","Chanteens, A.","-48.8086013793945","-15.9236001968384",NA,NA,"Corumbá de Goiás","41388","auto",NA,NA,NA,NA,"1991","01","30",NA,NA,NA
"65","2019-12-19 11:18:58-03","UFG","UFG","7967","S","Plantae","Gentianaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Rizzo, J.A.","7689",NA,"Brasil",NA,NA,NA,"Nas frinchas da pedra. Corola roxa.","UFG0007967","Goiás","1972","02","11",NA,NA,"Gardner","UFG0007967","Chanteens, A.","-49.2538986206055","-16.6786003112793",NA,NA,"Goiânia","25250","auto",NA,NA,NA,NA,"1991","12","30",NA,NA,NA
"66","2019-12-19 11:18:58-03","UFG","UFG","22929","S","Plantae","Gentianaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Rizzo, J.A.; et al.","11051",NA,"Brasil","Reserva Biológica da Serra Dourada",NA,NA,"Flores lilás escuro.","UFG0022929","Goiás","1994","03","17",NA,NA,"Gardner","UFG0022929","Ferreira, H.D.; Sartin, R.D.","-50.2150001525879","-16.1266994476318",NA,NA,"Mossâmedes","30139","auto",NA,NA,NA,NA,"2013","08","30",NA,NA,NA
"67","2019-12-19 11:18:58-03","UFG","UFG","3973","S","Plantae","Gentianaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Rizzo, J.A.","4661",NA,"Brasil","Reserva Biológica da Serra Dourada",NA,NA,"Entre rochas. Corola roxa.","UFG0003973","Goiás","1970","02","01",NA,NA,"Gardner","UFG0003973","Ferreira, H.D.; Sartin, R.D.","-50.2150001525879","-16.1266994476318",NA,NA,"Mossâmedes","30139","auto",NA,NA,NA,NA,"2013","08","30",NA,NA,NA
"68","2021-03-01 11:54:38-03","UFPE","UFP","60875","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Yoshida-Arns, K; Alves, M; Alves-Araújo, A; Pessoa, E; Almeida, GO; Jesus, B; et al.","361",NA,"Brasil",NA,NA,NA,"Erva rupícola, flores lilás.","UFP060875","Bahia",NA,NA,NA,NA,"Lamiales","(Gardner) Seem. ex Hanst.",NA,"Chautems, A","-45.665833","-11.055",NA,NA,"Formosa do Rio Preto",NA,NA,NA,NA,"-45.665833","-11.055","2013","02",NA,NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","1999002x","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"M. F. Peixoto","MP 791","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,"Scrophulariales","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","1999002","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"M. F. Peixoto","MP 791","South America - Neotropics","Brazil",NA,NA,NA,"Received as: plant","US03638291","Mato Grosso",NA,NA,NA,NA,"Scrophulariales","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","3342716","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"A. Carrio & M. Garvizu","62","South America - Neotropics","Bolivia","Santa Cruz: Velasco Province. Parque Nacional Noel Kempff Mercado. Lago Caiman; campamento de Huanchaca Este; a 4 km del campamento en la meseta sobre laja",NA,NA,NA,"US00909994","Santa Cruz","1996","3","26",NA,"Scrophulariales","(Gardner) Seem. ex Hanst.",NA,"Boggan, J. K., (US), NMNH","-60.9014","-13.6394","560",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","3232090","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"M. Peña & R. Foster","352","South America - Neotropics","Bolivia","Prov. Velasco: Campamento Las Torres. Margen de Rio Iténez (Guaporé); frontera con Mato Grosso; lado noreste del Serrania Huanchaca, 24 km sur de Flor de Oro; ca. 50 km norte del Rio Verde",NA,NA,NA,"US00909995","Santa Cruz","1991","5","26",NA,"Scrophulariales","(Gardner) Seem. ex Hanst.",NA,"Boggan, J. K., (US), NMNH","-60.8","-13.65","200","400",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","3590393","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"L. E. Skog & J. K. Boggan","8219","South America - Neotropics","Brazil","Department of Botany, Smithsonian Institution, Washington, DC, U.S.A.",NA,NA,NA,"US01106532",NA,"2001","10",NA,NA,"Scrophulariales","(Gardner) Seem. ex Hanst.","US01106532_01","Boggan, J. K., (US), NMNH",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"74","2020-09-02 16:29:40-03","Cenargen","CEN","26502","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Taciana Barbosa Cavalcanti","1400",NA,"Brasil","Fazenda das Pedras.","Exsicatas",NA,"Guias de néctar e fauce brancas. Crescendo entre fendas de rochas na beira do rio.","CEN00026502","GO","1995","03","24",NA,NA,"Gardner","CEN00026502","A. O. Araújo","48.15","-17.716666","764","764","IPAMERI",NA,NA,NA,NA,"48.15","-17.716666","2005",NA,NA,NA,"4",NA
"75","2020-09-02 16:29:40-03","Cenargen","CEN","104464","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"João Bernardo de Azevedo Bringel Jr.","1278",NA,"Brasil","Beira da rodovia BR - 414, nas proximidades do Salto do Corumbá.","Unicata",NA,NA,"CEN00104464","GO","2015","03","19",NA,NA,"Gardner","CEN00104464","B. M. T. Walter","-48.771111","-15.846944","1090","1090","CORUMBA DE GOIAS",NA,NA,NA,NA,"-48.771111","-15.846944","2018","04",NA,NA,"1",NA
"76","2020-09-02 16:29:40-03","Cenargen","CEN","13228","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Taciana Barbosa Cavalcanti","431",NA,"Brasil","Serra das Galés.","Exsicatas",NA,"Crescendo somente entre fendas de rochas, fauce da corola branca.","CEN00013228","GO","1989","03","14",NA,NA,"Gardner","CEN00013228",NA,"-50.45","-17.15","650","650","PARAUNA",NA,NA,NA,NA,"-50.45","-17.15",NA,NA,NA,NA,"5",NA
"77","2020-09-02 16:29:40-03","Cenargen","CEN","64520","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Sandra Martins Verboonen","4",NA,"Brasil","Rio Tocantinzinho, margem direita.","Exsicatas",NA,"Flor: face axial lilás, face abaxial roxa, cone branco com listras roxas. Folha: face abaxial verde, face axial avermelhada. A folha é mais pilosa na face abaxial que na axial.","CEN00064520","GO","1999","02","02",NA,NA,"Gardner","CEN00064520","B. M. T. Walter","-48.0783004760742","-14.1513996124268",NA,NA,"COLINAS DO SUL","58154","auto",NA,NA,"-4811667.0","-1416667.0","2013","01",NA,NA,"3",NA
"78","2020-09-02 16:29:40-03","Cenargen","CEN","22386","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Terezinha Aparecida Borges Dias","419",NA,"Brasil","Pela estrada de acesso a UHE-Corumbá a 2.7 km antes do portão de acesso a obra.","Exsicatas",NA,"Pétalas roxa-clara externamente e roxo mais escuro internamente no tubo no ápice. guia-nectario branco tendendo a roxo-claro com pintas roxas na base do tubo. Estames brancos.","CEN00022386","GO","1993","02","12",NA,NA,"Gardner","CEN00022386","A. Chautems","-48.625","-17.74169921875",NA,NA,"CALDAS NOVAS","36612","auto",NA,NA,"-4856667.0","-1800000.0","1999","03",NA,NA,"4",NA
"79","2020-09-02 16:29:40-03","Cenargen","CEN","64891","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"José Floriano Barêa Pastore","1863",NA,"Brasil","Entre Colinas do Sul e o povoado de São Jorge.","Exsicatas",NA,"Doação da Universidade Estadual de Feira de Santana - Herbário HUEFS (117680). Feira de Santana - Bahia.","CEN00064891","GO","2007","03","15",NA,NA,"Gardner","CEN00064891","B. M. T. Walter","-48.0783004760742","-14.1513996124268",NA,NA,"COLINAS DO SUL","58154","auto",NA,NA,NA,NA,"2013","01",NA,NA,"1",NA
"80","2020-09-02 16:29:40-03","Cenargen","CEN","32238","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Bruno Machado Teles Walter","4015",NA,"Brasil","Vale do rio Tocantinzinho. Reservatório em formação do AHE Serra da Mesa.","Exsicatas",NA,"Tubo interno da corola alvo. Botões florais alvos. Planta pilosa.","CEN00032238","GO","1998","01","27",NA,NA,"Gardner","CEN00032238","A. O. Araújo","-48.4597015380859","-14.4738998413086","440","440","NIQUELANDIA","74171","auto",NA,NA,"-4811667.0","-1416667.0","2005",NA,NA,NA,"2",NA
"81","2019-11-13 11:20:17-03","USP","SPF","122645","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Cavalcanti, TB","1400",NA,"Brasil",NA,NA,NA,NA,"SPF00122645","Goiás","1995","03","24",NA,NA,"Gardner","SPF00122645","Chautems, A","-48.166667","-17.716667","580","580","Ipameri",NA,NA,NA,NA,"-48.166667","-17.716667","1999","05",NA,NA,NA,NA
"82","2019-11-13 11:20:19-03","USP","SPF","64181","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Thomas, WW","5773",NA,"Brasil","Serra Dourada",NA,NA,NA,"SPF00064181","Goiás","1988","02","09",NA,NA,"Gardner","SPF00064181","Araújo, AO","-50.033333","-15.95","750","800","Goiás",NA,NA,NA,NA,"-50.033333","-15.95","2008","12",NA,NA,NA,NA
"83","2019-11-13 11:20:19-03","USP","SPF","86041","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Freire-Fierro, A","2086",NA,"Brasil",NA,NA,NA,NA,"SPF00086041","Goiás","1991","01","26",NA,NA,"Gardner","SPF00086041","Araújo, AO","-49.083333","-16.083333",NA,NA,NA,NA,NA,NA,NA,"-49.083333","-16.083333","2008","12",NA,NA,NA,NA
"84","2019-11-13 11:20:19-03","USP","SPF","93379","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Cavalcanti, TB","431",NA,"Brasil","Serra das Galés",NA,NA,NA,"SPF00093379","Goiás","1989","03","14",NA,NA,"Gardner","SPF00093379","Chautems, A","-50.45","-17.15","650","650","Paraúna",NA,NA,NA,NA,"-50.45","-17.15","1995","12",NA,NA,NA,NA
"85","2019-11-13 11:20:17-03","USP","SPF","150763","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Verardo, SMS","23952",NA,"Brasil",NA,NA,NA,NA,"SPF00150763","Mato Grosso","1989","01","29",NA,NA,"Gardner","SPF00150763","Araújo, AO","-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães","107042","auto",NA,NA,NA,NA,"2008","12",NA,NA,NA,NA
"86","2019-11-22 16:07:27-03","UEFS","HUEFS","253221","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Paz, J.R.L.da","61",NA,"Brasil","Na beira do caminho da cahoeira.",NA,NA,"Cerrado sensu stricto.","HUEFS0253221","Goiás","2016","03","11","Angiospermae","Lamiales","(Gardner) Seem.ex Hanst.",NA,NA,"-48.661667","-17.768611","751","751","Caldas Novas",NA,NA,"Asteranae",NA,"48W39'42''","17S46'7''",NA,NA,NA,NA,NA,NA
"87","2019-09-04 18:24:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Achimenes","multiflora","Achimenes multiflora",NA,"G. Gardner","4071","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-01-23 11:11:58-02","F","FMNH-SEEDPLANTS","V0060455F","PreservedSpecimen","Plantae","Gesneriaceae","Achimenes","multiflora","Achimenes multiflora","Isotype","G. Gardner","3873","South America","Brazil",NA,NA,NA,NA,"V0060455F","Goiás","1841",NA,NA,"Spermatophyta",NA,NA,"V0060455F_01",NA,"-48","-12",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-01-23 10:56:57-02","F","FMNH-SEEDPLANTS","V0060587F","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma","Isotype","G. Gardner","3304","South America","Brazil",NA,NA,NA,NA,"V0060587F","Goiás","1836",NA,NA,"Spermatophyta",NA,NA,"V0060587F_01","L. E. Skog","-48","-12",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-03-13 19:25:55-03","F","FMNH-SEEDPLANTS","V0279499F","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0279499F",NA,NA,NA,NA,"Spermatophyta",NA,NA,"V0279499F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-09-05 17:05:11-03","F","FMNH-SEEDPLANTS","V0060586F","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma","Isotype","G. Gardner","3304","South America","Brazil",NA,NA,NA,NA,"V0060586F","Goiás","1836",NA,NA,"Spermatophyta",NA,NA,"V0060586F_01",NA,"-48","-12",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-07-23 12:08:37-03","CEPLAC","CEPEC","142103","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Amorim, A. M.","9311",NA,"Brasil","Serra de Natividade. Coletas efetuadas na estrada de acesso a entrada da serra.",NA,NA,NA,NA,"Tocantins","2015","03","06",NA,NA,NA,NA,"A. Chautems","-47.701944","-11.692778","350","350","NATIVIDADE",NA,NA,NA,NA,"47W42'7","11S41'34",NA,NA,NA,NA,NA,NA
