"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","sex"
"491","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007526","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Guillen & Roca","3372","1995","4","27",NA,"Bolivia","Santa Cruz","T","Velasco, Reserva Ecologica El Refugio, al final de la pista del campamento Refugio sector N Barbecho.",NA,NA,"Arbusto de 3m, ramas inclinadas; hojas opuestas; f",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-61.0328","-14.7599","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059716","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","E. Zardini; C. Velasquez","15347","1989","10","31",NA,"Paraguay","Paraguari","T","National Park Ybycu'i. In northwestern corner of park.",NA,NA,"Tree 12 m.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"Bruce K. Holst","-56.76667","-26.01667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0052809","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","E. Zardini","10227","1989","1","27",NA,"Paraguay","Paraguari","P","Parque Nacional Ybycui. Cerrado forest 3 km N of Salto Cristal.",NA,NA,"Treelet 4 m.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"Bruce K. Holst","-56.833333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0053024","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","A. Carrión; E. Ramos, M. Chive","689","1998","11","5",NA,"Bolivia","Santa Cruz","T","Angel Sandoval. Prov. German Busch. Area natural de manejo integrado y Parque Nacional Otuquis; Estancia Quebracho, en las lajas.",NA,NA,"Arbol de 12 m de altura y 3.5 cm de DAP; flores blancas. Guayabilla.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-58.098333","-19.358333","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008031","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","E. Zardini","8784","1988","12","14",NA,"Paraguay","Paraguari","P","Parque Nacional Ybycui., NE corner of the park.",NA,NA,"Treelet 5 m",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"B. K. Holst, 1994","-56.8333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007525","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Killeen","5560-B","1993","10","15",NA,"Bolivia","Santa Cruz","T","Velasco, Parque Nacional Noel Kempff M.",NA,NA,"Arbusto de 1.5m; hojas pubescentes. Frutos verdes.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"B.K. Holst, 1994.","-60.3958","-14.8114","225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007484","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","R. M. Harley; A.M. Giulietti","55254","2004","11","28",NA,"Brazil","Bahia","T","Rio de Contas, 10 km da cidade em linha reta, na estrada para Rio das Pedras e Sobradinho, que sai da estrada proximo de Mato Grosso para Rio de Contas.",NA,NA,"Arbusto muito ramificado ate 1.5 m alt. Folhas coriaceas, verdes, a face superior verde mais escura.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L.R Landrum, 2007","-41.8336","-13.5014","1067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059714","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","E. Zardini; C. Velasquez","11672","1989","3","18",NA,"Paraguay","Paraguari","P","National Park Ybycu'i. 8 km N of Administración.",NA,NA,"Shrub 1 m.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"Bruce K. Holst","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007496","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","E. Zardini; A. Aguayo, T. Florentin","90206","1988",NA,"21",NA,"Paraguay","Paraguari",NA,"Parque Nacional Ybycu'i. Campo cerrado en NE corner of the park on Arroyo Corrientes near Salto Mbocaruzu.",NA,NA,"Shrub 70 cm.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-56.833333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069726","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. Hatschbach","44082","1981","10","8",NA,"Brazil","Goias","T","Rod. GO-202, Rio dos Macacos (Mun. Flor de Goias).",NA,NA,"Arbusto 2 m, flor alva.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. L.","-47.048747","-14.438315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069729","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","A. Salino","5720","2000","9","28",NA,"Brazil","Minas Gerais","T","Arinos-Formoso, Bacia do Rio Piratinga.",NA,NA,"Arvore com 3 m de altura, no cerrado. Folhas coriaceas, frutos imaturos verdes.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-46.197554","-15.438951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008038","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum; I. Basualdo","8842","1995","11","18",NA,"Paraguay","Canindeyu","P","Ygatimi, Reserva Natural del Bosque Mbaracayu, Valinotti Cue in E side of Reserva,",NA,NA,"Shrub ca 2 m high along road",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-55.6667","-24.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007532","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Nee","39697","1990","11","1",NA,"Bolivia","Santa Cruz","T","Vallegrande, Along road to Caranda, 1 km SE of junction Buena Vista-Portachuelo highway at La Arboleda.",NA,NA,"Shrubs 2m tall; fruit immature, green.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"M. Nee, 1990.","-63.6","-17.4167","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007536","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum; I. Basualdo","8866","1995","11","20",NA,"Paraguay","Canindeyu","T","Ygatimi, Reserva Ita Poty.",NA,NA,"Shrub ca. 0.5m high in campo.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-55.6667","-24.1667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007587","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","T. McDowell; D. Gopaul","2635","1990",NA,"18",NA,"Guyana","Cuyuni-Mazaruni","T","SW end of Paruima village, NW of Conoch Tipu.",NA,NA,"Small tree to 3 m; leaves glabrous above, tomentose below. Wild guava. Flower yellow-white; fruit maturing to yellow-green, globose, edible.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"B. K. Holst","-61.05","5.8","495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007542","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum; S.S. Landrum","8671","1995","8","14",NA,"Paraguay","Misiones","T","Rt. 1 between San Patricio and Santa Rosa at Km A250.",NA,NA,"Shrub ca. 1m high.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-56.75","-27","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008023","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum; M. da Silva","8614a","1995",NA,"20",NA,"Paraguay","Cordillera","P","Ca. 3 km S of Emboscada on road to Nueva Colombia.",NA,NA,"Small trees.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-57.333333","-25.15","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0010504","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. Mattos; H. Bilcabo",NA,"1962","11","21",NA,"Brazil","Sao Paulo","P","Itapetininga via Alambari, 2 km Oeste da estrada de Itapetininga-Sorocaba",NA,NA,"1 m de altura. Flores brancas",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-48.053903","-23.594479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007559","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Queiroz, E. P.","878","2005","5","9",NA,"Brazil","Bahia","T","proximo ao Castelo Garcia D'Avila, Mata de Sao Joao",NA,NA,NA,NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-38.299661","-12.530553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007501","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Campos et al.","2572","1996","2","23",NA,"Peru","Cajamarca","T","San Ignacio, Coipa: La lima",NA,NA,"Sufrutice, 1m de alto; flores blancas; frutos mari",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-78.8167","-5.41667","1300","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007551","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Yajaira Fernandez","112","1988",NA,"1",NA,"Venezuela","Bolivar","T","Mpio. de Cedeno. Caserio El Tigre.",NA,NA,"Guayabita sabanera. Arbusto de 3 m de altura.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"B. K. Holst","-66.133333","7.25","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069730","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. R. Pirani; R. Mello Silva","2798","1993","5","11",NA,"Brazil","Espirito Santo","T","Mun. Dominges Martins, BR 262 km 42.",NA,NA,"Arvoretas delgadas, 2.5 m alt., com casca semelhante a de goiabeira (P. guajava). Folhas lustrosas. Botoes verdes, flores abertas com petalas e estames alvas, estilete e estigma verde. Frutos verdes.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-40.658705","-20.362786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008025","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum; M. da Silva","8614e","1995",NA,"20",NA,"Paraguay","Cordillera","P","Ca. 3 km S of Emboscada on road to Nueva Colombia.",NA,NA,"Small trees.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-57.333333","-25.15","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007544","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Oliveira et al.","699","2000","10","4",NA,"Brazil","Bahia","T","Itacare. Ca. 28km de Itacare prox a Serra Grande.",NA,NA,"Arbusto ca. 1m alt; folhas cartaceas levemente dis",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"M. Sobral, Jul/2003.","-40","-13","149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008027","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum; M. da Silva","8609","1995","7","20",NA,"Paraguay","Cordillera","P","Ca. 9km S of Emboscada on road to Nueva Colombia.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-57.3333","-25.15","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0010505","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. Mattos","9532","1961","11","13",NA,"Brazil","Sao Paulo","P","Itapetininga, 3 km sul da cidade",NA,NA,"Beira de mata ciliar. Arbusto ca. 35 cm alt. Flores brancas.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum, 2007","-48.053903","-23.594479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007552","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Souza et al.","316","1996","1","2",NA,"Brazil","Minas Gerais","Carmo da Cachoeira","Rod. Fernao Dias, km 677",NA,NA,NA,NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-45.2167","-21.4667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007506","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Vazquez et al.","25103","1997","12","7",NA,"Peru","Cajamarca","T","San Ignacio, Namballe, Vega del Toro.",NA,NA,"Arbusto 4m; flores blancas.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-79.0836","-4.97944","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-05-21 13:18:40-03","ASU","ASU-PLANTS","ASU0018822","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. & M. Hatschbach; J. M. Silva","61858","1995","3","14",NA,"Brazil","Minas Gerais",NA,"Serra do Espinhaco (mun. Monte Azul)",NA,NA,"Arbusto, 1m",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-42.8833","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069719","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. Mattos","9625","1961","12","28",NA,"Brazil","Sao Paulo",NA,"Mogi-Guacu, perto Padua Sales, Fazenda Campiniha.",NA,NA,"Subarbusto de 45 cm de altura. Frutos grandes, imaturos.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-47.133333","-22.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007549","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","M. C. Assis; J. R. Pirani, R. Mello Silva","11441","1987",NA,"3",NA,"Brazil","Minas Gerais","T","Grao-Mogol. Montanha a esquerda do Riacho Ribeirao, trilha da Tropa.",NA,NA,"Arvore ca. 5 m alt., em local rochoso com dense cobertura arboreo-arbustiva. Casca lisa, flores brancas, anteras rosadas.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-42.916667","-16.533333","1000","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007568","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Pereira & Alvarenga","2950","1995","10","22",NA,"Brazil","Minas Gerais","T","Unai",NA,NA,"Arvore ca. 4m de altura. flores brancas. Cultivada",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-46.75","-16.25","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-03-12 11:45:17-03","ASU","ASU-PLANTS","ASU0007486","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Tressens","3470","1988","11","26",NA,"Argentina","Corrientes","T","Isla Apipe Grande. Pto. Araza.",NA,NA,"5 anthers with 2-4 glands.; Arbusto 1.50m alto.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-56.9","-27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057592","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","D. S. Carneiro Torres; J. F. Torres Junior","187","1999","12","30",NA,"Brazil","Bahia","T","Mara. Estrada para a Península de Campinho.",NA,NA,"Arbusto ca. 2.5 m alt. Folhas coriaceas, discolores. Flores com sepalas verde externamente e branca internamente, petalas, estames e estilete brancos e estigma verde. Fruto imaturo verde.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"M. Sobral","-38.966667","-13.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060398","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Elsa Matilde Zardini; Alfredo Benitez","47569","1997",NA,"25",NA,"Paraguay","Caazapa","P","Caazapa. Between National Park Caaguazu and Tavai, 1 km N of Tavai.",NA,NA,"Shrub 2 m. Fruit green.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-55.466667","-26.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007534","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Nee","42094","1991","12","14",NA,"Bolivia","Santa Cruz","T","Florida, Cerro Herradura, 5 km (by road), 3 km (by air) E of Bermejo, along oil pipeline and old road from Santa Cruz to Bermejo abd Samaipata.",NA,NA,"Small tree or shrub 4.5m tall; bark smooth, reddis",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"M. Nee, 1991.","-63.6167","-18.1167","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2018-04-27 14:42:23-03","ASU","ASU-PLANTS","ASU0108258","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","X. Cornejo","8850",NA,NA,NA,NA,"Ecuador","Guayas",NA,"Ecuador,",NA,NA,"Shrub",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-80","-1.533333","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007562","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","N. G. Jesus","PC-188","1999","3","2",NA,"Brazil","Bahia","T","Alagoinhas, UNEB Campus II, parcela 516",NA,NA,NA,NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-38.775106","-11.891973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2018-03-12 17:05:42-03","ASU","ASU-PLANTS","ASU0090689","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L.A. Gomez; L.A.S. Santos, R.N. Silva, E. Santos","22217","2001","11",NA,NA,"Brazil","Sergipe","T","Arvore de aproximadamente 3 m de altura.",NA,NA,"Flores alvas.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069692","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. Campos; R. Vásquez, R. Rojas","27173","2001","12","8",NA,"Peru","Cajamarca","T","Jaen, Colasay.",NA,NA,"Arbusto 1 m, botones y frutos verdosos.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-79.16667","-5.91667","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069714","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. S. Kinoshita; J. C. Galvão","94-145","1994","11","7",NA,"Brazil","Sao Paulo","P?","Casa Branca.",NA,NA,"large calyx pore, multiflowered inflorescence, +/- intermediate; Arbusto 80 cm, flor branca.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-46.519872","-23.664363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007519","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Al Gentry; D. N. Smith","45552","1984","2","15",NA,"Peru","San Martin","T","Outskrits of Tarapoto.",NA,NA,"Treelet 3 m, fruits green.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. L.","-76.416667","-6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007560","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Queiroz, E. P.; H. P. Bautista","1137","2004","11","16",NA,"Brazil","Bahia","T","Vila de Sauipe, Mata de Sao Joao",NA,NA,NA,NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-37.886391","-12.36922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007537","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum; S.S. Landrum","8818","1995","11","9",NA,"Paraguay","Itapua","T","Capt. Miranda, road to Jesus ca. 0.6km from main highway.",NA,NA,"Shrub ca. 1m high.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-55.75","-27.2","185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007512","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Saulo Hoyos M.; B. Bolanos, C. Estrada","96","1979","7","25",NA,"Colombia","Antioquia","T","Mpio. de Yarumal. Carretera entre Yarumal y El Alto de Ventanas.",NA,NA,"Arbol de 6 m de flores blancas. Frutos verdes.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-75.4268","6.9616","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0069715","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","G. Gottsberger","51176","1976","11","5",NA,"Brazil","Sao Paulo","P","Mun. Botucatu, Distrito de Rubiao Junior. 2 km SW da Faculdade de Ciencias Medicas, e Biológicas de Botucatu.",NA,NA,"Shrub, flowers white, anthers dirty white, odor sweet, somewhat dusty, visited by beetles gnawing the stamens, and bees (Meliponinae).",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,NA,"-48.38333","-22.9","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007566","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. Mattos","9625","1961",NA,"28",NA,"Brazil","Sao Paulo",NA,"Mogi Guacu, perto de Padua Sales, Fazenda Campininha.",NA,NA,"Subarbusto de 45 cm de altura, frutos grandes, imaturos.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-46.937843","-22.370846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-05-16 13:35:18-03","ASU","ASU-PLANTS","ASU0018816","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","L. R. Landrum; S. Landrum, I. Basualdo, N. Soria","8675","1995","8","20",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Road from Lugar Historico to Administracion, near Lugar Historico.",NA,NA,"Shrub ca. 0.5 m high, fruits green.",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L. R. Landrum","-56.0833","-22.5833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007545","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Miranda","759","2005","4","12",NA,"Brazil","Bahia","Caetite","Ca. 14km ao norte de Caetite em direcao a Mamiacu, estrada de terra a esquerda da estrada principal.",NA,NA,"Arbusto ca. 40cm alt; folhas coriaceas verdes disc",NA,"Magnoliophyta","Myrtales","Sw.",NA,NA,"L.R. Landrum","-42.4711","-13.9342","894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
