"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount"
"47","2020-02-10 17:49:12-03","UNICAMP","UEC","26716","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex A.DC.","Senna, LR","Davis, PH; Shepherd, GJ; Sakane, M","60703","1976","09","08",NA,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, Ilha da Casca, between Ilha do Cardoso a",NA,NA,NA,"flor","UEC119299","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2015","07",NA,"37574","auto",NA,NA,NA,NA,NA
"48","2019-11-05 16:32:31-03","UFOP","OUPR","129","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Badini, J.","s.n.","1977","06","05",NA,"Brasil","Minas Gerais","Ouro Preto","Gambá",NA,NA,NA,"Erva prostrada, flores brancas. Campo.",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"49","2020-10-14 09:58:01-03","FURB","FURB","37704","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","Funez, L.A.","Funez, L.A.","346","2012","02","10",NA,"Brasil","Santa Catarina","Blumenau","Cemitério da Igreja Luterana.","30","30",NA,NA,"FURB14139","-49.0552778","-26.9252778","FURB14139","-49.0552778","-26.9252778","2016","11","22",NA,NA,NA,NA,NA,NA,NA
"50","2020-10-14 09:58:01-03","FURB","FURB","40493","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","Funez, L.A.","Funez, L.A.","1758","2013","02","25",NA,"Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf.","161","161",NA,NA,"FURB04317","-49.1116667","-27.0063889","FURB04317","-49.1116667","-27.0063889","2016","11","22",NA,NA,NA,NA,NA,NA,NA
"51","2019-03-16 16:29:46-03","UNEMAT","HERBAM","3973","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","Rodrigues, L","Bieski, I.G.C.; Narciso, E.A. & Silva, E.","955BI-01","2012","05","14",NA,"Brasil","Mato Grosso","Castanheira","Chácara Sr. Marcelino, Ambiente antropisado, quintal.",NA,NA,NA,NA,"HERBAM003973","-58.611139","-11.141472",NA,"-58.611139","-11.141472","2012","06","23",NA,NA,NA,NA,NA,NA,NA
"52","2019-02-23 15:51:48-03","UNEMAT","HERBAM","4730","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","Soares, CRA","Cabral, F.F.; Piva, J.H.; Pedroga, J.A.; Rodrigues, L.; Ribeiro, I.L. & Zampieri, A.","262","2010","05","01",NA,"Brasil","Mato Grosso","Alta Floresta","Parque Zoobotânico",NA,NA,NA,NA,"HERBAM004730","-56.0861015319824","-9.87555980682373",NA,NA,NA,"2010","06",NA,"109392","auto",NA,NA,NA,NA,NA
"53","2020-04-27 16:08:29-03","UFES","VIES","17128","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.",NA,"Pereira, O.J.","7542","2007","11","29",NA,"Brasil","Espírito Santo","Vitória","Área da Compania Vale do Rio Doce.",NA,NA,NA,NA,"VIES017128","-40.3377990722656","-20.3194007873535","VIES017128",NA,NA,"2016","09","29","15291","auto",NA,NA,NA,NA,NA
"54","2019-06-27 10:23:49-03","UFES","VIES","35160","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.",NA,"Pereira, O.J.; Lübe, G.","7529","2007","08","15",NA,"Brasil","Espírito Santo","Vitória","Área da C.V.R.D.",NA,NA,NA,NA,"VIES035160","-40.3377990722656","-20.3194007873535","VIES035160",NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"55","2020-06-29 09:29:02-03","UFRRJ","RBR","5307","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.",NA,"J.M. Pires; G.A. Black","35","1945","07","18",NA,"Brasil","Pará","Belém","Bosque Rodrigues Alves",NA,NA,NA,NA,"RBR00005307","-48.5043983459473","-1.4558299779892","RBR00005307",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"56","2020-06-29 09:29:02-03","UFRRJ","RBR","1620","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.",NA,"H. Monteiro","85-64I","1964","04","28",NA,"Brasil","São Paulo","Cruzeiro","Encontrada numa rua de Cruzeiro.",NA,NA,NA,NA,"RBR00001620","-44.9599990844727","-22.5699996948242","RBR00001620",NA,NA,NA,NA,NA,"17702","auto",NA,NA,NA,NA,NA
"57","2019-11-01 15:33:01-03","PUC-RIO","FCAB","7313","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","L. Senna","M.L. Fonseca; F.C.A. Oliveira; E. Cardoso; N.R. Oliveira","2285","2000","06","14",NA,"Brasil","Goiás","Monte Alegre","Fazenda Nica, Proprietário Sr. Cordeirinho","540","540",NA,"Subarbusto semi-ciófito ca. 1,0m alt.; folhas cor verde mwmbranáceas; inflorescência alva. Comum.; Solo: arenoso/pedregoso. Relevo: ondulado. Vegetação: mata mesofitica.","007313","-46.663333","-13.153333",NA,"-46.663333","-13.153333","2015","07",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-01 15:27:44-03","PUC-RIO","FCAB","5605","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","L. Senna","Mendes Magalhães","226","1940","06","08",NA,"Brasil","Minas Gerais","Coromandel","Coromandel",NA,NA,NA,"Herbacea rasteira, flor alva, muito frequente; Ruderal","005605","-47.2002983093262","-18.4733009338379",NA,NA,NA,"2015","07",NA,"60859","auto",NA,NA,NA,NA,NA
"59","2019-11-01 15:27:44-03","PUC-RIO","FCAB","5603","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","L. Senna","Mendes Magalhães","871","1941","11","28",NA,"Brasil","Minas Gerais","Governador Valladares","Governador Valladares, Margem do Rio Doce",NA,NA,NA,"Herbacea rasteira. muito frequente. Flor Alva; Barro amarelo argiloso","005603","-41.9494018554688","-18.8511009216309",NA,NA,NA,"2015","07",NA,"50833","auto",NA,NA,NA,NA,NA
"60","2019-11-01 15:27:44-03","PUC-RIO","FCAB","5606","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","L. Senna","Mendes Magalhães","1825","1942","04","24",NA,"Brasil","Minas Gerais","Pirapora","Pirapora",NA,NA,NA,"Herbacea rasteira; Ruderal","005606","-44.9418983459473","-17.3449993133545",NA,NA,NA,"2015","07",NA,"25004","auto",NA,NA,NA,NA,NA
"61","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994962","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Schomburgk",NA,"1868","1","1",NA,"Guiana",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994962' target='other'> <mi>dwc_moreinfo</mi></a>","P04994962",NA,NA,"P04994962_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"934",NA,NA
"62","2015-09-04 16:38:22-03","MNHN","RECOLNAT_MNHN_P","P04994934","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Sagot",NA,"1857","1","1",NA,"Guyane française",NA,NA,"Karourny.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994934' target='other'> <mi>dwc_moreinfo</mi></a>","P04994934",NA,NA,"P04994934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA,NA
"63","2015-09-04 16:38:22-03","MNHN","RECOLNAT_MNHN_P","P04994935","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Sagot, P.",NA,"1855","11","1",NA,"Guyane française",NA,NA,"Acarouany.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994935' target='other'> <mi>dwc_moreinfo</mi></a>","P04994935",NA,NA,"P04994935_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA,NA
"64","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994936","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Sagot, P.",NA,"1854","1","1",NA,"Guyane française",NA,NA,"Acarouany.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994936' target='other'> <mi>dwc_moreinfo</mi></a>","P04994936",NA,NA,"P04994936_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"65","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994937","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Sagot, P.",NA,"1855","1","1",NA,"Guyane française",NA,NA,"Karouany.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994937' target='other'> <mi>dwc_moreinfo</mi></a>","P04994937",NA,NA,"P04994937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA,NA
"66","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994938","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Sagot",NA,"1854","1","1",NA,"Guyane française",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994938' target='other'> <mi>dwc_moreinfo</mi></a>","P04994938",NA,NA,"P04994938_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994939","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Sagot, P.",NA,"1854","6","1",NA,"Guyane française",NA,NA,"Iles de Salut.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994939' target='other'> <mi>dwc_moreinfo</mi></a>","P04994939",NA,NA,"P04994939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA,NA
"68","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994940","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Leprieur, D.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994940' target='other'> <mi>dwc_moreinfo</mi></a>","P04994940",NA,NA,"P04994940_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994941","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994941' target='other'> <mi>dwc_moreinfo</mi></a>","P04994941",NA,NA,"P04994941_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994942","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994942' target='other'> <mi>dwc_moreinfo</mi></a>","P04994942",NA,NA,"P04994942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10022 4",NA,NA
"71","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994943","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994943' target='other'> <mi>dwc_moreinfo</mi></a>","P04994943",NA,NA,"P04994943_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9711",NA,NA
"72","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994945","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994945' target='other'> <mi>dwc_moreinfo</mi></a>","P04994945",NA,NA,"P04994945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3791",NA,NA
"73","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994947","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Mosén",NA,"1875","1","1",NA,"Brasil",NA,NA,"?.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994947' target='other'> <mi>dwc_moreinfo</mi></a>","P04994947",NA,NA,"P04994947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3470",NA,NA
"74","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994963","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Jansen-Jacobs, M.J.|Gopaul, D.|Welle, B.J.H.|Lughadha, E.M.N.",NA,"1989","9","25",NA,"Guiana",NA,NA,"Konashen-area, Essequibo River.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994963' target='other'> <mi>dwc_moreinfo</mi></a>","P04994963",NA,NA,"P04994963_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1817",NA,NA
"75","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994979","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Fielding",NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994979' target='other'> <mi>dwc_moreinfo</mi></a>","P04994979",NA,NA,"P04994979_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2015-09-04 16:38:24-03","MNHN","RECOLNAT_MNHN_P","P04994986","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Hoff, M.",NA,"1987","4","23",NA,"Guyane française",NA,NA,"Ile de Cayenne, Route de Baduel.","10",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994986' target='other'> <mi>dwc_moreinfo</mi></a>","P04994986","-52.31667","4.93333","P04994986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5074",NA,NA
"77","2015-09-04 16:38:24-03","MNHN","RECOLNAT_MNHN_P","P04994987","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Fleury, M.",NA,"1987","6","16",NA,"Guyane française",NA,NA,"Cayenne. Bourg de Saint- Laurent du Maroni- Bassin du Bas-Maroni.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994987' target='other'> <mi>dwc_moreinfo</mi></a>","P04994987","54.01667","5.53333","P04994987_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"321",NA,NA
"78","2015-09-04 16:38:24-03","MNHN","RECOLNAT_MNHN_P","P04994988","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Granville",NA,"1973","12","11",NA,"Guyane française",NA,NA,"Ile de Cayenne, Sur la route Raban.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994988' target='other'> <mi>dwc_moreinfo</mi></a>","P04994988",NA,NA,"P04994988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC 64",NA,NA
"79","2015-09-04 16:38:24-03","MNHN","RECOLNAT_MNHN_P","P04994990","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Benoist, R.",NA,"1913","12","20",NA,"Guyane française",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994990' target='other'> <mi>dwc_moreinfo</mi></a>","P04994990",NA,NA,"P04994990_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"382",NA,NA
"80","2015-09-04 16:38:24-03","MNHN","RECOLNAT_MNHN_P","P04994992","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Gandoger, M.",NA,"1891","1","1",NA,"Guyane française",NA,NA,"Maroni.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994992' target='other'> <mi>dwc_moreinfo</mi></a>","P04994992",NA,NA,"P04994992_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48",NA,NA
"81","2015-09-04 20:40:09-03","MNHN","RECOLNAT_MNHN_P","P05158148","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Cuatrecasas, J.",NA,"1946","11","14",NA,"Colômbia",NA,NA,"Departamento del Valle, extremo N, cercanias de Zaragoza.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05158148' target='other'> <mi>dwc_moreinfo</mi></a>","P05158148",NA,NA,"P05158148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22789",NA,NA
"82","2015-09-04 20:49:14-03","MNHN","RECOLNAT_MNHN_P","P05205267","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Raynal-Roques, A.",NA,"1977","12","24",NA,"Guyane française",NA,NA,"Guyane, Dégrad des Cannes, 12 km SE de Cayenne. Près du port.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205267' target='other'> <mi>dwc_moreinfo</mi></a>","P05205267",NA,NA,"P05205267_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19724",NA,NA
"83","2015-09-04 18:11:52-03","MNHN","RECOLNAT_MNHN_P","P05344632","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Jansen-Jacobs, M.J.|Gopaul, D.|Welle, B.J.H.|James, V.",NA,"1991","2","9",NA,"Guiana",NA,NA,"Rupununi District. kuyuwini Landing, Kuyuwini River.","200",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05344632' target='other'> <mi>dwc_moreinfo</mi></a>","P05344632","-59.25","2.16667","P05344632_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2506",NA,NA
"84","2015-09-04 18:11:52-03","MNHN","RECOLNAT_MNHN_P","P05344633","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Boom, B.M.",NA,"1987","3","28",NA,"Guiana",NA,NA,"Abary River mouth near coastline.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05344633' target='other'> <mi>dwc_moreinfo</mi></a>","P05344633","-57.75","6.5","P05344633_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7174",NA,NA
"85","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994944","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994944' target='other'> <mi>dwc_moreinfo</mi></a>","P04994944","-43.2075004577637","-22.9027996063232","P04994944_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"5974",NA,NA
"86","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994948","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Glaziou",NA,"1872","6","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Quinta.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994948' target='other'> <mi>dwc_moreinfo</mi></a>","P04994948","-43.2075004577637","-22.9027996063232","P04994948_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"5974",NA,NA
"87","2015-09-04 16:38:23-03","MNHN","RECOLNAT_MNHN_P","P04994949","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Glaziou, A.",NA,"1872","6","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Quinta.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04994949' target='other'> <mi>dwc_moreinfo</mi></a>","P04994949","-43.2075004577637","-22.9027996063232","P04994949_01",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"5974",NA,NA
"88","2020-11-16 13:23:01-03","UFT","HTO","33","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br.","J. Siqueira","T.S.M. Grandi","1439","1983","07","26",NA,"Brasil","PA","Belém",NA,NA,NA,NA,"Doação do herbário BHCB",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,"BHCB",NA
"89","2020-12-11 11:31:19-03","UFMG","BHCB","4995","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Grandi, TSM","1439","1983","07","26","Southern America","Brasil","Pará","Belém",NA,NA,NA,NA,"Herbáceo.; Beira de passeio, invasora.","BHCB054231","-48.5043983459473","-1.4558299779892","BHCB054231",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"90","2020-12-11 11:31:19-03","UFMG","BHCB","1909","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R.Br. ex DC.",NA,"Prous, P","s.n.","1977","05",NA,"Southern America","Brasil","Minas Gerais","Pedro Leopoldo","Lapa Vermelha",NA,NA,NA,"Herbáceo.; Terrestre.","BHCB054232","-44.043098449707","-19.6180992126465","BHCB054232",NA,NA,"1982","09",NA,"17853","auto",NA,NA,NA,NA,NA
"91","2021-02-12 12:24:30-03","UFMA","MAR","7229","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R. Br. ex DC.","L.C.B, Lobato","Botão e Machado, F.P.","27","2004","07","28",NA,"Brasil","Maranhão","São Luís","Bairro Santa Bárbara- Sitio Bacuri-Açu",NA,NA,NA,"Arbusto de 30cm de alt, flores alvas, botões alvos em glomerulos axiais",NA,"-44.237778","-2.613056",NA,"44º14'16W","02º36'47S","2005","02","24",NA,NA,NA,NA,NA,NA,NA
"92","2008-09-20 03:32:00-03","MO","MOBOT","1188992","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R. Br. ex DC.","N. Hensold (F)","José Campos de la Cruz|O. Díaz","Campos de la Cruz 2203","1996","1","27","South America","Peru","Cajamarca","San Ignacio","Distrito Chirinos. Patociego.","500.00000000","800.00000000",NA,NA,NA,"-78.73333","-5.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA,"7"
"93","2013-10-05 06:32:00-03","MO","MOBOT","1304688","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R. Br. ex DC.","Townsend","Ronald L. Liesner|Ángel C. González","Liesner 12556","1982","3","12","South America","Venezuela","Portuguesa",NA,"18 km west south west of Guanare by air. 3 to 8 km south of dam site on Río Tucupido.","100.00000000","200.00000000",NA,NA,NA,"-69.9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62",NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","1844340","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R. Br. ex DC.",NA,"Alwyn H. Gentry|Djaja D. Soejarto|James L. Zarucchi|Mary E. Fallen","Gentry 17929","1976","8","19","South America","Colombia","Antioquia",NA,"Cauca Valley, vicinity of Puerto Valdivia, roadside vegetation.","300.00000000",NA,NA,NA,NA,"-75.39444","7.28777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4150",NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","1850817","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","sessilis","Alternanthera sessilis","(L.) R. Br. ex DC.","Degen, R.","Fátima Mereles|Rosa Degen","Mereles H. 4601","1992","8","25","South America","Paraguay","Boquerón",NA,"Alrededor de Linea 1.Palmar de Copernicia inundado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
