"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"135","2020-12-21 16:29:26-03","MBM","MBM","397493","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Barboza, E.","Ariati, V.; Roher, D.; Daniel, V.; Roher, D.; Daniel, V.","2013","02","11","Brazil","Santa Catarina","Garuva",NA,"-48.890586","-25.989258","-48.890586","-25.989258","Floresta Ombrófila Densa.","MBM397493","MBM397493",NA,"855","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:29:26-03","MBM","MBM","400986","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Barboza, E.","Augusto-Silva, M.","2012","11","19","Brazil","Santa Catarina","Garuva","Linha de transmissão elétrica","-48.871667","-26.031667","-48.871667","-26.031667","Arbórea do estrato médio com 18 m de altura.; Floresta Ombrófila Densa Submontana.","MBM400986",NA,NA,"94","Southern America",NA,NA,"139","139",NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:29:26-03","MBM","MBM","311649","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Guedes, M.L.","Guedes, M.L.; et al.; et al.","2005","03","25","Brazil","Bahia","Abaíra","Chapada Diamantina, Distrito de Catolés","-41.6636009216309","-13.2496995925903",NA,NA,NA,"MBM311649","MBM311649",NA,"11820","Southern America",NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:29:26-03","MBM","MBM","115087","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Nascimento, W.","Arouck Ferreira, J.C.D.; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Mucugê","Fazenda Caraíba","-41.3708000183105","-13.0052995681763",NA,NA,NA,"MBM115087","MBM115087",NA,"402","Southern America",NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:29:26-03","MBM","MBM","295620","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.",NA,"Nascimento, W.",NA,NA,NA,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual","-43.3908004760742","-18.0041999816895",NA,NA,NA,"MBM295620","MBM295620",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:29:26-03","MBM","MBM","95236","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Reitz, R.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM095236","MBM095236",NA,"7345","Southern America",NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:29:26-03","MBM","MBM","95234","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Reitz, R.","Klein, R.M.; Bresolin, A.; Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"=97421","MBM095234","MBM095234",NA,"7298","Southern America",NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:29:26-03","MBM","MBM","343440","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Baitello, J.B.","Baitello, J.B.; et al.; et al.","2005","11","05","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"Árvore 28 m altura, frutos verdes. Mata alta preservada.","MBM343440","MBM343440",NA,"1799","Southern America",NA,NA,NA,NA,NA,NA,NA,"27904","auto","2005","11",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:29:26-03","MBM","MBM","141174","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1991","01","23","Brazil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próximo a barra","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM141174","MBM141174",NA,"54916","Southern America",NA,NA,NA,NA,NA,NA,"compacta","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:29:26-03","MBM","MBM","6","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Hatschbach, G.","Hatschbach, G.","1965","03","25","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM000006","MBM000006",NA,"12500","Southern America",NA,NA,NA,NA,NA,NA,"compacta","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:29:26-03","MBM","MBM","10104","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Hatschbach, G.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","1969","01","23","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM010104","MBM010104",NA,"20893","Southern America",NA,NA,NA,NA,NA,NA,"compacta","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:29:26-03","MBM","MBM","32060","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Hatschbach, G.","Hatschbach, G.","1973","09","06","Brazil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM032060","MBM032060",NA,"32199","Southern America",NA,NA,NA,NA,NA,NA,"compacta","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:29:26-03","MBM","MBM","10108","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Hatschbach, G.","Hatschbach, G.","1969","03","14","Brazil","Paraná","Paranaguá","Pico Torto","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM010108","MBM010108",NA,"21265","Southern America",NA,NA,NA,NA,NA,NA,"compacta","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:29:26-03","MBM","MBM","209227","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.",NA,"Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM209227",NA,NA,"1744","Southern America",NA,NA,NA,NA,NA,NA,"compacta","27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:29:26-03","MBM","MBM","249935","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Nascimento, W.","Guedes, M.L.; et al.; et al.","1997","12","09","Brazil","Bahia","Andaraí","Estrada para a Fazenda Volta da Pedra, km 511","-41.3314018249512","-12.8072004318237",NA,NA,NA,"MBM249935","MBM249935",NA,"5517","Southern America",NA,NA,NA,NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:29:26-03","MBM","MBM","262957","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Pirani, J.R.","Pirani, J.R.; et al.; et al.","1981","09","08","Brazil","Bahia","Mucugê","Estrada para Andaraí","-41.3708000183105","-13.0052995681763",NA,NA,NA,"MBM262957","MBM262957",NA,"2066","Southern America",NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:29:26-03","MBM","MBM","97421","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Reitz, R.","Klein, R.M.; Bresolin, A.; Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"=95234","MBM097421","MBM097421",NA,"7298","Southern America",NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:29:26-03","MBM","MBM","388148","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Brotto, M.L.","Bonaldi, R.A.","2012","10","10","Brazil","Santa Catarina","Garuva","Linha de transmissão elétrica","-48.8549995422363","-26.0266990661621",NA,NA,"Árvore, 13m de altura.; Floresta Ombrófila Densa Submontana.","MBM388148","MBM388148",NA,"547","Southern America",NA,NA,NA,NA,NA,NA,NA,"22441","auto","2014","03","07",NA,NA,NA,NA,NA
"153","2020-12-21 16:29:26-03","MBM","MBM","164033","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnitzl.) Cuatrec.","Schimmelpfeng, L.C.","Negrelle, R.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Itapoá","Reserva Volta Grande","-48.6161003112793","-26.1168994903564",NA,NA,NA,"MBM164033","MBM164033",NA,"A740","Southern America",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:29:26-03","MBM","MBM","219955","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnitzl.) Cuatrec.","Hatschbach, G.","Mielke; Miers; Miers",NA,NA,NA,"Brazil","Santa Catarina","Joinville","Serrinha, Vila Nova","-48.8456001281738","-26.3043994903564",NA,NA,NA,"MBM219955","MBM219955",NA,"5","Southern America",NA,NA,NA,NA,NA,NA,"compacta","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693629","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Blanchet",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693629' target='other'> <mi>dwc_moreinfo</mi></a>","P04693629","P04693629_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3837",NA,NA,NA
"156","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693632","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Schomburgk",NA,NA,NA,"British guiana",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693632' target='other'> <mi>dwc_moreinfo</mi></a>","P04693632","P04693632_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",NA,NA,NA
"157","2015-09-05 08:17:46-03","MNHN","RECOLNAT_MNHN_P","P04781993","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Harley, R.M.|Ganev, W.|Queiroz, L.P.","1992","2","12","Brasil","Bahia","Abaíra","Catolés de Cima.","-41.88333","13.26667",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04781993' target='other'> <mi>dwc_moreinfo</mi></a>","P04781993","P04781993_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51537",NA,NA,NA
"158","2015-11-07 09:20:38-02","MNHN","RECOLNAT_MNHN_P","P01903285","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Glaziou, A.","1888","3","5","Brésil",NA,NA,"(Rio Jan.) Alto Macahé",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903285' target='other'> <mi>dwc_moreinfo</mi></a>","P01903285","P01903285_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16723",NA,NA,NA
"159","2016-01-21 15:31:53-02","MNHN","RECOLNAT_MNHN_P","P01903286","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Glaziou, A.","1888","3","5","Brésil",NA,NA,"(Rio Jan.) Alto Macahé",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903286' target='other'> <mi>dwc_moreinfo</mi></a>","P01903286","P01903286_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16723",NA,NA,NA
"160","2015-11-07 09:20:45-02","MNHN","RECOLNAT_MNHN_P","P01903287","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Blanchet, J.S.",NA,NA,NA,"Brésil",NA,NA,"Jacobine",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903287' target='other'> <mi>dwc_moreinfo</mi></a>","P01903287","P01903287_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3305",NA,NA,NA
"161","2015-11-07 09:20:49-02","MNHN","RECOLNAT_MNHN_P","P01903288","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Blanchet, J.S.","1845",NA,NA,"Brésil",NA,NA,"Bahia. Igregia Valha",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903288' target='other'> <mi>dwc_moreinfo</mi></a>","P01903288","P01903288_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3362",NA,NA,NA
"162","2015-11-07 09:20:52-02","MNHN","RECOLNAT_MNHN_P","P01903289","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Blanchet, J.S.","1845",NA,NA,"Brésil",NA,NA,"Bahia. Igregia Valha",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903289' target='other'> <mi>dwc_moreinfo</mi></a>","P01903289","P01903289_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3362",NA,NA,NA
"163","2015-11-07 09:20:55-02","MNHN","RECOLNAT_MNHN_P","P01903290","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Blanchet, J.S.","1845",NA,NA,"Brésil",NA,NA,"Bahia. Igregia Valha",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903290' target='other'> <mi>dwc_moreinfo</mi></a>","P01903290","P01903290_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3362",NA,NA,NA
"164","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693624","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Glaziou, A.","1891","4","7","Brasil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693624' target='other'> <mi>dwc_moreinfo</mi></a>","P04693624","P04693624_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18182",NA,NA,NA
"165","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693626","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Glaziou, A.","1891","4","7","Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693626' target='other'> <mi>dwc_moreinfo</mi></a>","P04693626","P04693626_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,"18182",NA,NA,NA
"166","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693625","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Glaziou","1891","3","10","Brasil","Rio de Janeiro","Rio de Janeiro","Alto Macahé.","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693625' target='other'> <mi>dwc_moreinfo</mi></a>","P04693625","P04693625_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"18181",NA,NA,NA
"167","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693623","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Glaziou, A.","1880","3","5","Brasil","Rio de Janeiro","Petrópolis","Au Retiro sur Goularte.","-43.1786003112793","-22.5049991607666",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693623' target='other'> <mi>dwc_moreinfo</mi></a>","P04693623","P04693623_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,"11829",NA,NA,NA
"168","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693630","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Glaziou, A.","1880","2","4","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693630' target='other'> <mi>dwc_moreinfo</mi></a>","P04693630","P04693630_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"11828",NA,NA,NA
"169","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693622","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Glaziou","1880","2","4","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693622' target='other'> <mi>dwc_moreinfo</mi></a>","P04693622","P04693622_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"11828",NA,NA,NA
"170","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693631","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Glaziou, A.","1880","2","4","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693631' target='other'> <mi>dwc_moreinfo</mi></a>","P04693631","P04693631_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"11828",NA,NA,NA
"171","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693627","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Hoehne, F.C.","1932","3","17","Brasil","São Paulo","São Paulo","Jardim Botânico S. Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693627' target='other'> <mi>dwc_moreinfo</mi></a>","P04693627","P04693627_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"29281",NA,NA,NA
"172","2015-09-05 06:57:50-03","MNHN","RECOLNAT_MNHN_P","P04693628","PreservedSpecimen",NA,"Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Lemos, C.","1934","2","20","Brasil","São Paulo","São Paulo","Parque da Avendia Paulista.","-46.6300010681152","-23.5400009155273",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04693628' target='other'> <mi>dwc_moreinfo</mi></a>","P04693628","P04693628_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:36:44-03","UFMG","BHCB","59719","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Harley, RM; Hind, DJN; Lughadha, EN; Souza, VC de; Sakuragui, CM; Ganev, W","1991","12","24","Brasil","Bahia","Abaíra","Catolés","-41.6636009216309","-13.2496995925903",NA,NA,"Árvore até 5,0 metros de altura. Folhas coriáceas. Botões verdes-claros. Pétalas alvas, receptáculo com anel laranja. Filetes dos estames alvos, anteras creme.; Campo rupestre","BHCB053439",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"Dicotyledon",NA,NA,"26531","auto","1997",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:36:44-03","UFMG","BHCB","59752","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Harley, RM; Giulietti, AM; Pirani, JR; Stannard, BL; Kameyama, C","1987","02","15","Brasil","Bahia","Piatã","Estrada para Inúbia ca. 31 km.","-41.7728004455566","-13.1519002914429",NA,NA,"Árvore, 3 metros de altura, folhagem brilhante. Cálice verde, pétalas creme a creme rosadas, estames creme. Flores odoríferas. Heliófila.; Entre rochas.","BHCB053438",NA,NA,"24305","Southern America",NA,NA,"1100","1100","Dicotyledon",NA,NA,"41184","auto","2000",NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:19:12-03","UFPR","UPCB","7611","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta ssp. compacta","(Schnizl.) Cuatrec.","Giordano, L.C.","Hatschbach, G.","1969","01","23","Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,"Árvore de 25m, com flores creme. Mata pluvial, encosta de morro..",NA,NA,NA,"20893",NA,NA,NA,NA,NA,NA,NA,"ssp. compacta","30514","auto","1995","09","27",NA,NA,NA,NA,NA
"176","2021-02-11 17:19:12-03","UFPR","UPCB","43016","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta ssp. compacta","(Schnizl.) Cuatrec.","Hatschbach, G.","Silva, J.M.","2000","02","21","Brasil","Paraná","Adrianópolis","Fazenda Primavera","-48.9911003112793","-24.6571998596191",NA,NA,"Árvore 15m, flor alva. Floresta atlântica..",NA,NA,NA,"3164",NA,NA,NA,NA,NA,NA,NA,"ssp. compacta","49901","auto","2000","01","01",NA,NA,NA,NA,NA
"177","2021-02-11 17:19:12-03","UFPR","UPCB","7612","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta ssp. compacta","(Schnizl.) Cuatrec.","Giordano, L.C.","Hatschbach, G.","1969","03","14","Brasil","Paraná","Paranaguá","Pico torto","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore 30m, flor alvescente. Mata pluvial, encosta de morro..",NA,NA,NA,"21265",NA,NA,NA,NA,NA,NA,NA,"ssp. compacta","24916","auto","1995","09","27",NA,NA,NA,NA,NA
"178","2021-02-11 17:19:12-03","UFPR","UPCB","21233","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta ssp. compacta","(Schnizl.) Cuatrec.","Giordano, L.C.","Negrelle, R.R.B.","1993","02","17","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,"Árvore 15m, flores brancas..",NA,NA,NA,"740",NA,NA,NA,NA,NA,NA,NA,"ssp. compacta","18121","auto","1995","09","27",NA,NA,NA,NA,NA
"179","2021-02-11 17:19:12-03","UFPR","UPCB","7610","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta ssp. compacta","(Schnizl.) Cuatrec.","Giordano, L.C.","Hatschbach, G.","1969","03","25","Brasil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore 12m, tronco de 35cm de diâmetro. Flor creme. Mata pluvial, encosta de morro. Alt. 100-300m..",NA,NA,NA,"21270",NA,NA,NA,NA,NA,NA,NA,"ssp. compacta","41937","auto","1995","09","27",NA,NA,NA,NA,NA
"180","2021-02-11 17:19:12-03","UFPR","UPCB","5078","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta ssp. compacta","(Schnizl.) Cuatrec.","Giordano, L.C.","Hatschbach, G.","1965","03","25","Brasil","Paraná","Guaratuba","Serra de Araraquara - Morro Cauvi","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore de 15m, flor creme. Mata pluvial..",NA,NA,NA,"12500",NA,NA,NA,NA,NA,NA,NA,"ssp. compacta","41937","auto","1995","09","27",NA,NA,NA,NA,NA
"181","2021-02-11 17:19:12-03","UFPR","UPCB","6408","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta ssp. compacta","(Schnizl.) Cuatrec.","Giordano, L.C.","Hatschbach, G.","1967","06","02","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore 25m. Mata pluvial, encosta de morro..",NA,NA,NA,"16515",NA,NA,NA,NA,NA,NA,NA,"ssp. compacta","37295","auto","1995","09","27",NA,NA,NA,NA,NA
"182","2013-07-25 15:47:00-03","MO","MOBOT","1836401","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Alwyn Gentry","Jacques S. Blanchet","1828",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","Blanchet 3362","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
