"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"92","2019-08-27 13:28:46-03","IAP","PACA-AGP","109775","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","A. Furlan","1995",NA,NA,"F. Chagas e Silva","904","1985","10","02","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"árvore 6 m alt; fruto imaturo verde; freqüente&nf;FUEL 2386","PACA109775",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"63728","auto","Magnoliatae",NA,NA,NA,NA
"93","2019-08-27 13:28:46-03","IAP","PACA-AGP","105458","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1999","08","26","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 1009&nf;Altura: 7m; Circunferência: 1,33m; Fuste: 2m.","PACA105458",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"18075","auto","Magnoliatae",NA,NA,NA,NA
"94","2019-08-27 13:28:46-03","IAP","PACA-AGP","105618","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1998","09","22","Brasil","RS","Mariano Moro","Porto Brum","-52.1472015380859","-27.3539009094238",NA,NA,NA,NA,"HASU nº 16564.","PACA105618",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"9642","auto","Magnoliatae",NA,NA,NA,NA
"95","2019-08-27 13:28:46-03","IAP","PACA-AGP","48593","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Emrich-Rambo",NA,NA,NA,"Rambo, B.","3781","1949","09","01","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"SEM MATERIAL Habitat: In silva Fenofase: flor","PACA048593",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA
"96","2019-08-27 13:28:46-03","IAP","PACA-AGP","42149","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","A. Furlan","1995",NA,NA,"Rambo, B.",NA,"1949","06","23","Brasil","RS","Novo Hamburgo","Schwabenschneis","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"planta masculina Habitat: In silva Fenofase: flor","PACA042149",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA
"97","2019-08-27 13:28:46-03","IAP","PACA-AGP","86742","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","A. Sehnem",NA,NA,NA,"Sehnem, A.","12736","1972","01","05","Brasil","RS","Tenente Portela","Reserva do Turvo - Pouso Novo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Habitat: arbor in silva aperta","PACA086742",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"14404","auto","Magnoliatae",NA,NA,NA,NA
"98","2019-08-27 13:28:46-03","IAP","PACA-AGP","68589","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","A. Furlan","1995",NA,NA,"Bresolin, A.","764","1973","06","27","Brasil","SC","Bom Retiro","Paulo Lopes","-49.489200592041","-27.7971992492676",NA,NA,"300","300","Altura: 5m Habitat: Mata","PACA068589",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"35974","auto","Magnoliatae",NA,NA,NA,NA
"99","2019-08-27 13:28:46-03","IAP","PACA-AGP","65570","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","A. Furlan","1995",NA,NA,"R. M. Klein","1569","1955","09","09","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 16880 Habitat: mata Fenofase: flor","PACA065570",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"100","2019-08-27 13:28:46-03","IAP","PACA-AGP","65071","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","A. Furlan","1995",NA,NA,"Reitz, R.","7010","1958","08","22","Brasil","SC","Novo Horizonte","Lauro Müller","-52.8335990905762","-26.4444007873535",NA,NA,NA,NA,"HBR 15422 Habitat: mata Fenofase: flor verde Hábito: arvoreta","PACA065071",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"20622","auto","Magnoliatae",NA,NA,NA,NA
"101","2019-08-27 13:28:46-03","IAP","PACA-AGP","65073","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","A. Furlan","1995",NA,NA,"Reitz, R.","3664","1956","04","07","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"HBR 15405 Habitat: Mata Fenofase: flor em botão","PACA065073",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA
"102","2019-08-27 13:28:46-03","IAP","PACA-AGP","65072","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","A. Furlan","1995",NA,NA,"Reitz, R.","5112","1957","10","11","Brasil","SC","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"Habitat: Mata","PACA065072",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"21797","auto","Magnoliatae",NA,NA,NA,NA
"103","2020-12-20 21:18:41-03","UFV","VIC","12068","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heirmerl",NA,NA,NA,NA,"Bernacci, L.C.; et al.","s.n.","1987","08","15","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Arvoreta de 4 m, flores verdes e estames brancos","VIC012068","VIC012068",NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA
"104","2020-12-20 21:18:41-03","UFV","VIC","012068","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heirmerl",NA,NA,NA,NA,"Sernacci, L.C.","21259","1987","08","15","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Arvoreta de 4 m, flores verdes de estames brancos.","VIC012068","VIC012068",NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA
"105","2021-03-24 17:09:39-03","UFES","SAMES","7003","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Verdi,M.; Tomazi,A.L.;Klemz,G.","2723","2009","09","26","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.763599395752","-28.9974994659424","-495133333.0","-285847222.0",NA,NA,"Habito: Arbóreo","SAMES07003",NA,NA,NA,NA,NA,NA,"23999","auto",NA,NA,NA,NA,NA
"106","2021-04-07 11:46:41-03","UFMS","CGMS","22393","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","M.G. Caxambu","2006","10","23","R. Freitas",NA,"2006","08","17","Brasil","Paraná","Engenheiro Beltrão","ReservaFlorestal. de Figueira D#?#Oeste, PR-082, Km 7,5.","-52.2691993713379","-23.7971992492676",NA,NA,NA,NA,"Fruto verde. Heliófita, ramos com espinhos simples.","CGMS1051801",NA,NA,NA,NA,NA,NA,"20288","auto",NA,NA,NA,NA,NA
"107","2021-03-01 16:37:09-03","UNICAMP","UEC","108301","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Grombone-Guaratini, MT",NA,NA,NA,"Grombone-Guaratini, MT; et al.","269","1996","07","22","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.109167","-22.829167","-47.109167","-22.829167",NA,NA,"Arvoreta com cerca de 2m de altura; botões jovens","UEC115515","UEC115515","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:37:09-03","UNICAMP","UEC","108302","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Grombone-Guaratini, MT",NA,NA,NA,"Grombone-Guaratini, MT; et al.","270","1997","09","01","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.109167","-22.829167","-47.109167","-22.829167",NA,NA,"Arvoreta com cerca de 2m de altura; flores","UEC115516","UEC115516","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:37:09-03","UNICAMP","UEC","108303","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Grombone-Guaratini, MT",NA,NA,NA,"Grombone-Guaratini, MT; et al.","268","1997","07","07","Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.109167","-22.829167","-47.109167","-22.829167",NA,NA,"Arvoreta com cerca de 2m de altura; flores e botões jovens","UEC115517","UEC115517","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:37:09-03","UNICAMP","UEC","12400","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Furlan, A","1995",NA,NA,"Taroda, N; et al.","6624","1977","09","23","Brazil","São Paulo","Vinhedo","Nativo em mata da Estação de Tratamento de Água de Valinhos","-46.974722","-23.036111","-46.974722","-23.036111",NA,NA,"Árvore até 3m, flores esverdeadas com frutos","UEC115507","UEC115507","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-08-20 10:21:58-03","UNICAMP","UEC","147709","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Bernacci, LC","2009","03","17","Campos, MCR; Assis, MA; Guilherme, FAG; Mania, L; Grejanin, M","119","2006","07","16","Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,NA,"indivíduo E0155, altura 9m","UEC112904","UEC112904","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:37:09-03","UNICAMP","UEC","176942","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Santos, K; Belinello, R","599","1999","10","06","Brazil","São Paulo","Campinas","Mata Furnas (Fragmento P2); área total: 13,2ha","-47","-22.783333","-47","-22.783333","658","658","Árvore perenifólia, zoocórica, córtex rugoso, madeira leve, altura total: 7,5m; altura do fuste: 3,5m; PAP: 44m. 76-100% da copa infestada por lianas.; Floresta estacional semidecidual","UEC115513","UEC115513","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:37:09-03","UNICAMP","UEC","176943","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Santos, K; Belinello, R","2907","2000","08","14","Brazil","São Paulo","Campinas","Mata da Fazenda Capoeira Grande (Fragmento M1); área total: 19,9ha","-46.9","-22.866667","-46.9","-22.866667","885","885","Árvore perenifólia, zoocórica, córtex rugoso, madeira leve, altura total: 8m; altura do fuste: 1,5m; PAP: 123cm. 51-75% da copa infestada por lianas.; Floresta estacional semidecidual","UEC115512","UEC115512","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:37:09-03","UNICAMP","UEC","176944","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Santos, K; Belinello, R","2244","2000","06","16","Brazil","São Paulo","Campinas","Mata da Fazenda Santa Helena (Fragmento P1). Área total: 12,4ha","-46.9","-22.9","-46.9","-22.9","887","887","Árvore perenifólia, zoocórica, córtex rugoso, madeira leve, altura total: 12m; altura do fuste: 4m; PAP: 93cm.; Floresta estacional semidecidual","UEC115511","UEC115511","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:37:09-03","UNICAMP","UEC","84294","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Cardoso-Leite, E; Oliveira, A","88","1993","07","25","Brazil","São Paulo","São Roque","Mata da câmara","-47.1125","-23.523889","-47.1125","-23.523889",NA,NA,"9m alt; Mata mesófila semidecídua","UEC117910","UEC117910","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:37:09-03","UNICAMP","UEC","187385","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Sobral, M","2010","01","25","Verdi, M; Tomazi, AL; Klemz, G","2723","2009","09","26","Brazil","Santa Catarina","Jacinto Machado","cará","-49.858972","-28.979444","-49.858972","-28.979444","311","311","arbórea; floresta ombrófila densa, estágio avançado, interior de fragmento","UEC116898","UEC116898","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:37:09-03","UNICAMP","UEC","84293","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Cardoso-Leite, E",NA,NA,NA,"Cardoso-Leite, E; Oliveira, A","60","1993","07","21","Brazil","São Paulo","São Roque","Mata da Câmara","-47.1125","-23.523889","-47.1125","-23.523889",NA,NA,"5m alt; Mata mesófila semidecídua","UEC115524","UEC115524","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:37:09-03","UNICAMP","UEC","177503","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Santos, K; Belinello, R","2698","2000","07","04","Brazil","São Paulo","Itatiba","Mata da Fazenda Malabar - mata da torre (fragmento P4); área total 12,5 ha","-46.883333","-22.916667","-46.883333","-22.916667","808","808","Árvore perenifólia, zoocórica, córtex rugoso, madeira leve, altura total: 9m; altura do fuste: 3m; PAP: 81cm. 01-25% da copa infestada por lianas; Floresta estacional semidecidual","UEC115505","UEC115505","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:37:09-03","UNICAMP","UEC","176945","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Santos, K; Belinello, R","3203","2000","08","22","Brazil","São Paulo","Itatiba","Mata da Fazenda Malabar - mata da torre (fragmento M4); área total 21ha","-46.85","-22.9","-46.85","-22.9","777","777","Árvore perenifólia, zoocórica, córtex rugoso, madeira leve, altura total: 7,5m; altura do fuste: 5m; PAP: 35cm. 51-75% da copa infestada por lianas; Floresta estacional semidecidual","UEC115510","UEC115510","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-09-16 10:31:19-03","UNICAMP","UEC","71313","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Santin, DA",NA,NA,NA,"Santin, DA; et al.","33600","1995","03","22","Brazil","São Paulo","Vinhedo","Nativo em mata da Estação de Tratamento de Água de Valinhos","-46.974722","-23.036111","-46.974722","-23.036111",NA,NA,NA,"UEC115508","UEC115508","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:37:09-03","UNICAMP","UEC","96259","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Penha, AS; Hayashi, AH","21","1997","11","05","Brazil","São Paulo","Campinas","Fazenda Santa Elisa, Instituto Agronômico","-47.083333","-22.9","-47.083333","-22.9",NA,NA,"Árvore, 7m de altura","UEC115521","UEC115521","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:37:09-03","UNICAMP","UEC","146512","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Slusarski, SR","2004",NA,NA,"Depieri, RA","s.n.","1996","08","18","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore 7m,inflorescencia verde amarelada, borda da mata","UEC115518","UEC115518","Magnoliopsida",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"123","2021-03-01 16:37:09-03","UNICAMP","UEC","146513","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Slusarski, SR","2004",NA,NA,"Depieri, RA","s.n.","1996","08","18","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore 7m,inflorescencia verde amarelada, borda da mata","UEC115519","UEC115519","Magnoliopsida",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"124","2021-03-01 16:37:09-03","UNICAMP","UEC","81746","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Jarenkow, JA","1990","11",NA,"Jarenkow, JA; Waechter, JL","1803","1990","11","06","Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Árvore com ca. de 7m de alt., em interior de Mata Atlântica de Encosta. Frutos de coloração verde, facilmente caducos.","UEC115523","UEC115523","Magnoliopsida",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"125","2021-03-01 16:37:09-03","UNICAMP","UEC","69516","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Toledo, DV; Bertoni, JEA","25991","1990","09","24","Brazil","São Paulo","Águas da Prata","Reserva Estadual de Águas da Prata","-46.7099990844727","-21.9300003051758",NA,NA,NA,NA,"Árvore 5-6m, clareira, ramo c/ folhas e broto; Mata mesófila semidecídua","UEC115514","UEC115514","Magnoliopsida",NA,NA,NA,NA,"13435","auto",NA,NA,NA,NA,NA
"126","2021-03-01 16:37:09-03","UNICAMP","UEC","187252","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Bernacci, LC; et al.","21259","1987","08","15","Brazil","São Paulo","Atibaia","Faz. Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Arvoreta com 4 metros, flores verdes com estames brancos","UEC115522","UEC115522","Magnoliopsida",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA
"127","2021-03-01 16:37:09-03","UNICAMP","UEC","70875","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Santin, DA",NA,NA,NA,"Santin, DA; et al.","33564","1994","06","15","Brazil","São Paulo","Campinas","Bosque São José","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore de aprox. 5m","UEC115506","UEC115506","Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"128","2021-03-01 16:37:09-03","UNICAMP","UEC","115480","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Cielo-Filho, R",NA,NA,NA,"Batista, ER; Gaspar, D","107","1999","08","05","Brazil","São Paulo","Campinas","Distrito de Sousas, Mata Ribeirão Cachoeira (Condominio Colinas do Atibaia)","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Indivíduo 94","UEC115546","UEC115546","Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"129","2021-03-01 16:37:09-03","UNICAMP","UEC","62701","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Bernacci, LC","25720","1990","08","08","Brazil","São Paulo","Campinas","Fazenda São Vicente","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arvoreta ca. 5-6 m alt. Interior da mata. Material vegetativo; Mata mesófila semi-decídua","UEC117908","UEC117908","Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"130","2021-03-01 16:37:09-03","UNICAMP","UEC","84250","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Bernacci, LC","35018","1993","08","10","Brazil","São Paulo","Jaú","Copaúva, Floresta ripária, margem do rio Jacaré-Pepíra","-48.5499992370605","-22.2900009155273",NA,NA,NA,NA,"Árvore, material estéril","UEC117909","UEC117909","Magnoliopsida",NA,NA,NA,NA,"24071","auto",NA,NA,NA,NA,NA
"131","2021-03-01 16:37:09-03","UNICAMP","UEC","130103","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Franco, GADC","2001","04",NA,"Arzolla, FARDP","254","2001","03","29","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore 11m altura","UEC115520","UEC115520","Magnoliopsida",NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA
"132","2021-03-01 16:37:09-03","UNICAMP","UEC","114907","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Rodrigues, RR","1993","04","16","Barreto, KD; Fernandes, GD","228","1993","04","07","Brazil","São Paulo","São Roque","Mata da Camara de São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"Arvoreta, 4m de alt., interior da mata - sob dossel, floraçã, frutificada, sadia, tronco liso, sem latex. flor creme, fruto marrom","UEC115509","UEC115509","Magnoliopsida",NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
"133","2020-10-14 10:03:41-03","FURB","FURB","11170","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Gasper, AL de","2009","03",NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","1744","2009","03","06","Brasil","Santa Catarina","Mondaí","Linha Cascalho.","-53.4161111","-27.0475","-53.4161111","-27.0475000","292","292","Fito IFFSC 2287/O/57","FURB33566","FURB33566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 10:03:41-03","FURB","FURB","15581","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Verdi, M","2009","10","17","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2844","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","-49.8600000","-28.8000000","360","360","Florística IFFSC 28 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB33571","FURB33571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:03:41-03","FURB","FURB","17839","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Sobral, M","2010","01","25","Verdi, M.; Tomazi, A.L. & Klemz, G.","2723","2009","09","26","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","Florística IFFSC 15 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB02626","FURB02626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:03:41-03","FURB","FURB","25323","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Verdi, M","2010","05","27","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4520","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressacada.","-48.69","-28.08","-48.6900000","-28.0800000","147","147","Florística IFFSC 175 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbórea;","FURB33570","FURB33570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:03:41-03","FURB","FURB","26864","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Schmitt, J","2010","06","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2468","2010","05","19","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","Florística IFFSC e74b (Arbórea) - forófito 2 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB33569","FURB33569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-08 08:54:04-03","FURB","FURB","32366","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Oliveira, AA de","2010","11","24","Uller, H.F.","95","2010","09","16","Brasil","Santa Catarina","Penha",NA,"-48.6416666","-26.7677778","-48.6416666","-26.7677778",NA,NA,NA,"FURB33568","FURB33568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:03:41-03","FURB","FURB","35497","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Oliveira, AA de","2011","06",NA,"Korte, A.","6967","2011","03","26","Brasil","Santa Catarina","São Lourenço Do Oeste","Lageado Antunes.","-52.92","-26.46","-52.9200000","-26.4600000","760","760","Fito IFFSC 922 //1 Habitat: Floresta Ombrófila Mista; Estágio Inicial Habito: arbórea;","FURB33567","FURB33567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:03:41-03","FURB","FURB","36582","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Gasper, AL de","2011","10","31","Cadorin, T.J.","3282","2011","10","06","Brasil","Santa Catarina","Pomerode","Ouro Preto Mineração Ltda.","-49.1275","-26.82","-49.1275000","-26.8200000","328","328",NA,"FURB33572","FURB33572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:03:41-03","FURB","FURB","45436","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Oliveira, AA de","2015","01","12","Oliveira, A.A. de","841","2015","01","12","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","Fito IFFSC 15 /N/2","FURB33573","FURB33573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
