"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"49","2020-02-08 09:14:05-03","NBC","NL-BOTANY","L 0573359","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200573359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0573359",NA,NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 09:14:05-03","NBC","NL-BOTANY","L 0573367","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Forest Department (Guyana)",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200573367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0573367",NA,NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 09:14:05-03","NBC","NL-BOTANY","L.1063700","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063700 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1063700","NL-L1063700",NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Tw22506",NA,NA,NA
"52","2020-02-08 09:14:05-03","NBC","NL-BOTANY","L.1063701","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1063701","NL-L1063701",NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Tw22506",NA,NA,NA
"53","2020-02-08 09:14:05-03","NBC","NL-BOTANY","L.1063702","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1063702","NL-L1063702",NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw235",NA,NA,NA
"54","2020-02-08 09:14:05-03","NBC","NL-BOTANY","L.1063703","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063703 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1063703","NL-L1063703",NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0054992 | Uw 235",NA,NA,NA
"55","2020-02-08 09:14:05-03","NBC","NL-BOTANY","L.1123037","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1123037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1123037","NL-L1123037",NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 09:14:05-03","NBC","NL-BOTANY","L.1123038","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1123038 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1123038","NL-L1123038",NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 09:14:05-03","NBC","NL-BOTANY","L.1123041","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1123041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1123041","NL-L1123041",NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 09:14:05-03","NBC","NL-BOTANY","U 0054993","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0054993",NA,NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 235",NA,NA,NA
"59","2020-02-08 09:14:05-03","NBC","NL-BOTANY","U.1312363","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Prance GT; Silva NT","1964","10","24","Brazil",NA,NA,"New Brazilian Highways, Serra do Caiapó, Goiás. 30 km south of Caiaponia. Forest.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1312363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1312363","NL-U1312363",NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 09:14:05-03","NBC","NL-BOTANY","WAG0367953","PreservedSpecimen","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Suriname II",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367953 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367953",NA,NA,"Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2021-01-14 15:30:02-03","MN","R","2922","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd, V.E.","s.col",NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"1959",NA,NA,NA,NA,NA,NA,NA
"62","2021-01-14 15:30:02-03","MN","R","23098","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd, V.E.","Malme, G.O.A.","1902","03","09","Brasil","Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"Herb. Brasil Regnell Musei Bot. Stockholm.",NA,NA,NA,NA,"s.n.",NA,NA,NA,"74875","auto","1959",NA,NA,NA,NA,NA,NA,NA
"63","2015-07-02 14:55:31-03","JBP","HPL","4144","S","Plantae","Fabaceae-Faboideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","V.C. Souza","H. Lorenzi","2005","05","21","Brasil","MG","Guarda-Mór","Coletada na mata ciliar junto ao cerrado, em beira de rodovia para Coromandel.","-47.056083","-17.881778","47° 03' 21,9 W","17° 52' 54,4 S","650","650",NA,NA,NA,NA,NA,"5400",NA,NA,NA,NA,NA,"2012","09","24",NA,NA,NA,NA,NA
"64","2019-02-22 11:46:51-03","IPA","IPA","21460","S","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Andrade-Lima","Academia Brasileira de Ciências","1971","12","02","Brasil","Ceará","Crato","Serra do Araripe, Na encosta da serra; mata, ao nível das fontes","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Árvore 10m. Folhas verdes escuro, pecíolo e raque ferrugíneo-claro. Sementes vermelho negro","IPA0021460",NA,"Plantae",NA,"1126","Southern America",NA,NA,"30071","auto","1975","02","24",NA,NA,NA,NA,NA
"65","2019-02-22 11:46:51-03","IPA","IPA","48332","S","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, H.C. de","Luetzelburg","1938",NA,NA,"Brasil","Paraíba","Sousa","DNOCS - São Gonçalo","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,"IPA0048332",NA,"Plantae",NA,"26758","Southern America",NA,NA,"21208","auto","2008","07",NA,NA,NA,NA,NA,NA
"66","2019-02-22 11:46:51-03","IPA","IPA","11667","S","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Andrade-Lima","1958","04","25","Brasil","Mato Grosso",NA,"Margem do Rio das Mortes, acima de Xavantina",NA,NA,NA,NA,NA,NA,"Árvore 8-10m. Sementes vermelho e negro","IPA0011667",NA,"Plantae",NA,"58-3095","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-02-22 11:46:51-03","IPA","IPA","15999","S","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Andrade-Lima","Andrade-Lima","1966","12","15","Brasil","Ceará",NA,"Serra do Ibiapaba, Km 9 da estrada Ubajara-São Benedito; capoeira em área alagável de solo escuro",NA,NA,NA,NA,NA,NA,"Árvore 5-6m; frutos castanhos; sementes vermelho e preto. Folhas com dorso acastanhado","IPA0015999",NA,"Plantae",NA,"66-4821","Southern America",NA,NA,NA,NA,"1975","08","21",NA,NA,NA,NA,NA
"68","2019-02-22 11:46:51-03","IPA","IPA","22479","S","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Ataíde, M.","Luetzelburg","1933","07","09","Brasil","Ceará",NA,"Serra de Catingueira, Near Oakland, ruderal",NA,NA,NA,NA,NA,NA,NA,"IPA0022479",NA,"Plantae",NA,"25777","Southern America",NA,NA,NA,NA,"1978","05","18",NA,NA,NA,NA,NA
"69","2019-02-22 11:46:51-03","IPA","IPA","26352","S","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Cavalcanti, G.; Lima, V.C.; Andrade-Lima; Maia Filho, M.A.; Lima, V.C.; Andrade-Lima; Maia Filho, M.A.","1981","01","20","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos, Mata","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"Árvore; frutos imaturos ferrugíneos","IPA0026352",NA,"Plantae",NA,"11","Southern America",NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-02-22 11:46:51-03","IPA","IPA","12108","S","Plantae","Leguminosae-Pap.","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Andrade-Lima","1960","01","20","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"Árvore 10-12m. Dorso das folhas subferrugíneas","IPA0012108",NA,"Plantae",NA,"60-3423","Southern America",NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-20 21:17:39-03","UFV","VIC","39214","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Filardi, F.L.R.; et al.","2005","05","03","Brasil","Minas Gerais","Volta Grande","Rod. Recepção-Viveiro","-48","-20","-48","-20",NA,NA,"Frutos; Árvore; Cerrado","VIC039214","VIC039214",NA,NA,"584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-20 21:17:39-03","UFV","VIC","39223","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Filardi, F.L.R.; et al.","2003","02","26","Brasil","Minas Gerais","Volta Grande","Trilha da Horta Comunitária","-48","-20","-48","-20",NA,NA,"Frutos; Árvore; Cerrado","VIC039223","VIC039223",NA,NA,"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-20 21:17:39-03","UFV","VIC","39234","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Filardi, F.L.R.; et al.","2002","09","24","Brasil","Minas Gerais","Volta Grande","Rod. Recepção-Barragem","-42.5388984680176","-21.7705993652344",NA,NA,NA,NA,"Frutos; Árvore; Cerrado","VIC039234","VIC039234",NA,NA,"99",NA,NA,NA,"11543","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-06-30 18:32:15-03","UFJF","CESJ","24777","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","H.C. de Lima","F.R.G. Salimena; et al.","1991","06","20","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"N.v.: Tento. Mata de galeria próximo À Cachoeira dos Macacos. Árvore ca. 5m alt., frutos secos, sementes rubro-negras.","CESJ024777",NA,"Angiosperma",NA,"s.n.","América do Sul",NA,NA,"30417","auto","1994",NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:44:34-03","UFMS","CGMS","2988","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A.L.B. Sartori","A. Oliveira","1984","05","12","Brasil","Mato Grosso do Sul","Campo Grande","Bairro Jockey Clube. BR-163. Aquidauana-MirandaCerrado.","-54.6236111","-20.4905555","-54,6236111","-20,4905555","532","532","Papilionoideae. Habitat: Cerrado. Habito: Árvore.","CGMS1015156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","03",NA,NA,NA,NA,NA
"76","2021-04-07 11:44:34-03","UFMS","CGMS","7462","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","1998","10","14","Brasil","Mato Grosso do Sul","Brasilândia","Rio Taquarussú. Na margem do rio. Mata de galeria.","-52.2213889","-21.5341666","-52,2213889","-21,5341666",NA,NA,"Papilionoideae. Frutos presentes. Folhas na face abaxial ferrugíneas. Habitat: Mata de galeria. Habito: Árvore. 10,00m de altura.","CGMS1015153",NA,NA,NA,"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:44:34-03","UFMS","CGMS","42872","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"H.C. de Lima; A. Sartori; L.H.N. Noleto","2007","03","27","Brasil","Mato Grosso do Sul","Campo Grande","BR 163Km, estrada para Fazenda Harmonia.","-54.5269445","-20.2347222","-54,5269445","-20,2347222","600","600","Papilionoideae. Frutos fulvo-ferrugíneos, sementes bicolores. Frutos fulvo-ferrugíneos, sementes bicolores. Tronco com casca fissurado-escamosa, pardo acizentada. DAP 70cm. Ramos e face dorsal dos folíolos fulvo ou ferrugíneo-tomento","CGMS1072854",NA,NA,NA,"6578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:44:34-03","UFMS","CGMS","7438","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","1998","10","15","Brasil","Mato Grosso do Sul","Bataguassu","Margem do rio Pardo. Mata de galeria.","-52.4008333","-21.6733334","-52,4008333","-21,6733334","258","258","Papilionoideae. Frutos marrom-pretos, sementes vermelha-pretas Habitat: Mata de galeria. Habito: Árvore. 7,00m de altura.","CGMS1015154",NA,NA,NA,"187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:44:34-03","UFMS","CGMS","8959","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"U.M. Resende; V.F. Kinupp","2002","03","05","Brasil","Mato Grosso","Jauru","Reserva Cabaçal. Mata ciliar.","-58.3333333","-15.0833333","-58,3333333","-15,0833333",NA,NA,"Papilionoideae. Frutos secos. Heliófito. Habitat: Mata ciliar. Habito: Árvore. Aproximadamente 6,00m de altura.","CGMS1015152",NA,NA,NA,"1755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:44:34-03","UFMS","CGMS","7368","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","1998","06","19","Brasil","Mato Grosso do Sul","Anaurilândia","Fazenda Beira Rio. Fazenda Paraná e Fazenda Bacuri. Pastagem com remanescente de floresta estacional. Na borda da mata.","-52.7080556","-22.1875","-52,7080556","-22,1875","312","312","Papilionoideae. Frutos marrons. Habitat: Pastagem com remanescente de floresta estacional. Na borda da mata. Habito: Árvore. 5,00m de altura.","CGMS1015155",NA,NA,NA,"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:44:34-03","UFMS","CGMS","59919","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A. Pott","A. Pott; V.J. Pott","2011","02","11","Brasil","Mato Grosso do Sul","Inocência","Córrego São Pedro, Fazenda Buriti.","-52.1305556","-20.0191667","-52,1305556","-20,0191667","320","320","Papilionoideae. Flor ausente. Fruto castanho. Habitat: Vegetação arbustivo-arbórea ripária alagável. Solo arenoso. Relevo plano. Habito: Árvore, 5,00-12,00 m de altura. Freqüente.","CGMS1089821",NA,NA,NA,"16011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:44:34-03","UFMS","CGMS","22134","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A.L.B. Sartori","C. Gurski","2005","06","08","Brasil","Mato Grosso do Sul","Angélica","Rio Ivinhema_ Porto Angélica.","-53.7710990905762","-22.153299331665",NA,NA,NA,NA,"Papilionoideae. Fruto marrom-esverdeado. Fruto deiscente com tricomas, sementes pretas e vermelhas. Habitat: Mata ciliar. Habito: Arbóreo.","CGMS1051545",NA,NA,NA,"1",NA,NA,NA,"43081","auto","2008","09","24",NA,NA,NA,NA,NA
"83","2021-04-07 11:44:34-03","UFMS","CGMS","29781","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A.L.B. Sartori","A.L.B. Sartori; L. Noleto","2006","07","08","Brasil","Mato Grosso do Sul","Campo Grande","Rodovia de acesso à Corumbá. Sítio do tio da Lívia Noleto.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae. Frutos maduros ferrugíneos. Habitat: Cerrado. Habito: Árvore. 4,00-5,00m de altura.","CGMS1059384",NA,NA,NA,"1119",NA,NA,NA,"161190","auto","2012","12","04",NA,NA,NA,NA,NA
"84","2021-04-07 11:44:34-03","UFMS","CGMS","20746","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A.L.B. Sartori","A.L.B. Sartori; A. Pott; J.F.M. Valls; S. Aragaki","2001","06","27","Brasil","Mato Grosso do Sul","Costa Rica","Balneário do município.","-53.1291999816895","-18.5438995361328",NA,NA,NA,NA,"Papilionoideae. Flor vermelhas e pretas. Frutos maduros marrons. Habitat: mata mesófila Habito: Árvore. 8,00m de altura.","CGMS1050149",NA,NA,NA,"610",NA,NA,NA,"76958","auto","2012","07","03",NA,NA,NA,NA,NA
"85","2019-11-27 13:48:58-03","UFS","ASE","1296","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Andrade-Lima, D de","Andrade-Lima, D de; F.A. Carvalho; P.F. de Araújo","1971","12","02","Brasil","Ceará","Crato","Na encosta da serra do Araripe, /á margem da estra, ao nível das fontes","-39.2433","-7.1404","-39.2433","-7.1404",NA,NA,"Árvore. 10. m. folhas cerde escuro, pecíolo e raque ferrugíneo-claro, sementes vermelho/negro.; Árvore. 10. m. folhas cerde escuro, pecíolo e raque ferrugíneo-claro, sementes vermelho/negro.; Mata (caatinga)","ASE0010935","ASE0010935","Magnoliophyta",NA,"ASE1296","Southern America",NA,NA,NA,NA,"1985","02","24",NA,NA,NA,NA,NA
"86","2019-08-20 10:14:33-03","UNICAMP","UEC","129372","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Tamashiro, JY","Gomes, BZ","2002","08","06","Brazil","São Paulo","Brotas","Horto Santa Fé 1","-48.388889","-22.265","-48.388889","-22.265",NA,NA,"ori, Planta de 6,0 m. Formação estudada: transição cerradão-mata ciliar.","UEC044672","UEC044672","Magnoliopsida",NA,"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-21 10:58:31-03","UNICAMP","UEC","107984","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Salvador, JLG; Silva, JA; Machado, C; Silva, DV","1998","06","19","Brazil","Mato Grosso do Sul","Anaurilândia","Faz. Beira Rio, Faz. Paraná e Faz. Bacur","-52.608333","-22.205278","-52.608333","-22.205278",NA,NA,"fruto, Pastagem com remanescente de floresta estacional, árvore de 5m de altura, fruto marrom, no interior da mata. Nome vulgar: olho- de-cabra.","UEC106041","UEC106041","Magnoliopsida",NA,"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-05-29 15:48:18-03","UNICAMP","UEC","145322","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Lima, HC; Sylvestre, LS; Silva, W","2006","12","13","Brazil","Rio de Janeiro","Nova Iguaçu","REBIO, Tinguá, Barrelão, Estrada de Serra Velha, ca 150 metros após a caixa coletora da Reunião. Floresta de encosta.","-43.424444","-22.583889","-43.424444","-22.583889",NA,NA,"Árvore com 16 metros de altura. DAP 52 cm. Frutos jovens ferrugineos. Ocasional.","UEC195605","UEC195605","Magnoliopsida",NA,"6480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:31:07-03","UNICAMP","UEC","159464","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Silva, ED","Silva, JS; Tozzi, AMGA; Costa, MFB; Pinto, RB; et al.","2011","11","14","Brazil","Minas Gerais","São João Batista do Glória","Estrada Pousada Vale dos Canteiros, Beira da estrada. Cerrado.","-46.52925","-20.586389","-46.52925","-20.586389","760","760","Árvore com 8m de altura. Ramos ferrugíneio. Frutos marrons. Sementes avermelhadas com uma mácula enegrescida.","UEC032940","UEC032940","Magnoliopsida",NA,"1043",NA,NA,NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:31:07-03","UNICAMP","UEC","161099","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Silva, ED","Costa, MFB; Tozzi, AMGA; Silva, ED; Pinto, RB; Silva, JS; et al.","2011","11","14","Brazil","Minas Gerais","São João Batista do Glória","Serra da Canastra, Estrada para Babilônia, beira de estrada.","-46.52925","-20.586639","-46.52925","-20.586639","768","768","Planta arbórea, ca. 8m alt. Folíolos discolor. Ramos ferrugíneos. Frutos maduros. Sementes expostas, vermelha e preta.","UEC069615","UEC069615","Magnoliopsida",NA,"25",NA,NA,NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:31:07-03","UNICAMP","UEC","168233","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Batista, TA; Naves, AR","2011","08","04","Brazil","Minas Gerais","Itamonte","Hotel Casa Alpina Estrada da casa branca na cota 1500.","-44.809722","-22.366028","-44.809722","-22.366028","1545","1545","Árvore com 15 m de altura. Folhas com face abaxial pilosa. Caule ferrugíneo piloso camursado com lenticelas verticais e pelos nas reentrancias mais claros. Frutos também cobertos pela pilosidade camursa meio esverdeado. Ritidoma com al","UEC091049","UEC091049","Magnoliopsida",NA,"419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:31:07-03","UNICAMP","UEC","193763","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Salvador, JLG; Silva, JA; Machado, C; Silva, DV","1998","06","19","Brazil","Mato Grosso do Sul","Anaurilândia","Fazendas Beira Rio, Paraná e Bacuri, Pastagem com remanescente de Floresta Estacional.","-52.608333","-22.205278","-52.608333","-22.205278",NA,NA,"Árvore de 5m de altura, fruto marrom, no interior da mata.; Pastagem com remanescente de floresta estacional.","UEC133687","UEC133687","Magnoliopsida",NA,"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-20 10:14:33-03","UNICAMP","UEC","70264","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Lima, HC","Tamashiro, JY; Belinello, R; Souza, JP; Fernandes, GD; Ivanauskas, NM; Miyagi, PH","1995","04","11","Brazil","São Paulo","Joanópolis","Estrada para Bairro Azevedo.","-46.189722","-22.895833","-46.189722","-22.895833",NA,NA,"fruto, Árvore de 12m, frutos imaturos.","UEC044655","UEC044655","Magnoliopsida",NA,"803",NA,NA,NA,NA,NA,"2001","02",NA,NA,NA,NA,NA,NA
"94","2019-10-21 10:58:31-03","UNICAMP","UEC","8656","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Ratter, JA; Fonsêca Filho, J","1976","07","23","Brazil","Mato Grosso","Nova Xavantina","Caveira de Índio, approx. 10 km W of Xavantina.","-52.333333","-14.733333","-52.333333","-14.733333",NA,NA,"fruto, Tree, 9m tall, trunk 30 cm in diam. Seeds orange-red and black. Growing in low forest.","UEC106040","UEC106040","Magnoliopsida",NA,"3315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
