"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"1091","2021-02-11 17:19:46-03","UFPR","UPCB","67781","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Camargo, E.","2007","06",NA,"Camargo, E.","127","2007","06","25","Brasil","Paraná","Antonina","Reserva SPVS.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto 1,2 m, brácteas avermelhadas e frutos roxos. Trilha do Gervásio..","UPCB0013968","UPCB0013968",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"1092","2021-02-11 17:19:46-03","UFPR","UPCB","67780","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Camargo, E.","2007","06",NA,"Camargo, E.","126","2007","06","25","Brasil","Paraná","Antonina","Reserva SPVS.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto 1 m, brácteas avermelhadas, frutos roxos. Trilha do Gervásio..","UPCB0013978","UPCB0013978",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"1093","2021-02-11 17:19:46-03","UFPR","UPCB","37982","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Camargo, E.A. & Goldenberg, R.","2005","06",NA,"Gatti, G.","241","1998","01","19","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha do Aquário","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Com frutos. Floresta ombrófila densa submontana..","UPCB0014083","UPCB0014083",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"1094","2021-02-11 17:19:46-03","UFPR","UPCB","67801","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Camargo, E.","2007","06",NA,"Camargo, E.","147","2007","06","27","Brasil","Paraná","Antonina","Reserva SPVS.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto 1,5 m, brácteas avermelhadas. Trilha do mangue..","UPCB0013967","UPCB0013967",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"1095","2021-02-11 17:19:46-03","UFPR","UPCB","67800","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Camargo, E.","2007","06",NA,"Camargo, E.","146","2007","06","27","Brasil","Paraná","Antonina","Reserva SPVS.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto 1,5 m, brácteas avermelhadas. Trilha do mangue..","UPCB0013969","UPCB0013969",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"1096","2021-02-11 17:19:46-03","UFPR","UPCB","21388","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","D'El Rei Souza, M.L.","1996","07",NA,"Negrelle, R.R.B.","A620","1993","01","20","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Arbusto, 1m, fruto verde..","UPCB0014092","UPCB0014092",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"1097","2021-02-11 17:19:46-03","UFPR","UPCB","21387","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Negrelle, R.R.B.",NA,NA,NA,"Negrelle, R.R.B.","A820","1993","03","03","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Arbusto, ca. 1m, flor roxa..","UPCB0014095","UPCB0014095",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"1098","2021-02-11 17:19:46-03","UFPR","UPCB","47723","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2004","01","01","Vianna, M.R.",NA,"2002","05","22","Brasil","Minas Gerais","Poços de Caldas","Retiro Branco, área de recuperação da ALCOA","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"UPCB0014102","UPCB0014102",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"1099","2021-02-11 17:19:46-03","UFPR","UPCB","82685","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2015",NA,NA,"Lírio, E.J.de","157","2011","12","20","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Bonito","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"Floresta ombrófila densa. Interior da mata. Arb. 1,5m. Flores brancas..","UPCB0014113","UPCB0014113",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"1100","2021-02-11 17:19:46-03","UFPR","UPCB","54546","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2006","01","01","Kollmann, R.L.","6350","2004","01","06","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove, Sítio de L.Kollmann","-40.7461013793945","-20.040599822998",NA,NA,"750","750","Arbusto 2m, flor branca. Na sombra..","UPCB0014124","UPCB0014124",NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"1101","2021-02-11 17:19:46-03","UFPR","UPCB","36500","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Camargo, E.A. & Goldenberg, R.","2005","06",NA,"Hatschbach, G.","68838","1998","11","19","Brasil","Paraná","Antonina","Rio Xaxim","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto 1,8m, pétalas alvas, anteras rosadas. Clareiras da floresta atlântica da planície litorânea..","UPCB0014084","UPCB0014084",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"1102","2021-02-11 17:19:46-03","UFPR","UPCB","51087","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2005","01","01","Mello-Silva, R.","2446","2004","01","22","Brasil","Minas Gerais","Gouveia","Rod. Diamantina-Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"Arvoreta esquálida ca. 5m, ramos pendentes, interior da mata..","UPCB0014097","UPCB0014097",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
"1103","2021-02-11 17:19:46-03","UFPR","UPCB","53580","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2006","04",NA,"Goldenberg, R.","841","2006","04","09","Brasil","Bahia","Camacan","RPPN Serra Bonita, 15°23'30S 39°33'55W","-39.4958000183105","-15.4191999435425",NA,NA,"850","850","Arbusto ca. 2m, frutos imaturo verdes, às vezes com ápice avermelhado, brácteas verdes. Floresta ombrófila densa montana..","UPCB0014129","UPCB0014129",NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA
"1104","2021-02-11 17:19:46-03","UFPR","UPCB","59714","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2007","01","01","Júnior, A.J.F.","99","2004","02","22","Brasil","Minas Gerais","Rio Preto","Serra da Caveira d'Anta, arredores da Fazenda da Tiririca","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Arvoreta ca. 1,5m, flores roxas. Área de transição entre floresta e campo rupestre..","UPCB0013838","UPCB0013838",NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"1105","2021-02-11 17:19:46-03","UFPR","UPCB","39815","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"Goldenberg, R.","143","1996","03","12","Brasil","São Paulo","Jundiaí","Serra do Japi, estrada do mirante","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Arbusto 1,5m, frutos imaturos vermelhos, envoltos por brácteas também vermelhas, em barranco..","UPCB0014081","UPCB0014081",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"1106","2021-02-11 17:19:46-03","UFPR","UPCB","53620","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2006","04",NA,"Goldenberg, R.","872","2006","04","14","Brasil","Bahia","Arataca","Serra do Peito-de-Moça, complexo Serra das Lontras, 15°10'25S 39°20'30W","-39.4143981933594","-15.2632999420166",NA,NA,"1000","1000","Arbusto ca. 2m, fruto imaturo verde, cálice vermelho, rodeado por brácteas vermelhas. Coletada no topo da encosta. Floresta ombrófila densa montana..","UPCB0014128","UPCB0014128",NA,NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA
"1107","2021-02-11 17:19:46-03","UFPR","UPCB","53624","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2006","04",NA,"Amorim, A.M.","5010","2005","05","14","Brasil","Bahia","Arataca","Serra do Peito-de-Moça, complexo Serra das Lontras, 15°10'25S 39°20'30W","-39.4143981933594","-15.2632999420166",NA,NA,"1000","1000","Arbusto, folhas verdes face superior mais escura, ápice do hipanto róseo, fruto maduro vistoso. Frequente na parte alta da serra. Floresta ombrófila densa montana..","UPCB0014126","UPCB0014126",NA,NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA
"1108","2021-02-11 17:19:46-03","UFPR","UPCB","45699","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2002","01","01","Mello Barreto","6726","1933","03","16","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Arbusto 2,0m, muito frequente..","UPCB0014104","UPCB0014104",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1109","2021-02-11 17:19:46-03","UFPR","UPCB","50648","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2005","01","01","Estevan, D.A.","198","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Arbusto 1,5m, flor branca, beira da mata. Floresta ombrófila-mista de Araucária..","UPCB0014098","UPCB0014098",NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"1110","2021-02-11 17:19:46-03","UFPR","UPCB","81440","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2013",NA,NA,"Souza, V.C.","33621","2009","05","10","Brasil","Rio de Janeiro","Santa Maria Madalena","Subida para o Morro da Antena. Floresta Ombrófila Densa (Mata Atlântica) degradada.","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"Arbusto, ca. 2m alt.; ccálice frutífero rosado; frutos negros..","UPCB0013825","UPCB0013825",NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA
"1111","2021-02-11 17:19:46-03","UFPR","UPCB","54565","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2006","01","01","Chamas, C.C.","128","1994","03","13","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia. Mata Atlântica de Encosta.","-40.6002998352051","-19.9356002807617",NA,NA,"500","950","1,6m, folha rugosa, verde com pouco brilho e verso verde claro, pétala branca. Trilha do rioTimbuí, margem direita, meia sombra..","UPCB0013859","UPCB0013859",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"1112","2021-02-11 17:19:46-03","UFPR","UPCB","54562","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2006","01","01","Chamas, C.C.","409","1995","04","06","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia. Mata Atlântica de Encosta.","-40.6002998352051","-19.9356002807617",NA,NA,"500","950","Arbusto, flor branca. Trilha Timbuí, encosta margem esquerda do rio Timbuí, meia sombra..","UPCB0013863","UPCB0013863",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"1113","2021-02-11 17:19:46-03","UFPR","UPCB","54563","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Goldenberg, R.","2006","01","01","Kollmann, R.L.","2186","1999","03","19","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia. (Pinguela).","-40.6002998352051","-19.9356002807617",NA,NA,"650","650","Arbusto 2m, fruto preto. Beira rio..","UPCB0013856","UPCB0013856",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"1114","2012-05-15 15:41:00-03","MO","MOBOT","3222375","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","R. Liesner",NA,NA,NA,"Jim Conrad|Werner Dietrich","Conrad 1983","1974","1","5","Brazil","São Paulo",NA,"Km. 78 on Road 116 between Sap Paulo and Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2008-05-27 22:02:00-03","MO","MOBOT","3222669","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","J. Wurdack, 7/69",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 20191","1968",NA,NA,"Brazil","Paraná",NA,"Col. Floresta (Morrestes). Mata pluvial, encosta de morro.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2013-05-07 06:03:00-03","MO","MOBOT","3222761","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Walter S. Judd, FLAS",NA,NA,NA,"Ynés Mexia","Mexia 4267","1930","1","29","Brazil","Minas Gerais",NA,"Districto Carangola. Slopes of Serra da Grama. Upper rainforest.",NA,NA,NA,NA,"990.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2020-04-10 04:39:00-03","MO","MOBOT","101041786","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"Marcelo Reginato|J. Aguire-Santoro|R.F. Monteiro|Lukas H. Daneu","Reginato 1300","2012","1","20","Brazil","Bahia","Wenceslau Guimarães","Reserva Nova Esperança, trilha para o morro da Torre.","-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA,"1",NA
"1118","2018-05-01 08:41:00-03","MO","MOBOT","101042341","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"Giacomino Dalcomo","Dalcomo s.n.","1953","11","28","Brazil","Espírito Santo","Santa Teresa","Alto Santo Antônio.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,"1",NA
"1119","2018-05-01 10:42:00-03","MO","MOBOT","101042399","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"H.Q. Boudet Fernandes","Boudet Fernandes 1589","1985","11","17","Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,"1",NA
"1120","2013-12-12 09:26:00-02","MO","MOBOT","100659474","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"W.H. Fischer|M.R. Barbosa","Fischer 308","1980","5","14","Brazil","Rio de Janeiro","Mendes","Faz. São José das Paineiras, Morro do Cruzeiro.","-43.7327995300293","-22.5266990661621",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"9614","auto",NA,NA,NA,NA,NA,"1",NA
"1121","2018-04-26 13:01:00-03","MO","MOBOT","101041834","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"Marcelo Reginato|M.H. Beltrame","Reginato 1390","2013","1","17","Brazil","São Paulo","São Paulo","Instituto de Botânica, estrada da Portaria 2.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"1",NA
"1122","2016-11-15 05:15:00-02","MO","MOBOT","2476789","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, J. J., //",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 44750","1994","2","4","Brazil","Santa Catarina",NA,"Aguas Mornas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2010-09-29 09:54:00-03","MO","MOBOT","100307728","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","F.A. Michelangeli",NA,NA,NA,"André M. Amorim","Amorim 4166","2005","7","27","Brazil","Bahia",NA,"Camacã. RPPN Serra Bonita, Acesso pela Rod. Jacareci, ca. 10.6 km de Camacã.","-39.5697223","-15.3811111",NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1124","2013-12-12 08:40:00-02","MO","MOBOT","100659462","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"Leslie R. Landrum","Landrum 4126","1982","1","13","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Floresta da Tijuca, near chapel; evergreen forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1125","2013-12-12 09:21:00-02","MO","MOBOT","100659473","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"C.M.S. Lira|A.S. Leão|D.S. de Souza|Jorge P. Carauta","Lira 284","1980","10","2","Brazil","Rio de Janeiro",NA,"Jacarepaquá, Maciço da Pedra Branca, Morro do Pau da Fome.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1126","2013-12-12 09:29:00-02","MO","MOBOT","100659475","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"M. dos Santos","Santos 25","1979","5","22","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Parque Nacional da Tijuca, Pai Ricardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1127","2018-05-01 08:28:00-03","MO","MOBOT","101042337","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"D.O. Sodré","Sodré 103","1989","2","23","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Alto da Boa Vista. Morro Queimado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1128","2018-05-15 09:33:00-03","MO","MOBOT","101046123","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","M. Reginato",NA,NA,NA,"Marcelo Reginato|M.H. Beltrame","Reginato 1386","2013","1","7","Brazil",NA,NA,"Distrito Brasília. Mata do Rio Monjolo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1129","2008-05-27 22:02:00-03","MO","MOBOT","3226509","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"Ezechias P. Heringer","Heringer 3254","1980",NA,NA,"Brazil","Distrito Federal",NA,"Coleta feita na estrada de Itabuna a Una Bahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2015-08-08 05:51:00-03","MO","MOBOT","3226760","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J.J. Wurdack",NA,NA,NA,"George Eiten|W.D. Clayton","Eiten 6064","1965","2","14","Brazil","São Paulo",NA,"Municipio de Registro: 2 km east of village of Sete Barras. Along new road towards Jequiá. Partially cleared forest region. Lower part of hillside in low secondary forest","-47.9","-24.37333",NA,NA,"50.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2020-03-26 12:56:00-03","MO","MOBOT","3227013","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","W.M. Woodgyer",NA,NA,NA,"Ana M. Giulietti","Giulietti 13646","1994","1","16","Brazil","Minas Gerais","Tiradentes","Caminho para a Serra de São José. Trecho de mata secundária. 90W.","-44.15","-21.0872222",NA,NA,"1080.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1132","2015-02-01 11:15:00-02","MO","MOBOT","3227468","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"Dorothy Araujo","Araujo 1363","1976",NA,NA,"Brazil","Rio de Janeiro",NA,"P.N. Tijuca. Caminho do Encanamento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","2016-11-15 05:15:00-02","MO","MOBOT","3227731","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Victor Maruñak","Krapovickas 23177","1973",NA,NA,"Brazil","Rio de Janeiro",NA,"Mun. Guanabara. Flores de Tijuca, camino a Das Grutas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","2008-05-27 22:02:00-03","MO","MOBOT","3227815","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J.W. Wurdack",NA,NA,NA,"* MAGNANINI","MAGNANINI 9","1985","11","14","Brazil","Rio de Janeiro",NA,"Branl, RJ., floresta da Tijuca, Trilha entre a capela mayrink e o estacionamento, Encosta purturbada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","2020-03-28 13:58:00-03","MO","MOBOT","3227912","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"Pedro Occhioni","Occhioni 6002","1974","6",NA,"Brazil",NA,NA,"Est. do Rio - Serra dos Orgãos, mata primiária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1136","2009-10-21 07:13:00-02","MO","MOBOT","3228753","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Walter S. Judd",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35172","1972","2","5","Brazil","Minas Gerais",NA,"Forest. ca. 7km W. of Diamantina, Km 299. on M.G. 259; gallery forest and adjoning campo sujo.",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2008-05-27 22:02:00-03","MO","MOBOT","3228896","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Walter S. Judd",NA,NA,NA,"Casari","Casari 178","1980",NA,NA,"Brazil","Rio de Janeiro",NA,"Mun. de Mendes, Fazenda São José das Paineiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2015-08-23 05:45:00-03","MO","MOBOT","3229216","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J.F.A. Baumgratz & M.L. D'El Rei Souza",NA,NA,NA,"B.L. Stannard|R.F. Queiroz","Stannard 52135","1992",NA,NA,"Brazil",NA,NA,"Mun. Abaíra: Tijuquinho. Mata de encosta.","-41.9","-13.26666",NA,NA,"1760.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2015-08-08 05:51:00-03","MO","MOBOT","3231062","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J.W. Wurdack",NA,NA,NA,"George Eiten|W.D. Clayton","Eiten 6073","1965","2","14","Brazil","São Paulo",NA,"Municipio de Registro: 7 km east of city of Sete Barras. At edge of high-graded primary evergreen mesophytic forest along roadside.","-47.86444","-24.35611",NA,NA,"50.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2014-08-23 05:36:00-03","MO","MOBOT","3231246","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","J. Wurdack",NA,NA,NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27808","1970","3","18","Brazil","Minas Gerais",NA,"Gallery shade. Cerrado with outcrops and gallery forest, ca. 15km E. of Diamantina.",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
