"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"48","2019-11-27 13:46:49-03","UFS","ASE","20480","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Santos, LAS","Santos, LAS","488","2011","03","17","Southern America","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana","-37.315","-10.758056",NA,NA,"Arbusto, aprox. 2m de altura, fruto com arilo branco, e parte interna do fruto avermelhada, látex branco.; Arbusto, aprox. 2m de altura, fruto com arilo branco, e parte interna do fruto avermelhada, látex branco.; Areias brancas.","ASE0026653","ASE0026653",NA,NA,NA,"2012","-37.315","-10.758056","03","23",NA,NA,NA,NA
"49","2019-11-27 13:46:49-03","UFS","ASE","21779","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Gomes, LA","Donadio, CM","102","2010","11","25","Southern America","Brasil","Sergipe","Japaratuba",NA,"-36.94","-10.593333",NA,NA,"Arbórea. Flores brancas.; Arbórea. Flores brancas.; Restinga / Porteiras.","ASE0028124","ASE0028124",NA,NA,NA,"2011","-36.94","-10.593333","07","15",NA,NA,NA,NA
"50","2019-11-27 13:46:49-03","UFS","ASE","22953","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Nascimento - Júnior, JE","Nascimento - Júnior, JE; Melo, D; Santos, LAS; Souza, CAS","973","2011","06","18","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","próximo ao rio Pomonga","-37.054167","-10.789167",NA,NA,"Arvoreta, ca. de 2 m de altura. Frutos maduros avermelhados internemante.; Arvoreta, ca. de 2 m de altura. Frutos maduros avermelhados internemante.; Restinga arbustiva fechada.","ASE0028599","ASE0028599",NA,NA,NA,"2012","-37.054167","-10.789167","04","01",NA,NA,NA,NA
"51","2019-11-27 13:46:49-03","UFS","ASE","22957","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Nascimento - Júnior, JE","Nascimento - Júnior, JE; Carregosa, T; Matos, G A","815","2011","03","23","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","Terreno da Jazida Lev Terra","-37.054167","-10.789167",NA,NA,"Arbusto, ca. 3 m de altura. Frutos imaturos.; Arbusto, ca. 3 m de altura. Frutos imaturos.; Restinga Arbustiva fechada.","ASE0028603","ASE0028603",NA,NA,NA,"2012","-37.054167","-10.789167","04","01",NA,NA,NA,NA
"52","2019-11-27 13:46:49-03","UFS","ASE","30970","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Silva, ACC","Almeida, ES","14","2014","03","13","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","Solo arenoso.","-37.054167","-10.789167",NA,NA,"Árvore. Casca cinza externamente e verde internamente. Coordenadas UTM: E 0719772m; N 8805411m. Nº do conglomerado:120; Nº da subunidade: 01; Nº da subparcela: 10; Coleta: 08","ASE0002319","ASE0002319",NA,NA,NA,"2014","-37.054167","-10.789167","07","15",NA,NA,NA,NA
"53","2019-11-27 13:46:49-03","UFS","ASE","34231","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Carregosa, T","Pereira, TC","102","2014","03","06","Southern America","Brasil","Sergipe","Pirambu",NA,"-36.855833","-10.737778",NA,NA,"Árvore. Casca acinzentada, reticulada. Coordenadas UTM: E(0749448m) N(8825120m) N° do conglomerado: 92, n° da subunidade: 1, n° da subparcela: 10, n° da árvore: 02(F8).","ASE0032697","ASE0032697",NA,NA,NA,"2015","-36.855833","-10.737778","07","21",NA,NA,NA,NA
"54","2019-11-27 13:46:49-03","UFS","ASE","5795","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Farney, C","Farney, C; Beaunard, AC","2836","1991","11","16","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","margem da rodovia SE-226, Próximo ao Rio Pomonga.","-37.054167","-10.789167",NA,NA,"Arvoreta. Ca. 5. m. Folhas discolores verdes, inflorescência com raquis verde, flores em botões verdes, cálice esverdeado, corola alva. Freqüente nas moitas.; Arvoreta. Ca. 5. m. Folhas discolores verdes, inflorescência com raquis ver","ASE0016373","ASE0016373 ASE0016373_1",NA,NA,NA,"1992","-37.054167","-10.789167","04",NA,NA,NA,NA,NA
"55","2019-11-27 13:46:49-03","UFS","ASE","5823","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Farney, C","Farney, C; Silva, RD; S. B. Santos","2920","1992","01","19","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","Após o Rio Pomonga., Margem da Rodovia SE-226.","-37.054167","-10.789167",NA,NA,"Arbusto. Ca. 3. m. Folhas verdes discolores. Resina transparente. Flores amarelo-esverdeadas.; Arbusto. Ca. 3. m. Folhas verdes discolores. Resina transparente. Flores amarelo-esverdeadas.; Restinga.","ASE0016387",NA,NA,NA,NA,"1992","-37.054167","-10.789167","04",NA,NA,NA,NA,NA
"56","2019-11-27 13:46:49-03","UFS","ASE","6641","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Daly, DC","Landim, M; Moura, D; Raulino, T","890","1996","03","22","Southern America","Brasil","Sergipe","Areia Branca","Serra de Itabaiana","-37.315","-10.758056",NA,NA,"arvoreta. com frutos maduros (deiscentes, com 2 sementes e arilóide branco) e imaturos. raro; arvoreta. com frutos maduros (deiscentes, com 2 sementes e arilóide branco) e imaturos. raro; Cerrado em escosta laterítica","ASE0017018","ASE0017018",NA,NA,NA,"2010","-37.315","-10.758056","10",NA,NA,NA,NA,NA
"57","2019-11-27 13:46:49-03","UFS","ASE","7684","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Farney, C","Farney, C; Silva, IC","2702","1991","03","27","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","Rodovia SE-226., Próximo ao Rio Pomonga.","-37.054167","-10.789167",NA,NA,"Arbusto. Ca. 3. m. Folhas verdes, discolores, látex branco, corola alvo-amarelada, frutos imaturos verdes, frutos maduros esverdeados com fauce interior róseo avermelhado, sementes pêndulas com arilo branco.; Arbusto. Ca. 3. m. Folha","ASE0017656",NA,NA,NA,NA,"1991","-37.054167","-10.789167","04",NA,NA,NA,NA,NA
"58","2019-11-27 13:46:49-03","UFS","ASE","3657","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Silva, ACC","Viana, G","818","1983","11","18","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana, Após o segundo riacho.","-37.2081","-10.4583",NA,NA,"Arbusto. Folhas compostas, flores cremes em panículas.; Arbusto. Folhas compostas, flores cremes em panículas.; Tabuleiros arenosos.","ASE0015172","ASE0015172",NA,NA,NA,"2014","-37.2081","-10.4583","04","02",NA,NA,NA,NA
"59","2019-11-27 13:46:49-03","UFS","ASE","5156","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","D. Daly","Santos, ML","78","1991","05","01","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana, Riacho dos Negros","-37.2081","-10.4583",NA,NA,"Arbusto. Folhas compostas, fruto castanho (vermelho por dentro), arilo branco, comestível, doce, semente cor preta.; Arbusto. Folhas compostas, fruto castanho (vermelho por dentro), arilo branco, comestível, doce, semente cor preta.;","ASE0016015","ASE0016015",NA,NA,NA,"1992","-37.2081","-10.4583",NA,NA,NA,NA,NA,NA
"60","2019-11-27 13:46:49-03","UFS","ASE","39313","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Machado, WJ","Machado, WJ; Neto, MMS","1317","2016","10","21","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional Serra de Itabaiana","-37.20331","-10.45145",NA,NA,"Árvore 6,5m, látex branco, inflorescência com botões florais verdes e flores pouco vistosas com pétalas brancas.; Areias brancas","ASE0040820",NA,NA,NA,NA,"2016","-37.20331","-10.45145","11","12",NA,NA,NA,NA
"61","2019-11-27 13:46:49-03","UFS","ASE","39275","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Machado, WJ","Machado, WJ; Moura, KM","1249","2016","03","28","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional Serra de Itabaiana","-37.2021","-10.45138",NA,NA,"Árvore 3m, látex branco, frutos (deiscentes) imaturos verdes.; Areias brancas","ASE0040782",NA,NA,NA,NA,"2016","-37.2021","-10.45138","04","05",NA,NA,NA,NA
"62","2019-11-27 13:46:49-03","UFS","ASE","40729","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Felix, GJ","Felix, GJ; Oliveira, EVS; Santos-Neto, AM","146","2016","05","27","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","Assentamento Hugo Heredia (Rodovia SE-240), Mata de reserva legal","-37.031","-10.5253",NA,NA,"Solo arenoso e seco. Substrato terrícola. Árvore. Frutos imaturos verdes.; Restinga","ASE0042280",NA,NA,NA,NA,"2018","-37.031","-10.5253","04","16",NA,NA,NA,NA
"63","2019-11-27 13:46:49-03","UFS","ASE","40651","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Felix, GJ","Felix, GJ; Oliveira, EVS; Santos-Neto, AM","53","2016","02","11","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","Assentamento Hugo Heredia (Rodovia SE-240), Mata de reserva legal","-37.031","-10.5253",NA,NA,"Solo arenoso e seco. Substrato terrícola. Arbusto.; Restinga","ASE0042202",NA,NA,NA,NA,"2018","-37.031","-10.5253","04","16",NA,NA,NA,NA
"64","2021-03-01 16:27:12-03","UNICAMP","UEC","176067","S","Plantae","Magnoliopsida",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Nascimento-Junior, JE","Nascimento-Junior, JE; Carregosa-Silva, T; Matos, GA","815","2011","03","23",NA,"Brazil","Sergipe","Santo Amaro das Brotas","Terreno da Jazida Lev. Terra.","-37.0544013977051","-10.7889003753662",NA,NA,"Arbusto, ca. 3m de altura.&nf;Frutos imaturos.; Restinga arbustiva fechada.","UEC051154","UEC051154",NA,"21551","auto","2012",NA,NA,"04","01",NA,NA,NA,NA
"65","2019-11-19 14:05:27-03","UFRPE","PEUFR","35721","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","D. Daly","A. L. Costa",NA,"1975","03","23",NA,"Brasil","Bahia","Salvador","Entre o aeroporto e o Stella Maris","-38.510799407959","-12.9710998535156",NA,NA,NA,"PEUFR035721",NA,NA,"26018","auto","2002",NA,NA,"07","23",NA,NA,NA,NA
"66","2020-12-21 16:19:42-03","MBM","MBM","232121","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhioni","Tetragastris occhioni","(Rizz.) Daly","Vaz, A.M.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","68584","1998","10","17","Southern America","Brazil","Bahia","Olivença","Parque dos Orixás",NA,NA,NA,NA,NA,"MBM232121","MBM232121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:19:42-03","MBM","MBM","139686","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhioni","Tetragastris occhioni","(Rizz.) Daly",NA,"Santos, T.S. dos; et al.; et al.","4530","1990","05","22","Southern America","Brazil","Bahia","Maraú","Km 70 a 75 na estrada de Ubaitaba para Campinhos","-39.0147018432617","-14.103099822998",NA,NA,NA,"MBM139686","MBM139686",NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:19:42-03","MBM","MBM","238691","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhioni","Tetragastris occhioni","(Rizz.) Daly","Daly, D.C.","Arbo, M.M.; et al.; et al.","7171","1998","01","14","Southern America","Brazil","Bahia","Valença","Caminho a Guaibim","-39.0731010437012","-13.3703002929688",NA,NA,NA,"MBM238691","MBM238691",NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2017-06-19 15:26:27-03","MNHN","RECOLNAT_MNHN_P","P04896890","PreservedSpecimen",NA,NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,"1977","1","30",NA,"Brasil","Bahia",NA,NA,"-39","-14.26667",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04896890' target='other'> <mi>dwc_moreinfo</mi></a>","P04896890","P04896890_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18423",NA
"70","2015-09-04 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P05226781","PreservedSpecimen",NA,NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Mori, S.A.|dos Santos, T.S.|Mattos Silva, L.A.",NA,"1979","2","6",NA,"Brasil","Bahia","Maraú","Estrada que liga Ponta do Mutá (Porto de Campinhos) a Maraú, a 8 km do Porto.","-39.0147018432617","-14.103099822998",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226781' target='other'> <mi>dwc_moreinfo</mi></a>","P05226781","P05226781_01",NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,"11415",NA
"71","2016-06-29 10:36:00-03","MO","MOBOT","2870745","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","R. Perdiz (INPA)","W. Wayt Thomas","Thomas 9516","1992","11","15","South America","Brazil","Bahia","Itacaré","Campo Cheiroso, 14 km north of Serra Grande off of road to Itacaré. Open restinga.","-39.0666667","-14.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"72","2008-05-27 22:02:00-03","MO","MOBOT","3441921","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","D. Daly","Jomar G. Jardim","Jardim 2620","2000","2","2","South America","Brazil","Bahia",NA,"Mun. de Maraú, ca. 7 km N do Povoado de Saquaíra, Península de Maraú. Restinga Arbustiva.","-38.95055","-13.98611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-04 11:04:44-03","UFRB","HURB","20582","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii","Rizzini","M.L.Guedes","Guedes, M.L.; Alunos de BIOC05-2016.1","24875","2016","05","29",NA,"Brasil","Bahia","Conde","Litoral Norte; Barra do Tariri","-37.6","-14.8",NA,NA,NA,"HURB000020582","HURB000020582",NA,NA,NA,"2016","37º36'W","14º48'S","12",NA,NA,NA,NA,NA
"74","2021-02-04 10:26:52-03","UFRPE","HST","21134","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii","Rizzini","M.L.Guedes","M.L.Guedes; Alunos de Botânica Econômica","22933","2014",NA,NA,NA,"Brasil","Bahia","Maraú","Litoral Sul, ponto 22","-38.947222","-13.965",NA,NA,"Arbusto; folhas compostas cartáceas, discolores; frutos jovens.","HST021134",NA,NA,NA,NA,"2014","38W56'50''","13S57'54''","12",NA,NA,NA,NA,NA
"75","2021-03-01 11:56:06-03","UFPE","UFP","59992","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) D.C. Daly","Mendes, K","Mendes, K; Alves-Araújo, A; Martins, S","336","2009","01","07",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,NA,"Arbusto ca. de 1m, flores brancas, beira da trilha.; Arbustivo-arbóreo; arenoso.","UFP059992",NA,NA,"11840","auto","2009",NA,NA,"08","25",NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","3308806","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"W. W. Thomas, A. M. Carvalho, A. Amorim, J. Jardim & S. Sant'Ana","9516","1992","11","15","South America - Neotropics","Brazil","Itacaré",NA,"Campo Cheiroso, 14km north of Serra Grande off road to Itacaré","-39.07","-14.37",NA,NA,NA,"US01866202","US01866202_01 US01866202_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2504024","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"R. Belém & J. M. Mendes","296","1965","1","25","South America - Neotropics","Brazil","Salvador",NA,"Lagoa Abaeté",NA,NA,NA,NA,NA,"US01866203","US01866203_01 US01866203_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"78","2021-03-15 18:26:23-03","USP","SPF","120559","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Daly, D","Arbo, MM","7171","1997","01","14",NA,"Brasil","Bahia","Valença","Carmino e Guaibim, a 6 km de la rodovia Valença-Nazaré, y 1 km a la Izquierda. Borde de mata de restinga.","-39.058333","-13.316667","100",NA,"Arbol 5 m, tronco 15 cm diam., látex blanco, hojas discolores, haz lustrosa, flores amarillo-verdosas.","SPF00120559",NA,"100",NA,NA,"1998","-39.058333","-13.316667",NA,NA,NA,NA,NA,NA
"79","2021-03-15 18:26:23-03","USP","SPF","136373","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Daly, D","Mello Filho, LE","3047","1970","12","01",NA,"Brasil","Bahia",NA,"Restinga do Olivença.",NA,NA,NA,NA,"Árvore 6 m, flores verde-claras, látex branco.","SPF00136373",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 18:26:23-03","USP","SPF","137801","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Daly, D","Hatschbach, G","68584","1998","10","17",NA,"Brasil","Bahia","Olivença","Parque dos Orixás. Restinga arbórea.",NA,NA,NA,NA,"Árvore, 8 m, flor amarela.","SPF00137801",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 18:26:23-03","USP","SPF","160795","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Daly, D","Thomas, WW","9516","1992","11","15",NA,"Brasil","Bahia","Itacaré","Campo Cheiroso, 14 km north of Serra Grande off of road to Itacaré. Open restinga.","-39.066667","-14.366667",NA,NA,"Shrub, 2m, leaves shiny green above, paler beneath, inflorescences pale green, corolla white.","SPF00160795",NA,NA,NA,NA,"2005","-39.066667","-14.366667",NA,NA,NA,NA,NA,NA
"82","2021-03-15 18:26:23-03","USP","SPF","173575","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Pirani, JR","Rigueira, D","s.n.","2004","12","14",NA,"Brasil","Bahia","Cairu","Litoral Sul. Garapuá. Restinga.","-39.033333","-13.483333",NA,NA,"Árvore de ca 6 m. Folíolos cartáceos, discolores. Frutos imaturos verdes, maduros vermelhos.","SPF00173575",NA,NA,NA,NA,"2006","-39.033333","-13.483333",NA,NA,NA,NA,NA,NA
"83","2019-11-13 11:17:17-03","USP","SPF","215500","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Pirani, JR","Jardim, JG","2620","2000","02","02",NA,"Brasil","Bahia","Maraú","Ca. 7 Km N do povoado de Saquaíra, península de Maraú.","-38.950556","-13.986111",NA,NA,NA,"SPF00215500",NA,NA,NA,NA,"2015","-38.950556","-13.986111",NA,NA,NA,NA,NA,NA
"84","2021-03-15 18:26:23-03","USP","SPF","65576","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Daly, D","Lyra-Lemos, RP","1577","1989","02","23",NA,"Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita","-35.8950004577637","-9.710280418396",NA,NA,"Árvore com ca. 3.0 m alt.; pétalas brancas.; Restinga, vegetação arbórea sobre cordões litorâneos.","SPF00065576",NA,NA,"15565","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-13 11:17:17-03","USP","SPF","215491","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Pirani, JR","Mattos-Silva, LA","1846","1985","03","07",NA,"Brasil","Bahia","Ilhéus","Fazenda Guanabara (junto à fazenda Barra do Manguinho). Ramal com entrada no Km 10 da rodovia Ilhéus-Olivença, lado direito, 4 km a oeste da rodovia.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"SPF00215491",NA,NA,"61245","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 18:26:23-03","USP","SPF","140177","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Daly, D","Mattos-Silva, LA","1162","1980","10","16",NA,"Brasil","Bahia","Ilhéus","Fazenda Guanabara. Ramal com entrada no km 10 da Rod. Pontal/Olivença, lado direito. Coletas à 3 km a 0 da entrada. Solo arenoso.","-39.0494003295898","-14.7889003753662",NA,NA,"Arvorezinha, 2 m de alt. Flores em botões. Látex esbranquiçado nos terminais dos ramos.","SPF00140177",NA,NA,"61245","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-15 18:26:23-03","USP","SPF","140176","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Daly, D","Mattos-Silva, LA","1275","1980","12","11",NA,"Brasil","Bahia","Valença","Rodovia Guaibim (litoral), 6 km a opeste de Guaibim. Campo natural, em ramal à equerda. Solo arenoso.","-39.0731010437012","-13.3703002929688",NA,NA,"Arvorezinha, 5 m de alt. Flores esverdeadas.","SPF00140176",NA,NA,"43634","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-10-07 09:36:51-03","UEFS","HUEFS","183010","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Matos, E.N.de","835","2011","11","24",NA,"Brasil","Bahia","Conde","Faz. Fundão.","-37.586944","-11.877778",NA,NA,"NanoFloresta. e Moitas","HUEFS0183010","HUEFS0183010",NA,NA,NA,NA,"37W35'13''","11S52'40''",NA,NA,"Rosanae",NA,NA,NA
"89","2019-10-07 09:36:51-03","UEFS","HUEFS","183011","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Matos, E.N.de","867","2011","11","28",NA,"Brasil","Bahia","Conde","Faz. Fundão.","-37.586389","-11.871111",NA,NA,"NanoFloresta. e Moitas","HUEFS0183011","HUEFS0183011",NA,NA,NA,NA,"37W35'11''","11S52'16''",NA,NA,"Rosanae",NA,NA,NA
"90","2019-10-07 09:36:51-03","UEFS","HUEFS","188641","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Matos, E.N.de","1729","2011","07","26",NA,"Brasil","Bahia","Jandaira","Costa Azul","-37.530556","-11.565278",NA,NA,"Restinga. Floresta.","HUEFS0188641","HUEFS0188641",NA,NA,NA,NA,"37W31'50''","11S33'55''",NA,NA,"Rosanae",NA,NA,NA
"91","2019-10-07 09:36:51-03","UEFS","HUEFS","240708","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Fernandes, M.F.","318",NA,NA,NA,NA,"Brasil","Bahia","Maraú","Caubi.","-39.019444","-14.218333",NA,NA,"Floresta","HUEFS0240708","HUEFS0240708",NA,NA,NA,NA,"39W1'10''","14S13'6''",NA,NA,"Rosanae",NA,NA,NA
"92","2019-10-07 09:36:51-03","UEFS","HUEFS","240803","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Fernandes, M.F.","444",NA,NA,NA,NA,"Brasil","Bahia","Maraú","Piracanga.","-38.998611","-14.219167",NA,NA,"Floresta","HUEFS0240803",NA,NA,NA,NA,NA,"38W59'55''","14S13'9''",NA,NA,"Rosanae",NA,NA,NA
"93","2019-10-07 09:36:51-03","UEFS","HUEFS","240833","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Fernandes, M.F.","487",NA,NA,NA,NA,"Brasil","Bahia","Maraú","Antiga estrada Maraú-Itacaré.","-39.014167","-14.225278",NA,NA,"Floresta","HUEFS0240833",NA,NA,NA,NA,NA,"39W0'51''","14S13'31''",NA,NA,"Rosanae",NA,NA,NA
"94","2019-10-07 09:36:51-03","UEFS","HUEFS","5765","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","J.R.Pirani","Queiroz, L.P.de","930","1985","12","29",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,NA,"HUEFS0005765","HUEFS0005765",NA,NA,NA,"2003","38W21'","12S56'",NA,NA,"Rosanae",NA,NA,NA
