"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"104","2020-02-08 09:55:39-03","NBC","NL-BOTANY","U.1369141","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.",NA,"Irwin HS; Harley RM; Onishi E",NA,"1971","01","18","Southern America","Brazil",NA,NA,"Steep rocky iron-rich slopes of Serra da Piedade, ca 35 km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1369141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1369141","NL-U1369141",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"105","2020-02-08 09:55:39-03","NBC","NL-BOTANY","U.1369142","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.",NA,"Unreadable",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1369142 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1369142","NL-U1369142",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"106","2020-02-08 09:55:39-03","NBC","NL-BOTANY","U.1369143","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson WR","Hatschbach GG; Schinini A; Silva JM",NA,"1996","04","16","Southern America","Brazil","Minas Gerais",NA,NA,"-44.178309","-17.754905",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1369143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1369143","NL-U1369143",NA,NA,NA,NA,NA,"-44.178309","-17.754905","Magnoliopsidae","U 0148853",NA,NA,NA
"107","2020-02-08 09:55:39-03","NBC","NL-BOTANY","U.1369144","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson WR","Giulietti AM; et al.",NA,"1994","01","16","Southern America","Brazil","Minas Gerais",NA,NA,"-43.616667","-20.483333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1369144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1369144","NL-U1369144",NA,NA,NA,NA,NA,"-43.616667","-20.483333","Magnoliopsidae","U 0102674",NA,NA,NA
"108","2020-02-08 09:55:39-03","NBC","NL-BOTANY","U.1369146","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.",NA,"Prance GT; Silva NT",NA,"1964","07","18","Southern America","Brazil",NA,NA,"Exploration of New Brazilian Highways Chapada dos Veadeiros, Goias. 2 km from Veadeiros, on Cerrado.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1369146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1369146","NL-U1369146",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"109","2020-02-08 09:55:39-03","NBC","NL-BOTANY","U.1369147","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.",NA,"Williams LO; Assis V",NA,"1945","08","20","Southern America","Brazil",NA,NA,"in campo, Morro das Pedras, Belo Horizonte, Minas Gerais.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1369147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1369147","NL-U1369147",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"110","2020-02-08 09:55:39-03","NBC","NL-BOTANY","WAG.1073223","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.",NA,"Hatschbach GG",NA,"1971","09","05","Southern America","Brazil",NA,NA,"Corrego do Tigre (mun. Gouveia) Minas Gerais.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1073223 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1073223","NL-WAG1073223",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"111","2020-11-04 11:12:48-03","ESALQ","ESA","20478","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, M.C.H.","Souza, V.C. et al.","8426.0","1995","03","13",NA,"Brasil","Minas Gerais","Pedro Lessa",NA,NA,NA,NA,NA,NA,NA,"ESA020478","ESA020478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-11-04 11:12:48-03","ESALQ","ESA","82856","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Araújo, A.O.; Romão, G.O.; Vieira, S.",NA,"2003","01","08",NA,"Brasil","Minas Gerais","Diamantina","11 km de Diamantina em direção a Milho Verde","-433.324","-181.836","993","993",NA,"subarbusto 1,5 m; corola amarela","ESA082856","ESA082856",NA,NA,"2013",NA,NA,"-433,324","-181,836",NA,NA,NA,NA,NA
"113","2020-11-04 11:12:48-03","ESALQ","ESA","122056","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla",NA,"Viana, P.L.","Vincent, R.C.","127.0","2000","06","28",NA,"Brasil","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,"Campo sobre canga hematítica nodular","ESA122056","ESA122056","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-11-04 11:12:48-03","ESALQ","ESA","28337","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Scalon, V.R.","11560.0","1996","07","03",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Cerca de 1-2 km acima do Córrego Chapéu de Sol. Campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto, ca. 1 m alt.; pétalas amarelas.","ESA028337","ESA028337","26557","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"115","2020-11-04 11:12:48-03","ESALQ","ESA","67262","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C. et al.","24722.0","2000","07","31",NA,"Brasil","Goiás","Teresina de Goiás",NA,"-47.2647018432617","-13.7763996124268",NA,NA,NA,NA,"ESA067262","ESA067262","42211","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-11-04 11:12:48-03","ESALQ","ESA","76899","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Little","Anderson, W.R.","Barros, A. ; Stehmann, J.R.","19.0","1997","08","12",NA,"Brasil","Minas Gerais","Brumadinho",NA,"-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,"ESA076899","ESA076899","26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-11-04 11:12:48-03","ESALQ","ESA","48831","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.",NA,"1998","09","06",NA,"Brasil","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"ESA048831","ESA048831","41380","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"118","2020-11-04 11:12:48-03","ESALQ","ESA","76990","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla",NA,NA,"Nogueira, M.M. et al.",NA,"1998","10","24",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"ESA076990","ESA076990","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-11-04 11:12:48-03","ESALQ","ESA","25249","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, J.P. et al.","280.0","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"ESA025249","ESA025249","20553","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"120","2020-11-04 11:12:48-03","ESALQ","ESA","24677","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Giulietti, A.M. et al.",NA,"1994","01","16",NA,"Brasil","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"ESA024677","ESA024677","13809","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"121","2020-11-04 11:12:48-03","ESALQ","ESA","21959","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, M.C.H.","Souza, V.C. et al.","8012.0","1995","03","09",NA,"Brasil","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"ESA021959","ESA021959","13809","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-11-04 11:12:48-03","ESALQ","ESA","32986","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C. et al.","8044.0","1995","03","09",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"ESA032986","ESA032986","44599","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"123","2020-11-04 11:12:48-03","ESALQ","ESA","71819","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Farah, F.T. et al.","832.0","1998","12","15",NA,"Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"ESA071819","ESA071819","44638","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-04 11:12:48-03","ESALQ","ESA","7860","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(Adr. Juss.) Nied.","Souza, V.C. & Souza, J.P.","Sakuragui, C.M. ; Souza, V.C.","42.0","1990","08","02",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"ESA007860","ESA007860","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-11-04 11:12:48-03","ESALQ","ESA","117203","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla",NA,"Almeida, R.F.","Romão, G.O.; Souza, V.C.; Latvis, M.; Gissi, D.S.; Santinati, M.A.","2501.0","2010","04","01",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Milho Verde, cerca de 20 km de Diamantina. Campo rupestre","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, ca. 1 m alt.; flores amarelas.","ESA117203","ESA117203","101169","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-04 11:12:48-03","ESALQ","ESA","119256","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla",NA,"Mamede, M.C.H.","Cavalcante, T.B. ; Silva, R.M.","2504.0","1999","06","03",NA,"Brasil","Goiás","Alto Paraiso de Goiás","Na trilha para a cachoeira Almécegas II.","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"ESA119256","ESA119256","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 11:12:48-03","ESALQ","ESA","33171","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","11947.0","1996","07","06",NA,"Brasil","Minas Gerais","Diamantina","16 Km de Diamantina em direção a Mendanha. Campo rupestre.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto, ca. 50 cm alt.; corola amarela com labelo avermelhado; frutos vinho.","ESA033171","ESA033171","101169","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"128","2020-11-04 11:12:48-03","ESALQ","ESA","33015","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","11982.0","1996","07","06",NA,"Brasil","Minas Gerais","Diamantina","7 Km de Diamantina em direção a Curvelo. Campo rupestre.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, ca. 80 cm alt.; folhas acinzentadas; flores amarelas.","ESA033015","ESA033015","101169","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"129","2020-11-04 11:12:48-03","ESALQ","ESA","82293","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Araújo, A.O.; Duarte, A.R.; Mazine, F.F.; Tsuji, R.","146.0","2002","11","09",NA,"Brasil","Minas Gerais","Diamantina","Ca. 15 km de Diamantina, na rod. Mendanha-Diamantina. 1119m.s.m.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"arbusto 1,2 m; flores amarelas","ESA082293","ESA082293","101169","auto","2013",NA,NA,"-43,522,222","-18,181,111",NA,NA,NA,NA,NA
"130","2020-11-04 11:12:48-03","ESALQ","ESA","60204","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, M.C.H.","Souza, V.C. ; Souza, J.P.","22205.0","1999","03","14",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, 3 - 6 Km da estrada Diamantina - Gouveia. Campo rupestre.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, ca. 1 m alt.; flores amarelas.","ESA060204","ESA060204","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-04 11:12:48-03","ESALQ","ESA","94689","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Savassi-Coutinho, A.P.; Ferreira, M.A.P.; Rando, J.G.","33821.0","2006","01","09",NA,"Brasil","Minas Gerais","Moeda","Serra da Moeda. Campo rupestre.","-44.0527992248535","-20.3330993652344",NA,NA,NA,"Subarbusto, ca. 0,6m alt.; flores amarelas.","ESA094689","ESA094689","14750","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-04 11:12:48-03","ESALQ","ESA","81132","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Mazine, F.F.; Tsuji, R.",NA,"2001","08","27",NA,"Brasil","Minas Gerais","Sabará","Serra da Soledade. Cerrado pedregoso.","-43.8067016601562","-19.8864002227783",NA,NA,NA,NA,"ESA081132","ESA081132","18805","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-04 11:12:48-03","ESALQ","ESA","35037","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C. ; Abbud, V.","12335.0","1989","10","01",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"ESA035037","ESA035037","26557","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"134","2020-11-04 11:12:48-03","ESALQ","ESA","73312","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25061.0","2001","07","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Próximo à Pensão Chapéu de Sol. Cerrado pedregoso com transição para campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto, ca. 80 cm alt.; flores amarelas.","ESA073312","ESA073312","26557","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-11-04 11:12:48-03","ESALQ","ESA","40011","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","10296.0","1996","01","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rod. Belo Horizonte-Conceição do Mato Dentro, ca 2km após o Córrego Vitalino. Campo rupestre alagável","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva, até 30cm alt.; corola amarela","ESA040011","ESA040011","26557","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"136","2020-11-04 11:12:48-03","ESALQ","ESA","78087","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","28589.0","2002","02","28",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, próximo ao início da estrada da usina. 1050 m.s.m.","-43.7144012451172","-19.1688995361328","1050","1050",NA,"Arbusto, ca. 1,5 m alt.; flores amarelas.","ESA078087","ESA078087","26557","auto","2013",NA,NA,"-43,601,667","-19,291,944",NA,NA,NA,NA,NA
"137","2020-11-04 11:12:48-03","ESALQ","ESA","82864","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Araújo, A.O.; Romão, G.O.; Vieira, S.",NA,"2003","01","08",NA,"Brasil","Minas Gerais","Diamantina","11 km de Diamantina em direção a Milho Verde","-433.324","-181.836","993","993",NA,"arbusto 1m; corola amarela","ESA082864","ESA082864",NA,NA,"2013",NA,NA,"-433,324","-181,836",NA,NA,NA,NA,NA
"138","2020-11-04 11:12:48-03","ESALQ","ESA","82254","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Araújo, A.O.; Duarte, A.R.; Mazine, F.F.; Tsuji, R.","107.0","2002","11","09",NA,"Brasil","Minas Gerais","Itacambira","32 km de Caçaratiba (Caiçara), na estrada Itacambira-Caçaratiba. 880m.s.m.","-43.07","-171.001",NA,NA,NA,"arbusto; flores amarelas","ESA082254","ESA082254",NA,NA,"2013",NA,NA,"-43.07","-171,001",NA,NA,NA,NA,NA
"139","2020-11-04 11:12:48-03","ESALQ","ESA","77848","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Almeida, R.F.","Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","28350.0","2002","02","25",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Araçuaí, ca. 2km de Diamantina. Campo rupestre. 1300 m. s. m.","-433.537","-181.301","1300","1300",NA,"Arbusto, ca. 1,4 m alt.; flores amarelas. Campo arenoso.","ESA077848","ESA077848",NA,NA,"2013",NA,NA,"-433,537","-181,301",NA,NA,NA,NA,NA
"140","2020-11-04 11:12:48-03","ESALQ","ESA","82962","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Araújo, A.O.; Romão, G.O.; Vieira, S.",NA,"2003","01","08",NA,"Brasil","Minas Gerais","Diamantina","ca. 8 km de Diamantina na estrada para Mendanha; 1230 m alt.","-433.236","-181.048",NA,NA,NA,"arbusto 1 m; flores amarelas","ESA082962","ESA082962",NA,NA,"2013",NA,NA,"-433,236","-181,048",NA,NA,NA,NA,NA
"141","2020-11-04 11:12:48-03","ESALQ","ESA","73843","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Almeida, R.F.","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25592.0","2001","07","10",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral. Estrada Joaquim Felício - Várzea da Palma, ca. 29 km de Joaquim Felício. 17o42'00S, 44o20'29W. 1030 m.s.m. Cerrado sobre latossolo.",NA,"-17.7","1030","1030",NA,"Subarbusto, ca. 50 cm alt.; flores amarelas.","ESA073843",NA,NA,NA,"2013",NA,NA,"-44,341,389","-17.7",NA,NA,NA,NA,NA
"142","2020-11-04 11:12:48-03","ESALQ","ESA","77891","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","28393.0","2002","02","25",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Curvelo, ca. 12 km de Diamantina. Campo rupestre. 1350 m.s.m.","-434.059","-190.743",NA,NA,NA,"Arbusto, ca. 1,2 m alt.; flores amarelas.","ESA077891","ESA077891",NA,NA,"2013",NA,NA,"-434,059","-190,743",NA,NA,NA,NA,NA
"143","2020-11-04 11:12:48-03","ESALQ","ESA","69536","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","Adr. Juss.) Nied.","Amorim, A.","Krieger, L.","10178.0","1980","02","19",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"ESA069536","ESA069536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-04 11:12:48-03","ESALQ","ESA","82259","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Araújo, A.O.; Duarte, A.R.; Mazine, F.F.; Tsuji, R.","112.0","2002","11","09",NA,"Brasil","Minas Gerais","Itacambira","32 km de Caçaratiba (Caiçara), na estrada Itacambira-Caçaratiba. 880m.s.m.","-43.07","-171.001",NA,NA,NA,"arbusto; frutos esverdeados","ESA082259","ESA082259",NA,NA,"2013",NA,NA,"-43.07","-171,001",NA,NA,NA,NA,NA
"145","2020-11-04 11:12:48-03","ESALQ","ESA","24036","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Sakuragui, C.M. et al.",NA,"1993","03","19",NA,"Brasil","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"ESA024036","ESA024036","37503","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
"146","2020-11-04 11:12:48-03","ESALQ","ESA","82310","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Araújo, A.O.; Duarte, A.R.; Mazine, F.F.; Tsuji, R.","163.0","2002","11","09",NA,"Brasil","Minas Gerais","Diamantina","Ca. 15 km de Diamantina, na rod. Mendanha-Diamantina. 1119m.s.m.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"arbusto; flores amarelas","ESA082310","ESA082310","101169","auto","2013",NA,NA,"-43,522,222","-18,181,111",NA,NA,NA,NA,NA
"147","2020-11-04 10:56:03-03","ESALQ","ESA","138939","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Souza, V.C.","Souza, V.C.","40626.0","2017","04","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Estrada da Usina. Cerrado pedregoso, com transição para campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto, ca. 1 m alt.; flores amarelas.","ESA138939",NA,"26557","auto","2017","04","05","-43,602,850","-19,268,467",NA,NA,NA,NA,NA
"148","2020-11-04 11:12:48-03","ESALQ","ESA","71795","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(Adr. Juss.) Nied.","Rapini, A.","Salatino, A. et al.","106.0","1988","04","13",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"ESA071795","ESA071795","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-04 11:12:48-03","ESALQ","ESA","48776","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Francener, A.","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","21183.0","1998","09","06",NA,"Brasil","Minas Gerais","Ibiraci",NA,"-47.122200012207","-20.4622001647949",NA,NA,NA,NA,"ESA048776","ESA048776_1 ESA048776_2","29018","auto","2013","06","19",NA,NA,NA,NA,NA,NA,NA
