"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount"
"97","2020-12-21 16:13:22-03","MBM","MBM","7481","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gonçalves, E.G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","3325","1966","12","21","Brazil","Paraná","Medianeira","Rio Iguaçu","-54.0938987731934","-25.2952995300293",NA,NA,NA,NA,NA,"MBM007481","MBM007481 MBM007481_1",NA,NA,"Southern America",NA,NA,"17581","auto",NA,NA,NA,NA
"98","2020-12-21 16:13:22-03","MBM","MBM","6275","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gonçalves, E.G.",NA,NA,NA,"Koczicki, C.","16","1967","12","26","Brazil","Paraná","Paula Freitas","Paula Freitas","-50.9380989074707","-26.2082996368408",NA,NA,NA,NA,NA,"MBM006275","MBM006275",NA,NA,"Southern America",NA,NA,"23054","auto",NA,NA,NA,NA
"99","2020-12-21 16:13:22-03","MBM","MBM","395597","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Buturi, C.","2013","09","30","Engels, M.E.","1678","2013","09","27","Brazil","Paraná","São José dos Pinhais","linha de transmissão elétrica Curitiba a Joinville","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Trepadeira. Caule e folhas verdes. Infrutescência com espata verde escura, frutos verdes claros com região estigmática escurecida. Inflorescência com espata alvacenta com ápice se tornando gradativamente esverdeado. Espádice: estipe","MBM395597","MBM395597",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA
"100","2020-12-21 16:13:22-03","MBM","MBM","254137","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gonçalves, E.G.",NA,NA,NA,"Gonçalves, E.G.; et al.; et al.","627","2000","12","06","Brazil","Santa Catarina","Mafra","Estrada para Canoinhas","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,NA,"MBM254137","MBM254137",NA,NA,"Southern America",NA,NA,"66490","auto",NA,NA,NA,NA
"101","2020-12-21 16:13:22-03","MBM","MBM","392129","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Engels, M.E.","2014","05","13","Schwirkowski, P.","318","2014","04","27","Brazil","Santa Catarina","São Bento do Sul","Sertãozinho","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Epífita.","MBM392129",NA,NA,NA,"Southern America",NA,NA,"23090","auto",NA,NA,NA,NA
"102","2020-12-21 16:13:22-03","MBM","MBM","391980","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Engels, M.E.","2014","05","13","Schwirkowski, P.","170","2013","12","25","Brazil","Santa Catarina","São Bento do Sul","Sertãozinho, Recanto Buger Strasse, trilha","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Floresta Ombrófila Densa Altomontana.","MBM391980","MBM391980",NA,NA,"Southern America",NA,NA,"23090","auto",NA,NA,NA,NA
"103","2020-12-21 16:13:22-03","MBM","MBM","97863","PreservedSpecimen","Plantae","Araceae","Philodendron","ochrostemon","Philodendron ochrostemon uleanum","Engl.","Mayo, S.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","48635","1984","12","05","Brazil","Espírito Santo","Muniz Freire","Rod. BR-262","-41.4131011962891","-20.4641990661621",NA,NA,NA,NA,NA,"MBM097863","MBM097863",NA,NA,"Southern America",NA,"uleanum","30072","auto",NA,NA,NA,NA
"104","2020-12-21 16:13:22-03","MBM","MBM","151001","PreservedSpecimen","Plantae","Araceae","Philodendron","ochrostemon","Philodendron ochrostemon uleanum","Engl.",NA,NA,NA,NA,"Kostin; et al.; et al.","60","1991","11","27","Brazil","Paraná","Pinhão","Reserva Rio dos Touros","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM151001","MBM151001",NA,NA,"Southern America",NA,"uleanum","37408","auto",NA,NA,NA,NA
"105","2020-12-21 16:13:22-03","MBM","MBM","19419","PreservedSpecimen","Plantae","Araceae","Philodendron","ochrostemon","Philodendron ochrostemon uleanum","Engl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","20552","1968","12","07","Brazil","Paraná","São Jorge do Oeste","Rio Iguaçu, Salto Osório",NA,NA,NA,NA,NA,NA,NA,"MBM019419","MBM019419",NA,NA,"Southern America",NA,"uleanum",NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:13:22-03","MBM","MBM","19418","PreservedSpecimen","Plantae","Araceae","Philodendron","ochrostemon","Philodendron ochrostemon uleanum","Engl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","20565","1968","12","08","Brazil","Paraná","Laranjeiras do Sul","Campo Novo","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,"MBM019418","MBM019418",NA,NA,"Southern America",NA,"uleanum","28404","auto",NA,NA,NA,NA
"107","2020-12-11 11:43:23-03","UFMG","BHCB","59576","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum",NA,NA,NA,NA,NA,"Cervi, AC","2540","1987","11","29","Brasil","Paraná","Foz do Iguaçu",NA,"-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Cresce ao longo do troco de árvores da mata pluvial. Espata branca, flor feminina creme, masculina alvacenta.",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,"39570","auto",NA,NA,NA,NA
"108","2021-02-11 17:17:54-03","UFPR","UPCB","47148","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Barbosa, J.F.","2013","10","14","Goldenberg, R.","589","2003","04","10","Brasil","Paraná","Prudentópolis","Alto da Serra da Esperança, perto de Morungava, 25°18'11S 51°12'06W","-51.201667","-25.303056","-51.201667","-25.303056",NA,NA,"Floresta secundária, beira de rio. Alt.: 930m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:17:54-03","UFPR","UPCB","9750","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Barbosa, J.F.","2013","10","14","Hatschbach, G.","20552","1968","12","07","Brasil","Paraná","São Jorge do Oeste","Rio Iguaçu - Salto Osório",NA,NA,NA,NA,NA,NA,"Trepadeira na parte basal das árvores e também sobre rochas, com flor alvecente. Mata de galeria..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:17:54-03","UFPR","UPCB","9751","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Barbosa, J.F.","2013","10","14","Hatschbach, G.","20565","1968","12","08","Brasil","Paraná","Laranjeiras do Sul","Campo novo","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Cresce na base das árvores, principalmente do Pinheiro. Araucarieto..",NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
"111","2021-02-11 17:17:54-03","UFPR","UPCB","55483","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Barbosa, J.F.","2013","10","14","Kersten, R.","764","2004","01","15","Brasil","Paraná","Piraquara","Haras Santo Antonio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita frequente. Transição floresta ombrófila mista/densa..",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"112","2021-02-11 17:17:54-03","UFPR","UPCB","30880","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Barbosa, J.F.","2013","10","14","Cervi, A.C.","2540","1987","11","29","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Espata branca, inflorescência feminina creme e masculina alvescente..",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA
"113","2021-02-11 17:17:54-03","UFPR","UPCB","47856","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Barbosa, J.F.","2013","10","14","Cervi, A.C.","6241","1996","12","04","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Macuco","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Trepadeira, espata e espádice alvos, interior da mata..",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA
"114","2021-02-11 17:17:54-03","UFPR","UPCB","30879","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Barbosa, J.F.","2013","10","14","Cervi, A.C.","3878","1992","12","15","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu - Trilha Represa São João","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Escandente, flores com espata branco-esverdeada..",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA
"115","2018-12-10 13:05:00-02","MO","MOBOT","101086275","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman",NA,NA,NA,NA,"Armando C. Cervi|et al.","Cervi 2540",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu",NA,"-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"39570","auto",NA,NA,NA,NA
"116","2018-12-10 13:05:00-02","MO","MOBOT","101087154","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman",NA,NA,NA,NA,"E.G. Gonçalves","Gonçalves 455",NA,NA,NA,"Brazil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"17656","auto",NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","1315941","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Thomas B. Croat (MO)",NA,NA,NA,"B.M.T. Walter|et al.","Walter 841","1991","11","22","Brazil","Goiás",NA,"Municipio Colinas Do Sul. Serra da Mesa; mais ou menos 8 Km da entrada sul do Canteiro de obras serra da mesa. Mata de Galeria; camada de serrapilheira representativa solo arenoso com eventuais alfloramentos de quartzito.","-48.26666","-13.88333",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"118","2013-08-23 04:12:00-03","MO","MOBOT","1353676","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","R.Vanni",NA,NA,NA,"Ricardo O. Vanni","Vanni 3560","1996","3","1","Argentina",NA,NA,"Dep. Iguazu. Parque Nacional Iguazu. Limite E del Parque, a 1000 m de la costa del rio Iguazu. Interior de selva.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"119","2013-08-23 04:12:00-03","MO","MOBOT","1353679","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Vanni",NA,NA,NA,"Ricardo O. Vanni","Vanni 3485","1995","8","11","Argentina","Misiones",NA,"Dept. Iguazu. Limite E de Parque Nacional Iguazu y rio Iguazu. Chacra 31.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1353685","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","R.Vanni",NA,NA,NA,"J. Herrera","Herrera 91","1995","10","29","Argentina","Misiones",NA,"Dep. Iguazu. Parque Nacional Iguazu. Limite E y Chacra 31.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-03-04 21:00:00-03","MO","MOBOT","1165234","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","T.B. Croat (MO)",NA,NA,NA,"Gerhard K. Gottsberger","Gottsberger 27-8966","1966","9","8","Brazil","Rio de Janeiro",NA,"Serra da Mantiqueira, Macico de Itatiaia, National Park.","-44.83333","-22.41666",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","1480444","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","E.G. Goncalves",NA,NA,NA,"E.G. Gonçalves","Gonçalves 455","2000","3","22","Brazil","Santa Catarina",NA,"Porto União, 21 km na estrada para Matos Costa. Fragmento de Floresta na encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"123","2011-03-02 00:00:00-03","MO","MOBOT","2293156","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Vanni, R. O., //",NA,NA,NA,"Ricardo O. Vanni|Victor Maruñak|Aurelio Schinini","Vanni 3486","1995","8","11","Argentina","Misiones","Iguazú","Limite E de Parque Nacional Iguazu y rio Iguazu. 1200 m del rio. Chacra 31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"124","2012-11-16 15:28:00-02","MO","MOBOT","2455065","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman",NA,NA,NA,NA,"H. Van de Venne|K. Wolffhügel","Van de Venne s.n.9","1907",NA,NA,"Argentina","Misiones","Iguazú","Entre Puerto Aguirre y las Cataratas del Iguazú","-54.45","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-07-09 12:24:00-03","MO","MOBOT","2456358","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman",NA,NA,NA,NA,"Carl Emrich","Emrich 645","1941",NA,NA,"Brazil","Rio Grande do Sul",NA,"Iraí, in silva pluvialis scandens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"126","2020-07-22 15:44:00-03","MO","MOBOT","2491783","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman",NA,NA,NA,NA,"Émile Hassler","Hassler 11194","1912","9",NA,"Paraguay","Amambay",NA,"Fecundus in silvis, in altiplanitie, Sierra de Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"127","2008-05-27 22:02:00-03","MO","MOBOT","2866813","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","S. Mayo",NA,NA,NA,"Armando C. Cervi","Cervi 2540","1987","11","29","Brazil","Paraná",NA,"Parque Nacional do Iguaçu, Macucos (Mun. Foz do Iguaçu).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"128","2015-03-04 20:54:00-03","MO","MOBOT","1246258","PreservedSpecimen","Plantae","Araceae","Philodendron","ochrostemon","Philodendron ochrostemon uleanum","Engl.",NA,NA,NA,NA,"Gerhard K. Gottsberger|J. Döring","Gottsberger 12-231186","1986","11","23","Brazil","São Paulo",NA,"Bertioga, Barra do Una, 43 km NE of Bertioga. Beach, restinga forest up to 20 m high.","-46.15","-23.85",NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"uleanum",NA,NA,NA,NA,NA,NA
"129","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9748","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Silva, D.R. da","2018","11","20","Silva, D.R. da; Tcatch, B.G.; Dama, V.J.; Moura, A.P.; Tcatch, B.G.; Dama, V.J.; Moura, A.P.","389","2018","07","13","Brasil","Paraná","Capanema","Futuro reservatório da UHE Baixo Iguaçu, Mata da sanguinha a esquerda do rio Iguaçu, mais de 600 da balsa.","-53.65825","-25.512125","-53.65825","-25.512125","245","245","Erva hemiepífita. Folhas glabras, lisas, membranáceas. Espádice variando de alva a verde. Espata verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9510","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Rauber, C.R.","2018","11","27","Rauber, C.R.; Zabotti, K.; Zabotti, K.","205","2018","11","22","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha Poço Preto","-54.400472","-25.594694","-54.400472","-25.594694",NA,NA,"Epifita, caule castanho esverdeado, folha verde discolor membranácea, espata alva esverdeada, espadice alva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-09-12 14:47:59-03","UNIOESTE","UNOP","8966","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Temponi, L.G.; Machado-Silva, T.","2018","02","05","Machado-Silva, T.","257","2018","01","07","Brasil","Paraná","Quedas do Iguaçu","Trilha para rio Guarani","-53.145008","-25.733342","-53.145008","-25.733342",NA,NA,"Erva escandente, folhas verdes com pecíolo alado, espádice protegida por espata amarelada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2018-09-12 14:47:59-03","UNIOESTE","UNOP","1371","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Buturi, C.V.","2013","12","17","Buturi, C.V.; Toderke, M.L.; Escher, A.; Toderke, M.L.; Escher, A.","71","2013","12","17","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Bananeiras.","-54.433667","-25.656194","-54.433667","-25.656194",NA,NA,"Epífita. Folha membranácea discolor. Espata alva externamente e internamente. Zona masculina branca e feminina alva com estigma castanho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2016-04-07 14:03:34-03","UNIOESTE","UNOP","6665","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Buturi, C. .V.","2014","12","11","Temponi, L.G.; Gris, D.; Pillatti, D.M.; Gris, D.; Pillatti, D.M.","924","2010","12","09","Brasil","Paraná","Antonina","Reserva da Cachoeira.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Hemiepífita. Folha discolor, estéril.",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"134","2015-10-22 10:02:29-02","UNIOESTE","UNOP","860","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Temponi, L.G.","2013","11","19","Toderke, M.L.; Lautert, M.; Escher, A.R.; Lautert, M.; Escher, A.R.","111","2013","11","07","Brasil","Paraná","Capanema","Parque Nacional do Iguaçu. Trilha das Taquaras.","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,"Hemiepífita. Folha membranácea, verde concolor. Pedúnculo verde, espata alva externamente com ápice e base esverdeada e alva na face interna. Espádice com flores femininas creme, porção estéril alva e flores masculinas alvas.",NA,NA,NA,NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA
"135","2018-09-12 14:47:59-03","UNIOESTE","UNOP","6639","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Butiru, C. .V.","2014","12","11","Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2461","2008","12","08","Brasil","Paraná","Turvo","Propriedade da família Rickli.","-51.5545","-25.036139","-51.5545","-25.036139","1053","1053","Erva epífita, a cerca de 2m do solo. Flores protegidas por brácteas verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-02-21 10:41:47-03","UNIOESTE","UNOP","10583","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Temponi, L.G.","2019","12","06","Garcia, A.P.; Conceição, L.H.S.M.; Wink, J.G.; Temponi, L.G.; Rauber, C.R.; Conceição, L.H.S.M.; Wink, J.G.; Temponi, L.G.; Rauber, C.R.","2","2019","12","06","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha da Represa","-54.466444","-25.625306","-54.466444","-25.625306",NA,NA,"Hemiepífita. Folhas cartáceas, espata alva esverdeada protegendo espádice com flores basais amarelas, porção estéril vermelhas e flores do ápice brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-10-22 10:02:29-02","UNIOESTE","UNOP","7968","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Buturi, C. .V.","2014","12","11","Buturi, C.V.; Ferneda Rocha, L.C.; Engels, M.E.; Hekavey, C. .S.; Ferneda Rocha, L.C.; Engels, M.E.; Hekavey, C. .S.","8","2013","04","21","Brasil","Paraná","São José dos Pinhais","Reserva Particular do Patrimônio Natural Nhandara Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Hemiepífita. Folha verde levemente discolor, membranácea, pecíolo verde. Espata verde amarelada, coriácea. Fruto creme esverdeado.",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"138","2021-01-09 21:48:20-03","UNICENTRO","HUCO","4093","S","Plantae","Arecaceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gasper, A.L.","2010","07","29","Cadorin, T.J.","2115","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço Esquerdo","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"FURB 25850, Florística IFFSC e993b; Liana, estagio de suces. avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: Liana, estagio de suces. avançado","HUCO004093",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA
"139","2019-12-09 17:29:21-03","UFPR","EFC","18575","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Seki, M. S.","2019","09","12","Seki, M. S.","18045","2018","12","04","Brasil","Paraná","Bituruna","Floresta adjacente ao reservatório de Foz do Areia.","-51.64845","-26.005768","-51.648450","-26.005768","761","761","Levantamento florístico próximo ao bloco P1; erva hemiepífita __COMMOM_NAME__: Guembé","EFC018575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2014-04-04 18:26:10-03","PNFM","IRAI","6038","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Cordeiro, J.; Barbosa, E.","2012","01","01","Dunaiski Jr, A.","3132","2006","07","25","Brasil","Paraná","São José dos Pinhais","Castellanos","-48.919194","-25.788833","-48.919194","-25.788833",NA,NA,"Epífita","IRAI00006038",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-25 13:51:27-03","UNIVILLE","JOI","12154","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","A.L. de Gasper","2010","07","29","J.L. Schmitt","2199","2010","05","13","Brasil","Santa Catarina","Praia Grande","Serra do Faxinal.","-50.022778","-29.178889","50º1'22''W","29º10'44''S","958","958","; HABITAT: interior do fragmento; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI012154","JOI012154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-25 13:51:27-03","UNIVILLE","JOI","12156","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","A.L. de Gasper","2010","07","29","T.J. Cadorin","2115","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço Esquerdo.","-49.235556","-26.365","49º14'8''W","26º21'54''S","417","417","; HABITAT: próximo a cachoeira; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012156","JOI012156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:19:36-03","UEFS","HUEFS","64821","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman",NA,NA,NA,NA,"Cervi, A.C.","2540","1987","11","29","Brasil","Paraná","Foz do Iguaçu","Parque nacional do Iguaçu, Macucos.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Cresce ao longo do tronco de árvores da mata pluvial.","HUEFS0064821","HUEFS0064821","Angiospermae","Alismatales",NA,NA,NA,"39570","auto","Lilianae",NA,NA,NA
"144","2020-11-12 16:58:00-03","UEL","FUEL","45672","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Buturi, CV","2014","02","11","Gasper, AL; Brogni, E","1261","2008","01","15","Brasil","Santa Catarina","Porto União","Cabeceira Barra Grande, classe da floresta: estágio avançado de regeneração. 505892 w, 7073176 s","-50.940833","-26.461667","-50.940833","-26.461667",NA,NA,NA,NA,NA,"Tracheophyta","Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-12 16:58:00-03","UEL","FUEL","46025","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Buturi, CV","2014","02","11","Verdi, M; Carneiro, FE","678","2008","05","08","Brasil","Santa Catarina","Otacílio Costa","Fazenda Klabin, ecótono","-50.121898651123","-27.4831008911133",NA,NA,"849","849",NA,NA,NA,"Tracheophyta","Alismatales",NA,NA,NA,"48988","auto",NA,NA,NA,NA
"146","2019-11-01 15:12:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gonçalves, EG","1999","10",NA,"Gonçalves, EG; Vieira, S","297","1999","10","21","Brasil","Santa Catarina","Florianópolis","Unidade de Conservação Ambiental Desterro (UCAD), trilha azul","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Hemiepífita. Folhas verdes lustrosas dos dois lados, nervuras pouco proeminentes","UB0001116","UB0001116","Monocotyledonae",NA,"Southern America",NA,NA,"27000","auto",NA,NA,NA,NA
"147","2019-11-01 15:12:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gonçalves, EG","1999","10",NA,"Gonçalves, EG; Vieira, S","310","1999","10","23","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"Hemiepífita. Estéril. Nervuras laterais primárias pouco visíveis. Lâmina verde brilhante dos dois lados; Floresta ombrófila densa","UB0001117","UB0001117","Monocotyledonae",NA,"Southern America",NA,NA,"18275","auto",NA,NA,NA,NA
