"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"312","2020-12-11 11:35:11-03","UFMG","BHCB","32797","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Brina, AE; Costa, LVC","s.n.","1995","10",NA,"Southern America","Brasil","Minas Gerais","Lagoa Santa","APA Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,"Mata estacional semidecidual","BHCB022150",NA,NA,"12338","auto","2016",NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"313","2020-12-11 11:35:11-03","UFMG","BHCB","63233","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Barreto, HLM","7266","1935","11","25","Southern America","Brasil","Minas Gerais","Cambuquira","Mata da Empresa","-45.2957992553711","-21.8521995544434",NA,NA,NA,"Arbusto, 0,50 metros; frequência regualr; Mata","BHCB039724",NA,NA,"15166","auto","2016",NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"314","2020-12-11 11:35:11-03","UFMG","BHCB","99090","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Mota, NFO; Souza, DT","537","2006","02","09","Southern America","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6 , Trilha do sagui","-43.8064002990723","-20.9535999298096","1000","1200",NA,"Erva terrestre, flores cremes; Interior de mata","BHCB039750",NA,NA,"23079","auto","2016",NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"315","2020-12-11 11:35:11-03","UFMG","BHCB","46491","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Tameirão Neto, E","2652","1997","12","18","Southern America","Brasil","Minas Gerais","Mariana","UHE Fumaça","-43.4160995483398","-20.377799987793",NA,NA,NA,"Arbustivo; Floresta Semidecidual","BHCB039755",NA,NA,"33524","auto","2016",NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"316","2020-12-11 11:35:11-03","UFMG","BHCB","43767","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Salino, A; Morais, PO","4408","1998","11","21","Southern America","Brasil","Minas Gerais","Manhuaçu","Usina Hidrelétrica de Nova Sinceridade., Área da usina","-42.0335998535156","-20.2581005096436",NA,NA,NA,"Arbusto, 2 metros de altura, folhas herbáceas, frutos imaturos verdes","BHCB039756",NA,NA,"32626","auto","2016",NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"317","2020-12-11 11:35:11-03","UFMG","BHCB","57009","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Salino, A; Melo, LCN","5887","2000","11","14","Southern America","Brasil","Minas Gerais","Santa Rita de Jacutinga","Usina Hidrelétrica Henrique Portugal. Rio Bananal.","-44.0950012207031","-22.1494007110596",NA,NA,NA,"Erva com 1,5m de altura, inflorescências verdes.; interior de mata.","BHCB039765",NA,NA,"20148","auto","2016",NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"318","2021-02-11 17:18:50-03","UFPR","UPCB","51052","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Punt, W.","Hatschbach, G.","46862","1983","10","15",NA,"Brasil","Minas Gerais","Realeza","Arredores",NA,NA,NA,NA,NA,"Arbusto 2m, matinha da base de paredões rochosos..",NA,NA,NA,NA,NA,"1993",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"319","2021-02-11 17:18:50-03","UFPR","UPCB","20814","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Silva, S.M.","Lima, R.X.",NA,"1993","02","21",NA,"Brasil","Paraná","Três Barras do Paraná","Rio Guaraní","-53.1808013916016","-25.4188995361328",NA,NA,NA,"Arbusto, flor creme. Inconspícua. Frequente. Local alterado..",NA,NA,NA,"20611","auto","1993",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"320","2021-02-11 17:18:50-03","UFPR","UPCB","20813","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Silva, S.M.","Britez, R.M.",NA,"1993","02","22",NA,"Brasil","Paraná","Três Barras do Paraná","Rio Guaraní, margem","-53.1808013916016","-25.4188995361328",NA,NA,NA,"Subarbusto, flor esverdeada. Frequente em local pedregoso à margem do rio..",NA,NA,NA,"20611","auto","1993",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"321","2018-08-14 11:18:00-03","MO","MOBOT","101063663","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.",NA,"Jacques S. Blanchet","Blanchet 3865","1844","6",NA,"South America","Brazil","Bahia",NA,"Ponco d'Arcia.",NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"322","2018-05-17 05:28:00-03","MO","MOBOT","2196664","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M., /07/","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 1956","1997","4","21","South America","Argentina","Misiones","General Manuel Belgrano","Parque Prov. Uruguaí, Ruta Prov. 19, 50 km de Wanda camino a Deseado, margen del río Uruzú","-54.1666667","-25.85","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"323","2010-01-11 11:41:00-02","MO","MOBOT","2196691","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M., /07/","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1208","1996","10","12","South America","Argentina","Misiones","Iguazú","Parq. Nac. Iguazú, Picada Macuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"324","2018-05-17 05:28:00-03","MO","MOBOT","2247407","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M.","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2609","2000","11","12","South America","Argentina","Misiones","Guaraní","Sotobosque, sendero bordea arroyo.","-53.91666","-27.13333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2018-05-17 05:28:00-03","MO","MOBOT","2247430","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M., 1/","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|Andres E. Johnson|M.A. Romero","Múlgura 2761","2000","11","16","South America","Argentina","Misiones","General Manuel Belgrano","Refugio de vida silvestre Urugua-í, Fund. Vida Silvestre Arg., borde del Arroyo Urugua-í","-54.11666","-25.96666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2013-01-28 05:13:00-02","MO","MOBOT","2247437","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M., //","Rosa Guaglianone|Nélida M. Bacigalupo|Nuncia M. Tur|M. Rodríguez|René Guillén V.","Guaglianone 2875","1995","11","15","South America","Argentina","Misiones","Guaraní","Arroyo Paraíso, cruce con Ruta Provincial 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"327","2018-05-17 05:29:00-03","MO","MOBOT","2297494","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3052","2002","3","6","South America","Argentina","Misiones","Guaraní","El Soberbio, Ruta Provincial 2 y puente sobre el Arroyo El Soberbio","-54.21666","-27.31666","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2018-05-17 05:29:00-03","MO","MOBOT","2339988","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M.","Osvaldo Morrone|María E. Múlgura|Silvia S. Denham","Morrone 4398","2003","4","26","South America","Argentina","Jujuy","Dr. Manuel Belgrano","Zapla, Mina 9 de Octubre, Serranias de Zapla, 1,5 km de la antena camino al complejo turístico","-65.06666","-24.21666","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2018-05-17 05:29:00-03","MO","MOBOT","2340046","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M.","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 4996","1995","2","26","South America","Argentina","Misiones","Guaraní","Pque. Provincial Moconá, Saltos del Moconá, picada detrás de la casa del guardaparque","-53.9","-27.15","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"330","2018-05-17 05:29:00-03","MO","MOBOT","2402485","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M., /07/","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5206","1995","3","3","South America","Argentina","Misiones","Iguazú","Parque Nac. Iguazú, picada al Hidrógrafo, detrás del camping El Ñandú","-54.4166667","-25.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","2379234","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","R. Liesner (MO)","Thomas B. Croat","Croat 53768","1982","7","1","South America","Brazil","Rio de Janeiro",NA,"Municipio of Niteroi; Praia de Itaipucu Alto Moinas.","-43.11666","-22.88333","100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1774",NA,NA
"332","2009-08-23 08:49:00-03","MO","MOBOT","2459094","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.",NA,"Lyman B. Smith|Roberto M. Klein","Smith 13198","1964","11","12","South America","Brazil","Santa Catarina",NA,"Itapiranga. Pepero-guaçu, Linha Coqueiro",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2013-05-07 06:03:00-03","MO","MOBOT","2915969","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Killip","Ynés Mexia","Mexia 4596","1930","4","11","South America","Brazil","Minas Gerais",NA,"Road around hills northwest of Director's house ; edge of woods.",NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","2916011","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","L.B.Smith","Lyman B. Smith","Smith 12666","1964","10","17","South America","Brazil","Santa Catarina",NA,"Mun. Itapiranga; Forest by Rio Peperi-guagu, Linha Coqueiro, ca.","-53.78333","-27.11666","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2013-05-07 06:03:00-03","MO","MOBOT","2916123","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Killip","Ynés Mexia","Mexia 4219","1930","1","25","South America","Brazil","Minas Gerais",NA,"Distrito Carangola. Fazenda da Gramma; woods near stream.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2015-08-13 05:50:00-03","MO","MOBOT","2916275","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Ronadl Liesner","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30515","1971","1","16","South America","Brazil","Minas Gerais",NA,"Wooded middle slopes of Serra da Piedade, ca. 40 km. E. of Belo Horizonte, near Br-31,ca.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","2916323","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","R.L. Liesner","Keiichi Mizoguchi","Mizoguchi 980","1979","3","11","South America","Brazil","São Paulo",NA,"Jardim Da Serra, Municipio de Mairiporá. 30 km. NW from Sao Paulo City. In reproduced forest.",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","2917244","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Ronald Liesner","Pedro I.S. Braga","Braga 1952","1970",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Estado do Rio de Jauiro, Petrópolis, wais ou menos Vale do Poneucouso, baixa d Agua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2008-05-27 22:02:00-03","MO","MOBOT","2917324","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.",NA,"BERTONI","BERTONI 4592","1949",NA,NA,"South America","Argentina","Tucumán",NA,"Ri oUruguaih. Gob . Misiones.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2012-07-28 05:08:00-03","MO","MOBOT","2917390","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","M.J. Huft","* SILVA","SILVA 181386","1978",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Est. do Rio de Janeiro, Municipio de Avelar Hork Florestal de Pau grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2009-07-01 16:15:00-03","MO","MOBOT","2917541","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Ronald Liesner","Anonymous","Anonymous 364",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","2918396","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Ronald Liesner","Douglas C. Daly","Daly 586","1980","10","11","South America","Brazil","Maranhão",NA,"Fazenda Cóco, 70 km E of Barra do Corda on BR 226. Disturbed forest dominated by leguminous trees.","-44.71666","-5.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2018-05-17 05:29:00-03","MO","MOBOT","3288089","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","N.M. Bacigalupo","María E. Múlgura|L. Aréjola|Cecilia Ezcurra|A.R. Johnson|Roberto Kiesling|M. Mónica Ponce|A. Tombo","Múlgura 3913","2004","9","23","South America","Argentina","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-í, Picada Pirata, borde Arroyo Urugua-í.","-54.11666","-25.96805","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","2917157","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","R.L. Liesner","Thomas B. Croat","Croat 53768","1982","7","1","South America","Brazil","Rio de Janeiro",NA,"Municipio of Niterol; Praia de Itaipupu; Alto Moinas; ca.","-43.11666","-22.88333","100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2012-10-10 10:17:00-03","MO","MOBOT","2196714","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1507","2000","2","27","South America","Argentina","Misiones","Guaraní","Camino a Puerto Paraíso, 10 km pasando el desvío, borde de selva","-54.0333333","-27.25","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"346","2018-05-17 05:29:00-03","MO","MOBOT","2402504","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Bacigalupo, N. M., //","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5468","1996","4","13","South America","Argentina","Misiones","San Pedro","Parque Provincial Moconá, picada a La Gruta","-53.8833333","-27.15","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","1397001","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","brevipes","Acalypha brasiliensis brevipes","Müll. Arg.",NA,"A.M. Carrión|E. Rivera","Carrión Cuellar 823","1999","9","20","South America","Bolivia","Santa Cruz","Angel Sandoval","Islote de tierra firme con Sapindus saponaria y Bactris gasipes","-63.68333","-17.51666","91.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2008-05-27 22:02:00-03","MO","MOBOT","1397001","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis","brevipes","Acalypha brasiliensis brevipes","Müll. Arg.",NA,"A.M. Carrión|E. Rivera","Carrión Cuellar 823","1999","9","20","South America","Bolivia","Santa Cruz","Angel Sandoval","Islote de tierra firme con Sapindus saponaria y Bactris gasipes","-63.68333","-17.51666","91.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-06-22 14:18:33-03","UNESP-IBILCE","SJRP","8526","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Britez, R.M.",NA,"1993",NA,NA,"América do Sul","Brasil","Paraná","Três Barras do Paraná","Margem do Rio Guarani","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"350","2018-12-03 15:35:24-02","UNIOESTE","UNOP","5655","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Cordeiro, J.; Barbosa, E.","Temponi, L.G.; Poliquesi, C.B.; Fragoso, R.D.; Poliquesi, C.B.; Fragoso, R.D.","639","2009","10","11",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha do Poço Preto.","-54.446083","-25.62175",NA,NA,NA,"Arbusto, 1, 10 m, flor creme esverdeada.",NA,NA,NA,NA,NA,"2010","-54.446083","-25.62175",NA,NA,NA,NA,NA,NA,NA,NA
"351","2018-04-19 15:15:12-03","UNIOESTE","UNOP","9001","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Ferneda Rocha, L.C.","Ferneda Rocha, L.C.","442","2018","02","26",NA,"Brasil","Paraná","Capanema","Mata ciliar rio Iguaçu. Floresta Estacional semidecidual.","-53.8088989257812","-25.6718997955322",NA,NA,NA,"Erva ca. 30 cm. Flores alvas.",NA,NA,NA,"23753","auto","2018",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"352","2020-08-31 09:02:06-03","INPA","INPA","236655","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Ramos, JF","Junqueira, AB","218","2007","03","30","Southern America","Brasil","Rondônia","Manicoré","Margem esquerda do Rio Madeira, Comunidade Água Azul.","-61.5585","-5.83075","56","56",NA,NA,"INPA0236655","INPA0236655 INPA0236655_e",NA,NA,NA,"2008","-61.5585","-5.83075","03","15",NA,NA,NA,NA,NA,NA
"353","2020-08-31 09:02:06-03","INPA","INPA","211027","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Kinupp, VF","Kinupp, VF","2249","2002","03","02","Southern America","Brasil","Mato Grosso","Jauru",NA,"-58.716667","-15.216667","367","367",NA,NA,"INPA0211027","INPA0211027 INPA0211027_e",NA,NA,NA,"2002","-58.716667","-15.216667","03",NA,NA,NA,NA,NA,NA,NA
"354","2020-08-31 09:02:06-03","INPA","INPA","211025","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Kinupp, VF","Kinupp, VF","2247","2002","03","02","Southern America","Brasil","Mato Grosso","Jauru","Reserva Florestal da A.H.E. Jauru. Expedição Aquarap/2002, Sítio 3, Ponto 5.","-58.716667","-15.216667","367","367",NA,NA,"INPA0211025","INPA0211025 INPA0211025_e",NA,NA,NA,"2002","-58.716667","-15.216667","03",NA,NA,NA,NA,NA,NA,NA
"355","2020-08-31 09:02:06-03","INPA","INPA","11530","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis","longipes","Acalypha brasiliensis longipes","Müll.Arg.",NA,"Huber, JE","MG169g","1897","09",NA,"Southern America","Brasil","Ceará",NA,"Serra de Baturité, Riacho dos capins.",NA,NA,NA,NA,NA,NA,"INPA0011530","INPA0011530 INPA0011530_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-08-31 09:02:06-03","INPA","INPA","11530","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis","longipes","Acalypha brasiliensis longipes","Müll.Arg.",NA,"Huber, JE","MG169g","1897","09",NA,"Southern America","Brasil","Ceará",NA,"Serra de Baturité, Riacho dos capins.",NA,NA,NA,NA,NA,NA,"INPA0011530","INPA0011530 INPA0011530_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","2447",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa/29-09-2016","W. Boone","949","1985","12","04",NA,"Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111",NA,NA,NA,"Arbusto com flores alvas, botões florais verdes, frutos jovens, ciófila, capoeirão.","MBML002447","MBML002447",NA,NA,NA,NA,"40W36'7","19S54'22",NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","2454",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa/29-09-2016","W. A. Hoffmann","281","1985","11","08",NA,"Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111",NA,NA,NA,"Arbusto escandente, espiga verde, flores alvas, ciófila, capoeirão, local úmido.","MBML002454","MBML002454",NA,NA,NA,NA,"40W36'7","19S54'22",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","2464",NA,"Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","A.A.C. Sousa/29-09-2016","H. Q. Boudet Fernandes","1857","1986","02","20",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,NA,"Arbusto bastante ramificado, flores masculinas e femininas verde claras, semi-sombra, orla de capoeirão, perto de riacho, grota.","MBML002464","MBML002464",NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA,NA
