"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"276","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","9920","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Souza, V.C.","17606","1997","06","10",NA,"Brasil",NA,NA,"Arbusto, ca., 1 m de altura, botões creme","BOTU009920",NA,NA,"A.St.-Hil.","Mato Grosso",NA,NA,NA,"Tapurah","-56.183333","-12.366667",NA,NA,NA,NA,NA,NA,NA,NA,"56°11'w","12°22's",NA,NA,NA,NA,NA
"277","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","21473","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Leoni, L.S.","580","1988","12","13",NA,"Brasil",NA,NA,"Arbusto, ereto, com aproximadamente 2,5 m de altura, ramos flexíveis, cálice de cor verde, corola com pétalas de coloraçao amarelo-esverdeado","BOTU021473",NA,NA,"A.St.-Hil.","Minas Gerais",NA,NA,"Amaral Jr., A.","Carangola","-42.033333","-20.783333",NA,NA,NA,NA,NA,"1991",NA,NA,"42°02'w","20°47's",NA,NA,NA,NA,NA
"278","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","26935","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Serafim, H.","237","2006","12","16",NA,"Brasil",NA,NA,"Arvoreta 6 m de altura, 12 cm de DAP, frutos imaturos verdes, passando a amarelados, depois vermelhos","BOTU026935",NA,NA,"A.St.-Hil.","São Paulo",NA,NA,"Amaral Jr., A.","São José do Rio Preto","-44.506667","-22.642778",NA,NA,NA,NA,NA,"2009",NA,NA,"44°30'24w","22°38'34s",NA,NA,NA,NA,NA
"279","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","31316","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Loiola, M.I.B.","411","1998","06","30",NA,"Brasil",NA,NA,NA,"BOTU031316",NA,NA,"A.St.-Hil.","Pernambuco","BR 408, estrada para Pau d'alho, próximo a Guadalajara, mata de São João, açude Bicopeba",NA,"Loiola, M.I.B.","Pau d'alho","-35.109167","-7.951389",NA,NA,NA,NA,NA,"1999","06","25","35º06'33w","07º57'05s",NA,NA,NA,NA,NA
"280","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","31315","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Loiola, M.I.B.","428","1998","08","10",NA,"Brasil",NA,NA,NA,"BOTU031315",NA,NA,"A.St.-Hil.","Pernambuco","BR 408, estrada para Pau d'alho, próximo a Guadalajara, mata de São João, açude Bicopeba",NA,"Loiola, M.I.B.","Pau d'alho","-35.108889","-7.951389",NA,NA,NA,NA,NA,"1999","06","23","35º06'32w","07º57'05s",NA,NA,NA,NA,NA
"281","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","31792","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Queiroz, L.P.","2970","1992","12","13",NA,"Brasil",NA,NA,NA,"BOTU031792",NA,NA,"A.St.-Hil.","Bahia","Fazenda Favela. Mata Estacional.",NA,NA,"Cachoeira","-39","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,"39º00'w","12º32's",NA,NA,NA,NA,NA
"282","2021-02-08 11:08:12-03","UNESP-IBB","BOTU","31955","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Leoni, L. S.","1764","1992","02","15",NA,"Brasil",NA,NA,NA,"BOTU031955",NA,NA,"A.St.-Hil.","Minas Gerais","Serra da Grama.",NA,"Amaral Jr., A.","Carangola","-42.483333","-20.716667","1050","1050",NA,NA,NA,NA,NA,NA,"42°29'w","20°43's",NA,NA,NA,NA,NA
"283","2020-11-13 09:19:36-03","UFRJ","RFA","24780","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"F.B. Pereira","abr-38","2000","09","30",NA,"Brasil",NA,NA,"Arbusto 5,5 m de altura; 4,5 cm de DAP, folha verde, rara no local","RFA37759",NA,NA,"A.St.-Hil.","Rio de Janeiro","6º Distrito, Fazendas consorciadas - Fazenda Sertão",NA,"A. Quinet","Cachoeiras de Macacu","-42.826111","-22.460833","117","117",NA,NA,NA,"2001","08","24","42º49'34''W","22º27'39''S",NA,NA,NA,NA,NA
"284","2020-06-29 11:30:12-03","UFRJ","RFA","39624","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Finotti R.; Caruzo J.","64","2007","09","14",NA,"Brasil",NA,NA,"Arvoreta de 7 metros de altura e PAP de 38cm.","RFA24626",NA,NA,"A.St.-Hil.","Rio de Janeiro","Interior de fragmento florestal de propriedade do Sr. Eli, Areal Santa Helena",NA,"Ricardo Finotti","Guapimirim","-42.8375","-22.541667","50","50",NA,NA,NA,NA,NA,NA,"42º50'15''W","22º32'30''S",NA,NA,NA,NA,NA
"285","2021-03-30 12:37:57-03","EAO","IAN","117771","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Pires, JM; Cavalcante, PB","55259","1962","07","24","Southern America","Brasil",NA,NA,NA,"IAN117771","Dicotiledônea",NA,"A.St.-Hil.","Amapá","Road to Amapá, km 134, Água Azul.",NA,"Plowman, T",NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,"1985","03",NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA
"286","2021-03-30 12:37:57-03","EAO","IAN","101051","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Lanjouw, J; Lindeman, JC","1204","1951","04",NA,"Southern America","Suriname",NA,NA,"Small tree, 5m tall; flowers green.","IAN101051","Dicotiledônea",NA,"A.St.-Hil.",NA,"On 4th ridge at km 1,8.",NA,"Loiola, MIB",NA,"-56.5","3.6",NA,NA,NA,NA,NA,"2001","09","13","-56.5","3.6",NA,NA,NA,NA,NA
"287","2021-03-30 12:37:57-03","EAO","IAN","101367","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Lanjouw, J; Lindeman, JC","2694","1951","04",NA,"Southern America","Suriname",NA,NA,NA,"IAN101367","Dicotiledônea",NA,"A.St.-Hil.",NA,"In forest at km 8,4.",NA,"Plowman, T",NA,"-56.5","3.6",NA,NA,NA,NA,NA,"1980","03",NA,"-56.5","3.6",NA,NA,NA,NA,NA
"288","2021-03-30 12:37:57-03","EAO","IAN","106279","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Oliveira, E","687","1960","05","06","Southern America","Brasil",NA,NA,"Árvore de 3m; frutos muito pequenos.","IAN106279","Dicotiledônea",NA,"A.St.-Hil.","Pará","Km 177 da Rod. Belém-Brasília. Mata da terra firme.",NA,"Loiola, MIB",NA,NA,NA,NA,NA,NA,NA,NA,"2001","09","13",NA,NA,NA,NA,NA,NA,NA
"289","2021-03-30 12:37:57-03","EAO","IAN","107797","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Magalhães, MG","17493","1959","11",NA,"Southern America","Brasil",NA,NA,"Arbusto de 1-3m, alto, frequente.","IAN107797","Dicotiledônea",NA,"A.St.-Hil.","Minas Gerais","Estrada para Divisópolis (Divisa do nordeste de Minas Gerais com o Estado da Bahia.).",NA,"Loiola, MIB",NA,NA,NA,NA,NA,NA,NA,NA,"2000","02","18",NA,NA,NA,NA,NA,NA,NA
"290","2021-03-30 12:37:57-03","EAO","IAN","111136","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Oliveira, E","1296","1961","02","07","Southern America","Brasil",NA,NA,NA,"IAN111136","Dicotiledônea",NA,"A.St.-Hil.","Pará","Rio Viseu, região de Cametá.",NA,"Plowman, T",NA,NA,NA,NA,NA,NA,NA,NA,"1984","02",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-30 12:37:57-03","EAO","IAN","137913","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Harley, RM; Souza, R","10016","1968","09","14","Southern America","Brasil",NA,NA,"Twiggy tree to about 3m. Leaves dull green, papery. Fls in bud, yellow green.","IAN137913","Dicotiledônea",NA,"A.St.-Hil.","Mato Grosso","Area of white sand, disturbed & recolonised formerly dry forest.",NA,"Loiola, MIB",NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,"2001","11","13","-51.766667","-12.816667",NA,NA,NA,NA,NA
"292","2021-03-30 12:37:57-03","EAO","IAN","124467","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Oliveira, E","4232","1968","04","14","Southern America","Brasil",NA,NA,NA,"IAN124467","Dicotiledônea",NA,"A.St.-Hil.","Pará","Rio Jarí, margem da estrada de Monte Dourado a Munguba.",NA,"Plowman, T",NA,NA,NA,NA,NA,NA,NA,NA,"1980","03",NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-30 12:37:57-03","EAO","IAN","127863","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Silva, NT da","1487","1968","12","04","Southern America","Brasil",NA,NA,NA,"IAN127863","Dicotiledônea",NA,"A.St.-Hil.","Pará","Rio Jarí, Monte Dourado, Serrinha.",NA,"Plowman, T",NA,NA,NA,NA,NA,NA,NA,NA,"1980","03",NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-30 12:37:57-03","EAO","IAN","127922","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Silva, NT da","1546","1968","12","13","Southern America","Brasil",NA,NA,NA,"IAN127922","Dicotiledônea",NA,"A.St.-Hil.","Pará","Rio Jarí, entre Monte Dourado e Munguba.",NA,"Plowman, T",NA,NA,NA,NA,NA,NA,NA,NA,"1980","03",NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-30 12:37:58-03","EAO","IAN","137914","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Harley, RM; Souza, R","10281","1968","09","27","Southern America","Brasil",NA,NA,"Slender tree to 12m or sometimes twigggy shrub. Young leaves flaccid, pendulous, pale green with dark brown decidous stipules. Flowers greenish cream.","IAN137914","Dicotiledônea",NA,"A.St.-Hil.","Mato Grosso","Near base camp. Cerradão.",NA,"Loiola, MIB",NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,"2001","10","13","-51.766667","-12.816667",NA,NA,NA,NA,NA
"296","2021-03-30 12:37:58-03","EAO","IAN","141859","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Silva, NT da; Ribeiro, BGS","3611","1972","08","26","Southern America","Brasil",NA,NA,"Arbusto de 3m, flor branca","IAN141859","Dicotiledônea",NA,"A.St.-Hil.","Pará","Serra dos Carajás, Ilha de mata baixa",NA,"Loiola, MIB",NA,NA,NA,NA,NA,NA,NA,NA,"2001","09","13",NA,NA,NA,NA,NA,NA,NA
"297","2021-03-30 12:37:58-03","EAO","IAN","141886","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Silva, NT da; Ribeiro, BGS","3638","1972","08","28","Southern America","Brasil",NA,NA,NA,"IAN141886","Dicotiledônea",NA,"A.St.-Hil.","Pará","Serra dos Carajás, Ilha de mata baixa no cerrado. N-1.",NA,"Loiola, MIB",NA,NA,NA,NA,NA,NA,NA,NA,"2001","09","13",NA,NA,NA,NA,NA,NA,NA
"298","2021-03-30 12:37:58-03","EAO","IAN","160167","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Davidse, G; Rosa, NA","17557","1980","03","29","Southern America","Brasil",NA,NA,NA,"IAN160167","Dicotiledônea",NA,"A.St.-Hil.","Pará","36km southeast of Vigia, a long, Highway PA-140 to Belém. White sand savanna; open treeeless areas, dominated by Langenocarpus and Axonopus species, interspersed with tree and shrub islands.",NA,"Loiola, MIB","Vigia","-48.116667","-1.05","50","50",NA,NA,NA,"1998","11",NA,"-48.116667","-1.05",NA,NA,NA,NA,NA
"299","2021-03-30 12:37:58-03","EAO","IAN","148583","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Pena, BS da","504","1974","10","05","Southern America","Brasil",NA,NA,NA,"IAN148583","Dicotiledônea",NA,"A.St.-Hil.","Pará","Campo cerrado de marapí.",NA,"Plowman, T",NA,NA,NA,NA,NA,NA,NA,NA,"1980","01",NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-30 12:37:58-03","EAO","IAN","157501","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Pires, JM; Rodrigues, WA","16953","1979","03","11","Southern America","Brasil",NA,NA,"Árvore de 5m de altura. Fruto avermelhado.","IAN157501","Dicotiledônea",NA,"A.St.-Hil.","Roraima","Rio Uraricoera, Serra-cura-ci-ha, 63°31'W",NA,"Loiola, MIB",NA,NA,NA,"600","600",NA,NA,NA,"1998","11","03",NA,NA,NA,NA,NA,NA,NA
"301","2021-04-08 17:38:16-03","EAO","IAN","160199","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Davidse, G; Rosa, NA","17658","1980","03","31","Southern America","Brasil",NA,NA,NA,"IAN160199","Dicotiledônea",NA,"A.St.-Hil.","Pará","9Km SE of Vigia, along highway (PA-140) to Belém. Campinas de palhas. White sand savanna: treeless savanna dominated by Lagenocarpus alternating with tree and shrub islands.",NA,"Costa-Lima, JL","Vigia","-48.066667","-0.916667","50","50",NA,NA,NA,"2017","01","30","-48.066667","-0.916667",NA,NA,NA,NA,NA
"302","2021-03-30 12:37:58-03","EAO","IAN","160230","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Davidse, G; Rosa, NA","17850","1980","04","03","Southern America","Brasil",NA,NA,NA,"IAN160230","Dicotiledônea",NA,"A.St.-Hil.","Pará","Just east of the fishing village of Camara which is ca. 11km northwest of Marudá.",NA,"Loiola, MIB","Marapanim","-47.683333","-0.616667",NA,NA,NA,NA,NA,"1998","11",NA,"-47.683333","-0.616667",NA,NA,NA,NA,NA
"303","2021-04-08 17:38:16-03","EAO","IAN","160909","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Santos, JUM dos; Rosário, CS","371","1982","11","19","Southern America","Brasil",NA,NA,NA,"IAN160909","Dicotiledônea",NA,"A.St.-Hil.","Mato Grosso","Chapada dos Guimarães, próximo a cachoeira da Salgadeira.",NA,"Costa-Lima, JL",NA,NA,NA,NA,NA,NA,NA,NA,"2017","01","30",NA,NA,NA,NA,NA,NA,NA
"304","2021-03-30 12:37:58-03","EAO","IAN","91644","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Pires, JM; Black, GA","6238","1956","12","14","Southern America","Brasil",NA,NA,NA,"IAN091644","Dicotiledônea",NA,"A.St.-Hil.","Pará","Serra do Cachimbo",NA,"Plowman, T",NA,NA,NA,"425","425",NA,NA,NA,"1980","03",NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-04-08 17:38:16-03","EAO","IAN","161876","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Daly, DC; Callejas, R","1709","1981","12","05","Southern America","Brasil",NA,NA,"Shrub 2m, fruits green. Rare.","IAN161876","Dicotiledônea",NA,"A.St.-Hil.","Pará","Serra dos Carajás, 25-30Km Nw of Serra Norte mining camp. Hilly scrub on ferrous rock outcrop.",NA,"Costa-Lima, JL",NA,"-50.433333","-5.916667",NA,NA,NA,NA,NA,"2017","01","30","-50.433333","-5.916667",NA,NA,NA,NA,NA
"306","2021-03-30 12:37:58-03","EAO","IAN","161903","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Daly, DC; Callejas, R","1772","1981","12","06","Southern America","Brasil",NA,NA,"TRee 5m, fruits green","IAN161903","Dicotiledônea",NA,"A.St.-Hil.","Pará","Serra dos Carajás, 25-30Km Nw of Serra Norte mining camp. Semi-deciduous forest and scrub.",NA,"Loiola, MIB",NA,"-50.433333","-5.916667",NA,NA,NA,NA,NA,"2001","10","13","-50.433333","-5.916667",NA,NA,NA,NA,NA
"307","2021-03-30 12:37:58-03","EAO","IAN","161905","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Daly, DC; Callejas, R","1779","1981","12","06","Southern America","Brasil",NA,NA,"Tree 4m, fruits green.","IAN161905","Dicotiledônea",NA,"A.St.-Hil.","Pará","Serra dos Carajás, 25-30Km Nw of Serra Norte mining camp. Semi-deciduous forest and scrub.",NA,"Loiola, MIB",NA,NA,NA,NA,NA,NA,NA,NA,"2000","02","18",NA,NA,NA,NA,NA,NA,NA
"308","2021-03-30 12:37:58-03","EAO","IAN","161990","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Daly, DC; Campbell, DG","798","1980","11","01","Southern America","Brasil",NA,NA,NA,"IAN161990","Dicotiledônea",NA,"A.St.-Hil.","Pará","White sand campina,approx. 10km island from Boa Vista from Boa Vista, Rio Guamá,due S of Belém.",NA,"Marinho, LR",NA,"-48.383333","-1.566667",NA,NA,NA,NA,NA,"1988","02",NA,"-48.383333","-1.566667",NA,NA,NA,NA,NA
"309","2021-03-30 12:37:58-03","EAO","IAN","162351","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Oldeman, B","2060","1968","02","19",NA,"Guiana Francesa",NA,NA,NA,"IAN162351","Dicotiledônea",NA,"A.St.-Hil.",NA,"Crique Ket-oko, N-E de Sa'ul, zone basse, quartz.",NA,"Plowman, T",NA,NA,NA,NA,NA,NA,NA,NA,"1980","03",NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-30 12:37:58-03","EAO","IAN","171039","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Sothers, CA; Pereira, EC","796","1996","02","22","Southern America","Brasil",NA,NA,"Árvore. Sub-bosque, 10m x 20cm DAP; base ligeiramente acanalada. Ritidoma marrom-acinzentado (marrom-lilás) a alaranjado, fissuras longitudinais de até 2mm de profundidade ao longo de todo o tronco. Corte: casca morta castanha, 0,5mm;","IAN171039","Dicotiledônea",NA,"A.St.-Hil.","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Igarapé do Tinga. Floresta de Vertente. Solo argiloso.",NA,"Vicentini, A","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"311","2021-03-30 12:37:58-03","EAO","IAN","171255","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Sothers, CA; Pereira, EC","693a","1995","12","06","Southern America","Brasil",NA,NA,"Árvore. Dossel, 15m de altura x 13cm DAP. Base com pequena sapopema. Ritidoma liso, castanho, com lenticelas dispersas, depressões circulares (pockmarks) e linhas transversais superficiais (hoopmarks). Corte: casca morta <0,5mm, ca","IAN171255","Dicotiledônea",NA,"A.St.-Hil.","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Torre. Floresta de Platô. Solo argiloso. Planta fichada: 3318-41.",NA,"Vicentini, A","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"312","2021-03-30 12:37:58-03","EAO","IAN","171617","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Sothers, CA; Pereira, EC","693","1995","12","06","Southern America","Brasil",NA,NA,"Árvore, dossel, 15m de altura x 13cm DAP; base com pequena sapopema. Ritidoma liso, castanho, com lenticelas dispersas, depressões circulares (pockmarks) e linhas transversais superfuciais (hoopmarks). Corte: casca morta <0,5mm, castan","IAN171617","Dicotiledônea",NA,"A.St.-Hil.","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Torre. Floresta de Platô. Solo argiloso. Planta fichada: 3318-41.",NA,"Vicentini, A","Manaus","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA
"313","2021-03-30 12:37:58-03","EAO","IAN","181052","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Souza, MAD de","1706","2000","10","20","Southern America","Brasil",NA,NA,"Arvoreta aprox. 2m alt. Em sub-bosque. Pedicelo e cálice verde-claro. Flores brancas, odor adocicado.","IAN181052","Dicotiledônea",NA,"A.St.-Hil.","Pará","Rio Xingu. Ilha rodeada de praia arenosa (nua) e rochosa.",NA,"Costa-Lima, JL","Pedra de Moz",NA,NA,NA,NA,NA,NA,NA,"2017","01","30",NA,NA,NA,NA,NA,NA,NA
"314","2021-03-30 12:37:58-03","EAO","IAN","89657","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Black, GA","18743","1955","08","18","Southern America","Brasil",NA,NA,NA,"IAN089657","Dicotiledônea",NA,"A.St.-Hil.","Pará","Perto do aeroporto de Santarém.",NA,"Plowman, T",NA,NA,NA,NA,NA,NA,NA,NA,"1984","02",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-30 12:37:58-03","EAO","IAN","52107","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Fróes, RL","25868","1950","02","05","Southern America","Brasil",NA,NA,NA,"IAN052107","Dicotiledônea",NA,"A.St.-Hil.","Amapá","Oiapoque, Igarapé Nataia.",NA,"Plowman, T",NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,"1980","03",NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA
"316","2021-03-30 12:37:58-03","EAO","IAN","194079","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Silva, EF da","13","2015","08","31","Southern America","Brasil",NA,NA,NA,"IAN194079","Dicotiledônea",NA,"A.St.-Hil.","Pará","Coleta realizada na Floresta Nacional de Carajás, Serra Norte, às proximidades da área conhecida como Lagoa da Trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-30 12:37:58-03","EAO","IAN","51997","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Fróes, RL","25754","1950","01","31","Southern America","Brasil",NA,NA,NA,"IAN051997","Dicotiledônea",NA,"A.St.-Hil.","Amapá","Rio Oiapoque, entre Clevelândia e cachoeira do Carratá.",NA,"Plowman, T",NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,"1980","03",NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA
"318","2021-04-08 17:38:16-03","EAO","IAN","28839","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Fróes, RL","22295","1947","05","04","Southern America","Brasil",NA,NA,NA,"IAN028839","Dicotiledônea",NA,"A.St.-Hil.","Amazonas","Rio Negro, Içana, Cachoeira Tunuhy, border of stream blockish water.","IAN028839","Costa-Lima, JL",NA,NA,NA,NA,NA,NA,NA,NA,"2017","01","30",NA,NA,NA,NA,NA,NA,NA
"319","2021-04-08 17:38:16-03","EAO","IAN","41564","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Saint-Hilaire","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN041564","Dicotiledônea",NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-03-30 12:37:58-03","EAO","IAN","43099","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Fróes, RL; Pires, JM","24161","1949","03","26","Southern America","Brasil",NA,NA,NA,"IAN043099","Dicotiledônea",NA,"A.St.-Hil.","Pará","Rio Capim.",NA,"Plowman, T",NA,NA,NA,NA,NA,NA,NA,NA,"1980","03",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-30 12:37:58-03","EAO","IAN","193500","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Shanley, P; Rosa, NA; Rosa, M","102",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN193500","Dicotiledônea",NA,"A.St.-Hil.","Pará","Mata de Mangueira, Anani, 4 km da margem esquerda do rio Capim. Inventário de 1 ha",NA,"Rosa, NA","Paragominas","-47.946667","-2.6825",NA,NA,NA,NA,NA,"1992","05",NA,"-47.946667","-2.6825",NA,NA,NA,NA,NA
"322","2021-03-30 12:37:58-03","EAO","IAN","71261","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Pires, JM","3617","1951","12","23","Southern America","Brasil",NA,NA,NA,"IAN071261","Dicotiledônea",NA,"A.St.-Hil.","Pará","Vila Nova, Rio Tapajós, logo abaixo da Cachoeira, 12km abaixo da Cachoeira Capoeira.",NA,"Loiola, MIB",NA,NA,NA,NA,NA,NA,NA,NA,"1998","11",NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-03-30 12:37:58-03","EAO","IAN","74486","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","citrifolium","Erythroxylum citrifolium",NA,"Pires, JM; Silva, NT da","4251","1952","06","19","Southern America","Brasil",NA,NA,NA,"IAN074486","Dicotiledônea",NA,"A.St.-Hil.","Pará","Maicurú, catinga entre S. Francisco e Retiro dos Alemães.",NA,"Plowman, T",NA,NA,NA,NA,NA,NA,NA,NA,"1984","02",NA,NA,NA,NA,NA,NA,NA,NA
