"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","recordedBy","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"221","2015-11-05 21:30:00-02","MO","MOBOT","2453691","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Argentina","Misiones","San Ignacio","San Ignacio","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,"L. Denis","Denis s.n.8","South America",NA,NA,NA,NA,NA,NA,NA,NA
"222","2011-10-10 14:09:00-03","MO","MOBOT","2492048","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,NA,NA,NA,"Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayú","-55.41666","-24.08333",NA,NA,NA,NA,NA,NA,NA,NA,"Jiménez","Jiménez 1804","South America",NA,NA,NA,NA,NA,NA,NA,NA
"223","2009-05-15 13:24:00-03","MO","MOBOT","2492058","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Hassler, E.",NA,NA,NA,"1929","2","3","Paraguay","Guairá",NA,"Villa Rica","-56.45","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,"Pedro Jörgensen","Jörgensen 3959","South America",NA,NA,NA,NA,NA,NA,NA,NA
"224","2016-11-15 05:15:00-02","MO","MOBOT","2492080","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Schinini, A., //",NA,NA,NA,"1994","10","30","Paraguay","Itapúa",NA,"Capitán Miranda, 4.2 Km N del Hotel Tirol","-55.75","-27.15",NA,NA,NA,NA,NA,NA,NA,NA,"Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 46159","South America",NA,NA,NA,NA,NA,NA,NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","2761470","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Kessler & Luther",NA,NA,NA,"1991","10","21","Bolivia","Beni","Gral. Ballivian","36 km antes de llegar a Puerto Yata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephan G. Beck","Beck 20689","South America",NA,NA,NA,NA,NA,NA,NA,NA
"226","2010-04-02 20:17:00-03","MO","MOBOT","2931241","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1986","12","25","Paraguay","Guairá",NA,"Colonia Independencia","-56.21666","-25.75",NA,NA,NA,"250.00000000",NA,NA,NA,NA,"Aurelio Schinini|Eugenia Bordas","Schinini Cacace 25131","South America",NA,NA,NA,NA,NA,NA,NA,NA
"227","2010-04-02 20:09:00-03","MO","MOBOT","2931247","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1982","12","15","Paraguay","Alto Paraná",NA,"35 km al Norte de Hernandarias siguiendo la supercarretera, bordes de un estero",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","Fernández Casas 7563","South America",NA,NA,NA,NA,NA,NA,NA,NA
"228","2011-02-17 08:48:00-02","MO","MOBOT","2931257","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","L. B. Smith",NA,NA,NA,"1914","2","20","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Per Dusén","Dusén 14606","South America",NA,NA,NA,NA,NA,NA,NA,NA
"229","2016-11-15 05:15:00-02","MO","MOBOT","2931260","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1970","12","1","Argentina","Corrientes","Santo Tomé","Establecimiento Las Marías, Ruta Nac. No 14, 7 Km S. de Gdor. Virasoro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo|Victor Maruñak|R.I. Maruñak|J. Irigoyen","Krapovickas 16825","South America",NA,NA,NA,NA,NA,NA,NA,NA
"230","2012-03-18 05:12:00-03","MO","MOBOT","2931266","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Ivon M. Ramirez",NA,NA,NA,"1995","7","3","Bolivia","Santa Cruz","Nuflo de Chavez","Lomerio. 12 km al Norte de la comunidad Las Trancas Area de estudio del proyecto BOLFOR. Bosque semideciduo chiquitano con pequeñas afloramiento rocosos y valles","-61.84638","-16.52027",NA,NA,NA,"450.00000000",NA,NA,NA,NA,"Fabiana Mamani M.","Mamani M. 926","South America",NA,NA,NA,NA,NA,NA,NA,NA
"231","2008-05-27 22:02:00-03","MO","MOBOT","2931242","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1972","8","26","Brazil","Mato Grosso",NA,"Vale de Sonhos(80 km N of Barra do Garças on the road to Xavantina)","-52.33333","-15.66666",NA,NA,NA,NA,NA,NA,NA,NA,"James A. Ratter","Ratter 2275","South America",NA,NA,NA,NA,NA,NA,NA,NA
"232","2008-05-27 22:02:00-03","MO","MOBOT","2931244","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1985","10","10","Brazil","Mato Grosso do Sul",NA,"In remains of chaco forest close to the city(roadside in area of the Fazenda of Dr. Romeu)","-57.65","-19.01666",NA,NA,NA,NA,NA,NA,NA,NA,"James A. Ratter","Ratter 5144","South America",NA,NA,NA,NA,NA,NA,NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","2931279","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini(CTES)",NA,NA,NA,"1987","11","28","Paraguay",NA,NA,"Paraquari-Cerro [salatori]. en el curo, entre pieotras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nélida Soria","Soria Rey 1896","South America",NA,NA,NA,NA,NA,NA,NA,NA
"234","2009-06-25 13:32:00-03","MO","MOBOT","2931285","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","L.B. Smith",NA,NA,NA,"1973","4","6","Brazil","Goiás",NA,"35 km by road E of Cristalina;cerrado",NA,NA,NA,NA,NA,"990.00000000",NA,NA,NA,NA,"William R. Anderson","Anderson 8321","South America",NA,NA,NA,NA,NA,NA,NA,NA
"235","2009-08-07 05:34:00-03","MO","MOBOT","2931295","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","L.B. Smith",NA,NA,NA,"1888",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Morong","Morong 341","South America",NA,NA,NA,NA,NA,NA,NA,NA
"236","2014-08-23 05:36:00-03","MO","MOBOT","3310491","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","H. Luther",NA,NA,NA,"1970","3","4","Brazil","Minas Gerais",NA,"Cerrado, ca. 5 km W of Corinto.",NA,NA,NA,NA,NA,"725.00000000",NA,NA,NA,NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26931","South America",NA,NA,NA,NA,NA,NA,NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","603453","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","12","23","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Gallery forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 17164","South America",NA,NA,NA,NA,NA,NA,"229",NA
"238","2013-10-09 05:41:00-03","MO","MOBOT","603527","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1988","12","17","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Cerrado vegetation on rocks along southern slopes of mountain.","-56.25","-25.91666",NA,NA,NA,NA,NA,"2",NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 8958","South America",NA,NA,NA,NA,NA,NA,"88-137",NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","604154","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1983","3","18","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Roadside secondary growth, mixture of cerrado, forest and secondary growth species.","-56.08333","-22.66666",NA,NA,NA,NA,NA,"4",NA,NA,"William J. Hahn|et al.","Hahn 1229","South America",NA,NA,NA,NA,NA,NA,"83-18",NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","604263","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1982","2","16","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Shrubby campos at base of Cerro Tujá-og.","-56.01666","-22.65",NA,NA,NA,"300.00000000",NA,"1",NA,NA,"James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 7026","South America",NA,NA,NA,NA,NA,NA,"273",NA
"241","2013-10-09 05:41:00-03","MO","MOBOT","604313","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","1","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Acatí, near Destacamento Tororo. Forest on slopes.","-56.25","-25.91666",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 9595","South America",NA,NA,NA,NA,NA,NA,"11",NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","604371","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","11","11","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Northern corner of park. Cerrado forest.","-56.76666","-26.01666",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 15880","South America",NA,NA,NA,NA,NA,NA,"177",NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","604397","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1988","10","23","Paraguay","Cordillera",NA,"Serranía de Tobatí, Meseta Ybytú Silla. On cerrado vegetation.","-57.11666","-25.2",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini","Zardini 7614","South America",NA,NA,NA,NA,NA,NA,"88-103",NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","604421","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1986","3","24","Paraguay","Nueva Asuncion",NA,"Fortín Nueva Asuncion. Bosque al termino norte del aeropista militar y alrededores. Bosque xerofítico espinoso muy abierto, de hasta 10 m de altura. Suelo muy arenoso.","-61.93333","-20.71666",NA,NA,NA,NA,NA,"2",NA,NA,"David R. Brunner","Brunner 1638","South America",NA,NA,NA,NA,NA,NA,"86-1",NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","604472","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1985","11","11","Paraguay","Presidente Hayes",NA,"Cuenca del Río Pilcomayo. Km 18 de la Ruta 12 hacia Fortín Martínez. Bosque xerofítico espinoso con aislados lugares bajos y humedos de bosque ribereño de hasta 10-15 m de altura. Suelo arsilloso.","-57.8","-25.11666",NA,NA,NA,"70.00000000",NA,"1",NA,NA,"David R. Brunner","Brunner 1349","South America",NA,NA,NA,NA,NA,NA,"85-15",NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","604499","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","11","11","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Northwestern corner of park. Savanna.","-56.76666","-26.01666",NA,NA,NA,NA,NA,"2",NA,NA,"Elsa M. Zardini","Zardini 15950","South America",NA,NA,NA,NA,NA,NA,"179",NA
"247","2008-05-27 22:02:00-03","MO","MOBOT","604641","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A.J. Gilmartin",NA,NA,NA,"1985","11","16","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Cerrado vegetación al lado el camino entre la administración y el lugar de camping. Bosque bajo abierto sobre suelo arenoso.","-56.06666","-22.63333",NA,NA,NA,"270.00000000",NA,"2",NA,NA,"David R. Brunner","Brunner 1489","South America",NA,NA,NA,NA,NA,NA,"85-27",NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","604672","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1991","11","4","Paraguay","Central",NA,"Pindoty. Cerrado Forest.","-57.51666","-25.61666",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|P. Aquino","Zardini 28439","South America",NA,NA,NA,NA,NA,NA,"607",NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","604704","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1987","10","23","Paraguay","Cordillera",NA,"Cerro Tobati. En la parte superior del Cerro.","-57.1","-25.3",NA,NA,NA,NA,NA,"6",NA,NA,"Elsa M. Zardini|Rosa Degen","Zardini 3633","South America",NA,NA,NA,NA,NA,NA,"87-74",NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","605054","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","11","11","Paraguay","Paraguarí",NA,"Acahay Massif. Easternmost peak of massif. Cerrado forest on rocky slopes.","-57.13333","-25.86666",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|S. Velázquez","Zardini 16243","South America",NA,NA,NA,NA,NA,NA,"186",NA
"251","2011-02-03 15:44:00-02","MO","MOBOT","605115","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1987","12","10","Paraguay","Paraguarí",NA,"Cerro Mbatovi.","-57.1","-25.5666667",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|Nélida Soria","Zardini 3887","South America",NA,NA,NA,NA,NA,NA,"87-85",NA
"252","2017-02-07 12:23:00-02","MO","MOBOT","605182","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","11","18","Paraguay","Cordillera",NA,"10 km W of Arroyos y Esteros.","-57.1666667","-25.1333333",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 16355","South America",NA,NA,NA,NA,NA,NA,"189",NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","605236","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1987","12","11","Paraguay","Cordillera",NA,"Cerro Tobati.","-57.06666","-25.25",NA,NA,NA,NA,NA,"2",NA,NA,"Elsa M. Zardini","Zardini 3956","South America",NA,NA,NA,NA,NA,NA,"87-86",NA
"254","2008-10-24 03:33:00-02","MO","MOBOT","605256","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","C. Vogt (FCQ)",NA,NA,NA,"1988","11","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Southern and Eastern slopes of Cerro Peró, 2 kms E of Destacamento Tororo.","-56.25","-25.91666",NA,NA,NA,"400.00000000",NA,"2",NA,NA,"Elsa M. Zardini","Zardini 8096","South America",NA,NA,NA,NA,NA,NA,"88-113",NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","605346","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","11","18","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 kms W of Arroyos y Esteros. Tall forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,"3",NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 16405","South America",NA,NA,NA,NA,NA,NA,"190",NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","605824","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","6","4","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado forest, 5 kms N of administration area. 26.00S-26.07S 56.46W-56.53W","-56.8","-26",NA,NA,NA,NA,NA,"2",NA,NA,"Elsa M. Zardini","Zardini 12629","South America",NA,NA,NA,NA,NA,NA,"99",NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","605908","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","W. Till (WU)",NA,NA,NA,"1992","7","27","Paraguay","Central",NA,"Estero de Ypoá Cañada. Forest along Yabeby Lake.","-57.46666","-25.63333",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 32784","South America",NA,NA,NA,NA,NA,NA,"705",NA
"258","2013-10-09 05:41:00-03","MO","MOBOT","605968","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","W. Till (WU)",NA,NA,NA,"1989","2","8","Paraguay","Caaguazú",NA,"Ruta 2, km 122. Forest patch near road, ca. 100 m away from road.",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 10665","South America",NA,NA,NA,NA,NA,NA,"45",NA
"259","2014-11-13 12:24:00-02","MO","MOBOT","606436","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1991","1",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,"3",NA,NA,"Blas Pérez","Pérez Maricerich 631","South America",NA,NA,NA,NA,NA,NA,"2",NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","607797","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1992","7","6","Paraguay","Guairá",NA,"Mbocayaity-Melgarejo. Cerro Naville. Forest on slopes.","-56.35","-25.71666",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 32471","South America",NA,NA,NA,NA,NA,NA,"700",NA
"261","2013-01-28 05:13:00-02","MO","MOBOT","934248","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","R. Vasquez",NA,NA,NA,"1994","6","20","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, a 2800 m al NE de la casa, en la Bahía Las Petas. Colchas y Taropes.","-61.0475","-14.76305",NA,NA,NA,"150.00000000",NA,NA,NA,NA,"René Guillén V.","Guillén Villarroel 1966","South America",NA,NA,NA,NA,NA,NA,NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","936362","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","R. Vasquez",NA,NA,NA,"1994","6","8","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serranía de Huanchaca I. N y NE de la pista Noel Kempff M. Pampa con predominancia de gramíneas. Suelo muy húmedo; sobre la serranía.","-60.81444","-13.90611",NA,NA,NA,"360.00000000",NA,NA,NA,NA,"Bonifacio Mostacedo C.|H. Gonzáles|Juan Surubí|Pablo Solíz","Mostacedo C. 2143","South America",NA,NA,NA,NA,NA,NA,NA,NA
"263","2013-08-23 04:12:00-03","MO","MOBOT","979179","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","H.E. Luther (SEL)",NA,NA,NA,"1995","10","29","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, 4 km S del campamento Las Gamas. Campo cerrado. Suelos arenosos.","-60.39277","-14.79833",NA,NA,NA,"850.00000000",NA,"6",NA,NA,"A. Rodríguez O.|et al.","Rodríguez Olmos 571","South America",NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","605509","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1988","1","6","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Cerrado camino al Cerro Muralla.","-57.96666","-22.41666",NA,NA,NA,NA,NA,"3",NA,NA,"Elsa M. Zardini|et al.","Zardini 4121","South America",NA,NA,NA,NA,NA,NA,"88-4",NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","605566","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","11","18","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Cerrado forest.","-57.5","-25.15",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 16574","South America",NA,NA,NA,NA,NA,NA,"197",NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","603670","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","12","23","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Savanna on clay.","-57.5","-25.15",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 17374","South America",NA,NA,NA,NA,NA,NA,"236",NA
"267","2015-05-07 07:14:00-03","MO","MOBOT","1413169","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","W. Till (WU)",NA,NA,NA,"1999","10","22","Paraguay","Itapúa",NA,"Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.","-56.8230556","-27.4486111",NA,NA,NA,NA,NA,"4",NA,NA,"Elsa M. Zardini|J. Rodríguez","Zardini 51639","South America",NA,NA,NA,NA,NA,NA,"1181",NA
"268","2013-10-09 05:41:00-03","MO","MOBOT","604837","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","A. Schinini (CTES)",NA,NA,NA,"1989","1","26","Paraguay","Paraguarí",NA,"Cerro Mbatoví. Forest along northern slope, in regeneration.","-57.11666","-25.41666",NA,NA,NA,NA,NA,"2",NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 9899","South America",NA,NA,NA,NA,NA,NA,"18",NA
"269","2016-11-15 05:15:00-02","MO","MOBOT","2492084","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Schinini, A., //",NA,NA,NA,"1994","10","21","Paraguay","San Pedro",NA,"36 Km N de Tacuara, Ea. La Manina","-57.13333","-23.23333",NA,NA,NA,NA,NA,NA,NA,NA,"Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45800","South America",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-07-08 09:01:00-03","MO","MOBOT","2188611","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1913","12",NA,"Argentina","Misiones","Capital","Posadas","-55.9","-27.2666667",NA,NA,NA,NA,NA,"1",NA,NA,"Hugh M. Curran","Curran 1","South America",NA,NA,NA,NA,NA,NA,NA,NA
"271","2010-04-30 10:27:00-03","MO","MOBOT","2453671","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"1907","1","18","Argentina","Misiones","Capital","Posadas","-55.9","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,"C.L. Spegazzini","Spegazzini s.n.71","South America",NA,NA,NA,NA,NA,NA,NA,NA
"272","2009-07-17 14:12:00-03","MO","MOBOT","2931249","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae balansae",NA,"L.B. Smith",NA,NA,NA,"1966","1","28","Brazil","Distrito Federal",NA,"Cerrado, ca 25 km. E. of Brasilia, D.F.",NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 12099","South America",NA,NA,NA,NA,NA,NA,NA,"balansae"
"273","2008-05-27 22:02:00-03","MO","MOBOT","604615","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae balansae",NA,"A.J. Gilmartin",NA,NA,NA,"1985","11","2","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui, cuenca del Arroyo Corrientes sector noreste del parque. Bosque semi-humedo de hasta 20-25 m de altura con campos abiertos del tipo cerrado.","-56.8","-26.05",NA,NA,NA,"220.00000000",NA,"2",NA,NA,"David R. Brunner","Brunner 1283","South America",NA,NA,NA,NA,NA,NA,"85-11","balansae"
"274","2013-02-13 05:33:00-02","MO","MOBOT","938138","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae balansae",NA,"W. Till (WU)",NA,NA,NA,"1994","4","8","Bolivia","Santa Cruz","Velasco","Reserva Forestal Bajo Paraguá. 5 km del aserradero sobre el camino al Empalme.","-61.5","-14.53333",NA,NA,NA,"400.00000000",NA,NA,NA,NA,"Mario Saldias P.|E. Ramos|Juan Surubí","Saldias Paz 3758","South America",NA,NA,NA,NA,NA,NA,NA,"balansae"
