"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"323","2008-05-27 22:02:00-03","MO","MOBOT","3400192","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Stephen F. Smith em VII",NA,NA,NA,"A. Kegler","Kegler 166","1999",NA,NA,"Brazil","Rio Grande do Sul",NA,"mun. de Caxiaz do Sul-Ana Rech, em orla da mata",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2010-07-26 11:43:00-03","MO","MOBOT","100200032","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"G. Jolochin (MUFA)",NA,NA,NA,"Julio A. Hurrell","Hurrell 6493","2006","11","9","Argentina","Buenos Aires",NA,"Archipiélago Solís: Isla Oyarbide.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"325","2012-01-03 06:25:00-02","MO","MOBOT","2517841","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"Leslie R. Landrum",NA,NA,NA,"Bernadino S. Bertoni","Bertoni 2398","1945","11","19","Paraguay","Itapúa",NA,"Encarnación, M bay Caé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2013-08-23 04:12:00-03","MO","MOBOT","3129776","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"Bruce K. Holst",NA,NA,NA,"W.G. Herter","Herter 1610e","1938","4","11","Uruguay","Florida",NA,"Assoc. edaph. ripariis arg; Humid, ill. La Palma.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2013-08-23 04:12:00-03","MO","MOBOT","3130160","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"Bruce K. Holst",NA,NA,NA,"W.G. Herter","Herter 1610a","1933","8",NA,"Uruguay","Flores",NA,"Trinidad. humid, illum. silv. ripar. arg.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","3203381","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"L.R. Landrum",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 13351","1964","12","12","Brazil","Santa Catarina",NA,"Mun. Caçador: Pastured forest, Madeireira Rio Verde, 48 km west of Caçador.","-51.36666","-26.75",NA,NA,"1000.00000000","1200.00000000",NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2010-07-26 11:38:00-03","MO","MOBOT","3204543","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"G. Jolochin (MUFA)",NA,NA,NA,"Arturo E. Burkart|Juan C. Gamerro","Burkart 21840","1960","4","15","Argentina","Entre Ríos","Federación","Rio Mocoretá, Ruta 14.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","3204704","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"S.F. Smith em XII.",NA,NA,NA,"Ronaldo Wasum","Wasum 815","2000",NA,NA,"Brazil","Rio Grande do Sul",NA,"Mun. de São Francisco de Paula-Linha São Paulo, na orla da mata.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2009-10-14 13:50:00-03","MO","MOBOT","3204869","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"L.R. Landrum",NA,NA,NA,"Leslie R. Landrum","Landrum 4030","1982","1","1","Brazil","Paraná",NA,"Piraquara, from Piraquara E along railroad ca. 1 km and N along first road crossing railroad ca. 1 km. Remnants of Araucaria forests.","-49.08333","-25.5",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","3205178","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"Stephen F. Smith em, III.",NA,NA,NA,"Ronaldo Wasum","Wasum 3694","1987",NA,NA,"Brazil","Rio Grande do Sul",NA,"Caxias do Sul - Mata da UCS.",NA,NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2014-02-06 22:46:00-02","MO","MOBOT","3205548","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"Stephen F. Smith em, III.",NA,NA,NA,"Ronaldo Wasum|V. Wasum","Wasum 3718","1988",NA,NA,"Brazil","Rio Grande do Sul",NA,"Flores da Cunha - Otavio Rocha. Arvoreta na mata - com frutos.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2011-03-16 22:18:00-03","MO","MOBOT","3205778","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"L. Landrum",NA,NA,NA,"Bernardo Rosengurtt","Rosengurtt PE-4504","1942","11","24","Uruguay","Soriano",NA,"Juan Jackson. Sta. Elena. Arroyo Grande, en bosque ribereños.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2011-03-16 22:18:00-03","MO","MOBOT","3205940","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens glaucescens",NA,"L. Landrum",NA,NA,NA,"Bernardo Rosengurtt","Rosengurtt PE-5188","1943","4","21","Uruguay","Florida",NA,"Frecuente en bosque ribereño. Estancia Rincón de Sta. Elena río Yí entre arroyos Timote y Mansavillagra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glaucescens",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-06-12 09:07:06-03","UFSM","HDCF","6865","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Figueira, M","2013","11","30","Figueira, M; Schindler, B","220","2013","11","30","Brasil","Rio Grande do Sul","São Francisco de Paula","localidade do Passo da Ilha, rio Tainhas","-50.356944","-29.123056","-50.356944","-29.123056",NA,NA,NA,"Arvoreta, ocasional, botões com globo petalífero branco; Floresta Ombrófila Mista Ribeirinha do Domínio Atlântico, relevo suave",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-03-29 10:41:33-03","UFSM","HDCF","4635","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Figueira, M.","2015","04","02","Longhi, S. J.",NA,"1996","11","16","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA,NA
"338","2019-03-29 10:41:33-03","UFSM","HDCF","948","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Figueira, M.","2015","05","08","Oliveira, O. S.; Brena, D. A.",NA,"1982","02","16","Brasil","Rio Grande do Sul","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,NA,"Inventário de nativas (am. 52)",NA,NA,NA,NA,NA,"América",NA,"42411","auto",NA,NA,NA,NA,NA,NA
"339","2019-06-12 09:07:06-03","UFSM","HDCF","6343","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Figueira, M","2011","11","02","Figueira, M","74","2011","11","02","Brasil","Rio Grande do Sul","São Martinho da Serra","rio Guassupi","-54.013889","-29.421389","-54.013889","-29.421389","250","250",NA,"Arvoreta, ocasional, sobre acúmulo de matacões no leito do rio, aprox. 2,5 m de alt., flores alvas; Floresta Estacional Subtropical Ribeirinha do Domínio Atlântico, relevo plano",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2016-08-26 09:17:13-03","UFSM","HDCF","2229","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Marchiori, J. N. C.","1986","03","21","Marchiori, J. N. C.","277","1986","01","15","Brasil","Rio Grande do Sul","São Gabriel","Cerro do Ouro","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,"Madeira coletada",NA,NA,NA,NA,NA,"América",NA,"56206","auto",NA,NA,NA,NA,NA,NA
"341","2019-03-29 10:41:33-03","UFSM","HDCF","4833","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Figueira, M.","2015","04","02","?",NA,"1998","01","14","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA,NA
"342","2019-03-29 10:41:33-03","UFSM","HDCF","4678","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Figueira, M.","2015","04","02","Longhi, S. J.",NA,"1996","11","16","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA,NA
"343","2018-04-19 15:15:13-03","UNIOESTE","UNOP","5575","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Cordeiro, J.; Barbosa, E.","2010",NA,NA,"Temponi, L.G.; Ribas, O.S.; Poliquesi, C.B.; Ribas, O.S.; Poliquesi, C.B.","568","2009","10","09","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha de Educação Ambiental.","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,NA,"Arbusto, 1,70 m, flor alvacenta. Floresta estacional semidecídual.",NA,NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA
"344","2020-08-31 09:07:49-03","INPA","INPA","142847","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","M.S.","1985",NA,NA,"Sobral, MEG","4462","1985","10",NA,"Brasil","Rio Grande do Sul","Alegrete","Reserva Biológica Ibirapuitã, Reserva Biológica Ibirapuitã.","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"INPA0142847",NA,"INPA0142847 INPA0142847_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"Southern America",NA,"89305","auto",NA,NA,NA,NA,NA,NA
"345","2020-08-31 09:07:49-03","INPA","INPA","200894","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, MEG","1998",NA,NA,"Ribas, OS","1541","1996","10","28","Brasil","Paraná","Balsa Nova","Rod. BR-367, Serra Luiz do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"INPA0200894",NA,"INPA0200894 INPA0200894_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"346","2020-08-31 09:07:49-03","INPA","INPA","203551","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Sobral, MEG","1998",NA,NA,"Poliquesi, CB","596","1996","10","07","Brasil","Paraná","Balsa Nova","Serra São Luiz do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"INPA0203551",NA,"INPA0203551 INPA0203551_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"347","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","7932",NA,"Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","M. Sobral/2008",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","724","1998","10","07","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"MBML007932","Chapada. Mata baixa. Árvore 13m. DAP 22cm. Fuste 8.5cm. Frutos verdes.","MBML007932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","42884",NA,"Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","W.G. Lima/2001",NA,NA,NA,"S. J. Silva Neto; et al","886","1996","09","30","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Maromba, Trilha para Cachoeira Itaporani","-44.583333","-22.25","44W34'60","22S15'0","1050","1050","MBML042884","Arvoreta ciófila, ca 5m alt., folhas breve discolores cartáceas, botões alvos","MBML042884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-04 11:05:53-03","UFRB","HURB","12066","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand. & Kausel","S.E.Senff","2014","11",NA,"Senff, S.E.","06","2014","09","03","Brasil","Santa Catarina","Irineópolis","Sitio da família Senff, próximo a Br 280; São Pascoal","-50.722778","-26.265556","50º43'22W","26º15'56S","749","749","HURB000012066","madeira bem resistente. <ll>dwc_commonname:</ll> Cambuí, Guamirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-07 11:44:39-03","FUVATES","HVAT","5802","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","M. Grings","2015","03","18","E. Musskopf","s.n.","2003","10","04","Brasil","Rio Grande do Sul","Arvorezinha",NA,"-52.175278","-28.872222","52º10'31''W","28º52'20''S",NA,NA,"HVAT00005802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-07 11:44:39-03","FUVATES","HVAT","4803","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","M. Grings","2014","01","09","M. Teixeira","s.n.","2014","01","09","Brasil","Rio Grande do Sul","Muçum","Linha Barra das Contas.","-51.688611","-29.3875","-51º41'19''W","-29º23'15''S",NA,NA,"HVAT00004803","Arbóreo.; Mata ciliar do Rio Taquari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-12-19 11:19:50-03","UFG","UFG","13044","S","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Matos, J.R.",NA,NA,NA,"Neves, M.","129","1982","10","18","Brasil","Rio Grande do Sul","São Jerônimo","Pólo Carboquímico. Mata ao longo do rio Jacuí, Porto do Conde.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,NA,"Árvore ca. de 3m de altura, numerosa, dispersa com botões florais verdes.",NA,NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA
"353","2021-01-26 13:56:42-03","IMA","MAC","23486","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel",NA,NA,NA,NA,"Burkart; et al.","30997","1974","12","12","Argentina","Gualeguaychú","Punta Caballo",NA,NA,NA,NA,NA,NA,NA,"MAC0023486","Árvore.","MAC0023486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 11:49:27-03","UFPE","UFP","70524","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bagensis","Eugenia bagensis","O.Berg","Amorim, BS",NA,NA,NA,"Arns, KY; Alves, M; Pinheira, K; Cavalcanti, D","658","2010","03","18","Brasil","Bahia","Cocos",NA,"-45.404667","-14.730528","-45.404667","-14.730528",NA,NA,"UFP070524","Arbusto aprox. 1,5 m de altura, botões, flores brancas e aromáticas.; Cerrado arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-09-12 05:00:02-03","US","US","1361863","PreservedSpecimen","Plantae","Myrtaceae","Luma","latior","Luma latior","Burret",NA,NA,NA,NA,"A. F. Regnell","570","1961","10","19","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,"US00169636",NA,"US00169636_01",NA,"Myrtales",NA,"Isotype","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","1159468","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"C. Osten","5441","1910","3","22","Uruguay","Salto",NA,"Salte grande.",NA,NA,NA,NA,NA,NA,"US03051720",NA,NA,NA,"Myrtales",NA,NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","3422387","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"R. Wasum","346","1999","12","11","Brazil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.6594","-29.36",NA,NA,"850",NA,"US01890482",NA,"US01890482_01 US01890482_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","2780112","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"-. Gallinal & E. Aragone","PE-5580","1946","1","8","Brazil",NA,NA,"Dept. Canelones: Rio Santa Lucia, Paso Cuello, en bosque ribereño",NA,NA,NA,NA,NA,NA,"US01890497",NA,"US01890497_01 US01890497_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","2573733","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"L. Smith & R. M. Klein","13072","1964","11","9","Brazil","Santa Catarina","Xanxerê",NA,"-26.48","-26.92",NA,NA,"700","800","US01890490",NA,"US01890490_01 US01890490_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","1544875","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"S.C.","25263",NA,NA,NA,"Brazil","Rio Grande do Sul","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"US01890498",NA,"US01890498_01 US01890498_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,"82892","auto","Dicotyledonae",NA,NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","2249327","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"L. Smith & Klein, R.","11527","1957","2","20","Brazil","Santa Catarina",NA,"6 km west of Campo Erê",NA,NA,NA,NA,"900","1000","US01890491",NA,"US01890491_01 US01890491_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","1574522","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"A. L. Cabrera","2510","1932","11","24","Argentina","Entre Rios",NA,"Delta del Paraná: Paraná Guajú.",NA,NA,NA,NA,NA,NA,"US03051719",NA,NA,NA,"Myrtales",NA,NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","2268095","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"L. Smith & Klein, R.","11525","1957","2","20","Brazil","Santa Catarina","Chapecó","6 km west of Campo","-52.6183013916016","-27.096399307251",NA,NA,"900","1000","US01890492",NA,"US01890492_01 US01890492_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,"22671","auto","Dicotyledonae",NA,NA,NA,"1",NA
"364","2020-09-12 05:00:02-03","US","US","2594269","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"N. Correa & N. M. Bacigalupo","SI 25593","1951","12","16","Argentina","Buenos Aires",NA,"Campana.",NA,NA,NA,NA,NA,NA,"US03051721",NA,NA,NA,"Myrtales",NA,NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"365","2020-09-12 05:00:02-03","US","US","2573738","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens debilis","D. Legrand & R.M. Klein in Reitz",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","13370","1964","12","2","Brazil","Santa Catarina",NA,"Cacador, Madiereira Rio Verde.",NA,NA,NA,NA,NA,NA,"US00117719",NA,"US00117719_01",NA,"Myrtales","debilis","Isotype","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"366","2020-09-12 05:00:02-03","US","US","1544874","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"-. Kausel","s.n.","1905","5","8","Brazil",NA,NA,"Rio Grande",NA,NA,NA,NA,NA,NA,"US01890499",NA,"US01890499_01 US01890499_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"367","2020-09-12 05:00:02-03","US","US","2535436","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens latior","(Burret) Landrum",NA,NA,NA,NA,"R. Reitz & R. Klein","13528","1962","10","25","Brazil","Santa Catarina","Papanduva","Lajeadinho","-50.144401550293","-26.3703002929688",NA,NA,"750",NA,"US01891502",NA,"US01891502_01 US01891502_02",NA,"Myrtales","latior",NA,"South America - Neotropics",NA,"49621","auto","Dicotyledonae",NA,NA,NA,"1",NA
"368","2020-09-12 05:00:02-03","US","US","3121403","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"R. Wasum","s.n.","1987","12","10","Brazil","Rio Grande do Sul","Caxias do Sul","Mata da UCS.","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"US01890487",NA,"US01890487_01 US01890487_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,"49662","auto","Dicotyledonae",NA,NA,NA,"1",NA
"369","2020-09-12 05:00:02-03","US","US","3332206","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"A. Butzke & et al.","s.n.","1996","1","18","Brazil","Rio Grande do Sul","Estação","trevo de acesso","-52.2599983215332","-27.9108009338379",NA,NA,"685",NA,"US01890485",NA,"US01890485_01 US01890485_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,"10547","auto","Dicotyledonae",NA,NA,NA,"1",NA
"370","2020-09-12 05:00:02-03","US","US","1934880","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"W. G. F. Herter","99318","1938","4","11","Uruguay","Florida",NA,"Dep. de Florida. La Palma.",NA,NA,NA,NA,"100",NA,"US03051718",NA,NA,NA,"Myrtales",NA,NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"371","2020-09-12 05:00:02-03","US","US","2268069","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel",NA,NA,NA,NA,"L. Smith & Klein, R.","11366","1957","2","18","Brazil","Santa Catarina",NA,"49 km west of Caçador",NA,NA,NA,NA,"1000","1200","US01890493",NA,"US01890493_01 US01890493_02",NA,"Myrtales",NA,NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"372","2020-09-12 05:00:02-03","US","US","2780113","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens latior","(Burret) Landrum",NA,NA,NA,NA,"J. Kiehl & C. Franco","s.n.","1939","10","19","Brazil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"US01891503",NA,"US01891503_01 US01891503_02",NA,"Myrtales","latior",NA,"South America - Neotropics",NA,"38855","auto","Dicotyledonae",NA,NA,NA,"1",NA
