"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","stateProvince","locality","imagecode","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","fieldNumber","individualCount","class","relatedCatalogItem"
"50","2015-09-03 18:52:38-03","MNHN","RECOLNAT_MNHN_P","P02008144","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees) Mez",NA,"Gardner",NA,NA,"Brasil","hb","(Catal. 1866, no 6.) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008144' target='other'> <mi>dwc_moreinfo</mi></a>","P02008144","Piauí","Brésil. Province de Piauhy","P02008144_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA
"51","2015-09-03 18:52:38-03","MNHN","RECOLNAT_MNHN_P","P02008145","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees) Mez",NA,"Gardner",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008145' target='other'> <mi>dwc_moreinfo</mi></a>","P02008145","Ceará",NA,"P02008145_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA
"52","2015-09-03 19:14:38-03","MNHN","RECOLNAT_MNHN_P","P02084063","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees) Mez",NA,"Gardner",NA,NA,"Brasil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02084063' target='other'> <mi>dwc_moreinfo</mi></a>","P02084063","Ceará","Brésil. Prov. de Ceará","P02084063_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA
"53","2015-09-03 18:52:38-03","MNHN","RECOLNAT_MNHN_P","P02008141","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees) Mez",NA,"Sellow",NA,NA,"Brasil","hb","Reçu le Mars 1889 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008141' target='other'> <mi>dwc_moreinfo</mi></a>","P02008141",NA,"Bresil","P02008141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA
"54","2020-12-11 11:37:06-03","UFMG","BHCB","67585","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Barreto, HLM","9204","Southern America","Brasil",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:37:06-03","UFMG","BHCB","77860","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Couto, FR","184","Southern America","Brasil",NA,"Plot 4, árvore 3316, Arbóreo, frutos verdes.; Mata atântica.","BHCB048410","Minas Gerais","Estação Biol. Caratinga, Mata do Jaó.",NA,"2003","01","14","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:37:06-03","UFMG","BHCB","19976","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Costa, LVC; et al.",NA,"Southern America","Brasil",NA,"Corresponde ao n°14 do Transecto 10.; Arbóreo.; Mata Atlântica.","BHCB048392","Minas Gerais","Estação Biológica de Caratinga",NA,"1992","04","15","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto","2010","01","10",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:37:06-03","UFMG","BHCB","6379","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Andrade, PM de; Lopes, MA","536","Southern America","Brasil",NA,"herbáceo;flores róseas;; mata atlântica","BHCB048391","Minas Gerais","Estação Biológica de Caratinga",NA,"1984","10","21","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto","2010","01","10",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:37:06-03","UFMG","BHCB","6380","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Andrade, PM de; et al.","220","Southern America","Brasil",NA,"Arbóreo, 7m.; Mata Atlântica.","BHCB048395","Minas Gerais","Estação Biológica de Caratinga.",NA,"1984","05","24","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886","auto","2010","12",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:37:06-03","UFMG","BHCB","45407","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Souza, LRM; Ferreira, JA; Francisco, EM","s.n.","Southern America","Brasil",NA,"Árvore 6,0 m alt; frutos imaturos verdes.; Mata ciliar.","BHCB048394","Paraná","Rio Congonhas, Mata cíliar do Rio Congonhas.",NA,"1997","12","12","Sertaneja","-50.8382987976074","-23.0368995666504",NA,NA,"31896","auto","2010","12",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-11 17:19:21-03","UFPR","UPCB","74677","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees) Mez",NA,"Brotto, M.L.","712",NA,"Brasil",NA,"Árvore de 7 m de alt., frutos imaturos. Floresta Estacional Semidecidual. (UPCB-DNA 2274).",NA,"Paraná","Estação Ecológica do Caiuá.",NA,"2011","05","29","Diamante do Norte","-52.883333","-22.6025","290","Brotto, M.L.",NA,NA,"2011","05","29","-52.883333","-22.6025","290",NA,NA,NA,NA
"61","2016-11-16 12:30:00-02","MO","MOBOT","100938340","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 7219","South America","Brazil",NA,NA,NA,"Bahia","Fazenda Symbiosis (Trancoso). Estrada: Trancoso. UTM: X: 481856 Y 8168450.",NA,"2014","6","1","Porto Seguro","-39.0647010803223","-16.4496994018555","85.00000000","D.A. Folli","68835","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"62","2017-07-06 15:35:00-03","MO","MOBOT","100986473","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Matheus C. Vergne|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Vergne 35","South America","Brazil",NA,NA,NA,"Espírito Santo","Reserva Natural Vale, Estrada Ipê Amarelo.",NA,"2015","11","21","Linhares","-40.0722007751465","-19.3910999298096",NA,"M.C. Vergne","48094","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"63","2020-11-10 04:40:00-03","MO","MOBOT","100871287","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Pedro L. R. de Moraes|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Moraes 4744","South America","Brazil",NA,NA,NA,"Espírito Santo","Pedra da Gaveta.",NA,"2015","1","30","Pancas","-40.8513984680176","-19.2250003814697",NA,"P.L. R. de Moraes","32475","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2013-05-30 05:39:00-03","MO","MOBOT","100470245","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Leandro C. S. Assis","Assis 1100","South America","Brazil",NA,NA,NA,"Paraná","Centro da cidade, Rua Piauí. Resquício de Floresta Estacional Semidecidual.",NA,"2005","3","7","Londrina","-51.1627998352051","-23.3103008270264",NA,"L.C.S. Assis","63728","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"65","2013-12-06 10:34:00-02","MO","MOBOT","100658139","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Leandro C. S. Assis","Assis 1245","South America","Brazil",NA,NA,NA,"Espírito Santo","Reserva Natural Vale. Estrada Farinha Seca, interior da floresta.",NA,"2011","2","9","Linhares","-39.9094444","-19.1863889","31.00000000","L.C.S. Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"66","2020-11-10 04:40:00-03","MO","MOBOT","100868839","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Tiago Arruda Pontes|G.S. Siqueira|M. Cruz","Moraes 4628","South America","Brazil",NA,NA,NA,"Espírito Santo","Reserva Natural Vale.",NA,"2015","1","22","Linhares","-39.9566944","-19.1992777","79.00000000","P. L. R. de Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"67","2020-11-10 04:40:00-03","MO","MOBOT","100871299","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Tiago Arruda Pontes|G.S. Siqueira|M. Cruz","Moraes 4627","South America","Brazil",NA,NA,NA,"Espírito Santo","Reserva Natural Vale.",NA,"2015","1","22","Linhares","-39.9566944","-19.1992777","79.00000000","P.L. R. de Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"68","2016-11-15 16:04:00-02","MO","MOBOT","100938221","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 6045","South America","Brazil",NA,NA,NA,"Espírito Santo","Reserva Natural Vale. Estrada: Gávea, metros: 21800.",NA,"2008","4","22","Linhares","-39.90011","-19.073245","33.00000000","L. C. S. Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"69","2016-11-15 16:38:00-02","MO","MOBOT","100938227","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"D.A. Folli","Folli 6693","South America","Brazil",NA,NA,NA,"Espírito Santo","Guaçui a São José Calçado.",NA,"2010","8","27","Guaçuí","-41.709618","-20.892169",NA,"L.C.S.Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"70","2016-11-15 16:44:00-02","MO","MOBOT","100938230","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"D.A. Folli|et al.","Folli 7001","South America","Brazil",NA,NA,NA,"Espírito Santo","Reserva Natural Vale. Estrada: Municipal Canto Grande.",NA,"2012","12","18","Linhares","-39.95625","-19.2482777","27.00000000","D.A. Folli",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"71","2010-08-24 09:46:00-03","MO","MOBOT","1519776","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"F. Sellow","Sellow 3703","South America","Brazil",NA,NA,NA,NA,NA,NA,"1814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-10 04:40:00-03","MO","MOBOT","100871168","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Tiago Arruda Pontes|M.A.V. Cruz","Moraes 4584","South America","Brazil",NA,NA,NA,"Espírito Santo","Reserva Natural Vale, Ipê Amarelo.",NA,"2015","1","21","Linhares","-40.0722007751465","-19.3910999298096",NA,"P.L. R. de Moraes","48094","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"73","2020-11-10 04:40:00-03","MO","MOBOT","100871166","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Tiago Arruda Pontes|M.A.V. Cruz","Moraes 4587","South America","Brazil",NA,NA,NA,"Espírito Santo","Reserva Natural Vale, Ipê Amarelo.",NA,"2015","1","21","Linhares","-40.0722007751465","-19.3910999298096",NA,"P.L. R. de Moraes","48094","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"74","2020-08-31 09:11:35-03","INPA","INPA","117081","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Daly, DC","1205","Southern America","Brasil",NA,NA,"INPA0117081","Pará","25-35km SW of Tucuruí near road which serves Fazendas. Área to be inundated by dam project.. Forest on terra firme and Euterpe palm swamp.","INPA0117081 INPA0117081_e INPA0117081_nd","1981","11","04","Tucuruí","-49.816667","-3.933333",NA,"Callejas, R",NA,NA,"1983",NA,NA,"-49.816667","-3.933333",NA,NA,NA,NA,NA
"75","2020-08-31 09:11:35-03","INPA","INPA","279892","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Francisco, EM","363","Southern America","Brasil",NA,NA,"INPA0279892","Paraná","Vinícola Müller-Warta",NA,"2009","11","16","Londrina","-51.203333","-23.210833",NA,"Brotto, ML",NA,NA,"2017","08","15","-51.203333","-23.210833",NA,NA,NA,NA,NA
"76","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","8875",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","Mez",NA,"L. Kollmann; E. Bausen & W. Pizziolo","1930",NA,"Brasil",NA,"Mata de pedreira. Árvore 12m. DAP 15cm. Fuste 8m. Frutos verdes.","MBML008875","Espírito Santo","Estação Biológica de Santa Lúcia","MBML008875","1999","02","11","Santa Teresa","-40.530278","-19.971389",NA,"M.C. Vergne/24-11-2015",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"77","2021-03-04 11:05:32-03","UFRB","HURB","17262","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez.",NA,"Almeida, T.",NA,NA,"Brasil",NA,"P175 A1. <ll>dwc_commonname:</ll> Loro","HURB000017262","Bahia","Ipitanga; APA Joanes",NA,"2016","04","18","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-15 15:30:58-03","UNESP-RC","HRCB","59949","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees) Mez",NA,"Moraes, P.L.R. de","3179",NA,"Brasil",NA,"Arvoreta 2,5 m, subosque, estéril.",NA,"Espírito Santo",NA,NA,"2011","09","06","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-15 15:30:58-03","UNESP-RC","HRCB","20226","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Tamashiro",NA,NA,"Brasil",NA,NA,NA,"São Paulo","Fazenda Domiciana",NA,NA,NA,NA,"Timburi","-49.6345","-23.231639",NA,"Baitello, J.B.",NA,NA,NA,NA,NA,"49º38'04.2W","23º13'53.9S",NA,NA,NA,NA,NA
"80","2020-06-15 15:30:58-03","UNESP-RC","HRCB","61566","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Moraes, P.L.R. de","3551",NA,"Brasil",NA,"Árvore 18 m, frutos imaturos verdes, cúpulas verruosas marrom <ll>dwc_commonname:</ll> Imbuía cheirosa",NA,"Espírito Santo","Estrada Municipal Campo Grande",NA,"2012","12","18","Linhares","-39.956194","-19.248","41","Moraes, P.",NA,NA,"2012","12","18","39º57'22.3W","19º14'52,8S","41",NA,NA,NA,NA
"81","2020-06-15 15:30:58-03","UNESP-RC","HRCB","2428","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Cesar","s/n",NA,"Brasil",NA,"<ll>dwc_commonname:</ll> Canela preta",NA,"São Paulo","Fazenda Barreiro Rico",NA,NA,NA,NA,"Anhembi","-48.1199989318848","-22.7800006866455",NA,"Baitello, J.B.","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-06-15 15:30:58-03","UNESP-RC","HRCB","57676","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Folli, D.A.","6005",NA,"Brasil",NA,"Arbóreo, terrestre, fuste cilíndrico, altura total 5m, fuste 2m, cap fuste 30cm, diâmetro copa 3m. Botão branco, flor branca, seiva incolor. <ll>dwc_commonname:</ll> canela ferro",NA,"Espírito Santo","Lagoa do Cajú",NA,"2008","05","01","Linhares","-40.0722007751465","-19.3910999298096",NA,"Vergne, M.C.","48094","auto","2016","01",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-06-15 15:30:58-03","UNESP-RC","HRCB","63613","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Ness & Mart.) Mez",NA,"De Moraes, P.L.R.","3723",NA,"Brasil",NA,"árvore 18m, frutos imaturos",NA,"Espírito Santo","Reserva Natural Vael",NA,"2014","09","23","Linhares","-40.0722007751465","-19.3910999298096",NA,"Moraes, P. & M.C.Vergne","48094","auto","2014","09","23",NA,NA,NA,NA,NA,NA,NA
"84","2020-06-15 15:30:58-03","UNESP-RC","HRCB","57716","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Folli, D.A.","6045",NA,"Brasil",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 13m, fuste 8m, cap fuste 45cm, diâmetro copa 10m. Botão verde, flor branca, seiva incolor. <ll>dwc_commonname:</ll> imbuia cheirosa",NA,"Espírito Santo","Reserva Natural Vale",NA,"2008","04","22","Linhares","-40.0722007751465","-19.3910999298096",NA,"Assis, L.C.S.","48094","auto","2011","02","07","405302/ W","7890825/ S",NA,NA,NA,NA,NA
"85","2020-06-15 15:30:58-03","UNESP-RC","HRCB","57675","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Folli, D.A.","4733",NA,"Brasil",NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera, altura total 14m, fuste 9m, cap fuste 62cm, diâmetro copa 6m. Botão branco, flor branca, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela ferro",NA,"Espírito Santo","Reserva Natural Vale",NA,"2004","01","14","Linhares","-40.0722007751465","-19.3910999298096",NA,"Vergne, M.C.","48094","auto","2016","01",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-06-15 15:30:58-03","UNESP-RC","HRCB","3255","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Beltrati",NA,NA,"Brasil",NA,NA,NA,"São Paulo","Fazenda São José",NA,NA,NA,NA,"Rio Claro","-47.560001373291","-22.4099998474121",NA,"Baitello, J.B.","21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-03-22 17:32:56-03","UFLA","ESAL","30490","S","Plantae",NA,NA,"Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Moraes, PLR de; Vergne, MC; Cruz, M","3669",NA,"Brasil",NA,"Árvore 18m, início de frutificação.",NA,"Espírito Santo","Reserva Natural Vale, Municipal Canto Grande",NA,"2014","06","18","Linhares","-39.956111","-19.248056","41","Moraes, PLR de",NA,NA,"2014","06","18","-39.956111","-19.248056","41",NA,NA,NA,NA
"88","2021-02-25 10:12:41-03","CVRD","CVRD","13130","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Folli, D.A.","6693","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD013130","ES",NA,NA,"2010","08","27","Guaçuí","-41.709618","-20.892169","596","Leandro C. S. Assis",NA,NA,"2011","02","25","-41,709618","-20,892169","596",NA,NA,"Magnoliopsida",NA
"89","2021-02-25 10:12:41-03","CVRD","CVRD","11221","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Folli, D.A.","6045","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD011221","ES",NA,NA,"2008","04","22","Linhares","-39.90011","-19.073245","33","Leandro C. S. Assis",NA,NA,"2011","02","07","-39,90011","-19,073245","33",NA,NA,"Magnoliopsida",NA
"90","2021-02-25 10:12:41-03","CVRD","CVRD","12579","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Folli, D.A.","6438","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD012579","ES",NA,NA,"2009","10","21","Linhares","-39.902269","-19.078819","21","Leandro C. S. Assis",NA,NA,"2011","02","07","-39,902269","-19,078819","21",NA,NA,"Magnoliopsida",NA
"91","2021-02-25 10:12:41-03","CVRD","CVRD","14295","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Folli, D.A.","7001","América do Sul","BRASIL",NA,"Celivaldo C. Silva, Mauro C. Cruz, P.R. Moraes, G.S. Siqueira <ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD014295","ES",NA,"CVRD014295","2012","12","18","Linhares","-39.95625","-19.248278","27","Domingos A. Folli",NA,NA,"2012","12","18","39°57'22,5W","19°14'53,8S","27",NA,NA,"Magnoliopsida",NA
"92","2021-02-25 10:12:41-03","CVRD","CVRD","15469","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"P.L.R. Moraes, M.C. Vergne, M.C. Cruz","3669","América do Sul","BRASIL",NA,"Árvore 18 m, inicio de frutificação <ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD015469","ES",NA,NA,"2014","06","18","Linhares","-39.956194","-19.248","41","Pedro L.R. Moraes",NA,NA,"2015","06","18","39°57'22,3W","19°14'52,8S","41",NA,NA,"Magnoliopsida",NA
"93","2021-02-25 10:12:41-03","CVRD","CVRD","14345","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"P.L.R. Moraes, D.A. Folli, G.S. Siqueira, C.C. Silva, M.C. Cruz","3551","América do Sul","BRASIL",NA,"Árvore 18 m, frutos imaturos verdes, cúpulas verrucosas marrom <ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD014345","ES","perto do café da divisa","CVRD014345","2012","12","18","Linhares","-39.956194","-19.248","41","P.L.R. de Moraes",NA,NA,"2012","12","18","39°57'22,3W","19°14'52,8S","41",NA,NA,"Magnoliopsida",NA
"94","2021-02-25 10:12:41-03","CVRD","CVRD","14951","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Folli, D.A.","7219","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD014951","BA",NA,NA,"2014","06","01","Porto Seguro","-39.0647010803223","-16.4496994018555","85","Domingos A. Folli","68835","auto","2014","06","01",NA,NA,"85",NA,NA,"Magnoliopsida",NA
"95","2021-02-25 10:12:41-03","CVRD","CVRD","13378","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Assis, L.C.S.","1245","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD013378","ES",NA,NA,"2011","02","09","Linhares","-40.0722007751465","-19.3910999298096",NA,"Leandro C. S. Assis","48094","auto","2011","02","25",NA,NA,NA,NA,NA,"Magnoliopsida",NA
"96","2021-02-25 10:12:41-03","CVRD","CVRD","6420","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Folli, D.A.","3557","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD006420","ES","RFL 01/80 B-6","CVRD006420","2000","01","21","Linhares","-40.0722007751465","-19.3910999298096",NA,"Leandro C. S. Assis","48094","auto","2011","02","07",NA,NA,NA,NA,NA,"Magnoliopsida",NA
"97","2021-02-25 10:12:41-03","CVRD","CVRD","12359","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Siqueira, G.S.","277","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD012359","ES","S 19°06'31.2 W 39°53'30.1 Alt 17",NA,"2009","07","14","Linhares","-40.0722007751465","-19.3910999298096",NA,"Leandro C. S. Assis","48094","auto","2011","02","07",NA,NA,NA,NA,NA,"Magnoliopsida",NA
"98","2021-02-25 10:12:41-03","CVRD","CVRD","158","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","prolifera","Ocotea prolifera","(Nees & Mart.) Mez",NA,"Spada, J.","41","América do Sul","BRASIL",NA,"<ll>dwc_commonname:</ll> Imbuía cheirosa","CVRD000158","ES","Talhão 308",NA,"1978","02","03","Linhares","-40.0722007751465","-19.3910999298096",NA,"Leandro C. S. Assis","48094","auto","2011","02","10",NA,NA,NA,NA,NA,"Magnoliopsida",NA
