"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relationshipType","relatedCatalogItem","fieldNumber","individualCount","class"
"97","2020-09-12 05:00:02-03","US","US","3555683","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","H. J. Wiehler, M. F. Peixoto & GRF Study Group","91113","1991","10","11","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro: upper park, Serra dos Orgãos",NA,NA,NA,NA,"US00992694","US00992694_01","(Paxton) Wiehler","Skog, L. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"98","2020-09-12 05:00:02-03","US","US","3413688","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","P. K. Dusén","18098","1916","3","17","South America","Brazil","Paraná",NA,"Prope Ypiranga",NA,NA,NA,NA,"US00737843","US00737843_01","(Paxton) Wiehler","Skog, L. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"99","2020-09-12 05:00:02-03","US","US","3234713","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","J. Cordeiro & J. M. Silva","717","1990","3","13","South America","Brazil","Paraná",NA,"Campina Grande do Sul, Serra Capivari Grande",NA,NA,NA,NA,"US00413791","US00413791_01","(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"100","2020-09-12 05:00:02-03","US","US","3580351","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","L. E. Skog & J. K. Boggan","7808","1997","9","12","South America - Neotropics","Brazil",NA,NA,"Smithsonian Institution Dept. of Botany Research Greenhouses, Suitland, Maryland, U.S.A.",NA,NA,NA,NA,"US00993303","US00993303_01","(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"101","2020-09-12 05:00:02-03","US","US","1986147","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi",NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Received as: seed","US01681749",NA,"(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"102","2019-12-09 17:30:02-03","UFPR","EFC","8291","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Roderjan, C.V.; Tramujas, A.P.","1573","1999","03","12",NA,"Brasil","Paraná","Campina Grande do Sul","Pico Camapuã","-48.8569","-25.2546",NA,"Campo de altitude, 1700m s.n.m. Flores Vermelhas. __COMMOM_NAME__: Rainha-do-abismo","EFC008291",NA,"(Paxton) Wiehler","Hinoshita, L.K.R.",NA,NA,NA,NA,"2015","01","01","-48.8569","-25.2546",NA,NA,NA,NA,NA
"103","2019-12-09 17:30:02-03","UFPR","EFC","12039","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Blum, C.T.; Blum, B.","739","2010","02","05",NA,"Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614",NA,"Rupícola aos 980 m.s.n.m. Botões e flores de vermelho intenso.","EFC012039",NA,"(Paxton) Wiehler","Blum, C.T.","980","980",NA,NA,"2010","02","05","-48.6987","-25.6140",NA,NA,NA,NA,NA
"104","2019-12-09 17:30:02-03","UFPR","EFC","4234","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Kuniyoshi, Y.S.","5570","1994","01","12",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887",NA,"Epífita frequente no interior da floresta altomontana, 1250m s.n.m.","EFC004234",NA,"(Paxton) Wiehler","Hinoshita, L.K.R.","1250","1250",NA,NA,"2015","01","01","-49.0036","-25.3887",NA,NA,NA,NA,NA
"105","2019-12-09 17:30:02-03","UFPR","EFC","2719","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Roderjan, C.V.","960","1992","02","14",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887",NA,"Epífita no interior da floresta montana, 1100m s.n.m.","EFC002719",NA,"(Paxton) Wiehler","Hinoshita, L.K.R.","1100","1100",NA,NA,"2015","01","01","-49.0036","-25.3887",NA,NA,NA,NA,NA
"106","2019-12-09 17:30:02-03","UFPR","EFC","4101","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Roderjan, C.V.","1148","1994","03","03",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887",NA,"Epífita comum no interior da floresta montana. Flores vermelhas. 1250 m s.n.m. __COMMOM_NAME__: Rainha-do-abismo","EFC004101",NA,"(Paxton) Wiehler","Hatschbach, G.","1250","1250",NA,NA,NA,NA,NA,"-49.0036","-25.3887",NA,NA,NA,NA,NA
"107","2019-12-09 17:30:02-03","UFPR","EFC","5881","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Gatti, G.; Schütz, A.L.","20","1996","01","30",NA,"Brasil","Paraná","Quatro Barras","Anhangava","-49.0047","-25.3878",NA,"Planta rasteira, rupícola, flores vermelhas","EFC005881",NA,"(Paxton) Wiehler","Hatschbach, G.",NA,NA,NA,NA,"1996","10","17","-49.0047","-25.3878",NA,NA,NA,NA,NA
"108","2019-11-13 11:20:21-03","USP","SPF","134575","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Buzato, S","26871","1992","02","07",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"SPF00134575","SPF00134575","(Paxton) Wiehler","Anônimo",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:20:21-03","USP","SPF","71811","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Handro, O","851","1959","01","22",NA,"Brasil","São Paulo","São Paulo","Serra da Bocaina","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00071811","SPF00071811","(Paxton) Wiehler","Chautems, A","1700","1700","53584","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2018-10-08 09:56:51-03","UFSS","REAL","185","S","Plantae","Magnoliophyta",NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Pauletti, J.; Alves-Silva, L.; Ristow, R.; Silva, A.F.; Alves-Silva, L.; Ristow, R.; Silva, A.F.","01","2014","02","24",NA,"Brasil","Paraná","Quatro Barras","Cume do Morro do Anhangava","-49.002472","-25.388194",NA,NA,NA,NA,"(Paxton) Wiehler","Ristow, R.; Pauletti, J.","1406","1406",NA,NA,"2014","02","27","-49.002472","-25.388194",NA,NA,NA,NA,NA
"111","2014-04-04 18:27:28-03","PNFM","IRAI","8442","S","Plantae","Magnoliophyta",NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Pauletti, J.","1","2014","02","24",NA,"Brasil","Paraná","Quatro Barras","Cume do Morro do Anhangava","-49.002472","-25.388194",NA,"Herbácea, flores vermelhas; Afloramento rochoso","IRAI00008442",NA,"(Paxton) Wiehler","Ristow, R.; Pauletti, J.","1406","1406",NA,NA,"2014","02","27","-49.002472","-25.388194",NA,NA,NA,NA,NA
"112","2021-03-25 13:52:18-03","UNIVILLE","JOI","16887","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","BILK, K.D.; CRUZ DE LIMA; A.R.; MANCINELLI, W.S.; PAGANI, A.","210","2016","03","24",NA,"Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.126667","-26.180833",NA,"epífita","JOI016887",NA,"(Paxton) Wiehler",NA,"750","750",NA,NA,NA,NA,NA,"49º7'36''W","26º10'51''S",NA,NA,NA,NA,NA
"113","2021-03-25 13:52:18-03","UNIVILLE","JOI","16913","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; PELLIS, M.; SILVA, J.C.S.","180","2016","02","18",NA,"Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.125556","-26.180833",NA,"epífita","JOI016913",NA,"(Paxton) Wiehler","MANCINELLI, W.S.","750","750",NA,NA,"2016","03","29","49º7'32''W","26º10'51''S",NA,NA,NA,NA,NA
"114","2021-03-25 13:52:18-03","UNIVILLE","JOI","10585","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Mancinelli, W.S.","851","2009","03","06",NA,"Brasil","Santa Catarina","Garuva","Pico Garuva.","-48.8549995422363","-26.0266990661621",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODM","JOI010585","JOI010585","(Paxton) Wiehler","Hinshitz, L.K.R.","600","600","22441","auto","2015","10","19",NA,NA,NA,NA,NA,NA,NA
"115","2020-03-13 15:43:48-03","UEFS","HUEFS","254890","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Romanowski, L.R.","40","2019","11","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra.","-48.999722","-25.823333",NA,NA,"HUEFS0254890",NA,"(Paxton) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,"48W59'59''","25S49'24''",NA,NA,NA,NA,"Asteranae"
"116","2015-03-13 19:26:17-03","F","FMNH-SEEDPLANTS","V0280229F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0280229F","V0280229F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"117","2015-03-13 19:26:17-03","F","FMNH-SEEDPLANTS","V0280232F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0280232F","V0280232F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"118","2019-01-25 15:35:09-02","IAC","IAC","5409","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","A.P. Viégas et al.","s/nº","1940","03","12",NA,"Brasil","São Paulo","Ubatuba","Serra","-45.0711","-23.4339",NA,NA,NA,NA,"(Paxton) Wiehler","A. Chautems",NA,NA,NA,NA,"1996","01","12","-45.0711","-23.4339",NA,NA,NA,NA,NA
"119","2019-01-25 15:41:29-02","IAC","IAC","54694","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","J.A.M.A. Gomes","s/nº","2013","02","26",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual Serra do Mar, Núcleo Santa Virgínia","-45.31","-23.2217",NA,NA,NA,NA,"(Paxton) Wiehler","J.A.M.A. Gomes",NA,NA,NA,NA,"2013","02","26","-45.3100","-23.2217",NA,NA,NA,NA,NA
"120","2020-07-23 12:08:41-03","CEPLAC","CEPEC","42861","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","L. S. Leoni","2","1987","11","01",NA,"Brasil","Minas Gerais","CARANGOLA","Prox. a mata de ncosta.","-42.483333","-20.716667",NA,NA,NA,NA,NA,"J. Rossini",NA,NA,NA,NA,NA,NA,NA,"42W29'","20S43'",NA,"29/10/2014",NA,NA,NA
"121","2020-07-23 12:08:41-03","CEPLAC","CEPEC","32755","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","A. P. Duarte","7694","1987","03","01",NA,"Brasil","Rio de Janeiro","rio de janeiro","Serra da Bocaina.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"A. Chautems",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"30/01/1990",NA,NA,NA
"122","2020-11-12 17:00:26-03","UEL","FUEL","38966","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Costa, EF; Barbosa, E; Biancelini, B","39","2005","11","22",NA,"Brasil","Paraná","Morretes","Serra Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"(Paxton) Wiehler","Hatschbach, G",NA,NA,"30514","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-08-20 14:56:43-03","UFSC","FLOR","107","PreservedSpecimen","Plantae",NA,"Lamiales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Reitz, R.; Klein, R.M.","6551","1958","03","01",NA,"Brasil","Santa Catarina","Joinville","Estrada Dona Francisca.","-48.8456001281738","-26.3043994903564",NA,"flor vermelha","FLOR0000107",NA,"(Paxton) Wiehler","Ferreira, G.E.","600","600","37150","auto","2012","12","14",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-04 15:46:38-03","IF","SPSF","52626","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","A.Maruyama & L.Cicco","1010","2018","02","11","América do Sul","Brasil","SP","Cunha",NA,"-45.013611","-23.229167",NA,"COLETA: Liana volúvel. Flores na cor vermelha.; GEOGRAFIA: Floresta Ombrófila Densa. Sítio Vivenda das Meninas, próximo à estrada do Paraibuna. Zona de amortecimento do PESM - Núcleo Cunha. Interior.;",NA,NA,"(Paxton) (Wiehler)","A.Maruyama","1103","1103",NA,NA,"2018","02","11",NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"125","2021-03-04 15:46:38-03","IF","SPSF","54127","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","A.Maruyama & L.Cicco","1338","2019","02","17","América do Sul","Brasil","SP","Cunha",NA,"-44.961667","-23.092222",NA,"COLETA: Erva com aprox. 50 cm de altura. Pétalas alaranjadas.; GEOGRAFIA: Campo de Altitude. Próximo ao Cruzeiro de Cunha. Rodovia SP-171, sentido Guará-Cunha, Km 48.;",NA,NA,"(Paxton) (Wiehler)","A.Maruyama","1071","1071",NA,NA,"2019","02","18",NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"126","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","blassii","Gesneria blassii","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"E Brasilia a cl. Blassio missam esse refert cl Regel",NA,NA,NA,"Specimina Spontanea ignota.",NA,NA,"Regel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","cooperi","Gesneria cooperi","Chamberlain, Henry","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in regione Rio de Janeiro",NA,NA,NA,"Dryas",NA,NA,"Paxton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","cooperi","Gesneria cooperi","Chamberlain, Henry","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in regione Rio de Janeiro",NA,NA,NA,"teste Hookero",NA,NA,"Paxton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:10:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Gesneriaceae","Gesneria","cooperi","Gesneria cooperi","Harrison, DS","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"E Brasilia",NA,NA,NA,"teste Paxton",NA,NA,"Paxton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:07:00-03","IBt","SP","14853","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Loefgren, A","CGG2322","1894","03","27",NA,"Brasil","São Paulo",NA,"Campos de Bocaina, Invernada Pinhal",NA,NA,NA,NA,"SP006131","SP006131","(Paxton) Wiehler","Chautems, A",NA,NA,NA,NA,"1989","03",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-02 08:40:08-03","IBt","SP","285279","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Baitello, JB","643","1994","03","31",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"(Paxton) Wiehler",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-08-13 18:02:11-03","IBt","SP","292656","S","Plantae",NA,NA,"Gesneriaceae","Sinningia","cooperi","Sinningia cooperi","Kirizawa, M","3273","1996","03","21",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"(Paxton) Wiehler",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
