"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters"
"97","2021-03-15 18:25:35-03","USP","SPF","207911","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.","Heiden, G","Heiden, G; Iganci, JRV","1455","2011","01","03",NA,"Brasil","Rio Grande do Sul","Jaguarão","BR 116, entre Arroio Grande e Jaguarão.","-53.320833","-32.500556",NA,"Erva cespitosa em campo limpo. Folhas verde-claras. Brácteas involucrais verde-claras, ápice estramíneo. Flores amarelo-vivo. Estames alaranjados.","SPF00207911",NA,NA,"2011","01","03","-53.320833","-32.500556","44","44",NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-15 18:25:35-03","USP","SPF","208709","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.","Heiden, G","Heiden, G; Loeuille, B; Oliveira, CT; Siniscalchi, CM","2008","2012","10","25",NA,"Brasil","Rio Grande do Sul","Alegrete","Estância Cerro do Tigre, Cerro da Ponte.","-55.394444","-29.663333",NA,"Erva cespitosa. Folhas verde-claras. Brácteas involucrais amarelas. Flores amarelas.","SPF00208709",NA,NA,"2012","10","25","-55.394444","-29.663333","141","141",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-10-07 09:11:58-03","UEFS","HUEFS","188111","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.",NA,"Urtubey, E.","342","2008","01","09",NA,"Uruguai",NA,NA,"Depto. Lavalleja. R7, entre Cerro Colorado y Batlle Y Ordoñez (a 8 Km).","-55.224444","-33.522778",NA,NA,"HUEFS0188111","HUEFS0188111",NA,NA,NA,NA,"55W13'28''","33S31'22''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"100","2019-10-07 09:11:58-03","UEFS","HUEFS","236044","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.","M.Dematteis","Ferrucci, M.S.","3196","2014","12","14",NA,"Argentina","Entre Ríos","Colón","Parque Nacional El Plamar. Palmar de Butia Yatay. Sendero La Glorieta.","-58.272778","-31.885556",NA,NA,"HUEFS0236044","HUEFS0236044",NA,"2015",NA,NA,"58W16'22''","31S53'8''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:11:58-03","UEFS","HUEFS","71987","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.",NA,"Seijo, G","2633","2001","12","01",NA,"Uruguai",NA,NA,"Maldonado, Punta Ballena.","-55.045278","-34.913333",NA,NA,"HUEFS0071987","HUEFS0071987",NA,NA,NA,NA,"55W2'43''","34S54'48''","32","32","Asteranae",NA,NA,NA,NA,NA,NA,NA
"102","2019-01-23 12:03:24-02","F","FMNH-SEEDPLANTS","V0051158F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0051158F","V0051158F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"103","2020-11-04 17:28:40-03","UEM","HUEM","31487","S","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.","Barboza, E","Silva, JM; Bayeri, I; Noguchi, G","9120","2015","11","22",NA,"Brasil","Paraná","Castro","PCH Rio Iapó, Fazenda Marumbi.","-50.12","-24.737222",NA,"Erva xilopodífera; capítulo amarelo. Estepe gramíneo-lenhosa (campo limpo e pedregoso).","HUEM000011541","HUEM000011541",NA,"2016","11","22","-50.12","-24.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-12 16:58:26-03","UEL","FUEL","55427","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.","Barboza, E","Silva, JM; Bayeri, I; Noguchi, G","9120","2015","11","22",NA,"Brasil","Paraná","Castro","PCH Rio Iapó, Fazenda Marumbi","-50.12","-24.737222",NA,NA,"FUEL055427",NA,NA,"2016","11","22","-50.12","-24.737222","980","980",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-11-12 16:58:26-03","UEL","FUEL","39865","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.","Rambo, B","Sacco, JC","880","1958","01","04",NA,"Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA
"106","2020-08-20 14:55:18-03","UFSC","FLOR","57439","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.","Ardissone, R.E.","Ardissone, R.E.; Silva Filho, P.J. & Trevisan, R.","287","2012","12","20",NA,"Brasil","Rio Grande do Sul","Dom Feliciano","Próximo à estrada.","-52","-30",NA,NA,"FLOR0057439",NA,NA,NA,NA,NA,"52º0'W","30º0'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-08-20 20:38:13-03","UFSC","FLOR","19444","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.","Falkenberg, D.B.","Falkenberg, D.B.","4941","1989","12","23",NA,"Brasil","Rio Grande do Sul","Guaíba","Fazenda São Maximiano, km 307 da BR 116.","-51.3250007629395","-30.113899230957",NA,"subarbusto, flor capítulos amarelo-claros, 0,5m altura. Coletada para análise fitoquímica (para peróxidos) pela equipe do prof. Eloir Schenkel (UFRGS)","FLOR0019444",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"108","2020-08-20 20:38:13-03","UFSC","FLOR","18268","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Schlechtendalia","luzulifolia","Schlechtendalia luzulifolia","Less.","Sacco, J.C.","Sacco, J.C.","2301","1964","02","06",NA,"Brasil","Rio Grande do Sul","Pelotas","IPEAS, Barragem pequena.","-52.3424987792969","-31.771900177002",NA,"Formando pequenas manchas","FLOR0018268",NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA
"109","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Gibert, JE","853",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Habitat in Uruguay ad Montevideo et Maldonado, locis rupestribus",NA,NA,NA,NA,NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"King, PP","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,"In locis rupestribus.; HABITAT: In locis rupestribus.",NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"King Capt.","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Habitat in Uruguay ad Montevideo et Maldonado, locis rupestribus",NA,NA,NA,NA,NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Tweedie, J","1080",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,"In locis rupestribus.; HABITAT: In locis rupestribus.",NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Arechavaleta, J","4155",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Habitat in Uruguay ad Montevideo et Maldonado, locis rupestribus",NA,NA,NA,NA,NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Lorentz, PG","s.n.",NA,NA,NA,NA,"?",NA,NA,"in Argentinae prov. Entre Rios",NA,NA,NA,"(forma major, foliis 3 - 5 lin. latis).",NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat in Uruguay ad Montevideo et Maldonado, locis rupestribus",NA,NA,NA,NA,NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"King Capt.","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat in Uruguay ad Montevideo et Maldonado, locis rupestribus",NA,NA,NA,NA,NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Lorentz, PG","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,"in Argentinae prov. Entre Rios",NA,NA,NA,"(forma major, foliis 3 - 5 lin. latis).",NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Lorentz, PG","s.n.",NA,NA,NA,"Southern America","Argentina","Entre Rios",NA,NA,NA,NA,NA,"(forma major, foliis 3 - 5 lin. latis)",NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Gibert, JE","853",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,"In locis rupestribus.; HABITAT: In locis rupestribus.",NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Fox, CJ","456",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Habitat in Uruguay ad Montevideo et Maldonado, locis rupestribus",NA,NA,NA,NA,NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Fox, CJ","456",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,"In locis rupestribus.; HABITAT: In locis rupestribus.",NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,"In locis rupestribus.; HABITAT: In locis rupestribus.",NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Arechavaleta, J","4155",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Montevideo/Maldonado",NA,NA,NA,"In locis rupestribus.; HABITAT: In locis rupestribus.",NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Tweedie, J","1080",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Habitat in Uruguay ad Montevideo et Maldonado, locis rupestribus",NA,NA,NA,NA,NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Uruguay",NA,NA,"Habitat in Uruguay ad Montevideo et Maldonado, locis rupestribus",NA,NA,NA,NA,NA,"P06P3N0091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:36:58-03","UFRGS","ICN","110270","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Hagelund, K","15769","1985","12","14","América do Sul","Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,"Doação de Karner Hagelund.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA
"127","2021-02-08 12:36:58-03","UFRGS","ICN","064661","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Matzenbacher, NI","Hagelund, K","s.n.","1985","12","14","América do Sul","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA
"128","2021-02-08 12:36:58-03","UFRGS","ICN","124687","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Matzenbacher, NI","Schneider, AA; Matzenbacher, NI; Azevedo-Gonçalves, CF; Souza, J","11","2002","12","10","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150","150",NA,NA,"28343","auto",NA,NA,NA,NA
"129","2021-02-08 12:36:58-03","UFRGS","ICN","061434","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Matzenbacher, NI","Matzenbacher, NI","s.n.","1984","12","25","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano BR-116 km 307","-51.3250007629395","-30.113899230957",NA,"em campo pedregoso na coxilha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"130","2021-02-08 12:36:58-03","UFRGS","ICN","192791","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Valls, JM; Gonçalves, JON; Marin, VA; Boldrini, II","9556","1985","11","28","América do Sul","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA
"131","2021-02-08 12:36:58-03","UFRGS","ICN","017284","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Teodoro Luis, Ir","Teodoro Luis, Ir","s.n.","1950","01","28","América do Sul","Brasil","RS","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA
"132","2021-02-08 12:36:58-03","UFRGS","ICN","164342","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Setubal, R","Setubal, R; Ferreira, P","959","2009","11","03","América do Sul","Brasil","RS","Porto Alegre","Morro da Companhia","-51.2299995422363","-30.0331001281738",NA,"herbácea; flores amarelas; em campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"133","2021-02-08 12:36:58-03","UFRGS","ICN","149296","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Setubal, R","Setubal, R","105","2005","10","20","América do Sul","Brasil","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,"erva em campo rupestre de topo de morro",NA,NA,NA,NA,NA,NA,NA,NA,"145","145",NA,NA,"29946","auto",NA,NA,NA,NA
"134","2021-02-08 12:36:58-03","UFRGS","ICN","042923","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Arzivenco, L","s.n.","1974","12","08","América do Sul","Brasil","RS","Morro Santa Tereza",NA,NA,NA,NA,"Solo seco e pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-08 12:36:58-03","UFRGS","ICN","159154","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Silveira, GH","Silveira, GH; et al.","755","2009","01","08","América do Sul","Brasil","RS","Alegrete","de frente para ponte de pedra) S29°39'57.4'' W55°23'41.3''","-55.394722","-29.665833",NA,"com sílica; população relativamente grande, plantas robustas mais de 150cm alt.; Morro granítico, área preservada com população de Schlechtendalia luzulifolia, Dickia sp., Rhynchospora globosa em campo sujo",NA,NA,NA,NA,NA,NA,"-55.394722","-29.665833","138","138",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:36:58-03","UFRGS","ICN","191853","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Carneiro, CR","Carneiro, CR","39","2012","12","07","América do Sul","Brasil","RS","Manoel Viana","Cerro do Tigre","-55.391944","-29.631667",NA,NA,NA,NA,NA,"2012","12","07","-55.391944","-29.631667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:36:58-03","UFRGS","ICN","190745","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Cabrera, AL","Rosengurt","4507","1943","02","09","América do Sul","Uruguai","Maldonado","Maldonado","Punta Ballena Bosque Lussich",NA,NA,NA,"Doação Herbário SP 49314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:36:58-03","UFRGS","ICN","190746","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Rosengurt","2782","1938","12","29","América do Sul","Uruguai","Cerro Largo","Cerro de Las Cuentas",NA,NA,NA,NA,"Doação Herbário SP 51560; em pedregales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:36:58-03","UFRGS","ICN","110272","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Hagelund, K","10644 (DIII)","1976","12","01","América do Sul","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,"Doação de Karner Hagelund.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA
"140","2021-02-08 12:36:58-03","UFRGS","ICN","110271","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Hagelund, K","12024","1977","11","30","América do Sul","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,"Doação de Karner Hagelund.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA
"141","2021-02-08 12:36:58-03","UFRGS","ICN","110269","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Hagelund, K","10730","1976","12","19","América do Sul","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,"Doação de K. Hagelund",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA
"142","2021-02-08 12:36:58-03","UFRGS","ICN","048942","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Matzenbacher, NI","Matzenbacher, NI","s.n.","1981","01","13","América do Sul","Brasil","RS","Guaíba","BR-116 km 32","-51.3250007629395","-30.113899230957",NA,"muito raro; em campo pedregoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"143","2021-02-08 12:36:58-03","UFRGS","ICN","084408","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Matzenbacher, NI","Matzenbacher, NI","s.n.","1988","11","26","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano BR-116 km 307","-51.3250007629395","-30.113899230957",NA,"em solo pedregoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"144","2021-02-08 12:36:58-03","UFRGS","ICN","128058","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Matzenbacher, NI","Matzenbacher, NI","s.n.","2002","12","15","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,"Em campo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"145","2021-02-08 12:36:58-03","UFRGS","ICN","068074","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Sobral, M","Zanin, HL Wagner; A.","1967","1987","12","03","América do Sul","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,"Em campo graminoso com gravatas. Solo argiloso com areião. infl. amarelas pouco comum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"146","2021-02-08 12:36:58-03","UFRGS","ICN","009525","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Valls, JFM","Lindeman, JC; Valls, JFM","s.n.","1971","12","29","América do Sul","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,"flórulas amarelas; na rocha exposição sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"147","2021-02-08 12:36:58-03","UFRGS","ICN","190747","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.",NA,"Leite, JE","2432",NA,NA,NA,"América do Sul","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,"Doação Herbário SP 49208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"148","2021-02-08 12:36:58-03","UFRGS","ICN","061693","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Brack, P","Brack, P","s.n.","1984","12","08","América do Sul","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"149","2021-02-08 12:36:58-03","UFRGS","ICN","119290","S","Plantae","Dicotyledon",NA,"Asteraceae","Schlechtendalia","luzulaefolia","Schlechtendalia luzulaefolia","Less.","Rodrigues, A Flores; R. S.","Rodrigues, RS","219","1995","12","15","América do Sul","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,"Espécie ameaçada de extinção (Em perigo).; Erva. Capítulos amarelos.; em campo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
