"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","preparationType","occurrenceRemarks","barcode","imagecode","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"192","2016-08-05 14:33:50-03","MNHN","RECOLNAT_MNHN_P","P01248628","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248628' target='other'> <mi>dwc_moreinfo</mi></a>","P01248628","P01248628_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248612","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Usteri",NA,"1905","11",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248612' target='other'> <mi>dwc_moreinfo</mi></a>","P01248612","P01248612_01","26","Villa Marianta. S. Paulo, S. Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 b"
"194","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248613","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sello|Glaziou Fortunato Rangel Schwacke",NA,"1879","6",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248613' target='other'> <mi>dwc_moreinfo</mi></a>","P01248613","P01248613_01","21","Minas Geraes. Sitio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248616","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Annies, J.",NA,"1904","2",NA,"Brasil","Paraná",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248616' target='other'> <mi>dwc_moreinfo</mi></a>","P01248616","P01248616_01","1","Villa Nova.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248617","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Mosén, C.W.H.",NA,"1873","9",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248617' target='other'> <mi>dwc_moreinfo</mi></a>","P01248617","P01248617_01","20","Prov. de Minas Geraes: Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2081"
"197","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248618","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Mosén, C.W.H.",NA,"1873","9",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248618' target='other'> <mi>dwc_moreinfo</mi></a>","P01248618","P01248618_01","20","Prov. de Minas Geraes: Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2081"
"198","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248619","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Damazio, L.B.",NA,NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248619' target='other'> <mi>dwc_moreinfo</mi></a>","P01248619","P01248619_01",NA,"Camp. de S. Joao, prope Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1658"
"199","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248620","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Damazio, L.B.",NA,NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248620' target='other'> <mi>dwc_moreinfo</mi></a>","P01248620","P01248620_01",NA,"Camp. de S. Joao, prope Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1658"
"200","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248621","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Ule, E.",NA,"1886","12",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248621' target='other'> <mi>dwc_moreinfo</mi></a>","P01248621","P01248621_01",NA,"Südliches Brasilien: Provinz St. Catharina; Gebüschränder der Boa Vista, Serra do Mar",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"225"
"201","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248622","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Glaziou, A.|Fée, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248622' target='other'> <mi>dwc_moreinfo</mi></a>","P01248622","P01248622_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6417"
"202","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248623","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248623' target='other'> <mi>dwc_moreinfo</mi></a>","P01248623","P01248623_01",NA,"Brésil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6487"
"203","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248629","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","[Warming], J.E.B.",NA,NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248629' target='other'> <mi>dwc_moreinfo</mi></a>","P01248629","P01248629_01",NA,"Lagoa Sta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248631","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Mexia, Y.",NA,"1931","4",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248631' target='other'> <mi>dwc_moreinfo</mi></a>","P01248631","P01248631_01","28","State of Minas Geraes : Diamantina. Near km. 1887 of railroad",NA,NA,"1888",NA,NA,"Copeland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5705"
"205","2016-08-05 14:33:50-03","MNHN","RECOLNAT_MNHN_P","P01248632","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Irwin, H.S.|Ramos, J.|Onishi, E.|Santos, R.R.|Souza, R.|Fonseca, S.F.",NA,"1970","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248632' target='other'> <mi>dwc_moreinfo</mi></a>","P01248632","P01248632_01","31","Ca. 12 km N of Patrocínio .",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25764"
"206","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248633","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Ulbricht, L.A.",NA,"1903","7",NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248633' target='other'> <mi>dwc_moreinfo</mi></a>","P01248633","P01248633_01",NA,"Toledo, Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76"
"207","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248634","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Annies, I.J.",NA,"1905","2",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248634' target='other'> <mi>dwc_moreinfo</mi></a>","P01248634","P01248634_01",NA,"Est. Parana, Villa Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248635","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Annies, I.J.",NA,"1905","2",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248635' target='other'> <mi>dwc_moreinfo</mi></a>","P01248635","P01248635_01",NA,"Est. Parana, Villa Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248636","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Annies, I.J.",NA,"1905","2",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248636' target='other'> <mi>dwc_moreinfo</mi></a>","P01248636","P01248636_01",NA,"Est. Parana, Villa Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248637","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Puiggari",NA,"1888","8",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248637' target='other'> <mi>dwc_moreinfo</mi></a>","P01248637","P01248637_01",NA,"Apiahy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248638","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Burchell, W.J.",NA,NA,NA,NA,"[Brésil]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248638' target='other'> <mi>dwc_moreinfo</mi></a>","P01248638","P01248638_01",NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4731 5"
"212","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248639","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Burchell, W.J.",NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248639' target='other'> <mi>dwc_moreinfo</mi></a>","P01248639","P01248639_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4432"
"213","2015-09-03 16:32:36-03","MNHN","RECOLNAT_MNHN_P","P01248641","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","[Puiggari], J.I.",NA,"1885","3",NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248641' target='other'> <mi>dwc_moreinfo</mi></a>","P01248641","P01248641_01",NA,"Apiahy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"263 b"
"214","2015-09-03 18:36:12-03","MNHN","RECOLNAT_MNHN_P","P01625315","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Pascoe, I.P.",NA,NA,NA,NA,"Brazil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01625315' target='other'> <mi>dwc_moreinfo</mi></a>","P01625315","P01625315_01",NA,"Orgaon Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248608","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Gomes, M.",NA,"1896","11",NA,"Brasil","Minas Gerais","Ouro Preto","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248608' target='other'> <mi>dwc_moreinfo</mi></a>","P01248608","P01248608_01","19",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2359"
"216","2016-08-05 14:38:10-03","MNHN","RECOLNAT_MNHN_P","P01248630","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Damazio, L.",NA,"1905","1",NA,"Brasil","Minas Gerais","Ouro Preto","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248630' target='other'> <mi>dwc_moreinfo</mi></a>","P01248630","P01248630_01","1","Brésil.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1658"
"217","2016-08-05 14:33:48-03","MNHN","RECOLNAT_MNHN_P","P01248625","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Glaziou, A.",NA,"1872","10",NA,"Brasil","Rio de Janeiro","Teresópolis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248625' target='other'> <mi>dwc_moreinfo</mi></a>","P01248625","P01248625_01","20","Brésil. Cascatinha.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6417"
"218","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248624","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Glaziou, A.",NA,"1872","10",NA,"Brasil","Rio de Janeiro","Teresópolis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248624' target='other'> <mi>dwc_moreinfo</mi></a>","P01248624","P01248624_01","20","Brésil: (Cascatinha) Avec la comm. Belge.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2015-09-03 16:32:36-03","MNHN","RECOLNAT_MNHN_P","P01248640","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Glaziou, A.",NA,"1885","3",NA,"Brasil","São Paulo","Apiaí","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248640' target='other'> <mi>dwc_moreinfo</mi></a>","P01248640","P01248640_01","1","Brésil: Opiahy.","-48.8400001525879","-24.5",NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"263"
"220","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248609","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Schenck, H.",NA,"1887","1",NA,"Brasil","Rio de Janeiro","Teresópolis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248609' target='other'> <mi>dwc_moreinfo</mi></a>","P01248609","P01248609_01","1","Brésil. Theresopolis, Serra dos Orgãos.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2973"
"221","2015-09-03 16:32:33-03","MNHN","RECOLNAT_MNHN_P","P01248615","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Silveira, A.",NA,"1896","12",NA,"Brasil","Minas Gerais","São João del Rei","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248615' target='other'> <mi>dwc_moreinfo</mi></a>","P01248615","P01248615_01","1","Prope Serra do Lenheiro.","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-01 14:14:58-03","JBB","HEPH","15178","S","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Rodrigues Júnior, CE","1322","1999","06","Southern America","Brasil","Distrito Federal","Brasília",NA,"Terrestre na vereda no meio da mata",NA,NA,"23","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,"Prado, J",NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"223","2020-10-01 14:14:58-03","JBB","HEPH","3133","S","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Ramos, AE","210","1983","02","Southern America","Brasil","Distrito Federal","Planaltina",NA,NA,NA,NA,"18","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,"Salino, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-09-29 14:53:44-03","UFPR","UPCB","54467","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Schwartsburd, P.B.",NA,"2004","01",NA,"Brasil","Paraná","São João do Triunfo",NA,"Terrestre de local aberto e encharcado..","UPCB0008407","UPCB0008407","01","Arredores","-50.2971992492676","-25.6833000183105",NA,NA,NA,"Schwartsburd, P.B.","20512","auto","2006","01",NA,NA,NA,"01",NA,NA,NA,NA,NA
"225","2020-09-29 14:53:44-03","UFPR","UPCB","77988","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","(Kunze) Klotzsch","Michelon, C.","675","2010","03",NA,"Brasil","Paraná","Tibagi",NA,"Terrícola, em campo seco..","UPCB0008400","UPCB0008400","27","Parque Estadual do Guartelá, 950m.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Michelon, C.","56988","auto","2010","04",NA,NA,NA,"08",NA,NA,NA,NA,NA
"226","2020-09-29 14:53:44-03","UFPR","UPCB","6522","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Hatschbach, G.","15668","1967","01",NA,"Brasil","Paraná","Almirante Tamandaré",NA,"Campo pedregoso..","UPCB0008401","UPCB0008401","10","Parque S. Maria","-49.310001373291","-25.3246994018555",NA,NA,NA,"Sehnem, A.","18684","auto","1967","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-02-11 17:21:26-03","UFPR","UPCB","93898","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariaceae","Doryopteris lomariaceae","Klotzch","Gonzatti, F. | Valduga, E. | Kulkamp, J.","3257","2017","01",NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul",NA,"Erva erta em moitas de vegetação campestre. Junto a banhado e regato de altitude. Campos do alto da Tajuva. Ao sol.","UPCB0042888","UPCB0042888","14","Vale do Paraiso, Serra da Tajuva.","-49.934700012207","-29.3649997711182","900","900",NA,"Gonzatti, F.","12766","auto","2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-09-29 14:53:44-03","UFPR","UPCB","77717","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Prado, J | Labiak, P.H.","1663","2007","04",NA,"Brasil","São Paulo","Salesópolis",NA,"Terrestre, crescendo em barranco úmido na margem da estrada..","UPCB0008399","UPCB0008399","10","Reserva da USP.","-46.126111","-23.666667","870","870",NA,"Prado J. & Labiak. P.H.",NA,NA,NA,NA,"-46.126111","-23.666667",NA,NA,NA,NA,NA,NA,NA
"229","2020-09-29 14:53:44-03","UFPR","UPCB","53312","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Labiak, P.H.","3058","2004","01",NA,"Brasil","Paraná","Ponta Grossa",NA,"Terrestre, solo encharcado, floresta com Araucária, entremeada por campos naturais. Formações areníticas..","UPCB0008404","UPCB0008404","07","Parque Estadual de Vila Velha","-50","-25.233333","1000","1000",NA,"Schwartsburd, P.B.",NA,NA,"2005","01","-50","-25.233333",NA,"01",NA,NA,NA,NA,NA
"230","2020-09-29 14:53:44-03","UFPR","UPCB","57502","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Labiak, P.H.","4105","2007","07",NA,"Brasil","Espírito Santo","São Roque do Canaã",NA,"Rupícola exposta ao sol. (Sílica) Afloramentos rochosos, com vales úmidos de mata de encosta..","UPCB0008405","UPCB0008405","13","BLOQUEADO",NA,NA,"1130","1130",NA,"Labiak, P.H. & Matos, F.B.",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"231","2020-09-29 14:53:44-03","UFPR","UPCB","68499","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Matos, F.B.","600","2005","06",NA,"Brasil","Paraná","Piraquara",NA,"Terrestre em barranco, na estrada que vai até a represa do Carvalho. Gradiente entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","UPCB0008410","UPCB0008410 UPCB0008410_1","05","Mananciais da Serra, próximo ao Reservatório do Carvalho.","-48.983333","-25.483333","910","910",NA,"Matos, F.B.",NA,NA,"2005","01","-48.983333","-25.483333",NA,"01",NA,NA,NA,NA,NA
"232","2020-09-29 14:53:44-03","UFPR","UPCB","71949","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Schwartsburd, P.B.","355","2004","10",NA,"Brasil","Paraná","Ponta Grossa",NA,"Terrestre do barranco. Beira de estrada/borda de mata. Floresta ombrófila mista, formações areníticas e campos gerais..","UPCB0008409","UPCB0008409","22","Parque Estadual de Vila Velha. Estrada para a Lagoa Dourada.","-50","-25.233333","1000","1000",NA,"Schwartsburd, P.B.",NA,NA,"2011","01","-50","-25.233333",NA,"01",NA,NA,NA,NA,NA
"233","2020-09-29 14:53:44-03","UFPR","UPCB","71966","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Schwartsburd, P.B.","985","2005","10",NA,"Brasil","Paraná","Ponta Grossa",NA,"Terrestre, rizoma longo-reptante. Floresta ombrófila mista, formações areníticas e campos gerais..","UPCB0008408","UPCB0008408","29","Parque Estadual de Vila Velha.","-50","-25.233333","1000","1000",NA,"Schwartsburd, P.B.",NA,NA,"2011","01","-50","-25.233333",NA,"01",NA,NA,NA,NA,NA
"234","2020-09-29 14:53:44-03","UFPR","UPCB","80812","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Michelon, C.","1800","2013","03",NA,"Brasil","Paraná","Carambeí",NA,"Terrícola em área brejosa..","UPCB0008411","UPCB0008411 UPCB0008411_1","19","Catanduva de Fora","-50.007","-24.939","1056","1056",NA,"Michelon, C.",NA,NA,"2013","03","-50.007","-24.939",NA,"27",NA,NA,NA,NA,NA
"235","2021-02-11 17:21:26-03","UFPR","UPCB","93953","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch Yesilyurt","Nunes, M.G.","381","2019","02",NA,"Brasil","Paraná","Jaguariaíva",NA,"Campo cerrado. Terrícola","UPCB0041989","UPCB0041989","08","Parque Estadual do Cerrado","-49.400499","-24.095524","776","776",NA,"Nunes, M.G.",NA,NA,NA,NA,"-49.400499","-24.095524",NA,NA,NA,NA,NA,NA,NA
"236","2020-09-29 14:53:44-03","UFPR","UPCB","82365","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sousa, L.P.","31","2010","01",NA,"Brasil","Paraná","Ponta Grossa",NA,NA,"UPCB0008412","UPCB0008412","04","Nascente do Rio Caracará, afluente do Rio Tibagi. Campo de altitude Hidrófilo (Estepe Gramíneo-Lenhosa), Organosolo Háplico; 6 há","-50.1618995666504","-25.0949993133545","860","860",NA,"Labiak, P.H.","46557","auto","2012","01",NA,NA,NA,"25",NA,NA,NA,NA,NA
"237","2020-09-29 14:53:44-03","UFPR","UPCB","55942","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Sakagami, C.R.","426","2005","09",NA,"Brasil","Paraná","Telêmaco Borba",NA,"Terrícola. Em barranco na beira do trilho..","UPCB0008406","UPCB0008406","08","Parque Ecológico da Klabin, Trilho do trem. Floresta Ombrófila Densa.","-50.6156005859375","-24.3239002227783",NA,NA,NA,"Sakagami, C.R.","35037","auto","2005","09",NA,NA,NA,"15",NA,NA,NA,NA,NA
