"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","coordinatePrecision","preparationType","geoFlag","typeStatus","class","eventTime","fieldNumber","individualCount","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters"
"43","2021-03-16 17:53:41-03","UCS","HUCS","50125","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Oliveira, A.A. de","2010","04","22","Verdi, M.","4068","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro","-48.870278","-28.169444","-48.870278","-28.169444","604","604","Florística IFFSC 148 (Arbusto); arbustiva; Floresta Ombrófila Densa; Estágio médio de regeneração",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-16 17:53:41-03","UCS","HUCS","8733","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.","4864","1989","11","28","Brasil","Santa Catarina","Santo Amaro da Imperatriz","trilha de turismo do Hotel Caldas da Imperatriz","-48.7785987854004","-27.6881008148193",NA,NA,"250","250","arbusto 3m. alt., folhas discolores , flores em botões; interior da mata atlântica secundária",NA,NA,"Angiospermae","Myrtales",NA,"22435",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"45","2014-10-14 15:56:52-03","BS","M","M-0165479","S","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Klein, R.M.",NA,"1957","10","31","Brasil",NA,NA,"Santa Catarina, Piloes, Palhoca",NA,NA,NA,NA,NA,NA,NA,"M0165479",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"PARATYPE","Magnoliopsida","21:00",NA,NA,NA,NA,NA
"46","2014-10-14 15:56:52-03","BS","M","M-0165480","S","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Klein, R.M.",NA,"1956","05","02","Brasil",NA,NA,"Santa Catarina, Piloes, Palhoca",NA,NA,NA,NA,NA,NA,NA,"M0165480",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"PARATYPE","Magnoliopsida","21:00",NA,NA,NA,NA,NA
"47","2020-12-21 16:34:18-03","MBM","MBM","164777","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.",NA,NA,NA,"Klein, R.M.; Bresolin, A.; Bresolin, A.","9875",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM164777","MBM164777",NA,NA,"Southern America","31105",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:34:18-03","MBM","MBM","130982","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, J.J.",NA,NA,NA,"Klein, R.","10465",NA,NA,NA,"Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,NA,"MBM130982","MBM130982",NA,NA,"Southern America","23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:34:18-03","MBM","MBM","139819","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.","4864",NA,NA,NA,"Brazil","Santa Catarina","Santo Amaro da Imperatriz","Trilha de turismo ecológico do Hotel Caldas de Imperatriz","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"MBM139819","MBM139819",NA,NA,"Southern America","22435",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:34:18-03","MBM","MBM","312342","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Goldenberg, R.",NA,NA,NA,"Goldenberg, R.; et al.; et al.","762","2005","10","19","Brazil","São Paulo","Apiaí","Estrada Apiaí - Capão Bonito","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,"MBM312342","MBM312342",NA,NA,"Southern America","37738",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:34:18-03","MBM","MBM","164780","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","5538",NA,NA,NA,"Brazil","Santa Catarina","Santo Amaro","Serra do Tabuleiro, Vargem do Braço",NA,NA,NA,NA,NA,NA,NA,"MBM164780","MBM164780",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:34:18-03","MBM","MBM","312315","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Camargo, E.","2009","01",NA,"Goldenberg, R.; et al.; et al.","809","2005","10","26","Brazil","Paraná","Morretes","Parque estadual do Pico Marumbi, Morro do Falcãozinho","-48.834400177002","-25.476900100708",NA,NA,"950","950","Arbusto 2,5m, botões ou flores com pétalas e estames brancos. Floresta ombrófila densa.","MBM312315","MBM312315",NA,NA,"Southern America","30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:34:18-03","MBM","MBM","164779","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","5728",NA,NA,NA,"Brazil","Santa Catarina","Anitápolis","Estrada para Pinheiros Altos","-49.1286010742188","-27.9018993377686",NA,NA,NA,NA,NA,"MBM164779","MBM164779",NA,NA,"Southern America","20462",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:34:18-03","MBM","MBM","130983","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, J.J.",NA,NA,NA,"Klein, R.","10582",NA,NA,NA,"Brazil","Santa Catarina","Anitápolis","Povoado","-49.1286010742188","-27.9018993377686",NA,NA,NA,NA,NA,"MBM130983","MBM130983",NA,NA,"Southern America","20462",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:34:18-03","MBM","MBM","139826","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, J.J.",NA,NA,NA,"Bresolin, A.","431",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM139826","MBM139826",NA,NA,"Southern America","31105",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:34:18-03","MBM","MBM","130987","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, J.J.",NA,NA,NA,"Klein, R.; et al.; et al.","10517",NA,NA,NA,"Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,NA,"MBM130987","MBM130987",NA,NA,"Southern America","23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:34:18-03","MBM","MBM","202891","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, J.J.",NA,NA,NA,"Klein, R.M.; Bresolin, A.; Bresolin, A.","10652",NA,NA,NA,"Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,NA,"MBM202891","MBM202891",NA,NA,"Southern America","23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:34:18-03","MBM","MBM","164778","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.","5802",NA,NA,NA,"Brazil","Santa Catarina","Antônio Carlos","Trilha dos Xaxins, Reserva Ecológica Caraguatá","-48.7675018310547","-27.5168991088867",NA,NA,NA,NA,NA,"MBM164778","MBM164778",NA,NA,"Southern America","15769",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:34:18-03","MBM","MBM","130975","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, J.J.",NA,NA,NA,"Bresolin, A.","1054",NA,NA,NA,"Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,NA,"MBM130975","MBM130975",NA,NA,"Southern America","23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-09-04 20:54:34-03","MNHN","RECOLNAT_MNHN_P","P00116840","PreservedSpecimen",NA,"Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1874","10","27","Brésil",NA,NA,"Prov. de Rio de Janeiro: Corcorado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116840' target='other'> <mi>dwc_moreinfo</mi></a>","P00116840","P00116840_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"7621",NA,NA,NA,NA
"61","2016-12-22 16:42:56-02","MNHN","RECOLNAT_MNHN_P","P00116841","PreservedSpecimen",NA,"Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1874","10","27","Brésil",NA,NA,"Prov. de Rio de Janeiro: Corcorado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116841' target='other'> <mi>dwc_moreinfo</mi></a>","P00116841","P00116841_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"7621",NA,NA,NA,NA
"62","2015-09-03 20:33:55-03","MNHN","RECOLNAT_MNHN_P","P00116842","PreservedSpecimen",NA,"Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1874","10","27","Brésil",NA,NA,"Prov. de Rio de Janeiro: Corcorado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116842' target='other'> <mi>dwc_moreinfo</mi></a>","P00116842","P00116842_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"7621",NA,NA,NA,NA
"63","2016-11-25 15:13:23-02","MNHN","RECOLNAT_MNHN_P","P00117245","PreservedSpecimen",NA,"Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","Cogn.","Souza & Baumgratz",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117245' target='other'> <mi>dwc_moreinfo</mi></a>","P00117245","P00117245_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"16005",NA,NA,NA,NA
"64","2021-02-11 17:19:42-03","UFPR","UPCB","81483","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","Cogn.","Goldenberg, R.","2013",NA,NA,"Aguiar, A.C.","138","2003","04","16","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervles, trilha da cachoeira das pedrinhas. Floresta Ombrófila Densa, 790m.","-48.35","-24.291","-48.350","-24.291",NA,NA,"Árvore, 6m alt. Frutos imaturos verdes..","UPCB0013277","UPCB0013277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-11 17:19:42-03","UFPR","UPCB","80923","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Barretto, E. H. P.","2014","03",NA,"Garcia, R.J.F.","3762","2014","02","25","Brasil","São Paulo","São Paulo","Faz. Nossa Senhora da Piedade. Mata secundária inicial.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta, 3m alt., frutos verdes. Vistoria conjunta com DEPAVE-2 e DEPAVE-3..","UPCB0023346","UPCB0023346",NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-11 17:19:42-03","UFPR","UPCB","80193","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Baumgratz, J.F.","2005",NA,NA,"Souza, V.C. | Rodrigues, R.R. | Arzolla, A.R.P.","9093","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha para o Mirante mais alto. Mata AtlÂntica com transição para o campo de altitude.","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Arvoreta, ca. 4m alt.; frutos arroxeados. Mata..","UPCB0013282","UPCB0013282",NA,NA,NA,"38804",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-11 17:19:42-03","UFPR","UPCB","72924","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Reginato, M.","2012","03","01","Reginato, M.","1317","2012","02","14","Brasil","São Paulo","São Paulo","P.E. da Serra do Mar, Núcleo Curucutu, estrada para o parque","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta 3m, frutos jovens verdes, borda da mata..","UPCB0013289","UPCB0013289",NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-11 17:19:42-03","UFPR","UPCB","86022","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Reginato, M.","2016",NA,NA,"Braga, J.M.A. et al.","6625","2001","01","18","Brasil","Rio de Janeiro","Mangaratiba","Reserva Ecológica de Rio das Pedras (RPPN-IBAMA), morro do Corisco, proximidades do cume.","-44.040599822998","-22.9596996307373",NA,NA,"1030","1030","Encosta exposta, coberta de vegetação graminóide e por esparsos arbustos. Arbusto saxícola, ca. 1m de altura, heliófilo. Ramos jovens marrons; folhas cartáceas. Frutos imaturos esverdeados, lobos do cálice eretos e verde-acastanhados","UPCB0014822","UPCB0014822",NA,NA,NA,"17272",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-11 17:19:46-03","UFPR","UPCB","52089","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Goldenberg, R.","2005","01","01","Goldenberg, R.","762","2005","10","19","Brasil","São Paulo","Apiaí","Estrada Apiaí - Capão Bonito, a 5km de Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,"Arbusto 2m, botões jovens verdes. Floresta ombrófila densa..","UPCB0013780","UPCB0013780",NA,NA,NA,"37738",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-11 17:19:46-03","UFPR","UPCB","42769","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Goldenberg, R.","2000","01","01","Moraes, P.L.R.de","1167","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arvoreta ca. 3m, frutos verdes..","UPCB0013777","UPCB0013777",NA,NA,NA,"27904",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:19:46-03","UFPR","UPCB","52183","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Camargo, E.A. & Goldenberg, R.","2008","01","01","Goldenberg, R.","809","2005","10","26","Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi, Morro do Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto 2,5m, botões ou flores com pétalas e estames brancos. Floresta ombrófila densa. Alt.: 950m s.n.m..","UPCB0013775","UPCB0013775",NA,NA,NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:19:46-03","UFPR","UPCB","42700","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Pasdiora, A.L.","2000","04",NA,"Pasdiora, A.L.","69","2000","01","13","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto 1,5-2m, com flores e frutos. Floresta ombrófila densa montana..","UPCB0013782","UPCB0013782",NA,NA,NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-08 13:25:35-03","UFBA-IMS","HVC","5236","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","E.H.P. Barretto",NA,NA,NA,"R.J.F. Garcia; E.H.P. Barretto, F.F. Pascalicchio, H.B.Z. Souza","3762","2014","02","25","Brasil","São Paulo","São Paulo","Faz. Nossa Senhora da Piedade.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Fruto verdes, Vistoria conjunta com DEPAVE-2 e DEPAVE-3; UTM 23K X=333910 Y=7354413, 747m.s.m. Mata secundária inicial","HVC00005236",NA,NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","2732930","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Klein, -- & -- Bresolin","10652","1972","1","15","Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"500",NA,NA,"US01902181","US01902181_01 US01902181_02",NA,"Myrtales","South America - Neotropics","23385",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","2340331","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","7980","1956","11","29","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00120682","US00120682_01",NA,"Myrtales","South America",NA,NA,NA,"Holotype","Dicotyledonae",NA,NA,"1",NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","2732935","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"R. M. Klein & -- Bresolin","10582","1972","12","14","Brazil","Santa Catarina","Anitápolis","Povoado","-49.1286010742188","-27.9018993377686",NA,NA,"500",NA,NA,"US01902176","US01902176_01 US01902176_02",NA,"Myrtales","South America - Neotropics","20462",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","2732927","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"R. M. Klein & -- Bresolin","9875","1971","10","20","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"900",NA,NA,"US01902175","US01902175_01 US01902175_02",NA,"Myrtales","South America - Neotropics","31105",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","2340592","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"R. Reitz & D. Klein","3200","1956","5","3","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"250",NA,NA,"US01902174","US01902174_01 US01902174_02",NA,"Myrtales","South America - Neotropics","31105",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"79","2020-09-12 05:00:02-03","US","US","2340575","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"R. M. Klein","s.n.","1957","1","11","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"250",NA,NA,"US01902182","US01902182_01 US01902182_02",NA,"Myrtales","South America - Neotropics","31105",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"80","2020-09-12 05:00:02-03","US","US","2732934","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"A. Bresolin","431","1971","12","15","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"700",NA,NA,"US01902177","US01902177_01 US01902177_02",NA,"Myrtales","South America - Neotropics","31105",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"81","2020-09-12 05:00:02-03","US","US","2444805","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"B. Maguire & C. K. Maguire","44564","1959","12","6","Brazil","São Paulo","Santo André","Biological Station","-46.5299987792969","-23.6599998474121",NA,NA,"792","853",NA,"US01902173","US01902173_01 US01902173_02",NA,"Myrtales","South America - Neotropics","27258",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","2732932","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"R. M. Klein & S. Sob.","10465","1972","12","13","Brazil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676",NA,NA,"350",NA,NA,"US01902179","US01902179_01 US01902179_02",NA,"Myrtales","South America - Neotropics","35974",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","2732936","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"R. M. Klein & -- Bresolin","9767","1971","10","18","Brazil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"300",NA,NA,"US01902172","US01902172_01 US01902172_02",NA,"Myrtales","South America - Neotropics","13751",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","2732931","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"R. M. Klein & S. Sob.","10517","1972","12","13","Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400",NA,NA,"US01902180","US01902180_01 US01902180_02",NA,"Myrtales","South America - Neotropics","23385",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"85","2020-09-12 05:00:02-03","US","US","2732933","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"A. Bresolin","1054","1973","12","13","Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"450",NA,NA,"US01902178","US01902178_01 US01902178_02",NA,"Myrtales","South America - Neotropics","23385",NA,"auto",NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"86","2019-11-13 11:25:22-03","USP","SPF","176247","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","Cogn.","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Dias, AC","511","1994","03","28","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"SPF00176247",NA,NA,NA,NA,"27904",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-13 11:25:24-03","USP","SPF","108114","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Reginato, M","2011",NA,NA,"Souza, VC","9106","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"SPF00108114",NA,NA,NA,NA,"38804",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-13 11:25:24-03","USP","SPF","92956","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Mello-Silva, R","914","1994","05","11","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,"900","950",NA,"SPF00092956",NA,NA,NA,NA,"41034",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-25 13:52:36-03","UNIVILLE","JOI","11292","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","A.A. de Oliveira","2010","12","06","A. Korte","4725","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-49.780833","-27.81","49º46'51''W","27º48'36''S","558","558","Regeneração IFFSC 255 /S/2; HABITAT: interior do fragmento; HABITO: arbustiva; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2018-04-04 16:46:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis",NA,"RRC ID Flag",NA,NA,NA,"B. Maguire","44564",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,"44564",NA,NA,NA,NA
"91","2015-03-07 08:51:47-03","F","FMNH-SEEDPLANTS","V0133343F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133343F","V0133343F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"92","2015-12-16 13:39:20-02","F","FMNH-SEEDPLANTS","V0133375F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0133375F","V0133375F_01 V0133375F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
