"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","yearIdentified","monthIdentified","dayIdentified","day","verbatimLongitude","verbatimLatitude","locality","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","individualCount","fieldNumber","sex"
"98","2021-03-25 13:53:06-03","UNIVILLE","JOI","16607","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Mancinelli, W.S.","Mancinelli, W.S.","1540","2015","11",NA,"Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,"; HABITO: erva terrícola","JOI016607","2015","11","18","18",NA,NA,"Morro da Tromba.","37150","auto",NA,NA,NA,NA,NA,NA,NA
"99","2021-03-25 13:53:06-03","UNIVILLE","JOI","9311","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Massuquetto, S.","Meyer, F.S.","773","2008","08",NA,"Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,"; HABITO: epífita sob caule de arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI009311","2009","04","02","02",NA,NA,"Arredores do CEPA Rugendas - Univille, Rio Natal.","23090","auto",NA,NA,NA,NA,NA,NA,NA
"100","2019-10-07 09:20:09-03","UEFS","HUEFS","11648","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Queiroz, L.P.de","2821","1991","07",NA,"Brasil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,"HUEFS0011648",NA,NA,NA,"15",NA,NA,NA,"26585","auto",NA,NA,"HUEFS0011648","Lilianae",NA,NA,NA
"101","2019-07-09 12:43:16-03","F","FMNH-SEEDPLANTS","V0447118F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum",NA,NA,"E. Tameirão Neto","1.638","1994","8","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0447118F",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"V0447118F_01","Monocotyledoneae",NA,NA,NA
"102","2019-11-01 15:15:33-03","UnB","UB","4354","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Meneguzzo, TEC","Todzia, CA; Kirkbride Junior, JH","2368","1983","08","Southern America","Brasil","Distrito Federal","Brasília","-48","-15.816667",NA,"Sépalas amarelo-esverdeadas.; Erva. Flor branca; Mata ciliar alagada.","UB0019841","2009","12","20","10","-48","-15.816667","Córrego Vicente Pires",NA,NA,NA,NA,"UB0019841",NA,NA,NA,NA
"103","2019-11-01 15:15:33-03","UnB","UB","87742","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Miranda, ZJG","Gifford, DR","252","1971","08","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,"Orchid ca. 1,4m tall, terrestrial. Rosette of large leaves from very fleshy roots; flowers white, in a long spike; Cabeceira forest (at head of a stream) inundated soil, deep litter","UB0019105",NA,NA,NA,"06","-47.516667","-14.116667","Alto Paraíso de Goiás, About 20km N of Alto Paraíso de Goiás",NA,NA,NA,NA,"UB0019105",NA,NA,NA,NA
"104","2019-11-01 15:15:33-03","UnB","UB","87893","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Meneguzzo, TEC","Walter, BMT","2217","1994","08","Southern America","Brasil","Distrito Federal","Brasília","-47.916667","-15.95",NA,"Erva terrestre. Labelo brnaco. Pétalas e sépalas verdes; Interior da mata. Solo areno-argiloso com muita serrapilheira","UB0019853","2009","12","20","26","-47.916667","-15.95","Fazenda Água Limpa",NA,NA,NA,NA,"UB0019853",NA,NA,NA,NA
"105","2019-11-01 15:15:33-03","UnB","UB","87894","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Meneguzzo, TEC","Heringer, EP","9696","1961","07","Southern America","Brasil","Distrito Federal","Brasília","-47.973611","-15.803889",NA,"Planta terrestre; Mata ciliar","UB0019851","2009","12","20","10","-47.973611","-15.803889","Parque do Guará, Fundação Zoobotânica",NA,NA,NA,NA,"UB0019851",NA,NA,NA,NA
"106","2019-11-01 15:15:33-03","UnB","UB","87895","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Meneguzzo, TEC","Irwin, HS","7803","1965","08","Southern America","Brasil","Distrito Federal",NA,"-47.777778","-15.788889",NA,"Terrestrial; In shady varzea bordering creek","UB0019849","2009","12","20","11","-47.777778","-15.788889","15km ao E de Brasília",NA,NA,NA,NA,"UB0019849",NA,NA,NA,NA
"107","2019-11-01 15:15:33-03","UnB","UB","87897","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Meneguzzo, TEC","Heringer, EP","8448","1962","06","Southern America","Brasil","Distrito Federal",NA,"-47.941944","-15.846111",NA,"Planta terrestre; Mata ciliar","UB0019843","2009","12","20","29","-47.941944","-15.846111","Horto do Guará",NA,NA,NA,NA,"UB0019843",NA,NA,NA,NA
"108","2019-11-01 15:15:33-03","UnB","UB","87898","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Meneguzzo, TEC","Kirkbride Junior, JH","5356","1983","09","Southern America","Brasil","Distrito Federal",NA,"-48","-15.816667",NA,"Erva terrestre; flores brancas; Margem da mata ciliar alagada","UB0019847","2009","12","20","10","-48","-15.816667","Córrego Vicente Pires, estrada velha do S. Industrial a Tagu",NA,NA,NA,NA,"UB0019847",NA,NA,NA,NA
"109","2019-11-01 15:15:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Meneguzzo, TEC","Heringer, EP","9696","1961","07","Southern America","Brasil","Distrito Federal","Brasília","-47.973611","-15.803889",NA,"Planta terrestre; Mata ciliar","UB0019852","2009","12","20","10","-47.973611","-15.803889","Parque do Guará, Fundação Zoobotânica",NA,NA,NA,NA,"UB0019852",NA,NA,NA,NA
"110","2019-11-01 15:15:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","Schltr.","Meneguzzo, TEC","Kirkbride Junior, JH","5356","1983","09","Southern America","Brasil","Distrito Federal",NA,"-48","-15.816667",NA,"Erva terrestre; flores brancas; Margem da mata ciliar alagada","UB0019845","2009","12","20","10","-48","-15.816667","Córrego Vicente Pires, estrada velha do S. Industrial a Tagu",NA,NA,NA,NA,"UB0019845",NA,NA,NA,NA
"111","2019-05-06 12:01:23-03","UFU","HUFU","13060","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pansarim, E.R.","Nakajima, J.N.; Romero, R.","2096","1996","09",NA,"Brasil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,"Terrestre, ca. 0,8m. Cálice e corola esverdeadas, labelo creme e coluna marro e amarela.; Mata de galeria.","HUFU00035736","2012","04","17","24",NA,NA,"Parque Nacional da Serra da Canastra, Nascente do Rio das Velhas.","57119","auto",NA,NA,"HUFU00035736",NA,NA,NA,NA
"112","2020-08-20 20:37:56-03","UFSC","FLOR","39570","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Lenzi, M.","Lenzi, M.; Fraga, A.M.","77","2010","03",NA,"Brasil","Santa Catarina","Palhoça","-48.593333","-27.824444",NA,"erva terrícola. Citação nova para o Estado de SC. Floração observada nos meses de janeiro a março.","FLOR0039570","2011",NA,NA,"23","48º35'36''W","27º49'28''S",NA,NA,NA,"5","5",NA,NA,NA,NA,NA
"113","2020-08-20 20:37:56-03","UFSC","FLOR","1462","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pabst, G.","Klein, R.M.","7547","1967","08",NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,"terrícola, flor esverdeada. exemplar único.","FLOR0001462","1968",NA,NA,"23",NA,NA,"Morro da Costa da Lagoa, Ilha de Santa Catarina.","27000","auto","200","200",NA,NA,NA,NA,NA
"114","2020-08-20 14:54:50-03","UFSC","FLOR","3841","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pabst, G.","Klein, R.M.","7855","1968","08",NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,"terrícula, flor branca","FLOR0003841","1976","01","16","08",NA,NA,"Morro do Ribeirão, Ilha de Santa Catarina.","27000","auto","100","100",NA,NA,NA,NA,NA
"115","2020-08-20 14:54:50-03","UFSC","FLOR","2437","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pabst, G.","Klein, R.M.; Bresolin, A.","8858","1970","10",NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,"terrícola, flor branca. Floreceu em cultivo.","FLOR0002437","1971","06","18","22",NA,NA,"Rio Vermelho, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,NA,NA,NA
"116","2020-08-20 14:54:50-03","UFSC","FLOR","2667","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pabst, G.","Klein, R.M.; Bresolin, A.","9712","1971","09",NA,"Brasil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,"terrícola, flor verde. Exemplar unicum.","FLOR0002667","1974","06","25","22",NA,NA,"Morro do Cambirela.","31105","auto","400","400",NA,NA,NA,NA,NA
"117","2021-02-08 12:52:22-03","UFRGS","ICN","141001","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Jurinitz, CF","Jurinitz, CF","197","2001","05","América do Sul","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,"Hábito herbáceo.; Mata.","ICN00041181",NA,NA,NA,"10",NA,NA,"Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","49429","auto","300","300",NA,NA,NA,NA,NA
"118","2021-02-08 12:52:22-03","UFRGS","ICN","120596","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Jurinitz, CF","Jurinitz, CF","16","1999","09","América do Sul","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,"Erva de interior de mata; rosetada; flores branco esverdeadas perfumadas; escapo 90cm.","ICN00041180",NA,NA,NA,"19",NA,NA,"Mata da Cova Funda (Mata Atlântica)","7549","auto","20","20",NA,NA,NA,NA,NA
"119","2021-02-08 12:52:22-03","UFRGS","ICN","110802","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Nunes, VF","Nunes, VF","1420","1994","08","América do Sul","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,"Terrícola, flores alvo-esverdeadas.; Interior de mata, crescendo na serrapilheira, luz difusa a ombrófita.","ICN00041184","1994","08","09","09",NA,NA,"Cerro do Poeta, Fazenda São Maximiano, Passo do Petim (BR 116). Propriedade do Sr. Nelson Ivo Matzenbacher.","28343","auto",NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:52:22-03","UFRGS","ICN","014969","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Dutra, J","969","1926","09","América do Sul","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"ICN00041185",NA,NA,NA,NA,NA,NA,"Morro das Pedras","10287","auto",NA,NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:52:22-03","UFRGS","ICN","042678","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Waechter, JL","Waechter, JL","984","1978","09","América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,"Com ca. de 1m de altura; flores esverdeadas, labelo branco.; Em interior de mata paludosa.","ICN00041176",NA,NA,NA,"16",NA,NA,"Faxinal","20837","auto",NA,NA,NA,NA,NA,NA,NA
"122","2021-02-08 12:52:22-03","UFRGS","ICN","003616","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Vianna, EC","Schultz, AR","3616","1961",NA,"América do Sul","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00041182",NA,NA,NA,NA,NA,NA,"próximo a Torres","20837","auto",NA,NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:52:22-03","UFRGS","ICN","048834","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Waechter, JL","Hagelund, K","13132","1979","10","América do Sul","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"ICN00041174","1980","07","18","05",NA,NA,"Fazenda Faxinal","29956","auto",NA,NA,NA,NA,NA,NA,NA
"124","2021-02-08 12:52:22-03","UFRGS","ICN","063691","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Waechter, JL","Hagelund, K","13289","1980","10","América do Sul","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"ICN00041177","1984","12","14","06",NA,NA,"Fazenda Faxinal","29956","auto",NA,NA,NA,NA,NA,NA,NA
"125","2021-02-08 12:52:22-03","UFRGS","ICN","067053","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Waechter, JL","Sobral, M","4160","1985","09","América do Sul","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,"Erva, infl. Brancas.; Em interior de mata.","ICN00041175","1986","11","18",NA,NA,NA,"Boa vista.","49429","auto",NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:52:22-03","UFRGS","ICN","002378","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Baptista, LRM","s.n.","1960","09","América do Sul","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,"Coleção Schultz.","ICN00041179",NA,NA,NA,"04",NA,NA,"Morungava","25424","auto",NA,NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:52:22-03","UFRGS","ICN","024371","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Labarthe, L; Barcellos, AM","Lindeman, J C","s.n.","1973","09","América do Sul","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Erva com roseta, flor verde-clara, labelo branco.; Interior do mato.","ICN00041186","1973",NA,NA,"26",NA,NA,"Morro do Coco","29946","auto",NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:52:22-03","UFRGS","ICN","032426","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Waechter, J","313","1976","09","América do Sul","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"Mais ou menos 80cm de altura.; Terrestre em mato.","ICN00041173",NA,NA,NA,"11",NA,NA,"Morro Santana","29946","auto",NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:52:22-03","UFRGS","ICN","005991","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Colla, FB","Ceroni, Z; Baptista, LRM; Irgang, B","s.n.","1969","07","América do Sul","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,"Interior de mato, sobre pedra.","ICN00041183","2013","03","04","23",NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:52:22-03","UFRGS","ICN","182281","S","Plantae","Monocotyledon",NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Colla, FB","Seger, GDS; Molz, M; Grings, M","1152","2013","08","América do Sul","Brasil","RS","Torres","-49.863056","-29.250833",NA,"Cerca de 1 m. de altura, flores alvas, indivíduos colados com uma inflorescêcnia cada, formigas nas raízes.; Borda de mata paludosa sobre área seca em barranco.","ICN00041178","2013","08","25","17","-49.863056","-29.250833","Pirataba",NA,NA,"10","10",NA,NA,NA,NA,NA
"131","2019-11-21 10:13:50-03","IBt","SP","320140","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Stehmann, JR; et al.","2294","1997","08",NA,"Brasil","Minas Gerais","Santa Bárbara","-43.479167","-20.096111",NA,NA,NA,NA,NA,NA,"30","-43.479167","-20.096111","Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:13:50-03","IBt","SP","29076","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Ininteligivel","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Onservações ininteligíveis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:13:50-03","IBt","SP","406525","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Rodrigues, VT","Rodrigues, VT; Vinhos, F","49","2005","08",NA,"Brasil","São Paulo","Mogi das Cruzes","-46.191778","-23.486278",NA,NA,NA,NA,NA,NA,NA,"-46.191778","-23.486278","Serra do Itapeti, Parque Natural Municipal Francisco Afonso de Mello - Chiquinho Veríssimo",NA,NA,"855","855",NA,NA,NA,NA,NA
"134","2019-11-21 10:13:50-03","IBt","SP","5838","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Schlechtler, R","Hoehne, FC","s.n.","1921","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,"Serra do Gongo-Socco, cult. Butantâ, São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:13:50-03","IBt","SP","8137","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Hoehne, FC","Hoehne, FC","s.n.","1922","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09",NA,NA,"Serra do Gongo-Socco, cult. na estufa do Horto Oswaldo Cruz, Butantâ, São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:13:50-03","IBt","SP","220775","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Heringer, EP","17141","1978","09",NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:13:50-03","IBt","SP","84698","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Pabst, G","Heringer, EP","9689","1962","11",NA,"Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"1964","10","26","10",NA,NA,"Fundação Zoobotânica, Parque do Guará","70570","auto",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:13:50-03","IBt","SP","29071","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Edwall, G","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:13:50-03","IBt","SP","45999","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Guimarães, LRS","Heringer, EP","770","1941","09",NA,"Brasil","Minas Gerais","Lavras","-44.999698638916","-21.2453002929688",NA,NA,NA,"2010","09","14","14",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:13:50-03","IBt","SP","221774","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Bicalho, HD; Mattos, JR","s.n.","1962","11",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"21",NA,NA,"Divisa com Arapoti. Cultivada no Orquidário sob n° 2769","44368","auto",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:13:50-03","IBt","SP","221775","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Bicalho, HD; Mattos, JR","s.n.","1962","11",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"21",NA,NA,"Divisa com Arapoti. Cultivada no Orquidário sob n° 2769","44368","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:13:50-03","IBt","SP","221773","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Bicalho, HD; Mattos, JR","s.n.","1962","11",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"21",NA,NA,"Divisa com Arapoti. Cultivada no Orquidário sob n° 2769","44368","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:13:50-03","IBt","SP","221772","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Bicalho, HD; Mattos, JR","s.n.","1968","08",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"13",NA,NA,"Divisa com Arapoti. Cultivada no Orquidário sob n° 2770","44368","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:13:50-03","IBt","SP","221791","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Bicalho, HD; Mattos, JR","s.n.","1962","11",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"21",NA,NA,"Divisa com Arapoti. Cultivada no Orquidário sob n° 2773","44368","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:13:50-03","IBt","SP","221797","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Bicalho, HD; Mattos, JR","s.n.","1962","11",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"21",NA,NA,"Divisa com Arapoti. Cultivada no Orquidário sob nº 2764","44368","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:13:50-03","IBt","SP","25506","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Hoehne, FC","Spannagel, C","177","1928","08",NA,"Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:13:50-03","IBt","SP","48448","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Buono, FA","Kuhlmann, M","1020","1943","08",NA,"Brasil","São Paulo","Amparo","-46.7599983215332","-22.7000007629395",NA,NA,NA,"1995","03","31","30",NA,NA,"Monte Alegre, próximo de cascata","18036","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:13:50-03","IBt","SP","41641","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Guimarães, LRS","Gehrt, A","s.n.","1939","09",NA,"Brasil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,"2010","09","14","06",NA,NA,"Pedra Grande","21675","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:13:50-03","IBt","SP","288569","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Guimarães, LRS","Rodrigues, EA; et al.","219","1994","09",NA,"Brasil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,"2010","09","14","27",NA,NA,"Estação Ecológica de Bananal","26795","auto",NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 10:13:50-03","IBt","SP","288571","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Guimarães, LRS","Shirasuna, RT; et al.","82","1994","09",NA,"Brasil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,"2010","09","14","29",NA,NA,"Serra da Bocaina, Alto Vale do rio Paca (Bracuí)","26795","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:13:50-03","IBt","SP","221787","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Nascimento, LR; Pereira, MA","s.n.","1963","08",NA,"Brasil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,"24",NA,NA,"Fazenda Santa Elisa. Cultivada no Orquidário sob n° 3451","26585","auto",NA,NA,NA,NA,NA,NA,NA
