"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","relationshipType","infraspecificEpithet","fieldNumber","individualCount","sex"
"177","2019-08-27 13:33:42-03","IAP","PACA-AGP","34705","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Rambo, B.",NA,NA,"Brasil","RS","Fazenda da Ronda",NA,NA,NA,NA,"Habitat: in paludosis fluitans Fenofase: flor e fruto","PACA034705","1947","01","02","Magnoliophyta","Tubiflorae","L.",NA,"Vacaria","-50.9338989257812","-28.5121994018555","E.F. Trinta","1976",NA,NA,"63451","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"178","2019-08-27 13:33:42-03","IAP","PACA-AGP","33721","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Hatschbach, G.",NA,NA,"Brasil","PR",NA,NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor","PACA033721","1946","04","21","Magnoliophyta","Tubiflorae","L.",NA,NA,NA,NA,"E.F. Trinta","1976",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"179","2019-08-27 13:33:42-03","IAP","PACA-AGP","52827","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Emrich, K.",NA,NA,"Brasil","RS","Caracol",NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor","PACA052827","1953","03",NA,"Magnoliophyta","Tubiflorae","L.",NA,"Canela","-50.815601348877","-29.3656005859375","E.F. Trinta","1976",NA,NA,"16452","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"180","2019-08-27 13:33:42-03","IAP","PACA-AGP","31129","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Rambo, B.",NA,NA,"Brasil","RS","Vila Oliva",NA,NA,NA,NA,"Habitat: in palude Fenofase: flor","PACA031129","1946","01","08","Magnoliophyta","Tubiflorae","L.",NA,"Caxias do Sul","-51.1794013977051","-29.1681003570557","E.F. Trinta","1976",NA,NA,"49662","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"181","2019-08-27 13:33:42-03","IAP","PACA-AGP","34708","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Rambo, B.",NA,NA,"Brasil","RS","Fazenda da Ronda",NA,NA,NA,NA,"Habitat: in palude Fenofase: flor","PACA034708","1947","01","02","Magnoliophyta","Tubiflorae","L.",NA,"Vacaria","-50.9338989257812","-28.5121994018555","E.F. Trinta","1976",NA,NA,"63451","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"182","2019-08-27 13:33:43-03","IAP","PACA-AGP","36999","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","F. Frank",NA,NA,"Brasil","RS","Canoas",NA,NA,NA,NA,"Habitat: in palude fluitans Fenofase: flor","PACA036999","1947","11","09","Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738","Emrich-Rambo","1954","08","18","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"183","2019-08-27 13:33:43-03","IAP","PACA-AGP","33776","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","I. Corseuil",NA,NA,"Brasil","RS","Ponta Grossa",NA,NA,NA,NA,"Folha submersa Habitat: in palude fluitans","PACA033776","1946","06",NA,"Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738","Emrich-Rambo","1954","08","18","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"184","2019-08-27 13:33:43-03","IAP","PACA-AGP","1145","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","Rambo, B.",NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,"Habitat: in palude Fenofase: flor","PACA001145","1934","11","14","Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,"São Leopoldo","-51.1472015380859","-29.7602996826172","Emrich-Rambo","1954","08","18","10287","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"185","2019-08-27 13:33:43-03","IAP","PACA-AGP","35501","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","Rambo, B.",NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,"Fenofase: flor","PACA035501",NA,NA,NA,"Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,NA,NA,NA,"Emrich-Rambo","1954","08","18",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"186","2019-08-27 13:33:43-03","IAP","PACA-AGP","47292","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","Emrich, K.",NA,NA,"Brasil","RS","Campo do Varejao",NA,NA,NA,NA,"Habitat: in palude Fenofase: fs","PACA047292","1948","04","10","Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,"Itapoã",NA,NA,"Emrich-Rambo","1954","08","18",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"187","2019-08-27 13:33:43-03","IAP","PACA-AGP","61427","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","J. Pivetta","1256",NA,"Brasil","RS","Vale Veneto",NA,NA,NA,NA,"Sem material Habitat: in palude Fenofase: flor","PACA061427","1956","11","13","Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,NA,NA,NA,"Emrich-Rambo","1958","09","30",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"188","2019-08-27 13:33:43-03","IAP","PACA-AGP","8852","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","Rambo, B.",NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor","PACA008852","1942","01","16","Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,"Bom Jesus","-50.4166984558105","-28.6678009033203","Emrich-Rambo","1954","08","18","55856","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"189","2019-08-27 13:33:43-03","IAP","PACA-AGP","55902","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","Rambo, B.",NA,NA,"Brasil","RS","Fazenda do Arroio",NA,NA,NA,NA,"Habitat: in humidis graminosis Fenofase: flor","PACA055902","1954","10","03","Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,"Osório","-50.2696990966797","-29.8866996765137","Emrich-Rambo","1955","04","10","27350","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"190","2019-08-27 13:33:43-03","IAP","PACA-AGP","32214","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","Rambo, B.",NA,NA,"Brasil","RS","Vila Manresa",NA,NA,NA,NA,"Habitat: in palude subfluitans Fenofase: fs","PACA032214","1945","12","12","Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738","Emrich-Rambo","1954","08","18","29946","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"191","2019-08-27 13:33:43-03","IAP","PACA-AGP","56215","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","Rambo, B.",NA,NA,"Brasil","RS","Paraiso",NA,NA,NA,NA,"Habitat: in arenosis humidis Fenofase: flor","PACA056215","1954","11","12","Magnoliophyta","Tubiflorae","A. St.-Hil.",NA,"Torres","-49.7268981933594","-29.3353004455566","Emrich-Rambo","1955","04","10","20837","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-20 21:18:06-03","UFV","VIC","5551","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Vidal, W.N.","193",NA,"Brasil","Minas Gerais","ESAV",NA,NA,NA,NA,"Erva no pântano, flores amarelas, poucas em flor.","VIC005551","1964","05","12",NA,NA,"L.",NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-20 21:18:06-03","UFV","VIC","9417","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Júlio, N.M.","s.n.",NA,"Brasil","Minas Gerais","Fruticultura- campus da UFV",NA,NA,NA,NA,"Planta aquatica, flores pequenas amarelas, carnivora encontra-se misturada a outras plantas aquaticas.","VIC009417","1985","10","16",NA,NA,"L.",NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-20 21:18:06-03","UFV","VIC","30353","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Bontempo; Silva.","s.n.",NA,"Brasil","Minas Gerais","Mata do Paraiso",NA,NA,NA,NA,"Planta aquática submersa livre, flor amarela emersa.","VIC030353","2005","06","24",NA,NA,"L.",NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-20 21:18:06-03","UFV","VIC","30354","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Bontempo; Silva.","s.n.",NA,"Brasil","Minas Gerais","Mata do Paraiso",NA,NA,NA,NA,"Planta aquática submersa livre, flor amarela emersa.","VIC030354","2005","06","24",NA,NA,"L.",NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-20 21:18:06-03","UFV","VIC","5025","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M.R.R.V.;","303",NA,"Brasil","Minas Gerais","ESAV",NA,NA,NA,NA,NA,"VIC005025","1971","03",NA,NA,NA,"L.",NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-20 21:18:06-03","UFV","VIC","5906","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Vidal, M.R.R.","481",NA,"Brasil","Minas Gerais","Fruticultura- campus da UFV",NA,NA,NA,NA,"Na beira do lago, usando algas como substrato, apresenta estalão verde, utriculos escuros quando velhos.","VIC005906","1978","09","18",NA,NA,"L.","VIC005906","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-20 21:18:06-03","UFV","VIC","5552","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Vidal, M.R.R.; Vidal, W.N.","479",NA,"Brasil","Minas Gerais","Fruticultura- campus da UFV",NA,NA,NA,NA,"Flores amarelas, planta aquática, carnivoro, encontrase misturada a outras plantas aquáticas, em colonias.","VIC005552","1978","08","30",NA,NA,"L.",NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-20 21:18:06-03","UFV","VIC","10159","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Moreano, T.B.","s.n.",NA,"Brasil","Minas Gerais","Campus da UFV, Em frente a Funarbe",NA,NA,NA,NA,"Encontrada sobre tapete de pteridófitas aquáticas, flores amarelas, caule a superficie clorofilados e os á profundidade aclorofilados e cheios de utriculos.","VIC010159","1987","07","13",NA,NA,"L.",NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-10-25 11:39:14-03","IECOS","HBRA","1753","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M. P. M. Menezes","296","América do Sul","Brasil","Amapá","Sucurijú, lago Jaburu, entre raízes de Rhizophora",NA,NA,"material em líquido",NA,NA,NA,"2007","10","31",NA,NA,"L.",NA,"Amapá","-50.01072222","1.71180556","U. Mehlig","2011","11","19",NA,NA,"-50.01072222","1.71180556",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-10-25 11:39:14-03","IECOS","HBRA","1726","S","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M. P. M. Menezes","272","América do Sul","Brasil","Amapá","Sucurijú, lago Jaburu, em banco de macrófitas flutuantes",NA,NA,"material em líquido",NA,"Corola amarela",NA,"2007","10","30",NA,NA,"L.",NA,"Amapá","-50.01469444","1.69208333","U. Mehlig","2011","11","19",NA,NA,"-50.01469444","1.69208333",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-20 14:17:38-03","UFOPA","HSTM","1582","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Nascimento, C.M.N.; Suemitsu, C.","190",NA,"Brasil","Pará","Comunidade de São Domingos, Várzea da Floresta Nacional do Tapajós.",NA,NA,NA,NA,NA,"HSTM001582","2004","09","26",NA,NA,"L.","HSTM001582","Belterra","-54.941111","-2.926111","Nascimento, C.M.N.","1905","06","26",NA,NA,"54º56'28''W","2º55'34''S",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-20 14:17:38-03","UFOPA","HSTM","3373","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Suemitsu, C.; Mourão, R.H.V.","2122",NA,"Brasil","Pará","Ramal de Vila Nova, região do eixo forte.",NA,NA,NA,NA,NA,"HSTM003373","2015","05","26",NA,NA,"L.",NA,"Santarém","-54.798333","-24.45","Suemitsu, C.","2015","12","08",NA,NA,"54º47'54''W","24º26'60''S",NA,NA,NA,NA,NA,NA,NA,NA
"204","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023904","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M. M. Arbo; M. G. Lopez, M. M. Sosa, M. C. Peichoto, G. Pieszko, R. Vanni, M. G. Lopez, M. M. Sosa, M. C. Peichoto, G. Pieszko, R. Vanni","8782",NA,"Argentina","Corrientes","Dep. San Miguel. Entre San Miguel y la estancia San Nicolas",NA,NA,NA,NA,"Proyecto Iberá; Flores amarillo vivo.",NA,"2001","3","14","Magnoliophyta","Lamiales","L.",NA,NA,"-57.4917","-28.1389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 14:38:12-03","UFJF","CESJ","70062","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","G. Costa; C.D.P. Vitório; D.M. Moreira","1435","América do Sul","Brasil","Bahia",NA,NA,NA,NA,NA,"Erva fixa, flor amarela. Em lagoa em área desmatada.","CESJ070062","2015","07","14","Angiosperma",NA,"L.",NA,"São Sebastião do Passé","-38.484167","-12.483056",NA,NA,NA,NA,NA,NA,"-38.484167","-12.483056",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 14:38:12-03","UFJF","CESJ","13447","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M.C. Brügger","s.n.","América do Sul","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Aquática com utrículos em forma de alçapão, flores amarelas.","CESJ013447","1975","04","15","Angiosperma",NA,"L.",NA,"Três Marias","-45.24169921875","-18.2063999176025","E.Fromm-Trinta","1989",NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 14:38:12-03","UFJF","CESJ","8088","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","L. Krieger","CESJ8088","América do Sul","Brasil","Paraná",NA,NA,NA,NA,NA,"Aquática, alçapões negros, flores amarelas.","CESJ008088","1969","12",NA,"Angiosperma",NA,"L.",NA,"Guaratuba","-48.5746994018555","-25.8827991485596","E.Fromm-Trinta","1989",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 14:38:12-03","UFJF","CESJ","1088","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pallens","Utricularia pallens","L. Krieger; Roth","CESJ1088","América do Sul","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Palustre - aquática - flutuante. Flores amarelas.&nf;-Cipó d'água.","CESJ001088","1946","11","17","Angiosperma",NA,"St.Hil.",NA,"Juiz de Fora","-43.3502998352051","-21.7642002105713","OH.IB.SP","1942","09","27","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-04-07 11:45:20-03","UFMS","CGMS","50781","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M.O.D. Pivari; A. Pott; V.J. Pott","345",NA,"Brasil","Mato Grosso do Sul","Passo do Lontra.","97","97",NA,NA,"Flor amarela. Hidrófita submersa livre, presente entre baceiro. Habitat: Braço do rio Vermelho. Relevo plano. Frequente. Habito: Erva. 0,1m de comprimento.","CGMS1080762","2005","03","25",NA,NA,"L.",NA,"Corumbá","-56.9663889","-19.6208334","V.J. Pott",NA,NA,NA,NA,NA,"-56,9663889","-19,6208334",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-04-07 11:45:20-03","UFMS","CGMS","55991","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","V.J. Pott; A. Pott","7871",NA,"Brasil","Mato Grosso do Sul","Fazenda São Paulino, Pousada Caburé, Lagoa da Sede sub-região da Nhecolândia no Pantanal.","140","140",NA,NA,"Flor amarela. Fruto ausente. Material em álcool 70%. Habitat: Lagoa represada de vazante. Solo arenoso. Relevo plano. Muito freqüente. Habito: Erva aquática submersa, entre vegetação aquática.","CGMS1085947","2005","08","13",NA,NA,"L.",NA,"Corumbá","-55.5166667","-19.0266667","V.J.Pott",NA,NA,NA,NA,NA,"-55,5166667","-19,0266667",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-04-07 11:45:20-03","UFMS","CGMS","76957","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","V.J. Pott; A. Pott","9566",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-262, Km 53,4, Fazenda Kokete, cerca de 41 km a oeste de Três Lagoas.","345","345",NA,NA,"Flor amarela. Fruto verde. Material em álcool 70%. Habitat: Campo graminoso baixo com vertente, ao longo de córrego, antropizado. Solo arenoso. Relevo vale. Habito: Erva aquática submersa. Escapo emerso, 0,05 - 0,07 m de altura. Espa","CGMS1109945","2007","07","23",NA,NA,"L.",NA,"Três Lagoas","-52.1086111","-20.7363889","V.J. Pott",NA,NA,NA,NA,NA,"-52,1086111","-20,7363889",NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-04-07 11:45:20-03","UFMS","CGMS","76003","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","S.N. Moreira; V.J. Pott, A. Pott & J.B. Fabri","1160",NA,"Brasil","Mato Grosso do Sul","Fazenda Stella 4.","510","510",NA,NA,"Flor amarela. Fruto verde. Habitat: Solo orgânico encharcado. Relevo plano deprimido. Campo graminoso úmido com Mauritia flexuosa em domínio de Cerrado. Habito: Erva anfíbia até 20cm.","CGMS1108958","2012","10","05",NA,NA,"L.",NA,"Paraíso das Águas","-53.1933333","-18.9808334","Pott, V.J.","2012","12","19",NA,NA,"-53,1933333","-18,9808334",NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-04-07 11:45:19-03","UFMS","CGMS","34152","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M. Rocha; F. Bao","269",NA,"Brasil","Mato Grosso do Sul","Próximo a BR-262.","85","85",NA,NA,"Flor amarela. Profundidade da água no local com aproximadamente 38 cm. Habitat: Pirizal (Comunidade com dominância de Cyperus giganteus), área inundável com presença de murundus. Habito: Erva.","CGMS1063553","2011","10","25",NA,NA,"L.",NA,"Corumbá","-57.4202778","-19.4619444","M. Rocha","2011","10","25",NA,NA,"-57,4202778","-19,4619444",NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-04-07 11:45:20-03","UFMS","CGMS","68948","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","V.J. Pott; A. Pott","11678",NA,"Brasil","Mato Grosso do Sul","Estrada Parque, Rodovia MS-184, Vazante 31, próximo à ponte, sub-região do Abobral, Pantanal.","89","89",NA,NA,"Flor amarela. Habitat: Entre vegetação aquática em lagoa temporária. Solo argiloso. Relevo plano. Habito: Erva aquática, epífita. Esparsa.","CGMS1101906","2014","09","05",NA,NA,"L.",NA,"Corumbá","-57.0472222","-19.4219445","V.J. Pott",NA,NA,NA,NA,NA,"-57,0472222","-19,4219445",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-04-07 11:45:20-03","UFMS","CGMS","47252","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","T.F.C. Viana; B.H.S. Ferreira; C.H. Simão;K.C.R. Arruda;N.F. Silva; V.J. Pott","13",NA,"Brasil","Mato Grosso do Sul","Entorno de campo umido antropizado. Campus da UEMS-Aquidauana.","197","197",NA,NA,"Flor amarela. Habitat: Entorno de campo umido antropizado. Solo argilo arenoso. Habito: Erva aquática. 0,15 m de altura.","CGMS1077214","2014","11","25",NA,NA,"L.",NA,"Aquidauana","-55.6594444","-20.4369444","V.J. Pott","2015","04","20",NA,NA,"-55,6594444","-20,4369444",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-04-07 11:45:20-03","UFMS","CGMS","48881","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","M.G. Pereira; A.L.B. Sartori; M. Rocha; J.P.S.P. Bento","52",NA,"Brasil","Mato Grosso do Sul","Alojamento Betânia, Pesqueiro do Papi.","139","139",NA,NA,"Flor amarela. Fruto imaturo verde. Habitat: Borda de lagoa. Habito: Erva aquática.","CGMS1078832","2014","12","11",NA,NA,"L.",NA,"Aquidauana",NA,"-20.46","A.L.B. Sartori","2014","12","16",NA,NA,NA,"-20,46",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-04-07 11:45:20-03","UFMS","CGMS","57868","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","V.J. Pott; A. Pott; R. Tsuji","7546",NA,"Brasil","Mato Grosso do Sul","Rodovia MS-080, 11 Km SE de Rio Negro.","340","340",NA,NA,"Flor amarela. Habitat: Campo úmido de vereda, perturbado, com bovinos. Solo areno-siltoso. Relevo vale em ondulado. Freqüente. Habito: Erva aquática emergente, 10-12 cm altura.","CGMS1087805","2005","03","13",NA,NA,"L.",NA,"Rio Negro","-54.9991666","-19.5391666","V.J. Pott",NA,NA,NA,NA,NA,"-54,9991666","-19,5391666",NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-04-07 11:45:20-03","UFMS","CGMS","57871","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","V.J. Pott; L.C.P. Lima","4893",NA,"Brasil","Mato Grosso","Baía do Caracará, lado oeste do Morro do Caracará.",NA,NA,NA,NA,"Flor amarela. Habitat: Campo alagável, encharcado na época da vazante, com muita matéria-orgânica. Solo afloramento rochoso. Relevo plano. Frequente. Habito: Erva aquática submersa livre comInflorescência emergente.","CGMS1087808","2001","09","13",NA,NA,"L.",NA,"Poconé","-57.4366666","-17.8630556","V.J. Pott",NA,NA,NA,NA,NA,"-57,4366666","-17,8630556",NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-04-07 11:45:20-03","UFMS","CGMS","57869","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","V.J. Pott; A. Pott; A.L.B. Sartori","4331",NA,"Brasil","Mato Grosso","Parque Nacional do Pantanal Matogrossense, próximo ao morro do Caracará, lado leste.",NA,NA,NA,NA,"Flor amarela. Ponto MCVA-2. Habitat: Dique, cerca de 1m de altura, em meandro de sistema de rio. Solo argiloso. Relevo plano. Ocasional. Habito: Erva aquática.","CGMS1087806","2001","03","21",NA,NA,"L.",NA,"Poconé","-57.4286111","-17.8730556","V.J. Pott",NA,NA,NA,NA,NA,"-57,4286111","-17,8730556",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-04-07 11:45:20-03","UFMS","CGMS","76009","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","S.N. Moreira; V.J. Pott, A. Pott., E.B. Souza & F.A. Ferreira","527",NA,"Brasil","Mato Grosso do Sul",NA,"600","600",NA,NA,"Flor amarela. Habitat: Solo orgânico. Relevo plano deprimido. Campo graminoso úmido sem Mauritia flexuosa em domínio de Cerrado. Habito: Erva aquática de 10-15cm.","CGMS1108964","2012","03","06",NA,NA,"L.",NA,"Bandeirantes","-54.2805556","-19.6605556",NA,NA,NA,NA,NA,NA,"-54,2805556","-19,6605556",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-04-07 11:45:20-03","UFMS","CGMS","54531","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","G. Catian","58",NA,"Brasil","Mato Grosso do Sul","Fazenda São João - Estrada Parque Sub-região Abobral.","89","89",NA,NA,"Flor amarela. Fruto ausente. Habitat: Lagoa temporária. Solo argiloso. Habito: Erva aquática submersa livre.","CGMS1084498","2014","12","15",NA,NA,"L.",NA,"Corumbá","-57.0427777","-19.3983333","G. Catian","2014","12","15",NA,NA,"-57,0427777","-19,3983333",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-04-07 11:45:19-03","UFMS","CGMS","22691","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","V.J. Pott; A. Pott","10210",NA,"Brasil","Mato Grosso do Sul","Faz. Harmonia, 1,5Km Leste da sede; Buritizal próx. a Serra do Bom jardim.","378","378",NA,NA,"Flor amarela. Material em álcool 70% Habitat: Campo graminoso úmido de Vereda em domínio de Cerrado Habito: Erva aquática submersa; Escapo emergente 0,05-0,12m de altura","CGMS1052106","2008","03","22",NA,NA,"L.",NA,"Alcinópolis","-53.7044444","-18.1155556","V.J. Pott","2008","03","02",NA,NA,"-53,7044444","-18,1155556",NA,NA,NA,NA,NA,NA,NA,NA
