"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"84","2021-04-07 11:45:23-03","UFMS","CGMS","67285","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","G.M. Miranda; V.J. Pott; D.R. Bambil; J.J. Baungartner; J.M. Torres","46","2015","11","12",NA,"Brasil",NA,NA,NA,"CGMS1100246",NA,NA,"A.St.-Hil. & Girard","J.M. Torres; G.M. Miranda; D.R. Bambil; J.J. Baungartner","Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema.","-53.6630556","-22.8986111","238","238",NA,"2015","11","12",NA,NA,"-53,6630556","-22,8986111",NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:45:23-03","UFMS","CGMS","57411","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A.C.M. dos Santos","8780","2006","03","23",NA,"Brasil",NA,NA,"Flor amarela. Fruto castanho. Brácteas fimbriadas. Sépalas denticuladas.Botões brancos. Habitat: Campo graminoso encharcado, de vereda. Solo hidromórfico orgânico. Relevo plano. Esparsa. Habito: Erva aquática emergente, escapo 20 - 5","CGMS1087338",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Goiás","Mineiros","Parque Nacional das Emas, próximo à ponte do Rio Formoso, lado esquerdo do rio, após a ponte vindo da sede do Parque.","-52.8913889","-18.2636111","775","775",NA,"2006","03","25",NA,NA,"-52,8913889","-18,2636111",NA,NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:45:23-03","UFMS","CGMS","76016","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","S.N. Moreira; V.J. Pott, A. Pott & J.B. Fabri","1331","2012","12","19",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Emergente entre as touceiras de gramíneas. Nascente com Mauritia flexuosa (buriti) com solo encharcado/histossolo. Mais ou menos 20cm de profundidade. Habito: Erva anfíbia até 50cm.","CGMS1108971",NA,NA,"A.St.-Hil. & Girard",NA,"Mato Grosso do Sul","Brasilândia","Reserva Cisalpina.","-51.9613889","-21.2577778","265","265",NA,NA,NA,NA,NA,NA,"-51,9613889","-21,2577778",NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:45:23-03","UFMS","CGMS","71751","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V. Nakamura; D. Cuadrado, R. Fernandes, V.J. Pott","4","2018","11","01",NA,"Brasil",NA,NA,"flores amerelas Habitat: Vereda sem Buritis, com presença marcante de Capim Navalha Habito: Aquático","CGMS1104554",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Bonito","Fazenda Princesinha. Próximo ao Parque Nacional da Serra da Bodoquena","-56.8336111","-21.0891666","543","543",NA,"2018",NA,NA,NA,NA,"-56,8336111","-21,0891666",NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:45:23-03","UFMS","CGMS","57845","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; L.C.P. Lima; A. Pott","5828","2002","09","17",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo de vereda de buriti (Mauritia flexuosa), ao longo da mata de galeria. Relevo levemente inclinado. Rara. Habito: Erva aquática emergente.","CGMS1087781",NA,NA,"A.St.-Hil. & Girard",NA,"Mato Grosso do Sul","Coxim","Rodovia MS-223, São Romão, estrada Rio Verde- Jauru.","-54.5511111","-19.5341666","220","220",NA,NA,NA,NA,NA,NA,"-54,5511111","-19,5341666",NA,NA,NA,NA,NA,NA,NA
"89","2021-04-07 11:45:23-03","UFMS","CGMS","65551","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A. Pott","12004","2015","11","12",NA,"Brasil",NA,NA,"Flor amarela. Fruto verde, imaturo. Habitat: Várzea com campo úmido graminoso, com espécies de vereda. Solo hidromórfico, orgânico. Relevo plano. Habito: Erva aquática emergente, 30-40 cm de altura, escapo de 40-60 cm de altura.","CGMS1098512",NA,NA,"A.St.-Hil. & Girard",NA,"Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema, ao longo da trilha para mata paludosa.","-53.6594444","-22.9013889","235","235",NA,NA,NA,NA,NA,NA,"-53,6594444","-22,9013889",NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:45:23-03","UFMS","CGMS","23468","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","S.N. Moreira; V.J.Pott; A. Pott","1","2007","08","29",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Habitat: Campo úmido graminoso de Vereda em domínio de Cerrado Habito: Erva","CGMS1052876",NA,NA,"A.St.-Hil. & Girard","V.J.Pott","Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.","-54.79","-20.5566667","504","504",NA,"2007","08","29",NA,NA,"-54,79","-20,5566667",NA,NA,NA,NA,NA,NA,NA
"91","2021-04-07 11:45:23-03","UFMS","CGMS","57847","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; E. Scremin-Dias; A. Pott","8170","2005","09","08",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo úmido graminoso, ao longo brejo de Cladium jamaicense. Solo argiloso, de origem calcária, com matéria orgânica. Relevo plano de várzea. Ocasional. Habito: Erva aquática emergente, 30-40cm de altura.","CGMS1087783",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Bonito","Fazenda Princesinha, banhado do rio Perdido, próximo a MS-382, borda oeste do Parque Nacional da Serra da Bodoquena.","-56.8333333","-21.0858333","550","550",NA,NA,NA,NA,NA,NA,"-56,8333333","-21,0858333",NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:45:23-03","UFMS","CGMS","65575","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","V.J. Pott; A. Pott","12044","2015","11","12",NA,"Brasil",NA,NA,"Flor amarela. Fruto verde, imaturo. Material em solução Transeau com sulfato de cobre. Habitat: Várzea com campo úmido graminoso com espécies de vereda. Solo hidromórfico-orgânico. Relevo plano. Habito: Erva aquática emergente, 30-40","CGMS1098536",NA,NA,"A.St.-Hil. & Girard","V.J. Pott","Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema, 3 Km próximo a sede.","-53.7186111","-22.9302778","240","240",NA,"2015","11","17",NA,NA,"-53,7186111","-22,9302778",NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:32:54-03","UNICAMP","UEC","22788","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Mathes, LAF","602","1980","12","02",NA,"Brazil",NA,NA,"Flores amarelas.; Brejo.",NA,"Magnoliopsida",NA,"A.St.-Hil. & Girard","Gonella, PM","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,NA,NA,"2009","07","31",NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:32:54-03","UNICAMP","UEC","9284","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Shepherd, GJ; Andrade, JB","6159","1998","11","05",NA,"Brazil",NA,NA,"Flores amarelas.&nf;Erva de 40 cm.&nf;; Campo.",NA,"Magnoliopsida",NA,"A.St.-Hil. & Girard","Corrêa, MA","Paraná",NA,"Estrada entre Ponta Grossa e Itararé, Km 203",NA,NA,"1000","1000",NA,"1998","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:32:54-03","UNICAMP","UEC","9280","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Joly, AB; Gemtchujnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","810","1972","03","04",NA,"Brazil",NA,NA,"FLOR AMARELA, ESCARPO FLORAL 45 CM A 50 CM.",NA,"Magnoliopsida",NA,"A.St.-Hil. & Girard","Corrêa, MA","Minas Gerais","Jaboticatubas","Rodovia Lagoa Santa - Conceição do Mato Dentro, km 115","-43.7449989318848","-19.513599395752",NA,NA,NA,"1995","07","31","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:32:54-03","UNICAMP","UEC","9276","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Michelin, ME; Garcia, AM; Monteiro, R; Rosim, R","9715","1978","12","14",NA,"Brazil",NA,NA,"Herbácea até 50 cm.&nf;Flores amarelas.; Campos rupestres e matas de altitude.",NA,"Magnoliopsida",NA,"A.St.-Hil. & Girard","Corrêa, MA","Minas Gerais","Santa Bárbara","Serra do Caraça, Em campos rupestres e matas de altitude.","-43.4152984619141","-19.959400177002",NA,NA,NA,"1997","11",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:32:54-03","UNICAMP","UEC","25593","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Kinoshita, LS; Aona, LYS","00214","2000","11","22",NA,"Brazil",NA,NA,"Flores amarelas.; Ambiente alagado.&nf;Beira de rio.",NA,"Magnoliopsida",NA,"A.St.-Hil. & Girard","Gonella, PM","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Próximo a estátua do juquinha. Beira de rio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"2009","07","31","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:32:54-03","UNICAMP","UEC","52204","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Chagas e Silva, F","fuel6039","1988","12","04",NA,"Brazil",NA,NA,"Herbácea, 40 cm de altura; afila; flores amarelas.",NA,"Magnoliopsida",NA,"A.St.-Hil. & Girard","Tamashiro, JY","Paraná","Sengés","Rio Cajuru","-49.4636001586914","-24.1128005981445",NA,NA,NA,"1990","02",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:32:54-03","UNICAMP","UEC","156308","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Aona, LYS; Faria, AD; Barbosa, AR; Singer, R; Galvão, JC; Belinello, R","97/261","1997","11","01",NA,"Brazil",NA,NA,"Flores amarelas.","UEC062145","Magnoliopsida",NA,"A.St.-Hil. & Girard","Anderson, LO","São Paulo","Águas de Santa Bárbara","Sp 280 Castelo Branco, Brejo localizado na Fazenda Prata, na altura do Km 285.","-49.238899230957","-22.8805999755859",NA,NA,"UEC062145",NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-08-20 10:16:54-03","UNICAMP","UEC","98023","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Pansarin, ER; Faria, AD; Mendonça, NG; Belinello, R","238","1997","12","22",NA,"Brazil",NA,NA,NA,"UEC062146","Magnoliopsida",NA,"A.St.-Hil. & Girard","Anderson, LO","São Paulo","Campos do Jordão","Horto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,"UEC062146",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-02-18 09:34:45-03","UNICAMP","UEC","100465","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Faria, AD; Aona, LYS; Matsumoto, K; Feres, FR; Pansarin, ER; Belinello, R","97/193","1997","01","21",NA,"Brazil",NA,NA,NA,"UEC062148","Magnoliopsida",NA,"A.St.-Hil. & Girard","Anderson, LO","São Paulo","Casa Branca","Margem direita SP 340, A 1,5 Km do trevo de Casa Branca. Brejo.","-47.0800018310547","-21.7700004577637",NA,NA,"UEC062148",NA,NA,NA,"27086","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-08-20 10:16:54-03","UNICAMP","UEC","110945","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Faria, AD; Belinello, R","357","2000","02",NA,NA,"Brazil",NA,NA,NA,"UEC062150","Magnoliopsida",NA,"A.St.-Hil. & Girard","Anderson, LO","São Paulo","Itapetininga","Brejo ao lado do Rio Itapetininga, Próximo ao Instituto Florestal.","-48.0499992370605","-23.5900001525879",NA,NA,"UEC062150",NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:32:54-03","UNICAMP","UEC","96924","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Souza, VC; Yamamoto, K; Stehmann, JR; Dutilh, JHA","s.n.","1994","11","26",NA,"Brazil",NA,NA,"Erva, flores amarelas.; Campo alagável.&nf;Beira de riacho.",NA,"Magnoliopsida",NA,"A.St.-Hil. & Girard","Corrêa, MA","São Paulo","Itararé","Rodovia Itararé - Itapeva, próximo à ponte do rio, Area de campo alagável com cerrado adjacente. Beira de riacho.","-49.3400001525879","-24.1100006103516",NA,NA,NA,"1995","02","08","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:32:54-03","UNICAMP","UEC","52205","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Muller, C","fuel6103","1988","12","05",NA,"Brazil",NA,NA,"Herbácea afila, flores amarelas.; Campo.",NA,"Magnoliopsida",NA,"A.St.-Hil. & Girard","Tamashiro, JY","São Paulo","Jaguariúna","Rio Diamante, Proximidade do recanto da prainha, entre sangés e jaguariúna.","-46.9799995422363","-22.7000007629395","900","900",NA,"1990","02","20","12963","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:32:54-03","UNICAMP","UEC","100466","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Aona, LYS; Faria, AD; Matsumoto, K; Feres, FR; Pansarin, ER; Belinello, R","97/100","1997","01","24",NA,"Brazil",NA,NA,"Flor amarela.","UEC062147","Magnoliopsida",NA,"A.St.-Hil. & Girard","Anderson, LO","São Paulo","Vargem Grande do Sul","Brejo do lado esquerda da pista, No sentido Vargem Grande do Sul - Casa Branca.","-46.8899993896484","-21.8299999237061",NA,NA,"UEC062147",NA,NA,NA,"18222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:32:54-03","UNICAMP","UEC","94952","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Dutilh, JHA; Marcondes-Ferreira, W","s.n.","1997","11","14",NA,"Brazil",NA,NA,"Flores amarelas.; Brejo.",NA,"Magnoliopsida",NA,"A.St.-Hil. & Girard","Gonella, PM","São Paulo","Vargem Grande Do Sul","Brejo na estrada para Casa Branca, antes do rio verdinho.","-46.8899993896484","-21.8299999237061",NA,NA,NA,"2009","07","31","18222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-01-17 11:25:56-02","PUCRS","MPUC","20428","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga",NA,NA,"2004","01","05","South America","Brasil",NA,NA,"Trabalho de Fitossociologia da Vegetação Campestre do CPCN Pró-Mata",NA,NA,"Lamiales","St. Hilaire & Girard","L. Eggers","RS","São Francisco de Paula","CPCN Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,"2004","01","01","76715","auto",NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"108","2020-10-14 10:02:22-03","FURB","FURB","43768","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Gasper, A.L. de; Funez, L.A.","3544","2014","02","25",NA,"Brasil",NA,NA,"Projeto REFLORA FAPESC 14843/2011-1 Habitat: Campos naturais; beira de riacho Habito: erva terrícola; flor amarela","FURB27916",NA,NA,"A.St.-Hil. & Girard","Funez, L.A.","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.9769445","-26.0247223","1300","1300","FURB27916","2014","11","19",NA,NA,"-48.9769445","-26.0247223",NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:02:22-03","FURB","FURB","49403","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Schwirkowski, P.","1335","2015","11","14",NA,"Brasil",NA,NA,NA,"FURB49403",NA,NA,"A.St.-Hil. & Girard","Gonella, PM","Santa Catarina","São Bento do Sul","Minas de caulin.","-49.2147222","-26.2947222","1050","1050","FURB49403","2015","11","27",NA,NA,"-49.2147222","-26.2947222",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-27 09:30:04-03","FURB","FURB","50268","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3900","2014","11","04",NA,"Brasil",NA,NA,NA,"FURB50268",NA,NA,"A.St.-Hil. & Girard","Funez, L.A.","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666","1200","1200","FURB50268","2015",NA,NA,NA,NA,"-48.9544444","-26.0391666",NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:02:22-03","FURB","FURB","65451","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Schwirkowski, P.; Hantschel, C.R.","3616","2019","11","02",NA,"Brasil",NA,NA,"Área de Campos de Altitude com fragmentos de FOM e áreas de lavoura em pousio Habitat: Em banhado, heliófita, corola amarela Habito: Herbácea","FURB65451",NA,NA,"A.St.-Hil. & Girard","Schwirkowski, P.","Santa Catarina","Campo Alegre","Propriedade de Elizabete Aebi Eibs. Próximo à cachoeira.","-49.2572222","-26.2469444","1100","1100","FURB65451","2019","11","02",NA,NA,"-49.2572222","-26.2469444",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-16 17:52:52-03","UCS","HUCS","20040","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Scur, L.","991","2003","01","08",NA,"Brasil",NA,NA,"campo úmido",NA,"Angiospermae","Lamiales","St.-Hill.","Smith, S.F.","Rio Grande do Sul","Caxias do Sul","Vila Seca -Apanhador","-51.1794013977051","-29.1681003570557","780","780",NA,"2003","03",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-08-16 08:39:46-03","UTFPR","HCF","1640","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","M.G. Caxambu","704","2004","11","07",NA,"Brasil",NA,NA,"Herbácea, áfila, com flores amarelas no ápice do ramo. Em banhado.",NA,NA,NA,"A.St.-Hil. & Girard","J. Cordeiro & E. Barboza","PR","Palmeira","Rio dos Papagaios","-49.768333","-25.47","982","982",NA,"2005","05",NA,NA,NA,"49°46'06 W","25°28'12 S",NA,NA,NA,NA,NA,NA,NA
"114","2019-08-16 08:39:46-03","UTFPR","HCF","4659","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","A.R. Silva","149","2006","11","19",NA,"Brasil",NA,NA,"herbácea, heliófita, ereta, áfila. Flores amarelas. Em campo úmido.",NA,NA,NA,"A.St.-Hil. & Girard","J. Cordeiro & E. Barboza","PR","Palmeira","Rio dos Papagaios","-49.768333","-25.47","982","982",NA,"2007","02",NA,NA,NA,"49°46'06 W","25°28'12 S",NA,NA,NA,NA,NA,NA,NA
"115","2019-08-16 08:39:46-03","UTFPR","HCF","12210","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","E.D. Lozano","1078","2012","12","10",NA,"Brasil",NA,NA,"herbácea, 30 cm, flores amarelas, campo úmido.",NA,NA,NA,"A.St.-Hil. & Girard","D.P. Saridakis","PR","Ponta Grossa","Fazenda Capão das Almas","-49.843297","-25.287589",NA,NA,NA,"2013",NA,NA,NA,NA,"49°50'35,87 W","25°17'15,32 S",NA,NA,NA,NA,NA,NA,NA
"116","2019-08-16 08:39:46-03","UTFPR","HCF","13169","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","E.L. Siqueira","937","2013","11","26",NA,"Brasil",NA,NA,"erva heliófita, ereta, palustre, ca. 0,40 m. Flores amarelas.",NA,NA,NA,"A.St.-Hil. & Girard","D.P. Saridakis","PR","Tuneiras do Oeste","cerrado alterado","-52.743667","-23.917528","499","499",NA,"2014","05","08",NA,NA,"52°44'37,2 W","23°55'03,1 S",NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:31:31-03","MBM","MBM","123291","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Lewis, G.P.; et al.; et al.","1370",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM123291",NA,NA,"A. St.-Hil. & Girard",NA,"Paraná",NA,"Rod. BR-376, Serra São Luís do Purunã",NA,NA,NA,NA,"MBM123291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:31:32-03","MBM","MBM","395119","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Deconto, L.T.","s.n.","2014","11",NA,"Southern America","Brazil",NA,NA,"Terrícola de flor amarela.; Campo limpo.","MBM395119",NA,NA,"A. St.-Hil. & Girard","Saridakis, D.P.","Paraná","Ponta Grossa","Rio Pitangui","-51.003333","-25.333889",NA,NA,"MBM395119 MBM395119_1","2014","11",NA,NA,NA,"-51.003333","-25.333889",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:31:31-03","MBM","MBM","387784","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2325","2013","12","13","Southern America","Brazil",NA,NA,"Herbácea 40 cm, flores amarelas, campo úmido.; Campos de Palmas","MBM387784",NA,NA,"A. St.-Hil. & Girard","Lozano, E.D.","Paraná","Palmas","Fazenda São Pedro","-51.674472","-26.525639",NA,NA,"MBM387784","2013",NA,NA,NA,NA,"-51.674472","-26.525639",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:31:31-03","MBM","MBM","387898","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Brotto, M.L.","1532","2013","12","26","Southern America","Brazil",NA,NA,"Erva terrícola de 40cm; flores amarelas.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM387898",NA,NA,"A. St.-Hil. & Girard","Brotto, M.L.","Paraná","Piraquara","Recreio da Serra, alto do morro","-49.005667","-25.455214","1200","1200","MBM387898","2014",NA,NA,NA,NA,"-49.005667","-25.455214",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:31:32-03","MBM","MBM","388684","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Cordeiro, J.; Cardoso, T.R.; Laus, M.D.; Gervasio, M.; Stupp, P.; Cardoso, T.R.; Laus, M.D.; Gervasio, M.; Stupp, P.","5135","2014","01","22","Southern America","Brazil",NA,NA,"Erva; flor amarela.; Locais úmidos.","MBM388684",NA,NA,"A. St.-Hil. & Girard","Saridakis, D.P.","Paraná","Balsa Nova","Serra São Luiz do Purunã","-49.654722","-25.466944","1160","1160","MBM388684","2014","02","05",NA,NA,"-49.654722","-25.466944",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:31:32-03","MBM","MBM","406223","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Ferreira, P.C.; Ariati, V.; Pfeffer, R.A.; Ariati, V.; Pfeffer, R.A.","96","2016","02","06","Southern America","Brazil",NA,NA,"Herbácea, 0,20m; flores amarelas.; Campo úmido de altitude.","MBM406223",NA,NA,"A. St.-Hil. & Girard","Saridakis, D.P.","Paraná","Tijucas do Sul","Serra do Araçatuba, Morro do Araçatuba","-49.003611","-25.901667","1404","1404","MBM406223","2016","02","17",NA,NA,"-49.003611","-25.901667",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:31:32-03","MBM","MBM","408815","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","9176","2015","11","26","Southern America","Brazil",NA,NA,"Erva terrícola; flor amarela.; Campo de altitude, em solo bastante úmido.","MBM408815",NA,NA,"A. St.-Hil. & Girard","Barboza, E.","Santa Catarina","Garuva","Serra do Quiriri","-48.963889","-26.029722","1300","1300",NA,"2017","03","31",NA,NA,"-48.963889","-26.029722",NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:31:32-03","MBM","MBM","405371","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","2613","2014","02","09","Southern America","Brazil",NA,NA,"Herbácea, 50 cm, flores amarelas, campo úmido.; Refugio Vegetacional Altomontano.","MBM405371",NA,NA,"A. St.-Hil. & Girard","Saridakis, D.P.","Paraná","Morretes","Conjunto Marumbi, Cume do Pico Boa Vista","-48.7455","-25.457722",NA,NA,"MBM405371","2015",NA,NA,NA,NA,"-48.7455","-25.457722",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:31:32-03","MBM","MBM","71464","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Hatschbach, G.","42306",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM071464",NA,NA,"A. St.-Hil. & Girard","Taylor, P.","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,"MBM071464",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:31:32-03","MBM","MBM","396758","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Engels, M.E.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.","796","2013","03","20","Southern America","Brazil",NA,NA,"Raízes alvas. Folhas cilíndricas verdes, levemente carnosas. Escapo verde. Flor amarela. Pouco frequente.; Em local úmido.","MBM396758",NA,NA,"A. St.-Hil. & Girard","Saridakis, D.P.","Paraná","Carambeí","Fazenda São Daniel","-50.0971984863281","-24.9178009033203",NA,NA,"MBM396758","2014","08","05","26641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:31:31-03","MBM","MBM","220797","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Dombrowski, L.T.; et al.; et al.","915",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM220797",NA,NA,"A. St.-Hil. & Girard","Taylor, P.","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM220797",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
