"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"98","2019-08-15 09:04:18-03","UESC","UESC","15656","S","Plantae","Angiospermae","Florideophycidae","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","Vivas, C.V.","41","2010","06","12",NA,"Brasil","Bahia",NA,"Floresta Ombrófila.; Árvore, cerca de 22 metros de altura.; 28,2 cm de DAP e látex branco.","UESC0015656",NA,"Una",NA,"-39.065556","-15.187222",NA,"83","83",NA,"39W3'56''","15S11'14''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"99","2019-08-15 09:04:18-03","UESC","UESC","23229","S","Plantae","Angiospermae","Florideophycidae","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","Pierre","Barreto, R.M.F.","3","2006","02","27",NA,"Brasil","Bahia",NA,"Árvore, altura 23,61 m, DAP 37,56 cm.; Sem látex. J1.","UESC0023229",NA,"Una",NA,"-39.036389","-15.18",NA,NA,NA,NA,"39W2'11''","15S10'48''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"100","2015-09-25 23:24:28-03","MNHN","RECOLNAT_MNHN_P","P00648167","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Glaziou, A.",NA,"1883","1","20",NA,"Brésil",NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648167' target='other'> <mi>dwc_moreinfo</mi></a>","P00648167","P00648167_01 P00648167_02",NA,"Petropolis au Morin, dans le bois vierge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14056",NA,NA
"101","2015-09-25 22:15:35-03","MNHN","RECOLNAT_MNHN_P","P00648168","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Glaziou, A.",NA,"1883","1","20",NA,"Brésil",NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648168' target='other'> <mi>dwc_moreinfo</mi></a>","P00648168","P00648168_01",NA,"Petropolis au Morin, dans le bois vierge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14056",NA,NA
"102","2015-09-25 23:26:05-03","MNHN","RECOLNAT_MNHN_P","P00648169","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Glaziou, A.",NA,"1883","1","20",NA,"Brésil",NA,"hb","Reçu le 16 juillet 1883 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648169' target='other'> <mi>dwc_moreinfo</mi></a>","P00648169","P00648169_01",NA,"Petropolis au Morin, dans le bois vierge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14056",NA,NA
"103","2015-09-25 18:30:27-03","MNHN","RECOLNAT_MNHN_P","P00648170","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Peckolt, T.",NA,NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648170' target='other'> <mi>dwc_moreinfo</mi></a>","P00648170","P00648170_01",NA,"Canta Gallo in Bruntia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"336",NA,NA
"104","2020-03-29 15:14:00-03","MO","MOBOT","3379532","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Talmon S. dos Santos","Santos 1122","1970","9","22","South America","Brazil","Bahia",NA,NA,NA,NA,NA,"Ba. Estaqão Experimental de Belmonto - CEPLAC.",NA,NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","3380061","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Scott A. Mori","Mori 10307","1978","7","25","South America","Brazil","Bahia",NA,NA,NA,NA,NA,"Sta. Cruz de Cabrãlia. Estação Ecológica do Pau-Brasil e arredores, cerca de 16 km a W de Porto Seguro. Região de Mata Higrófilia Sul Baiana. Folha SE-24 (16-39c).",NA,NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-02-28 10:14:00-03","MO","MOBOT","3380288","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Auguste F.M. Glaziou","Glaziou 14056","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","3380887","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","D","D 1257","1979","1","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"Esp. Santo, Linhares, Reserva Florestal de CVRD, Est. X-2, Km 20,350 lado direito.",NA,NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2014-02-12 12:04:00-02","MO","MOBOT","3395128","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","M. A. Nadruz Coelho","Nadruz Coelho 562","1989","12","28","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Nova Friburgo, Reserva Ecológica Municpal de Macaé de Cima, Picada para Pedra Bicuda.","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","3453597","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","cuneata","Micropholis cuneata","(Raunk.) Pierre ex Glaz.","Scott A. Mori","Mori 10693","1978","9","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mun. de Itamaraju. Fazenda Pau-brasil, ca. 5 km a NW de Itamaraju. Mata Higrófila Sul Baiana, perturbada. Afloramento de rochas na área. Folha SE-24 (17-40d).",NA,NA,"T. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-02 16:27:00-03","MO","MOBOT","101248252","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Sideroxylon","crassipedicellatum","Sideroxylon crassipedicellatum","Mart. & Eichler ex Miq.","T. Peckolt","Peckolt 356",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Nr. Canta Gallo",NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","10318",NA,"Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","L. D. Thomaz","917","1992","08","13",NA,"Brasil","Espírito Santo",NA,"Altura 9m, pap 26 + 9cm, caule interno branco, látex branco. A3P1N17.","MBML010318","MBML010318","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","T. D. Pennington/Set.1995",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","10332",NA,"Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","L. D. Thomaz","918","1993","04","28",NA,"Brasil","Espírito Santo",NA,"Altura 18m, PAP 145cm, caule interno branco, externo róseo, látex branco. A30N844.","MBML010332","MBML010332","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","T. D. Pennington/Set.1995",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","11689",NA,"Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","V. Demuner; et al","268","1999","11","30",NA,"Brasil","Espírito Santo",NA,"Árvore 20m, DAP 60cm, fuste 12m. Frutos de cor verde. Latex branco. Ter. plano, prox. Ao riacho","MBML011689",NA,"Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","L.C. Fabris/14-XII-2011",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","27693",NA,"Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1598","2006","11","28",NA,"Brasil","Espírito Santo",NA,"Árvore 25m de alt. DAP 70cm. Fuste 16m. Frutos amarelos. Mata.","MBML027693",NA,"Águia Branca","Águas Claras, Mata do Zequinha, propr.: Zequinha.","-40.812778","-18.871389","W.O. Souza/15-08-2016","400","400",NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","8332",NA,"Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","L. Kollmann; E. Bausen & W. Pizziolo","588","1998","09","22",NA,"Brasil","Espírito Santo",NA,"Fundo de vale. Árvore 24m. DAP 1m. Fuste 12m. Seiva branca. Frutos verdes.","MBML008332",NA,"Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","W.O. Souza/15-08-2016",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","8729",NA,"Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","L. Kollmann; E. Bausen & W. Pizziolo","895","1998","11","09",NA,"Brasil","Espírito Santo",NA,"Mata de baixada. Árvore 20m. DAP 59cm. Fuste 10m. Frutos verdes amarelados. Seiva branca.","MBML008729","MBML008729","Santa Teresa","Aparecidinha","-40.593889","-19.973056","W.O. Souza/17-08-2016",NA,NA,NA,"40W35'38","19S58'23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","9838",NA,"Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","L. D. Thomaz","887","1993","08","18",NA,"Brasil","Espírito Santo",NA,"Altura 9m. Dap 33cm. Caule interno creme, látex branco.","MBML009838","MBML009838","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","W.O. Souza/15-08-2016",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","9839",NA,"Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","L. D. Thomaz","886","1993","08","31",NA,"Brasil","Espírito Santo",NA,"Altura 14m. Dap 39cm. Caule interno branco, externo róseo, látex branco.","MBML009839",NA,"Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","W.O. Souza/15-08-2016",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","43547",NA,"Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichl.) Pierre","R. R. dos Santos",NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Altura 18m. DAP 70cm. (FT104)","MBML043547",NA,"Santa Maria de Jetibá","Córrego do Ouro 1/Barra do rio Posmousser, propriedade privada que pertence à família Berger","-40.7461013793945","-20.040599822998","W.O. Souza/15-08-2016","846","846",NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-07-15 14:43:43-03","UNESP-RC","HRCB","51309","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Prata, E. M. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758","E. M. B. Prata",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"121","2020-11-18 11:50:10-03","UERJ","HRJ","12466","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","L. P. G. Rosa; C.Y. Manão, S.J. Silva Neto, P Martins, C.L Oliveira, .A. Fontes, K.C Santos","s.n.","2011","07","19",NA,"Brasil","Rio de Janeiro",NA,NA,"HRJ00012647",NA,"Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"122","2020-11-18 11:41:31-03","UERJ","HRJ","12118","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","?","s.n.","2010","06","06",NA,"Brasil","Rio de Janeiro",NA,NA,"HRJ00012648",NA,"Paraty","Paraty - Cunha.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"123","2020-11-18 11:41:31-03","UERJ","HRJ","11301","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","cuneata","Micropholis cuneata","Pierre","?","s.n.","2009","07","21",NA,"Brasil","Rio de Janeiro",NA,NA,"HRJ00011301",NA,"Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"124","2020-11-18 11:41:31-03","UERJ","HRJ","11414","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","cuneata","Micropholis cuneata","Pierre","?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"HRJ00011414",NA,"Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-11-18 11:41:31-03","UERJ","HRJ","12467","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","cuneata","Micropholis cuneata","Pierre","L. P. G. Rosa; W. Silva, C.L. Oliveira","s.n.","2011","12","10",NA,"Brasil","Rio de Janeiro",NA,NA,"HRJ00012649",NA,"Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"126","2021-02-04 10:30:15-03","UFRPE","HST","4064","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","D.P.Lima","13099","1972","10","19",NA,"Brasil","Bahia",NA,"Árvore ca. 8 m alt. e 30 cm de diâmetro; com pouco látex; flores esverdeadas, perfumadas.","HST004064",NA,"Ilhéus","Mata da Fazenda Ipiranga","-39.0494003295898","-14.7889003753662","A.M.Miranda",NA,NA,NA,NA,NA,"61245","auto","2019","03","25",NA,NA,NA,NA
"127","2021-02-09 10:14:00-03","UENF","HUENF","1820","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moreno, M.R.; Nascimento, M.T.","826","1997","10","01",NA,"Brasil","Rio de Janeiro",NA,NA,"HUENF00001822",NA,"Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,"38","38",NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-09 10:14:00-03","UENF","HUENF","10370","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Souza, T.P.; Silva, G.D.F.; Helmo","539","2012","08","28",NA,"Brasil","Rio de Janeiro",NA,"Parcela 7","HUENF00011011",NA,"Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-09 10:14:00-03","UENF","HUENF","1858","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moreno, M.R.; Nascimento, M.T.","895","1997","10","25",NA,"Brasil","Rio de Janeiro",NA,"Igual ao 644","HUENF00001860",NA,"Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,"38","38",NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-09 10:14:00-03","UENF","HUENF","1761","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moreno, M.R.; Nascimento, M.T.","689","1997","08","29",NA,"Brasil","Rio de Janeiro",NA,NA,"HUENF00001763",NA,"Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,"38","38",NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-09 10:14:00-03","UENF","HUENF","1737","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moreno, M.R.; Nascimento, M.T.","644","1997","09","10",NA,"Brasil","Rio de Janeiro",NA,NA,"HUENF00001739",NA,"Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,"38","38",NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-25 10:11:52-03","CVRD","CVRD","13165","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler.) Pierre","Folli, D.A.","6714","2010","10","08","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Curubixá","CVRD013165",NA,"Domingos Martins","Mata de Altitude","-40.84892","-20.346954","Domingos A. Folli","1012","1012",NA,"-40,84892","-20,346954",NA,NA,"2010","10","08","Magnoliopsida",NA,NA,NA
"133","2021-02-25 10:11:52-03","CVRD","CVRD","843","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler.) Pierre","Folli, D.A.","355","1981","12","30","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Curubixá","CVRD000843","CVRD000843","Linhares","Próximo à estrada.","-39.899139","-19.070972","Domingos A. Folli","7","7",NA,"39°53'56,9W","19°04'15,5S",NA,NA,"1997","06","16","Magnoliopsida",NA,NA,NA
"134","2021-02-25 10:11:52-03","CVRD","CVRD","3375","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler.) Pierre","Folli, D.A.","1400","1991","08","29","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Curubixá","CVRD003375","CVRD003375","Linhares","Lado esquerdo da Torre.","-39.899139","-19.070972","Terry D. Pennington","7","7",NA,"39°53'56,9W","19°04'15,5S",NA,NA,"1997","06","16","Magnoliopsida",NA,NA,NA
"135","2021-02-25 10:11:52-03","CVRD","CVRD","844","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler.) Pierre","Folli, D.A.","356","1981","12","30","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Curubixá","CVRD000844",NA,"Linhares","Aceiro do Catelã com o João Pedro, próximo a antiga Casa de guarda.","-40.0722007751465","-19.3910999298096","Domingos A. Folli",NA,NA,NA,NA,NA,"48094","auto","1991","10","10","Magnoliopsida",NA,NA,NA
"136","2021-02-25 10:11:52-03","CVRD","CVRD","205","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler.) Pierre","Folli, D.A.","60","1979","01","02","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Curubixá","CVRD000205",NA,"Linhares","Próximo à estrada.","-40.0722007751465","-19.3910999298096","Terry D. Pennington",NA,NA,NA,NA,NA,"48094","auto","1997","06","17","Magnoliopsida",NA,NA,NA
"137","2021-03-01 11:52:06-03","UFPE","UFP","68999","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","Pierre","Vivas, CV; Paixão, JL; Moraes, RCS","181","2011","05","11",NA,"Brasil","Bahia",NA,"Floresta Ombrófila; Árvore com cerca de 12m de altura. Folhas discolores verdes com face adaxial brilhante, 7,9 cm de DAP e látex branco.","UFP068999",NA,"Igrapiúna",NA,"-39.205","-13.825","Alves-Araújo, A","67","67",NA,"-39.205","-13.825",NA,NA,"2011","12","13",NA,NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Fróes","1067","1942","12","1","South America - Neotropics","Brazil","Bahia",NA,NA,NA,NA,NA,"State of Bahia. Basin of Rio Una, Bela Vista.",NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","702366","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Riedel, --","16","1923","2","1","South America","Brazil",NA,NA,NA,"US02704121","US02704121_01",NA,"In sylv. Mond.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","3595901","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","J. Hage, S. C. Sant' Ana, A. M. Amorim, J. G. Járdim & et al.","2367","1993","3","11","South America - Neotropics","Brazil","Bahia",NA,NA,"US02704119","US02704119_01",NA,"Brasil. Bahia. Municipio de Una, Reserva Biologica do Mico - leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilheus/Una. Regiao da Mata Higrofila Sul Baiana.","-39.08","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","483664","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","cuneata","Micropholis cuneata","Pierre ex Glaz.","A. F. M. Glaziou","14056","1883","1","20","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US00113309","US00113309_01",NA,"Petropolis",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","2405515","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","cuneata","Micropholis cuneata","Pierre ex Glaz.","A. F. M. Glaziou","14056",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US00323776","US00323776_01",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","483664","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","striata","Pouteria striata","Baehni","A. F. M. Glaziou","14056","1883","1","20","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US00113309","US00113309_01",NA,"Petropolis",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","2405515","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","striata","Pouteria striata","Baehni","A. F. M. Glaziou","14056",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US00323776","US00323776_01",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","483664","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Sideroxylon","cuneatum","Sideroxylon cuneatum","Raunkiaer","A. F. M. Glaziou","14056","1883","1","20","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US00113309","US00113309_01",NA,"Petropolis",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","2405515","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Sideroxylon","cuneatum","Sideroxylon cuneatum","Raunkiaer","A. F. M. Glaziou","14056",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US00323776","US00323776_01",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"147","2020-09-02 16:39:43-03","Cenargen","CEN","57563","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","G. L. Farias - Pau-Brasil","230","1988","10","25",NA,"Brasil","BA","Exsicatas","Municipal. Doação do Banco Genético do Pau Brasil. Registro nº 466. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057563","CEN00057563","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","A. Alves-Araújo",NA,NA,NA,NA,NA,"68835","auto","2018","12",NA,NA,NA,"1",NA
