"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","dayIdentified","fieldNumber","individualCount","sex"
"304","2019-11-05 16:46:30-03","UFOP","OUPR","13041","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Badini, J.","s.n.","1972","05","01",NA,"Brasil",NA,NA,"Brejo. Erva, flores amarelas e azul-violáceas",NA,NA,NA,"Mart.","Badini, J.","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","1972",NA,NA,"05",NA,NA,NA,NA,"01",NA,NA,NA
"305","2019-03-16 13:30:58-03","UNEMAT","HERBAM","7980","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Soares, C.R.A.; Rodrigues, C.; Barros, M.; Brito, P.O.S. & Gusmão, E.","Marrom 095582","2012","03","21",NA,"Brasil",NA,NA,NA,"HERBAM007980",NA,NA,"Mart.","Silva, DR","Mato Grosso","Paranaíta","Afloramento Rochoso.","-56.781667","-9.346667","226","226",NA,NA,NA,"2012","-56.781667","-9.346667","03",NA,NA,NA,NA,"25",NA,NA,NA
"306","2019-03-16 13:30:58-03","UNEMAT","HERBAM","7927","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Soares, C.R.A.; Petini-Benelli, A.; Rocha, A.C.R. & Piva, J.H.","Triag. 1575529","2012","03","14",NA,"Brasil",NA,NA,NA,"HERBAM007927",NA,NA,"Mart.","Silva, DR","Mato Grosso","Paranaíta","Afloramento Rochoso.","-56.7825","-9.347222","220","220",NA,NA,NA,"2012","-56.7825","-9.347222","03",NA,NA,NA,NA,"21",NA,NA,NA
"307","2020-04-27 16:09:09-03","UFES","VIES","41859","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Silva, H.L.; Lieven, L.J.","259","2019","01","18",NA,"Brasil",NA,NA,NA,"VIES041859",NA,NA,"Mart.","A. Melo","Espírito Santo","Espírito Santo","Parque Nacional do Caparaó. Entre o Acampamento Macieira e o Pico da Bandeira.",NA,NA,NA,NA,"VIES041859",NA,NA,"2020",NA,NA,"01",NA,NA,NA,NA,"21",NA,NA,NA
"308","2020-04-27 16:09:09-03","UFES","VIES","17059","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Souza, F.B.C.; et al.","28","2007","08","06",NA,"Brasil",NA,NA,NA,"VIES017059",NA,NA,"Mart.","A. Melo","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES017059","27156","auto","2020",NA,NA,"01",NA,NA,NA,NA,"21",NA,NA,NA
"309","2020-12-21 16:19:38-03","MBM","MBM","85382","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Kummrow, R.","2289","1983","04","13","Southern America","Brazil",NA,NA,NA,"MBM085382",NA,NA,"Mart.","Hatschbach, G.","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM085382","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-12-21 16:19:38-03","MBM","MBM","31246","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pereira, E.","5013","1959","08","26","Southern America","Brazil",NA,NA,NA,"MBM031246",NA,NA,"Mart.",NA,"Pará",NA,"Campo da Palha p/ Vigia",NA,NA,NA,NA,"MBM031246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-21 16:19:38-03","MBM","MBM","40597","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hatschbach, G.","36776","1975","05","24","Southern America","Brazil",NA,NA,NA,"MBM040597",NA,NA,"Mart.","Maas, P.J.M.","Goiás","Alto Paraíso","Rod. GO-12",NA,NA,NA,NA,"MBM040597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-21 16:19:38-03","MBM","MBM","412284","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Engels, M.E.; Freitas, J.A.O.; Freitas, J.A.O.","5111","2017","03","20","Southern America","Brazil",NA,NA,"Erva saxícola em Cerrado rupestre. Folhas e pedúnculo floreal verdes. Flor com alas roxas e lobos das tépalas amarelas. Puco frequente.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM412284",NA,NA,"Mart.","Engels, M.E.","Mato Grosso","Nova Canaã do Norte","Resgate de Flora da UHE Colíder","-55.788056","-10.893333","401","401","MBM412284",NA,NA,"2017","-55.788056","-10.893333","03",NA,NA,NA,NA,"20",NA,NA,NA
"313","2020-12-21 16:19:38-03","MBM","MBM","427941","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Lozano, E.D.; Barboza, E.; Canestraro, B.K.; Barboza, E.; Canestraro, B.K.","4644","2020","01","22","Southern America","Brazil",NA,NA,"Herbácea, 20 cm, flores roxas com ápice amarelo, em campo úmido.; Campo de Altitude.","MBM427941",NA,NA,"Mart.","Dettke, G.A.","Santa Catarina","Garuva","Campos do Quiriri","-48.961139","-26.030861",NA,NA,NA,NA,NA,"2020","-48.961139","-26.030861",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:19:38-03","MBM","MBM","79070","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Lima, J.; et al.; et al.","161","1972","06","16","Southern America","Brazil",NA,NA,NA,"MBM079070",NA,NA,"Mart.","Maas, P.J.M.","Amazonas","Manaus","Estrada Manaus-Itacoatiara, Km 64","-60.0250015258789","-3.10193991661072",NA,NA,"MBM079070","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:19:38-03","MBM","MBM","23102","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hatschbach, G.; Pelanda, P.; Pelanda, P.","27910","1971","11","14","Southern America","Brazil",NA,NA,NA,"MBM023102",NA,NA,"Mart.","Hatschbach, G.","Minas Gerais","Diamantina","Ribeirão das Pedras","-43.6002998352051","-18.2493991851807",NA,NA,"MBM023102","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:19:38-03","MBM","MBM","40598","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hatschbach, G.","30007","1972","08","06","Southern America","Brazil",NA,NA,NA,"MBM040598",NA,NA,"Mart.","Maas, P.J.M.","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"MBM040598","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:19:38-03","MBM","MBM","53155","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hatschbach, G.","6710","1960","01","31","Southern America","Brazil",NA,NA,NA,"MBM053155",NA,NA,"Mart.","Smith, L.B.","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM053155","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 15:28:05-03","PUC-RIO","FCAB","0706","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","P.E. Leite S.J.","s.n.","1949","06",NA,NA,"Brasil",NA,NA,NA,"000706",NA,"Angiospermae","Mart.","P.E. Leite S.J.","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2015-09-03 19:16:25-03","MNHN","RECOLNAT_MNHN_P","P02086141","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Spruce, R.",NA,"1853","12","1",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086141' target='other'> <mi>dwc_moreinfo</mi></a>","P02086141",NA,NA,"Mart.",NA,NA,NA,"Prope Esmeranda, ad flumen Orenoco",NA,NA,NA,NA,"P02086141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3237",NA,NA
"320","2015-09-03 19:16:25-03","MNHN","RECOLNAT_MNHN_P","P02086153","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086153' target='other'> <mi>dwc_moreinfo</mi></a>","P02086153",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Province de Minas Gerais",NA,NA,NA,NA,"P02086153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2015-09-29 07:03:14-03","MNHN","RECOLNAT_MNHN_P","P00738859","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hostmann, F.W.R.",NA,"1842",NA,NA,NA,"Surinam","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00738859' target='other'> <mi>dwc_moreinfo</mi></a>","P00738859",NA,NA,"Mart.","Benthem & Maas",NA,NA,NA,NA,NA,NA,NA,"P00738859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"797",NA,NA
"322","2015-12-16 14:03:50-02","MNHN","RECOLNAT_MNHN_P","P00738861","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hostmann, F.W.R.",NA,"1842",NA,NA,NA,"Surinam","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00738861' target='other'> <mi>dwc_moreinfo</mi></a>","P00738861",NA,NA,"Mart.","Benthem & Maas",NA,NA,NA,NA,NA,NA,NA,"P00738861_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"797",NA,NA
"323","2015-09-29 06:52:29-03","MNHN","RECOLNAT_MNHN_P","P00738862","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hostmann, F.W.R.",NA,"1842",NA,NA,NA,"Surinam","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00738862' target='other'> <mi>dwc_moreinfo</mi></a>","P00738862",NA,NA,"Mart.","Benthem & Maas",NA,NA,NA,NA,NA,NA,NA,"P00738862_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"797",NA,NA
"324","2015-09-03 19:16:15-03","MNHN","RECOLNAT_MNHN_P","P02086059","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Müller, F.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086059' target='other'> <mi>dwc_moreinfo</mi></a>","P02086059",NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,"P02086059_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251",NA,NA
"325","2015-09-03 19:16:25-03","MNHN","RECOLNAT_MNHN_P","P02086154","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hooker",NA,"1866","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086154' target='other'> <mi>dwc_moreinfo</mi></a>","P02086154",NA,NA,"Mart.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P02086154_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5252",NA,NA
"326","2015-09-03 19:19:38-03","MNHN","RECOLNAT_MNHN_P","P02086160","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Vauthier",NA,"1833","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086160' target='other'> <mi>dwc_moreinfo</mi></a>","P02086160",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Brésil. Pce. de Minas Geraes. Tejuco",NA,NA,NA,NA,"P02086160_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"370",NA,NA
"327","2015-09-03 19:19:38-03","MNHN","RECOLNAT_MNHN_P","P02086162","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","A Saint-Hilaire, .",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086162' target='other'> <mi>dwc_moreinfo</mi></a>","P02086162",NA,NA,"Mart.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P02086162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2015-09-03 19:19:38-03","MNHN","RECOLNAT_MNHN_P","P02086164","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Weddell, H.A.",NA,"1844","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086164' target='other'> <mi>dwc_moreinfo</mi></a>","P02086164",NA,NA,"Mart.",NA,"Goiás",NA,"Salinas. Marais près Caretão",NA,NA,NA,NA,"P02086164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2154",NA,NA
"329","2015-09-03 19:19:38-03","MNHN","RECOLNAT_MNHN_P","P02086165","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086165' target='other'> <mi>dwc_moreinfo</mi></a>","P02086165",NA,NA,"Mart.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P02086165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 844",NA,NA
"330","2015-09-03 19:19:38-03","MNHN","RECOLNAT_MNHN_P","P02086170","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086170' target='other'> <mi>dwc_moreinfo</mi></a>","P02086170",NA,NA,"Mart.",NA,"Rio de Janeiro",NA,"Brésil. RJ",NA,NA,NA,NA,"P02086170_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19907",NA,NA
"331","2015-09-03 19:19:38-03","MNHN","RECOLNAT_MNHN_P","P02086172","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Spruce, R.",NA,"1853","12","1",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086172' target='other'> <mi>dwc_moreinfo</mi></a>","P02086172",NA,NA,"Mart.",NA,NA,NA,"Prope Esmeralda, ad flumen Orenoco",NA,NA,NA,NA,"P02086172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3237",NA,NA
"332","2015-09-03 19:19:38-03","MNHN","RECOLNAT_MNHN_P","P02086173","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Vauthier",NA,"1833","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086173' target='other'> <mi>dwc_moreinfo</mi></a>","P02086173",NA,NA,"Mart.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P02086173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"370",NA,NA
"333","2017-04-21 15:34:22-03","MNHN","RECOLNAT_MNHN_P","P00738860","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor quadriflora","Hostmann",NA,"1843",NA,NA,NA,"Surinam","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00738860' target='other'> <mi>dwc_moreinfo</mi></a>","P00738860",NA,NA,"(Willd. ex Schult. & Schult. f.) Malme ex Schult. & Schult. f.","Benthem & Maas",NA,NA,"Surinam (Guyane hollandaise)",NA,NA,NA,NA,"P00738860_01",NA,NA,NA,NA,NA,NA,"quadriflora",NA,NA,"syntype",NA,"797",NA,NA
"334","2015-09-03 19:16:25-03","MNHN","RECOLNAT_MNHN_P","P02086149","PreservedSpecimen",NA,"Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Ratter, J.A.|Ferreira, A.|Santos, R.R.|Souza, R.",NA,"1968","5","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086149' target='other'> <mi>dwc_moreinfo</mi></a>","P02086149",NA,NA,"Mart.",NA,"Mato Grosso",NA,"Lagoa de Leo, 8 km SW of Base Camp of the Expedition","-51.86667","-12.9",NA,NA,"P02086149_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1369",NA,NA
"335","2020-10-01 14:26:14-03","JBB","HEPH","13600","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Munhoz, CBR","363","1997","05","30","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Dioscoreales","Mart.","Munhoz, CBR","Goiás","Alto Paraíso de Goiás","Fazenda do Dr. Brasil em Água Fria Projeto WWF/ASFLO","-47.509167","-14.0725",NA,NA,NA,NA,NA,"1997","-47.509167","-14.0725",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-10-01 14:26:14-03","JBB","HEPH","14288","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Munhoz, CBR","675","1998","04","24","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Dioscoreales","Mart.","Munhoz, CBR","Goiás","Alto Paraíso de Goiás","Fazenda Água Fria próximo a Sede","-47.509167","-14.0725",NA,NA,NA,NA,NA,NA,"-47.509167","-14.0725",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-10-01 14:26:14-03","JBB","HEPH","22920","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Viana, CML; Chacon, RG","5","2006","08","02","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Dioscoreales","Mart.","Chacon, RG","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,NA,NA,"2006","-47.85","-15.866667","08",NA,NA,NA,NA,"02",NA,NA,NA
"338","2020-10-01 14:26:14-03","JBB","HEPH","32700","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Rosa, PO; Chacon, RG; Sampaio, RC; Cruz, RS; Tinti, BV","1845","2017","05","29","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Dioscoreales","Mart.","Chacon, RG","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Trilha da Cachoeira dos Dragões","-48.964444","-15.713333","1104","1104",NA,NA,NA,"2018","-48.964444","-15.713333","08",NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-10-01 14:26:14-03","JBB","HEPH","32781","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Chacon, RG; Soares, ACA; Oliveira, JA de; Tinti, BV","1493","2017","07","03","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Dioscoreales","Mart.","Chacon, RG","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Trilha para a 8ª cachoeira","-48.963222","-15.716564","1019","1019",NA,NA,NA,"2017","-48.963222","-15.716564","04",NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-10-01 14:26:14-03","JBB","HEPH","24286","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Amaral, AG","2112","2008","07","03","Southern America","Brasil",NA,NA,"Levantamento feito para o Plano de Manejo.",NA,"Monocotyledon","Dioscoreales","Mart.","Queiroz, MD","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Ponto de coleta nº 8. Campo úmido com murundus - próximo à CAESB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","2010",NA,NA,"10",NA,NA,NA,NA,"14",NA,NA,NA
"341","2020-10-01 14:26:14-03","JBB","HEPH","4272","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Equipe do Jardim Botânico de Brasília","461","1985","06","18","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Dioscoreales","Mart.","Chacon, RG","Distrito Federal","Brasília","Jardim Botânico de Brasília; Área do atual Jardim Botânico.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","2014",NA,NA,"05",NA,NA,NA,NA,"14",NA,NA,NA
"342","2020-12-11 11:43:37-03","UFMG","BHCB","48583","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:43:37-03","UFMG","BHCB","180","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Schwacke, CAW","s.n.","1904",NA,NA,"Southern America","Brasil",NA,NA,NA,"BHCB030043","Monocotyledon",NA,"Mart.",NA,"Minas Gerais",NA,"Serra do Itatiaia.",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,"11",NA,NA,NA,NA,"22",NA,NA,NA
"344","2020-12-11 11:43:37-03","UFMG","BHCB","107268","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Almeida, TE; Heringer, G; Lara, DS; Costa, ACV da","1006","2007","04","29","Southern America","Brasil",NA,NA,"Flores rosas. Erva terrestre no campo limpo, em área brejosa",NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Buenópolis",NA,"-43.774361","-17.906556","126","126",NA,NA,NA,NA,"-43.774361","-17.906556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-11 11:43:37-03","UFMG","BHCB","113705","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Batista, JAN; Borba, EL; Moreira, AS; Melo, MC; Gontijo, SL","1635","2006","04","22","Southern America","Brasil",NA,NA,"Erva terrestre; Em campo limpo estacionalmente úmido no entorno de afloramento rochoso, solo arenoso","BHCB030034","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Carrancas","Pedreira do Guilherme","-44.598056","-21.505556",NA,NA,NA,NA,NA,"2016","-44.598056","-21.505556","04",NA,NA,NA,NA,"15",NA,NA,NA
"346","2020-12-11 11:43:37-03","UFMG","BHCB","119911","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Batista, JAN; Martins, CAN","2230","2007","11","14","Southern America","Brasil",NA,NA,"Erva terrestre; Em campo limpo, permanentemente úmido. Solo hidromórfico, escuro. Área anteriormente queimada","BHCB030037","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Diamantina","Área à direita da pista cerca de 6km Oeste de Diamantina em direção a Gouveia","-43.658344","-18.249181","1340","1340",NA,NA,NA,"2016","-43.658344","-18.249181","04",NA,NA,NA,NA,"15",NA,NA,NA
"347","2020-12-11 11:43:37-03","UFMG","BHCB","151907","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Mendes, MS","s.n.","2010","04","21","Southern America","Brasil",NA,NA,"Herbáceo; Formação campestre sobre quartzito","BHCB009367","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Rio Acima","Rio do Peixe, Região do rio. Bacia do Córrego Boiadeiros","-43.894444","-26.113611","1251","1368",NA,NA,NA,"2013","-43.894444","-26.113611","07",NA,NA,NA,NA,"30",NA,NA,NA
"348","2020-12-11 11:43:37-03","UFMG","BHCB","188702","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Paiva, JAM; Souza, JAM; Silva, E","1431","2017","08","02","Southern America","Brasil",NA,NA,"Erva. Terrestre. Flores roxas com ápice amarelo.; Campo umido arenoso em Campo Rupestre Quartzítico","BHCB188702","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Ouro Preto","RPPN Horto Alegria","-43.570833","-20.228056","1838","1838",NA,NA,NA,NA,"-43.570833","-20.228056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-11 11:43:37-03","UFMG","BHCB","47737","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-11 11:43:37-03","UFMG","BHCB","83710","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Duarte, AP","11640","1969","05","27","Southern America","Brasil",NA,NA,"&nf;; Solo úmido, turfo-arenoso","BHCB030042","Monocotyledon",NA,"Mart.",NA,"Minas Gerais",NA,"Serra do Cipó, Km136",NA,NA,NA,NA,NA,NA,NA,"2020",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-11 11:43:37-03","UFMG","BHCB","58330","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Barreto, HLM; et al.","9392",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-12-11 11:43:37-03","UFMG","BHCB","95312","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Echternacht, LA; Dornas, T","366","2004","04","04","Southern America","Brasil",NA,NA,"Herbácea em terreno úmido, sobre granito. Corola lilás, com a borda dos lacíneos amarelos.",NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-11 11:43:37-03","UFMG","BHCB","75386","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Mota, RC da","1654","2002","07","24","Southern America","Brasil",NA,NA,"Planta coletada em campo limpo úmido; alas do ovário lilases.",NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Serro","Milho Verde","-43.3793983459473","-18.604700088501",NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
