"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"94","2020-12-21 16:41:26-03","MBM","MBM","53989","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Carvalho, A.M. de; Plowman, T.; Plowman, T.","1477",NA,NA,NA,"Southern America","Brazil","Km 9 da estrada Valença - Guaibim",NA,NA,NA,"MBM053989",NA,NA,"Benth.","MBM053989","Bahia","Valença","-39.0731010437012","-13.3703002929688","Howard, R.A.",NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:41:26-03","MBM","MBM","417975","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Guedes, M.L.; Barros, J.S.H.; Sales, C.; Barreto, T.S.; Barros, J.S.H.; Sales, C.; Barreto, T.S.","25836","2017","06","30","Southern America","Brazil","Serra Grande",NA,NA,"Arbusto escandente. Folhas dos ramos férteis muito variáveis, elíptica ou elíptica-obovada, cartáceas, ápice curto acuminado. Inflorescência tirsos simples laxifloros.; Floresta Ombrófila em estádio Secundário.","MBM417975",NA,NA,"Benth.","MBM417975","Bahia","Uruçuca","-39.283333","-14.583333","Guedes, M.L.",NA,NA,NA,"-39.283333","-14.583333","2017","07",NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:41:26-03","MBM","MBM","417974","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Guedes, M.L.; Araújo, F.S.; Araújo, F.S.","25755","2017","06","17","Southern America","Brazil","Chapada Diamantina, Margem do Rio Bonito",NA,NA,"Liana. Folhas papiraceae. Frutos jovens mais ou menos globoso.; Floresta Estacional Decidual.","MBM417974",NA,NA,"Benth.","MBM417974","Bahia","Wagner","-41.166667","-12.683333","Guedes, M.L.",NA,NA,NA,"-41.166667","-12.683333","2017","07",NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:41:26-03","MBM","MBM","115803","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Sobral, M.; et al.; et al.","5471",NA,NA,NA,"Southern America","Brazil","Reserva do CEPEC",NA,NA,NA,"MBM115803",NA,NA,"Benth.","MBM115803","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"98","2020-12-21 16:41:26-03","MBM","MBM","94933","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Callejas, R.; et al.; et al.","1793",NA,NA,NA,"Southern America","Brazil","Estação Experimental Djalma",NA,NA,NA,"MBM094933",NA,NA,"Benth.","MBM094933","Bahia","Una","-39.0752983093262","-15.2932996749878","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA
"99","2015-09-29 19:35:59-03","MNHN","RECOLNAT_MNHN_P","P00734697","PreservedSpecimen",NA,"Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana","isotype","Spruce, R.",NA,"1853","12",NA,NA,"Brésil","Ad flumina Casiquiari, Vasiva et Pacimoni","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734697' target='other'> <mi>dwc_moreinfo</mi></a>","P00734697",NA,NA,"Lindau","P00734697_01",NA,NA,NA,NA,"Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3185",NA,NA
"100","2015-09-29 07:11:25-03","MNHN","RECOLNAT_MNHN_P","P00734698","PreservedSpecimen",NA,"Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana","isotype","Spruce, R.",NA,"1853","12",NA,NA,"Brésil","Ad flumina Casiquiari, Vasiva et Pacimoni","hb",NA,"Collection Spruce 1856 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734698' target='other'> <mi>dwc_moreinfo</mi></a>","P00734698",NA,NA,"Lindau","P00734698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3185",NA,NA
"101","2015-09-29 19:37:02-03","MNHN","RECOLNAT_MNHN_P","P00734703","PreservedSpecimen",NA,"Polygonaceae","Coccoloba","striata","Coccoloba striata","isotype","Schomburgk",NA,"1842","1","1",NA,"British Guiana","Roraima","hb",NA,"Collect. donnée au Mus. en 1846 par M. Schomburgk <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734703' target='other'> <mi>dwc_moreinfo</mi></a>","P00734703",NA,NA,"Benth.","P00734703_01",NA,NA,NA,NA,"Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"929",NA,NA
"102","2015-09-04 17:04:28-03","MNHN","RECOLNAT_MNHN_P","P05008242","PreservedSpecimen",NA,"Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Schomburgk, R.",NA,NA,NA,NA,NA,"Guiana anglica","s.loc.","hb",NA,"Donné en 1855 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05008242' target='other'> <mi>dwc_moreinfo</mi></a>","P05008242",NA,NA,"Benth.","P05008242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1265",NA,NA
"103","2015-09-05 02:12:24-03","MNHN","RECOLNAT_MNHN_P","P05176283","PreservedSpecimen",NA,"Polygonaceae","Coccoloba","striata","Coccoloba striata","isotype","Schomburgk",NA,"1842","1","1",NA,"British Guiana","Roraima","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05176283' target='other'> <mi>dwc_moreinfo</mi></a>","P05176283",NA,NA,"Benth.","P05176283_01 P05176283_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"929",NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","1001623","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"SEF","SEF [Studies of Ecuadorean Forests] 10055","1982","6","30","South America","Ecuador","Añangu, P. Nac. Yasuní",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Napo",NA,"-76.4","-0.51666","J. Brandbyge","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-01-20 17:02:00-02","MO","MOBOT","3231931","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"SEF","SEF [Studies of Ecuadorean Forests] 10236","1982","6","30","South America","Ecuador","Añangu. Rain forest on level, periodically inundated ground, dominated by palms, near outlet of Río Añangu into Río Napo, in the Parque Nacional Yasuní",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Napo",NA,"-76.4","-0.51666","In dupl. at AAU","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-08-12 05:58:00-03","MO","MOBOT","3231932","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"James L. Luteyn|H. Balslev|Steven E. Clemants|Jef D. Boeke","Luteyn 8609","1982","7","9","South America","Ecuador","Parq. Nac. Yasuni, Anango. Terra firme lomas around varzea forest. Collected in Swamp Forest",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Napo",NA,"-76.41666","-0.5","R. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","3232145","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Richard Spruce","Spruce 3185","1853",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Lindau",NA,NA,NA,NA,NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2012-03-09 05:17:00-03","MO","MOBOT","3321767","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Douglas C. Daly|Ricardo Callejas|Milton G. da Silva|Edith L. Taylor|Carlos S. Rosário|M.R. dos Santos","Daly 1259","1981","11","8","South America","Brazil","Rio Caraipé, approx. 60 km from Tucurui, SW on road serving Fazendas. Seasonally inundated open forest on islands and river shore, sandy soil.",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Pará",NA,"-49.91666","-4.06666","R.A. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","3321822","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Bruce W. Nelson","Nelson 602","1980","10","6","South America","Brazil","Vizinhança de Sena Madureira; mata primária de terra firme.",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Acre",NA,"-68.75","-9.08333","R. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2014-06-11 14:47:00-03","MO","MOBOT","730361","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Jorge Zaruma","Zaruma 724","1986","9","13","South America","Ecuador","Vía Payamino-Loreto. 4-6 Km. del río Areas de potreros y bosques secundarios.",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Napo",NA,"-77.0333333","-0.4333333","John Brandbyge (AAU) 198?","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-7","9",NA
"111","2012-05-24 05:04:00-03","MO","MOBOT","730987","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Juan Revilla","Revilla Cardenas 1150","1976","8","19","South America","Peru","Distrito Iquitos. Rio Nanay, cerca a Santa Clara.",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Loreto","Maynas","-73.387","-3.8038","R.A. Howard (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","3",NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","731238","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Thomas B. Croat","Croat 20430","1972","9","19","South America","Peru","Río Tacsha Curaray.",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Loreto",NA,"-73.75","-2.66666","R.A. Howard (GH)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"324","51",NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","731337","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Carlos E. Cerón|Crizón, Mónica|Carlos Iguago","Cerón Martínez 8879","1990","2","22","South America","Ecuador","Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque maduro, suelo aluvial cerca al Río Napo. Parcela Permanente 05.",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Napo","Tena","-77.6","-1.06666","C. Cerón","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-9","4",NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","733678","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Ronald L. Liesner","Liesner 17090","1984","4","1","South America","Venezuela","Río Negro. Lower part of Caño Baria above Río Baria. Above point of Tam- bores of Comisión de Limite and Camp of Comisión at Boca de Secha going to Brazil.",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Amazonas",NA,"-66.33333","1","G.A.Aymard & R.A.Howard (FVG 2004)","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-69","3",NA
"115","2012-11-01 05:08:00-02","MO","MOBOT","3232152","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Luz Delgado","Delgado 655","1989","9",NA,"South America","Venezuela","Dpto. Atabapo. Bosques bajos inundables en planicie Macabana-Río Ventuari.",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Bolívar",NA,"-66.33333","4.25","G. Aymard","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2012-11-01 05:08:00-02","MO","MOBOT","3232151","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Luz Delgado","Delgado 666","1989","9",NA,"South America","Venezuela","Dpto. Atabapo. Bosques bajos inundables en planicie Macabana-Río Ventuari.",NA,NA,NA,NA,NA,NA,"Lindau",NA,"Bolívar",NA,"-66.33333","4.25","G. Aymard","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2014-09-17 05:30:00-03","MO","MOBOT","100454837","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Sérgio C. de Sant'Ana|Edgar B. dos Santos|J.A.L. Santos|S.R. Filho","Sant'Ana 862","2000","5","19","South America","Brazil","Muncipio de Itacare. APA de Itacare/Sera Grande. Km 13 da Rod. Itacre/Serra Grande. REgiao de MATA HIGROFIA SUL BAIANA.",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,NA,NA,"D. Atha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2013-10-05 06:32:00-03","MO","MOBOT","1315592","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Ronald L. Liesner|Ángel C. González","Liesner 11144","1981","4","2","South America","Venezuela","Represa Guri, islands 6 to 18 km south of dam. Forest.",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bolívar",NA,"-62.96666","7.63333","G.A.Aymard & R.A.Howard (FVG 2004)","220.00000000","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"96",NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1505538","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Alwyn H. Gentry","Gentry 35366","1981","12","6","South America","Colombia","Bajo Calima, ca. 10 km due N of Buenaventura, Carton de Colombia concession. Transect 1.",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Valle del Cauca",NA,"-77.13333","3.93333","R.A. Howard (NY)","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2230",NA,NA
"120","2018-06-19 10:16:00-03","MO","MOBOT","1846976","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Gerrit Davidse|Ángel C. González","Davidse 19784","1981","12","1","South America","Venezuela","Burro trail between San Durrial and Los Pajaritos, 30 airline km ENE of Bergantín and N of Mundo Nuevo.",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Anzoátegui","Pedro María Freites","-64.1","10.05","R. Liesner","1200.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1439","1",NA
"121","2013-10-05 06:35:00-03","MO","MOBOT","1945322","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Ronald L. Liesner|Ángel C. González","Liesner 5705","1978","7","27","South America","Venezuela","San Pedro de las Dos Bocas at junction of Río Paragua and Caroni to 7 km north. Patches of forest surrounded by savannah.",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bolívar",NA,"-62.9","7","G.A.Aymard & R.A.Howard (FVG 2004)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"491",NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","3097223","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Terry W. Henkel","Henkel 5428","1994","7","2","South America","Guyana","Potaro-Siparuni. Pakaraima Mts; Upper Ireng R watershed; Tay-Klay-ah Cr. 2-3 km from juncture with Ireng. Upland savanna and scrubby gallery forest on lateritic sands.",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"-60.03333","4.83333","J. Brandbyge","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","3098628","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Elizabeth M. Harris|Martin F. Quigley|M. Hoosein|C. Phillip","Harris 1102","1991","10","29","South America","Guyana","Takutu-U. Essequibo. 6.5 km NE of Warimure Ranch; SE flank of Kanuku Mts. foothills. Seasonally deciduous lowland forest.",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"-59.35","3.01666","J. Brandbyge","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","3232516","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 120685","1979","11","29","South America","Venezuela","Peninsula de Paria: cloud forest in tributary headwaters of Río Cumaná, southwest of Cerro de Humo, vicinity of Manacal, 15 km (by air) northwest of Irapa",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Sucre",NA,"-62.65138","10.68472","Ronald Liesner (MO)","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2013-08-23 04:12:00-03","MO","MOBOT","3232517","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Andrew M. Sugden","Sugden 1233","1983","6","13","South America","Venezuela","La Sierra, Cerro Copey, Isla Margarita. Remnant of tall transition forest, between dry vegetation and cloud forest",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"-64","11","John Brandbyge (B)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","3232519","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Ana Valera","Valera 00251","1994","3",NA,"South America","Venezuela","Municipio Piar. Baro Caroni. Bosque Tropofilo Macrotermico Sector I. Mata de sabana arbustiva media. Bosque Seco Tropical",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bolívar",NA,"-62.08333","7.06666","Ronald Liesner (MO)","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2012-11-01 05:08:00-02","MO","MOBOT","3232521","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Luz Delgado","Delgado 632","1989","9",NA,"South America","Venezuela","Dpto. Atabapo. Bosques medios en peniplanicie y lomerío",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Amazonas",NA,"-66.33333","4.25","G. Aymard","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","3232522","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Julian A. Steyermark|Paul E. Berry|G.C.K.|E. Dunsterville","Steyermark 117333","1978","5","25","South America","Venezuela","Cumbre del cerro Guaiquinima, sector noreste, cerca del borde, alrededores de las cabeceras del brazo noreste del río Carapo. Forested prominence (knoll) along north escarpment",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bolívar",NA,NA,NA,"Ronald Liesner (MO)","1490.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","3232523","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Andreas Gröger","Gröger 791","1993","2","21","South America","Venezuela","Dpto. Atures: carretera Pto. Ayacucho hacia Samariapo: km 61; en el cruce hacia Pto. Venado; laja entre la carretera y el rio Orinoco, con Faramaea 291 y Agonandra 790 en el margen de un bosquecito en la pendiente",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Amazonas",NA,"-67.8","5.25","G. Aymard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-08-23 05:45:00-03","MO","MOBOT","3232524","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Renato de Mello-Silva|José R. Pirani|B.L. Stannard|Antonio Furlan|R.M. Harley|Gwilym P. Lewis","Mello-Silva 7354","1984","12","20","South America","Brazil","Flora de Campos Rupestres. Lencóis. Mata mesófila. Perto do trevo da entrada da cidade",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","3232525","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Wilmer A. Díaz","Díaz 2554","1994","7","30","South America","Venezuela","Municipio Caroni. Cercanías de Hato Gil, entre Cd. Guayana y El Pao. Bosque Tropófilo Macrotérmico",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bolívar",NA,"-62.73333","8.26666","G. Aymard","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2013-08-23 04:12:00-03","MO","MOBOT","3232526","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Andrew M. Sugden","Sugden 1221","1983","6","4","South America","Venezuela","East side of summit, Los Cedros, macanao, Isla Margarita. Semi-moist woodland exposed to strong wind",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"-64","11","John Brandbyge (B)","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","3232528","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Leandro Aristeguieta|Getulio Agostini","Aristeguieta 5563","1965","7","5","South America","Venezuela","Estados Sucre y Anzoátegui. Bahía de Mochima y Puerto La Cruz",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Sucre",NA,NA,NA,"Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","3232529","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Wilmer A. Díaz|Ana Valera","Díaz 2212",NA,NA,NA,"South America","Venezuela","Municipio Capital Piar. Baio Caroní. Bosque tropófilo macrotérmico. Sector I",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bolívar",NA,"-62.93333","7.76666","Ronald Liesner (MO)","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","3232530","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Gerardo Aymard|Marilyn Norconk|L. Browne","Aymard C. 9332","1991","7","18","South America","Venezuela","Municipio Piar. Bosques tropófilos medios, semi-deciduos. Con predominio de Peltogyne floribunda, Piptadenia leucoxylom, Connarus venezualensis y Licania discolor. Isla redonda. Lago de Guri. (Sector Las Carolinas). 15 km al E de la Presa R. Leoni",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bolívar",NA,"-62.85","7.66666","Ronald Liesner (MO)","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2014-01-28 11:37:00-02","MO","MOBOT","3232561","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Gerardo Aymard|Warren Kinzey|Angela Peetz","Aymard C. 7689","1990","2","6","South America","Venezuela","Mpio. Piar. Isla en el lago de Guri. (Sector Las Carolinas). 15 km al E de la Presa R. Leoni. Bosques medios semideciduos sobre afloramientos de cuarcitas ferruginosas, con predominio de Maytenus spp., Peltogyne floribunda, Piptadenia leucoxylon y Trichilia lepidota ssp. leucastera",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bolívar",NA,"-62.85","7.6666667","Ronald Liesner (MO)","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2014-01-28 11:38:00-02","MO","MOBOT","3232562","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Gerardo Aymard|Warren Kinzey|Suzanne Walker","Aymard C. 7639","1989","5","23","South America","Venezuela","Municipio Piar. Bosques medios troporitos sobre afloramientos de cuarcitas ferruginosas. Con predominio de Maytenus pruinosa, Peltogyne floribunda, inga sp. y Trichilia lepidota ssp. leucastera. Isla en el lago de Guri. (Sector Las Carolinas). 15 km al E de la presa R. Leoni",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bolívar",NA,"-62.85","7.6666667","Ronald Liesner (MO)","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","3355996","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"C.A. Cid Ferreira","Cid Ferreira 8995","1987","5","1","South America","Brazil","Mun. Alvorada do Oeste. Linha 64, a 07 km da BR-429 em direção a Costa Marques. Cerrado, solo argilo pedregoso.",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Rondônia",NA,"-62.5","-11.41666","R.A. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2014-09-11 10:14:00-03","MO","MOBOT","1847102","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Gerrit Davidse|Ángel C. González","Davidse 19859","1981","12","2","South America","Venezuela","Cerro Peonía, above Los Pajaritos; 31 airline km NE of Bergantín and N of Mundo Nuevo, Serranía de Turimiquire.",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Anzoátegui","Pedro María Freites","-64.1","10.1","R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1440","1",NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","3232563","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Schomburgk","SCHOMBURGK 929","1842",NA,NA,"South America","Guyana","Roraima",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-08-31 09:18:02-03","INPA","INPA","110086","S","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Nelson, BW","602","1999","10","06","Southern America","Brasil","Vizinhança de Sena Madureira., Vizinhança de Sena Madureira. Mata primária de terra firme.",NA,NA,NA,"INPA0110086","Dicotyledon Superasterids","Caryophyllales","Lindau","INPA0110086 INPA0110086_e INPA0110086_e1","Acre","Sena Madureira","-68.75","-9.083333","Howard, RA",NA,NA,NA,"-68.75","-9.083333","1985",NA,NA,NA,NA,NA,NA,NA,NA
