"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"125","2016-09-30 04:29:00-03","NY","NYBG","01142360","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","I. L. do Amaral","1490","1984","02","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577571' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142360",NA,"Amazonas","0-3 km N do km 211 da estrada Perimetral Norte, encosta do Pico Rondon",NA,NA,"Magnoliophyta","Sapindales",NA,"T. D. Pennington","Barcelos","-62.8","1.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 16:37:00-03","NY","NYBG","00837165","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. S. Irwin","17757","1966","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837165",NA,"Goiás","Córrego d'Anta, ca. 40 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","900","900","Magnoliophyta","Sapindales","(L.) Sleumer",NA,"Caiapônia","-51.8","-17.25","NY00837165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 16:37:00-03","NY","NYBG","00837171","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. S. Irwin","17749","1966","06","26","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837171",NA,"Goiás","Córrego d'Anta, ca. 40 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","900","900","Magnoliophyta","Sapindales","(L.) Sleumer",NA,"Caiapônia","-51.8","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-02-21 08:50:00-03","NY","NYBG","390037","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","E. Hassler","10724","1907",NA,NA,"South America","Paraguay","sheet",NA,"Month that specimen was collected: Diciembre <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=371629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390037",NA,NA,"Sierra de Amambay. Monte Alto Esperança",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,"NY00390037_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2016-09-30 04:29:00-03","NY","NYBG","01142354","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","T. D. Pennington","9949",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577517' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142354",NA,"Amazonas",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"T. D. Pennington",NA,NA,NA,"NY01142354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","00837163","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. S. Irwin","11300","1965","12","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927728' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837163",NA,"Distrito Federal","Riberão da Contagem, ca. 25 km N. of Brasília","950","950","Magnoliophyta","Sapindales","(L.) Sleumer",NA,"Brasília","-47.91666667","-15.55738","NY00837163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 16:37:00-03","NY","NYBG","390032","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. S. Blanchet","1807","1835",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=371634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390032",NA,"Bahia",NA,NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,NA,"-39.039072","-15.159747","NY00390032_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","00837210","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. M. Pires","2069","1950","05","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837210",NA,"Maranhão","Ilha dos Bótes, Rio Tocantins, perto de Carolina",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,"Carolina","-47.5408405","-7.2744409","NY00837210_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:37:00-03","NY","NYBG","00837220","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","M. dos R. Cordeiro","1171","1976","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928009' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837220",NA,"Mato Grosso","Fazenda Cachimbo, sub. Base Projeto RADAM",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,"Matupá","-54.9328","-10.0575","NY00837220_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2016-09-30 04:29:00-03","NY","NYBG","01142352","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","M. J. G. Hopkins","871","1986","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577515' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142352",NA,"Roraima","Ilha de Maracá. Furo Santa Rosa, R. Uraricuera-Ilha de Maracá. SEMA Estação. Furo Santa Rosa of Rio Uraricuera",NA,NA,"Magnoliophyta","Sapindales",NA,"T. D. Pennington","Alto Alegre","-61","3.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","02099160","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. S. Amorim","1178","2011","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322157' target='other'> <mi>dwc_moreinfo</mi></a>","NY02099160",NA,"Alagoas","REBIO Pedra Talhada. Trilha principal, caminho para Pedra Talhada.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Quebrangulo","-36.4710998535156","-9.31888961791992","NY02099160_01","16583","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","00837196","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. A. Krukoff","1636","1931","12",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927872' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837196",NA,"Rondônia","Source of the Jatuarana River, Machado River region",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,"Machadinho d'Oeste","-61.9813995361328","-9.44388961791992","NY00837196_01","100916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","01142350","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","G. T. Prance","9311","1969","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577513' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142350",NA,"Roraima","10 km SE of Serra da Lua.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington",NA,"-60.233333","-2.483333","NY01142350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2016-09-30 10:35:00-03","NY","NYBG","1802135","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","S. J. da Silva Neto","1226","1998","07","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2046590' target='other'> <mi>dwc_moreinfo</mi></a>","NY01802135",NA,"Rio de Janeiro","Parque Nacional de Itatiaia. Final da rua das Paineiras, interior de um pasto.","450",NA,"Magnoliophyta","Sapindales",NA,NA,"Itatiaia","-44.65833","-22.35833","NY01802135_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","01142373","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","C. A. Cid Ferreira","4913","1984","06","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577656' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142373",NA,"Rondônia","BR-364, estrada Cuiaba-Porto Velho, km 353, linha 206, 48 km de Ji-Parana.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Ouro Preto","-63.05","-10.183333","NY01142373_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","01142371","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","C. A. Cid Ferreira","4847","1984","06","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577650' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142371",NA,"Rondônia","BR 364, rodovia Cuiabá-Porto Velho, km 300, estrada para Alvorada do Oeste, km 24, linha 110",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Presidente Medici","-63.05","-11.2","NY01142371_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2016-09-30 04:29:00-03","NY","NYBG","01142346","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","A. J. Henderson","565","1986","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577506' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142346",NA,"Roraima","Ilha de Maracá, along edge of Rio Maracá",NA,NA,"Magnoliophyta","Sapindales",NA,"T. D. Pennington","Alto Alegre","-61.43","3.4","NY01142346_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","00837215","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","G. T. Prance","19010","1973","10","15","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927968' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837215",NA,"Mato Grosso","Vicinity of Colegio Buriti, Chapada dos Guimarães.","720","720","Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Chapada dos Guimarães","-55.80725","-15.4151111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","01142333","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. A. Archer","7546","1942","08","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577395' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142333",NA,"Pará","Jardim Botanico do Museu Goeldi.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington",NA,"-48.4765479","-1.4534887","NY01142333_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","01142332","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. A. Archer","7716","1942","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577393' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142332",NA,"Pará","Jardim Botanico do Museu Goeldi.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington",NA,"-48.4765479","-1.4534887","NY01142332_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","01142334","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. A. Archer","7546","1942","08","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577398' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142334",NA,"Pará","Jardim Botanico do Museu Goeldi.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington",NA,"-48.4765479","-1.4534887","NY01142334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2016-09-30 04:29:00-03","NY","NYBG","01142327","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","A. B. Anderson","1200","1984","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577350' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142327",NA,"Pará","Ilha das Onças, property of Dona Alice Dumalakis.",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"Barcarena","-48.45","-1.42","NY01142327_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","01142323","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","N. T. da Silva","57800","1963","12","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577343' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142323",NA,"Pará","Margen do R. Guamá.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Belém","-47.6124072","-1.6053602","NY01142323_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","00194315","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. L. Balée","3328","1987","06","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=371636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00194315",NA,"Maranhão","P.I. Guajá, Rio Turiaçu. Guajá Indians",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,"Monçao","-46.08","-3.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","01091720","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. Mattos","8632","1960","11","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251209' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091720",NA,"São Paulo","Sao Simao, Fazenda Bocaina",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","J. R. Pirani","Sao Simao","-47.5497","-21.47","NY01091720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2016-09-30 04:29:00-03","NY","NYBG","01142353","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","R. de Lemos Fróes","12207","1941","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577516' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142353",NA,"Amazonas","Basin of Rio Solimoes",NA,NA,"Magnoliophyta","Sapindales",NA,"T. D. Pennington",NA,NA,NA,"NY01142353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","01142329","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","R. de Lemos Fróes","20400","1945","01","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577360' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142329",NA,"Pará","São Miguel, Rio Guamá.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington",NA,"-47.485925","-1.6229164","NY01142329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","00837205","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","G. Schüch","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927905' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837205",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,NA,NA,NA,"NY00837205_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","01023491","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","J. A. Rizzo","4768","1970","02","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1194033' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023491",NA,"Goiás",NA,NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","W. A. Palacios","Goianira","-49.4264","-16.4961","NY01023491_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","02858962","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. Medeiros","1309","2013","06","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2712220' target='other'> <mi>dwc_moreinfo</mi></a>","NY02858962",NA,"Acre","Bacia do Rio Juruá. Rio Tejo. Reserva Extrativista do Alto Juruá, ca. 10km antes da Vila Restauração.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Marechal Thaumaturgo","-72.3207","-9.043764","NY02858962_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 16:37:00-03","NY","NYBG","01142357","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. A. Krukoff","8259","1936","09","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577520' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142357",NA,"Amazonas","Basin of Rio Solimoes, near Palmares.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","São Paulo de Olivença","-69.5048332","-4.696879","NY01142357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 16:37:00-03","NY","NYBG","01142370","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","B. A. Krukoff","5670","1933","08","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577644' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142370",NA,"Acre","Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,NA,"-69","-9.33","NY01142370_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","00837202","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","L. Riedel","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927896' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837202",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,NA,NA,NA,"NY00837202_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","390018","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","H. C. de Lima","2306","1984","10","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=371650' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390018",NA,"Rio de Janeiro","Paraiso, área do Centro de Primatologia do RJ. Caminho para o Focinho do Porco","190","190","Magnoliophyta","Sapindales","(L.) Sleumer",NA,"Magé","-43.0406","-22.6531","NY00390018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-15 16:37:00-03","NY","NYBG","00837142","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","W. W. Thomas","4621","1985","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837142",NA,"Mato Grosso","Pantanal. 16 km NW of Porto Jofre on Transpantaneira (MT060) to Poconé",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Poconé","-56.92","-17.25","NY00837142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 16:37:00-03","NY","NYBG","01023303","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","G. Schüch","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1189674' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023303",NA,NA,"Brasilia",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,NA,NA,NA,"NY01023303_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 16:37:00-03","NY","NYBG","02609536","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","I. M. C. Rodrigues","561","2012","12","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2887594' target='other'> <mi>dwc_moreinfo</mi></a>","NY02609536",NA,"Pará","Area da Pilha trilha interior Mata; Interior da mata.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,"Canaã dos Carajás","-50.325814","-6.458378","NY02609536_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 16:37:00-03","NY","NYBG","01142364","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","G. T. Prance","23300","1975","02","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577581' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142364",NA,"Amazonas","Fazenda Santa Terezinha, Costa de Terra Nova, Ilha do Careiro, Rio Amazonas",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer",NA,NA,"-59.719153","-3.1771155","NY01142364_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 16:37:00-03","NY","NYBG","01142372","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","C. A. Cid Ferreira","3006","1980","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=371597' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142372",NA,"Acre","Estrada para Quixadá Km 23, próximoao Rio Acre.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Rio Branco","-67.634494","-9.9101808","NY01142372_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 16:37:00-03","NY","NYBG","00837222","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","M. dos R. Cordeiro","1171","1976","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928015' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837222",NA,"Mato Grosso","Fazenda Cachimbo, sub. Base Projeto RADAM",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Matupá","-54.9328","-10.0575","NY00837222_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 16:37:00-03","NY","NYBG","01023489","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","C. Lage","s.n.","1936","07","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1194014' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023489",NA,"Rio de Janeiro","Horto Florestal do Distrito Federal.",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington",NA,NA,NA,"NY01023489_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2016-09-30 04:29:00-03","NY","NYBG","01142325","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","A. B. Anderson","1106","1984","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577348' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142325",NA,"Pará","Ilha das Onças, property of Dona Alice Dumalakis.",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"Barcarena","-48.45","-1.42","NY01142325_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","01142321","PreservedSpecimen","Plantae","Meliaceae","Guarea","guidonia","Guarea guidonia","G. Martinelli","7255","1980","07","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577337' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142321",NA,"Pará","Rio Cachorro, igapós da margem direita, entre Cachoeira Porteira e foz do Rio Cachorro",NA,NA,"Magnoliophyta","Sapindales","(L.) Sleumer","T. D. Pennington","Oriximiná","-57.0590883","-1.0408437","NY01142321_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
