"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","sex","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber"
"1478","2008-05-27 22:02:00-03","MO","MOBOT","310878","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","B.K. Holst (MO)","Elsa M. Zardini|U. Velázquez","1990","8","4","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Confluence of Río Paraguay and Río Salado, along Río Salado. Gallery forest.",NA,NA,"Zardini 22767","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","412"
"1479","2008-05-27 22:02:00-03","MO","MOBOT","309304","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","B.K. Holst (MO)","Elsa M. Zardini|M. Velázquez","1990","7","21","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Confluence of Río Paraguay and Río Salado. Gallery forest.",NA,NA,"Zardini 22250","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","393"
"1480","2008-05-27 22:02:00-03","MO","MOBOT","307090","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","B.K. Holst (MO)","Elsa M. Zardini|M. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Río Salado basin, 7 km NE of Emboscada. Gallery forest.",NA,NA,"Zardini 17425","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","238"
"1481","2008-05-27 22:02:00-03","MO","MOBOT","311238","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","B.K. Holst (MO)","Elsa M. Zardini|E. Velázquez","1990","5","26","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Río Salado basin on road to Arroyos y Esteros. Cerrado forest.",NA,NA,"Zardini 20802","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","338"
"1482","2018-04-18 22:34:00-03","MO","MOBOT","1817020","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","L.R.Landrum (ASU)","Elsa M. Zardini|R. Gamarra","2002","12","5","Paraguay","Itapúa",NA,"-56.7547222","-27.4888889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yacyreta dam island reserve. Dunes and inundated savannas.",NA,NA,"Zardini 59226","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1273"
"1483","2008-05-27 22:02:00-03","MO","MOBOT","312263","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","B.K. Holst (MO)","Elsa M. Zardini|M. Velázquez","1989","12","14","Paraguay","Paraguarí",NA,"-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arroyo Yuquyty, 7 km E of Nueva Italia. Tall forest.",NA,NA,"Zardini 17000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","219"
"1484","2008-05-27 22:02:00-03","MO","MOBOT","308128","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","B.K. Holst (MO)","Elsa M. Zardini|U. Velázquez","1990","1","7","Paraguay","Paraguarí",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco. Forest on border of the inundated savanna.",NA,NA,"Zardini 17720","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","247"
"1485","2008-05-27 22:02:00-03","MO","MOBOT","308352","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","B.K. Holst (MO)","Elsa M. Zardini|M. Velázquez","1990","1","7","Paraguay","Paraguarí",NA,"-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estero del Ypoá, northern part. 10 km E of Nueva Italia on Arroyo Cañabe. Gallery forest.",NA,NA,"Zardini 17785","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","249"
"1486","2011-06-09 17:35:00-03","MO","MOBOT","310267","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","L.R. Landrum (ASU)","Elsa M. Zardini|Tulio Tillería","1993","8","5","Paraguay","Paraguarí",NA,"-57.38333","-25.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estero del Ypoá: Trinchera Cué. Gallery forest on clay soil along creek.",NA,NA,"Zardini 36818","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","839"
"1487","2008-05-27 22:02:00-03","MO","MOBOT","307887","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"David R. Brunner","1985","11","12","Paraguay","Presidente Hayes",NA,"-59.31666","-24.51666",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"Cuenca de Río Pilcomayo, Fortín Gral. Delgado. Bosque a la orilla del río (arroyo corriente) de hasta 25 m de altura, semi-humedo. Suelo poco arenoso.",NA,NA,"Brunner 1377","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","85-19"
"1488","2015-04-21 05:44:00-03","MO","MOBOT","100536610","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","B. K. Holst (SEL)","G.A. Parada|Y. Inturias|S. Carreño|Ivan Linneo|Julio Dávalos","2009","8","27","Bolivia","Beni","Cercado","-66.7211945","-14.8871111",NA,NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,"Sobre el río Maniqui.",NA,NA,"Parada-Gutierrez 1632","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1489","2008-05-27 22:02:00-03","MO","MOBOT","2384857","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","!B. Holst (SEL) & M.L. Kawasaki (F)","Diego Reyes|Lorena Carrillo","2004","5","6","Ecuador","Orellana","Loreto","-76.51666","-0.43333",NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,"Comunidad Indillama, a 0:30 horas en deslizador del Puerto Pompeya aguas abajo por el Río Napo. Bosque muy húmedo tropical. Bosque poco intervenido. Suelo oxisol, rojo. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.",NA,NA,"Reyes 501","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1490","2016-12-02 12:45:00-02","MO","MOBOT","2381831","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","L.R. Landrum (ASU)","Diego Naranjo|Bolívar Freire","2004","1","22","Ecuador","Orellana","Loreto","-76.84861","-0.985",NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,"Reserva Étnica Huaorani. Comunidad Dikapare, a 16 km al este de la vía Auca, 120 km la sur del Coca. Río Rumiñacu. Bosque muy húmedo tropical. Bosque intervenido. Suelo arcilloso rojizo. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.",NA,NA,"Naranjo 161","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1491","2010-12-03 14:02:00-02","MO","MOBOT","2384649","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","B. Holst (SEL)","Diego Naranjo|Bolívar Freire","2004","6","21","Ecuador","Orellana","Loreto","-76.6666667","-0.6625",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,"Reserva Étnica Huaorani. Comunidad Tobeta, a 170 km al sur del Coca, vía Puerto Pindo 2. Bloque 14 (ENCAN). Bosque muy húmedo tropical. Bosque intervenido. Suelo arcilloso rojizo. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.",NA,NA,"Naranjo 442","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1492","2017-01-12 19:26:00-02","MO","MOBOT","2382302","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Nelson Miranda-Moyano|Gabriela Moya",NA,NA,NA,"Ecuador","Sucumbíos","Putumayo","-79.15","-0.0833333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Cuyabeno, Comunidad Siona de Tarapuya; a tres horas aguas abajo por el río Cuyabeno, desde el puente. Bosque muy húmedo Tropical. Bosque levemente intervenido. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.",NA,NA,"Miranda-Moyano 187","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"1493","2008-05-27 22:02:00-03","MO","MOBOT","309087","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guayava","Psidium guayava","Raddi","L. Landrum","Brent Berlin","1979","8","6","Peru","Amazonas","Condorcanqui",NA,NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,"One km from La Poza, near pasture, east bank of the Rio Santiago. Cut-over secondary forest.",NA,NA,"Berlin 3533","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2"
"1494","2015-12-05 18:42:00-02","MO","MOBOT","3213397","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guayava","Psidium guayava","Raddi",NA,"Hans T. Beck|Alonso Ortiz|H. Cantincuz|A. Cantincuz","1993","1","30","Ecuador","Esmeraldas",NA,"-78.66666","1.25",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Awa Reserve . Community of mataje. Primary rain forest. Cultivated in clearings nea rhouses.",NA,NA,"Beck 1816","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","2009-07-10 17:58:00-03","MO","MOBOT","3254768","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guayava","Psidium guayava","Raddi",NA,"Troels M. Pedersen","1982","3","27","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estancia Yuqueri (some 5 km E of Concepción).",NA,NA,"Pedersen 13385","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1496","2008-05-27 22:02:00-03","MO","MOBOT","935892","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guayava","Psidium guayava","Raddi","M. Toledo","M. Toledo G.|G. Montaño|P. Peña","1994","11","16","Bolivia","Santa Cruz","Nuflo de Chavez","-61.93472","-16.7525",NA,NA,NA,NA,"300.00000000","500.00000000",NA,NA,NA,NA,"Región de Lomerio; 3km al Sur de la plaza de la comunidad de Palmira.",NA,NA,"Toledo G. 447","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","2008-05-27 22:02:00-03","MO","MOBOT","939775","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guayava","Psidium guayava","Raddi",NA,"Luzmila Arroyo P.|M. Menacho","1993","8","9","Bolivia","Santa Cruz","Andrés Ibáñez","-60.16666","-17.8",NA,NA,NA,NA,"417.00000000",NA,NA,NA,NA,NA,"Campus Universitario, centro de la ciudad, jardin del campus",NA,NA,"Arroyo Padilla 267","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","2008-05-27 22:02:00-03","MO","MOBOT","311278","PreservedSpecimen","Plantae","Myrtaceae","Psidium","pomiferum","Psidium pomiferum","L.",NA,"Miguel Bang","1890",NA,NA,"Bolivia","La Paz","Nor Yungas","-68.01","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yungas.",NA,NA,"Bang 253","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","2008-05-27 22:02:00-03","MO","MOBOT","3425050","PreservedSpecimen","Plantae","Myrtaceae","Psidium","pomiferum","Psidium pomiferum","L.","Foster's catalog note file","Henry H. Rusby",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Near Rio Beni",NA,NA,"Rusby 2083","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","2008-05-27 22:02:00-03","MO","MOBOT","311304","PreservedSpecimen","Plantae","Myrtaceae","Psidium","pyriferum","Psidium pyriferum","L.",NA,"Miguel Bang","1890",NA,NA,"Bolivia","La Paz","Nor Yungas","-68.01","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yungas.",NA,NA,"Bang 287A","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","31237","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Bruna Galdorfini Chiari","2013","03","25","Brasil","São Paulo","São Lourenço do Turvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Myrtales",NA,"Magnoliopsida",NA,NA,NA,NA
"1502","2020-08-13 16:59:55-03","UNESP-IBILCE","SJRP","09384","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","M. Sobral","M.H. Paula de Oliveira","1971",NA,NA,"Brasil","São Paulo","Tanabi","-49.6399993896484","-20.6200008392334",NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,"33016","auto",NA,"América do Sul",NA,NA,NA,"Tracheophyta","Myrtales",NA,"Magnoliopsida",NA,NA,NA,NA
"1503","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","25293","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"J.C. de Souza",NA,NA,NA,"Brasil","São Paulo","Potirendaba","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,NA,NA,"Árvore 6 m, interior da mata;",NA,NA,NA,"mata ciliar do ribeirão cubatão","17988","auto",NA,"América do Sul",NA,NA,NA,"Tracheophyta","Myrtales",NA,"Magnoliopsida",NA,NA,NA,NA
"1504","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","26240","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Cordeiro, J.","Aline Redondo Martins",NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Usada na medicina popular para diarréia;",NA,NA,NA,"Vila Morato","37295","auto",NA,"América do Sul",NA,NA,NA,"Tracheophyta","Myrtales",NA,"Magnoliopsida",NA,NA,NA,NA
"1505","2019-03-29 10:41:35-03","UFSM","HDCF","367","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Marchiori, J. N. C.","Andrae, F. H.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985","12","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","2019-03-29 10:41:35-03","UFSM","HDCF","5533","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Longhi, S. J.; Scipioni, M. C.","Cunha, A. J.; Guzzo, R.","2005","10","26","Brasil","Santa Catarina","Concórdia","-52.0278015136719","-27.2341995239258",NA,NA,NA,NA,NA,NA,"Embrapa Aves e Suínos","2006","01","24","Tamanduá","24608","auto",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","2018-09-12 14:48:21-03","UNIOESTE","UNOP","4357","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Sobral, M.","Arruda, G.; Wendland, A.C.; Wendland, A.C.","2007","10","09","Brasil","Paraná","Santa Helena","-54.316667","-24.85","-54.316667","-24.85",NA,NA,"258","258","Planta lenhosa, arbórea com ca de 4 m. Folha inteiras e opostas. Flores pequenas e brancas, diclamídeas, 5 pétalas, cálice esverdeado, grande número de estames, ovário ínfero.","2017","01","27","Rua Minas Gerais.",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","2020-09-08 15:06:56-03","UNIOESTE","UNOP","4165","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Conceição, L.H.S.M.","Rodolfo, A.M.; Gregorini, M.Z.; Temponi, L.G.; Candido Jr.; J.F.; Gregorini, M.Z.; Temponi, L.G.; Candido Jr.; J.F.","2007","04","22","Brasil","Paraná","Foz do Iguaçu","-54.446083","-25.62175","-54.446083","-25.62175",NA,NA,NA,NA,"Árvore, ca. 5 m alt. Lâmina foliar levemente discolor, cartácea. Fruto imaturo verde.","2020","03","16","Parque Nacional do Iguaçu. Trilha Poço Preto, 1 km da trilha.",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","2016-06-16 10:16:53-03","UNIOESTE","UNOP","2610","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Temponi, L.G.","Santos, A.C.C.","2012","10","16","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chácara Alfa","47841","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","2017-05-22 15:13:20-03","UNIOESTE","UNOP","4366","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Sobral, M.","Nunes, K.J.; Palma, S.L.; Palma, S.L.","2007","10","15","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,"Árvore ca. 2-3 m alt. Folhas opostas, discolores, cartáceas, simples com nervuras reticuladas. Flores brancas pequenas com estames numerosos.","2017","01","27","Jardim nova Italia.","47841","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511","2017-05-22 15:13:20-03","UNIOESTE","UNOP","5389","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Neves, R.C.P.","Neves, R.C.P.","2009","01","19","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,"24,5819","2009","01","19","Parque Ecológico Tarquínio Joslin dos Santos.","47841","auto","84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","2018-09-12 14:48:21-03","UNIOESTE","UNOP","4567","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Morelli, M.M.","Snak, C.","2007","12","12","Brasil","Paraná","Cascavel","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,NA,NA,"Arbórea ca. 3 m alt. Lâmina discolor, cartácea. Fruto imaturo, verde.","2008","10",NA,"Parque Ecológico Paulo Gorski, Lago Municipal.",NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","2020-09-08 15:06:56-03","UNIOESTE","UNOP","10431","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Conceição, L.H.S.M.","Conceição, L.H.S.M.; Hentz Junior, E.J.; Hentz Junior, E.J.","2019","09","24","Brasil","Paraná","Foz do Iguaçu","-54.440667","-25.684944","-54.440667","-25.684944",NA,NA,NA,NA,"Arvoreta encontrada entre rochas, 2 metros de altura, folhas cartáceas, discolores, flores brancas, botões florais verdes.","2020","03","09","Parque Nacional do Iguaçu, Cânion Iguaçu próx. ao rio Iguaçu",NA,NA,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","2016-09-15 10:17:28-03","UNIOESTE","UNOP","6898","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Temponi, L.G.","Bona, E.A.M. de","2011","07","10","Brasil","Paraná","Medianeira","-54.0938987731934","-25.2952995300293",NA,NA,NA,NA,NA,NA,"Arbórea com 2,5 m alt., tronco tortuoso de casca lisa descamante, folha simples e opostas, discolores, cartáceas. Estéril.","2011","08",NA,"Rua Krao, 745, bairro Belo Horizonte.","17581","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","2020-09-08 15:06:56-03","UNIOESTE","UNOP","4356","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Conceição, L.H.S.M.","Kist, C.P.; Baumgartner, L.; Putzke, S.H.A.; Baumgartner, L.; Putzke, S.H.A.","2007","10","10","Brasil","Paraná","Santa Helena","-54.3328018188477","-24.8603000640869",NA,NA,NA,NA,NA,NA,"Árvore ca. 3-4 m alt. Madeira pesada, com copa densa e baixa. Folha reticulada, com consistência cartácea, flores brancas, com grande número de estames. O fruto tem casca verde e internamente é vermelho, sendo o formato globoso, com grande número de","2020","03","09","Centro, rua Argentina","23937","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","2015-05-20 10:36:07-03","UFERSA","MOSS","14507","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Trindade, A.","Trindade, A.","1991","12","18","Brasil","Rio Grande do Norte","Natal","-35.2094","-5.795",NA,NA,NA,NA,NA,NA,"n.v. goiabeira.",NA,NA,NA,"UFRN, Campus Universitário, CB","12751","auto","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","2015-05-20 10:36:07-03","UFERSA","MOSS","4253","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Oliveira, O.F. de","Costa, W.P.L.B. da","1994","12","17","Brasil","Rio Grande do Norte","Almino Afonso","-37.75","-6.2","37W45'00","6S12'00",NA,NA,"236","236","n.v. goiaba-branca.","1995","11","22",NA,NA,NA,"5","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","2015-05-20 10:36:07-03","UFERSA","MOSS","7377","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Oliveira, O.F. de","Ernesto Sobrinho, F.","1995","01","13","Brasil","Rio Grande do Norte","Almino Afonso","-37.75","-6.2","37W45'00","6S12'00",NA,NA,"400","400","flor branca; fruto amarelo; n.v. goiabeira.","1996","07","30","Sítio Serra de São Miguel.",NA,NA,"216","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","2015-05-20 10:36:07-03","UFERSA","MOSS","772","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Oliveira, O.F. de","Fonseca, F.L. da","1973","06","08","Brasil","Rio Grande do Norte","Mossoró","-37.344444","-5.191944","37W20'40","5S11'31",NA,NA,"10","10","árvore até 5 m.; cultivada; interesse econ. comestível, medicinal, madeira cerne, tanino; n.v. goiabeira.","1973","06","08","Campus da ESAM.",NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2020-08-31 09:08:11-03","INPA","INPA","235438","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Cassino, MF","2010","07",NA,"Brasil","Amazonas","Manacapuru","-60.6206016540527","-3.29972004890442",NA,NA,"INPA0235438","INPA0235438 INPA0235438_e",NA,NA,NA,NA,NA,NA,"Comunidade Nossa Senhora das Graças, Comunidade Nossa Senhora das Graças - Costa do Pesqueiro II.","112319","auto","103","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1521","2020-08-31 09:08:11-03","INPA","INPA","270768","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Assunção, RM","2015","10","28","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0270768",NA,NA,NA,NA,NA,NA,NA,"Bairro Cidade de Deus, SIMBIO UNINORTE 2015","138090","auto","31","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1522","2021-01-10 20:47:07-03","INPA","INPA","40918","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Lisbôa, PLB","Lisbôa, PLB","1973","07","24","Brasil","Amazonas","Manaus","-60.033333","-3.416667","-60.033333","-3.416667","INPA0040918","INPA0040918 INPA0040918_e",NA,NA,NA,"1973",NA,NA,"Rua Castelo Branco-Cachoeirinha, Frente a uma casa na rua Castelo Branco",NA,NA,"INPA40918","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1523","2020-08-31 09:08:11-03","INPA","INPA","12191","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Huber, JE","1898","10",NA,"Peru",NA,NA,NA,NA,NA,NA,"INPA0012191","INPA0012191 INPA0012191_e",NA,NA,NA,NA,NA,NA,"Iquitos",NA,NA,"MG1305","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1524","2020-08-31 09:08:11-03","INPA","INPA","133518","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Kawasaki, ML","Grenard, P","1984","08","22","Brasil","Amazonas",NA,"-60.466667","-2.8","-60.466667","-2.8","INPA0133518","INPA0133518 INPA0133518_e INPA0133518_e1",NA,NA,NA,"1986","11",NA,"Rio Cuieiras, Rio Cuieiras",NA,NA,"2497","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1525","2020-08-31 09:08:11-03","INPA","INPA","192116","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Rodrigues, E","1995","11","23","Brasil","Amazonas",NA,"-62.25","-1.016667","-62.25","-1.016667","INPA0192116",NA,NA,NA,NA,NA,NA,NA,"Rio Jaú, Parque Nacional do Jaú",NA,NA,"87","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1526","2020-08-31 09:08:11-03","INPA","INPA","205703","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Tillett, SS","Sauna, RL","1985",NA,NA,"Venezuela","Miranda","Curiepe",NA,NA,NA,NA,"INPA0205703","INPA0205703 INPA0205703_e",NA,NA,NA,"1998",NA,NA,"Curiepe, Distrito Brión. Birongo (Caserio La Capilla)",NA,NA,"79","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1527","2020-08-31 09:08:11-03","INPA","INPA","237204","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Ramos, JF","Santos, JFL","2010","04","07","Brasil","Amazonas","Barcelos","-61.816667","-1.683333","-61.816667","-1.683333","INPA0237204","INPA0237204 INPA0237204_e","30","30",NA,"2010","08","10","Terra Nova",NA,NA,"382","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
"1528","2020-08-31 09:08:11-03","INPA","INPA","237367","S","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Ramos, JF","Santos, JFL","2010","10","01","Brasil","Amazonas","Barcelos","-62.233333","-1.766667","-62.233333","-1.766667","INPA0237367",NA,"30","30",NA,"2010","12","14","Tapiira",NA,NA,"478","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA
