"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1550","2019-12-19 11:18:46-03","UFG","UFG","62558","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Cordeiro, I.","Garcia, R.J.F.; et al.","2011","12","14","Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Árvore, 5 metros de altura, ramos pêndulos; frutos verde-avermelhados.","UFG0062558",NA,"2440",NA,NA,NA,NA,NA,NA,NA,"26998","auto","2011","12","14",NA,NA,NA,NA,NA
"1551","2019-12-19 11:18:46-03","UFG","UFG","61334","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Santos, P.H.B.","Santos, P.H.B.; et al.","2013","09","07","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Árvore ca. de 7 metros de altura, folhas esverdeadas.","UFG0061334","UFG0061334","38",NA,NA,NA,NA,NA,NA,NA,"44724","auto","2013","11","06",NA,NA,NA,NA,NA
"1552","2019-12-19 11:18:46-03","UFG","UFG","61335","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Santos, P.H.B.","Santos, P.H.B.; et al.","2013","09","07","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Árvore ca. de 5 metros de altura, folhas esverdeadas.","UFG0061335","UFG0061335","36",NA,NA,NA,NA,NA,NA,NA,"44724","auto","2013","11","07",NA,NA,NA,NA,NA
"1553","2019-12-19 11:18:46-03","UFG","UFG","47270","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Júnior, J.E.C.","Júnior, J.E.C.; et al.","2011","05","28","Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,"Subarbusto 45 cm de altura, látex branco; glabro; folhas com nervuras vináceas.","UFG0047270",NA,"57",NA,NA,NA,NA,NA,NA,NA,"30139","auto","2011","05","28",NA,NA,NA,NA,NA
"1554","2019-12-19 11:18:46-03","UFG","UFG","12165","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"E.P. Heringer; et al.","1978","06","30","Brasil","Distrito Federal","Brasiília","Reserva Ecologica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"UFG0012165","UFG0012165","7634",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1555","2019-06-10 10:10:41-03","FZB-BH","BHZB","12341","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis",NA,NA,"Fernandes, M.G.C. et al.","2018","09","27","Brasil","MG","Belo Horizonte","Parque Municipal das Mangabeiras","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"unicata",NA,NA,"1781",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1556","2019-06-10 10:10:41-03","FZB-BH","BHZB","12353","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis",NA,NA,"Fernandes, M.G.C. et al.","2018","09","13","Brasil","MG","Belo Horizonte","Parque Municipal Fort Laudardale, perto Copasa","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"unicata",NA,NA,"1789",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1557","2019-06-10 10:10:41-03","FZB-BH","BHZB","12204","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis",NA,NA,"Rezende, S.G.","2017","07","10","Brasil","MG","Diamantina","Próximo a estrada Diamantina/Serro","-43.6002998352051","-18.2493991851807","43°33'11","18°19'48","1197","1197","Unicata <ll>dwc_commonname:</ll> Marmeleiro-do-campo",NA,NA,"6170",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1558","2019-06-10 10:10:41-03","FZB-BH","BHZB","12227","S","Plantae","Euphorbiaceae","Maprounea","guianensis.","Maprounea guianensis.",NA,NA,"Rezende, S.G.","2017","07","10","Brasil","MG","Serro","Milho Verde","-43.3793983459473","-18.604700088501","43°29'78","18°27'86","1110","1110","Unicata",NA,NA,"6194",NA,NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1559","2021-01-26 13:54:18-03","IMA","MAC","29988","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","E.C.O.Chagas","N.Roque; et al.","2006","01","21","Brasil","Bahia","Chapada Diamantina","Morro do Chapéu, Trilha Cachoeira do Ferro Doido.","-41.371389","-12.881022","-41.371389","-12.881022",NA,NA,"Arvoreta ca. 3 m de altura. Folhas discolores.Frutos verdes.; Campo rupestre.","MAC0029988","MAC0029988","1324",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","02","16",NA,NA,NA,NA,NA
"1560","2021-01-26 13:54:18-03","IMA","MAC","44090","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro; D.S.Correia","2009","09","25","Brasil","Alagoas","Joaquim Gomes","Fazenda Boa Vontade.","-35.793539","-9.54395","-35.793539","-9.54395",NA,NA,"Arbusto ca. 1,5 m de altura. Estéril.; Mata Atlântica.","MAC0044090","MAC0044090","5594",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","09","25",NA,NA,NA,NA,NA
"1561","2021-01-26 13:54:18-03","IMA","MAC","22495","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","E.C.O.Chagas","M.Oliveira; A.A.Grillo","2004","02","12","Brasil","Pernambuco","Sirinhaém","Mata do Sá, Interior da mata.","-36.284833","-8.591433","-36.284833","-8.591433",NA,NA,"Árvore com ca. de 30m de altura. Frutos imaturos verdes. Frequente.; Vegetação arbustiva arbórea densa. Solo humoso.","MAC0022495","MAC0022495","1546",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","03","16",NA,NA,NA,NA,NA
"1562","2021-01-26 13:54:18-03","IMA","MAC","31586","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","M.L.Guedes","N.Roque; G.M.Carvalho; Alunos Botânica III","2007","11","09","Brasil","Bahia","Chapada Diamantina","Morro do Chapéu, Rodovia para Mundo Novo, Rio Ferro Doido, Cachoeira do Ferro Doido.","-41.371389","-12.881022","-41.371389","-12.881022",NA,NA,"Árvore ca 2m alt., folhas discolores. Sépalas verdes, corola alva.; Campo rupestre","MAC0031586","MAC0031586","1655",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,NA,NA,NA,NA,NA
"1563","2021-01-26 13:54:18-03","IMA","MAC","2803","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"C.Damião","1978","11","29","Brasil","Amazonas","Barcellos","Ilha do Curabar","-62.925569","-0.973992","-62.925569","-0.973992",NA,NA,"Arvoreta ca. 6 m de altura. Frutos imaturos.; Mata de várzea.","MAC0002803","MAC0002803","2911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","2021-01-26 13:54:18-03","IMA","MAC","54501","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A.M.Miranda","A.M.Miranda","2010","08","18","Brasil","Bahia","Mata de São João.",NA,"-38.308978","-12.530683","-38.308978","-12.530683",NA,NA,"Arvoreta ca. 1,5 m. Caule acizentado; folhas levemente crassas, adaxialmente verde-brilhante. Inflorescência amarelada.; Restinga.","MAC0054501","MAC0054501","6214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","08","18",NA,NA,NA,NA,NA
"1565","2021-03-17 14:34:32-03","UTFPR-SL","SHPR","1337","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","L. Biral","Biral, L.","2020","11","05","Brasil","São Paulo","Agudos","Fazenda Monte Alegre.","-48.958333","-22.449722","48°57'30W","22°26'59S",NA,NA,"Árvore, flores verde-amareladas.Habitat: Floresta Estacional Semidecidual","SHPR001337",NA,"2409","América do Sul","exsicata",NA,"Anthophyta",NA,NA,NA,NA,NA,"2020","11",NA,NA,NA,NA,NA,NA
"1566","2014-09-09 14:08:38-03","UNIVILLE","JOIW","213","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"G.C.T.Ceccantini","2006","07","22","Brasil","MG","Matozinhos","Fazenda Jagoara Velha - Cerrado","-43.969944","-19.454361","43º58'11,8'' W","19º27'15,7'' S","711","711","Arbusto, h=1,5m, DB= 2,1cm. Madeira coletada da base",NA,NA,"2913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","2014-09-09 14:08:38-03","UNIVILLE","JOIW","356","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","J.R. Pirani","J.C.F.Melo Jr.","2006","10","24","Brasil","MG","Matozinhos","Cerrado IBAMA","-43.882333","-19.50775","43º52'56,4'' W","19º30'27,9'' S","758","758","Árvore, h=1,20 m., CB=4cm. Frutos verdes. Madeira da base coletada",NA,NA,"603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","2014-09-09 14:08:38-03","UNIVILLE","JOIW","548","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"G.Q.Freire","2007","04","13","Brasil","MG","Matozinhos","Cerrado PRECOM . Trilha aberta. Cerrado aberto","-43.882333","-19.50775","43º52'56,4'' W","19º30'27,9'' S","758","758","Arbusto, h=1m, CAP=7cm. Flor branca. Madeira coletada de ramo principal",NA,NA,"287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","2021-02-04 10:27:36-03","UFRPE","HST","20127","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A.M.Miranda","M.E.Saraiva","2013","06","26","Brasil","Pernambuco","Exu","Chapada do Araripe","-30.663333","-7.469167","30W39'48''","7S28'09''","950","950","Árvore; caule marrom acinzentado; fruto imaturo verde amarronzado.","HST020127",NA,"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,NA,NA,NA,NA
"1570","2021-02-04 10:27:36-03","UFRPE","HST","20156","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A.M.Miranda","M.E.Saraiva","2013","05","16","Brasil","Pernambuco","Exu","Chapada do Araripe","-30.663333","-7.469167","30W39'48''","7S28'09''","950","950","Arbusto ca. 2 m alt.; caule marrom avermelhado; folhas discolores; frutos imaturos verdes.","HST020156",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA
"1571","2021-02-04 10:27:36-03","UFRPE","HST","22657","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","J.P.G.Silva","J.P.G. Silva","2018","12","13","Brasil","Pernambuco","Sirinhaém","Usina Trapiche","-35.147736","-8.551872","35W8'51,85''","8S33'6,74''",NA,NA,"Árvore ca. 10 m alt.; CAP 125 cm; casca morta de coloração verde quase acinzentada, casca viva vermelho escuro; folhas verde opaca da face adaxial e verde claro na face abaxial; frutos maduros e secos de cor marrom possuindo três seme","HST022657",NA,"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"1572","2021-02-04 10:27:36-03","UFRPE","HST","23164","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","M.L.Fonseca","M.L. Fonseca; C.W.Fagg; E.Cardoso & N.R.Oliveira","2002","08","15","Brasil","Goiás","Pirenópolis","Serra dos Pireneus","-48.8875","-15.806944","48W53'15''","15S48'25''","1165","1165","Subarbusto heliófito ca. 70cm de altura. Inflorescência verde ou amarronzada. Comum.","HST023164",NA,"3504",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","09",NA,NA,NA,NA,NA,NA
"1573","2021-02-04 10:27:36-03","UFRPE","HST","11356","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","M.F.A.Lucena","A.A.Ribeiro-Filho","2001","02","26","Brasil","Bahia","Lençóis","Rio Mandassaia","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"Árvore ca. 12 m alt. Folhas cartáceas, discolores, face adaxial verde-escuro, abaxial verde claro. Frutos imaturos verdes.Cápsulas com sementes vermelhas.","HST011356",NA,"203",NA,NA,NA,NA,NA,NA,NA,"47385","auto","2007","11",NA,NA,NA,NA,NA,NA
"1574","2021-02-04 10:27:36-03","UFRPE","HST","18108","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A.M.Miranda","A.M.Miranda; et al.","2010","08","18","Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"Arvoreta ca. 1,50 m alt.; caule acinzentado; folhas levemente crassas, adaxialmente verde-brilhante; inflorescência amarelada.","HST018108",NA,"6214",NA,NA,NA,NA,NA,NA,NA,"47329","auto","2010","08",NA,NA,NA,NA,NA,NA
"1575","2021-02-04 10:27:36-03","UFRPE","HST","18489","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A.M.Miranda","H.Adorno","2010","11","20","Brasil","Bahia","Mata de São João","Praia do Forte","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"Arbusto ca. 1,20 m alt.; caule acinzentado; folhas papiráceas; pequenas inflorescências esverdeadas.","HST018489",NA,"50",NA,NA,NA,NA,NA,NA,NA,"47329","auto","2010","12","22",NA,NA,NA,NA,NA
"1576","2021-02-04 10:27:36-03","UFRPE","HST","16092","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","L.P.de Queiroz","A.M.Miranda; et J.Ferraz","2008","12","01","Brasil","Bahia","Mata de São João","próximo ao antigo aeroporto.","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"Arbusto ca. 1,20 m alt., caule marrom; folhas levemente crassas, verde-brilhante; flores creme-amareladas.","HST016092",NA,"5852",NA,NA,NA,NA,NA,NA,NA,"47329","auto","2009",NA,NA,NA,NA,NA,NA,NA
"1577","2021-02-04 10:27:36-03","UFRPE","HST","1785","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A.M.Miranda","J.S.Sobrinho","1965","10","26","Brasil","Ceará","Crato","Chapada do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Flores em capítulos pequenos de côr alva.","HST001785",NA,"124",NA,NA,NA,NA,NA,NA,NA,"30071","auto","2013","05","10",NA,NA,NA,NA,NA
"1578","2021-02-04 10:27:36-03","UFRPE","HST","9378","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A.M.Miranda","A.M.Miranda; D.Lima","1999","01","13","Brasil","Ceará","Crato","Floresta Nacional do Araripe,","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Arvoreta ca. 2 m alt.; caule acinzentado; folhas membranáceas; flores esverdeadas.","HST009378",NA,"3112",NA,NA,NA,NA,NA,NA,NA,"30071","auto","2020","02","14",NA,NA,NA,NA,NA
"1579","2021-02-04 10:27:36-03","UFRPE","HST","21985","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A.M.Miranda","J.E.L. Torres; W.B.Santos (Parcela C57 ind. 6777)","2017","04","21","Brasil","Pernambuco","Exu","Serra das Abelhas","-39.7242012023926","-7.51194000244141",NA,NA,"24","24","Arbusto ca. 5 m alt. e 26 cm CAP; frutos imaturos verdes.","HST021985",NA,"83",NA,NA,NA,NA,NA,NA,NA,"29194","auto","2017",NA,NA,NA,NA,NA,NA,NA
"1580","2021-02-04 10:27:36-03","UFRPE","HST","21934","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","A.M.Miranda","J.E.L. Torres; W.B.Santos (Parcela C42 ind. 6019)","2016","08","12","Brasil","Pernambuco","Exu","Serra das Abelhas","-39.7242012023926","-7.51194000244141",NA,NA,"24","24","Arvoreta ca. 3,5 m alt. e 13 cm CAP; frutos imaturos verdes.","HST021934",NA,"23",NA,NA,NA,NA,NA,NA,NA,"29194","auto","2016","09",NA,NA,NA,NA,NA,NA
"1581","2021-02-09 10:12:35-03","UENF","HUENF","9","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Nascimento, M.T.","1991","11","13","Brasil","Roraima","Amajari","Ilha de Maracá Estação Ecológica de Maracá","-61.433889","3.363333","61º26'2''W","3º21'48''N","118","118","Árvore 3091 da parcela 3 da floresta mista","HUENF00000011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","2021-02-25 10:11:56-03","CVRD","CVRD","12095","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","cf. guianensis","Maprounea cf. guianensis","Aubl.","Domingos A. Folli","Folli, D.A.","2009","03","16","BRASIL","ES","Linhares",NA,"-39.96263","-19.181639","-39,96263","-19,181639","27","27","<ll>dwc_commonname:</ll> Carambola da mata","CVRD012095",NA,"6311","América do Sul",NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"2009","03","16","Magnoliopsida",NA,NA,NA,NA
"1583","2021-02-25 10:11:56-03","CVRD","CVRD","7098","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","cf. guianensis","Maprounea cf. guianensis","Aubl.","Domingos A. Folli","Folli, D.A.","2001","10","10","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Carambola da mata","CVRD007098","CVRD007098","4084","América do Sul",NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"48094","auto","2001","10","10","Magnoliopsida",NA,NA,NA,NA
"1584","2021-02-25 10:11:56-03","CVRD","CVRD","13978","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","cf. guianensis","Maprounea cf. guianensis","Aubl.",NA,"J.R. Stehmann","2007","02","08","BRASIL","ES","Linhares","Curso de Taxonomia UFMG","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore de aprox. 6 m. de altura. Frutos verdes imaturos <ll>dwc_commonname:</ll> Carambola da mata","CVRD013978",NA,"4783","América do Sul",NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"48094","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1585","2021-02-25 10:11:56-03","CVRD","CVRD","3723","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","cf. guianensis","Maprounea cf. guianensis","Aubl.","Domingos A. Folli","Folli, D.A.","1992","01","28","BRASIL","ES","Linhares","Próxima ao Auditório. Coleta de flor DAF.1408","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Carambola da mata","CVRD003723","CVRD003723","1574","América do Sul",NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"48094","auto","1992","01","28","Magnoliopsida",NA,NA,NA,NA
"1586","2021-02-25 10:11:56-03","CVRD","CVRD","3413","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","cf. guianensis","Maprounea cf. guianensis","Aubl.","Domingos A. Folli","Folli, D.A.","1991","09","16","BRASIL","ES","Linhares","Próxima ao Auditório. Coleta de fruto 1574.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Carambola da mata","CVRD003413",NA,"1408","América do Sul",NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"48094","auto","1991","09","16","Magnoliopsida",NA,NA,NA,NA
"1587","2021-02-25 10:11:56-03","CVRD","CVRD","361","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","cf. guianensis","Maprounea cf. guianensis","Aubl.","Ricardo S. Secco","Silva, I.A.","1979","10","12","BRASIL","ES","Linhares","Próxima a uma Sapucaia mirim e duas árvores de Boleira.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Carambola da mata","CVRD000361",NA,"89","América do Sul",NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"48094","auto","1986","03","25","Magnoliopsida",NA,NA,NA,NA
"1588","2021-02-25 10:11:56-03","CVRD","CVRD","1862","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis",NA,"T. S. dos Santos","Menandro, M.S.","1986","05","13","BRASIL","MG","Rio Vermelho","Árvore em formação secundária.","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"Folhas discolor com face dorsal verde escuro e ventral mais clara; nervuras aparentes; ramos e pecíolos quase pretos; folhas maduras cor alaranjadas. <ll>dwc_commonname:</ll> Canudo de barco","CVRD001862",NA,"76","América do Sul",NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"26996","auto","1987","09","01","Magnoliopsida",NA,NA,NA,NA
"1589","2021-03-01 11:55:03-03","UFPE","UFP","41369","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Oliveira, M; Cara, PAA de","2004","12",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Árvore.; Árvore.","UFP041369",NA,"UFP41369",NA,NA,NA,NA,"Malpighiales",NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1590","2021-03-01 11:55:03-03","UFPE","UFP","50107","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Lucena, MFA","Ducke, A","1955","02","19","Brasil","Ceará","Fortaleza",NA,"-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"Arbórea pequena.; Arbórea pequena.","UFP050107",NA,"s.n.",NA,NA,NA,NA,"Malpighiales",NA,NA,"19924","auto","2008","02","18",NA,NA,NA,NA,NA
"1591","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Alves, M; Alves, V; Carvalho, A; A.Yoshitake; Lima, L; M.Fantinati; Arruda, R","2000","08","24","Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Arbusto ca. 1,5m alt.; látex branco-transparente, inflorescência masculina esverdeada-estrobiliforme, feminina basal vináceo-esverdeada.; Arbusto ca. 1,5m alt.; látex branco-transparente, inflorescência masculina esverdeada-estrobiliforme, feminina b",NA,NA,"UFP34890",NA,NA,NA,NA,"Malpighiales",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1592","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Alves, M; Santos, E; Unwin, M","2001","02","13","Brasil","Tocantins","Palmas",NA,"-48.3602981567383","-10.2128000259399",NA,NA,"750","750","Arbusto ca. 70cm alt.; látex branco-leitosos, frutos imaturos verdes. Cerrado arbustivo-com solo pedregoso.; Arbusto ca. 70cm alt.; látex branco-leitosos, frutos imaturos verdes. Cerrado arbustivo-com solo pedregoso.",NA,NA,"UFP32344",NA,NA,NA,NA,"Malpighiales",NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1593","2021-03-01 11:55:03-03","UFPE","UFP","13863","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Laurênio, A; Lucena, A","Benko-Isepon, AM","1993","02","24","Brasil","Pará","Belém do Pará",NA,NA,NA,NA,NA,NA,NA,"Árvore com cerca de 8m de altura e tronco com diâmetro de 25cm.; Árvore com cerca de 8m de altura e tronco com diâmetro de 25cm.","UFP013863",NA,"UFP13863",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,"1997","04","24",NA,NA,NA,NA,NA
"1594","2021-03-01 11:55:03-03","UFPE","UFP","2026","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Marccus, Alves","Alves, JLH de","1969","07","13","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFP002026",NA,"UFP2026",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,"1993","12","15",NA,NA,NA,NA,NA
"1595","2021-03-01 11:55:03-03","UFPE","UFP","27160","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Hatschbach, G","Hatschbach, G; Spichiger, R; Cervi, AC","1999","10","19","Brasil","Minas Gerais","Varzeão de Minas",NA,NA,NA,NA,NA,NA,NA,"Árvore, 5m, flor creme. Cerrado, em pequena mata.; Árvore, 5m, flor creme. Cerrado, em pequena mata.","UFP027160",NA,"UFP27160",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"1596","2021-03-01 11:55:03-03","UFPE","UFP","4903","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Marccus, Alves","Mariluza, Barros; Alves, JLH de","1980","08","19","Brasil","Distrito Federal","Brasília",NA,"-47.816667","-15.866667","-47.816667","-15.866667","1130","1130","Arvoreta 3m; folhas com superfície adaxial brilhante; mata semidecídua.; Arvoreta 3m; folhas com superfície adaxial brilhante; mata semidecídua.","UFP004903",NA,"UFP4903",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,"1993","12","15",NA,NA,NA,NA,NA
"1597","2021-03-01 11:55:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Lucena, MFA","Ducke, A","1955","02","19","Brasil","Ceará","Fortaleza",NA,"-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"Arbórea pequena.; Arbórea pequena.",NA,NA,"s.n.",NA,NA,NA,NA,"Malpighiales",NA,NA,"19924","auto","2008","02","18",NA,NA,NA,NA,NA
