"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","individualCount","class","fieldNumber","previousCatalogNumber"
"102","2020-09-12 05:00:02-03","US","US","3492231","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"J. N. Nakajima, R. Romero & D. Simao","427","1994","8","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Procedencia: Estrada para Sao Roque de Minas, 15 km da guarita de Sacramento, Parna Serra da Canastra Sacramento, Minas Gerais, Brasil",NA,NA,NA,NA,NA,NA,"US01683361","US01683361_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"103","2020-09-12 05:00:02-03","US","US","3375090","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"R. C. Mendonça, G. Nunes & M. Fonseca","3131","1997","10","3","South America - Neotropics","Brazil","Goiás",NA,"Goiás. Municipio de Niquelandia. Fazenda Engenho a 12 Km de Niquelandia na estrada de Chao em direcao a padre Bernardo. Area da Filipa","-48.3953","-14.5781","655",NA,NA,NA,"US01683363","US01683363_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"104","2020-09-12 05:00:02-03","US","US","2567793","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"W. A. Archer","4093",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Brazil. State of Minas Gerais. Along highway and r. r. between Diamantina and Guinda",NA,NA,NA,NA,NA,NA,"US01683359","US01683359_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"105","2020-09-12 05:00:02-03","US","US","3190441","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"M. A. Silva","1029","1990","9","12","South America - Neotropics","Brazil","Distrito Federal",NA,"Distrito Federal. Fazenda Agua Limpa, unb. Cerrado queimado recentemente ao lado da estrada junto ao campo limp, proximo ao corrego Taquara",NA,NA,NA,NA,NA,NA,"US01683369","US01683369_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"106","2020-09-12 05:00:02-03","US","US","3302994","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"M. Fonseca & F. C. A. Oliveira","137","1994","10","17","South America - Neotropics","Brazil","Distrito Federal",NA,"Distrito Federal. Reserva Ecologica do IBGE. Margen de Mata",NA,NA,"0.1",NA,NA,NA,"US01683368","US01683368_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"107","2020-09-12 05:00:02-03","US","US","3347670","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"M. Fonseca, E. C. Lopes, M. A. Silva & C. A. Cid Ferreira","1158","1996","9","17","South America - Neotropics","Brazil","Goiás",NA,"Goiás. Municipio de Niquelandia. Segunda bica do asfalto ca. 8 km de Niquelandia. Companhunha de Niquel Tocantins.","-48.4331","-14.3967",NA,NA,NA,NA,"US01683367","US01683367_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"108","2020-09-12 05:00:02-03","US","US","3497959","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"R. M. Harley, A. M. Giulieti, B. Stannard, D. J. N. Hind & et al.","24853","1988","10","12","South America - Neotropics","Brazil","Minas Gerais",NA,"Minas Gerais. Mun.: Buenopolis. Serra do Cabral, a 6-7 km da cidade",NA,NA,"760",NA,NA,NA,"US01683354","US01683354_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"109","2020-09-12 05:00:02-03","US","US","2197181","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom",NA,"A. Macedo","3695","1952","7","28","South America - Neotropics","Brazil","Goiás",NA,"Jiriueus. Municipio Corumba. Estado Goiás",NA,NA,NA,NA,NA,NA,"US01683366","US01683366_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"110","2020-09-12 05:00:02-03","US","US","3332260","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","phoenix","Inulopsis phoenix","G.L. Nesom",NA,"M. Fonseca, M. Pereira Neto & E. Cardoso","652","1995","9","28","South America - Neotropics","Brazil","Goiás",NA,"Goiás, Parque Nacional Chapada dos Veadeiros. Alto Paraiso-Cruzeiro.",NA,NA,"1126",NA,NA,NA,"US01683349","US01683349_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"111","2020-09-12 05:00:02-03","US","US","3317480","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","phoenix","Inulopsis phoenix","G.L. Nesom",NA,"R. C. Mendonça, R. Marquete, M. C. Silva Jr., M. Aurelio Silva & F. C. A. Oliveira","2250","1995","8","15","South America - Neotropics","Brazil","Goiás",NA,"Goiás, Parque Nacional Chapada dos Veadeiros. Solo: cor cinza, argiloso, relevo plano; estrada de chao entre Alto Paraiso Sao Jorge, a 26 Km de Alto Paraiso","-47.775","-14.1614",NA,NA,NA,NA,"US01683348","US01683348_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"112","2020-09-12 05:00:02-03","US","US","3190413","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Inulopsis","phoenix","Inulopsis phoenix","G.L. Nesom",NA,"M. L. M. Azevedo & D. Alvarenga","939","1990","9","18","South America - Neotropics","Brazil","Distrito Federal",NA,"Area Dom Cristo Redentor Cerrado Queimado Recentemente.",NA,NA,NA,NA,NA,NA,"US00432654","US00432654_01",NA,NA,NA,NA,NA,NA,NA,"Holotype","1","Dicotyledonae",NA,NA
"113","2020-09-02 16:21:20-03","Cenargen","CEN","94541","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,"Rafaela Luíza Rezende Machado Leite","45","2008","08","29",NA,"Brasil","MG","MOEDA","Serra da Moeda. Entrada para Moeda, cerca de 33 km S de Belo Horizonte a partir do entrocamento do anel rodoviário com a BR-040. Morros a esquerda da pista em direção a Moeda, cerca de 3 km após o entrocamento com a BR-040.","-43.951388","-20.287777","1299","1299","Exsicatas","Doação Herbário UFMG - BHCB n° 129073","CEN00094541","CEN00094541",NA,NA,NA,NA,NA,"-43.951388","-20.287777",NA,"1",NA,NA,NA
"114","2020-09-02 16:21:20-03","Cenargen","CEN","18447","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","A. M. Teles","Bruno Machado Teles Walter","2251","1994","11","25",NA,"Brasil","DF","BRASILIA","Fazenda Água Limpa/UNB. Campo Limpo,ao lado da margem esquerda da porção central da Mata de Galeria do Córrego da Onça.","-47.9296989440918","-15.7797002792358","1050","1050","Exsicatas","Capítulos amarelos: flores liquadas brancas. Local queimado há 12 dias. Floresceu após o fogo. Doação - Flora do Brasil - Distrito Federal","CEN00018447","CEN00018447","2005","06",NA,"70570","auto","-4791667.0","-1595000.0",NA,"1",NA,NA,NA
"115","2020-09-02 16:21:20-03","Cenargen","CEN","39477","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","A. M. Teles","Ernestino de S. Gomes Guarino","378","2000","09","04",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, borda da mata do córrego Riacho Fundo, área recem queimada.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas","Solo com presença de concressões.","CEN00039477","CEN00039477","2005","06",NA,"70570","auto","-4800000.0","-1586667.0",NA,"2",NA,NA,NA
"116","2020-09-02 16:21:20-03","Cenargen","CEN","35331","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","A. M. Teles","João Marcelo de Rezende","110","1995","09","15",NA,"Brasil","DF","BRASILIA","Parque Boca da Mata, no campo de murundus.","-47.9296989440918","-15.7797002792358","1150","1150","Exsicatas","Flores férteis amarelas, flores estéreis brancas, as raízes acumulam água.","CEN00035331","CEN00035331","2005","06",NA,"70570","auto",NA,NA,NA,"4",NA,NA,NA
"117","2020-09-02 16:21:20-03","Cenargen","CEN","35330","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","A. M. Teles","João Marcelo de Rezende","90","1995","09","08",NA,"Brasil","DF","BRASILIA","Parque Boca da Mata, no campo de murundus.","-47.9296989440918","-15.7797002792358","1150","1150","Exsicatas","Flores férteis amarelas e flores estéreis róseas. As raízes armazenam água.","CEN00035330","CEN00035330","2005","06",NA,"70570","auto",NA,NA,NA,"4",NA,NA,NA
"118","2020-09-02 16:21:16-03","Cenargen","CEN","104265","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","J. B. Bringel","João Bernardo de Azevedo Bringel Jr.","1077","2014","10","31",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Estrada Alto Paraíso - São Jorge.","-47.5099983215332","-14.1324996948242",NA,NA,"Unicata",NA,"CEN00104265","CEN00104265","2014","11",NA,"44724","auto",NA,NA,NA,"1",NA,NA,NA
"119","2020-09-02 16:21:20-03","Cenargen","CEN","25822","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","A. M. Teles","Alba Evangelista Ramos","903","1994","09","05",NA,"Brasil","DF","BRASILIA","APA - Gama - Cabeça de Veado. Abrigo Cristo Redentor. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Alt.: 1025 - 1150m. Caule verde, cálice verde, brácteas periféricas brancas, flores de pétalas amarelas (duas semanas após queimada). Parece manga. Doação do Herbario Ezechias Paulo Heringer - HEPH 10461-2. Fundação Zoobotân. do Distrito Federal. Flora do Brasil.","CEN00025822","CEN00025822","2007","10",NA,"70570","auto","-4785000.0","-1586667.0",NA,"1",NA,NA,NA
"120","2020-09-02 16:21:20-03","Cenargen","CEN","57880","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","A. M. Teles","Ernestino de S. Gomes Guarino","830","2001","09","10",NA,"Brasil","DF","BRASILIA","Vale do Córrego Riacho Fundo, na margem direita do mesmo. Entre o Riacho Fundo e a Fazenda Sucupira.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas","Restos florais alvos.","CEN00057880","CEN00057880","2012","04",NA,"70570","auto","-4801667.0","-1586667.0",NA,"2",NA,NA,NA
"121","2020-10-16 10:36:07-03","UFG","HJ","6743","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Aristônio Magalhães Teles","Souza, L.F.","4058","2009","09","04",NA,"Brasil","Goiás","Caiapônia","Serra do Caiapó, sítio Vale das Palmeiras.","-51.879444","-17.278333","773","773",NA,NA,"HJ00006743","HJ00006743",NA,NA,NA,NA,NA,"51º52'46''W","17º16'42''S",NA,NA,NA,NA,NA
"122","2021-03-15 18:25:29-03","USP","SPF","222677","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Heiden, G","Siniscalchi, CM","484","2014","07","10",NA,"Brasil","Goiás","Alto Paraíso de Goiás","RPPN Cara Preta, Rodovia GO-118, a ca. 12 km de Alto Paraíso, entrada da RPPN.","-47.523875","-14.008483","15","15",NA,"Erva frágil, ramos e folhas verde-claros com tricomas alvos. Flores liguladas alvas e flores tubulares amarelas.; Cerrado com solo muito pedregoso.","SPF00222677",NA,"2014","07",NA,NA,NA,"-47.523875","-14.008483",NA,NA,NA,NA,NA
"123","2018-05-14 16:58:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum",NA,"RRC ID Flag","R. Romero","2782","1995","9","26","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","2782",NA
"124","2018-05-14 16:43:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum",NA,"RRC ID Flag","J. Nakajima","434","1994","8","21","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","434",NA
"125","2019-01-25 15:33:57-02","IAC","IAC","6872","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","J.N. Nakajima","A.P. Viégas","s/nº","1942","10","03",NA,"Brasil","Minas Gerais","Belo Horizonte","Rancho Fundo, Santa Luzia","-43.9378","-19.9208",NA,NA,NA,NA,NA,NA,"1998","10","03",NA,NA,"-43.9378","-19.9208",NA,NA,NA,NA,NA
"126","2016-08-23 10:58:50-03","NHMLondon","NHM-LONDON-BOT","BM000834473","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Jacek Wajer; Natural History Museum; Life Sciences","George Gardner; b.1812; d.1849; Gardner","4237","1840","05",NA,NA,"Brasil","Goiás",NA,NA,"-49.675","-15.883333",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/b361381596c57fe8997d1d9b68bde830fa379b56/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2011","03",NA,NA,NA,"-49.675","-15.883333","Type",NA,NA,NA,"NHMUK:ecatalogue:4971351"
"127","2019-11-01 14:53:56-03","UnB","UB","14133","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Fonsêca, SG","300","1967","08","25","Southern America","Brasil","Goiás",NA,"Serra Dourada. Em cima da Serra",NA,NA,NA,NA,NA,"Estames amarelos.; Erva 10cm. Flores brancas",NA,NA,"2005","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 14:53:56-03","UnB","UB","14128","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Irwin, HS; Souza, R; Santos, RR","8741?rot tr","1965","09","27","Southern America","Brasil","Distrito Federal","Brasília","Near Sobradinho","-47.9296989440918","-15.7797002792358","1100","1100",NA,"Rays white; disc yellow.; Low herb 10cm; Burned-over cerrado.",NA,NA,"2005","06",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 14:53:56-03","UnB","UB","121937","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Heiden, G","Pires, JM","9854","1963","07","07","Southern America","Brasil","Goiás","Cristalina","Fazenda Lopo Botelho","-47.6136016845703","-16.7686004638672",NA,NA,NA,"Flores esbranquiçadas.; Campo queimado",NA,NA,"2011","04",NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-01 14:53:56-03","UnB","UB","14134","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Heringer, EP","5058","1955","11","14","Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"Cerrado.",NA,NA,"2005","06",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-01 14:53:56-03","UnB","UB","122278","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Nakajima, JN","Romero, R","1153","1994","08","23","Southern America","Brasil","Minas Gerais","São Roque de Minas","Próximo da torre de observação, Estrada para Sacramento, PARNA Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Brácteas esverdeadas. Corola ligulada branca. Corola tubulosa amarelada; Herbáceo 0,15m.; Campo limpo",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-01 14:53:56-03","UnB","UB","109066","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Mendonça, RC; Nunes, G; Fonseca, ML","3093","1997","10","01","Southern America","Brasil","Goiás","Niquelândia","Companhia de Níquel Tocantins CNT; estrada à esquerda da mina de níquel, ca de 2km da entrada.","-48.399167","-14.343611","1040","1040",NA,"Erva 10cm; heliófita; folhas membranáceas; flor com corola amarela; lígulas das flores externas da inflorescência de cor branca, estigma amarelo; Campo rupestre. Área queimada recentemente.",NA,NA,"2005","06",NA,NA,NA,"-48.399167","-14.343611",NA,NA,NA,NA,NA
"133","2019-11-01 14:53:56-03","UnB","UB","14126","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","César, HL","725","1979","08","14","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. Área de experimentação sobre os efeitos do fogo na vegetação","-47.933333","-15.95",NA,NA,NA,"Campo sujo.",NA,NA,"2005","06",NA,NA,NA,"-47.933333","-15.95",NA,NA,NA,NA,NA
"134","2019-11-01 14:53:56-03","UnB","UB","14129","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Fiedler, L; Grandi, TSM","8","1980","08","05","Southern America","Brasil","Distrito Federal","Brasília","Chapada de Contagem, DF-5","-47.966667","-15.616667","1200","1200",NA,"Flores em capítulo, brancas.; Erva 10cm; Cerrado.",NA,NA,"2005","06",NA,NA,NA,"-47.966667","-15.616667",NA,NA,NA,NA,NA
"135","2019-11-01 14:53:56-03","UnB","UB","14130","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Walter, BMT","2251","1994","10","14","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa - UnB. Ao lado da margem esquerda da porção central da Mata de Galeria do Córrego da Onça","-47.916667","-15.95","1050","1050",NA,"Capítulos amarelos; flores liguladas brancas.; Erva; Campo sujo.",NA,NA,"2005","06",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA
"136","2019-11-01 14:53:56-03","UnB","UB","14135","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Irwin, HS; Soderstrom, TR","7005","1964","10","18","Southern America","Brasil","Goiás",NA,"Ca. 38km S of Caiapônia on road to Jataí","-51.783333","-17.2","800","1000",NA,"Ligulate corollas white; disc dull yellow.; In partial shade of cerrado thicket.",NA,NA,"2005","06",NA,NA,NA,"-51.783333","-17.2",NA,NA,NA,NA,NA
"137","2019-11-01 14:53:56-03","UnB","UB","14728","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Proença, CEB","Proença, CEB; Harris, SA","2964","2004","09","19","Southern America","Brasil","Goiás","Pirenópolis","Próximo da Entrada do Parque Estadual da Serra dos Pirineus","-48.834722","-15.801111","900","1100",NA,"Brácteas do escapo verde arroxeadas; base do escapo verde arroxeado. Brácteas involucrais verde pálido com pontas arroxeadas. Diâmetro do capítulo 3cm; flores do raio brancas até 1cm; flores do raio amarelas abrindo-se de fora para dentro.; Erva 0,1",NA,NA,"2004","10","07",NA,NA,"-48.834722","-15.801111",NA,NA,NA,NA,NA
"138","2019-11-01 14:53:56-03","UnB","UB","189312","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Zanatta, MRV; Silva, JS","1379","2012","06","28","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília (PNB)","-48.009722","-15.643611","1182","1182",NA,"Fotos (M.R.V.Zanatta); Erva, 0,15m. Flor branca e amarela; Campo sujo queimado",NA,NA,"2012","06",NA,NA,NA,"-48.009722","-15.643611",NA,NA,NA,NA,NA
"139","2019-11-01 14:53:56-03","UnB","UB","189315","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Zanatta, MRV; Silva, JS","1382","2012","06","28","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília (PNB)","-47.996333","-15.654106","1154","1154",NA,"Fotos (M.R.V.Zanatta); Erva, 0,2m. Flor branca, estames amarelos; Campo limpo queimado",NA,NA,"2012","06",NA,NA,NA,"-47.996333","-15.654106",NA,NA,NA,NA,NA
"140","2019-11-01 14:53:56-03","UnB","UB","207549","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Bringel, JBA","Chaves, DA; Gonçalves, MF; Moreira, PH","603","2014","10","11","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.3318","-18.23815","1650","1650",NA,"Complexo Rupestre",NA,NA,"2015","11",NA,NA,NA,"-43.3318","-18.23815",NA,NA,NA,NA,NA
"141","2019-11-01 14:53:56-03","UnB","UB","2467","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Silva, FC","s.n.","1980","09","03","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa","-47.916667","-15.95",NA,NA,NA,"Flor do disco amarela, flor marginal com ligula branca.; Erva; Cerradão, após queimada.",NA,NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA
"142","2019-11-01 14:53:56-03","UnB","UB","14127","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Teles, AM","Ratter, JA; Fonsêca, SG; Fonsêca Filho, J; Ribeiro, JF; Silva, JCS","3493","1976","08","27","Southern America","Brasil","Distrito Federal","Brasília","In the area of the Córrego Cabeça de Veado, ca. 9,5km SEE of Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Ray florets white; disc florets pale yellow.; Small perennial herb; Campo Limpo.",NA,NA,"2005","06",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-08-08 09:59:15-03","UFU","HUFU","78441","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Teles, A.M.","Pedrosa, L.G.","294","2018","05","16",NA,"Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva, 20cm. Flor branca/ amarela.; Cerrado.","HUFU00076053",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-05-06 11:53:24-03","UFU","HUFU","9971","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2782","1995","09","26",NA,"Brasil","Minas Gerais","São Roque de Minas","Córrego da Fazenda, Morro após o vale do São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbáceo ca. de 0,15 m. Brácteas verdes, corola branca, anteras e estigma amarelo.; Campo rupestre. Área recém queimada.","HUFU00057996","HUFU00057996","1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-05-06 11:53:24-03","UFU","HUFU","6103","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Nakajima, J.N.; Romero, R. & Simão, D.G.","434","1994","08","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,10 m. Brácteas verdes, corola ligulada branca, corola tubulosa amarela, antera e estigmas amarelos.; Campo limpo, 2 mêses após queimada, latossolo vermelho.","HUFU00058000","HUFU00058000","1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-05-06 11:53:24-03","UFU","HUFU","15560","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4557","1997","08","23",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,15 m. Brácteas esverdeadas, corola branca, ramos do estilete creme.; Campo limpo. Solo pedregoso, 1 mês após queimada.","HUFU00058001","HUFU00058001","1998","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-05-06 11:53:24-03","UFU","HUFU","6039","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Nakajima, J.N.; Romero, R. & Simão, D.G.","427","1994","08","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo à guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,2 m. Brácteas verdes, corola ligulada branca, corola tubulosa amarela.; Campo limpo com afloramento rochoso, 1 mês após queimada.","HUFU00058002","HUFU00058002","1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
