"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"97","2021-03-21 19:35:15-03","UFC","EAC","1255","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Fernandes, A.; Nunes, E.","Fernandes, A.","EAC1255","1955","06","18","Southern America","Brasil","Ceará","Fortaleza","Taperoaba-Parangaba.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0001255","EAC0001255","19924","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-21 19:35:15-03","UFC","EAC","11438","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Fernandes, A.; Nunes, E.","Nunes, E.","EAC11438","1982","05","22","Southern America","Brasil","Ceará","Parambu","Fazenda Pau Preto","-40.6944007873535","-6.21111011505127",NA,NA,NA,"Erva.; Capoeira","EAC0011438","EAC0011438","45414","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-21 19:35:15-03","UFC","EAC","12689","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Fernandes, A.; Nunes, E.","Fernandes, A.; Soares, R.P.; Nunes, E.; Figueiredo, M.A.","EAC12689","1984","06","07","Southern America","Brasil","Ceará","Santa Quitéria","Serra da Mina-Itataia","-40.1567001342773","-4.33194017410278",NA,NA,NA,"Subarbusto.; Capoeira","EAC0012689","EAC0012689","62463","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-21 19:35:15-03","UFC","EAC","17663","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Fernandes, A.; Nunes, E.","Fernandes, A.","EAC17663","1991","05","17","Southern America","Brasil","Ceará","Sobral","Fazenda Macapá-Taperuaba","-40.3497009277344","-3.68611001968384",NA,NA,NA,"Caatinga","EAC0017663","EAC0017663","84289","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-21 19:35:15-03","UFC","EAC","10120","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Fernandes, A.; Nunes, E.","Martins, P.","s.n.","1981","04","27","Southern America","Brasil","Ceará","Tauá","entre Marrecas e Barra","-40.2928009033203","-6.00305986404419",NA,NA,NA,"Erva., flor branca; Caatinga","EAC0010120","EAC0010120","70667","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-21 19:35:15-03","UFC","EAC","46612","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Miranda, A.M.","Miranda, A.M.","6048","2009","07","09","Southern America","Brasil","Pernambuco","Fernando de Noronha","Margem da rodovia","-32.4108009338379","-3.84028005599976",NA,NA,NA,"Subarbusto de ramos decumbentes, muito ramificado; caule verde; folha membranácea; flor branca.","EAC0046612","EAC0046612","8269","auto","2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-21 19:35:15-03","UFC","EAC","13614","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Fernandes, A.; Nunes, E.","Ramalho Campêlo, C.","1925","1982","07","10","Southern America","Brasil","Pernambuco","Gravatá","Fazenda Serra Grande.","-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,"EAC0013614","EAC0013614","19146","auto","1995","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:26:21-03","MBM","MBM","6990","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens","procumbens","Desmodium procumbens procumbens","(Mill.) Hitchcock","Burkart, A.","Hatschbach, G.","19114",NA,NA,NA,"Southern America","Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"MBM006990","MBM006990","33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:26:21-03","MBM","MBM","101591","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","spirale",NA,"Desmodium spirale","(Sw.) DC.","Fernandes, A.; Bezerra, P.","Martins, P.","s.n.",NA,NA,NA,"Southern America","Brazil","Ceará","Tauá","Entre Marrecas e Barra","-40.2928009033203","-6.00305986404419",NA,NA,NA,NA,"MBM101591",NA,"70667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-09-03 18:51:09-03","MNHN","RECOLNAT_MNHN_P","P00697748","PreservedSpecimen",NA,NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Schubert","Hartweg, K.T.",NA,NA,NA,NA,NA,"[Equateur]",NA,NA,"Guayaquil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00697748' target='other'> <mi>dwc_moreinfo</mi></a>","P00697748","P00697748_01",NA,NA,NA,NA,NA,NA,NA,NA,"650",NA,NA,NA,NA
"107","2015-09-04 02:32:48-03","MNHN","RECOLNAT_MNHN_P","P02750568","PreservedSpecimen",NA,NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima","Burchell",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,"hb","Donné par la direction du Jardin Royal de KEW. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02750568' target='other'> <mi>dwc_moreinfo</mi></a>","P02750568","P02750568_01",NA,NA,NA,NA,NA,NA,NA,NA,"9092",NA,NA,NA,NA
"108","2020-12-11 11:35:58-03","UFMG","BHCB","143782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","Mill.",NA,"Miranda, AM","6048","2009","07","09","Southern America","Brasil","Pernambuco","Ilha de Fernando de Noronha","Margem da rodovia",NA,NA,NA,NA,NA,"Subarbusto de ramos decumbentes, muito ramificado; caule verde; folhas membranaceas; flores brancas; frutos imaturos verdes.","BHCB004506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:35:58-03","UFMG","BHCB","24942","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","Mill.",NA,"Pinto, GCP","s.n.","1971","04",NA,"Southern America","Brasil","Bahia","Itapetinga",NA,"-40.2477989196777","-15.2489004135132",NA,NA,NA,"forrageiro","BHCB004579",NA,"59623","auto","2008","04",NA,NA,"19",NA,NA,NA,NA,NA,NA
"110","2020-03-11 09:00:57-03","URCA","HCDAL","4767","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Miranda, A. .M.","Miranda, A. .M.","HCDAL4767","2009","07","09",NA,"Brasil","Pernambuco","Ilha de Fernando de Noronha","Margem da Rodovia",NA,NA,NA,NA,NA,"Subarbusto de ramos decumbentes, muito ramificado; flores brancas; frutos imaturos verdes; folhas membranáceas; caule verde.",NA,NA,NA,NA,"2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-03-11 09:00:57-03","URCA","HCDAL","7411","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Miranda, A. .M.","Miranda, A. .M.; Gomes, A.; Oliveira, L.","HCDAL7411","1996","08","01",NA,"Brasil","Pernambuco","Caruaru",NA,"-35.9761009216309","-8.28332996368408",NA,NA,NA,"Trepadeira; flores brancas; frutos imaturos verdes; caule verde com manchas avermelhadas.",NA,NA,"35136","auto","2006","05",NA,NA,"14",NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","1002077","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","H. Adsersen","Henning Adsersen|Adsersen, Anne","Adsersen 1521","1977","4","1","South America","Ecuador","Galapagos",NA,"Santa María","-90.4303","-1.29781","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-12-04 07:03:00-02","MO","MOBOT","100807637","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"K. T. Hartweg","Hartweg 650","1839",NA,NA,"South America","Ecuador","Guayas","Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1",NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","1085062","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Jens E. Madsen","Madsen 63121","1987",NA,NA,"South America","Ecuador","Guayas",NA,"Isla Puná. Path from Puná Nueva to Estero de los Pozo. Semi-evergreen forest.","-79.91666","-2.73333","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","1085070","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Jens E. Madsen","Madsen 63385","1987",NA,NA,"South America","Ecuador","Guayas",NA,"Isla Puná. Vicinity of Bellavista. Disturbed savanna and fincas.","-80.21666","-2.78333","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","1085073","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Jens E. Madsen","Madsen 63437","1987",NA,NA,"South America","Ecuador","Guayas",NA,"Isla Puná. Path from Puná Nueva to Las Pozas. Disturbed, semi-deciduous forest. ","-79.9","-2.75","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","1085082","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Jens E. Madsen","Madsen 63578","1987",NA,NA,"South America","Ecuador","Guayas",NA,"Isla Puná. Puná Nueva to Concordia. Semi-deciduous forest.","-79.91666","-2.73333","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-09-04 04:40:00-03","MO","MOBOT","1319215","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","B.G. Schubert","Herbert H. Smith","Smith 268","1898",NA,NA,"South America","Colombia","Magdalena","Santa Marta",NA,NA,NA,"30.48000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2016-11-15 05:15:00-02","MO","MOBOT","1574296","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","D. Neill (MO)","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 38893","1983","4","30","South America","Bolivia","Tarija","O'Connor","10 km N of San Simón","-64.03333","-21.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2009-12-14 10:54:00-02","MO","MOBOT","1788403","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Fred A. Barkley","Barkley 17C385","1947","10","25","South America","Colombia","Antioquia","Santa Fé de Antioquia",NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-10-01 06:18:00-03","MO","MOBOT","1846950","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","R. Liesner","Gerrit Davidse|Ángel C. González","Davidse 19766","1981","11","27","South America","Venezuela","Anzoátegui","Libertad","Road from El Vigia to Buenos Aires, 8-15 airline km ENE of Bergantán.","-64.2166667","10.0166667","500.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1436",NA,"1",NA,NA
"122","2011-06-24 16:08:00-03","MO","MOBOT","3184158","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Phylliis S. Bentley","Bentley 337","1983","4","22","South America","Ecuador","Galapagos",NA,"In la Espanola. Area between the landing beach on the north side of the island to Puta Suarez and extending to the edge of the albatross colony.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2009-11-12 16:52:00-02","MO","MOBOT","3184553","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Julian A. Steyermark|Victor Carreño E.","Steyermark 108761","1973","12","27","South America","Venezuela","Lara",NA,"Dist. Jiménez: Paso de Angostura: Sitio de represa de Yacambú, en la confluencia de la Quebrada Honda con el Río Yacambú. W.,33 Km. Sureste de Sanare","-69.51666","9.68333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2011-11-03 16:53:00-02","MO","MOBOT","3184686","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Lourdes Cárdenas","Cárdenas de Guevara 3433","1984","11","8","South America","Venezuela","Aragua",NA,"Al pie de la selva decidua frente a Botanica. Facultad de Agronomia. Universidad Central del Venezuela. Maracay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2009-07-31 08:59:00-03","MO","MOBOT","3184821","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","R. Liesner","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115367","1977","10","26","South America","Venezuela","Delta Amacuro",NA,"Depto. Tucupita: airport at Tucupita.","-62.08333","9.08333","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2009-07-09 17:40:00-03","MO","MOBOT","3185900","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","R. L. Liesner","Henri Pittier","Pittier 13475","1932","10",NA,"South America","Venezuela",NA,NA,"Turmerito (Ingomar)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-06-25 17:09:00-03","MO","MOBOT","3186059","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","B. G. Schubert","Henri Pittier","Pittier 122","1927","12",NA,"South America","Venezuela","Aragua",NA,"Alrededores de Maracay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","3314211","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","M. Blasco (AAU)","Henry K. Svenson","Svenson 11203","1941","3","14","South America","Ecuador","Guayas",NA,"Sandy fields, Salinas.","-81","-2.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","3314213","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","M. Blasco (AAU)","Alban N. Stewart","Stewart 1562","1905","3",NA,"South America","Ecuador","Galapagos",NA,"Iguana Cove. Abundant on the sides of the cliffs above the cove.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","3314227","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"H. van der Werff","van der Werff 1046","1974","4","17","South America","Ecuador",NA,NA,"ISABELA, NE-slope of Volcan Alcedo.",NA,NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-09-09 13:42:00-03","MO","MOBOT","3482947","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","M. Nee","Isau Huamantupa","Huamantupa Chuquimaco 8923","2007","4","9","South America","Peru","Cusco","La Convención","Distrito Echarate, Chahuares. Bosque sabanero tropical secundario.","-72.5330556","-12.6530556","805.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","911047","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"J.E. Lawesson","Lawesson 3120",NA,NA,NA,"South America","Ecuador","Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-03-22 21:51:00-03","MO","MOBOT","99912","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","M. Blasco (AAU)","Margarita Blasco","Blasco 1688","1991","6","23","South America","Ecuador","Esmeraldas",NA,"Atacames beach, ruderal vegetation.","-79.83333","0.86666","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-09-09 13:41:00-03","MO","MOBOT","3184059","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","M. Nee","Gerardo Aymard","Aymard C. 5104","1986","12","11","South America","Venezuela","Portuguesa",NA,"Dtto. Guanare. Caserio La Montaña 4 km al NW de Cordoba. Bosque Húmedos mesotermicos y cafetales.","-69.8666667","10.4","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","3181778","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens","longipes","Desmodium procumbens longipes","(Schindl.) B.G. Schub.","B. G. Schubert","Augustus Fendler","Fendler 1785","1854",NA,NA,"South America","Venezuela",NA,NA,"Prope coloniam Tovar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","3187219","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens","longipes","Desmodium procumbens longipes","(Schindl.) B.G. Schub.","B. G. Schubert","Augustus Fendler","Fendler 1785",NA,NA,NA,"South America","Venezuela",NA,NA,"Colonia Tovar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","3314215","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens","longipes","Desmodium procumbens longipes","(Schindl.) B.G. Schub.","M. Blasco (AAU)","Calaway H. Dodson|Alwyn H. Gentry","Dodson 13888","1983","5","24","South America","Ecuador","Guayas",NA,"Capeira, km 21, Guayaquil to Daule. Tropical dry forest.","-79.96666","-2","20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","3314220","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens","longipes","Desmodium procumbens longipes","(Schindl.) B.G. Schub.","M. Blasco (AAU)","Calaway H. Dodson|Alwyn H. Gentry","Dodson 13844","1983","5","24","South America","Ecuador","Guayas",NA,"Capeira, km 21, Guayaquil to Daule. Tropical dry forest.","-79.96666","-2","20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","3314222","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens","procumbens","Desmodium procumbens procumbens",NA,"M. Blasco (AAU)","Henry K. Svenson","Svenson 11224","1941","4","5","South America","Ecuador","Guayas",NA,"Shaded rocks, Puntilla, Salinas.","-81","-2.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","3314224","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens","procumbens","Desmodium procumbens procumbens",NA,"M. Blasco (AAU)","Calaway H. Dodson|Alwyn H. Gentry","Dodson 13865","1983","5","24","South America","Ecuador","Guayas",NA,"Capeira, km 21, Guayaquil to Daule. Tropical dry forest.","-79.96666","-2","20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2010-02-04 17:49:00-02","MO","MOBOT","3187340","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens","typicum","Desmodium procumbens typicum","B.G. Schub.","B. G. Schubert","G. Mandon","Mandon 740","1848",NA,NA,"South America","Bolivia",NA,NA,"Vic. Sorata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-05-20 10:35:38-03","UFERSA","MOSS","8832","S","Plantae",NA,NA,"Leguminosae-Pap.","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Oliveira, O.F. de","Oliveira, O.F. de","5069","1997","06","28","América do Sul","Brasil","Rio Grande do Norte","Almino Afonso","Sítio Serra de São Miguel.","-37.75","-6.183333","500","500",NA,"herbácea a subarbustiva; coletada na caatinga; rara.",NA,NA,NA,NA,NA,NA,"37W45'00","6S11'00",NA,NA,NA,NA,NA,NA,NA
"143","2015-05-20 10:35:38-03","UFERSA","MOSS","8056","S","Plantae",NA,NA,"Leguminosae-Pap.","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima-Verde, L.W.; Loiola, M.I.B.","Figueiredo, M.A.","610","1996","05","29","América do Sul","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba","-40.184722","-6.674444","380","380",NA,"erva com 0,50 m.; coletada na caatinga arbórea aberta, margem esquerda do riacho catingueira; geologia cristalina, terreno arenoso; rara; caule haste com pelos, casca estriada verde; folha composta (folíolo) membranácea e pilosa; fruto legume,",NA,NA,NA,NA,"1996","06","40W11'05","6S40'28","01",NA,NA,NA,NA,NA,NA
"144","2015-05-20 10:35:38-03","UFERSA","MOSS","5069","S","Plantae",NA,NA,"Leguminosae-Pap.","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Oliveira, O.F. de","Santos, P. dos","s.n.","1996","06","02","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Barragem de Genésio.","-37.341667","-5.188611","16","16",NA,NA,NA,NA,NA,NA,"2002","04","37W20'30","5S11'19","30",NA,NA,NA,NA,NA,NA
"145","2015-05-20 10:35:38-03","UFERSA","MOSS","859","S","Plantae",NA,NA,"Leguminosae-Pap.","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Oliveira, O.F. de","Vasconcelos, J.O.M. de","s.n.","1974","05","19","América do Sul","Brasil","Paraíba","Catolé do Rocha","Fazenda Olho D'água.","-37.733333","-6.25","200","200",NA,"herbácea; coletada na caatinga; interesse econ. forrageira; flor arroxeada; fruto esverdeado.",NA,NA,NA,NA,"2002","04","37W44'00","6S15'00","30",NA,NA,NA,NA,NA,NA
"146","2015-05-20 10:35:38-03","UFERSA","MOSS","860","S","Plantae",NA,NA,"Leguminosae-Pap.","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Oliveira, O.F. de","Vasconcelos, J.O.M. de","s.n.","1974","05","19","América do Sul","Brasil","Paraíba","Catolé do Rocha","Fazenda Olho D'água.","-37.733333","-6.25","200","200",NA,"herbácea; coletada na caatinga; interesse econ. forrageira; flor arroxeada; fruto esverdeado.",NA,NA,NA,NA,"2002","04","37W44'00","6S15'00","30",NA,NA,NA,NA,NA,NA
"147","2020-08-31 09:15:52-03","INPA","INPA","199931","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Lima, LCP","Félix, LP","7872","1997","05","17","Southern America","Brasil","Piauí","Floriano",NA,"-43.0224990844727","-6.76694011688232",NA,NA,NA,NA,"INPA0199931","INPA0199931 INPA0199931_e INPA0199931_e1","78338","auto","2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-01-10 20:50:16-03","INPA","INPA","124302","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","spirale",NA,"Desmodium spirale","(Sw.) DC.","Rodrigues, WA","Fearnside, PM","INPA124302","1985","06","22","Southern America","Brasil","Rondônia","Ouro Preto do Oeste","Gleba 15, lote 22, Gleba 15, lote 22.","-62.2158012390137","-10.7481002807617",NA,NA,NA,NA,"INPA0124302","INPA0124302 INPA0124302_e","77364","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
