"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"95","2012-12-04 14:54:00-02","MO","MOBOT","3061832","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","V.L. Uliana","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"96","2014-05-27 14:51:00-03","MO","MOBOT","3095581","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","H. Kennedy","Jorge P. Carauta","Carauta 3462","1980",NA,NA,"South America","Brazil",NA,NA,"Morro da Urca, na base. Crescia na orla da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-08-13 05:50:00-03","MO","MOBOT","3139751","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","H. Kennedy","R.M. Harley","Harley 19485","1977","3","9","South America","Brazil","Bahia",NA,"Coastal Zone. CEPEC, Itabuna, Quadra D, Reserva Botanica. Somewhat disturbed rain forest in old cacau plantation.","-39.2333333","-14.75",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","630148","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","H. Kennedy (UBC)","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49740","1985","1","20","South America","Brazil","Rio de Janeiro",NA,"Estrada do Redentor, Corcovado Mountain, Rio de Janeiro.","-43.3","-22.96666",NA,NA,NA,NA,"450.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"85-69","4",NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","630463","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","H.Kennedy (UBC)","Thomas B. Croat","Croat 74239","1993","2","16","South America","French Guiana",NA,NA,"Vicinity of Saül, along road between Eaux Claires and Sau|6l, 2 km S of Eaux Claires.","-53.2","3.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"465","1",NA
"100","2009-01-01 03:32:00-02","MO","MOBOT","3586450","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.","Foster's 1958 catalog notes file","Miguel Bang","Bang s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-08-01 18:19:43-03","UNESP-IBILCE","SJRP","26256","PreservedSpecimen","Plantae","Tracheophyta","Zingiberales","Maranthaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Cordeiro, J.","Aline Redondo Martins",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Guaraqueçaba","Vila Morato","-48.3288993835449","-25.3066997528076",NA,"Usada na medicina popular para dor de cabeça;",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,"Liliopsida",NA,NA,NA
"102","2018-09-12 14:48:17-03","UNIOESTE","UNOP","3676","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, M.N.","Poli, L.P.; Pontes, T.A.; Lucas, E.P.; Pontes, T.A.; Lucas, E.P.","42","2013","09","16",NA,"Brasil","Bahia","Cachoeira","Fazenda Favela, mata localizada na propriedade da Sra. Altamira Góes e Sr. João ('Dona Mira e Sr. Joca), próxima a barragem Pedra do Cavalo.","-38.992111","-12.576556",NA,"Erva terrestre com cerca de 60 cm de altura. Folhas membranáceas, discolores, face abaxial verde acinzentado. Inflorescência com brácteas verdes e flores brancas. Floresta Estacional semidecidual.",NA,NA,"149","149","2013","10","-38.992111","-12.576556",NA,NA,"07",NA,NA,NA,NA
"103","2020-08-31 09:22:13-03","INPA","INPA","218651","S","Plantae","Monocotyledon","Zingiberales","Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Hatschbach, GG","63291","1995","08","14","Southern America","Brasil","Bahia",NA,"Rodovia BR 101, próximo a Itapebi. Mata.",NA,NA,NA,NA,"INPA0218651","INPA0218651 INPA0218651_e INPA0218651_nd",NA,NA,"2014","01",NA,NA,NA,NA,"30",NA,NA,NA,NA
"104","2020-07-10 09:47:14-03","MBML","MBML-HERBARIO","46387",NA,"Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","A.M. Assis/IV-2006","A. P. Fontana; A. M. de Assis","1927","2006","01","29",NA,"Brasil","Espírito Santo","Santa Leopoldina","Suíça, Pousada Suíça, RPPN Suíça, propriedade do Sr. Pedro Busatto, trilha do córrego, lado direito","-40.597222","-20.081111",NA,"Herbácea, ca. 2m. Flores amarelas","MBML046387","MBML046387","460","460",NA,NA,"40W35'50","20S4'52",NA,NA,NA,NA,NA,NA,NA
"105","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","40149",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","A.P. Fontana/30-06-2016","V.C. Manhães; D.R. Couto & R. Sobreira","175","2008","12","23",NA,"Brasil","Espírito Santo","Alegre","PCH Santa Fé - Parcela 13","-41.5331001281738","-20.763599395752",NA,"Erva saxícola, em local sombreado de pouca abundancia. Folhas verdes, com linha central longitudinal verde-claro, parte abaxial verde-claro. Inflorescência verde, com flores brancas.","MBML040149","MBML040149",NA,NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA
"106","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","40150",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","A.P. Fontana/30-06-2016","D.R. Couto; Manhães, V. & Sobreira, R.","1065","2008","11","05",NA,"Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752",NA,"Erva terrícola na sombra; flores brancas, folhas verdes com nervura central branca. Parcela 14, área de vazão reduzida, PCH Santa Fé.","MBML040150","MBML040150",NA,NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA
"107","2020-07-10 09:47:14-03","MBML","MBML-HERBARIO","27704",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","aff. cylindrica","Goeppertia aff. cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/IV-2014","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","584","2006","02","01",NA,"Brasil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.","-40.73","-18.892222",NA,"Herbácea 1m de alt. Flores brancas. Beira do corrego. Mata.","MBML027704","MBML027704","300","300",NA,NA,"40W43'48","18S53'32",NA,NA,NA,NA,NA,NA,NA
"108","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","1694",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2012","W. Boone","1002","1986","01","10",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","-40.617778","-19.931111",NA,"Erva 1,2m, caule subterrâneo, folha com pecíolo arroxeado próximo ao limbo, brácteas verdes, flores amarelas, ciófila, higrófila, capoeirão, córrego.","MBML001694","MBML001694",NA,NA,NA,NA,"40W37'4","19S55'52",NA,NA,NA,NA,NA,NA,NA
"109","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","25733",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2012","L. Kollmann; et al","8790","2006","03","17",NA,"Brasil","Espírito Santo","Santa Teresa","Goiapaba-Açu","-40.479444","-19.919722",NA,"Erva 1,2m no sol. Flores brancas amareladas, brácteas verdes.","MBML025733","MBML025733",NA,NA,NA,NA,"40W28'46","19S55'11",NA,NA,NA,NA,NA,NA,NA
"110","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","27258",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2012","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1675","2006","01","18",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333",NA,"Herbácea 1,5m, flores brancas, bráctea verde. Solo raso, sobre rocha, úmido (Cruzeiro a gruta).","MBML027258","MBML027258","150","150",NA,NA,"40W33'4","19S20'54",NA,NA,NA,NA,NA,NA,NA
"111","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","27698",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2012","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","426","2006","01","05",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.","-40.470556","-20.059167",NA,"Herbácea terrestre. Brácteas e sépalas verdes. Flores amarelas. Mata beira do corrego.","MBML027698","MBML027698_1 MBML027698_2","150","150",NA,NA,"40W28'14","20S3'33",NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","28136",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2012","L. Kollmann","8603","2006","01","24",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,"Erva 60cm na sombra. Flores amarelas, brácteas verdes.","MBML028136","MBML028136",NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","28933",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2012","L. Kollmann","9438","2007","01","09",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.479167","-20.272778",NA,"Erva 1m na sombra, brácteas verdes e flores brancas.","MBML028933","MBML028933",NA,NA,NA,NA,"40W28'45","20S16'22",NA,NA,NA,NA,NA,NA,NA
"114","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","29487",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/IV-2016","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3370","2007","03","22",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944",NA,"Herbácea 1,5m flores brancas e brácteas verdes. Interior de mata, fundo de vale.","MBML029487","MBML029487","150","150",NA,NA,"40W30'51","19S21'7",NA,NA,NA,NA,NA,NA,NA
"115","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","38734",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2012","C. N. de Fraga; R.C.Forzza, A.M.Amorim & L.Daneu","2503","2009","04","14",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semidecidual.","-40.444167","-18.777222",NA,"Grande população em floração. Terrestre pecíolo vináceo, lâminas fortemente discolores, variegaas na face adaxial. Inflorescências com brácteas verdes. Flores com estaminódeos amarelos.","MBML038734","MBML038734",NA,NA,NA,NA,"40W26'39","18S46'38",NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","39843",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2012","A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung","1054","2005","11","20",NA,"Brasil","Espírito Santo","Santa Leopoldina","Propriedade Família Pagung - Cachoeira Moxafongo","-40.53155","-20.115",NA,"Herbácea. 1m altura. Flores amarelas. Floresta Ombrófila Densa SubMontana em Estágio Médio/Avançado de Regeneração. Mata Ciliar - Trilha da Cachoeira","MBML039843","MBML039843",NA,NA,NA,NA,"40W31'53,58","20S6'54",NA,NA,NA,NA,NA,NA,NA
"117","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","42099",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2012","P. Fiaschi; J.R.Pirani, J.H.L.E. Ottra & V. Augusto","3498","2011","01","20",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis. Instituto Federal do ES (antiga Escola Agrotécnica Federal de Sta Teresa), margem da ES-080, mata atrás dos prédios principais da Escola, mais próxima a Cunicultura.","-40.6715","-19.804583",NA,"Floresta Estacional Semidecidual, com pau d'alho (Gallesia integrifolia), Cnidosculus pubescens, Brasiliopuntia brasiliensis, submata rica em Almeidea rubra e Conchocarpus sp. Erva terrestre. Inflorescência com brácteas verde-claras. F","MBML042099","MBML042099","201","201",NA,NA,"40W40'17,4","19S48'16,5",NA,NA,NA,NA,NA,NA,NA
"118","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","46009",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka/XII-2013","J. Gurtler; Felipe Zamborlini Saiter, Monique Perini, José (sogro Felipe)","15","2011","12","21",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.674389","-19.80775",NA,"Erva semelhante a uma bananeira (0.50 mts aprox.), inflorescência verde com pétalas amarelas, solo raso/rocha.","MBML046009","MBML046009","211","211",NA,NA,"40W40'27,8","19S48'27,9",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-04 11:05:43-03","UFRB","HURB","24980","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5150","2019","03","20",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"PM 19; PM 10; PM 12; PM 24; PM 23; PM 06 e PM 07","HURB000024980",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"120","2021-03-04 11:05:43-03","UFRB","HURB","24981","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5151","2019","02","23",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"PM 53","HURB000024981",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"121","2021-03-04 11:05:43-03","UFRB","HURB","16638","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Barchs. & S.Suarez",NA,"Moreira, D.M.; Vitório, C.D.P. & Simões, S.S.","206","2017","09","13",NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,"HURB000016638",NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA
"122","2019-06-10 10:11:05-03","FZB-BH","BHZB","8437","S","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica",NA,NA,"Ferreira Junior, C.A. et al.",NA,"2011","11","25",NA,"Brasil","MG","Belo Horizonte","FZB-BH - Jardim Botânico - Área de visitação","-43.937801361084","-19.9207992553711",NA,"Cultivado. Planta de folhas e brácteas verdes. Outros coletores: Fernandes, M.G.C.",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"123","2021-01-26 13:56:10-03","IMA","MAC","45728","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.","E.C.O.Chagas","Chagas-Mota","7232","2010","01","28",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,"Erva ca. 1 m de altura. Flores amarelas.; Mata Atlântica.","MAC0045728",NA,NA,NA,"2010","01",NA,NA,"18701","auto","28",NA,NA,NA,NA
"124","2021-01-26 13:56:10-03","IMA","MAC","20706","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.","R.P.Lyra-Lemos","A.C.Martins-Monteiro; Costa, A; Moura, FBP","34","2004","07","09",NA,"Brasil","Alagoas","Maceió","Usina Cachoeira, Fazenda Boa Vista , margem","-35.753856","-9.442489",NA,"Erva. Flores amarelas.; Mata Atlântica.","MAC0020706",NA,NA,NA,"2004",NA,"-35.753856","-9.442489",NA,NA,NA,NA,NA,NA,NA
"125","2021-01-26 13:56:10-03","IMA","MAC","21043","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.","R.P.Lyra-Lemos","R.P.Lyra-Lemos; et al.","8521","2004","08","22",NA,"Brasil","Alagoas","São Luiz do Quitunde","Mata Garabu.","-35.561108","-9.3333",NA,"Erva freqüênte na encosta, brácteas cremes.; Floresta Ombrófila.","MAC0021043",NA,NA,NA,NA,NA,"-35.561108","-9.3333",NA,NA,NA,NA,NA,NA,NA
"126","2021-01-26 13:56:10-03","IMA","MAC","42405","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro","3925","2009","06","05",NA,"Brasil","Alagoas","Capela","Serra da Lagartixa.","-36.073600769043","-9.40750026702881",NA,"Erva ca. 15 cm de altura. Inflorescência verde, com flores brancas.; Mata Pluvial Atlântica.","MAC0042405",NA,NA,NA,"2009","06",NA,NA,"24392","auto","05",NA,NA,NA,NA
"127","2021-01-26 13:56:10-03","IMA","MAC","56898","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez",NA,"R.L.Silva; J.S.Correia","59","2013","08","31",NA,"Brasil","Alagoas","Chã Preta","RPPN Vera Cruz.","-36.500278","-9.431389",NA,"Erva ca. 50 cm. Flores cremes à alvas.; Mata Atlântica.","MAC0056898",NA,NA,NA,NA,NA,"-36.500278","-9.431389",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 11:49:01-03","UFPE","UFP","51451","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica",NA,"Oliveira, M","Oliveira, M; Grillo, AA","720","2001","11","12",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Erva com brácteas lilases, corola branca com labelo róseo. Frequente.; Vegetação arbóreo-arbustiva densa, interior da mata, local úmido. Solo humoso.","UFP051451",NA,NA,NA,"2007",NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA
"129","2020-09-12 05:00:02-03","US","US","2710660","PreservedSpecimen","Plantae",NA,"Zingiberales","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","Kennedy, H.","T. C. Plowman & D. Sucre","2757","1969","5","22","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Monte corcovado. [in former guanabara state]",NA,NA,NA,NA,"US00366575","US00366575_01","400","500",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","3189132","PreservedSpecimen","Plantae",NA,"Zingiberales","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","Kennedy, H.","R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19485","1977","3","9","South America - Neotropics","Brazil","Bahia",NA,"Coastal zone, cepec, itabuna, quadra d, reserva botanica",NA,NA,NA,NA,"US00366576","US00366576_01","30","30",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","1473251","PreservedSpecimen","Plantae",NA,"Zingiberales","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.","Kennedy, H.","B. J. Pickel","2338","1930","2","24","South America - Neotropics","Brazil","Pernambuco",NA,"(tapera)",NA,NA,NA,NA,"US00366573","US00366573_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","1998140","PreservedSpecimen","Plantae",NA,"Zingiberales","Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K. Schum.",NA,"G. Hatschbach","1648","1949","12","11","South America","Brazil","Paraná",NA,"Mun. morretes, porto de cima",NA,NA,NA,NA,"US00366574","US00366574_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA
"133","2020-09-02 16:32:54-03","Cenargen","CEN","78245","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M. N. Saka","Gilvane Viana- ASE","2035","1987","09","08",NA,"Brasil","SE","RIACHAO DO DANTAS","Brasil - Sergipe - Riachão do Dantas, Fazenda Salobre, mata seca.","-37.7249984741211","-11.0689001083374","Exsicatas","Doação do Herbário Federal de Sergipe. Herbário ASE. ASE 4971","CEN00078245","CEN00078245",NA,NA,"2013","10",NA,NA,"33622","auto",NA,NA,NA,"1",NA
"134","2019-11-13 11:25:08-03","USP","SPF","49545","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.","Vieira, S","Pirani, JR","1941","1987","02","11",NA,"Brasil","Tocantins","Dianópolis","Serra do Ouro, Ca. 10 km de Taipas, em afloramento de calcário perto de Cabeça Branca.","-46.8205986022949","-11.627799987793",NA,NA,"SPF00049545",NA,NA,NA,"2004",NA,NA,NA,"77760","auto",NA,NA,NA,NA,NA
"135","2019-11-13 11:25:08-03","USP","SPF","220097","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Luna, NKM","Pinheiro, RS","329","1967","10","27",NA,"Brasil","Bahia","Ilhéus","CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,"SPF00220097",NA,NA,NA,"2018","04",NA,NA,"61245","auto",NA,NA,NA,NA,NA
"136","2019-10-07 09:22:50-03","UEFS","HUEFS","57586","PreservedSpecimen","Plantae","Angiospermae","Zingiberales","Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N.Saka","Nunes, T.S.","757","2002","01","07",NA,"Brasil","Bahia","Canavieiras","Ramal a direita depois da ponte, na estrada Una/ Canvieiras, ca. 7 km da Ba-001 na rodovia para o cubículo.","-38.997778","-15.676389",NA,"Restinga arbórea.","HUEFS0057586","HUEFS0057586","32","32","2014","10","38W59'52''","15S40'35''",NA,NA,NA,"Lilianae",NA,NA,NA
"137","2019-06-11 13:50:12-03","F","FMNH-SEEDPLANTS","V0354004F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica",NA,"RRC ID Flag","J. P. Lanna Sobrinho","1283","1966","9","29","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"V0354004F","V0354004F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","1283",NA,NA
"138","2019-01-25 15:42:31-02","IAC","IAC","26515","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","M.N. Saka","W. Hoehne","6015","1965","05","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Jacarepaguá","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,"2013","06","-43.2075","-22.9028",NA,NA,"26",NA,NA,NA,NA
"139","2020-07-23 12:12:21-03","CEPLAC","CEPEC","118752","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica",NA,"R. Y. Arns","G. Hatschbach","63291","1995","08","14",NA,"Brasil","Bahia","ITAPEBÍ","Rod. BR-101, próximo a Itapebí.","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,NA,"30/12/1998"
"140","2020-07-23 12:12:21-03","CEPLAC","CEPEC","7056","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica",NA,"L. A. Mattos-Silva","T. S. dos Santos","1879","1971","08","21",NA,"Brasil","Bahia","santa luzia","Rod. p/ Arataca.","-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33804","auto",NA,NA,NA,NA,"01/04/1982"
"141","2020-07-23 12:12:24-03","CEPLAC","CEPEC","40092","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","J. L. Hage","2057","1986","06","10",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. Quadra D.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
"142","2020-07-23 12:12:24-03","CEPLAC","CEPEC","42021","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","J. L. Hage","2217","1987","11","24",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. Quadra D.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
