"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","county","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"43","2020-09-02 16:34:36-03","Cenargen","CEN","37175","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","1094","2000","12","13",NA,"Brasil","DF","Encosta ao lado da pista Plano Piloto-sobradinho, lado esquerdo da pista no sentido para Sobradinho, um pouco antes e próximo ao Posto Colorado.","-47.9296989440918","-15.7797002792358","Exsicatas","Solo argilo-arenoso aparentemente profundo, mas com alhum cascalho sobre a superficie, área anteriormente queimada, ocasional, observado algumas plantas mais ou menos esparsas mas restrita a uma ára do campo, pseudobulbos brancos, completamente enterrados, em pleno desenvolvimento vegetativo, alguns exemplares com frutos em desenvolvimento, Flora do Brasil - Distrito Federal - Brasília","CEN00037175","CEN00037175","J. A. N. Batista","2000","12",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"44","2020-09-02 16:34:36-03","Cenargen","CEN","37105","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","1113","2000","12","30",NA,"Brasil","DF","Final da Asa Norte, entre o parque Ecológico Norte e o Parque Nacional de Brasília. Área do futuro setor Noroeste.","-47.9296989440918","-15.7797002792358","Exsicatas","Latossolo avermelhado. Área anteriormente não queimada. Observado algumas pocas plantas esparsas. Pseudobulbos completamente enterrados, brancos, com faixas vinosas correspondentes às linhas de abcisão da bainha das folhas. Em pleno desenvolvimento vegetativo, não observado inflorescências secas ou frutos em desenvolvimento. Coletadas 4 plantas para cultivo no Cenargen uma vez que a área está destinada a ocupação urbana e será ocupada mais cedo ou mais tarde.","CEN00037105","CEN00037105","J. A. N. Batista","2000","12",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"2",NA,NA,NA
"45","2020-09-02 16:34:36-03","Cenargen","CEN","21179","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","439","1994","12","17",NA,"Brasil","DF","Lago Norte. Área não ocupada entre a pista central e os últimos conjuntos da QL 15. Próximo ao clube do Congresso.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudo-bulbos completamente enterrados. Há no local uma grande ppulação desta espécie. Ocorre lado a lado com C. poecilum e C. brandonianum.","CEN00021179","CEN00021179","J. A. N. Batista","1994","12",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"46","2020-09-02 16:34:36-03","Cenargen","CEN","37108","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","1116","2001","01","02",NA,"Brasil","DF","Lago Norte. QI 16, terreno não ocupado próximo ao Clube do Congresso. 3º lote antes do Clube, ao lado do Clube, ao lado da pista.","-47.9296989440918","-15.7797002792358","Unicata","Superficialmente úmido em função das chuvas. Observado grande quantidade de plantas. Pseudobulbos completamente enterrados. Os mais velhos, despidos das folhas, externamente brancos com faixas vinosas que se tornam escuras nos mais velhos, correspondentes a linha de abcisão das bainhas das folhas. Em pleno desenvolvimento vegetativo, alguns exemplares com frutos em desenvolvimento. Mais informaçãoes na exsicata. Doação da Flora do Brasil.","CEN00037108","CEN00037108 CEN00037108_1","J. A. N. Batista","2001","01",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"47","2020-09-02 16:34:36-03","Cenargen","CEN","58127","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","1116","2001","01","02",NA,"Brasil","DF","Lago Norte. QI 16, terreno não ocupado próximo ao Clube do Congresso. 3º lote antes do Clube, ao lado do Clube, ao lado da pista.","-47.9296989440918","-15.7797002792358","Unicata","Superficialmente úmido em função das chuvas. Observado grande quantidade de plantas. Pseudobulbos completamente enterrados. Os mais velhos, despidos das folhas, externamente brancos com faixas vinosas que se tornam escuras nos mais velhos, correspondentes a linha de abcisão das bainhas das folhas.Floração em cultivo em outubro de 2004 (prensado em 16/10/04). Mais informaçãoes na exsicata. Doação da Flora do Brasil.","CEN00058127","CEN00058127","J. A. N. Batista","2001","01",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"48","2020-09-02 16:34:36-03","Cenargen","CEN","39708","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","1245","2001","09","19",NA,"Brasil","DF","RA-I, Brasília - Final da Asa Norte. Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Local do futuro setor Noroeste. Área aprox. entre a entr. da Água Mineral e o Carrefour, do lado oposto da pista em frente ao s. de oficinas.","-47.9296989440918","-15.7797002792358","Exsicatas","Latosolo avermelhado. Área anteriormente queimada, com a vegetação ainda em brotação. Pseudobulbos completamente enterrados, externamente brancos. Folhas pouco desenvolvidas, em início de crescimento. Observados vários exemplares meio esparsos, concentrados num determinado ponto da área. Em plena floração. Inflorescência verde. Ovário e pedicelo esverdeado. Demais informações na exsicata.","CEN00039708","CEN00039708","J. A. N. Batista & L. B. Bianchetti","2001","09",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"2",NA,NA,NA
"49","2020-09-02 16:34:36-03","Cenargen","CEN","46042","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","1340","2002","12","21",NA,"Brasil","DF","RA-I, Brasília - Plano Piloto. Final da Asa Norte. Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Local do futuro Setor Noroeste.","-47.9296989440918","-15.7797002792358","Unicata","Área queimada durante a seca. Sem flores; floração da espécie ocorreu no local durante outubro. Pseudobulbos completamente enterrados, externamente brancos. Observados vários exemplares meio esparsos, mas concentrados num determinado ponto da área. Obs.: Coletada para documentar a parte vegetativa da espécie. Exatamente mesmo local de coleta dos números Batista 1245 e 1313.","CEN00046042","CEN00046042","J. A. N. Batista & L. B. Bianchetti","2002","12",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"50","2020-09-02 16:34:36-03","Cenargen","CEN","39711","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","1248","2001","09","22",NA,"Brasil","DF","RA-I, Brasília - Plano Piloto. Lago Norte. QI-16, terreno não ocupado próximo ao Clube do Congresso. 3º lote antes do Clube, ao lado da pista.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudobulbos completamente enterrados, externamente brancos. Folhas pouco desenvolvidas, em início de crescimento. Inflorescência verde claro. Ovário e pedicelo verde. Brácteas, sépalas e pétalas densamente pintalgadas de castanho sobre fundo esverdeado, as pintas e manchas muitas vezes confluente para o ápice. Lobos laterais do labelo marrom-castanho. Lobo central amarelo com as margens laterais discretamente marrom-castanho. Calo branco. Pé da coluna branco, na parte mediana-ventral com riscos e/ou pintas vinosas e para o ápice esverdeada. Obs: A partir de material em ciltivo. Plantas coletadas no local em 25 fev.2001.","CEN00039711","CEN00039711 CEN00039711_1","J. A. N. Batista & L. B. Bianchetti","2001","09",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"51","2020-09-02 16:34:36-03","Cenargen","CEN","39716","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","1255","2001","10","07",NA,"Brasil","DF","RA-I, Plano Piloto. Asa Norte, 713-714 N, área da UnB (arboreto) entre o Parque Olhos D#?#água e a estação de tratamento de esgoto da CAESB.","-47.9296989440918","-15.7797002792358","Exsicatas","Área anteriormente queimada, com a vegetação ainda em brotação e crescimento. Observado dois conjuntos no local. Pseudobulbos completamente enterrados. Em início de floração. Inflorescência verde. Ovário e pedicelo verde, na base meio verde-amarronzado. Sépalos castanho-esverdeados, na base verde-claro com pintas e manchas castanhas que confluem para o ápice. Lobo laterais do labelo castanhos, lobo central amarelo vivo. Demais informações na exsicata.","CEN00039716","CEN00039716","J. A. N. Batista & L. B. Bianchetti","2001","10",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"3",NA,NA,NA
"52","2020-09-02 16:34:36-03","Cenargen","CEN","39719","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","1259","2001","10","31",NA,"Brasil","DF","RA-I, Plano Piloto. Asa Norte, 713-714 N, área da UnB (arboreto) entre o Parque Olhos D#?#água e a estação de tratamento de esgoto da CAESB.","-47.9296989440918","-15.7797002792358","Exsicatas","Forma variante, coma inflorescência mais ramificada e as flores mais escuras do que o padrãopara a espècie, aparentemente, com alguma anomalia, pois a estrutura da coluna é um pouco diferente e as polineas meio atrofiadas, Demais informações na exsicata, Flora do Brasil - Distrito Federal - Brasília.","CEN00039719","CEN00039719","J. A. N. Batista & L. B. Bianchetti","2001","10",NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"53","2020-09-02 16:34:36-03","Cenargen","CEN","25409","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","João Aguiar Nogueira Batista","631","1996","10","18",NA,"Brasil","DF","Santuário Ecológico do Riacho Fundo.","-47.9296989440918","-15.7797002792358","Exsicatas","Em campo sujo seco. Solo firme de cor acinzentada. Área anteriormente queimada. Frequente. Em plena floração.","CEN00025409","CEN00025409","J. A. N. Batista","1996",NA,NA,"BRASILIA",NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA,NA
"54","2020-09-02 16:34:36-03","Cenargen","CEN","111310","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","J. Moises Mendoza F.","5095","2015","12","04",NA,"Brasil","GO","GO-237, ca. 11,2 km do trevo GO-532, sentido Colinas do Sul.","-48.4597015380859","-14.4738998413086","Unicata","Herbácea esem ramificação. Flores de tépalos externos café com manchas esverdeadas, tépalo central amarelo. Duas plantas, em areia branca, lado da estrada. Mancha de cerrado s. s. alterado na beira da estrada.","CEN00111310","CEN00111310","L. B. Bianchetti","2017","10",NA,"NIQUELANDIA",NA,NA,"560","560","74171","auto",NA,NA,"1",NA,NA,NA
"55","2020-09-02 16:34:36-03","Cenargen","CEN","103061","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","C. A. N. Martins","6","2007","10","22",NA,"Brasil","MG","Serra do Cabral, estrada para Serra, planta em solo anteriormente queimado, campo limpo arenoso próximo a encosta rochosa","-44.1721992492676","-17.7574996948242","Exsicatas","Sépalas e pétalas verde com pontuações vermelhas, labelo com lobo central amarelo e lobo laterais marrom, calo branco coluna branca com pontuações vinosas, ápice da coluna verde, unguiculo levemente amarelo, Doação Herbário do Departamento de Botânica - ICB - UFMG - Plantas do do Brasil - BHCB 116506","CEN00103061",NA,"J.A.N. Batista & C.A.N. Martins","2007","10",NA,"JOAQUIM FELICIO",NA,NA,"1147","1147","37503","auto",NA,NA,"1",NA,NA,NA
"56","2020-09-02 16:34:36-03","Cenargen","CEN","103062","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","C. A. N. Martins","7","2007","10","22",NA,"Brasil","MG","Serra do Cabral, estrada para Serra, planta em solo anteriormente queimado, campo limpo arenoso próximo a encosta rochosa","-44.1721992492676","-17.7574996948242","Exsicatas","Planta coletada próxima a estrada que leva ao alto da Serra , ambiente com presença de campo arensosos, Doação Herbário do Departamento de Botânica - ICB - UFMG - Plantas do do Brasil - BHCB 116507","CEN00103062",NA,"J.A.N. Batista & C.A.N. Martins","2007","10",NA,"JOAQUIM FELICIO",NA,NA,NA,NA,"37503","auto",NA,NA,"1",NA,NA,NA
"57","2020-09-02 16:34:36-03","Cenargen","CEN","97262","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Anderson Cássio Sevilha","5080","2008","12","13",NA,"Brasil","MG","Catita.","-42.5396995544434","-15.6097002029419","Exsicatas","Coletada dentro de parcela de fitossociologia.","CEN00097262","CEN00097262","L. B. Bianchetti","2008","12",NA,"RIO PARDO DE MINAS",NA,NA,"917","917","62891","auto",NA,NA,"2",NA,NA,NA
"58","2020-09-02 16:34:43-03","Cenargen","CEN","27338","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","cf. blanchetii","Cyrtopodium cf. blanchetii","Rchb.f.","Taciana Barbosa Cavalcanti","1176","1992","03","11",NA,"Brasil","GO","Área de empréstimo ME 33. Próximo ao portão de saída para Minaçú.",NA,NA,"Exsicatas","Crescendo em local bastante úmido. Próximo de afloramento rochoso.","CEN00027338","CEN00027338","J. A. N. Batista","2002","04",NA,"MINACU",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"59","2019-10-07 09:19:53-03","UEFS","HUEFS","78850","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, J.A.N.","1245","2001","09","19",NA,"Brasil","Distrito Federal","Plano Piloto. Final da Asa norte. Área entre o Parque ecol#?#gico norte e o Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"HUEFS0078850","HUEFS0078850",NA,NA,NA,NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,"Lilianae",NA,NA
"60","2019-10-07 09:19:53-03","UEFS","HUEFS","68480","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Rapini, A.","1012","2002","12","15",NA,"Brasil","Bahia","Cerrado de São João do Campo.","-41.433333","-12.466667",NA,"Afloramento rochoso em cerrado.","HUEFS0068480","HUEFS0068480","J.A.N.Batista","2006","02",NA,"Palmeiras","41W26'","12S28'",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA
"61","2019-10-07 09:19:53-03","UEFS","HUEFS","78839","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, J.A.N.","1340","2002","12","21",NA,"Brasil","Distrito Federal","Plano Piloto. Final da Asa Norte. Área entre o Parque ecológico Norte e o Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"HUEFS0078839","HUEFS0078839",NA,NA,NA,NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,"Lilianae",NA,NA
"62","2019-10-07 09:19:53-03","UEFS","HUEFS","78841","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, J.A.N.","1313","2002","10","12",NA,"Brasil","Distrito Federal","Plano Piloto. Final da Asa Norte. Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Local do futuro setor noroeste.","-47.9296989440918","-15.7797002792358",NA,NA,"HUEFS0078841","HUEFS0078841",NA,NA,NA,NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,"Lilianae",NA,NA
"63","2019-09-04 18:42:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii",NA,"J. S. Blanchet","3447",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,"Monocotyledoneae",NA,NA
"64","2020-07-23 12:17:11-03","CEPLAC","CEPEC","49181","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii",NA,"R. M. Harley","27121","1988","12","11",NA,"Brasil","Bahia","9-14Km NW cidade. Pico das Almas. Vertente leste. Entre Junco-Faz. Brumadinho.Foto","-41.9","-13.533333",NA,NA,NA,NA,"A. Toscano",NA,NA,NA,"RIO DE CONTAS","41W54'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA
"65","2015-02-26 09:30:03-03","NHMLondon","NHM-LONDON-BOT","BM000900980","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","J.A.N. Batista","1340","2002","12","21",NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4655063"
"66","2019-11-01 15:15:16-03","UnB","UB","102911","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Irwin, HS","6697","1964","10","09","Southern America","Brasil","Mato Grosso","75km ao N de Nova Xavantina",NA,NA,NA,"Terrestrial. P yellow, the Ca ant two upper Co segmentes spotted olive-brown; Burned-over cerrado","UB0018029","UB0018029","Batista, JAN","1998","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-01 15:15:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Walter, BMT; Goes Júnior, CD","2066","1993","10","13","Southern America","Brasil","Bahia","Fazenda Jatobá","-44.6366996765137","-13.3432998657227",NA,"Erva terrestre; altura do pendão de 60cm a 70cm. Bulbo subterrâneo (não aparente) esbranquiçado; raízes brancas. Labelo amarwelo vistoso, mais claro na face abaxial; alas do labelo marrom-claro; pétalas e sépalas esverdeadas com pintas","UB0018027","UB0018027","Bianchetti, LB","1993","10","26","Correntina",NA,NA,NA,NA,"182507","auto",NA,NA,NA,NA,NA,NA
"68","2019-11-01 15:15:16-03","UnB","UB","87787","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Heringer, EP","8765","1963","10","02","Southern America","Brasil","Distrito Federal","Coletado na Estação Florestal Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,"Labelo laranja e amarelo; De cerrado arenoso","UB0019378","UB0019378","Batista, JAN","1998","08","22","Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"69","2019-11-01 15:15:16-03","UnB","UB","4381","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Heringer, EP","s.n.","1965","07","08","Southern America","Brasil","Distrito Federal","Estação Florestal do Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,"Labelo longo e amarelo.; Erva; Cerrado. Solo: Arenoso.",NA,NA,"Pabst, GFJ",NA,NA,NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"70","2019-11-01 15:15:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Ratter, JA; Rocha, MP","4532","1980","10","15","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18km SSW of Brasília TV tower","-47.9296989440918","-15.7797002792358",NA,"Ground orchid with inflorescences (separate from the vegetative shoots) to 45cm tall. Labellum bright pale yellow with corrugated ('palate' & pale marzipan side wings (to spur). Column pale green, spechled pink below on inside. 2 tepal","UB0019377","UB0019377","Batista, JAN","1998","08","22","Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"71","2019-11-01 15:15:16-03","UnB","UB","102910","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Irwin, HS","6829","1964","10","12","Southern America","Brasil","Mato Grosso","90km ao N de Nova Xavantina",NA,NA,NA,"Terrestrial, the pseudobulbs subterranean. P greenish, spotted brwon-violet, the lip greenish yellow; Partial shade of cerrado island","UB0018028","UB0018028","Batista, JAN","1998","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-01 15:15:16-03","UnB","UB","4413","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Bianchetti, LB","14","1994","10","05","Southern America","Brasil","Distrito Federal","Parque Ecológico Norte","-47.883333","-15.733333",NA,"Labelo amarelo, calosidade sulcada, coluna branca com listras púrpura, lobos laterais ocre, manchas marrons nas sépalas e pétalas.; Erva. Flor amarela; Campo limpo recém-queimado.",NA,NA,"Bianchetti, LB",NA,NA,NA,"Brasília","-47.883333","-15.733333","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-01 15:15:16-03","UnB","UB","87789","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Heringer, EP","s.n.","1962","10","17","Southern America","Brasil","Distrito Federal","Parque de Animais do Zoológico",NA,NA,NA,NA,"UB0019376","UB0019376","Batista, JAN","1998","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-01 15:15:16-03","UnB","UB","102912","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Souza, R","10420","1968","10","02","Southern America","Brasil","Mato Grosso","Base Camp, 12km ao S de Base Camp","-51.766667","-12.816667",NA,"Leaves dullgreen, plicate. Labellum yellow with orange brown lateral lobes. Other petals & sepals greenish blotched with brown; Burnt cerrado","UB0018026","UB0018026","Batista, JAN","1998","08","22",NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-01 15:15:16-03","UnB","UB","87786","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Heringer, EP","s.n.","1967","10",NA,"Southern America","Brasil","Distrito Federal","Campo Experimental da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UB0019371","UB0019371","Barroso, GM",NA,NA,NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"76","2019-11-01 15:15:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Heringer, EP","8765","1963","10","02","Southern America","Brasil","Distrito Federal","Coletado na Estação Florestal Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,"Labelo laranja e amarelo; De cerrado arenoso","UB0019372","UB0019372","Batista, JAN","1998","08","22","Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"77","2019-11-01 15:15:16-03","UnB","UB","87788","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Heringer, EP","8705","1961","09","07","Southern America","Brasil","Distrito Federal","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,"Prancha II, flores desnhadas por mim e pela D.M. Wernich; Planta terrestre de cerrado","UB0019374","UB0019374","Batista, JAN","1998","08","22","Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"78","2019-05-06 12:01:20-03","UFU","HUFU","36741","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, J.A.N.; Bianchetti, L.B.; Jacintho, T.R.S.; Pellizzaro, K.F. & Oliveira Neto, O.B.","1245","2001","09","19",NA,"Brasil","Distrito Federal","Plano Piloto, Final da Asa Norte. Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Local do futuro setor Noroete. Áre aproximadamente entre a entrada da `` Água Mineral`` e o Carrefour, do lado oposto da pista em frente ao setor d","-47.9296989440918","-15.7797002792358",NA,"Em campo sujo seco e cerrado ralo. Solo argiloso, profundo, superficialmente marrom-avermelhado. Latosolo avermelhado. Área anteriormentequeimada com vegetação ainda em brotação.","HUFU00030437","HUFU00030437","Batista, J.A.N.","2001","09",NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"79","2019-05-06 12:01:20-03","UFU","HUFU","49957","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Santos, A.P.M.; Rosa, P.O.; Nakajima, J.N. & Mello, F.N.A.","511","2007","10","22",NA,"Brasil","Minas Gerais","Estrada para Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,"Herbácea, ca. de 0,5 m. Sépalas e pétalas verdes com pontos vermelhos, labelo amarelo com calo branco, pseudobulbo.; Campo rupestre.","HUFU00030458","HUFU00030458",NA,NA,NA,NA,"Joaquim Felício",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"80","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","St.-Hil, A","s.n.",NA,NA,NA,NA,"?",NA,"ad Contendas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","St.-Hil, A","s.n.",NA,NA,NA,NA,"?",NA,"ad Contendas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
