"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","typeStatus","fieldNumber","dayIdentified","individualCount","relatedCatalogItem"
"153","2019-09-04 18:20:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,NA,"A. Glaziou","20891","1894","11","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA
"154","2019-09-04 18:15:15-03","F","FMNH-SEEDPLANTS","V0044195F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,NA,"A. Glaziou","20891","1894","11","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0044195F","V0044195F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA
"155","2019-01-23 12:24:58-02","F","FMNH-SEEDPLANTS","V0077032F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,NA,"A. Glaziou","20891","1894","11","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0077032F","V0077032F_01",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA
"156","2020-07-23 12:01:54-03","CEPLAC","CEPEC","71927","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,"E. S. Cândido","P. C. M. Ramos","276","1991","11","07",NA,"Brasil","Distrito Federal","BRASÍLIA","Parque Nacional de Brasília, cascalehira perto da sede. Centro-oeste.","-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,"47W56'0","15S53'0",NA,NA,NA,NA,NA,NA,NA,"16/10/2014"
"157","2020-07-23 12:01:54-03","CEPLAC","CEPEC","71854","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,"E. S. Cândido","P. C. M. Ramos","276","1991","11","07",NA,"Brasil","Distrito Federal","BRASÍLIA","Parque Nacional de Brasília, cascalheira perto da sede.","-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,"47W56'0","15S53'0",NA,NA,NA,NA,NA,NA,NA,"16/10/2014"
"158","2020-07-23 12:01:54-03","CEPLAC","CEPEC","63655","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,"E. S. Cândido","M. C. G. Kirkbride","1051","1980","01","31",NA,"Brasil","Distrito Federal","BRASÍLIA","Chapada de Contagem, 35Km por estrada do Balão na BR-020.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"16/10/2014"
"159","2020-07-23 12:01:54-03","CEPLAC","CEPEC","63718","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,"E. S. Cândido","E. P. Heringer","14276","1975","01","12",NA,"Brasil","Distrito Federal","BRASÍLIA","Estrada Brasília/Luziania, ca. 30Km de Luziania.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"16/10/2014"
"160","2020-07-23 12:07:33-03","CEPLAC","CEPEC","1855","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,"E. S. Cândido","R. P. Belém","2021","1965","12","16",NA,"Brasil","Distrito Federal","BRASÍLIA","Margem da Rodovia Brasília/Anápolis.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"16/10/2014"
"161","2020-07-23 12:07:33-03","CEPLAC","CEPEC","1902","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,"E. S. Cândido","R. P. Belém","1912","1965","12","08",NA,"Brasil","Distrito Federal","BRASÍLIA","Margem da Rodovia Brasília/Anapólis.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"16/10/2014"
"162","2020-07-23 12:01:54-03","CEPLAC","CEPEC","63698","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,"E. S. Cândido","M. Barros","2295","1974","02","06",NA,"Brasil","Distrito Federal","BRASÍLIA","Parque Nacional de Brasília. Cerrado em volta da sede em direção à mata.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"16/10/2014"
"163","2020-07-23 12:07:33-03","CEPLAC","CEPEC","56256","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii",NA,"G. Hatschbach","G. Hatschbach","39329","1977","01","08",NA,"Brasil","Goiás","ABADIÂNIA","Sem informação.","-48.706901550293","-16.2042007446289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31693","auto",NA,NA,NA,NA,NA,"30/12/1980"
"164","2020-02-17 11:29:35-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Chacon, R.G.","Kirkbride, M.C.G.","1068","1980","01","31","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"165","2019-11-01 14:59:37-03","UnB","UB","109800","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Amaral, AG","Amaral, AG; Eugênio, CUO","2301","2006","12",NA,"Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (FAL)","-47.905556","-15.593056","1050","1050",NA,"Coleta de inventário na linha (L) 02, unidade amostral (UA) 25 , apelidada em campo como Leg. Papi; Subarbusto; Campo Sujo.",NA,NA,NA,NA,"-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-01 14:59:37-03","UnB","UB","3949","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Ramos, PCM","276","1990","11","05","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, Cascalheira perto da sede","-47.933333","-15.883333",NA,NA,NA,"Erva rasteira. Flor amarela; . Solo: Cascalho.",NA,NA,"2010",NA,"-47.933333","-15.883333",NA,NA,"12",NA,NA,NA,NA,NA
"167","2019-11-01 14:59:37-03","UnB","UB","5782","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Cândido, E.S.","Gomes Júnior, JC","1670","1964","03","18","Southern America","Brasil","São Paulo","Campos do Jordão","Estrada do areal, Vale do rio Coxim","-45.616667","-22.8",NA,NA,NA,"Trepadeira. Flor amarela; Com formação de cerrado. Topologia: Encosta.",NA,NA,"2016",NA,"-45.616667","-22.8",NA,NA,"08",NA,NA,"11",NA,NA
"168","2019-11-01 14:59:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms",NA,"Munhoz, CBR; Eugênio, CUO","PP-FAL39","2009","05","15","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.906306","-15.930056","990","990",NA,"PP FAL= (Parcelas permanentes Fazenda Água Limpa)- CS3, UA 9; Erva; Campo sujo",NA,NA,NA,NA,"-47.906306","-15.930056",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-01 14:59:37-03","UnB","UB","43116","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Dias, EBA","Heringer, EP","a12251","1973","01","31","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"170","2019-11-01 14:59:37-03","UnB","UB","2386","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Heringer, EP","14276a","1975","01","12","Southern America","Brasil","Distrito Federal","Brasília","Estrada Brasília-Luziânia ca. 30 km de Luziânia","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Pequena, solo pertubado.; Cerradão aberto, graminoso.",NA,NA,"2010",NA,NA,NA,"70570","auto","12",NA,NA,NA,NA,NA
"171","2019-11-01 14:59:37-03","UnB","UB","42290","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Heringer, EP","14973","1975","08","28","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,"70570","auto","12",NA,NA,NA,NA,NA
"172","2019-11-01 14:59:37-03","UnB","UB","42364","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Incógnito","Ratter, JA","3996","1976","12","05","Southern America","Brasil","Distrito Federal","Brasília","Lago Norte","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-01 14:59:37-03","UnB","UB","42295","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Barros, MAG","2296","1992","02","05","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,"70570","auto","12",NA,NA,NA,NA,NA
"174","2019-11-01 14:59:37-03","UnB","UB","107785","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Correia, CAS","Carvalho, PS; Miranda, SC; Amaral, AG","80","2007","02","14","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (UnB)","-48.589722","-16.630278",NA,NA,NA,"Flor pulvino pilosidade abaixo e nas margens, caule piloso, cálice piloso, estipula; Flor amarela; campo rupestre. Solo: encosta de morro-proximo a uma erosão.",NA,NA,NA,NA,"-48.589722","-16.630278",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-01 14:59:37-03","UnB","UB","107821","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Correia, CAS","Carvalho, PS; Miranda, SC; Bezerra, KMG","126","2007","03","23","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira","-48.001389","-16.503889",NA,NA,NA,"Estames creme; Erva prostada. Flor amarela. Fruto dispersando.; cerrado rupestre. Solo: afloramento rochoso.",NA,NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 14:59:37-03","UnB","UB","13324","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Proença, CEB","Figueiredo, RR; Proença, CEB; Taxonomy Class of Universidade de Brasília","6","2003","09","17","Southern America","Brasil","Distrito Federal",NA,"Região da Saia Velha. Rodovia DF-495. Clube Águas Correntes","-47.933333","-16.05","950","950",NA,"Muitos ramos saindo da base. Estípulas secas, marrom. Inflorescência ereta, cálice verde claro e corola amarela.; Arbusto 0,3m. Flor amarela; Cerrado próximo a pequeno córrego.",NA,NA,NA,NA,"-47.933333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-01 14:59:37-03","UnB","UB","137827","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Nogales, T","Ianhez, ML; Nogales, T","64","2009","12","02","Southern America","Brasil","Distrito Federal","Brasília","Memorial das Idades do Brasíl","-47.804444","-15.78",NA,NA,NA,"Rasteira. Flores amarelas. Frutos castanhos; Cerrado Sensu Stricto",NA,NA,"2009",NA,"-47.804444","-15.78",NA,NA,"12",NA,NA,"11",NA,NA
"178","2019-11-01 14:59:37-03","UnB","UB","149582","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Nogales, T","Ianhez, ML; Nogales, T","64","2009","12","02","Southern America","Brasil","Distrito Federal","Brasília","Memorial das Idades do Brasíl","-47.804444","-15.78",NA,NA,NA,"Rasteira. Flores amarelas. Frutos castanhos; Cerrado Sensu Stricto",NA,NA,"2009",NA,"-47.804444","-15.78",NA,NA,"12",NA,NA,"11",NA,NA
"179","2019-11-01 14:59:37-03","UnB","UB","42291","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Kirkbride Junior, JH","5488","1983","11","23","Southern America","Brasil","Distrito Federal","Planaltina","10 Km S de Planaltina","-47.633333","-15.733333",NA,NA,NA,NA,NA,NA,"2010",NA,"-47.633333","-15.733333",NA,NA,"12",NA,NA,NA,NA,NA
"180","2019-11-01 14:59:37-03","UnB","UB","201256","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Proença, CEB","Figueiredo, RR; Proença, CEB; Taxonomy Class of Universidade de Brasília","6","2003","09","17","Southern America","Brasil","Distrito Federal",NA,"Região da Saia Velha. Rodovia DF-495. Clube Águas Correntes","-47.933333","-16.05","950","950",NA,"Muitos ramos saindo da base. Estípulas secas, marrom. Inflorescência ereta, cálice verde claro e corola amarela.; Arbusto 0,3m. Flor amarela; Cerrado próximo a pequeno córrego.",NA,NA,NA,NA,"-47.933333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-01 14:59:37-03","UnB","UB","202159","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Silveira, AM","Dias, EBA; Silveira, AM; Neiva, CAF; Moreira, GA; Nogueira, LM","271","2006","12","07","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-48.080556","-15.657778","1066","1066",NA,"Erva. Flor amarela; Campo de murundus",NA,NA,NA,NA,"-48.080556","-15.657778",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-01 14:59:37-03","UnB","UB","41135","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Ferreira, AT","Heringer, EP","13157","1974","03","10","Southern America","Brasil","Goiás","Cidade Eclética",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 14:59:37-03","UnB","UB","41136","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear Junior, JW","Belém, RP","2021","1965","12","16","Southern America","Brasil","Goiás",NA,"Rodovia Brasília-Anápolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-01 14:59:37-03","UnB","UB","41137","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear Junior, JW","Irwin, HS","31936","1971","03","16","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-01 14:59:37-03","UnB","UB","41138","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear Junior, JW","Anderson, WR","7835","1973","03","23","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-01 14:59:37-03","UnB","UB","42288","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Kirkbride Junior, JH","3839","1981","02","19","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.483333","-15.8",NA,NA,NA,NA,NA,NA,"2010",NA,"-47.483333","-15.8",NA,NA,"12",NA,NA,NA,NA,NA
"187","2019-11-01 14:59:37-03","UnB","UB","42307","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Irwin, HS","10166","1965","11","10","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"188","2019-11-01 14:59:37-03","UnB","UB","42309","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Irwin, HS","19411","1968","02","01","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"189","2019-11-01 14:59:37-03","UnB","UB","42314","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Irwin, HS","11512","1966","01","09","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"190","2019-11-01 14:59:37-03","UnB","UB","42315","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Irwin, HS","11540","1966","01","10","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"191","2019-11-01 14:59:37-03","UnB","UB","42324","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Rosiu, LS","19","1971","11","28","Southern America","Brasil","Distrito Federal","Riacho Fundo","Chácara Dacia",NA,NA,NA,NA,NA,"Flor amarela, papilionacea.; Erva rasteira.; Cerrado perturbado",NA,NA,"2010",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"192","2019-11-01 14:59:37-03","UnB","UB","42348","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Irwin, HS","26352","1970","02","18","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"193","2019-11-01 14:59:37-03","UnB","UB","42349","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Irwin, HS","26355","1970","02","18","Southern America","Brasil","Distrito Federal",NA,"Escola Fazendária",NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"194","2019-11-01 14:59:37-03","UnB","UB","42363","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear Junior, JW","Heringer, EP","7870","1961","01",NA,"Southern America","Brasil","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 14:59:37-03","UnB","UB","42296","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Proença, CEB","1121","1994","04","15","Southern America","Brasil","Distrito Federal","Gama","Reserva Ecológica do Gama","-59.05","-16.033333",NA,NA,NA,NA,NA,NA,"2010",NA,"-59.05","-16.033333",NA,NA,"12",NA,NA,NA,NA,NA
"196","2019-11-01 14:59:37-03","UnB","UB","89125","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Incógnito","Londe, KC","20","2004","03","20","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.56","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,"-47.56","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-01 14:59:37-03","UnB","UB","42366","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Proença, CEB","Kirkbride, MCG","1490","1981","02","25","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-01 14:59:37-03","UnB","UB","42367","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Proença, CEB","Kirkbride, MCG","1481","1981","02","18","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-01 14:59:37-03","UnB","UB","42368","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Proença, CEB","Proença, CEB","44",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem","-48.016667","-15.566667",NA,NA,NA,NA,NA,NA,NA,NA,"-48.016667","-15.566667",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-01 14:59:37-03","UnB","UB","42369","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear Junior, JW","Heringer, EP","7817","1961","01","04","Southern America","Brasil","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 14:59:37-03","UnB","UB","88564","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Incógnito","Pereira, FFO","114","2004","02",NA,"Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-01 14:59:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Turma de Vegetação do Cerrado","Proença, CEB; Pires, RC; Costa, JNN; Turma de Vegetação do Cerrado","5249","2016","04","09","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica Ermida Dom Bosco","-47.811611","-15.79875",NA,NA,NA,"Subarbusto escandente rasteiro. Flores amarelas; Cerrado típico sobre leve encosta",NA,NA,"2016",NA,"-47.811611","-15.79875",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-01 14:59:37-03","UnB","UB","89128","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Incógnito","Pereira, FFO","93","2004","02","14","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.56","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,"-47.56","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 14:59:37-03","UnB","UB","89127","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Incógnito","Pereira, FFO","76","2004","02","14","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.56","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,"-47.56","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 14:59:37-03","UnB","UB","43106","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Chacon, RG","Kirkbride, MCG","1068","1980","01","31","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,"70570","auto","04",NA,NA,NA,NA,NA
"206","2019-11-01 14:59:37-03","UnB","UB","43105","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fortuna-Perez, AP","Kirkbride, MCG","1051","1980","01","31","Southern America","Brasil","Distrito Federal","Brasília","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,"70570","auto","12",NA,NA,NA,NA,NA
"207","2019-11-01 14:59:37-03","UnB","UB","197801","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Fontes, CG","Vale, GD; et al.","240","2006","12","04","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Sucupira. Cerrado ao lado da estrada, antes da ponte","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Participantes: Gabriel Damasco do Vale, Clarissa Gouveia Fontes, Juarez Pereira do Amaral.&nf;Patrocinadores: EMBRAPA - CENARGEN; Flor amarela. Hábito liana; Cerrado rupestre, ralo",NA,NA,"2007",NA,NA,NA,"70570","auto","06",NA,NA,NA,NA,NA
"208","2019-11-01 14:59:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear Junior, JW","Pires, JM","57126","1963","10","18","Southern America","Brasil","Distrito Federal","Brasília","Parque do Gama","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Scandent, over the ground , fl. yellow. Frequent; Gallery forest",NA,NA,"1967",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
