"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"228","2019-08-27 13:29:46-03","IAP","PACA-AGP","40543","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Emrich-Rambo","Rambo, B.",NA,"1949","03","17","Brasil","RS","Sapucaia do Sul",NA,"-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"PACA040543",NA,"1954","08","12","Sem material Habitat: in silva campestri Fenofase: flore nondum aperto","Magnoliophyta","Fagales",NA,NA,"7291","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"229","2019-08-27 13:29:46-03","IAP","PACA-AGP","30544","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Emrich-Rambo","Reitz, R.","1126","1944","04","23","Brasil","SC","Araranguá","Maracanã","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"PACA030544",NA,"1945",NA,NA,"Flores brancas.&nf;Espécie confirmada por F.C.P. Garcia em 07.1997. Habitat: in silva secundaria Fenofase: flor Hábito: árvore","Magnoliophyta","Fagales",NA,NA,"19353","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"230","2019-08-27 13:29:46-03","IAP","PACA-AGP","70032","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Daniel B. Falkenberg","Daniel B. Falkenberg","4692","1988","04","13","Brasil","SC","Blumenau","Fazenda Faxinal, Florestal R.H. Ltda., próximo ao rio Garcia, via Lajeado Alto (Guabiruba)","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"PACA070032",NA,"1988",NA,NA,"Espécie confirmada por F.C.P. Garcia em 07.1997. &nf;com 12 m de altura. Herb. FLOR. Habitat: interior da mata atlântica Hábito: árvore","Magnoliophyta","Fagales",NA,NA,"34291","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"231","2019-08-27 13:29:46-03","IAP","PACA-AGP","58261","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","A. Burkart","R. Klein","206","1951","11","21","Brasil","SC","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA058261",NA,"1953",NA,NA,"Espécie confirmada por F.C.P. Garcia em 07.1997.&nf;HBR 6395. 15m de altura. Eq. Ecologia nr. 92. Habitat: in silva Fenofase: fruto Hábito: árvore","Magnoliophyta","Fagales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"232","2019-08-27 13:29:46-03","IAP","PACA-AGP","54381","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Burkart","Reitz, R.","2994","1949","05","12","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"40","40","PACA054381",NA,"1953",NA,NA,"10m de altura e com flores brancas. HBR 6468.&nf;Espécie confirmada por F.C.P. Garcia em 07.1997. Habitat: in secundariis Fenofase: flor Hábito: árvore","Magnoliophyta","Fagales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"233","2019-08-27 13:29:46-03","IAP","PACA-AGP","58243","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","A. Burkart","R. Klein","212","1950","03","21","Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA058243",NA,"1951",NA,NA,"Espécie confirmada por F.C.P. Garcia em 07.1997.&nf;HBR 4601. 20m de altura e flores brancas. Eq. ecologia nr. 92.&nf;Inst. de Malariologia nr. 92. Habitat: in silva Fenofase: flor Hábito: árvore","Magnoliophyta","Fagales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"234","2019-08-27 13:29:46-03","IAP","PACA-AGP","65713","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","A. Burkart","R. Klein","212","1950","03","21","Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA065713",NA,"1951",NA,NA,"Espécie confirmada por F.C.P. Garcia em 07.1997.&nf;HBR 4601. 20m de altura. Eq. Ecologia nr. 92. Habitat: mata Hábito: árvore","Magnoliophyta","Fagales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"235","2019-08-27 13:29:46-03","IAP","PACA-AGP","43437","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Emrich-Rambo","Rambo, B.",NA,"1949","09","11","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA043437",NA,"1954","08","12","Sem material Habitat: in silva primaeva Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"236","2019-08-27 13:29:46-03","IAP","PACA-AGP","29923","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Emrich-Rambo","E. Friderichs SJ",NA,"1945","03","25","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA029923",NA,"1954","08","12","Espécie confirmada por F.C.P. Garcia em 07.1997. Habitat: in silva primaeva Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"237","2019-08-27 13:29:46-03","IAP","PACA-AGP","48614","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Emrich-Rambo","Sehnem, A.","2683","1947","03","25","Brasil","RS","Montenegro","Kappesberg, São Salvador","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA048614",NA,"1954","08","12","Espécie confirmada por F.C.P. Garcia em 07.1997. Habitat: in silva primaeva Fenofase: flor Hábito: árvore","Magnoliophyta","Fagales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"238","2019-08-27 13:29:46-03","IAP","PACA-AGP","42556","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Emrich-Rambo","Rambo, B.",NA,"1949","07","18","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA042556",NA,"1954","08","12","Espécie confirmada por F.C.P. Garcia em 07.1997. Habitat: ad silvam primaevam Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"239","2019-08-27 13:29:46-03","IAP","PACA-AGP","106445","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"M. Grings","211","2008","12","08","Brasil","RS","Nova Petropolis","Pinhal Alto","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"PACA106445",NA,NA,NA,NA,"àrvore de 5 m. com frutos pretos peludos Habitat: Crescendo isolda em barranco","Magnoliophyta","Fagales",NA,NA,"14669","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"240","2019-08-27 13:29:46-03","IAP","PACA-AGP","52970","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Emrich-Rambo","Rambo, B.",NA,"1952","09","09","Brasil","RS","Nova Petrópolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"PACA052970",NA,"1954","08","12","Espécie confirmada por F.C.P. Garcia em 07.1997. Habitat: in silva secundaria Fenofase: flor e fruto semievoluto","Magnoliophyta","Fagales",NA,NA,"14669","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"241","2019-08-27 13:29:46-03","IAP","PACA-AGP","7403","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Emrich-Rambo","F. Theissen SJ","259","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA007403",NA,"1954","08","12","Espécie confirmada por F.C.P. Garcia em 07.1997. Habitat: in silva campestri Fenofase: estéril","Magnoliophyta","Fagales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"242","2019-08-27 13:29:46-03","IAP","PACA-AGP","96188","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","C. M. Oliveira & C. Mondin","C. M. Oliveira","50","1999","11","03","Brasil","RS","São Leopoldo","Campus da Unisinos","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA096188",NA,NA,NA,NA,"HASU 14912&nf;Nativa e espontânea Habitat: Ambiente seco e de sol Hábito: árvore","Magnoliophyta","Fagales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"243","2019-08-27 13:29:46-03","IAP","PACA-AGP","96186","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Steffen, C. F.","Zaremba, R.",NA,"1996","05","08","Brasil","RS","São Leopoldo","N. Campus, Unisinos","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA096186",NA,NA,NA,NA,"PM 179&nf;HASU 5572","Magnoliophyta","Fagales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"244","2019-08-27 13:29:46-03","IAP","PACA-AGP","66267","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","A. Burkart","Reitz, R.","4218","1957","05","26","Brasil","SC","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"500","500","PACA066267",NA,"1961",NA,NA,"10m de altura e flores brancas.&nf;Espécie confirmada por F.C.P. Garcia em 07.1997. Habitat: mata Hábito: árvore","Magnoliophyta","Fagales",NA,NA,"37150","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"245","2019-08-27 13:29:46-03","IAP","PACA-AGP","31526","PreservedSpecimen","Plantae","Mimosaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Emrich-Rambo","Rambo, B.",NA,"1946","02","03","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"PACA031526",NA,"1954","08","12","Espécie confirmada por F.C.P. Garcia em 07.1997. Habitat: ad silvam primaevam Fenofase: flor","Magnoliophyta","Fagales",NA,NA,"16515","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"246","2020-12-20 21:17:28-03","UFV","VIC","044785","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Gomes, J.M.L.","2894","2000","10","14","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"VIC044785","VIC044785",NA,NA,NA,"Planta de 6 m.",NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"247","2020-12-20 21:17:29-03","UFV","VIC","37657","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Siqueira, L.C. de","Siqueira, L.C. de","615","2011","08","16","Brasil","Minas Gerais","Araponga","Parque Estadual Serra do Brigadeiro (PESB), Lado esquerdo da casinha azul da portaria Araponga.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC037657",NA,"2012","05","18","Árvore, c.a. de 5,0 metros de altura. Presença de flor, estames brancos de anteras amarelas, cálice cheio de tricomas, nectários bem evidentes e presença de fruto.",NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"248","2020-12-20 21:17:29-03","UFV","VIC","37659","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Siqueira, L.C. de","Siqueira, L.C. de; Bessa, J.","598","2011","07","27","Brasil","Minas Gerais","Araponga","Parque Estadual Serra do Brigadeiro (PESB), Trilha que vai para a casa de apoio.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC037659",NA,"2012","05","18","Árvore, c.a. de 6,0 metros de altura. Presença de fruto vagem e tricomas ferrugíneos.",NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"249","2020-12-20 21:17:28-03","UFV","VIC","36318","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Fernandes, J.M.","Fernandes, J.M.","154","2006","02","14","Brasil","Minas Gerais","Araponga","Sistema Agroflorestal do Romualdo, Tipo cafeeiro.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC036318",NA,"2006","02","14","Árvore 7 ma lt., fruto enegrecido. Usado como alimento humano.",NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-20 21:17:28-03","UFV","VIC","039429","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Araújo, G.M.","s.n.","2005","08","08","Brasil","Minas Gerais","Uberlândia","Funil II, Mata decídua.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"VIC039429","VIC039429",NA,NA,NA,"Árvore de cerca de 12 m, frutos creme.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"251","2020-12-20 21:17:28-03","UFV","VIC","31751","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Estevan, D.A.","Estevan, D.A.; et al.","393","2004","07","02","Brasil","Paraná","Ventania","Fazenda Califórnia - Henrique Sato","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"VIC031751","VIC031751 VIC031751_1","2004",NA,NA,"Árvore de 4m de altura, estames brancos e corola marrom, frutos marrons.",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"252","2020-12-20 21:17:29-03","UFV","VIC","43231","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Morales, M.","Grizzon, M.","131","2013",NA,NA,"Brasil","Rio Grande do Sul","São Marcos","Morro Santana","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"VIC043231","VIC043231","2013",NA,NA,"Em Orla de Mata.",NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA,NA
"253","2020-12-20 21:17:28-03","UFV","VIC","34097","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Fernandes, J.M.","Folli, D.A.","6098","2008","06","12","Brasil","Espírito Santo","Castelo","Parque do Forno Grande","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"VIC034097","VIC034097","2010","11","10","Arbóreo, terrestre, c.a. de 5,0 metros de altura, fuste com 2,5 metros de altura, CAP do fuste 48 cm, diâmetro da copa 10 metros; flor branca, botão marrom; fruto imaturo marrom.",NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-20 21:17:29-03","UFV","VIC","42129","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Tinti, B.V.; Nunes, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde.","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"VIC042129","VIC042129",NA,NA,NA,NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-20 21:17:28-03","UFV","VIC","21688","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Fernandes, J.M.","Fernandes, J.M.","376","2006","09","12","Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Propriedade do Sr. Romualdo. Sistema agroflorestal.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC021688","VIC021688","2006","09","12","Árvore, c.a. de 9,0 metros de altura; flores grandes, cálice verde enegrecido, corola esbranquiçada; filetes brancos.",NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-20 21:17:28-03","UFV","VIC","37599","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Siqueira, L.C. de","Siqueira, L.C. de","618","2011","08","16","Brasil","Minas Gerais","Araponga","Parque Estadual Serra do Brigadeiro (PESB), Coleta realizada atrás da guarita da portaria Araponga.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC037599",NA,"2012","05","18","Árvore ca. 4m alt., presença de apenas dois frutos verdes imaturos.",NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"257","2020-12-20 21:17:28-03","UFV","VIC","25078","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Garcia, F.C.P.","Valente, G.E.; Balduino, A.P.C.","549","2000","09","16","Brasil","Minas Gerais","Araponga","Parque Estadual Serra do Brigadeiro (PESB), Serra das Cabeças. Apos a primeira mata, depois da casa da Dona Cotinha, em direção à Serra.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC025078","VIC025078","2000","09","20","Planta com c.a. de 3,0 metros de altura. Fruto coberto por pelos rígidos de cor marrom-escuros.",NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"258","2020-12-20 21:17:29-03","UFV","VIC","37663","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Siqueira, L.C. de","Siqueira, L.C. de; et al.","608","2011","07","27","Brasil","Minas Gerais","Araponga","Parque Estadual Serra do Brigadeiro (PESB), Trilha da Pedra do Pato.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC037663",NA,"2012","05","18","Árvore, c.a. de 7,0 metros de altura. Presença de flor branca e botão floral. Próximo ao curso d'água.",NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-20 21:17:28-03","UFV","VIC","041722","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Siqueira, L.C. de; Miranda, C.V.","738","2012","09","13","Brasil","Minas Gerais","Araponga","PESB, Trilha da Serra das cabeças.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC041722","VIC041722",NA,NA,NA,"árvore de cerca de 5 m, presença de fruto verde.l",NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA
"260","2020-12-20 21:17:28-03","UFV","VIC","27195","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Valente, G.E.","Valente, G.E.; Cosenza, B.A.P.","1122","2003","01","29","Brasil","Minas Gerais","Fervedouro","Parque Estadual Serra do Brigadeiro (PESB), Ao lado de uma ponte de madeira, Córrego Serra do Grama.","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,"VIC027195","VIC027195","2003","01","29","Cálice piloso, marrom-escuro. Corola pilosa, parcadenta externamente e branca internamente. Androceu branco.",NA,NA,NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA,NA
"261","2020-12-20 21:17:28-03","UFV","VIC","37533","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Fernandes, J.M.","Martinelli, G.; et al.","10828","1985","05","02","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Estrada para Agulhas Negras; Floresta Hidrófila.","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"VIC037533","VIC037533","2012","07","04","Árvore, frequente, ramos terminais verde-ferrugíneos, folhas discolores, nervuras ferrugíneas, glândulas verdes, flores com cálice verde ferruginoso aveludado, corola verde alvacento com ápice castanho-ferrugíneo, estames alvos, botões",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"262","2020-12-20 21:17:28-03","UFV","VIC","19296","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Silva, A.F. da","2382","2004","10","22","Brasil","Minas Gerais","Ouro Preto","APA Cachoeira das Andorinhas, Mata.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC019296","VIC019296",NA,NA,NA,"Árvore, c.a. de 7,0 metros de altura, em área próxima à córrego. Cálice verde; corola verde claro, estames brancos.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-20 21:17:28-03","UFV","VIC","20965","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Lima, L.C.P.","Lima, L.C.P.; Garcia, F.C.P.","226","2004","10","24","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha Alcan.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC020965","VIC020965","2005","03","01","Árvore, c.a. de 3,0 metros de altura. Fruto ferruginoso com tricomas velutíneos ao redor de toda a superfície, cálice persistente. Coletado em orla de Mata.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"264","2020-12-20 21:17:28-03","UFV","VIC","039430","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Rosa, P.O.; et al.","168","2006","12","13","Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"VIC039430","VIC039430",NA,NA,NA,"Mata ciliar, em borda, árvore de ca de 8 m, fruots maduros marrons.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"265","2020-12-20 21:17:28-03","UFV","VIC","23972","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Cloclet, F.A.","Francisco, E.M.; et al.","s.n.","1998","10","30","Brasil","Paraná","São Jerônimo da Serra","Estrada do Cerne-Km 131","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"VIC023972","VIC023972","1999",NA,NA,"Árvore 10m de altura; frutos marrom-esverdeados, interior do mato. Matriz do viveiro",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"266","2020-12-20 21:17:28-03","UFV","VIC","11990","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Tamashiro, J.Y.","Meira Neto, J.A.A.; et al.","s.n.","1987","11","16","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"VIC011990","VIC011990","1990",NA,NA,"Árvore com 6m de altura, com frutos, na margem da estrada.",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"267","2020-12-20 21:17:28-03","UFV","VIC","10871","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Garcia, F.C.P.","Silva, A.F. da; Martins, F.R.","1225","1985","09","10","Brasil","São Paulo","São José dos Campos","Horto ao lado laboratório","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"VIC010871","VIC010871","1999","02",NA,"Árvore até 15m altura, flores cálice verde, pétalas castanhas externamente e brancas internamente, filetes brancos e anteras amarelas, frutos verdes com pilosidade castanhas.",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"268","2020-12-20 21:17:28-03","UFV","VIC","21477","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Garcia, F.C.P.","Sousa, F.M.; et al.","69","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Floresta ribeirinha altomontana com campo adjacente.","-46.733333","-23.983333","-46.733333","-23.983333",NA,NA,"VIC021477","VIC021477","2008","02","29","Árvore, ca. 8m alt. Flores alvas, frutos castanhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-20 21:17:28-03","UFV","VIC","24816","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Garcia, F.C.P.","Valente, G.E.; et al.","533","2000","05","22","Brasil","Minas Gerais","Caraça","Parque do Caraça, Vegetação de transição entre cerrado, mata atântica e campos de cerrado.",NA,NA,NA,NA,NA,NA,"VIC024816","VIC024816","2000","05","30","Arboreta, c.a. de 1,0 metro de altura e com c.a. de 2,0 metros de diâmetro de copa. Cálice externamente piloso e escurecido. Corola pilosa, branca internamente. Estiletes e filetes brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-20 21:17:28-03","UFV","VIC","36317","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Fernandes, J.M.","Fernandes, J.M.","409","2006","12","16","Brasil","Minas Gerais",NA,"Fragmento da Lurdinha",NA,NA,NA,NA,NA,NA,"VIC036317",NA,"2006","12","16","Floresta estacional, árvore 7 m alt., com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-20 21:17:28-03","UFV","VIC","36342","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Fernandes, J.M.","Fernandes, J.M.","1167","2009","11","28","Brasil","Minas Gerais","Alto Caparaó","Mata ciliar em floresta estacional semidecidual.","-41.852917","-20.423139","-41.852917","-20.423139",NA,NA,"VIC036342",NA,"2009","11","28","Árvore 7m de altura, frutos maduros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-20 21:17:28-03","UFV","VIC","36345","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Fernandes, J.M.","Fernandes, J.M.","894","2008","12","13","Brasil","Minas Gerais",NA,"Parque Estadual da Serra do Papagaio","-44.731111","-22.216556","-44.731111","-22.216556",NA,NA,"VIC036345",NA,"2008","12","13","Floresta de Araucária; árvore 10 m de altura, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-20 21:17:28-03","UFV","VIC","36384","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Fernandes, J.M.","Fernandes, J.M.","921","2009","01","14","Brasil","Minas Gerais","Araponga","Parque Estadual Serra do Brigadeiro (PESB)","-42.4765","-20.724611","-42.4765","-20.724611",NA,NA,"VIC036384","VIC036384","2009","01","14","Árvore, c.a. de 7,0 metros de altura; frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-20 21:17:28-03","UFV","VIC","36524","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Fernandes, J.M.","Fernandes, J.M.","923","2009","09","15","Brasil","Minas Gerais",NA,"Parque Estadual Serra do Brigadeiro (PESB)",NA,NA,NA,NA,NA,NA,"VIC036524",NA,"2009","09","15","Árvore 9 m alt., flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
