"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount"
"104","2021-03-25 13:51:21-03","UNIVILLE","JOI","4954","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","E. Barbosa","Bächtold, A.","122","2004","12","21",NA,"Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Herdeiros.","-48.6380996704102","-26.2432994842529",NA,"; HABITAT: borda; HABITO: liana","JOI004954","JOI004954",NA,"1","1","23627","auto",NA,"2005","02","25",NA,NA,NA
"105","2021-03-25 13:51:21-03","UNIVILLE","JOI","3325","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.",NA,"Björn Mehlhaff; Jotham Ziffer Berger","127","2006","09","13",NA,"Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória, trilha preta.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI003325","JOI003325",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:15:05-03","UEFS","HUEFS","44268","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.",NA,"Silva, J.M.","2702","1998","12","15",NA,"Brasil","Paraná","Morretes","Serra da Prata, trilha para a Torre da Prata.","-48.834400177002","-25.476900100708",NA,"Interior da floresta atlântica.","HUEFS0044268","HUEFS0044268",NA,NA,NA,"30514","auto","Asteranae",NA,NA,NA,NA,NA,NA
"107","2020-11-12 17:00:16-03","UEL","FUEL","1472","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Gasparino, RM","s.n.","1985","09","20",NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,"2009","05","29",NA,NA,NA
"108","2020-11-12 17:00:16-03","UEL","FUEL","41820","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Vieira, FCS","Vieira, FCS","138","2005","11","15",NA,"Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,"2007","03","06",NA,NA,NA
"109","2020-11-12 17:00:16-03","UEL","FUEL","43187","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Barbosa, E","Casas, G","85","2004","12","12",NA,"Brasil","Santa Catarina","São Francisco do Sul","Herdeiros, Sub-bosque","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"10","10","23627","auto",NA,"2005","02","25",NA,NA,NA
"110","2020-08-20 20:39:15-03","UFSC","FLOR","29147","PreservedSpecimen","Plantae",NA,"Lamiales","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Wasshausen, D.C.","Ribas, O.S.; Barbosa, E. & Pereira, L.B.S.","1614","1996","11","07",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, Recanto Cavalcanti.","-48.834400177002","-25.476900100708",NA,"herbácea, até 70cm altura, flores alvas, pétalas inferiores vinosas","FLOR0029147","FLOR0029147",NA,"1000","1000","30514","auto",NA,"1997",NA,NA,NA,NA,NA
"111","2021-03-04 15:46:53-03","IF","SPSF","23753","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Justicia","kleinii","Justicia kleinii","L.B.Sm.","C.Kameyama","A.Rapini","61","1995","10","15","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"112","2021-03-04 15:46:53-03","IF","SPSF","23752","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Justicia","kleinii","Justicia kleinii","L.B.Sm.","C.Kameyama","I.Cordeiro & E.A.Anuciacao","1366","1994","04","12","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo. Erva, flores lilases, com estrias vináceas.; GEOGRAFIA: mata pluvial montana&nf;;",NA,NA,NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"113","2021-03-04 15:46:53-03","IF","SPSF","23759","PreservedSpecimen","Plantae","Magnoliophyta","Tubiflorae","Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassl.","C.Kameyama","C.Kameyama & L.Rossi & S.J.G.Silva & L.A.Skorupa & S.L.Pompeia","9","1991","10","13","América do Sul","Brasil","SP","Iguape","E.Ecol.Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo. Subarbusto, flores alvass, palato pintalgado de vinho. Interior de mata de encosta.; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,NA,NA,"55628","auto","Magnoliopsida","2001","12","30",NA,NA,NA
"114","2020-07-16 10:05:36-03","IBt","SP","290499","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.",NA,"Rodrigues, RR","152","1995","09","03",NA,"Brasil","São Paulo","Eldorado",NA,"-48.394722","-24.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.394722","-24.6475",NA
"115","2021-01-21 15:28:43-03","IBt","SP","491068","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.",NA,"Kameyama, C","163","2006","12","05",NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-21 09:57:46-03","IBt","SP","237993","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.",NA,"Cordeiro, I; et al.","609","1989","10","24",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-21 09:57:46-03","IBt","SP","197904","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Forero, E; Lopes, EA; Chiea, SC; Muniz, C; Silva, J","8726","1980","10","09",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu. Morro Jacareu","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,"1991",NA,NA,NA,NA,NA
"118","2019-11-21 09:57:46-03","IBt","SP","205384","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Kirizawa, M","1542","1985","10","31",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,"1991",NA,NA,NA,NA,NA
"119","2019-11-21 09:57:46-03","IBt","SP","214924","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.",NA,"Kirizawa, M; et al.","1780","1986","10","14",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-21 09:57:46-03","IBt","SP","253118","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Kameyama, C; et al.","9","1991","10","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,"Subarbusto, flores alvas, palato pintalgado de vinho, interior de mata de encosta",NA,NA,NA,NA,NA,"55628","auto",NA,"2000","06",NA,NA,NA,NA
"121","2019-11-21 09:57:46-03","IBt","SP","269132","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Cordeiro, I; Anunciação, EA","1366","1994","04","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata pluvial montana, caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,"Erva, flores lilases, com estrias vinácias",NA,NA,NA,NA,NA,"55628","auto",NA,"2000","06",NA,NA,NA,NA
"122","2019-11-21 09:57:46-03","IBt","SP","311215","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Rapini, A; et al.","61","1995","10","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,"Herbácea, Flores brancas, labelo com mancha vinácea",NA,NA,NA,NA,NA,"55628","auto",NA,"2000","06",NA,NA,NA,NA
"123","2021-01-21 15:28:43-03","IBt","SP","491141","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.",NA,"Magalhães, AM","58","2014","08","20",NA,"Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"124","2021-01-21 15:28:43-03","IBt","SP","491050","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.",NA,"Magalhães, AM","65","2014","11","19",NA,"Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-07-02 08:39:45-03","IBt","SP","286627","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Souza, VC","9253","1995","10","08",NA,"Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,"1999",NA,NA,NA,NA,NA
"126","2020-08-13 18:01:41-03","IBt","SP","296227","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Souza, VC","11072","1996","04","12",NA,"Brasil","São Paulo","Itanhaém","Ilha da Queimada Grande","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,"1999",NA,NA,NA,NA,NA
"127","2020-12-30 07:47:54-03","IBt","SP","442085","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.",NA,"Indriunas, A","44","2010","09","17",NA,"Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 09:57:46-03","IBt","SP","252543","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Gonçalves, GT; et al.","s.n.","1988","07","23",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Morro do Guarauzinho, Mata, Juréia-Guaraú","-46.9900016784668","-24.3199996948242",NA,"Subarbusto, pétalas alvas com pintas roxas",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 09:57:46-03","IBt","SP","344005","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Oliveira, RJ; Gusmão, LFP","12","1996","12","20",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo Arpoador-Guarauzinho, Floresta Atlântica de Encosta","-46.9900016784668","-24.3199996948242",NA,"Erva com flores brancas, coletada no interior da floresta no Morro do Fernando em área de amostragem fitossociológica",NA,NA,NA,NA,NA,"21922","auto",NA,"1998","02","02",NA,NA,NA
"130","2019-11-21 09:57:46-03","IBt","SP","345749","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Oliveira, VS; Vieira, S","8","2000","03","01",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, Trilha do Arpoador","-46.9900016784668","-24.3199996948242",NA,"Beira do caminho",NA,NA,NA,NA,NA,"21922","auto",NA,"2000",NA,NA,NA,NA,NA
"131","2019-11-21 09:57:46-03","IBt","SP","345744","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Oliveira, VS; Vieira, S","3","2000","03","01",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, Trilha do Arpoador","-46.9900016784668","-24.3199996948242",NA,"Beira do caminho",NA,NA,NA,NA,NA,"21922","auto",NA,"2000",NA,NA,NA,NA,NA
"132","2019-11-21 09:57:46-03","IBt","SP","345748","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Oliveira, VS; Vieira, S","7","2000","03","01",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, Trilha do Arpoador","-46.9900016784668","-24.3199996948242",NA,"Beira do Caminho",NA,NA,NA,NA,NA,"21922","auto",NA,"2000",NA,NA,NA,NA,NA
"133","2019-11-21 09:57:46-03","IBt","SP","345747","S","Plantae",NA,NA,"Acanthaceae","Justicia","kleinii","Justicia kleinii","Wassh. & L.B.Sm.","Kameyama, C","Oliveira, VS; Vieira, S","6","2000","03","01",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Núcleo do Arpoador","-46.9900016784668","-24.3199996948242",NA,"Beira do Caminho",NA,NA,NA,NA,NA,"21922","auto",NA,"2000",NA,NA,NA,NA,NA
