"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"208","2020-12-20 21:18:31-03","UFV","VIC","31665","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Souza, P.P. de","253","2008","05","13",NA,"Brasil","Minas Gerais","Viçosa","Bairro Veldere","-42.8819007873535","-20.7539005279541",NA,"Àrvore com 16m de altura, 3m de fuste, seiva lactescente de cor branca, de sabor adocicado, sicônios internamente rosados a avermelhados, externamente de coloração marrom a verde claro, com máculas verdes por toda a sua superfície, tri","VIC031665","VIC031665",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-20 21:18:31-03","UFV","VIC","19073","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Souza, P.P. de","167","2007","01","30",NA,"Brasil","Minas Gerais","Viçosa","Dendrologia -UFV","-42.8819007873535","-20.7539005279541",NA,"Àrvore com 15m de altura, 2m de fuste, sicônios com pêlos de cor branca, internamente vermelhos, seiva de sabor amargo e coloração branca, cresce em pleno sol, grande quantidade de epítifas em seus ramos.","VIC019073","VIC019073",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-20 21:18:31-03","UFV","VIC","22436","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Santos, E. dos","5","1995","04","06",NA,"Brasil","Minas Gerais","Viçosa","Dendrologia -UFV","-42.8819007873535","-20.7539005279541",NA,"Àrvore com cerca de 10m de altura e 1,5m de dap; Copa com cerca de 30m de diâmetro. Exsudação abundante.","VIC022436","VIC022436",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-20 21:18:31-03","UFV","VIC","2070","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Kuhlmamn","s.n.","1935",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC002070","VIC002070",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-20 21:18:31-03","UFV","VIC","7290","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Leitão Filho, H.F.; et al.","182","1979","08","07",NA,"Brasil","São Paulo","Ubatuba","Estação Experimental","-45.0699996948242","-23.4300003051758",NA,"Figueira com raizes tabulaus tronco com lenticelas, geme terminal denso-rufopilosa, infrutesa, pilosa com pontuações claras, árv. com 12m.","VIC007290","VIC007290",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-20 21:18:31-03","UFV","VIC","18010","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Ana Luíza","118","1995","08","09",NA,"Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,"Altura de 5m.","VIC018010","VIC018010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-20 21:18:31-03","UFV","VIC","22683","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Bovini, M.G.","1546","1998","10","28",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,"Àrvore heliófila ca. 9,0m. Folhas coriáceas levemente discolores. Frutos imaturos verdes. Látex branco.","VIC022683","VIC022683",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-20 21:18:31-03","UFV","VIC","31668","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Souza, P.P. de","184","2007","07","26",NA,"Brasil","Minas Gerais","Viçosa","Estrada para Paula Cândido no Paraíso","-42.8819007873535","-20.7539005279541",NA,"Àrvore com 12m de altura, 3m de fuste, crescendo em pleno sol, seiva lactescente branca de sabor amargo, sicônio internamente vermelho, vespas negras no interior do sicônio.","VIC031668","VIC031668",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-20 21:18:31-03","UFV","VIC","35845","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Souza, P.P. de","303","2012","04","23",NA,"Brasil","São Paulo","Iporanga","Bairro da Serra","-48.5900001525879","-24.5799999237061",NA,"Àrvore com 12m de altura, seiva latescente branca, sabor amargo, tornando-se levemente amarelada após o corte, sicônios pilosos de coloração bruna a esverdeado, com máculas de cor verde- claro, internamente de cor bege, epibráctea de c","VIC035845","VIC035845",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-06-22 14:53:50-03","IECOS","HBRA","750","S","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C. D. Bouché","R. E. S. A. Nascimento","264","2005","05","22","América do Sul","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67019444","-0.92608333","exsicata","Árvore com altura de >25 m, com raízes escoras grandes","HBRA0002616,HBRA0002596",NA,"M. P. Nascimento, J. C. L. Oliveira (IAN)",NA,NA,NA,NA,"2007","03","19","-46.67019444","-0.92608333",NA,NA,NA,NA,NA,NA
"218","2021-03-24 17:09:28-03","UFES","SAMES","3570","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Menezes,L.F.T.; Sá,C.F.C.;Araújo,D.S.D.;Ribeiro,R.","1707","2007","07","05",NA,"Brasil","Espírito Santo","Conceição da Barra","Lajinha. Área de restinga pleistocênica. Rancho Tropical 2, aproximadamente 20 km de São Mateus. Floresta de altura média 15m sobre cordão arenoso.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 13 metros com frutos, látex abundante. Desenvolvendo-se no interior de floresta sobre cordão arenoso.","SAMES03570",NA,"Machado,A.F.P.",NA,NA,"41644","auto","2009","09","28",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 14:39:59-03","UFJF","CESJ","62124","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","A.A. Conceição; M.A.Colaço, GCosta, DC; F.B.L.Silva","2315","2007","07","04","América do Sul","Brasil","Bahia","Caturama","Estrada para Caleiras, entroncamento para Mateus, Lat.: 13º17'46S; Lon.: 42º14'37W; Alt.: 600m.s.m. Caatinga arbórea.","-42.290599822998","-13.329400062561",NA,"Árvore, 9,0m alt. Látex alvo. Sicônio verde com pintas vinho-castanhas.","CESJ062124",NA,"A.A. Conceição; F.Lôbo",NA,NA,"30966","auto","2007","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 14:39:59-03","UFJF","CESJ","62130","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","A.A. Conceição; R. Harley; R.M. Santos; D.S.B.Rocha","1946","2007","04","28","América do Sul","Brasil","Bahia","Paramirim","Caminho Catuarama para Mateus, Lat.: 13º17'50S; Lon.: 42º14'44W; Alt.: 593m.s.m.","-42.238899230957","-13.4425001144409",NA,"Árvore, ca. 12,0m alt., à beira de rio. Sicõnio castanho. Caatinga.","CESJ062130",NA,"A.F.P.Machado",NA,NA,"34572","auto","2010","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-21 14:39:59-03","UFJF","CESJ","39456","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","M.O.D. Pivari; L.G.S.Soares","159","2002","10","05","América do Sul","Brasil","Minas Gerais","Caratinga","APA Lagoa Silvana","-42.1391983032227","-19.7896995544434",NA,"Árvore, ca 15m, presente à beira da estrada, local de muita luminosidade. Sicônio verde claro com cicatrizes marrons. Flores castanhas; presença de látex. Frutos visitados por formigas. Nome vulgar: gameleira","CESJ039456",NA,"R.M. Castro",NA,NA,"49886","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 14:39:59-03","UFJF","CESJ","25028","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","L. Krieger","CESJ25028","1988","02","02","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Parque Halfeld, À frente da Igreja de São Sebastião","-43.3502998352051","-21.7642002105713",NA,"Árvore alta cultivada (?) no parque. Frutos maduros pintalgados de vermelho. Ramos longos pendentes quase até o chão","CESJ025028",NA,"J.P.P. Carauta",NA,NA,"36144","auto","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 14:39:59-03","UFJF","CESJ","16298","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","L. Krieger; M. Sabino","CESJ16298","1979","07","28","América do Sul","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,"Árvore grande, sobre arenito, em encosta da montanha. Frutos (figos) grandes","CESJ016298",NA,"J.P.P. Carauta",NA,NA,"30417","auto","2002","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-21 14:39:59-03","UFJF","CESJ","40434","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","R.M. Castro; A.S.M. Valente; D.S. Pifano; R.O.Garcia; K. Antunes","782","2003","02","11","América do Sul","Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos","-43.0106010437012","-21.5400009155273",NA,"Árvore na borda da mata no alto do morro. Frequente no campo aberto, ca 7m alt. Frutos imaturos verdes, maduros vináceos","CESJ040434",NA,"G.Pelissari",NA,NA,"20981","auto","2011","07","11",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 14:39:59-03","UFJF","CESJ","33424","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","F.R.G. Salimena; P.H. Nobre","s.n.","2001","06","17","América do Sul","Brasil","Rio de Janeiro","Conservatória","Estrada Conservatória-Parapeúna, Próximo à Fazenda São Paulo.",NA,NA,NA,NA,"CESJ033424",NA,"G.Pelissari",NA,NA,NA,NA,"2011","07","11",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 14:39:59-03","UFJF","CESJ","18238","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","L. Krieger","CESJ18238",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Fruto: Sicônio - Nome vulgar: Gameleira branca. Material exclusivo da carpoteca.","CESJ018238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 14:39:59-03","UFJF","CESJ","35008","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","R.M. Castro; R.C. Forzza; V.R. Almeida; J.O.Austim","659","2001","11","10","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Árvore ca 10m, copa frondosa. Ocasional. Tricomas ferrugíneos nos ramos, na face adaxial do pecíolo e nas folhas, também adaxialmente nas nervuras centrais, também nas estípuas. Sicônios verdes com tricomas ferrugíneos. Látex alvo viscoso. Na estrada","CESJ035008",NA,"R.M. Castro",NA,NA,"11991","auto","2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-21 14:39:59-03","UFJF","CESJ","19934","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","L. Krieger","CESJ19934","1982","09","14","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Parque Halfeld","-43.3502998352051","-21.7642002105713",NA,"Espontânea, substituindo uma árvore morta por ela","CESJ019934",NA,"G.Pelissari",NA,NA,"36144","auto","2011","07","11",NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-04-07 11:46:21-03","UFMS","CGMS","46616","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","R.C. Rivaben; T.R.F. Sinani; A.R. Fochi; A.G.S. Arruda; R.H. Silva","42","2014","01","05",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda São Bento próximo ao Rio Abobral e a estrada Parque.","-57.0433333","-19.4647222",NA,"Fruto verde (imaturo). Habitat: Pantanal, sub-região do Abobral. Borda de capão. Habito: Arbórea. 12,00 m de altura.","CGMS1076585",NA,"A. Pott",NA,NA,NA,NA,NA,NA,NA,"-57,0433333","-19,4647222",NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:46:21-03","UFMS","CGMS","15349","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","R.C. Teixeira",NA,"2004","11","21",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Estrada Oeste/ RN.","-55.7872009277344","-20.4710998535156",NA,"Flor verdeFruto verde Habitat: Borda cordilheira Habito: arbóreo","CGMS1044869",NA,"U.M. Resende",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-01 16:35:53-03","UNICAMP","UEC","166902","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Stefani, EJF; Belinello, R; Galvão, JC","24","2010","05","25",NA,"Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.506944","-23.636111",NA,"Árvore com 15 m.; Mata Atlântica.","UEC098735","UEC098735","Stefani, EJF","50","90",NA,NA,"2010",NA,NA,"-45.506944","-23.636111",NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:35:53-03","UNICAMP","UEC","134645","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Farias, R; Rolim, SG; Uliana, VLCR; Righi, CA; et al.","702","2002","05","23",NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras. Trilha da Figueira. Borda de Floresta Ombrófila Densa BAixo Montana.","-47.993056","-24.056389",NA,"Árvore de 20 metros. Fruto imaturo roxo com pintas verdes.",NA,NA,"Righi, CA; Scaramuzza, CAMR","112","112",NA,NA,NA,NA,NA,"-47.993056","-24.056389",NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:35:53-03","UNICAMP","UEC","119271","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Alencar, ME; Martins, FR; Castro, AJ","311","1997","12","02",NA,"Brazil","Piauí","Piracuruca","Administração (6º cidade) - PARNA de Sete Cidades, Cerrado.","-41.709167","-4.099167",NA,"Árvore ca. 9metros, frutos ferrugíneos. Subst. arenoso.",NA,NA,"Ribeiro, JELS","180","180",NA,NA,"2002","03",NA,"-41.709167","-4.099167",NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:35:53-03","UNICAMP","UEC","128825","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Alencar, ME","1349","2001","06","09",NA,"Brazil","Piauí","Piracuruca","Cachoeira do Riachão - Parna de Sete Cidades, Mata Fria","-41.67","-4.107861",NA,"Árvore ca. 7,5m, frutos imaturos verdes, freq. média. Subst afloramanto rochoso.",NA,NA,"Machado, AFP","160","160",NA,NA,"2010","01","20","-41.67","-4.107861",NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:35:53-03","UNICAMP","UEC","143708","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Meireles, JE; Firetti, F; Kubota, U; Obando, S; Furtado, AG; Ávila-Jr, R; et al.","257","2005","03","26",NA,"Brazil","São Paulo","Cananéia","Distrito de Itapitangui, Parque Estadual de Jacupiranga, Núcleo do Cedro. Trilha do Rio das Minas, Sítio Paraíso das Minas. Floresta Ombrófila Densa Baixo Montana muito degradada.","-48.127222","-24.991944",NA,"Hemiepífita a três metros do solo. Folhas discolores com indumento ferrugíneo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.127222","-24.991944",NA,NA,NA,NA,NA,NA
"236","2019-08-20 10:20:43-03","UNICAMP","UEC","144209","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Carboni, M; Sampaio, D; Breier, TB; Faraco, AG; Soares, PG; Fernandez, RR; et al.","139","2005","03","26",NA,"Brazil","São Paulo","Cananéia","Distrito de Itapitangui, Parque Estadual de Jacupiranga, Núcleo do Cedro. Trilha do Rio das Minas, Sítio Paraíso das Minas. Floresta Ombrófila Densa Baixo Montana muito degradada.","-48.127222","-24.991944",NA,NA,NA,NA,NA,"50","50",NA,NA,NA,NA,NA,"-48.127222","-24.991944",NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:35:53-03","UNICAMP","UEC","145270","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Damasceno Junior, GA; Ishii, IH; Pott, VJR; Assis, EM","2311","2001","05","04",NA,"Brazil","Mato Grosso do Sul","Corumbá","Parque Nacional do Pantanal, Corixo São Camilo.","-57.4025","-17.851667",NA,"Árvore de 10m; Flor; Fruto verde com manchas brancas; mata ciliar do Rio São Lourenço; Solo Argiloso; Relevo Plano.",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,"-57.4025","-17.851667",NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:35:53-03","UNICAMP","UEC","92072","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Ivanauskas, NM","269","1995","07","22",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC, Floresta Atlântica.","-47.876944","-24.608333",NA,"Frutos imaturos verdes. Árvore de 20m.",NA,NA,"Romaniuc",NA,NA,NA,NA,"1996","06",NA,"-47.876944","-24.608333",NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:35:53-03","UNICAMP","UEC","44418","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Oliveira Filho, A","371","1984","06","15",NA,"Brazil","Mato Grosso","Cuiabá","km 14 da rodovia MT-305","-56.0966987609863","-15.5960998535156",NA,"Árvore ca. 16m alt.; amostra vegetativa.",NA,NA,"Machado, AFP",NA,NA,"74875","auto","2010","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:35:53-03","UNICAMP","UEC","25309","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Leitão Filho, HF; et al.","12969","1981","09","10",NA,"Brazil","Mato Grosso do Sul","Três Lagoas","em cerrado próximo de Ilha de Solteira.","-51.6782989501953","-20.7511005401611",NA,"Árvore até 25m alt.; frutos verdes.",NA,NA,"Machado, AFP",NA,NA,"150618","auto","2010","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:35:53-03","UNICAMP","UEC","90890","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Leitão Filho, HF; et al.","12969","1981","09","10",NA,"Brazil","Mato Grosso do Sul","Três Lagoas","em cerrado próximo de Ilha de Solteira.","-51.6782989501953","-20.7511005401611",NA,"Árvore até 25m alt.; frutos verdes.","UEC008988","UEC008988","Machado, AFP",NA,NA,"150618","auto","2010","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:35:53-03","UNICAMP","UEC","11495","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Hatschbach, G","39894","1977","05","04",NA,"Brazil","Paraná","Cerro Azul","Barra do Turvo","-49.261100769043","-24.823600769043",NA,"Árvore 10m, tronco 1.5m; mata pluvial ao longo do rio Ribeira.",NA,NA,"Hatschbach, G",NA,NA,"32006","auto","1977","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:35:53-03","UNICAMP","UEC","51561","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Britez, RM; Silva, SM","1058","1986","11","07",NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica (próx. ao M. da Baleia)","-48.5092010498047","-25.5200004577637",NA,"Árvore de 10m de altura, CAP=90cm, sicônios com pintas arroxeadas.",NA,NA,"Silva, SM",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:35:53-03","UNICAMP","UEC","46134","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Castro, AJ","5485","1987","05",NA,NA,"Brazil","Piauí","Oeiras","Fazenda piloto Chapada Grande (missão alemã/DNOCS), PI-230 km 67/68","-42.1310997009277","-7.0252799987793",NA,"Arvoreta.",NA,NA,NA,NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:35:53-03","UNICAMP","UEC","46135","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Castro, AJ","5484","1987","06",NA,NA,"Brazil","Piauí","Oeiras","Fazenda piloto Chapada Grande (missão alemã/DNOCS), PI-230 km 67/68","-42.1310997009277","-7.0252799987793",NA,"Arvoreta",NA,NA,NA,"400","400","54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:35:53-03","UNICAMP","UEC","21519","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Leitão Filho, HF; Silva, AF; Yamamoto, K","10246","1979","07","07",NA,"Brazil","São Paulo","Ubatuba","Estação Experimental de Ubatuba","-45.0699996948242","-23.4300003051758",NA,"Figueira com raízes tabulares tronco com lenticelas, gema terminal denso-rufo-pilosa, infrutes. Pilosa com pontuações claras. árvore de 12m.",NA,NA,"Machado, AFP",NA,NA,"34265","auto","2010","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:35:53-03","UNICAMP","UEC","68460","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Lobo, PC; et al.","29332","1993","11","11",NA,"Brazil","São Paulo","Ubatuba","Estrada do Puruba","-45.0699996948242","-23.4300003051758",NA,"Árvore 3m.","UEC023486",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:35:53-03","UNICAMP","UEC","89074","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Lobo, PC; et al.","29332","1993","11","11",NA,"Brazil","São Paulo","Ubatuba","Estrada do Puruba","-45.0699996948242","-23.4300003051758",NA,"Árvore 3m.",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:35:53-03","UNICAMP","UEC","80316","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth & C.D.Bouché","Leitão Filho, HF; Rodrigues, RR; et al.","34832","1996","02","06",NA,"Brazil","São Paulo","Ubatuba","Ilha Anchieta - Trilha para Praia do Sul","-45.0699996948242","-23.4300003051758",NA,"Encosta atlântica. Árvore com metros de altura, látex amargo, fruto piloso ferugíneo.",NA,NA,"Sanchez, M",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-04-22 16:22:08-03","UFPB","JPB","28121","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Gadelha Neto, PC; Lima, JR","659","1992","01","01","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.861","-7.135417",NA,NA,NA,NA,NA,"220","220",NA,NA,NA,NA,NA,"-34.861","-7.135417",NA,NA,NA,NA,NA,NA
"251","2020-04-22 16:22:08-03","UFPB","JPB","53481","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Queiroz, LP de; Costa, JA; Stapf, MN; Souza, EB","10337","2005","04","16","Southern America","Brasil","Goiás","Iporá","Estrada para Arenópolis.","-51.205278","-16.407222",NA,"; HABITAT: Floresta estacional degradada com pastagem.; DESC: Árvore de ca. 5,0 m altura, copada latescente, látex branco-amarronzado. Folhas cartáceas. Sicônio verdes pintalgados de verde-amarelado. DNA.","JPB0053481",NA,"Machado, AFP","655","655",NA,NA,"2008","02",NA,"-51.205278","-16.407222",NA,NA,NA,NA,NA,NA
"252","2020-04-22 16:22:08-03","UFPB","JPB","56082","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Lima, IB","1358","2014","03","12","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.861","-7.135417",NA,"; DESC: Árvore ca. 20-30 m de altura. Latex branco. Folhas coriáceae, face abaxial e pecíolo puberulos. Sicônio coletado no solo, próximo a árvore.","JPB0056082",NA,"Lima, IB","25","25",NA,NA,"2014","03","12","-34.861","-7.135417",NA,NA,NA,NA,NA,NA
"253","2020-10-14 10:03:17-03","FURB","FURB","34820","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Dreveck, S.; Carneiro, F.E.","2543","2009","11","17",NA,"Brasil","Santa Catarina","Joinville","Pirai.","-48.9619444","-26.28",NA,"Voucher estéril IFFSC 1027 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB02373","FURB02373","Oliveira, AA de","85","85",NA,NA,"2010",NA,NA,"-48.9619444","-26.2800000",NA,NA,NA,NA,NA,NA
"254","2019-11-08 08:53:41-03","FURB","FURB","48697","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","gomelleira","Ficus gomelleira","Kunth","Oliveira, A.A. de","2660","2015","10","25",NA,"Brasil","Santa Catarina","Joinville","Pirai.","-48.9619444","-26.28",NA,NA,"FURB48697","FURB48697","Oliveira, AA de","85","85",NA,NA,"2015","10","25","-48.9619444","-26.2800000",NA,NA,NA,NA,NA,NA
