"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","stateProvince","decimalLongitude","decimalLatitude","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus","sex"
"50","2020-09-12 05:00:02-03","US","US","2269529","PreservedSpecimen","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","-- Reitz & R. M. Klein","South America","Brazil","Mun. Porto Uniao: campo, Serra da Taquara Verde, 34-36 km south of Porto Uniao",NA,NA,NA,"US01667944",NA,"Asterales","(Hook. & Arn.) R.M. King & H. Rob.","10843","1957","2","Santa Catarina",NA,NA,"US01667944_01","5","1300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"51","2020-09-12 05:00:02-03","US","US","2557833","PreservedSpecimen","Plantae","Asteraceae","Chromolaena","umbelliformis","Chromolaena umbelliformis","L. Smith, R. M. Klein & G. Hatschbach","South America","Brazil","Mun. Arapoti: Campo, by school on road to Jaguariaiva",NA,NA,NA,"US01668577",NA,"Asterales","(Dusén ex Malme) R.M. King & H. Rob.","14717","1965","1","Paraná","-49.37","-24.1","US01668577_01","17","950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"52","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Asteraceae","Chromolaena","umbelliformis","Chromolaena umbelliformis","J. C. Lindeman & J. H. Haas","South America","Brazil","Est. Parana, Fazenda Reserva, 85 km SW of Guarapuava, in campo",NA,NA,NA,NA,NA,"Asterales","(Dusén ex Malme) R.M. King & H. Rob.","4979a","1967","3","Paraná",NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"53","2020-09-12 05:00:02-03","US","US","1481676","PreservedSpecimen","Plantae","Asteraceae","Chromolaena","umbelliformis","Chromolaena umbelliformis","P. K. Dusén","South America","Brazil","Parana: Capao Bonito, in campo",NA,NA,NA,"US01668576",NA,"Asterales","(Dusén ex Malme) R.M. King & H. Rob.","16925","1915","3","Paraná",NA,NA,"US01668576_01","30","790",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"54","2019-12-09 17:29:24-03","UFPR","EFC","12319","PreservedSpecimen","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Caxambu, M.G.; et al.",NA,"Brasil","Arredores da Ponte dos Arcos",NA,NA,"Erva ereta, heliófita, ca.0,40m. Capítulos roxos. Relevo: ondulado - 25 33 12,3 S - 49 48 15,4 W - Altitude: 879m HCF 10321","EFC012319",NA,NA,"(Hook. & Arn.) R.M.King & H.Rob.","3774","2012","02","Paraná","-49.8071","-25.5527",NA,"03","830","830","Balsa Nova","Cordeiro, J.; Picoli, A.C.",NA,NA,"2013","-49.8071","-25.5527",NA,"01","01",NA,NA,NA,NA
"55","2019-09-04 19:34:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Eupatorium","umbelliforme","Eupatorium umbelliforme","P. Dusén","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"16925",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"56","2019-09-04 19:34:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Eupatorium","umbelliforme","Eupatorium umbelliforme","P. Dusén","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"16925","1915","3",NA,"-52.8731","-10.8339",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"57","2021-03-26 13:27:17-03","UEM","HUEM","24502","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","C.H.Voltolini",NA,"Brasil","Parque Estadual do Guartelá",NA,NA,NA,"HUEM000001337",NA,NA,"(Hook. & Arn.) R.M.King & H.Rob.","18","2015","12","Paraná","-50.257778","-24.565569","HUEM000001337","04",NA,NA,"Tibagi","In Flora do Brasil",NA,NA,"2021","-50.257778","-24.565569",NA,"03","08",NA,NA,NA,NA
"58","2020-11-12 16:58:17-03","UEL","FUEL","38946","PreservedSpecimen","Plantae","Asteraceae","Chromolaena","umbelliformis","Chromolaena umbelliformis","Silva, JM; Cordeiro, J; Poliquesi, CB",NA,"Brasil","Horizonte",NA,NA,NA,"FUEL008518","Tracheophyta","Asterales","(Dusén) R.M.King & H.Rob.","6432","2008","04","Paraná","-51.9906005859375","-26.4841995239258",NA,"17",NA,NA,"Palmas","Nakajima, JN","46666","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-08-20 14:55:02-03","UFSC","FLOR","67237","PreservedSpecimen","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, A.L.",NA,"Brasil","Parque Estadual do Tainhas.",NA,NA,"Subarbusto com flores lilases. Campo seco próximo a um afloramento rochoso. Duplicata de ICN 197143","FLOR0067237",NA,"Asterales","(Hook. & Arn.) R.M.King & H.Rob.","386","2017","03","Rio Grande do Sul","-50.365278","-29.094167","FLOR0067237","19",NA,NA,"Jaquirana","Christ, A.L.",NA,NA,"2017","50º21'55''W","29º5'39''S",NA,"03","19",NA,NA,NA,NA
"60","2020-08-20 20:38:05-03","UFSC","FLOR","58306","PreservedSpecimen","Plantae","Asteraceae","Chromolaena","umbelliformis","Chromolaena umbelliformis","Santos, E.D.; Trevisan, R. & Campestrini, S.",NA,"Brasil","UAP8/UAL2.",NA,NA,"Capítulos lilás","FLOR0058306",NA,"Asterales","(Dusén) R.M.King & H.Rob.","219","2013","03","Santa Catarina","-50.640556","-28.016389","FLOR0058306","04","982","982","Capão Alto","Santos, E.D.",NA,NA,"2013","50º38'26''W","28º0'59''S",NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 12:36:06-03","UFRGS","ICN","200725","S","Plantae","Asteraceae","Chromolaena","cf. elliptica","Chromolaena cf. elliptica","Christ, AL","América do Sul","Brasil","Estrada acessada via SC-114",NA,NA,"Subarbusto ereto, flores lilases.; Campo à beira da estrada.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R. M. King & H. Rob.","596","2019","03","SC","-50.124722","-28.079167",NA,"08",NA,NA,"Painel","Christ, AL",NA,NA,"2019","-50.124722","-28.079167",NA,NA,NA,NA,NA,NA,NA
"62","2021-02-08 12:36:06-03","UFRGS","ICN","201687","S","Plantae","Asteraceae","Chromolaena","cf. elliptica","Chromolaena cf. elliptica","Christ, AL","América do Sul","Brasil","PR-151, próximo ao rio Cilada.",NA,NA,"Subarbusto procumbente com flores lilases.; Campo seco.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R. M. King & H. Rob.","677","2019","04","PR","-49.790556","-24.3325",NA,"05","1058","1058","Jaguariaíva","Christ, AL",NA,NA,"2019","-49.790556","-24.3325",NA,NA,NA,NA,NA,NA,NA
"63","2021-02-08 12:36:06-03","UFRGS","ICN","200715","S","Plantae","Asteraceae","Chromolaena","cf. elliptica","Chromolaena cf. elliptica","Christ, AL","América do Sul","Brasil","RS-332",NA,NA,"Subarbusto com flores lilases.; Barranco na beira da estrada.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R. M. King & H. Rob.","548","2019","02","RS","-52.25","-28.8",NA,"07","731","731","Arvorezinha","Christ, AL",NA,NA,"2019","-52.25","-28.8",NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 12:36:06-03","UFRGS","ICN","197144","S","Plantae","Asteraceae","Chromolaena","cf. elliptica","Chromolaena cf. elliptica","Christ, AL","América do Sul","Brasil","Morro São Pedro",NA,NA,"Subarbusto com flores lilases.; Campo seco",NA,"Dicotyledon",NA,"(Hook. & Arn.) R. M. King & H. Rob.","370","2017","03","RS","-51.2299995422363","-30.0331001281738",NA,"17",NA,NA,"Porto Alegre","Christ, AL","29946","auto","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-08 12:36:07-03","UFRGS","ICN","140211","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Hagelund, K","América do Sul","Brasil","Granja Sodol",NA,NA,"Doação do Karner Hagelund",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","2170",NA,NA,"RS","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Giruá","Christ, AL","23862","auto","2017",NA,NA,NA,"04","25",NA,NA,NA,NA
"66","2021-02-08 12:36:07-03","UFRGS","ICN","140212","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Hagelund, K","América do Sul","Brasil","Granja Sodol",NA,NA,"Doação do Karner Hagelund",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","2033",NA,NA,"RS","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Giruá","Christ, AL","23862","auto","2017",NA,NA,NA,"04","25",NA,NA,NA,NA
"67","2021-02-08 12:36:07-03","UFRGS","ICN","029382","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Ramos, R","América do Sul","Brasil","Km 32 BR 116",NA,NA,NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","61","1975","04","RS","-51.3250007629395","-30.113899230957",NA,"23",NA,NA,"Guaíba","Christ, AL","28343","auto","2017",NA,NA,NA,"07","12",NA,NA,NA,NA
"68","2021-02-08 12:36:07-03","UFRGS","ICN","188569","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Savaris, M","América do Sul","Brasil",NA,NA,NA,"Doação Herbário RSPF 11703",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","60",NA,NA,"RS","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Passo Fundo","Christ, AL","25060","auto","2017",NA,NA,NA,"04","25",NA,NA,NA,NA
"69","2021-02-08 12:36:07-03","UFRGS","ICN","029384","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Ramos, R","América do Sul","Brasil","Parque Saint Hilaire",NA,NA,NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","66","1975","04","RS",NA,NA,NA,"23",NA,NA,NA,"Christ, AL",NA,NA,"2017",NA,NA,NA,"07","12",NA,NA,NA,NA
"70","2021-02-08 12:36:07-03","UFRGS","ICN","200718","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","RS-332",NA,NA,"Subarbusto com flores lilases.; Barranco na beira da estrada.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","549","2019","02","RS","-52.25","-28.8",NA,"07","731","731","Arvorezinha","Christ, AL",NA,NA,"2019","-52.25","-28.8",NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 12:36:07-03","UFRGS","ICN","200717","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","RS-332",NA,NA,"Subarbusto com flores lilases.; Barranco na beira da estrada.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","550","2019","02","RS","-52.25","-28.8",NA,"07","731","731","Arvorezinha","Christ, AL",NA,NA,"2019","-52.25","-28.8",NA,NA,NA,NA,NA,NA,NA
"72","2021-02-08 12:36:07-03","UFRGS","ICN","197143","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","Parque Estadual do Tainhas",NA,NA,"Subarbusto com flores lilases.; Campo seco próximo a um afloramento rochoso",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","386","2017","03","RS","-50.365278","-29.094167",NA,"19",NA,NA,"Jaquirana","Christ, AL",NA,NA,"2017","-50.365278","-29.094167",NA,"03","19",NA,NA,NA,NA
"73","2021-02-08 12:36:07-03","UFRGS","ICN","197145","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","Morro Santana",NA,NA,"Subarbusto com flores lilases.; Campo seco no topo do morro",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","396a","2017","03","RS","-51.124722","-30.058611",NA,"21",NA,NA,"Porto Alegre","Christ, AL",NA,NA,"2017","-51.124722","-30.058611",NA,NA,NA,NA,NA,NA,NA
"74","2021-02-08 12:36:07-03","UFRGS","ICN","200723","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","Estrada acessada via SC-114",NA,NA,"Flores lilases.; Campo à beira da estrada.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","601","2019","03","SC","-50.124722","-28.079167",NA,"08",NA,NA,"Painel","Christ, AL",NA,NA,"2019","-50.124722","-28.079167",NA,NA,NA,NA,NA,NA,NA
"75","2021-02-08 12:36:07-03","UFRGS","ICN","200732","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","Estrada próxima a BR-116",NA,NA,"Subarbusto com flores lilases.; Barranco na beira da estrada.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","576","2019","03","SC","-50.583333","-28.05",NA,"07","988","988","Capão Alto","Christ, AL",NA,NA,"2019","-50.583333","-28.05",NA,NA,NA,NA,NA,NA,NA
"76","2021-02-08 12:36:07-03","UFRGS","ICN","200735","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","Interior do municipio",NA,NA,"Flores lilases.; Beira da estrada.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","580","2019","03","SC","-50.866667","-27.783333",NA,"07","992","992","Cerro Negro","Christ, AL",NA,NA,"2019","-50.866667","-27.783333",NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 12:36:07-03","UFRGS","ICN","200748","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","Estrada acessada via SC-114",NA,NA,"Subarbusto procumbentes, flores lilases.; Campo sujo próx. à beira da estrada.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","599","2019","03","SC","-50.124722","-28.079167",NA,"08",NA,NA,"Painel","Christ, AL",NA,NA,"2019","-50.124722","-28.079167",NA,NA,NA,NA,NA,NA,NA
"78","2021-02-08 12:36:07-03","UFRGS","ICN","201678","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","PR-151, próximo ao rio Cilada.",NA,NA,"Subarbusto procumbente com flores lilases.; Campo seco.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","676","2019","04","PR","-49.790556","-24.3325",NA,"05","1058","1058","Jaguariaíva","Christ, AL",NA,NA,"2019","-49.790556","-24.3325",NA,NA,NA,NA,NA,NA,NA
"79","2021-02-08 12:36:07-03","UFRGS","ICN","041098","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Reis, I","América do Sul","Brasil","entre Barros Cassal e Vila Costa",NA,NA,"Flores azuis, visitadas por aranhas.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","284","1978","03","RS","-52.5828018188477","-29.0932998657227",NA,"19",NA,NA,"Barros Cassal","Christ, AL","20054","auto","2017",NA,NA,NA,"05","11",NA,NA,NA,NA
"80","2021-02-08 12:36:07-03","UFRGS","ICN","044263","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Hagelund, K","América do Sul","Brasil","Granja Sodal",NA,NA,NA,NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","2032",NA,NA,"RS","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Giruá","Christ, AL","23862","auto","2017",NA,NA,NA,"04","25",NA,NA,NA,NA
"81","2021-02-08 12:36:07-03","UFRGS","ICN","043610","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Matzenbacher, NI","América do Sul","Brasil","Fazenda São Maximiano.",NA,NA,"Flores violáceas.; Em coxilha pedregosa.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","503","1976","04","RS","-51.3250007629395","-30.113899230957",NA,"06",NA,NA,"Guaíba","Christ, AL","28343","auto","2017",NA,NA,NA,"04","25",NA,NA,NA,NA
"82","2021-02-08 12:36:07-03","UFRGS","ICN","167144","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Matzenbacher, NI","América do Sul","Brasil","Fazenda São Maximiano BR 116 Km 308",NA,NA,"Em campo de coxilha.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","s.n.","2011","04","RS","-51.3250007629395","-30.113899230957",NA,"04",NA,NA,"Guaíba","Christ, AL","28343","auto","2017",NA,NA,NA,"04","25",NA,NA,NA,NA
"83","2021-02-08 12:36:07-03","UFRGS","ICN","200720","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","Parque Estadual do Tainhas",NA,NA,"Subarbusto com flores lilases.; Campo pastejado.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","541","2019","01","RS","-50.3577995300293","-28.8847007751465",NA,"13",NA,NA,"Jaquirana","Christ, AL","31282","auto","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-08 12:36:07-03","UFRGS","ICN","198168","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Christ, AL","América do Sul","Brasil","Parque Estadual do Tainhas",NA,NA,"Subarbusto procumbente com flores lilases.; Beira da estrada.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","505","2018","03","RS","-50.3577995300293","-28.8847007751465",NA,"04",NA,NA,"Jaquirana","Christ, AL","31282","auto","2018",NA,NA,NA,"03","04",NA,NA,NA,NA
"85","2021-02-08 12:36:07-03","UFRGS","ICN","188572","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Savaris, M","América do Sul","Brasil",NA,NA,NA,"Doação Herbário RSPF 11702",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","61",NA,NA,"RS","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Passo Fundo","Christ, AL","25060","auto","2017",NA,NA,NA,"04","25",NA,NA,NA,NA
"86","2021-02-08 12:36:07-03","UFRGS","ICN","158473","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Fernandes, AC; Ritter, MR","América do Sul","Brasil","Morro Santana",NA,NA,"Campo próximo às antenas, na face Norte. S30°03'10,3 W51°07'44",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","s.n.","2008","05","RS","-51.2299995422363","-30.0331001281738",NA,"09","300","300","Porto Alegre","Christ, AL","29946","auto","2017",NA,NA,NA,"07","12",NA,NA,NA,NA
"87","2021-02-08 12:36:07-03","UFRGS","ICN","043615","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Mariath, JEA","América do Sul","Brasil","Parque Saint Hilaire",NA,NA,"Em campo seco.",NA,"Dicotyledon",NA,"(Hook. & Arn.) R.M. King. & H.Rob.","296","1976","03","RS","-51.2299995422363","-30.0331001281738",NA,"24",NA,NA,"Porto Alegre","Christ, AL","29946","auto","2017",NA,NA,NA,"04","25",NA,NA,NA,NA
"88","2021-02-08 12:36:19-03","UFRGS","ICN","158482","S","Plantae","Asteraceae","Eupatorium","umbelliforme","Eupatorium umbelliforme","Fernandes, AC; Ritter, MR","América do Sul","Brasil","Morro Santana",NA,NA,"Material doado para o herbário HAS.; Vassoural queimado, próximo ao marco, face Norte. S30°03'01,8 W51°07'21,7",NA,"Dicotyledon",NA,"Dusén","s.n.","2007","05","RS","-51.2299995422363","-30.0331001281738",NA,"03","285","285","Porto Alegre","Fernandes, AC","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-08-26 10:47:54-03","MCN-FZBRS","HAS","47617","PreservedSpecimen","Plantae","Asteraceae","Eupatorium","umbelliforme","Eupatorium umbelliforme","Fernandes, A.C.",NA,"Brasil","Depressão Central; Morro Santana.",NA,NA,"; vassoural queimado, próx. marco, face Norte; S30º03'01,8 51º07'21,7; doação ICN 158482;","HAS0047617","Magnoliophyta",NA,"Dusen","s.n.","2007","05","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Porto Alegre","Fernandes, A.C.","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-08-26 10:47:54-03","MCN-FZBRS","HAS","10661","PreservedSpecimen","Plantae","Asteraceae","Eupatorium","umbelliforme","Eupatorium umbelliforme","Bueno, O.",NA,"Brasil","Morro Santana",NA,NA,"erva de pequeno porte; 25 cm; flor lilás; pouco numerosa; dispersa; campo não mexido; relevo na encosta; solo granito; caminho; meio da encosta; acesso pela Protásio Alves Km da subida do lado direito","HAS0010661","Magnoliophyta",NA,"Dusén","1962","1979","12","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Porto Alegre","Matzenbacher, N.I.","29946","auto","1980",NA,NA,NA,"11",NA,NA,NA,NA,NA
"91","2020-08-26 10:47:54-03","MCN-FZBRS","HAS","9538","PreservedSpecimen","Plantae","Asteraceae","Eupatorium","umbelliforme","Eupatorium umbelliforme","Bueno, O.",NA,"Brasil","Morro Tapera",NA,NA,"acesso pela estrada Juca Batista; erva ereta; altura da planta 60 cm; flor roxa; altitude 200 m; pouco numerosa; dispersa; campo limpo; relevo no topo; solo granítico","HAS0009538","Magnoliophyta",NA,"Dusen","1436","1979","05","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Porto Alegre","Matzenbacher, N.I.","29946","auto","1980",NA,NA,NA,"11","11",NA,NA,NA,NA
"92","2020-08-26 10:47:54-03","MCN-FZBRS","HAS","14213","PreservedSpecimen","Plantae","Asteraceae","Eupatorium","umbelliforme","Eupatorium umbelliforme","Neves, M.",NA,"Brasil","Polo Carboquímico.",NA,NA,"Erva de aproximadamente 30 cm de altura, com flores de cor lilás. Abundante. Dispersa, em campo sujo. Situado a 4 km após a Fazenda do Conde, no sentido Porto do Conde e Fazenda Bugio.","HAS0014213","Magnoliophyta",NA,"Dusén","49","1982","03","Rio Grande do Sul","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"São Jerônimo","Bueno, O.","78415","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-28 09:18:15-03","IBt","SP","314296","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Correa Gomes Jr, J",NA,"Paraguai","Fazenda Cerro-Cora",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) R.M.King & H.Rob.","1545b","1964","11","Central",NA,NA,NA,"15",NA,NA,"Caballero","Christ, AL",NA,NA,"2019",NA,NA,NA,"06",NA,NA,NA,NA,NA
"94","2019-11-28 09:18:15-03","IBt","SP","16315","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Luederwaldt, H",NA,"Brasil","Ipiranga",NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) R.M.King & H.Rob.","s.n.","1907","04","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo","Christ, AL","53584","auto","2019",NA,NA,NA,"06",NA,NA,NA,NA,NA
"95","2019-11-28 09:18:15-03","IBt","SP","81607","S","Plantae","Asteraceae","Chromolaena","elliptica","Chromolaena elliptica","Handro, O",NA,"Brasil","Jabaquara.",NA,NA,NA,"SP032368",NA,NA,"(Hook. & Arn.) R.M.King & H.Rob.","98","1949","03","São Paulo","-46.6300010681152","-23.5400009155273","SP032368","14",NA,NA,"São Paulo","Christ, AL","53584","auto","2019",NA,NA,NA,"06",NA,NA,NA,NA,NA
"96","2019-11-21 10:00:21-03","IBt","SP","6138","S","Plantae","Asteraceae","Chromolaena","umbelliformis","Chromolaena umbelliformis","Brade, AC",NA,"Brasil","Aclimação",NA,NA,NA,NA,NA,NA,"(Dusén) R.M.King & H.Rob.","7136B","1914","04","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2010-08-16 16:37:21-03","GH","HU-HERB","GH 00007648","PreservedSpecimen","Plantae","Asteraceae","Eupatorium","ellipticum","Eupatorium ellipticum","J. Tweedie","South America","Brazil","Rio Grande do Sul.","Sheet",NA,NA,NA,NA,NA,"Hooker & Arnott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","undetermined"
"98","2010-08-16 16:36:07-03","GH","HU-HERB","GH 00008040","PreservedSpecimen","Plantae","Asteraceae","Eupatorium","umbelliforme","Eupatorium umbelliforme","P. K. H. Dusén","South America","Brazil","Jaquariahyva","Sheet",NA,NA,NA,NA,NA,"Dusén ex Malme","16704","1915","2","Paraná",NA,NA,NA,"17","770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16704","Isosyntype","undetermined"
