"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","month","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","day","decimalLongitude","decimalLatitude","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"97","2021-02-09 10:12:24-03","UENF","HUENF","9858","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Melo, G.",NA,NA,"Brasil",NA,NA,"HUENF00010333",NA,"2016","11","Rio de Janeiro","Rio Preto.",NA,NA,"26","-41.3244018554688","-21.7541999816895","Campos dos Goytacazes","D.R. Couto","2020","11","18","62761","auto",NA,NA,NA,NA,NA,NA,NA
"98","2020-09-12 05:00:02-03","US","US","2197783","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","L. B. Smith","6529","South America - Neotropics","Brazil",NA,NA,"US00180317","US00180317_01","1952","4","Distrito Federal",NA,NA,NA,"11",NA,NA,NA,"Taylor, N. P.; Zappi, D. C.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","3180039","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","E. P. Heringer","15584","South America - Neotropics","Brazil",NA,NA,"US00240594","US00240594_01","1978","12",NA,NA,NA,NA,"11",NA,NA,NA,"Taylor, N. P.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"100","2019-10-29 10:07:30-03","UFPR","EFC","2753","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Kuniyoshi, Y.S.; Ziller, S.R.; Abrão, H.","5453",NA,"Brasil",NA,NA,"EFC002753",NA,"1990","12","Paraná","Paranaguá",NA,NA,"02","-48.5092010498047","-25.5200004577637","Paranaguá","Cardoso, W.C.","2019","08","22","24916","auto",NA,NA,NA,NA,NA,NA,NA
"101","2019-10-29 10:07:30-03","UFPR","EFC","14266","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Völtz, R.R.","577",NA,"Brasil",NA,"Erva com cladódios de até 25cm, armada com agudos espinhos; flores com sépalas flavas, algumas com pequenas manchas vinosas no ápice; borda de costão rochoso. __COMMOM_NAME__: Palmatória-espinhosa","EFC014266",NA,"2014","12","Santa Catarina","Balneário Enseada - Praia do Mole","2","2","25","-48.4974","-26.2177","São Francisco do Sul","Völtz, R.R.","2015","02","10",NA,NA,"-48.4974","-26.2177",NA,NA,NA,NA,NA
"102","2019-11-13 11:17:22-03","USP","SPF","164580","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Arruda, ECP","17",NA,"Brasil",NA,NA,"SPF00164580",NA,"2004","08","Minas Gerais","Inhaí.",NA,NA,"18",NA,NA,NA,"Zappi, DC","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-13 11:17:22-03","USP","SPF","194702","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Arruda, ECP","56",NA,"Brasil",NA,NA,"SPF00194702",NA,"2007","12","Minas Gerais",NA,NA,NA,"05","-42.893278","-16.562722","Grão Mogol","Arruda, ECP",NA,NA,NA,NA,NA,"-42.893278","-16.562722",NA,NA,NA,NA,NA
"104","2019-11-13 11:17:22-03","USP","SPF","194703","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Arruda, ECP","56",NA,"Brasil",NA,NA,"SPF00194703",NA,"2007","12","Minas Gerais",NA,NA,NA,"05","-42.893278","-16.562722","Grão Mogol","Arruda, ECP",NA,NA,NA,NA,NA,"-42.893278","-16.562722",NA,NA,NA,NA,NA
"105","2019-11-13 11:17:22-03","USP","SPF","84763","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Zappi, DC","109",NA,"Paraguai",NA,NA,"SPF00084763",NA,"1989","05",NA,"Ruta Transchaco Km 58, desvio para Loma-Porán.",NA,NA,"27",NA,NA,NA,"Zappi, DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:17:22-03","USP","SPF","49366","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Zappi, DC","CFCR11823",NA,"Brasil",NA,NA,"SPF00049366",NA,"1988","03","Minas Gerais","Pedra Menina","1000","1000","07","-42.1","-18.566667","Rio Vermelho","Zappi, DC","1989","11",NA,NA,NA,"-42.1","-18.566667",NA,NA,NA,NA,NA
"107","2019-11-13 11:17:22-03","USP","SPF","63522","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Krieger, L","7608",NA,"Brasil",NA,NA,"SPF00063522",NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"-40.8244018554688","-21.0433006286621","Marataízes","Zappi, DC","1991","06",NA,"19311","auto",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-13 11:17:20-03","USP","SPF","100484","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Pirani, JR","3320",NA,"Brasil",NA,NA,"SPF00100484",NA,"1994","12","Espírito Santo",NA,NA,NA,"03","-39.8588981628418","-18.716100692749","São Mateus","Anônimo",NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:17:22-03","USP","SPF","174190","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Arruda, ECP","46",NA,"Brasil",NA,NA,"SPF00174190",NA,"2006","03","Minas Gerais",NA,NA,NA,"21","-42.8897018432617","-16.5594005584717","Grão Mogol","Arruda, ECP",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:17:22-03","USP","SPF","10867","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Hoehne, W","s.n.",NA,"Brasil",NA,NA,"SPF00010867",NA,"1941","11","São Paulo","campo Congonhas.",NA,NA,"13","-46.6300010681152","-23.5400009155273","São Paulo","Zappi, DC","1991",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 18:26:23-03","USP","SPF","14958","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Bartolomeu, JG","s.n.",NA,"Brasil",NA,"Cult. ornamental. Flores amarelas com petalos riscados de vermelho.","SPF00014958",NA,"1952","10","São Paulo","Horto Fac. Farmacia S. Paulo, Cap.",NA,NA,"31","-46.6300010681152","-23.5400009155273","São Paulo","Hoehne, W",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"112","2019-05-27 11:47:11-03","URICER","HPBR","5983","S","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","CHAVES, A.",NA,NA,"Brasil",NA,"Projeto: Levantamento Sistem.de Cactaceas encontradas na Mata Subtropical do Alto Uruguai","HPBR005983","HPBR005983","1994","07","RS",NA,NA,NA,"24","-52.3796997070312","-27.6208000183105","Barão de Cotegipe","CHAVES, A.",NA,NA,NA,"19366","auto",NA,NA,NA,NA,NA,"3",NA
"113","2019-11-13 16:04:34-03","UNISANTA","HUSC","11509","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","P.S.P.Sampaio","1599",NA,"Brasil",NA,"Arbusto com 1,80m; flores com tépalas externas amarelas com mancha vinácea e tépalas internas amarelas; frutos verdes imaturos. Não é nativa do local, escapou ao cultivo.; Campo rupestre.",NA,NA,"2016","11","Minas Gerais","Parque Municipal Antonio Rosa.","1400","1400","12","-44.982678","-21.724942","São Thomé das Letras","Gonzaga, D.","2016","11",NA,NA,NA,"-44.982678","-21.724942",NA,NA,NA,NA,NA
"114","2020-11-04 17:28:49-03","UEM","HUEM","12997","S","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw","Janunzzi, AM","208",NA,"Brasil",NA,"Arbusto com 1m de altura, Flores amareladas e muitos estames.","HUEM000002825","HUEM000002825","2006","11","Rio Grande do Sul","Residência próximo á UFRGS",NA,NA,"07","-50.8739013671875","-29.3785991668701","Gramado","Dellke, GA","2007","01","17","13851","auto",NA,NA,NA,NA,NA,NA,NA
"115","2020-11-05 13:53:44-03","UNIRIO","HUNI","2046","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","A.C.A. Defaveri; J.A. Ferrão; A. Sato; J.V. Soares",NA,NA,"Brasil",NA,"Flor de cor amarela e botões. Habitat: Restinga Habito: Erva","HUNI00002046",NA,"2007","10","Rio de Janeiro","Parque Natural Municipal de Grumari. Parque Natural Municipal de Grumari (PNM Grumari)",NA,NA,"16","-43.533056","-23.048611","Rio de Janeiro","M.F. Castilhori",NA,NA,NA,NA,NA,"43º31'59''W","23º2'55''S",NA,NA,NA,NA,NA
"116","2020-11-05 13:53:44-03","UNIRIO","HUNI","396","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","S.Z. Cordeiro; A.C.A. Defaveri; L.R. Forain; A. Sato","37",NA,"Brasil",NA,"Habitat: Restinga","HUNI00000396",NA,"2014","11","Rio de Janeiro","Parque Natural Municipal de Grumari (PNM Grumari)",NA,NA,"06","-43.2075004577637","-22.9027996063232","Rio de Janeiro","A.C.A. Defaveri",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 14:55:53-03","UnB","UB","119027","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Eiten, G","6010B","Southern America","Brasil",NA,NA,NA,NA,"1965","02","São Paulo","Along road (to Borá)",NA,NA,"10","-50.583333","-22.4","Paraguaçu Paulista","Kiesliy, R",NA,NA,NA,NA,NA,"-50.583333","-22.4",NA,NA,NA,NA,NA
"118","2020-08-20 14:55:31-03","UFSC","FLOR","54426","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Nuernberg, A.; Mello, A.S.","581",NA,"Brasil",NA,"arbustivo, frutos imaturos verdes com espinhos avermelhados. Coordenadas aproximadas.","FLOR0054426",NA,"2012","02","Santa Catarina","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","2","2","01","-48.5525","-27.1875","Bombinhas","Mello, A.S.","2012","02","01",NA,NA,"48º33'9''W","27º11'15''S",NA,NA,NA,NA,NA
"119","2020-08-20 14:55:31-03","UFSC","FLOR","51490","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Nuernberg, A.","824",NA,"Brasil",NA,"Arbóreo de 3 metros, fruto verde","FLOR0051490",NA,"2012","11","Santa Catarina","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina.","15","15","07","-48.5491981506348","-27.596700668335","Florianópolis","Nuernberg, A.","2012","11","07","27000","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-01-31 10:38:00-03","IFAM","EAFM","6330","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Kinupp, V.F.; Alunos Inventário Florístico 2003-1","2639",NA,"Brasil",NA,"; DESC: Cacto rupícola arborescente; cladódios verde-escuros; frutos maduros vermelhos-escuros (vinho) externamente e verde-escuros internamente.",NA,NA,"2003","06","Rio Grande do Sul","Passo do Petim, Fazenda São Maximiano; BR 116; kM 308; topo do morro.",NA,NA,"13","-51.3250007629395","-30.113899230957","Guaíba","Kinupp, V.F.","2003","06","13","28343","auto",NA,NA,NA,NA,NA,NA,NA
"121","2020-01-31 10:38:00-03","IFAM","EAFM","6330","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Opuntia","monacantha","Opuntia monacantha","(Willd.) Haw.","Kinupp, V.F.; Alunos Inventário Florístico 2003-1","2639",NA,"Brasil",NA,"; DESC: Cacto rupícola arborescente; cladódios verde-escuros; frutos maduros vermelhos-escuros (vinho) externamente e verde-escuros internamente.",NA,NA,"2003","06","Rio Grande do Sul","Passo do Petim, Fazenda São Maximiano; BR 116; kM 308; topo do morro.",NA,NA,"13","-51.3250007629395","-30.113899230957","Guaíba","Kinupp, V.F.","2003","06","13","28343","auto",NA,NA,NA,NA,NA,NA,NA
"122","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Hieronymus, GHEW","897","Southern America","Argentina",NA,NA,NA,"P04P2N0062",NA,NA,"Cordoba","In prov. Cordoba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Bettfreund, K","s.n.","Southern America","Argentina",NA,NA,NA,"P04P2N0062",NA,NA,NA,"Prope Buenos Ayres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Glaziou, AFM","14867","Southern America","Brazil",NA,NA,NA,"P04P2N0062",NA,NA,"Rio de Janeiro","Habitat locis accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Blanchet, JS","s.n.","Southern America","Brazil",NA,NA,NA,"P04P2N0062",NA,NA,"Bahia","Prope capitalem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Neves Armond, AF","s.n.","Southern America","Brazil",NA,NA,NA,"P04P2N0062",NA,NA,"Rio de Janeiro","Habitat locis accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Schenck, JHR","3921","Southern America","Brazil",NA,"Copiosa in Restinga.; HABITAT: Copiosa in Restinga.",NA,"P04P2N0062",NA,NA,"Rio de Janeiro","Prope Cabo Frio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Schenck, JHR","1635","Southern America","Brazil",NA,NA,NA,"P04P2N0062",NA,NA,"Rio de Janeiro","Ad Lagoa de Freitas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Lindberg, GA","665","Southern America","Brazil",NA,NA,NA,"P04P2N0062",NA,NA,NA,"Prope Santos in ruderatis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:39:03-03","UFRGS","ICN","096831","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","cf. monacantha","Opuntia cf. monacantha","(Willd.) Haw.","Fernandes, I","933","América do Sul","Brasil",NA,"Sobre rocha com solo raso, em lajedo no topo dos rochedos.",NA,NA,NA,NA,"RS","Casa de Pedra",NA,NA,NA,"-54.1068992614746","-31.3313999176025","Bagé","Fernandes, I",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:39:03-03","UFRGS","ICN","201067","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Schmitz, JF; Vignoli-Silva, M","04","América do Sul","Brasil",NA,"Material testemunho para avaliação bromatológica; Planta arbustiva-arborescente de até 1,5m de base lenhosa, com vários frutos de coloração rosácea; Campo rupestre",NA,NA,"2018","04","RS","Lami",NA,NA,"06","-53.533333","-30.865556","Porto Alegre","Vignoli-Silva, M","2018","04","06",NA,NA,"-53.533333","-30.865556",NA,NA,NA,NA,NA
"132","2021-02-08 12:39:03-03","UFRGS","ICN","201066","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Schmitz, JF; Vignoli-Silva, M","03","América do Sul","Brasil",NA,"Material testemunho para avaliação bromatológica; Planta arbustiva-arborescente de até 1,5m de base lenhosa, com vários frutos de coloração rosácea; Campo rupestre",NA,NA,"2018","04","RS","Lami",NA,NA,"06","-53.533333","-30.865556","Porto Alegre","Vignoli-Silva, M","2018","04","06",NA,NA,"-53.533333","-30.865556",NA,NA,NA,NA,NA
"133","2021-02-08 12:39:03-03","UFRGS","ICN","191981","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Hertz, PF","s.n.","América do Sul","Brasil",NA,"Coletado para caracterização nutricional; Campo e Borda de mata nativa baixa. Solo arenoso",NA,NA,"2013","06","RS","Águas Claras","59","59","01","-50.875833","-30.157222","Viamão",NA,NA,NA,NA,NA,NA,"-50.875833","-30.157222",NA,NA,NA,NA,NA
"134","2021-02-08 12:39:03-03","UFRGS","ICN","201070","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Schmitz, JF; Vignoli-Silva, M","07","América do Sul","Brasil",NA,"Material testemunho para avaliação bromatológica; Arbusto com cerca de 1 m de altura. Cladódios verde-escuros; frutos maduros vermelhos-escuros (vinho) no ápice; Próximo à lagoa, em terreno arenoso",NA,NA,"2018","04","RS",NA,NA,NA,"07","-51.488889","-30.898333","Arambaré","Vignoli-Silva, M","2018","04","07",NA,NA,"-51.488889","-30.898333",NA,NA,NA,NA,NA
"135","2021-02-08 12:39:03-03","UFRGS","ICN","128841","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Kinupp, VF; Florístico 2003-1, Alunos Inv","2639","América do Sul","Brasil",NA,"Cacto rupícola arborescente; cladódios verdes-escuros; frutos maduros vermelhos-escuros (vinho) externamente e verdes-escuros internamente; cladódios e frutos comestíveis.; Topo do morro.",NA,NA,"2003","06","RS","Fazenda São Maximiano Passo do Petim BR 116 Km 308",NA,NA,"13","-51.3250007629395","-30.113899230957","Guaíba","Kinupp, VF",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:39:03-03","UFRGS","ICN","134369","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Záchia, R","5614","América do Sul","Brasil",NA,"Com frutos, com 1,5m de altura.; Na borda da mata de restinga arenosa.",NA,NA,"2003","07","RS","Parque Nacional da Lagoa do Peixe Fazenda Boiadeiro",NA,NA,"18","-51.0936012268066","-31.2872009277344","Tavares","Záchia, R",NA,NA,NA,"26882","auto",NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:39:03-03","UFRGS","ICN","152271","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Dettke, GA","83","América do Sul","Brasil",NA,"Terrestre. Arbustiva, corola amarela.; Afloramentos rochosos.",NA,NA,"2007","11","RS","Fazenda São Maximiano. 30°S 51°W",NA,NA,"27","-51.3250007629395","-30.113899230957","Guaíba","Dettke, GA",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:39:03-03","UFRGS","ICN","132256","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Bauer, D; Waechter, JL","53","América do Sul","Brasil",NA,"Planta arbustiva-arborescente de até 1,5m de base lenhosa, com flores abertas, amarelas e frutos jovens.; Epífita sobre butiá, em formação de palmares.",NA,NA,"2004","11","RS",NA,NA,NA,"08","-50.5097007751465","-30.2577991485596","Palmares do Sul","Waechter, JL; Bauer, D",NA,NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:39:03-03","UFRGS","ICN","156243","S","Plantae","Dicotyledon",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Setubal, R","362","América do Sul","Brasil",NA,"flores amarelas; em campo rupestre de topo de morro",NA,NA,"2007","11","RS","morro São Pedro Econsciência Espaço de Conservação","145","145","04","-51.2299995422363","-30.0331001281738","Porto Alegre","Setubal, R",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","18362","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Opuntia","cf. monacantha","Opuntia cf. monacantha","Haw.","Neves, M.","268",NA,"Brasil",NA,"Planta suculenta; com caule achatado e longos espinhos.","HAS0018362",NA,"1983","03","Rio Grande do Sul","Banhado Grande, Arroio Chico-Lomã",NA,NA,NA,"-50.9919013977051","-29.9444007873535","Gravataí","Bauer, D.","2004","12","02","25424","auto",NA,NA,NA,NA,NA,NA,NA
"141","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","18479","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Neves, M.","301",NA,"Brasil",NA,"Planta suculenta; com caule achatado e longos espinhos; com frutos verde-avermelhados; numerosa e dispersa em clareiras no interior da mata, ao longo do banhado.","HAS0018479",NA,"1983","04","Rio Grande do Sul","Banhado Grande, Sanga da Porteira",NA,NA,NA,"-50.9919013977051","-29.9444007873535","Gravataí","Bauer, D.","2004","12","02","25424","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","79216","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Mattos, J.; Camargo, O. & Mattos, N.","18602",NA,"Brasil",NA,"No rochedo, em capoeira rala, lugar seco, flores imaturas.","HAS0079216",NA,"1978","03","Rio Grande do Sul","5 km da cidade, na rodovia para Bagé",NA,NA,NA,"-53.3810997009277","-31.5783004760742","Pinheiro Machado","Bauer, D.","2004","12","02","70026","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","79218","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Frosi, R.","144",NA,"Brasil",NA,"Botão floral de Cactaceae.","HAS0079218",NA,"1984","06","Rio Grande do Sul","Margem da Lagoa dos Patos, junto ao Clube Náutico da cidade",NA,NA,NA,"-51.3958015441895","-30.6732997894287","Tapes","Bauer, D.","2004","12","02","25762","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","79217","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Silveira, N.; Frosi, R. & Model, N.","1475",NA,"Brasil",NA,"Na margem da estrada, frutos imaturos.","HAS0079217",NA,"1984","06","Rio Grande do Sul","Morro de Itapeva, próximo da praia",NA,NA,NA,"-49.7268981933594","-29.3353004455566","Torres","Bauer, D.","2004","12","02","20837","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","31036","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Silveira, N.","10877",NA,"Brasil",NA,"Na mata de restinga, fruto imaturo.","HAS0031036",NA,"1990","12","Rio Grande do Sul","Parque Estadual de Itapuã, Praia de Fora",NA,NA,NA,"-51.0233001708984","-30.0811004638672","Viamão","Bauer, D.","2004","12","02","41667","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:03:01-03","IBt","SP","237401","S","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","Catharino, ELM","1304",NA,"Brasil",NA,NA,NA,NA,"1988","09","São Paulo","Parque Estadual da Ilha do Cardoso, Ponta de Itacuruçá",NA,NA,"08","-47.9199981689453","-25.0100002288818","Cananéia",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"147","2021-02-18 08:30:14-03","IBt","SP","1777","S","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haw.","s.col.","s.n.",NA,"Brasil",NA,NA,NA,NA,"1918","04","São Paulo",NA,NA,NA,"12","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-03-06 21:02:11-03","GH","HU-HERB","GH 01677410","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","monacantha","Opuntia monacantha","Haworth","W. G. F. Herter","85334","South America","Uruguay","Sheet",NA,NA,NA,"1924","3","Montevideo","Peniarolii",NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85334",NA,"undetermined"
