"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1863","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471619","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1892","4","1","Brasil","Minas Gerais",NA,"Biribiry",NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471619' target='other'> <mi>dwc_moreinfo</mi></a>","P04471619","P04471619_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19575",NA
"1864","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471625","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1884","2","1","Brasil","Minas Gerais",NA,"Brésil (Minas) Caraça",NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471625' target='other'> <mi>dwc_moreinfo</mi></a>","P04471625","P04471625_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15178",NA
"1865","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471629","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Kuhlmann, J.G.",NA,"1934","4","12","Brasil","Espírito Santo",NA,"Rio Doce, Linhares, Estrada para a Lagoa do Durão.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471629' target='other'> <mi>dwc_moreinfo</mi></a>","P04471629","P04471629_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"176",NA
"1866","2015-09-04 15:50:01-03","MNHN","RECOLNAT_MNHN_P","P04471638","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,"1977","1","15","Brasil","Bahia",NA,"On the coast road between Alcobaça and Prado. 7 km NW of Alcobaça and 1 km N along road from the Rio Itanhentinga","-39.21667","-17.51667",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471638' target='other'> <mi>dwc_moreinfo</mi></a>","P04471638","P04471638_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17956",NA
"1867","2015-09-04 15:50:01-03","MNHN","RECOLNAT_MNHN_P","P04471641","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,"Prov. de Sao Paolo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471641' target='other'> <mi>dwc_moreinfo</mi></a>","P04471641","P04471641_01 P04471641_02",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"396",NA
"1868","2015-09-04 15:50:01-03","MNHN","RECOLNAT_MNHN_P","P04471642","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Guillemin",NA,NA,"12","1","Brasil",NA,NA,"Restinga de Cocaia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471642' target='other'> <mi>dwc_moreinfo</mi></a>","P04471642","P04471642_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"207",NA
"1869","2015-09-04 15:50:02-03","MNHN","RECOLNAT_MNHN_P","P04471646","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Gardner",NA,"1841","1","1","Brasil","Piauí",NA,"Prov. de Piauhy",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471646' target='other'> <mi>dwc_moreinfo</mi></a>","P04471646","P04471646_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2909",NA
"1870","2018-03-03 16:31:23-03","MNHN","RECOLNAT_MNHN_P","P04471647","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Reçu le 4 Octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471647' target='other'> <mi>dwc_moreinfo</mi></a>","P04471647","P04471647_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8785",NA
"1871","2015-09-05 07:45:59-03","MNHN","RECOLNAT_MNHN_P","P00635632","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis","(Spreng.) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro. Cabo Frio",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635632' target='other'> <mi>dwc_moreinfo</mi></a>","P00635632","P00635632_01","brasiliensis",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 126 s",NA
"1872","2015-09-05 07:45:59-03","MNHN","RECOLNAT_MNHN_P","P00635635","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis","(Spreng.) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro. Cabo Frio",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635635' target='other'> <mi>dwc_moreinfo</mi></a>","P00635635","P00635635_01","brasiliensis",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 126 s",NA
"1873","2014-12-18 10:25:48-02","MNHN","RECOLNAT_MNHN_P","P00635633","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00635634 et P00635634 sur la même feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635633' target='other'> <mi>dwc_moreinfo</mi></a>","P00635633","P00635633_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471636","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471636' target='other'> <mi>dwc_moreinfo</mi></a>","P04471636","P04471636_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","2015-09-25 02:48:57-03","MNHN","RECOLNAT_MNHN_P","P00635634","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00635634 et P00635634 sur la même feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635634' target='other'> <mi>dwc_moreinfo</mi></a>","P00635634","P00635634_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","2018-01-19 14:56:14-02","MNHN","RECOLNAT_MNHN_P","P00647786","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Sleumer",NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brasilia",NA,NA,"a S. Paulo ad meridiem",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647786' target='other'> <mi>dwc_moreinfo</mi></a>","P00647786","P00647786_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877","2016-05-27 14:14:01-03","MNHN","RECOLNAT_MNHN_P","P00868364","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Guillemin, J.B.A.",NA,"1838","12",NA,"Brésil",NA,NA,"Restingas de Marica",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868364' target='other'> <mi>dwc_moreinfo</mi></a>","P00868364","P00868364_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"207",NA
"1878","2016-04-19 15:25:59-03","MNHN","RECOLNAT_MNHN_P","P00868365","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868365' target='other'> <mi>dwc_moreinfo</mi></a>","P00868365","P00868365_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61",NA
"1879","2016-01-11 14:24:58-02","MNHN","RECOLNAT_MNHN_P","P00635636","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","Pignal",NA,NA,NA,"Pignal, M.|Lacau, S.",NA,"2008","6","20","Brasil","Bahia","Belmonte","Barrolândia, CEPLAC","-65.2","-35.1",NA,NA,"89",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635636' target='other'> <mi>dwc_moreinfo</mi></a>","P00635636","P00635636_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3228",NA
"1880","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471553","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Martius, C.F. von",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471553' target='other'> <mi>dwc_moreinfo</mi></a>","P04471553","P04471553_01 P04471553_02",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"839",NA
"1881","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471554","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Martius",NA,"1851","1","1","Brasil","Bahia",NA,"Brésil. Bahia",NA,NA,NA,NA,NA,NA,"Donné par M. le Martius 1851 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471554' target='other'> <mi>dwc_moreinfo</mi></a>","P04471554","P04471554_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471557","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Glaziou",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471557' target='other'> <mi>dwc_moreinfo</mi></a>","P04471557","P04471557_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6622",NA
"1883","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471560","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Prater",NA,"1844","1","1","Brasil","São Paulo",NA,"Piritura (S. Paul)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471560' target='other'> <mi>dwc_moreinfo</mi></a>","P04471560","P04471560_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471562","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Blanchet",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471562' target='other'> <mi>dwc_moreinfo</mi></a>","P04471562","P04471562_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1696",NA
"1885","2015-09-04 15:49:19-03","MNHN","RECOLNAT_MNHN_P","P04471563","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Harley, R.M.",NA,"1974","3","17","Brasil","Bahia",NA,"11km S. of Santa Cruz Cabrália","-39.01667","-16.36667",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471563' target='other'> <mi>dwc_moreinfo</mi></a>","P04471563","P04471563_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17106",NA
"1886","2015-09-04 15:49:19-03","MNHN","RECOLNAT_MNHN_P","P04471564","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,"Ste. Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471564' target='other'> <mi>dwc_moreinfo</mi></a>","P04471564","P04471564_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"158",NA
"1887","2016-08-02 13:42:45-03","MNHN","RECOLNAT_MNHN_P","P04471565","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Irwin, H.S.|Ramos, J.|Santos, R.R.|Souza, R.|Fonsêca, S.G.",NA,"1970","3","16","Brasil","Minas Gerais",NA,"Ca 8km E. of Diamantina, road to Extração",NA,NA,NA,NA,"1175",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471565' target='other'> <mi>dwc_moreinfo</mi></a>","P04471565","P04471565_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27675",NA
"1888","2015-09-04 15:49:18-03","MNHN","RECOLNAT_MNHN_P","P04471561","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","3","24","Brasil","Bahia",NA,"Coastal Zone. 24 km SW of Belmonte, on road to Itapebi","-39.05","-16",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471561' target='other'> <mi>dwc_moreinfo</mi></a>","P04471561","P04471561_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17351",NA
"1889","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471631","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Claussen",NA,"1846","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471631' target='other'> <mi>dwc_moreinfo</mi></a>","P04471631","P04471631_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA
"1890","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471633","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471633' target='other'> <mi>dwc_moreinfo</mi></a>","P04471633","P04471633_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891","2015-09-04 15:49:43-03","MNHN","RECOLNAT_MNHN_P","P04471635","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471635' target='other'> <mi>dwc_moreinfo</mi></a>","P04471635","P04471635_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892","2017-06-02 16:08:00-03","MNHN","RECOLNAT_MNHN_P","P00635631","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis nervosa","Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635631' target='other'> <mi>dwc_moreinfo</mi></a>","P00635631","P00635631_01","nervosa",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 889",NA
"1893","2016-05-27 14:18:47-03","MNHN","RECOLNAT_MNHN_P","P04471640","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","1","28","Brasil","Bahia",NA,"Serra do Sincorá. Ca. 6 km N of Barra da estiva on Ibicoara road.","-41.3","-13.58333",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04471640' target='other'> <mi>dwc_moreinfo</mi></a>","P04471640","P04471640_01",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15566",NA
"1894","2016-12-09 14:59:44-02","MNHN","RECOLNAT_MNHN_P","P00647787","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis nervosa","Meisn.","Sleumer",NA,NA,NA,"Vauthier, M.",NA,"1833",NA,NA,"Brésil",NA,NA,"Tejuco, Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647787' target='other'> <mi>dwc_moreinfo</mi></a>","P00647787","P00647787_01","nervosa",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","2018-01-19 14:56:28-02","MNHN","RECOLNAT_MNHN_P","P00647788","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis nervosa","Meisn.","Sleumer",NA,NA,NA,"Vauthier, M.",NA,"1833",NA,NA,"Brésil",NA,NA,"Tejuco, Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647788' target='other'> <mi>dwc_moreinfo</mi></a>","P00647788","P00647788_01","nervosa",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896","2015-09-05 07:46:00-03","MNHN","RECOLNAT_MNHN_P","P00604401","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604401' target='other'> <mi>dwc_moreinfo</mi></a>","P00604401","P00604401_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897","2015-09-25 02:56:27-03","MNHN","RECOLNAT_MNHN_P","P00604402","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Saint Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604402' target='other'> <mi>dwc_moreinfo</mi></a>","P00604402","P00604402_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1645 bis",NA
"1898","2015-09-25 02:56:31-03","MNHN","RECOLNAT_MNHN_P","P00604403","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604403' target='other'> <mi>dwc_moreinfo</mi></a>","P00604403","P00604403_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 867",NA
"1899","2015-09-25 02:49:23-03","MNHN","RECOLNAT_MNHN_P","P00635620","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635620' target='other'> <mi>dwc_moreinfo</mi></a>","P00635620","P00635620_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900","2016-01-14 04:30:59-02","MNHN","RECOLNAT_MNHN_P","P00635621","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraës",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635621' target='other'> <mi>dwc_moreinfo</mi></a>","P00635621","P00635621_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 995",NA
"1901","2015-09-25 02:24:08-03","MNHN","RECOLNAT_MNHN_P","P00635622","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635622' target='other'> <mi>dwc_moreinfo</mi></a>","P00635622","P00635622_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1394 bis",NA
"1902","2015-09-05 12:38:42-03","MNHN","RECOLNAT_MNHN_P","P00635623","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Sainte Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635623' target='other'> <mi>dwc_moreinfo</mi></a>","P00635623","P00635623_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1769 ter",NA
"1903","2015-09-05 12:38:43-03","MNHN","RECOLNAT_MNHN_P","P00635624","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Sainte Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635624' target='other'> <mi>dwc_moreinfo</mi></a>","P00635624","P00635624_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1769 ter",NA
"1904","2015-09-05 07:46:00-03","MNHN","RECOLNAT_MNHN_P","P00635625","PreservedSpecimen",NA,"Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. et Schdl) Meisn.","Sleumer",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brésil",NA,NA,"Province de Minas-Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635625' target='other'> <mi>dwc_moreinfo</mi></a>","P00635625","P00635625_01","pubescens",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1098",NA
