"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"108","2020-11-04 11:18:57-03","ESALQ","ESA","109664","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30313.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109664","ESA109664","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"109","2020-11-04 11:18:57-03","ESALQ","ESA","29613","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","1125.0","1995","11","01","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029613",NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"110","2020-11-04 11:18:57-03","ESALQ","ESA","29652","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","36.0","1995","02","10","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029652","ESA029652","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"111","2020-11-04 11:18:57-03","ESALQ","ESA","31254","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","Zappi, D.C.","2005","01","01","Leitão Filho, H.F. et al.","34640.0","1996","02","03","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA031254",NA,"Magnoliophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"112","2021-01-14 15:33:24-03","MN","R","10382","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","Gomes, M.","2005","08","04","Glaziou, A.F.M.","12761 a","1882","10","04","Brasil","Rio de Janeiro",NA,"Serra de Manbucaba",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R010061049,R010061050","R010061049_001 R010061050_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-31 13:41:33-03","MN","R","212327","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","Paiva, A.M.","2011","02","15","Paiva, A.M.","708","2010","12","19","Brasil","Rio de Janeiro","Paty do Alferes","Divino Vale","-43.4185981750488","-22.4286003112793",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,"18359","auto",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-31 13:41:33-03","MN","R","212326","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","Paiva, A.M.","2011","07","23","Paiva, A.M.","758","2011","07","23","Brasil","Rio de Janeiro","Paty do Alferes","Nascente","-43.4185981750488","-22.4286003112793",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,"18359","auto",NA,NA,NA,NA,NA,NA,NA
"115","2015-07-02 14:04:05-03","JBP","HPL","11371","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Muell. Arg.","S.L. Jung-Mendaçolli","2005","05","06","A.C. Dias","95","1986","11","10","Brasil","SP","Sete Barras","Coeltado no Parque Estadual de Carlos Botelho.","-47.92","-24.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"116","2019-08-27 13:32:34-03","IAP","PACA-AGP","58268","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1955",NA,NA,"R. Klein","223","1949","11","23","Brasil","SC","Azambuja",NA,NA,NA,NA,NA,NA,NA,"HBR 7433; Eq. Ecologia n. 107; mata; arbusto; flor; altit. 50 msm; altura 3 m. Habitat: in silva Fenofase: flor Hábito: arbusto Ecossistema: MATA","PACA058268",NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"117","2019-08-27 13:32:34-03","IAP","PACA-AGP","66064","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1956",NA,NA,"R. Klein","800","1954","08","12","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9812; mata; arvoreta; fruto imaturo verde; altit. 300 msm; altura 8 m. Habitat: mata Fenofase: fruto imaturo Hábito: arvoreta Ecossistema: MATA","PACA066064",NA,"Magnoliophyta","Rubiales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"118","2019-08-27 13:32:34-03","IAP","PACA-AGP","65808","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1956",NA,NA,"R. Klein","1791","1955","12","07","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9818; mata; arvoreta; flor branca; altit. 100 msm; altura 5 m. Habitat: mata Fenofase: flor branca Hábito: arvoreta Ecossistema: MATA","PACA065808",NA,"Magnoliophyta","Rubiales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"119","2019-08-27 13:32:34-03","IAP","PACA-AGP","66092","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1956",NA,NA,"R. Klein","1240","1954","03","31","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9748; mata; arbusto; fruto imaturo: verde; altit. 300 msm; altura 2 m. Habitat: mata Fenofase: fruto imaturo Hábito: arbusto Ecossistema: MATA","PACA066092",NA,"Magnoliophyta","Rubiales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"120","2019-08-27 13:32:34-03","IAP","PACA-AGP","66077","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1956",NA,NA,"P. R. Reitz","2796","1947","11","12","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"HBR 9782; mata; arvoreta; flor branca, perfumada; altit. 50 msm; altura 5 m. Habitat: mata Fenofase: flor branca Hábito: arvoreta Ecossistema: MATA","PACA066077",NA,"Magnoliophyta","Rubiales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"121","2019-08-27 13:32:34-03","IAP","PACA-AGP","58220","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1954",NA,NA,"R. Klein","723","1953","11","18","Brasil","SC","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"HBR 9062; arbusto; flor branca; altit. 50 msm; altura 5 m. Habitat: in silva Fenofase: flor branca Hábito: arbusto","PACA058220",NA,"Magnoliophyta","Rubiales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"122","2019-08-27 13:32:34-03","IAP","PACA-AGP","66094","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1956",NA,NA,"R. Klein","1475","1955","02","26","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9744; arbusto; flor branca; altit. 20 msm; altura 3 m. Habitat: mata Fenofase: flor branca Hábito: arbusto Ecossistema: MATA","PACA066094",NA,"Magnoliophyta","Rubiales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"123","2019-08-27 13:32:34-03","IAP","PACA-AGP","66095","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1956",NA,NA,"R. Klein","1497","1955","08","04","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9743; mata; arbusto; flor branca; altit. 150 msm; altura 3 m. Habitat: mata Fenofase: flor branca Hábito: arbusto Ecossistema: MATA","PACA066095",NA,"Magnoliophyta","Rubiales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"124","2019-08-27 13:32:34-03","IAP","PACA-AGP","65804","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1956",NA,NA,"R. Klein","1762","1955","11","18","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 9824; mata; arbusto; flor branca; altit. 150 msm; altura 3 m. Habitat: mata Fenofase: flor branca Hábito: arbusto Ecossistema: MATA","PACA065804",NA,"Magnoliophyta","Rubiales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"125","2019-08-27 13:32:34-03","IAP","PACA-AGP","65835","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","L. B. Smith","1958",NA,NA,"Reitz & Klein","5640","1957","11","07","Brasil","SC","São Francisco do Sul","Três Barras - Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HBR 16436; mata; arvoreta; flor branca; altit. 200 msm; altura 4 m. Habitat: mata Fenofase: flor branca Hábito: arvoreta Ecossistema: MATA","PACA065835",NA,"Magnoliophyta","Rubiales",NA,NA,"23627","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"126","2020-06-30 18:32:51-03","UFJF","CESJ","30739","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.",NA,NA,NA,NA,"M.A. Manhães","s.n.","1999","08",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Interior do Monjolinho.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Material exclusivo da carpoteca.","CESJ030739",NA,"Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"127","2020-06-30 18:32:51-03","UFJF","CESJ","44901","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","D.Zappi","2004",NA,NA,"M.A. Manhães; et al.","CESJ44901","2004","07",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata Grande.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. 8,0m. Interior de mata. Frutos maduros brancos.","CESJ044901",NA,"Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"128","2020-06-30 18:32:51-03","UFJF","CESJ","53675","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Zappi","2007",NA,NA,"R.C. Forzza; L.C.S. Assis; L.M. Bezerra; M.F.A. Calió; L.G.Temponi","3950","2005","01","19","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata da Portaria. 21º43'00S, 43º54'00W. Elev.: 1300m.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Arvoreta 2m. alt., folhas discolores, frutos jovens verde-claros.","CESJ053675",NA,"Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"129","2020-06-30 18:32:51-03","UFJF","CESJ","53678","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.",NA,NA,NA,NA,"R.C. Forzza; et al.","3063","2004","03","09","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata em frente a entrada do Parque.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore, 7m. alt., frutos verdes, 5 ex.","CESJ053678",NA,"Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:40:16-03","UNICAMP","UEC","121597","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.",NA,NA,NA,NA,"Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC; et al.","180","2001","04","16","Brazil","São Paulo","Itanhaém","Pq. Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu. 30-100 msm.","-46.81825","-24.0475","-46.81825","-24.0475",NA,NA,"Árvore, ca. 6m alt. Frutos imaturos verdes.","UEC116359","UEC116359","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:40:16-03","UNICAMP","UEC","133374","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Pinho-Ferreira, MA","2006","11",NA,"Urbanetz, C; Mariuza; Domingos; Lelo","259","2003","12","15","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Entrada da trilha jacaré.","-47.916667","-24.883333","-47.916667","-24.883333","30","155","Arvoreta de 3m","UEC111813","UEC111813","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:40:16-03","UNICAMP","UEC","133383","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Pinho-Ferreira, MA","2006","12",NA,"Urbanetz, C; Mariuza; Domingos; Lelo","219","2003","11","18","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha Kaá-pozanga e trilha Paranã.","-47.916667","-24.883333","-47.916667","-24.883333","30","155","Arvoreta de 2.5m","UEC114059","UEC114059","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-01 16:40:16-03","UNICAMP","UEC","72794","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Frame, D","2007",NA,NA,"Bernacci, LC; Andrade, PRP; Belinello, R; Falivene, SMP; Silva, AMC","1049","1995","01","10","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do I. A. C","-47.633333","-24.7","-47.633333","-24.7",NA,NA,"Árvore ca. 5m alt., frutos imaturos.; Floresta alta.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-08-20 10:25:14-03","UNICAMP","UEC","144507","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Pinho-Ferreira, MA","2006","12",NA,"Pinho-Ferreira, MA; Urbanetz, C; Galvão, JC; Coelho, RLG; Souza, CSD","668","2006","11","22","Brazil","São Paulo","Cananéia","Serra do Tambor, Vale do Ribeira, sul do Estado de São Paulo, Fazenda Folha Larga.","-47.933333","-24.9","-47.933333","-24.9","100","157","Árvore ca. 3m de altura, frutos verdes.","UEC109793","UEC109793","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:40:16-03","UNICAMP","UEC","170080","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Jung-Mendaçolli, SL","2008","03",NA,"Rochelle, ALC","J415",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667","-45.084167","-23.366667","450","450","Indivíduo J415 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041719","UEC041719","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:40:16-03","UNICAMP","UEC","186868","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Zappi, DC","2007",NA,NA,"Mello-Silva, R; Vitta, FA; Roque, N","996","1994","05","14","Brazil","São Paulo","Eldorado","Estrada vicinal não pavimentada, lado direito da rodovia SP165 (trecho sete barras-Eldorado, não pavimentado), 3km além do distrito de Quatro Vergueiro (9km da bifurcação) Mata Pluvial Atlântica. Elev. 70m.","-48.400278","-24.643333","-48.400278","-24.643333",NA,NA,"Árvore ereta, 6m alt., DAP 4cm. Folha discolor, opaca. Frutos imaturos verdes, maduros brancos.","UEC116385","UEC116385","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:40:16-03","UNICAMP","UEC","186695","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Bruniera, CP","2012","03","30","Bruniera, CP; Silva, W","731","2012","03","30","Brazil","Rio de Janeiro","Nova Iguaçu","Brasil. Rio de Janeiro. Município de Nova Iguaçu. TInguá. REBIO do Tinguá. Trilha da Catanuda, subindo pela Represa da Serra Velha.","-43.416667","-22.583333","-43.416667","-22.583333",NA,NA,"Subarbusto ca. 0,3m alt. Folhas cartáceas, discolores. Estéril. VOUCHER para estudos moleculares. Prensada em álcool 70%.; Floresta submontana e montana.","UEC117306","UEC117306","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:40:16-03","UNICAMP","UEC","186885","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Zappi, DC","2007",NA,NA,"Mello-Silva, R; Vitta, FA; Roque, N","966","1994","05","13","Brazil","São Paulo",NA,"Capão Bonito/Guaíra, Rodovia SP 139 (Registro-Sete Barras), km 7, mata pluvial atlântica, elev. 50m.",NA,NA,NA,NA,NA,NA,"Arvoreta 5m alt., no interior da mata. Frutos imaturos verdes, maduros alvos.","UEC116331","UEC116331","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:40:16-03","UNICAMP","UEC","95766","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Zappi, DC","1996","09","03","Ivanauskas, NM","174","1995","05","25","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Mata Atlântica.","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Árvore de 5m, tronco branco. Frutos imaturos verdes.","UEC116358","UEC116358","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:40:16-03","UNICAMP","UEC","95767","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Ivanauskas, NM","1996","09","17","Ivanauskas, NM","176","1995","05","25","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Institudo. Agronômico. Floresta Atlântica.","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Árvore de 5m. Frtuos imaturos verdes.","UEC112636","UEC112636","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:40:16-03","UNICAMP","UEC","95768","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.",NA,NA,NA,NA,"Ivanauskas, NM","500","1995","10","19","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski.","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Arvoreta 4m. Casca externa creme, levemente fissurada longiudianalmente. flores brancas com o centro amarelo.","UEC112638","UEC112638","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:40:16-03","UNICAMP","UEC","95769","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Ivanauskas, NM","1996","09","17","Ivanauskas, NM","344","1995","09","12","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do I. A. C","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Árvore de 3m. Casca externa lisa, branca, flores brancas.; Floresta atlântica.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:40:16-03","UNICAMP","UEC","95770","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.",NA,NA,NA,NA,"Ivanauskas, NM","427","1995","09","28","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski. Floresta Atlântica.","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Arvoreta de 3m. Casca externa creme, levemente fissurada. Flores em botão.","UEC112639","UEC112639","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:40:16-03","UNICAMP","UEC","13894","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Frame, D","2005",NA,NA,"Hatschbach, G","7413","1960","11","06","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arbusto de flor creme.; Em mata de encosta de serra.",NA,NA,"Magnoliopsida",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"145","2021-03-01 16:40:16-03","UNICAMP","UEC","110192","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Kozera, C","1999","12",NA,"Kozera, C; Kozera, OP; Popika, G","1353","1999","12","11","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto com c.a. de 1,5m. Flores brancas.; Sub-bosque. Floresta ombrófila densa de encosta.",NA,NA,"Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"146","2021-03-01 16:40:16-03","UNICAMP","UEC","69153","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.",NA,NA,NA,NA,"Britez, RM","24699","1987","12","20","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto de 2m, flores brancas.; Frequente em afloramento no sub-bosque da floresta.",NA,NA,"Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-01 16:40:16-03","UNICAMP","UEC","766580","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Zappi, DC","2007",NA,NA,"Souza, VC; Souza, JP; et al.","9218","1995","11","08","Brazil","São Paulo","Itanhaém","Fazenda São Luís. Mata Atlântica.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Árvore , 5m alt; corola alva.","UEC112641","UEC112641","Magnoliopsida",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 16:40:16-03","UNICAMP","UEC","76731","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Zappi, DC","2007",NA,NA,"Souza, VC; Souza, JP; et al.","9271","1995","10","09","Brazil","São Paulo","Peruíbe","Arredores da foz do Rio Guaraú (margem esquerda) Mata de restinga.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arbusto ca. 2m alt., flores alvas.","UEC117483","UEC117483","Magnoliopsida",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:40:16-03","UNICAMP","UEC","54386","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Frame, D","2007",NA,NA,"Silva, AF","1271","1985","10","09","Brazil","São Paulo","São José dos Campos","Reserva florestal de boa vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"Árvore de 8m, frutos de cor verde quando imaturos, brancos depois, botões florais creme-esverdeados.",NA,NA,"Magnoliopsida",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:40:16-03","UNICAMP","UEC","186863","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Zappi, DC","2007",NA,NA,"Galleti, M; et al.","118","1994","03","12","Brazil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha azul, mata.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 7m de altura, muitos frutos verdes.","UEC117480","UEC117480","Magnoliopsida",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-01 16:40:16-03","UNICAMP","UEC","84992","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Zappi, DC","2007",NA,NA,"Zipparro, VB; et al.","434","1994","05","15","Brazil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha do quilombo.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 3m de altura, frutos verdes e brancos.","UEC117481","UEC117481","Magnoliopsida",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:40:16-03","UNICAMP","UEC","180902","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Ferreira, MAP","2013","04","30","Colletta, GD; Souza, VC; Flores, TB; Ferreira, MAP; Ivanauskas, NM; Campos-Rocha, A;","1065","2013","04","30","Brazil","São Paulo","Tapiraí","Reserva particular da Votorantim (CBA), Trilha da Serraria Alt m","-47.5","-23.9599990844727",NA,NA,NA,NA,"Arbusto 4m.","UEC112785","UEC112785","Magnoliopsida",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:40:16-03","UNICAMP","UEC","180524","S","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll.Arg.","Ferreira, MP","2013",NA,NA,"Virillo, CB; Caramez, RB; Florido, FG; Costa, MFB; Souza, VC; et al.","75","2013","03","28","Brazil","São Paulo","Tapiraí","Reserva particular Votorantim (CBA). UHE da Barra, trilha Casa de Pedra 24,166032S- 47,557641W. Alt.73m","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 8m, frutos verdes.","UEC112637","UEC112637","Magnoliopsida",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-19 14:09:21-03","UFRPE","PEUFR","157","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","recurva","Rudgea recurva","Müll. Arg.","D. Zappi","1999","12",NA,"G. Hatschbach",NA,"1958","11","15","Brasil","Paraíba","Guaratuba","Garuva",NA,NA,NA,NA,NA,NA,"Arvoreta 5m, flor creme.","PEUFR000157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
