"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","country","stateProvince","county","individualCount","occurrenceRemarks","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","locality","preparationType","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","typeStatus"
"49","2021-03-15 18:27:07-03","USP","SPF","190935","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2009",NA,NA,"Brasil","Minas Gerais","Botumirim",NA,"Grande população sobre rochas nuas. Indivíduos até 2.5 m alt. Caule verde-cinéreo, quando jovem verde claro. Ciáteo verde claro.; Afloramentos rochosos e solo areno entremeado.","Cordeiro, I","Mello-Silva, R","3195","2009","04","28",NA,"Estrada para o Rio do Peixe, 4.8 km da estrada Botumirim - Cristália. Contrafortes austrais da Serra da Canastra.",NA,"SPF00190935","SPF00190935","-42.991306","-16.902139","793","793","-42.991306","-16.902139",NA,NA,NA,NA,NA
"50","2021-03-15 18:27:07-03","USP","SPF","30133","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2014","08","14","Brasil","Minas Gerais","Grão Mogol",NA,"Subarbusto ca. 70 cm, ciátio vermelho brilhante.","Hurbath, F","Giulietti, AM","CFCR3546","1982","05","23",NA,"Margem da estrada Grão Mogol-Montes Claros em direção sudoeste. Próximo à ponte sobre o Rio das Mortes.",NA,"SPF00030133","SPF00030133","-42.883333","-16.583333",NA,NA,"-42.883333","-16.583333",NA,NA,NA,NA,NA
"51","2021-03-15 18:27:07-03","USP","SPF","68803","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2001","05",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"Erva cactiforme, latescente, rupícola, heliófila, ciátio e fruto vináceos.","Cordeiro, I","Pirani, JR","CFCR12916","1990","06","14",NA,"Vale do Rio Itacambiruçu. Solo arenoso-fino com rochas, com cerrado, carrasco e vegetação rupícola. Afloramentos rochosos.",NA,"SPF00068803","SPF00068803","-42.916667","-16.6","670","670","-42.916667","-16.6",NA,NA,NA,NA,NA
"52","2021-03-15 18:27:07-03","USP","SPF","96725","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2013","10",NA,"Brasil","Bahia","Licínio de Almeida",NA,"Planta prostrada sobre as rochas a subereta, ramificada na base; látex alvo; viscoso; ciátio com brácteas externamente vinho; frutos imaturos avermelhados.","Hurbath, F","Roque, N","CFCR15035","1994","03","12",NA,"Ca. 12 km da cidade em direção a Brejinho das Ametistas. Localidade conhecida como gariumpo. Campo rupestre com campo arenoso adjacente, perturbado por garimpo.",NA,"SPF00096725","SPF00096725","-42.530833","-14.534444","800","900","-42.530833","-14.534444",NA,NA,NA,NA,NA
"53","2021-03-15 18:27:07-03","USP","SPF","39608","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2013","10",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"Planta cactiforme, Ciáteos crináceos. Flores femininas vermelhas.","Hurbath, F","Kawasaki, ML","CFCR8301","1985","09","03",NA,"Córrego das Mortes.",NA,"SPF00039608","SPF00039608","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"67219","auto",NA,NA,NA
"54","2021-03-15 18:27:07-03","USP","SPF","42941","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2005","06",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"Plantas até 1.2 m alt., crescendo em fendas de rochas. Ciáteos cor-de-vinho.","Cordeiro, I","Cavalcanti, TB","CFCR9691","1986","02","26",NA,"Vale ro rio Itamcabiruçu. Entre a Fazenda Jambeiro e estrada para Cristália.",NA,"SPF00042941","SPF00042941","-42.8897018432617","-16.5594005584717","700","700",NA,NA,"67219","auto",NA,NA,NA
"55","2021-03-15 18:27:07-03","USP","SPF","227897","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2016",NA,NA,"Brasil","São Paulo","São Paulo",NA,"Arbusto com cladódios espessos e látex abundante. Cultivado em canteiro ao ar-livre, exposto ao pleno sol, procedente de matriz de Minas Gerais. Ciátios vináceos. Voucher para estudo molecular.","Cordeiro, I","Pirani, JR","6622","2016","03","04",NA,"Cidade Universitária Armando de Salles Oliveira, Fitotério do Instituto de Biociências.",NA,"SPF00227897","SPF00227897","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA
"56","2019-10-07 09:31:01-03","UEFS","HUEFS","70303","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2004","05",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"Campo rupestre.","I.Cordeiro","França, F.","4369","2003","02","14",NA,"Estrada Grão-Mogol-Cristália, c. 2km do entroncamento com a estrada Boqueirão-Grão-Mogol.",NA,"HUEFS0070303","HUEFS0070303","-42.725","-16.591667","645","680","42W43'30''","16S35'30''",NA,NA,"Rosanae",NA,NA
"57","2019-10-07 09:31:01-03","UEFS","HUEFS","242806","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini",NA,NA,NA,"Brasil","Bahia","Licínio de Almeida",NA,NA,NA,"Costa-Lima, J.L.","2634","2016","10","30",NA,"Garimpo das Ametistas.",NA,"HUEFS0242806","HUEFS0242806","-42.535556","-14.531667","825","825","42W32'8''","14S31'54''",NA,NA,"Rosanae",NA,NA
"58","2019-10-07 09:31:01-03","UEFS","HUEFS","247219","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini",NA,NA,NA,"Brasil","Minas Gerais","Grão Mogol",NA,"Campo rupestre.",NA,"Martinelli, G.","20234","2018","02","28",NA,"Parque Estadual de Grão Mogol, localidade Serra da Bocaina.",NA,"HUEFS0247219",NA,"-42.961389","-16.546944","910","910","42W57'41''","16S32'49''",NA,NA,"Rosanae",NA,NA
"59","2019-07-09 13:28:56-03","F","FMNH-SEEDPLANTS","V0195569F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"M. L. Kawasaki et al.","39608/8301","1985","9","3","South America",NA,NA,"V0195569F","V0195569F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"60","2019-07-09 13:28:56-03","F","FMNH-SEEDPLANTS","V0195570F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"R. M. Harley et al.","25192","1988","10","19","South America",NA,NA,"V0195570F","V0195570F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"61","2019-11-01 14:57:45-03","UnB","UB","150803","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2017","02",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"Carnosa, 2m, látex alvo, abundante, flor bordo.; Campo rupestre, afloramentos rochosos.","Silva, OLM","Hatschbach, G","67976","1998","07","18","Southern America","Estrada Grão Mogol para Cristália, ponte sobre o Rio Itacambiruçu.",NA,NA,NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"67219","auto",NA,NA,NA
"62","2019-05-06 11:55:39-03","UFU","HUFU","62930","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma","Rizzini","2014","01","20","Brasil","Minas Gerais","Grão Mogol",NA,"Subarbusto, ca. 0,5 m alt. Flores vinho.","Silva, O.L.M.","Romero, R.; Almeda, F.; Robinson, O.; Martins, A.B.; Goldenberg, R.; Nakajima, J.N.; et al.","5463","1998","06","13",NA,"Estrada para Cristália, próximo à ponte do rio Itambiruçu.",NA,"HUFU00006488","HUFU00006488","-42.583333","-16.416667",NA,NA,"-42.583333","-16.416667",NA,NA,NA,NA,NA
"63","2019-11-21 10:04:11-03","IBt","SP","488292","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma xanthochlora","Rizzini","2016","03","21","Brasil","Minas Gerais","Pedra Azul",NA,NA,"Hurbath, F","Duarte, AP","9290","1965","09","21",NA,NA,NA,"SP003588","SP003588","-41.2971992492676","-16.0053005218506",NA,NA,NA,NA,"39993","auto",NA,"xanthochlora","Isotype"
"64","2019-11-21 10:04:11-03","IBt","SP","488292","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","attastoma","Euphorbia attastoma xanthochlora","Rizzini","2016","03","21","Brasil","Minas Gerais","Pedra Azul",NA,NA,"Hurbath, F","Duarte, AP","9290","1965","09","21",NA,NA,NA,"SP003588","SP003588","-41.2971992492676","-16.0053005218506",NA,NA,NA,NA,"39993","auto",NA,"xanthochlora","Isotype"
