"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","typeStatus"
"106","2019-10-29 10:07:59-03","UFPR","EFC","8874","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Hatschbach, G.","Ziller, S.R.; Hatschbach, G.","1879","1999","02","04",NA,"Brasil","Paraná","Palmeira","Rodovia BR-277, próximo do Haras Valente","-50.0064010620117","-25.4293994903564",NA,"Xilopodífera ereta, capítulos amarelos.","EFC008874",NA,"35166","auto",NA,NA,"1999","11","01",NA,NA,NA,NA,NA,NA,NA
"107","2019-10-29 10:07:59-03","UFPR","EFC","8736","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Hatschbach, G.","Ziller, S.R.","1732","1999","01","31",NA,"Brasil","Paraná","Ponta Grossa","Formador do rio Tibagi, cruzamento BR-376","-50.1618995666504","-25.0949993133545",NA,"Arbusto em campo seco. Flores amarelas e alaranjadas.","EFC008736",NA,"46557","auto",NA,NA,"1999","03","01",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 18:28:20-03","USP","SPF","182008","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Francener, A","Paula-Souza, J","8220","2006","10","11",NA,"Brasil","Goiás","Chapadão do Céu","Parque Nacional das Emas, Cerrado queimado recentemente. 8 km da sede em Chapadão do Céu.","-52.548900604248","-18.4074993133545",NA,"Arbusto acaule, flores amarelas.","SPF00182008","SPF00182008","44163","auto",NA,NA,"2014","12","12",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-15 18:28:20-03","USP","SPF","65278","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Anderson, WR","Krapovickas, A","40762","1987","01","11",NA,"Brasil","Paraná","Ponta Grossa","Camino a Río São Jorge.","-50.1618995666504","-25.0949993133545",NA,"Campestre.; ca. 40 cm alt., flores amarelas.","SPF00065278","SPF00065278","46557","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 18:28:20-03","USP","SPF","78447","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Queiroz, EP","Sciamarelli, A","387","1989","11","19",NA,"Brasil","São Paulo","Cajuru","Fazenda Santa Carlota. Cerrado.","-47.2999992370605","-21.2700004577637",NA,"Arbusto 1.20 m, flores amarelas e laranja, botões amarelos.","SPF00078447","SPF00078447","21243","auto",NA,NA,"2013","09","12",NA,NA,NA,NA,NA,NA,NA
"111","2014-04-04 18:27:44-03","PNFM","IRAI","5175","S","Plantae","Magnoliophyta",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Cordeiro, J.; Santos, E.L. dos","Maranho, L.T.","s.n.","2011","12","29",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.001778","-25.241556",NA,"Herbácea, 30 cm, folha abaxial pilosa, flor amarela. Campo limpo seco","IRAI00005175",NA,NA,NA,NA,NA,"2012","05",NA,"-50.001778","-25.241556","915","915",NA,NA,NA
"112","2015-03-13 18:24:58-03","F","FMNH-SEEDPLANTS","V0221459F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0221459F","V0221459F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-05-14 17:19:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra",NA,"RRC ID Flag","T. M. Pedersen","9510","1969","9","12","South America","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"9510",NA,NA
"114","2019-09-04 20:02:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra",NA,NA,"F. Sellow","5071",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"115","2015-03-13 18:24:58-03","F","FMNH-SEEDPLANTS","V0221460F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0221460F","V0221460F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-03-13 18:25:00-03","F","FMNH-SEEDPLANTS","V0221461F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0221461F","V0221461F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-03-13 18:25:00-03","F","FMNH-SEEDPLANTS","V0221462F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0221462F","V0221462F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-03-13 18:25:00-03","F","FMNH-SEEDPLANTS","V0221463F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0221463F","V0221463F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-07-23 12:11:00-03","CEPLAC","CEPEC","132571","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra",NA,"A. Francener","A. Francener","893","2009","10","31",NA,"Brasil","Mato Grosso do Sul","JARAGUARÍ","Furnas de Dionísio, em base de morro próximo a comunidade local.","-54.533889","-20.151667",NA,NA,NA,NA,NA,NA,NA,"04/12/2013",NA,NA,NA,"54W32'2","20S9'6",NA,NA,NA,NA,NA
"120","2020-07-23 12:11:00-03","CEPLAC","CEPEC","80333","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra",NA,"W. R. Anderson","G. Hatschbach","37391","1975","11","11",NA,"Brasil","Mato Grosso","NOVA ANDRADINA","Fazenda Douradinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-11-04 17:29:38-03","UEM","HUEM","1653","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","A.Francener","Assis, MA; João A.A.Meira Neto","485","1989","12","08",NA,"Brasil","São Paulo","Águas de Santa Bárbara",NA,"-49.238899230957","-22.8805999755859",NA,"Subarbusto, ca. 3m alt.; flroes amarelas, avermelhadas quando velhas.; Cerrado.","HUEM000006711","HUEM000006711","18363","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-10 11:38:43-03","UNILA","EVB","2142","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Almeida, R.F.","Caxambu, M.G.; et al.","5656","2014","10","24",NA,"Brasil","Paraná","Tibagi","Sítio Sete Quedas.","-50.220833","-24.581111",NA,"Flores amarelas -alaranjadas.","EVB002142","EVB002142",NA,NA,NA,NA,NA,NA,NA,"50º13'15''W","24º34'52''S",NA,NA,NA,NA,NA
"123","2019-11-01 15:03:02-03","UnB","UB","5383","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Francener, A","Gomes Júnior, JC","1516","1964","02","14","Southern America","Brasil","Mato Grosso do Sul","Ponta Porã","Km 8 da estrada para Campo Grande - Cerrito","-55.7256011962891","-22.5361003875732",NA,"Arbusto 0,3m. Flor amarela. Fruto verde.; Campo.",NA,NA,"102608","auto",NA,NA,"2015","06","09",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-01 15:03:02-03","UnB","UB","209001","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Rosa, PO","Wood, JRI; Soto, D","23400","2007","11","24","Southern America","Bolivia",NA,NA,"Santa Cruz, Sara, La Belgica, En la llanura al oeste del Río Jorge en el camino de La Belgica a Caranda","-63.1674","-17.3408",NA,"Subarbusto perenne, con tallos erectos hasta 40cm creciendo en colonias. Hojas verdes lustrosas en el has, gris en el envez, corolla amarilla, cambienado a anarajanda cuando seca; Una llanura ondulante divididas por quebradas arenosas y secas, antes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-63.1674","-17.3408","352","352",NA,NA,NA
"125","2020-08-20 20:39:44-03","UFSC","FLOR","64234","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Soares, E.L.C.","Lozano, E.D.","2418","2013","12","18",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-49.991944","-25.2475",NA,"Subarbusto, 30cm, flores amarelas","FLOR0064234","FLOR0064234",NA,NA,NA,NA,"2015",NA,NA,"49º59'31''W","25º14'51''S",NA,NA,NA,NA,NA
"126","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:43:12-03","UFRGS","ICN","193481","S","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Soares, ELC","Lozano, ED","2418","2013","12","18","América do Sul","Brasil","PR","Ponta Grossa","Parque Estadual de Vila Velha.","-49.991944","-25.2475",NA,"Subarbusto,30cm,flores amarelas,campo seco.; Campos Gerais.",NA,NA,NA,NA,NA,NA,"2015",NA,NA,"-49.991944","-25.2475",NA,NA,NA,NA,NA
"129","2021-02-08 12:43:12-03","UFRGS","ICN","193482","S","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Soares, ELC","Lozano, ED","2144","2013","12","04","América do Sul","Brasil","PR","Balsa Nova","São Luís do Purunã,Fazenda Tamanduá","-49.714722","-25.538889",NA,"Arbusto, 50cm,flores amarelas,em afloramento rochoso.; Campos Gerais.",NA,NA,NA,NA,NA,NA,"2015",NA,NA,"-49.714722","-25.538889",NA,NA,NA,NA,NA
"130","2019-11-21 10:08:29-03","IBt","SP","349039","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Mamede, MCH","Krieger, L","8147","1968","12",NA,NA,"Brasil","Paraná","Vila Velha",NA,NA,NA,NA,NA,"SP015320","SP015320",NA,NA,NA,NA,"2010","03","04",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:08:29-03","IBt","SP","411995","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Mamede, MCH","Forzza, RC; Lobão, AQ; Monteiro, RF; Silva, JC","4779","2007","10","24",NA,"Brasil","São Paulo","Nova Campina","Estrada Bonsucesso de Itararé para Barra do Chapéu, 17 km de Bonsucesso de Itararé. Fazenda Campo Grande","-49.038611","-24.358611",NA,NA,"SP016810",NA,NA,NA,NA,NA,"2016","05",NA,"-49.038611","-24.358611","916","916",NA,NA,NA
"132","2019-11-21 10:08:29-03","IBt","SP","446915","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Francener, A","Hall, CF; et al.","s.n.","2013","11","04",NA,"Brasil","Paraná","Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:08:29-03","IBt","SP","446916","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Francener, A","Hall, CF; et al.","s.n.","2013","11","04",NA,"Brasil","Paraná","Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:08:29-03","IBt","SP","446917","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Francener, A","Hall, CF; et al.","s.n.","2013","11","04",NA,"Brasil","Paraná","Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:08:29-03","IBt","SP","476060","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Francener, A","Silva Costa, J","125","1977","11","13",NA,"Brasil","Mato Grosso do Sul","Ponta Porã","23 km oeste de Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,NA,NA,"102608","auto",NA,NA,"2013","06","10",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:08:29-03","IBt","SP","58176","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Anderson, WR","Hatschbach, G","1098","1948","11","28",NA,"Brasil","Paraná","Lapa","Eng. Bley","-49.7158012390137","-25.7696990966797",NA,NA,"SP015321","SP015321","49965","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:08:29-03","IBt","SP","346810","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Mamede, MCH","Takahashi, EK; et al.","s.n.","1993","11","28",NA,"Brasil","Paraná","Palmeira","Rodovia do Café, margem esquerda do rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,"SP016910",NA,"35166","auto",NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:08:29-03","IBt","SP","476059","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Francener, A","Brade, AC","19564","1949","02","15",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"46557","auto",NA,NA,"2015","05","10",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:08:29-03","IBt","SP","23373","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Niedenzu, F","Hoehne, FC","s.n.","1929","11","03",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"SP015789",NA,"46557","auto",NA,NA,"1929",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:08:29-03","IBt","SP","378502","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","psilandra","Byrsonima psilandra","Griseb.","Mamede, MCH","Carmo, MRB","134","2003","05","16",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"SP016782",NA,"56988","auto",NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA,NA
