"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"229","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U 0263801","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Breteler FJ",NA,"1964","03","16","Venezuela","Barinas",NA,NA,"-70.666667","7.916667","-70.666667","7.916667","Uw11749","primary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263801","Southern America",NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"230","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U 0263805","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Lindeman JC",NA,"1953","01","01","Surinam",NA,NA,"On 'rits' in line 13, in concession Haenen, W of Coppename-'mond'",NA,NA,NA,NA,"Uw3846","in forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263805","Southern America",NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"231","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U 0263825","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Lanjouw J; Lindeman JC",NA,"1948","11","01","Surinam","Marowijne",NA,"Wia wia-bank near Grote Zwiebelzwamp, on 7th rits near km 3.","-54.350143","5.915653","-54.350143","5.915653","Uw1409","in forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263825","Southern America",NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"232","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U 0263831","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Krukoff BA",NA,NA,NA,NA,"Brazil","Amazonas",NA,"Basin of Rio Madeira Humaytá",NA,NA,NA,NA,"Uw7910","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263831","Southern America",NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"233","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U 0263836","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Lanjouw J; Lindeman JC",NA,"1948","12","01","Surinam","Saramacca",NA,"near km 1, 1st line.",NA,NA,NA,NA,"Uw1465","in forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263836","Southern America",NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"234","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U 0263839","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Oldenburger FHF; Norde R",NA,NA,NA,NA,"Surinam",NA,NA,"Sipaliwini savanne",NA,NA,NA,NA,"Uw15342","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263839","Southern America",NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"235","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U 0263844","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Krukoff BA",NA,NA,NA,NA,"Brazil","Acre",NA,"Basin of Rio Purus",NA,NA,NA,NA,"Uw20098","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263844","Southern America",NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"236","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1062520","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Marcano-Berti L",NA,"1972","01","06","Venezuela","Barinas",NA,NA,NA,NA,NA,NA,"U 0145157","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1062520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1062520","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1062520",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"237","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071845","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Oliveira FCA; Fonseca ML; Aparecida da Silva M; Cardoso E",NA,"2000","10","31","Brazil","Goiás",NA,"Município de Monte Alegre. Fazenda Nic. Propriedade: Sr. Cordeirinho.","-46.659722","-13.148056","-46.659722","-13.148056","U 0229175","Solo argiloso/pedregoso. Relevo ondulado. Mata mesofitica.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071845","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071845",NA,NA,"2006","07","05","Magnoliopsidae",NA,NA,NA,NA,NA
"238","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071846","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Walter BMT; et al.",NA,"1996","10","21","Brazil","Goiás",NA,"Minaçu. Goias. Brasil. Antiga estrada de terra Minaçu-obra de Serra da Mesa - região do antigo aeroporto.","-48.355","-13.839722","-48.355","-13.839722","U 0229342","Mata seca (Mesofitica). Semidecídua.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071846","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071846",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"239","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071847","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Silva GP da; et al.",NA,"2001","02","20","Brazil","Goiás",NA,"Minaçu - GO. Estrada Minaçu - canteiro de obras, km 12.",NA,NA,NA,NA,"U 0229343","Cerradão. Suave ondulado. Solo argiloso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071847 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071847","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071847",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"240","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071848","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Rezende JM de; et al.",NA,"2002","12","10","Brazil","Goiás",NA,"Luziania - GO. Canteiro de obras. Margem direita do rio Corumbá a montante da Barragem, Fazenda Corumbá.","-48.203056","-16.325278","-48.203056","-16.325278","U 0229344","Pastagem. Plano. Latossolo argilo-arenoso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071848 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071848","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071848",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"241","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071849","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Walter BMT; et al.",NA,"1995","10","05","Brazil","Goiás",NA,"Campinacu. Goias. Brasil. Regiao da faz. Praia Grande. Estrada de terra da balsa entre Campinacu/Niquelandia.","-48.416667","-13.983333","-48.416667","-13.983333","U 0229346","Reg. mata mesofitica semi-decidua original; hoje capoeira. Solo areno-argiloso c/ cascalho e rochas aflorando. Plano local / reg. acidentada.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071849","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071849",NA,NA,"2006","07","04","Magnoliopsidae",NA,NA,NA,NA,NA
"242","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071850","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Riéra B",NA,"1985","06","29","French Guiana","Cayenne",NA,"Sunnamary liste CD7. pK7.","-52.956792","5.376764","-52.956792","5.376764","U 0145024","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071850 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071850","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071850",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"243","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071851","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Morawetz W; Rainer HGR","Jacquemin H",NA,NA,NA,NA,"French Guiana",NA,NA,"En bordure de la RN I,I km après Tonate.",NA,NA,NA,NA,"U 0145023","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071851 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071851","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071851",NA,NA,"1992","08","01","Magnoliopsidae",NA,NA,NA,NA,NA
"244","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071852","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Benchimol RL",NA,"1999","09","02","Brazil","Pará",NA,NA,"-48.470614","-1.437281","-48.470614","-1.437281","U 0131005","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071852 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071852","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071852",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"245","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071853","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Benchimol RL",NA,"1999","09","02","Brazil","Pará",NA,NA,"-48.470614","-1.437281","-48.470614","-1.437281","U 0131004","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071853 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071853","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071853",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"246","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071854","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Jansen-Jacobs MJ",NA,"1996","02","23","French Guiana",NA,NA,"Ile de Cayenne, Montjoly.","-52.25","4.916667","-52.25","4.916667","U 0145022","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071854 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071854","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071854",NA,NA,"1998","06","01","Magnoliopsidae",NA,NA,NA,NA,NA
"247","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071856","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Silva SS da; Lemos J; Dambrós LA",NA,"1996","09","12","Brazil","Goiás",NA,"Município de Mara Rosa, próximo a rio dos Bois. Folha SD-22-ZA.","-49.75","-14.016667","-49.75","-14.016667","U 0229174","Floresta de galeria. Solo argiloso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071856","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071856",NA,NA,"2006","07","05","Magnoliopsidae",NA,NA,NA,NA,NA
"248","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071857","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Cavalcanti TB; et al.",NA,"1991","10","09","Brazil","Goiás",NA,"Campinacu - GO. Regiao do Barbosa - Fazenda Tres Ranchos. Area de influencia direta. Bacia de Inundaçao.","-48.216667","-13.75","-48.216667","-13.75","U 0229345","Mata mesofitica semi-decidua. Ondulado. Arenoso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071857 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071857","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071857",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"249","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071860","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Andel TR van",NA,"1997","08","09","Guyana","North West District",NA,"Moruca River, North-West District.",NA,NA,NA,NA,"U 0047128","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071860","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071860",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"250","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071861","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Silva AG; Rodal MJN",NA,"2001","04","17","Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,"U 0046948","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071861 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071861","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071861",NA,NA,"2001","12","01","Magnoliopsidae",NA,NA,NA,NA,NA
"251","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071862","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Barros CSS; Bayma IA",NA,"1994","05","20","Brazil","Alagoas",NA,NA,NA,NA,NA,NA,"U 0145021","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071862 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071862","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071862",NA,NA,"1998","06","01","Magnoliopsidae",NA,NA,NA,NA,NA
"252","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071865","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Maas PJM","Zardini EM; Guerrero L",NA,"1994","07","01","Paraguay","Concepción",NA,"Between Pas Horqueta and Estancia San Fernando","-57.356167","-22.974667","-57.356167","-22.974667","U 0012553","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071865 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071865","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071865",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"253","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071866","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Maas PJM","Zardini EM; Guerrero L",NA,"1994","07","01","Paraguay","Concepción",NA,"Between Pas Horqueta and Estancia San Fernando","-57.356167","-22.974667","-57.356167","-22.974667","U 0012552","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071866 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071866","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071866",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"254","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071867","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Hoffman B; Allicock D; Allicock T",NA,"1992","05","01","Guyana","Potaro-Siparuni",NA,"Potaro-Siparuni Region. 4-5km N of Surama village along trail to confluence of Burro-Burro & Surama R.","-59.05","4.166667","-59.05","4.166667","U 0145020","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071867 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071867","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071867",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"255","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071868","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Hoffman B; Allicock D; Allicock T",NA,"1992","05","01","Guyana","Potaro-Siparuni",NA,"Potaro-Siparuni Region. 4-5km N of Surama village along trail to confluence of Burro-Burro & Surama R.","-59.05","4.166667","-59.05","4.166667","U 0145017","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071868 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071868","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071868",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"256","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071871","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Daly DC; et al.",NA,"1980","09","27","Brazil","Maranhão",NA,NA,"-44.5","-4","-44.5","-4.0","U 0145019","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071871","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071871",NA,NA,"1992","08","01","Magnoliopsidae",NA,NA,NA,NA,NA
"257","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1062513","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Smith DN; et al.",NA,"1990","01","01","Bolivia","Beni",NA,"Beni: Moxos Province. Bosque de Producci¾n Permanente Chimanes, Concesi¾n de Bolivian Mohogany, 27 km de San Borja en carretera a Trinidad, 19 km de aquella carretera en carretera de extraccion.","-66.616667","-15.166667","-66.616667","-15.166667","U 0123870","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1062513 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1062513","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1062513",NA,NA,"1993","06","01","Magnoliopsidae",NA,NA,NA,NA,NA
"258","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1062515","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Guareco I",NA,"1994","11","18","Bolivia","Beni",NA,"Depto. Beni, Prov. Ballivián, y Yacuma, Estación Biológica del Beni, comunidad cero ocho.","-66.616667","-14.5","-66.616667","-14.5","U 0229268","Barbecho joven.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1062515 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1062515","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1062515",NA,NA,"2006","07","05","Magnoliopsidae",NA,NA,NA,NA,NA
"259","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1062508","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Rivero E",NA,"1994","10","29","Bolivia","Beni",NA,"Depto. Beni, prov. Ballivian y Yacuma, Estación Biológica del Beni. Comunidad Galilea.","-66.616667","-14.5","-66.616667","-14.5","U 0229271","Tierra arenosa.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1062508 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1062508","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1062508",NA,NA,"2006","07","05","Magnoliopsidae",NA,NA,NA,NA,NA
"260","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1062505","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Caity L",NA,"1994","03","01","Bolivia","Beni",NA,"Depto. Beni, Prov. Gral. Ballivián, y Yacuma, Estación Biologica del Beni. Comunidad Galilea, 150 m camino Galilea - Puerto Mendez.","-66.616667","-14.5","-66.616667","-14.5","U 0229176","Barbeños de 3-5 años de edad.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1062505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1062505","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1062505",NA,NA,"2006","07","05","Magnoliopsidae",NA,NA,NA,NA,NA
"261","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1062514","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Balderrama J",NA,"1994","03","08","Bolivia","Beni",NA,"Depto. Beni, Prov. Gral. Ballivián, y Yacuma, Estación Biológica del Beni. Comunidad Totaizal, ruta de entrada a la Comunidad.","-66.616667","-14.5","-66.616667","-14.5","U 0229267","Pampa con árboles.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1062514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1062514","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1062514",NA,NA,"2006","07","05","Magnoliopsidae",NA,NA,NA,NA,NA
"262","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1062511","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Thomas E",NA,"2004","04","19","Bolivia","Cochabamba",NA,"Cochabamba: Prov. Chapare. Territorio Indigena Parque Nacional Isiboro-Secure, community of San Antonio.","-65.9","-16.4","-65.9","-16.4","U 0229197","High river bank.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1062511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1062511","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1062511",NA,NA,"2006","07","04","Magnoliopsidae",NA,NA,NA,NA,NA
"263","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1062510","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Thomas E",NA,"2006","03","02","Bolivia","Cochabamba",NA,"Cochabamba: Prov. Chapare. Territorio Indigena Parque Nacional Isiboro-Secure, community of San Antonio.","-65.9","-16.4","-65.9","-16.4","U 0229195","Periodically inundated terrain, at the time of collection with 50 cm of water.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1062510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1062510","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1062510",NA,NA,"2006","07","04","Magnoliopsidae",NA,NA,NA,NA,NA
"264","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1062509","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Thomas E",NA,"2006","03","02","Bolivia","Cochabamba",NA,"Cochabamba: Prov. Chapare. Territorio Indigena Parque Nacional Isiboro-Secure, community of San Antonio.","-65.9","-16.4","-65.9","-16.4","U 0229196","Periodically inundated terrain, at the time of collection with 50 cm of water.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1062509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1062509","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1062509",NA,NA,"2006","07","04","Magnoliopsidae",NA,NA,NA,NA,NA
"265","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071869","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Andel TR van; John W; Thomas E",NA,"1995","12","28","Guyana","North West",NA,"Karioka village, Barama river, North-West District.","-59.7","7.366667","-59.7","7.366667","U 0047126","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071869","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071869",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"266","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071870","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.","Rainer HGR","Andel TR van; John W; Thomas E",NA,"1995","12","28","Guyana","North West",NA,"Karioka village, Barama river, North-West District.","-59.7","7.366667","-59.7","7.366667","U 0047125","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071870 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071870","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071870",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"267","2020-02-08 09:38:22-03","NBC","NL-BOTANY","L 0298163","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Maas PJM; et al.",NA,"2001","11","03","Brazil","Acre",NA,"Brazil. Acre, Mun. Rio Branco: Parque Zoobotanico, Universidade Federal do Acre, around HPZ Herbarium.","-67.866667","-9.95","-67.866667","-9.95",NA,"Secondary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200298163 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0298163","Southern America",NA,NA,NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"268","2020-02-08 09:38:23-03","NBC","NL-BOTANY","U.1071855","PreservedSpecimen","Plantae","Annonaceae","Annona","montana","Annona montana","Macfad.",NA,"Maas PJM; et al.",NA,"2001","11","03","Brazil","Acre",NA,"Brazil. Acre, Mun. Rio Branco: Parque Zoobotanico, Universidade Federal do Acre, around HPZ Herbarium.","-67.866667","-9.95","-67.866667","-9.95","U 0120286","Secondary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1071855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1071855","Southern America",NA,NA,NA,"Magnoliales",NA,NA,"NL-U1071855",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
