"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"48","2019-08-27 13:28:26-03","IAP","PACA-AGP","38028","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Rambo, B.",NA,"1948","11","17",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,"VULNERÁVEL Habitat: in siccis saxosis graminosis Fenofase: flor e fruto","PACA038028",NA,"1954","29946","auto","05","01",NA,NA,"Magnoliatae",NA,NA,NA,NA
"49","2019-08-27 13:28:26-03","IAP","PACA-AGP","26324","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Rambo, B.",NA,"1945","01",NA,NA,"Brasil","RS","Quaraí","Faz. do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,"VULNERÁVEL Habitat: in siccis graminosis dumetosis Fenofase: flor e fruto","PACA026324",NA,"1954","74636","auto","05","01",NA,NA,"Magnoliatae",NA,NA,NA,NA
"50","2019-08-27 13:28:26-03","IAP","PACA-AGP","1566","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Rambo, B.",NA,"1934","11","21",NA,"Brasil","RS","São Leopoldo","in monte das Cabras, in Jacaré","-51.1472015380859","-29.7602996826172",NA,NA,NA,"VULNERÁVEL Habitat: in siccis saxosis dumetosis Fenofase: flor e fruto","PACA001566",NA,"1954","10287","auto","05","01",NA,NA,"Magnoliatae",NA,NA,NA,NA
"51","2019-08-27 13:28:26-03","IAP","PACA-AGP","61609","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Camargo, O. R.","2895","1957","12","12",NA,"Brasil","RS","Taquarí",NA,"-51.8643989562988","-29.7996997833252",NA,NA,NA,"VULNERÁVEL&nf;sicher, 29.09.1958; fl. SEM MATERIAL Habitat: in campestribus","PACA061609",NA,"2958","21657","auto","01","29",NA,NA,"Magnoliatae",NA,NA,NA,NA
"52","2019-08-27 13:28:26-03","IAP","PACA-AGP","9944","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Rambo, B.",NA,"1942","01","30",NA,"Brasil","RS","Tupanciretã","Ijuisinho, Usina","-53.8358001708984","-29.0806007385254",NA,NA,NA,"VULNERÁVEL Habitat: in siccis saxosis graminosis Fenofase: flor e fruto","PACA009944",NA,"1954","59498","auto","05","01",NA,NA,"Magnoliatae",NA,NA,NA,NA
"53","2019-08-27 13:28:26-03","IAP","PACA-AGP","9453","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Rambo, B.",NA,"1942","01","27",NA,"Brasil","RS","Tupanciretã","Jari, Boa Vista da Serra","-53.8358001708984","-29.0806007385254",NA,NA,NA,"VULNERÁVEL Habitat: in siccis saxosis subdumetosis Fenofase: flor e fruto","PACA009453",NA,"1954","59498","auto","05","01",NA,NA,"Magnoliatae",NA,NA,NA,NA
"54","2019-08-27 13:28:26-03","IAP","PACA-AGP","35004","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Rambo, B.",NA,"1947","01","10",NA,"Brasil","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,"VULNERÁVEL Habitat: in siccis rupestribus graminosis Fenofase: flor e fruto","PACA035004",NA,"1954","63451","auto","05","01",NA,NA,"Magnoliatae",NA,NA,NA,NA
"55","2019-08-27 13:28:26-03","IAP","PACA-AGP","49661","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Rambo, B.",NA,"1951","01","10",NA,"Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,"VULNERÁVEL&nf;Bestimmung sicher, 01.05.1954; fl. fr. SEM MATERIAL Habitat: in rupestribus siccis subdumetosis","PACA049661",NA,"1954","70701","auto","05","01",NA,NA,"Magnoliatae",NA,NA,NA,NA
"56","2019-08-27 13:28:26-03","IAP","PACA-AGP","114123","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","L.P. Deble","L.P. Deble","6886","2006","02","20",NA,"Brasil","RS","Val da Serra",NA,NA,NA,NA,NA,NA,"Erva com inflorescência espiciforme, 70-80 cm.&nf;Conf. Por M.S. marchioretto em 03.2013. Habitat: no campo","PACA114123",NA,"2007",NA,NA,"09",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"57","2019-12-12 14:11:21-03","IAP","PACA-AGP","118139","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Marchioretto, M.S.","Sevilha, A.C.","5537","2015","10","23",NA,"Brasil","MA","Riachão","parque nacional chapada das mesas","-46.932778","-7.343056","307","307",NA,"erva com 30cm de altura Habitat: cerrado ralo, em neossolo quartzarênico","PACA118139",NA,"2018",NA,NA,"07",NA,"46º55'58w","07º20'35s","Magnoliatae",NA,NA,NA,NA
"58","2019-08-27 13:28:26-03","IAP","PACA-AGP","53384","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Rambo, B.",NA,"1952","01","24",NA,"Brasil","RS","São Luiz das Missões","Caaró",NA,NA,NA,NA,NA,"VULNERÁVEL Habitat: in campestribus graminosis Fenofase: flor nodum aperto","PACA053384",NA,"1954",NA,NA,"05","01",NA,NA,"Magnoliatae",NA,NA,NA,NA
"59","2019-08-27 13:28:26-03","IAP","PACA-AGP","41509","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Emrich-Rambo","Rambo, B.",NA,"1949","03","14",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,"VULNERÁVEL Habitat: in siccis saxosis graminosis Fenofase: flor e fruto","PACA041509",NA,"1954","29946","auto","05","01",NA,NA,"Magnoliatae",NA,NA,NA,NA
"60","2019-08-27 13:28:26-03","IAP","PACA-AGP","96922","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","sem det.","Mondin, C.","3017","2004","12","16",NA,"Brasil","RS","Rosário do Sul","BR 290 KM 15","-54.9141998291016","-30.25830078125",NA,NA,NA,"VULNERÁVEL. Erva com cerca de 80 cm de altura, no campo sujo. Flores alaranjadas","PACA096922",NA,NA,"71660","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"61","2021-04-07 11:40:36-03","UFMS","CGMS","43105","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"V.J. Pott; A. Pott; J.A. Ratter; J. Tamashiro; F. Martins et al.","414","1987","11","18",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada para Torre da Embratel; Serra do Urucum.","-57.65","-19.0166667","850","850",NA,NA,"CGMS1073087",NA,NA,NA,NA,NA,NA,"-57,65","-19,0166667",NA,NA,NA,NA,NA
"62","2021-04-07 11:40:36-03","UFMS","CGMS","38692","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","R.H.Silva","J.P.Souza; E.L.Siqueira","11726","2012","11","27",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Tromba dos Macacos.","-57.6666667","-19.2127778","762","762",NA,"Flor branca. Fruto ausente. Habitat: Campo Sujo de Cerrado.Transição campo rupestre para Cerrado. Litólico e rico em Fe. Habito: Erva. 0,40m de altura.","CGMS1068082",NA,"2012",NA,NA,"11","29","-57,6666667","-19,2127778",NA,NA,NA,NA,NA
"63","2021-03-01 16:21:15-03","UNICAMP","UEC","204241","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Pilon, NAL","Pilon, NAL; Durigan, G","292","2015","10","02",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Águas de Santa Bárbara","-49.242153","-22.810417",NA,NA,NA,"Subarbusto, 40 cm de altura, Flores amarelas; Campo Cerrado","UEC183009","UEC183009","2015",NA,NA,"10","02","-49.242153","-22.810417",NA,NA,NA,NA,NA
"64","2019-08-20 10:02:21-03","UNICAMP","UEC","34197","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Nucci, T; Rodrigues, RR","15465","1983","10","19",NA,"Brazil","São Paulo","Mogi Mirim","Aeroclube de Mogi-Mirim, campo sujo, lix","-46.9500007629395","-22.4300003051758",NA,NA,NA,"flor, Campo sujo. Erva com rizoma. Inflorescência especiforme creme.","UEC066462","UEC066462",NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-01-17 11:24:57-02","PUCRS","MPUC","8225","S","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","B.E. Irgang",NA,NA,"1990","02","04","South America","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"01","01","-51.3280556000","-30.1011667000","Magnoliopsida",NA,"1",NA,NA
"66","2019-08-16 08:38:10-03","UTFPR","HCF","22367","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","M.L. Brotto","J.M. Silva","9121","2015","11","22",NA,"Brasil","PR","Castro","PCH do Rio Iapó, Fazenda Marumbi","-50.12","-24.737222","980","980",NA,"erva xilopodífera; flor creme. Campo limpo e pedregoso.",NA,NA,"2016",NA,NA,"11","22","50°07'12 W","24°44'14 S",NA,NA,NA,NA,NA
"67","2021-02-03 11:08:09-03","UFSM","SMDB","17552","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Essi, L","Essi, L; Schaefer, J; Menezes, HF","906","2015","03","25",NA,"Brasil","Rio Grande do Sul","Santa Maria","Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Em campo com afloramentos areníticos, ao sul da Pedra do Lagarto.","SMDB017552","SMDB017552","2017","37819","auto","12","04",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:11:25-03","MBM","MBM","014452","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Pedersen, T.M.","9570","1969","12","15","Southern America","Paraguay","Misiones","Santiago","Estancia La Soledad",NA,NA,NA,NA,NA,"Rough frassland o high, dry ground.","MBM014452","MBM014452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:11:25-03","MBM","MBM","125686","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Quarín, C.; Schinini, A.; Gonzáles, J.M.; Schinini, A.; Gonzáles, J.M.","2741","1974","12","08","Southern America","Argentina","Corrientes","Ituzaingo","Ruta 41",NA,NA,NA,NA,NA,"Inflorescencias amarillas.; En loma.","MBM125686","MBM125686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:11:25-03","MBM","MBM","406666","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Brotto, M.L.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9121","2015","11","22","Southern America","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda Marumbi","-50.12","-24.737222","980","980",NA,"Erva xilopodífera; flor creme.; Estepe gramíneo-lenhosa (campo limpo e pedregoso).","MBM406666","MBM406666","2016",NA,NA,"11","22","-50.12","-24.737222",NA,NA,NA,NA,NA
"71","2020-12-21 16:11:25-03","MBM","MBM","423359","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Bortolotto, I.M.; Rodrigues, D.P.; Rodrigues, D.P.","90","1995","11","10","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Morro do Urucum","-57.608889","-19.194444",NA,NA,NA,"Erva. Flor amarela.; Campo rupestre.","MBM423359",NA,NA,NA,NA,NA,NA,"-57.608889","-19.194444",NA,NA,NA,NA,NA
"72","2020-12-21 16:11:25-03","MBM","MBM","88538","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Pedersen, T.M.","Hatschbach, G.; Callejas, R.; Callejas, R.","47249","1983","12","15","Southern America","Paraguay","Amambay","Pedro Juan Caballero","Fazenda El Buracón",NA,NA,NA,NA,NA,"Ereta, flor creme.; Campo seco, limpo.","MBM088538","MBM088538","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:11:25-03","MBM","MBM","95850","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Cabral, E.L.; Cáceres, S.; Zamudio, C.; Cáceres, S.; Zamudio, C.","459","1983","12","18","Southern America","Argentina","Misiones","San Javier","Itacaruaré",NA,NA,NA,NA,NA,"Tubo floral rojo, lóbulos amarillos.; Campo.","MBM095850","MBM095850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:11:25-03","MBM","MBM","37013","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Macedo, A.","533","1944","10","02","Southern America","Brazil","Minas Gerais","Ituiutaba","Campo de Aviação","-49.4650001525879","-18.968900680542",NA,NA,NA,"Flores pequenas, vermelhas e alaranjadas.; Campo.","MBM037013","MBM037013",NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-01 15:27:51-03","PUC-RIO","FCAB","6534","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"A.S. Lima; Viégas, A.P.","s.n.","1940","12","24",NA,"Brasil","São Paulo","Campo Grande",NA,NA,NA,NA,NA,NA,"IAC - 5934","006534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-01 15:27:51-03","PUC-RIO","FCAB","4984","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","J.C. Siqueira","J.A. Rizzo","9210","1973","09","07",NA,"Brasil","Goiás",NA,"De Porto Nacional para Ponte Alta do Norte. 20 km.",NA,NA,NA,NA,NA,"Cerrado com partes de cerradão. Algumas áreas queimadas. Solo arenoso. Subarbusto. 80 cm.","004984",NA,"1988",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960163","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Hassler, E.",NA,"1900","1","1",NA,"Paraguai",NA,NA,"In regione cursus superioris fluminis Y-acá.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960163' target='other'> <mi>dwc_moreinfo</mi></a>","P04960163","P04960163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6763",NA
"78","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960164","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Balansa, B.",NA,"1874","11","15",NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960164' target='other'> <mi>dwc_moreinfo</mi></a>","P04960164","P04960164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1945",NA
"79","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960168","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Uruguai",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960168' target='other'> <mi>dwc_moreinfo</mi></a>","P04960168","P04960168_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960165","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Pedersen, T.M.",NA,"1969","12","15",NA,"Paraguai",NA,NA,"Estancia La Soledad, Santiago, Dep. Misiones.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960165' target='other'> <mi>dwc_moreinfo</mi></a>","P04960165","P04960165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9570",NA
"81","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960167","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960167' target='other'> <mi>dwc_moreinfo</mi></a>","P04960167","P04960167_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2715",NA
"82","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960169","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960169' target='other'> <mi>dwc_moreinfo</mi></a>","P04960169","P04960169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2017-04-14 10:38:39-03","MNHN","RECOLNAT_MNHN_P","P04960170","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960170' target='other'> <mi>dwc_moreinfo</mi></a>","P04960170","P04960170_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1681",NA
"84","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960171","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Lund",NA,"1833","11",NA,NA,"Brasil",NA,NA,"In campis elevatis Provincia S. Paul. Taubaté aj Jacarehy",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960171' target='other'> <mi>dwc_moreinfo</mi></a>","P04960171","P04960171_01 P04960171_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"741","lectotype"
"85","2017-04-14 10:38:40-03","MNHN","RECOLNAT_MNHN_P","P04960172","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960172' target='other'> <mi>dwc_moreinfo</mi></a>","P04960172","P04960172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"178",NA
"86","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960173","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Lund",NA,"1833","11",NA,NA,"Brasil",NA,NA,"In campis elevatis Provincia S. Paul. Taubaté aj Jacarehy",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960173' target='other'> <mi>dwc_moreinfo</mi></a>","P04960173","P04960173_01 P04960173_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"741","isolectotype"
"87","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960174","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Dusén, P.",NA,"1915","11","18",NA,"Brasil","Paraná",NA,"Jaguariahyva.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960174' target='other'> <mi>dwc_moreinfo</mi></a>","P04960174","P04960174_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17442",NA
"88","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960176","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Pedersen, T.M.",NA,"1954","12","15",NA,"Argentina",NA,NA,"Estancia Las tres Marias. Dep. Empedrado. Prov. Corrientes.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960176' target='other'> <mi>dwc_moreinfo</mi></a>","P04960176","P04960176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3047",NA
"89","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960177","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Bonpland",NA,"1823","1","1",NA,"Argentina",NA,NA,"St Ignacio.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960177' target='other'> <mi>dwc_moreinfo</mi></a>","P04960177","P04960177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960178","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Krapovickas, A.|Irigoyen, J.|Arbo, M.M.|Cristóbal, C.L.|Maruñak, V.R.I.",NA,"1970","12","5",NA,"Argentina",NA,NA,"Prov. Corrientes, Dep. Santo Tomé. Loc. 8km E de Gobernador Virasoro, camino a Garruchos.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960178' target='other'> <mi>dwc_moreinfo</mi></a>","P04960178","P04960178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17114",NA
"91","2015-09-04 20:39:26-03","MNHN","RECOLNAT_MNHN_P","P05257301","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Mimura, I.",NA,"1967","11","22",NA,"Brasil","São Paulo","São José dos Campos","Parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2km ao SW (ao longo da Rodovia Pres. Dutra) da saída para São José dos Campos, 100-500m ao lado SE da rodovia.","-45.8800010681152","-23.1700000762939",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05257301' target='other'> <mi>dwc_moreinfo</mi></a>","P05257301","P05257301_01",NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,"613",NA
"92","2015-09-04 16:44:04-03","MNHN","RECOLNAT_MNHN_P","P04960175","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.",NA,"Rambo, B.",NA,"1949","3","14",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Teresopolis.","-51.2299995422363","-30.0331001281738",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960175' target='other'> <mi>dwc_moreinfo</mi></a>","P04960175","P04960175_01",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,"40509",NA
"93","2020-12-11 11:31:21-03","UFMG","BHCB","54841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea",NA,NA,"Chebataroff, J","4116","1938","12",NA,"Southern America","Uruguay","Maldonado",NA,"Cerro Tupambaé",NA,NA,NA,NA,NA,NA,"BHCB054771","BHCB054771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:17:47-03","UFPR","UPCB","16357","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Pedersen, T.M.","Hatschbach, G.","47249","1983","12","15",NA,"Paraguai",NA,NA,"Fazenda El Buracon, 30km a oeste de Pedro Juan Cabalero",NA,NA,NA,NA,NA,"Ereta, flor creme. Campo seco e limpo..",NA,NA,"1984",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:17:47-03","UFPR","UPCB","8498","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Pedersen, T.M.","Hatschbach, G.","20615","1968","12","10",NA,"Brasil","Paraná","Laranjeiras do Sul","Km 127","-52.4160995483398","-25.4078006744385",NA,NA,NA,"Ereta. Do campo seco, limpo..",NA,NA,"1970","28404","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:17:47-03","UFPR","UPCB","31237","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Guimarães, O.A.","Cervi, A.C.","3031","1992","12","28",NA,"Brasil","Paraná","Jaguariaíva","Arredores de Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Erva ereta com aproximadamente 1,2m de altura. Inflorescência creme..",NA,NA,"1997","44368","auto","08",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:17:47-03","UFPR","UPCB","63314","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","graminea","Gomphrena graminea","Moq.","Hatschbach, G.","Kozera, C.","2768","2005","12","19",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Herbácea em campo seco, inflorescência marrom, com xilopódio..",NA,NA,"2006","27346","auto","01","01",NA,NA,NA,NA,NA,NA,NA
