X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,class,typeStatus,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"683",2019-02-15 11:50:46-02,IPA,IPA,"10179",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,Sendtn.,"Agra, M.F.","1996","11",NA,"Pickel, B.; Koscinski, M.; Koscinski, M.","5034","1936","12",NA,Brasil,São Paulo,São Paulo,"Capital, Horto florestal.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Herb. Mus. Flor. 205,IPA0010179,NA,"53584",auto,Southern America,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.405556,-23.848611,"718",2020-10-20 14:18:13-03,UFOPA,HSTM,"7866",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,Stehmann,NA,NA,NA,"Ogata, H.; Heineberg, M. & Nascimento, D.A.","11","1995","05","23",Brasil,São Paulo,Cotia,Centro Municipal de Campismo. Mata.,-46.405556,-23.848611,46º24'20''W,23º50'55''S,NA,NA,NA,HSTM007866,HSTM007866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.091667,-23.205833,"719",2020-10-20 14:18:13-03,UFOPA,HSTM,"4889",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","1905","07","05","Lombardi, J.A.; s.n.","6460","2006","10","19",Brasil,São Paulo,Judiaí,Reserva Biológica Municipal Serra do Japi. Mata Atlântica. Floresta Estacional Semidecidua.,-46.091667,-23.205833,46º5'30''W,23º12'21''S,"1020","1020",NA,HSTM004889,HSTM004889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IGARATÁ,"3520202"
-46.8800010681152,-23.1800003051758,"776",2021-03-01 16:41:19-03,UNICAMP,UEC,"192246",S,Plantae,Solanaceae,Athenaea,fasciculata,Athenaea fasciculata,(Vell.) J.M.C. Rodrigues & Stehmann,NA,"2016","07","13","Vasconcellos-Neto, J",s.n.,"2016","07","13",Brazil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arbusto 1,5m, flores cremes esverdeadas; Mata - local sombreado",UEC127531,UEC127531,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.381944,-23.572222,"783",2021-03-01 16:41:19-03,UNICAMP,UEC,"105428",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Garcia, RJF; Ferreira, GMP; Ogata, H; Sordi, SJ; Pimentel, CMA","842","1996","04","30",Brazil,São Paulo,Ferraz de Vasconcelos,Caminho entre São Paulo (Cidade de Tiradentes) e Suzano (rio Guaió),-46.381944,-23.572222,"-46.381944","-23.572222",NA,NA,"Arvoreta, 2m alt., flores branco-esverdeadas.; Mata das Sete Cruzes.",UEC058893,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,FERRAZ DE VASCONCELOS,"3515707"
-46.824417,-24.041222,"788",2021-03-01 16:41:19-03,UNICAMP,UEC,"121803",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC","185","2001","04","17",Brazil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",-46.824417,-24.041222,"-46.824417","-24.041222",NA,NA,"Arvoreta, ca. 4m alt. Botões verdes, flores creme.; Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.",UEC074299,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-47.994167,-24.141389,"789",2021-03-01 16:41:19-03,UNICAMP,UEC,"128177",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Savassi, APG; Silva, FD; Campos, LM; Duarte, AR; Arango, B; Rodrigues, RR; Souza, VC","247","2002","04","21",Brazil,São Paulo,Sete Barras,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada São Miguel Arcanjo.",-47.994167,-24.141389,"-47.994167","-24.141389",NA,NA,"Arbusto de 1,8m. Frutos verdes; Floresta Ombrófila Densa Montana ao longo e no entorno do Rio Bonito.Borda da Mata.",UEC058743,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.994167,-24.141667,"791",2021-03-01 16:41:19-03,UNICAMP,UEC,"134655",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,NA,NA,NA,NA,"Gomes, SM; Antunes, RM; Gomes, PB; Nakakura, HCC; Melo, MS; Rodrigues, RR; Souza","399","2002","04","21",Brazil,São Paulo,Sete Barras,"Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras *SP139, Km69).",-47.994167,-24.141667,"-47.994167","-24.141667",NA,NA,"Árvore de 3m de altura. Flores brancas com listras roxas.; Floresta Ombrófila Densa Montana Ribeirinha (Rio Bonito).",UEC047477,UEC047477,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.765556,-23.452778,"792",2021-03-01 16:41:19-03,UNICAMP,UEC,"150910",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2007",NA,NA,"Arzolla, FARDP; Paula, GCR; Nunes, CS; Gregorato, V","1298","2007","10","04",Brazil,São Paulo,São Paulo,"Parque Estadual do Jaranguá, Trilha do Pai Zé.",-46.765556,-23.452778,"-46.765556","-23.452778",NA,NA,"Arvoreta, 5m de altura, com flores alvas e frutos.; Transição de campo para floresta.",UEC047463,UEC047463,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.641583,-24.0745,"798",2021-03-01 16:41:19-03,UNICAMP,UEC,"180519",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Souza, VC",NA,NA,NA,"Flores, TB; Mello, FNA; Braga, DPP; Bettinardi, ML; Souza, VC; Rodrigues, RR","1897","2013","03","30",Brazil,São Paulo,Tapirai,"Reserva Particular de Votorantim (CBA). Trilha de chagas, UHE da fumaça.",-47.641583,-24.0745,"-47.641583","-24.0745",NA,NA,Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.,UEC058385,UEC058385,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-45.183333,-23.4,"799",2021-03-01 16:41:19-03,UNICAMP,UEC,"200451",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Giacomin, LL","2009",NA,NA,"Pereira, LS; Belinello, R; Leal, DAG",N291,"2009","11","02",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 13 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica",UEC158085,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-46.701944,-23.441944,"801",2021-03-01 16:41:19-03,UNICAMP,UEC,"193897",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, MC","2013","11",NA,"Rossi, L; Pastore, M; Yano, O; Fortes, EP","2432","2013","07","30",Brazil,São Paulo,São Paulo,"Distrito dos Perus, terrenos no Sítio São José, área do trajeto do Rodoanel Mario Covas, norte.",-46.701944,-23.441944,"-46.701944","-23.441944","706","706","Arvoreta com 2m de altura, râmulos levemente alados, corola creme-esverdeada, com faixa verde, frutos imaturos verdes.; Área de mata secundária, em declive, com dossel irregular.",UEC160491,UEC160491,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.866667,-23.633333,"806",2021-03-01 16:41:19-03,UNICAMP,UEC,"42815",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Custódio-Filho, A","2811","1986","12","17",Brazil,São Paulo,Salesópolis,Estação Biológica de Boracéia.,-45.866667,-23.633333,"-45.866667","-23.633333","890","950","Arbusto, flores esverdeadas.",UEC047458,UEC047458,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.866667,-23.633333,"807",2021-03-01 16:41:19-03,UNICAMP,UEC,"42827",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Custódio-Filho, A","2795","1986","12","17",Brazil,São Paulo,Salesópolis,"Casa Grande, Estação Biológica de Boracéia.",-45.866667,-23.633333,"-45.866667","-23.633333","890","950","Arbusto, flores esverdeadas.",UEC047451,UEC047451,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.481389,-23.425,"808",2021-03-01 16:41:19-03,UNICAMP,UEC,"61355",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Gandolfi, S; Bezerra, CLF; Leitão Filho, HF","11960","1984",NA,NA,Brazil,São Paulo,Guarulhos,Aeroporto Internacional de São Paulo.,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,Com botões.,UEC074209,UEC074209,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-45.945278,-23.330333,"821",2021-03-01 16:41:20-03,UNICAMP,UEC,"160449",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata fasciculata,(Vell.) Sendtn.,"Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","219","2011","01","25",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 4 m de altura e 6 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",UEC039433,UEC039433,NA,NA,NA,NA,NA,Magnoliopsida,NA,fasciculata,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.4199981689453,-23.8899993896484,"845",2021-03-01 16:41:19-03,UNICAMP,UEC,"50153",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Leitão Filho, HF; Pagano, SN; Timoni, JL","20783","1988","02","03",Brazil,São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"Arvoreta até 4m, flores em botão.; Mata preservada do vale do Rio Pilões.",UEC047469,UEC047469,"15123",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"846",2021-03-01 16:41:20-03,UNICAMP,UEC,"75894",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Sugiyama, M","1338","1995","05","03",Brazil,São Paulo,Cubatão,"Área de estudo de monitoramento da poluição sobre a vegetação, Convênio Brasil-Alemanha.",-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"Árvore, ca. 4m alt., flores branco-esverdeadas, estames brancos.",UEC086101,UEC086101,"15123",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.5299987792969,-23.4599990844727,"850",2021-03-01 16:41:19-03,UNICAMP,UEC,"61356",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","5589","1984",NA,NA,Brazil,São Paulo,Guarulhos,Aeroporto Internacional de São Paulo.,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,Mata mesófila semidecídua.,UEC047468,UEC047468,"26398",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-46.8800010681152,-23.1800003051758,"852",2021-03-01 16:41:20-03,UNICAMP,UEC,"76667",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Jung-Mendaçolli, SL; Maglio, FP; Castro, IF; Andrade, PRP","1397","1995","04","05",Brazil,São Paulo,Jundiaí,Estação Experimental do IAC.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore ca. 5m alt., corola verde com margons brancas, estigma verde, estilete branco.; Floresta mesófila.",UEC047467,UEC047467,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"853",2021-03-01 16:41:19-03,UNICAMP,UEC,"50047",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Buzato, S","20763","1988","10","03",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arbusto com 3m., vários botões florais e algumas flores.",UEC081082,NA,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"854",2021-03-01 16:41:19-03,UNICAMP,UEC,"50424",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Vasconcellos-Neto, J","20976","1988","11","28",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,Flores creme com estrias esverdeadas.,UEC047470,UEC047470,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"855",2021-03-01 16:41:19-03,UNICAMP,UEC,"49960",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Buzato, S","20694","1988","07","25",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arbusto com 2m. de altura, frutos.",UEC074210,UEC074210,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"856",2021-03-01 16:41:19-03,UNICAMP,UEC,"49954",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Del Claro, K","20414","1988","06","20",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,Árvore com 10m. de altura.,UEC074212,UEC074212,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"857",2021-03-01 16:41:19-03,UNICAMP,UEC,"53318",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Egler, SG","22167","1989","10","25",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arbustiva, com flores brancas.; Mata primária.",UEC074206,UEC074206,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"858",2021-03-01 16:41:19-03,UNICAMP,UEC,"50662",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Vasconcellos-Neto, J","20992","1989","01","23",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,Início de frutificação.,UEC074301,NA,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"859",2021-03-01 16:41:19-03,UNICAMP,UEC,"50351",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Vasconcellos-Neto, J","20871","1988","11","01",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arbusto 3m de altura, flores creme esverdeada.",UEC074300,NA,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"860",2021-03-01 16:41:19-03,UNICAMP,UEC,"073259",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Stehmann, JR; Semir, J","1633","1995","04","21",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arbsuto a pequena árvore, com até 5m de altura; flores branco-esverdeadas; frutos imaturos verdes.",UEC081078,NA,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"861",2021-03-01 16:41:19-03,UNICAMP,UEC,"26806",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,NA,NA,NA,NA,"Leitão Filho, HF; Shepherd, GJ; Tamashiro, JY; Yamamoto, K","13122","1981","11","07",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arvoreta até 3m, flores alvas com macnchas esverdeadas.; Nativo em mata.",UEC047479,UEC047479,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"862",2021-03-01 16:41:19-03,UNICAMP,UEC,"46699",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Morellato, LPC; Rodrigues, RR","16624","1984","10","01",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore 6m de altura, flores brancas estames amarelos.",UEC047478,UEC047478,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"863",2021-03-01 16:41:19-03,UNICAMP,UEC,"50368",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Del Claro, K","20829","1988","10","08",Brazil,São Paulo,Jundiaí,Serra do Japí.,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,Arbusto 2m.,UEC058785,NA,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"864",2021-03-01 16:41:19-03,UNICAMP,UEC,"35711",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Brown Jr, KS","15743","1984","03","19",Brazil,São Paulo,Jundiaí,"Serra do Japí; 1050m",-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Árvore de 3-4m, flores brancas com manchas verdes; planta de",UEC058894,NA,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"865",2021-03-01 16:41:19-03,UNICAMP,UEC,"50343",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Brown Jr, KS","20948","1988","10","29",Brazil,São Paulo,Jundiaí,"Serra do Japí - Paraíso; logo acima da represa do DAE.",-46.8800010681152,-23.1800003051758,NA,NA,"110","110","Arbusto lenhoso até árvore; planta alimento de Epityches evpompe.",UEC081077,NA,"17840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.5800018310547,-23.3099994659424,"866",2021-03-01 16:41:19-03,UNICAMP,UEC,"130081",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,NA,NA,NA,NA,"Arzolla, FARDP","183","2000","10","14",Brazil,São Paulo,Mairiporã,"Parque estadual da Cantareira, região de Águas Claras.",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Arvoreta 6m altura, flores branco esverdeadas e frutos imaturos verdes.",UEC047482,UEC047482,"15840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.5800018310547,-23.3099994659424,"867",2021-03-01 16:41:19-03,UNICAMP,UEC,"130084",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Arzolla, FARDP","129","2000","06","07",Brazil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região de Águas Claras.",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"Árvore 8m altura, frutos.",UEC047465,UEC047465,"15840",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-47.4599990844727,-24.2800006866455,"869",2021-03-01 16:41:19-03,UNICAMP,UEC,"74603",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Baitello, JB; Aguiar, OT","803","1995","09","06",Brazil,São Paulo,Miracatu,"P.E de Jurupará, estrada do mono, caminho para o Parque.",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"Arvoreta com aprox. 2,0m, flores com pétalas brancas-esverdeadas.",UEC058896,NA,"43974",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.6199989318848,-24.0799999237061,"870",2021-03-01 16:41:19-03,UNICAMP,UEC,"40675",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Brown Jr, KS","17131","1985","04","27",Brazil,São Paulo,Mongaguá,Entrada de poços das Antas.,-46.6199989318848,-24.0799999237061,NA,NA,NA,NA,"Arvoreta 4m, poucas flores brancas abundantes frutos, muito ramificadas, lugar úmido.",UEC081079,NA,"12311",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,MONGAGUÁ,"3531100"
-46.9900016784668,-24.3199996948242,"871",2021-03-01 16:41:19-03,UNICAMP,UEC,"069609",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Stehmann, JR; Sobral, M","1492","1994","08","17",Brazil,São Paulo,Peruíbe,"Juréia; Grajaúna.",-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Arbusto.; Mata de restinga.",UEC074247,NA,"21922",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-45.8400001525879,-23.5300006866455,"874",2021-03-01 16:41:20-03,UNICAMP,UEC,"85673",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Simão-Bianchini, R; Rossi, L; Kiyama, CY; Shirasuna, RT","498","1994","09","04",Brazil,São Paulo,Salesópolis,Estação Biológica de Boracéia.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Arbusto, 2,5m alt. Corola verde-claro na borda, centro com mancha verde escuro acinzentado, anteras creme.; Mata próxima à barragem da SABESP no Rio Claro.",UEC047454,UEC047454,"18032",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"875",2021-03-01 16:41:20-03,UNICAMP,UEC,"85674",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Shirasuna, RT; Simão-Bianchini, R; Rossi, L; Kiyama, CY","22","1994","09","05",Brazil,São Paulo,Salesópolis,Estação Biológica de Boracéia.. Estrada para a barragem da SABESP no Rio Guaratuba.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Arvoreta, 3m alt. Flores branco-esverdeadas com 3 manchas brancas em cada lóbulo.",UEC047453,UEC047453,"18032",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"876",2021-03-01 16:41:20-03,UNICAMP,UEC,"85357",S,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Barboza, GE","2003",NA,NA,"Simão-Bianchini, R","627","1994","11","16",Brazil,São Paulo,Salesópolis,Estrada de manutenção da Petrobrás.,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,Subarbustoca. 2m alt. Corola verde-clara com a borda mais clara e com manchas vinho. Frutos verde.,UEC047445,UEC047445,"18032",auto,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
