X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,identifiedBy,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,recordNumber,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,typeStatus,fieldNumber,individualCount,minimumDepthInMeters,maximumDepthInMeters,NM_MUNICIP,CD_GEOCMU
-47.4599990844727,-24.2800006866455,"1135",2019-11-01 15:04:02-03,UnB,UB,"149562",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Martuscelli, P","1985","05","20",Brasil,São Paulo,Miracatu,"Sítio Irapua, BR 116, km 343,5.",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"Souza, MDL",NA,NA,"2005",NA,NA,s.n.,"Frutos com pilosidade avermelhada.; Arbusto 2,5m alt.",Southern America,NA,NA,Dicotyledoneae,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.9199981689453,-24.3799991607666,"1138",2019-10-03 10:03:56-03,UFSCar,SORO,"7191",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Kataoka, E.Y.; Castello, A.C.D.; Cardoso-Leite, E.","2012","12","27",Brasil,São Paulo,Sete Barras,"Fazenda São José, área de restauração projeto Sete Barras.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115","Árvore de aprox. 1,5m, estames amarelos, com muitos tricomas de cor vermelha.",NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.941667,-23.824167,"1143",2019-05-06 11:59:27-03,UFU,HUFU,"59488",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Lombardi, J.A.; Saka, M.N. & Dinato, D.O.","2010","12","07",Brasil,São Paulo,São Lourenço da Serra,"RPPN Paiol Maria, Trilha Ibirá-Mirim.",-46.941667,-23.824167,"-46.941667","-23.824167",HUFU00061421,HUFU00061421,"Romero, R.",NA,NA,"2011","04",NA,"7946","Arbusto, ca. 2 m alt. Folhas papiráceas, pedúnculo verde-avermelhado, cálice creme-avermelhado, corola branca, anteras amarelas.; Mata Atlântica secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.5800018310547,-23.3099994659424,"1204",2020-08-20 14:57:50-03,UFSC,FLOR,"42680",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Arzolla, FARDP","2000","12","23",Brasil,São Paulo,Mairiporã,"Parque Estadual da Cantareira, região de águas Claras.",-46.5800018310547,-23.3099994659424,NA,NA,FLOR0042680,NA,"Arzolla, FARDP",NA,NA,"2000","12","23","213","arvoreta, flor arroxeado, 1,7m altura. Recebido de SPSF Nº 27508.",NA,NA,NA,NA,Myrtales,"15840",auto,NA,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-47.2200012207031,-23.6499996185303,"1208",2021-03-04 15:44:59-03,IF,SPSF,"44172",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,((Triana) Cogn.),R.A.F.Lima & A.G.Aguirre,"2008","12","10",Brasil,SP,Ibiúna,Parque Estadual de Jurupará,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,M. Reginato,"1000","1100","2014","02","12","835","COLETA: Floresta Ombrófila Densa Montana/Alto Montana.; GEOGRAFIA: Trilha da Pedra Lascada.;",América do Sul,NA,NA,Magnoliophyta,Myrtales,"43112",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.5800018310547,-23.3099994659424,"1209",2021-03-04 15:44:59-03,IF,SPSF,"27508",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,NA,F.A.R.D.P.Arzolla,"2000","12","23",Brasil,SP,Mairiporã,"P.E.Cantareira, Região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,F.A.R.D.Arzolla,NA,NA,"2000","12","23","213","COLETA: XLS: SPSFAntigo;",América do Sul,NA,NA,Magnoliophyta,Myrtales,"15840",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"1210",2021-03-04 15:44:59-03,IF,SPSF,"12645",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,NA,J.A.Pastore,"1988","12","08",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"236","COLETA: XLS: SPSFAntigo;",América do Sul,NA,NA,Magnoliophyta,Myrtales,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"1211",2021-03-04 15:44:59-03,IF,SPSF,"11779",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,NA,A.C.Dias,"1987","12","16",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115","COLETA: XLS: SPSFAntigo;",América do Sul,NA,NA,Magnoliophyta,Myrtales,"34059",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.7400016784668,-23.3600006103516,"1224",2021-03-04 15:44:59-03,IF,SPSF,"35615",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,((Triana) Cogn.),R.Cielo-Filho & M.Iamamoto,"2005","12","16",Brasil,SP,Caieiras,"Serra da Cantareira, Parque Suíça",-46.7400016784668,-23.3600006103516,NA,NA,NA,NA,M. Reginato,NA,NA,"2014","02","12","457","COLETA: Arbusto de 1,7m de altura, inflorescência vermelha, crescendo em beira de estrada.; GEOGRAFIA: R. Tupi Paulista, Lote 15, Quadra 10&nf;UTM: X=327086 Y=7410823 ZONA=23K;",América do Sul,NA,NA,Magnoliophyta,Myrtales,"9448",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,CAIEIRAS,"3509007"
-45.8400001525879,-23.5300006866455,"1225",2021-03-04 15:44:59-03,IF,SPSF,"36595",PreservedSpecimen,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,NA,A.Custódio Filho,"1981","12","08",Brasil,SP,Salesópolis,Casa Grande,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"711","COLETA: XLS: SPSFNovo; GEOGRAFIA: E.B.Boracéia&nf;;",América do Sul,NA,NA,Magnoliophyta,Myrtales,"18032",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.866667,-23.633333,"1282",2019-11-21 10:09:54-03,IBt,SP,"192266",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Cerati, TM; Custodio Filho, A","1983","07","07",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,"-45.866667","-23.633333",NA,NA,"Souza, MLD; Baumgratz, JF","890","950","2005",NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.866667,-23.633333,"1283",2019-11-21 10:09:54-03,IBt,SP,"194755",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Custodio Filho, A","1983","09","30",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,"-45.866667","-23.633333",NA,NA,"Souza, MLD; Baumgratz, JF","890","950","2005",NA,NA,"1638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.735,-23.835556,"1286",2019-11-21 10:09:54-03,IBt,SP,"327222",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Godoy, SAP; Ferreira, GMP; Garcia, RJF; Sordi, SJ","1994","09","14",Brasil,São Paulo,São Paulo,"Jd. Novo Parelheiros. Sítio do Sr. José Guilguer Reimberg (José Toco), à direita na Estrada Eng.º Marsilac, após o entroncamento com a Estrada da Colônia",-46.735,-23.835556,"-46.735","-23.835556",NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.735,-23.835556,"1287",2019-11-21 10:09:54-03,IBt,SP,"327223",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Godoy, SAP; Ferreira, GMP; Garcia, RJF; Sordi, SJ","1994","09","14",Brasil,São Paulo,São Paulo,"Jd. Novo Parelheiros. Sítio do Sr. José Guilguer Reimberg (José Toco), à direita na Estrada Eng.º Marsilac, após o entroncamento com a Estrada da Colônia",-46.735,-23.835556,"-46.735","-23.835556",NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.216667,-24.05,"1288",2019-11-21 10:09:54-03,IBt,SP,"327224",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Pirani, JR; Garcia, RF","1994","04","20",Brasil,São Paulo,Miracatu,Fazenda Itereí. BR 116 m 350. Trilha do Moro Yolanda,-47.216667,-24.05,"-47.216667","-24.05",NA,NA,"Souza, MLD; Baumgratz, JF","550","600","2005",NA,NA,"3138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.295211,-23.775042,"1291",2019-11-21 10:09:54-03,IBt,SP,"426735",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Búgola Silva, F; Garrido, CTR; Almeida Scabbia, RJ","2008","08","28",Brasil,São Paulo,Santo André,"Paranapiacaba, Trilha atrás da guarita da estrada do Taquaruçu",-46.295211,-23.775042,"-46.295211","-23.775042",NA,NA,"Almeida Scabbia, RJ",NA,NA,"2008","10",NA,"8283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.353106,-23.762081,"1292",2019-11-21 10:09:54-03,IBt,SP,"426736",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Pelissari, G; Santos Neta, AC; Almeida Scabbia, RJ","2008","02","14",Brasil,São Paulo,Santo André,"Subprefeitura de Paranapiacaba e Parque Andreense, Jardim Joaquim Eugênio de Lima",-46.353106,-23.762081,"-46.353106","-23.762081",NA,NA,"Almeida Scabbia, RJ",NA,NA,"2008","10",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-45.96,-22.911389,"1294",2019-11-21 10:09:54-03,IBt,SP,"429717",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Kirizawa, M","2010","11","06",Brasil,São Paulo,São Francisco,"Serra da Mantiqueira, Trilha Pedra da Onça em direção à cachoeira de Zé Maria",-45.96,-22.911389,"-45.96","-22.911389",SP030164,SP030164,"Goldenberg, R","900","900","2014","08","04","3715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.8699989318848,-23.3500003814697,"1298",2019-11-21 10:09:54-03,IBt,SP,"254322",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Macedo, JCR","1991","12","04",Brasil,São Paulo,Cajamar,Subosque de eucaliptal,-46.8699989318848,-23.3500003814697,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"9631",auto,NA,NA,NA,NA,NA,NA,NA,NA,CAJAMAR,"3509205"
-46.5299987792969,-23.4599990844727,"1302",2021-02-25 09:38:41-03,IBt,SP,"512595",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Almeida Scabbia, RJ","2013","09","26",Brasil,São Paulo,Guarulhos,NA,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"990",NA,NA,NA,NA,NA,NA,"26398",auto,NA,NA,NA,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-47.2200012207031,-23.6499996185303,"1303",2019-11-21 10:09:54-03,IBt,SP,"245525",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Toledo, CB; Romaniuc Neto, S","1987","09","29",Brasil,São Paulo,Ibiúna,Morro Água dos Vieiras. Próximo a represa da cachoeira da Fumaça,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"375",NA,NA,NA,NA,NA,NA,"43112",auto,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.8800010681152,-23.1800003051758,"1305",2019-11-21 10:09:54-03,IBt,SP,"201254",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Chiea, SAC","1983","11","30",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"344",NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.4599990844727,-24.2800006866455,"1306",2019-11-21 10:09:54-03,IBt,SP,"210186",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Martuscelli, P","1985","05","20",Brasil,São Paulo,Miracatu,"Sítio Irapuã, BR 116, km 343,5",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.4599990844727,-24.2800006866455,"1307",2019-11-21 10:09:54-03,IBt,SP,"201599",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Martuscelli, P","1984","11","18",Brasil,São Paulo,Miracatu,"Sítio Irapuã, BR 116, km 345,5",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"78",NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-45.8400001525879,-23.5300006866455,"1313",2019-11-21 10:09:54-03,IBt,SP,"182844",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Custodio Filho, A","1981","12","08",Brasil,São Paulo,Salesópolis,"Estação Biológica de Boracéia, Casa Grande",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"711",NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"1314",2019-11-21 10:09:54-03,IBt,SP,"102949",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Mattos, JR; Mattos, NF","1966","11","29",Brasil,São Paulo,Salesópolis,"Estação Biológica de Boracéia, Perto do Rio Coruja. Na mata",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"14231",NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"1315",2019-11-21 10:09:54-03,IBt,SP,"56415",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Handro, O","1957","11","21",Brasil,São Paulo,Salesópolis,Margem do Rio Claro. Mata,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"748",NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"1316",2019-11-21 10:09:54-03,IBt,SP,"216234",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Velozo, ES","1986","11","25",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Baumgratz, JFA; Souza, MLD",NA,NA,"2005",NA,NA,P55,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"1317",2019-11-21 10:09:54-03,IBt,SP,"180619",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Chiea, SAC","1982","10","27",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Baumgratz, JFA; Souza, MLD",NA,NA,"2005",NA,NA,"222",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"1318",2019-11-21 10:09:54-03,IBt,SP,"7466",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Luederwaldt, H",NA,NA,NA,Brasil,São Paulo,São Paulo,Caminho do Juquery,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1319",2019-11-21 10:09:54-03,IBt,SP,"40448",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Hashimoto, G","1938","11","06",Brasil,São Paulo,São Paulo,"Cantareira, arrabalde de São Paulo",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"22",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1320",2019-11-21 10:09:54-03,IBt,SP,"205237",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Barros, F","1985","12","13",Brasil,São Paulo,São Paulo,"Natividade da Serra, mata atlântica, na encosta interior da Serra do Mar",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"1231",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1321",2019-11-21 10:09:54-03,IBt,SP,"327227",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Rossi, L; Soares, I","1987","09","28",Brasil,São Paulo,São Paulo,Parque Previdência. Mata,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1322",2019-11-21 10:09:54-03,IBt,SP,"28725",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Hoehne, W","1932","10","24",Brasil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,s.n.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1323",2019-11-21 10:09:54-03,IBt,SP,"328579",S,Plantae,Melastomataceae,Leandra,regnellii,Leandra regnellii,(Triana) Cogn.,"Pastore, JA","1988","12","08",Brasil,São Paulo,São Paulo,"Serra da Cantareira, Região do Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF",NA,NA,"2005",NA,NA,"236",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
