X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,recordNumber,phylum,coordinatePrecision,geoFlag,individualCount,continentOcean,preparationType,previousCatalogNumber,order,infraspecificEpithet,class,relatedCatalogItem,relationshipType,fieldNumber,typeStatus,sex,NM_MUNICIP,CD_GEOCMU
-46.6166667,-23.6333333,"2647",2015-05-21 11:14:00-03,MO,MOBOT,"1791595",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,L.D. Gomez,NA,NA,NA,Gerrit Davidse,"1976","2","21",Brazil,São Paulo,São Paulo,Grounds of the Instituto Botânico.,-46.6166667,-23.6333333,NA,NA,NA,NA,NA,"860.00000000",NA,Davidse 10429,NA,NA,NA,"1",South America,NA,NA,NA,NA,NA,NA,NA,"1101",NA,NA,SÃO PAULO,"3550308"
-46.933333,-23.216667,"3058",2020-06-15 15:28:19-03,UNESP-RC,HRCB,"47398",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,NA,NA,NA,NA,Lombardi,"2007","05","19",Brasil,São Paulo,Jundiaí,NA,-46.933333,-23.216667,46º56'W,23º13'S,borda da trilha. Terrestre,NA,NA,"1000","1000","6647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.58,-23.33,"3350",2020-09-12 05:00:02-03,US,US,"2359731",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,NA,NA,NA,NA,G. Eiten & L. T. Eiten,"1960","4","12",Brazil,São Paulo,NA,"Municipio de Mairipora (eastern bounday), 18.0 km north along road from Rio-Sao Paulo highway towards Nazare' Paulista, 4.3 km south of village of Tapera Grande, near southwest end of Serra do Itaberaba (or Itabera)",-46.58,-23.33,NA,NA,NA,US01427982,US01427982_01,"800","1000","1836",NA,NA,NA,"1",South America - Neotropics,NA,NA,Schizaeales,NA,Pteridophyte,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.94,-23.826111,"3585",2019-10-07 09:38:55-03,UEFS,HUEFS,"178719",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,NA,NA,NA,NA,"Saka, M.N.","2010","06","14",Brasil,São Paulo,São Lourenço da Serra,"Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Águas - clareira - Base.",-46.94,-23.826111,46W56'24'',23S49'34'',NA,HUEFS0178719,HUEFS0178719 HUEFS0178719_01,"725","725","31",Pteridophyta,NA,NA,NA,NA,NA,NA,Schizaeales,NA,Polypodiopsida,NA,NA,NA,NA,NA,SÃO LOURENÇO DA SERRA,"3549953"
-46.1883,-23.5228,"3767",2013-02-07 10:19:22-02,UMC,HUMC,"4745",S,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,( L. ) Sw.,"Lauri, L.S.","2007","08","31","Lauri, L.S.","2007","04","04",Brazil,São Paulo,Mogi das Cruzes,Região da APA do Rio Tietê.,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,"008",NA,"28666",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"3768",2013-02-07 10:19:22-02,UMC,HUMC,"4746",S,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,( L. ) Sw.,"Lauri, L.S.","2007","08","31","Lauri, L.S.","2007","04","04",Brazil,São Paulo,Mogi das Cruzes,"Vila Moraes, Sítio Pedra Branca",-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,"007",NA,"28666",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"3771",2013-02-07 10:19:23-02,UMC,HUMC,"4748",S,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,( L. ) Sw.,"Lauri, L.S.","2007","08","31","Widmer, F.L.F. et al","2005","04","16",Brazil,São Paulo,Mogi das Cruzes,"B. Rio Acima, Estradado Afia Faca, APA da Várzea Mata Ciliar.",-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,"045",NA,"28666",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"3772",2013-02-07 10:19:22-02,UMC,HUMC,"4746",S,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,( L. ) Sw.,"Lauri, L.S.","2007","08","31","Lauri, L.S.","2007","04","04",Brazil,São Paulo,Mogi das Cruzes,Região da APA do Rio Tietê.,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,"007",NA,"28666",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"3773",2013-02-07 10:19:22-02,UMC,HUMC,"4745",S,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,( L. ) Sw.,"Lauri, L.S.","2007","08","31","Lauri, L.S.","2007","04","04",Brazil,São Paulo,Mogi das Cruzes,"Vila Moraes, Sítio Pedra Branca",-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,"008",NA,"28666",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"3774",2013-02-07 10:19:23-02,UMC,HUMC,"4747",S,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,( L. ) Sw.,"Lauri, L.S.","2007","08","31","Lauri, L.S.","2007","04","04",Brazil,São Paulo,Mogi das Cruzes,Região da APA do Rio Tietê.,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,"009",NA,"28666",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"3775",2013-02-07 10:19:23-02,UMC,HUMC,"4747",S,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,( L. ) Sw.,"Lauri, L.S.","2007","08","31","Lauri, L.S.","2007","04","04",Brazil,São Paulo,Mogi das Cruzes,"Vila Moraes, Sítio Pedra Branca",-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,"009",NA,"28666",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"3776",2013-02-07 10:19:22-02,UMC,HUMC,"1904",S,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,( L. ) Sw.,NA,NA,NA,NA,C.M.E. Falabella,"2005","05","14",Brazil,São Paulo,Mogi das Cruzes,Distrito de César de Souza,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,NA,"46",NA,"28666",auto,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.7799987792969,-24.1800003051758,"3792",2019-11-13 16:04:17-03,UNISANTA,HUSC,"892",PreservedSpecimen,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Boldrin, A.H.L.","1997","09","08","Sampaio, P.S.P.","1997","09","08",Brasil,São Paulo,Itanhaém,"Rio Preto, Sítio do Armandinho",-46.7799987792969,-24.1800003051758,NA,NA,"Erva com 50cm; base de encosta",NA,NA,NA,NA,"36",NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-45.439998626709,-23.3700008392334,"3810",2020-11-04 17:28:24-03,UEM,HUEM,"17847",S,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,Lopes M.S.,"2015","05","04","Sakuragui, CM","2005","01","25",Brasil,São Paulo,Natividade da Serra,"Sítio Sertãozinho, cerca de 30 Km saindo da rodovia dos tamoios; mata atrás da casa grande",-45.439998626709,-23.3700008392334,NA,NA,Estruturas reprodutoras verde-acastanhado,HUEM000017684,HUEM000017684,NA,NA,"1907",NA,"28529",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-47.683333,-23.383333,"3857",2019-11-07 11:13:54-03,UFMG,BHCB-SL,"46674",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Salino, A",NA,NA,NA,"Tozzi, AMGA; Fillettaz, AM; Mendonça, CV; Galvão, JC","1998","12","01",Brasil,São Paulo,Iperó,Fazenda Ipanema,-47.683333,-23.383333,"-47.683333","-23.383333",próximo a riacho,NA,NA,"720","720","111",NA,NA,NA,NA,América,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IPERÓ,"3521002"
-47.315278,-24.022222,"3883",2019-12-19 16:18:50-03,UFMG,BHCB-SL,"163077",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Salino, A",NA,NA,NA,"Salino, A; Almeida, TE; Cabral, FN; Potascheff, CM; Fagundes, IC; Libon, AP","2013","03","26",Brasil,São Paulo,Miracatu,"Reserva Votorantim, Complexo Juquiá, Trilha entre Caixa d'água e a Vila de Moradores. UHE Barra.",-47.315278,-24.022222,"-47.315278","-24.022222",Erva Terrestre à beira de trilha no interior de floresta. Prensado em álcool. Disciplina Taxonomia de Campo USP/ESALQ - UNICAMP,NA,NA,"549","549","15598",NA,NA,NA,NA,América,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.828611,-24.166389,"3931",2019-11-07 11:13:54-03,UFMG,BHCB-SL,"58963",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Salino, A","2001","09",NA,"Salino, A","2001","04","17",Brasil,São Paulo,Itanhaém,"Parque Nacional da Serra do Mar, Núcleo de Curucutu. Floresta Ombrófila Densa Baixo-Montana",-46.828611,-24.166389,"-46.828611","-24.166389",Terrestre no interior de floresta,NA,NA,"100","120","6597",NA,NA,NA,NA,América,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.357889,-23.142611,"3940",2019-11-07 11:13:54-03,UFMG,BHCB-SL,"42077",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Salino, A","1998","06",NA,"Souza, VC; Rodrigues, RR; Souza, JP; Sanches, ID","1996","06","01",Brasil,São Paulo,Nazaré Paulista,Estrada em torno da Represa Atibainha. Mata mesófila semidecídua,-46.357889,-23.142611,"-46.357889","-23.142611",Terrestre,NA,NA,"800","800","11212",NA,NA,NA,NA,América,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAZARÉ PAULISTA,"3532405"
-46.9900016784668,-24.3199996948242,"4041",2021-01-12 15:23:33-03,UFMG,BHCB-SL,"168813",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Prado, J","2010",NA,NA,"Cordeiro, I","2001","08","14",Brasil,São Paulo,Peruíbe,"Estacão Ecológica de Juréia-Itatins, Núcleo Arpoador, Morro do Arpoador.",-46.9900016784668,-24.3199996948242,NA,NA,Floresta ombrófila de encosta.,NA,NA,NA,NA,"2728",NA,"21922",auto,NA,América,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-47.9199981689453,-24.3799991607666,"4042",2021-01-12 15:23:33-03,UFMG,BHCB-SL,"29392",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Salino, A","1994",NA,NA,"Salino, A","1994","07","21",Brasil,São Paulo,Sete Barras,"Fazenda Intervales; Base de Saibadela, trilha do Quilombo",-47.9199981689453,-24.3799991607666,NA,NA,"Terrestre, em encosta íngreme, interior de floresta, próximo a riacho",NA,NA,NA,NA,"2024",NA,"34059",auto,NA,América,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.864444,-24.356111,"4169",2019-11-01 15:17:44-03,UnB,UB,"103199",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Sehnem, A","1976",NA,NA,"Eiten, G; Clayton, WD","1965","02","14",Brasil,São Paulo,Registro,7 km E of city of Sete Barras,-47.864444,-24.356111,"-47.864444","-24.356111","Fern in shade; Inside high-graded primary evergreen mesophytic forest. Solo: Soil black clay from decomposed rock.",UB0032316,UB0032316,"50","50","6074",Pteridophyta,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.4500007629395,-23.5,"4181",2019-10-03 10:03:21-03,UFSCar,SORO,"5634",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,NA,NA,NA,NA,"Souto, L.S.; Mazziero, F.F.F.; Nonato, F.R.; Castelo, A.C.D.; Koga, M.L.","2015","08","18",Brasil,São Paulo,Sorocaba,"UFSCar, fragmento 3.",-47.4500007629395,-23.5,NA,NA,"Samambaia, terrestre.",NA,NA,NA,NA,"22",NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.8800010681152,-23.1800003051758,"4213",2019-05-06 11:51:50-03,UFU,HUFU,"4599",S,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Ranal, M.","1999","03","26",CCJ,"1993","09","09",Brasil,São Paulo,Jundiaí,"Serra do Japí, Coletada no barranco.",-46.8800010681152,-23.1800003051758,NA,NA,Borda de mata.,HUFU00053982,HUFU00053982,NA,NA,"51",NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-47.001944,-24.3425,"4251",2021-03-04 15:47:05-03,IF,SPSF,"41714",PreservedSpecimen,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,C. de Moura,"2009","06","26",C. de Moura & L.C.Liborio,"2009","06","23",Brasil,SP,Itanhaém,Serra do Guaraú,-47.001944,-24.3425,NA,NA,"COLETA: Em afloramento rochoso.&nf;Herbácea rupícola.; GEOGRAFIA: região do Portal da Juréia, mirante.;",NA,NA,NA,NA,"316",Pteridophyta,NA,NA,NA,América do Sul,NA,NA,Polypodiales,NA,Polypodiopsida,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.797222,-23.480833,"4257",2021-03-04 15:46:58-03,IF,SPSF,"50782",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,A. Maruyama,"2015","10","19",A. Maruyama & L. Cicco,"2015","10","19",Brasil,SP,Osasco,NA,-46.797222,-23.480833,NA,NA,"COLETA: Erva ca. 30,0 cm alt.; GEOGRAFIA: Floresta Ombrófila Densa;",NA,NA,"955","955","159",Pteridophyta,NA,NA,NA,América do Sul,NA,NA,Pteridopsida,NA,Hymenophyllales,NA,NA,NA,NA,NA,OSASCO,"3534401"
-47.2200012207031,-23.6499996185303,"4264",2021-03-04 15:47:05-03,IF,SPSF,"16373",PreservedSpecimen,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,A. A. Arantes,"2007","10","05",R.Esteves,"1993","04","27",Brasil,SP,Ibiúna,"P.E.Jurupara, cachoeira do França",-47.2200012207031,-23.6499996185303,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"58",Pteridophyta,"43112",auto,NA,América do Sul,NA,NA,Polypodiales,NA,Polypodiopsida,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-45.439998626709,-23.3700008392334,"4266",2021-03-04 15:47:05-03,IF,SPSF,"13325",PreservedSpecimen,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,NA,NA,NA,NA,C.R.T.Futemma,"1990","01","18",Brasil,SP,Natividade da Serra,"P.E.Serra do Mar,",-45.439998626709,-23.3700008392334,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,Pteridophyta,"28529",auto,NA,América do Sul,NA,NA,Polypodiales,NA,Polypodiopsida,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-46.6300010681152,-23.5400009155273,"4270",2021-03-04 15:47:05-03,IF,SPSF,"43364",PreservedSpecimen,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,J.R.Guillaumon,"2008","02","28",J.R.Guillaumon,"2008","02","28",Brasil,SP,São Paulo,Parque Estadual Alberto Löefgren,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: nome popular: samambaia&nf;Terreno úmido e sombrio.&nf;Herbácea terrestrre.; GEOGRAFIA: Próximo ao prédio 37.;",NA,NA,NA,NA,NA,Pteridophyta,"53584",auto,NA,América do Sul,NA,NA,Polypodiales,NA,Polypodiopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"4271",2021-03-04 15:47:05-03,IF,SPSF,"42779",PreservedSpecimen,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,R.J.F. Garcia,"2008","08","20",S.Honda & R.P.S.Pena & R.Costa & A.C.Rocha,"2008","02","01",Brasil,SP,São Paulo,Parque Tizo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: Erva cespitosa; soros pardos.; GEOGRAFIA: Fragmento 2; trilha na mata.;",NA,NA,NA,NA,"369",Pteridophyta,"53584",auto,NA,América do Sul,NA,NA,Polypodiales,NA,Polypodiopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.3899993896484,-23.9599990844727,"4272",2021-03-04 15:47:05-03,IF,SPSF,"27573",PreservedSpecimen,Plantae,Schizaeaceae,Anemia,phyllitidis,Anemia phyllitidis,NA,NA,NA,NA,NA,J.A.Pastore & C.Moura,"2001","01","19",Brasil,SP,São Vicente,Parque Estadual Xixová-Japuí,-46.3899993896484,-23.9599990844727,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,"929",Pteridophyta,"25482",auto,NA,América do Sul,NA,NA,Polypodiales,NA,Polypodiopsida,NA,NA,NA,NA,NA,SÃO VICENTE,"3551009"
-47.6300010681152,-24.3199996948242,"4430",2021-02-08 12:46:21-03,UFRGS,ICN,"068610",S,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Kieling-Rubio, MA",NA,NA,NA,"Vasconcellos, MB; et al.","1981","06","20",Brasil,SP,Juquiá,Arredores da cidade,-47.6300010681152,-24.3199996948242,NA,NA,Mata,NA,NA,NA,NA,s.n.,Fern,"32505",auto,NA,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.136173,-23.658491,"4527",2020-08-26 10:51:08-03,MCN-FZBRS,HAS,"67299",PreservedSpecimen,Plantae,Anemiaceae,Anemia,phyllitidis,Anemia phyllitidis,(L.) Sw.,"Silveira, N.",NA,NA,NA,"Silveira, N.","1991","05",NA,Brasil,São Paulo,Mogi das Cruzes,"Biritiba-Ussu, Sítio Primavera",-46.136173,-23.658491,"-46,1361730","-23,6584910","Mata atlântica, no chão da mata.",HAS0067299,NA,NA,NA,"9841",Pteridophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
