X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,recordNumber,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,phylum,order,continentOcean,preparationType,class,typeStatus,relatedCatalogItem,previousCatalogNumber,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-47.6300010681152,-24.3199996948242,"641",2019-11-13 11:26:13-03,USP,SPF,"165029",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,"Pastore, JA","2001","12","06","Catharino, ELM","1988","09","01",Brasil,São Paulo,Juquiá,NA,-47.6300010681152,-24.3199996948242,NA,NA,NA,SPF00165029,SPF00165029,"1309",NA,NA,"32505",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-47.9199981689453,-24.3799991607666,"642",2019-11-13 11:26:13-03,USP,SPF,"114329",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,"Pastore, JA","1997","03","14","Zipparro, VB","1995","06","07",Brasil,São Paulo,Sete Barras,"Faz. Intervales, Base Saibadela.",-47.9199981689453,-24.3799991607666,NA,NA,NA,SPF00114329,SPF00114329,Saibadela1339,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"643",2019-11-13 11:26:13-03,USP,SPF,"156613",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,"Guilherme, FAG",NA,NA,NA,"Izar, P","1996","11","03",Brasil,São Paulo,Sete Barras,Parque Intervales - Base Saibadela.,-47.9199981689453,-24.3799991607666,NA,NA,NA,SPF00156613,SPF00156613,"1601",NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"644",2019-11-13 11:26:13-03,USP,SPF,"156612",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,"Guilherme, FAG",NA,NA,NA,"Zipparro, VB","1995","07","11",Brasil,São Paulo,Sete Barras,Parque Intervales - Base Saibadela.,-47.9199981689453,-24.3799991607666,NA,NA,NA,SPF00156612,SPF00156612,"1458",NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"645",2019-11-13 11:26:13-03,USP,SPF,"168904",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,"Guilherme, FAG",NA,NA,NA,"Izar, P","1996","11","03",Brasil,São Paulo,Sete Barras,Parque Intervales - Base Saibadela.,-47.9199981689453,-24.3799991607666,NA,NA,NA,SPF00168904,SPF00168904,"1601",NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.5299987792969,-23.4599990844727,"666",2019-10-07 09:36:54-03,UEFS,HUEFS,"196911",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Honda, S.","2008","04","11",Brasil,São Paulo,Guarulhos,"Mata da AMBEV. Serra do Itaberaba, vistoria conjunta com IBAMA.",-46.5299987792969,-23.4599990844727,NA,NA,NA,HUEFS0196911,HUEFS0196911,"533",NA,NA,"26398",auto,Angiospermae,Sapindales,NA,NA,Rosanae,NA,NA,NA,NA,NA,GUARULHOS,"3518800"
-47.926389,-24.183611,"839",2021-03-04 15:46:27-03,IF,SPSF,"31845",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,S.Bortoleto et al.,"2002","04","22",Brasil,SP,Sete Barras,"Núcleo Sete Barras, PECB",-47.926389,-24.183611,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Floresta Ombrófila Densa Submontana;",NA,NA,"103","300","300",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.6300010681152,-23.5400009155273,"880",2021-03-04 15:46:27-03,IF,SPSF,"31838",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,S.M.Gomes,"2002","04","21",Brasil,SP,São Paulo,P.E.Carlos Botelho - Núcleo Sete Barras,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"398",NA,NA,"53584",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1300010681152,-23.5200004577637,"881",2021-03-04 15:46:26-03,IF,SPSF,"20801",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,E.Cardoso-Leite & A.Oliveira,"1993","07","21",Brasil,SP,Sao Roque,mata da camara,-47.1300010681152,-23.5200004577637,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata mesofila semidecidua&nf;;",NA,NA,"29",NA,NA,"15567",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.1300010681152,-23.2999992370605,"892",2021-03-04 15:46:26-03,IF,SPSF,"19749",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,K.D.Barreto,"1994","03","16",Brasil,SP,Cabreuva,mata mesofila,-47.1300010681152,-23.2999992370605,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2170",NA,NA,"16877",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,CABREÚVA,"3508405"
-47.1300010681152,-23.5200004577637,"905",2021-03-04 15:46:27-03,IF,SPSF,"20810",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,NA,NA,NA,NA,NA,E.Cardoso-Leite & A.Oliveira,"1993","07","21",Brasil,SP,Sao Roque,mata da camara,-47.1300010681152,-23.5200004577637,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata mesofila semidecidua&nf;;",NA,NA,"292",NA,NA,"15567",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-47.9199981689453,-24.3799991607666,"906",2021-03-04 15:46:27-03,IF,SPSF,"47076",PreservedSpecimen,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira,NA,NA,NA,Brasil,SP,Sete Barras,Parque Estadual de Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,"COLETA: Parcela PECB.;",NA,NA,"29374",NA,NA,"34059",auto,Magnoliophyta,Sapindales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.1699981689453,-24.2800006866455,"969",2020-08-13 18:02:23-03,IBt,SP,"292112",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Romaniuc Neto, S","1994","05","04",Brasil,São Paulo,Itariri,Parque Estadual da Serra do Mar,-47.1699981689453,-24.2800006866455,NA,NA,NA,NA,NA,"1406",NA,NA,"15115",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITARIRI,"3523305"
-46.9900016784668,-24.3199996948242,"971",2020-10-22 10:13:27-03,IBt,SP,"345793",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,NA,NA,NA,NA,"Mamede, MCH","1995","09","13",Brasil,São Paulo,Peruíbe,Estação Ecológica Juréia-Itatins,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,"592",NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"972",2019-11-21 10:10:49-03,IBt,SP,"345396",S,Plantae,Meliaceae,Trichilia,pallens,Trichilia pallens,C.DC.,"Pastore, JA","2009","03","26","Cordeiro, I; Pinheiro, F; Oliveira, RJ","2000","01","27",Brasil,São Paulo,Peruíbe,"Estação Ecológica Juréia-Itatins, Núcleo Guarau, Mata Ombrófila densa de encosta, Morro do Fernando",-46.9900016784668,-24.3199996948242,NA,NA,"Arvoreta ca. 3m alt., botões esverdeados e frutos imaturos verdes",NA,NA,"1999",NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
