X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,fieldNumber,individualCount,relationshipType,sex,NM_MUNICIP,CD_GEOCMU
-46.614722,-23.642222,"2090",2019-11-21 10:07:28-03,IBt,SP,"454655",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Nicolau, SA","Kondrat, H","161","2013","09","25",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 7, espécime nº 280",-46.614722,-23.642222,"-46.614722","-23.642222","828","828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4599990844727,-24.2800006866455,"2114",2019-11-21 10:07:28-03,IBt,SP,"291622",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Nicolau, SA","Baitello, JB; Aguiar, OT","810","1995","09","06",Brasil,São Paulo,Miracatu,"Fazenda Tucano, reuínas de residências",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.1883010864258,-23.5228004455566,"2115",2019-11-21 10:07:28-03,IBt,SP,"346867",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, JB","Tomasulo, PLB","386","1993","07","22",Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapeti,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.9900016784668,-24.3199996948242,"2117",2019-11-21 10:07:28-03,IBt,SP,"328314",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, JB","Souza, VC","199","1988","10","02",Brasil,São Paulo,Peruíbe,"Estação Ecológica da Juréia. Arredores da Foz do Rio Guarau, mata de restinga",-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,SP055014,SP055014,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.5299987792969,-23.6599998474121,"2118",2021-02-11 09:24:57-03,IBt,SP,"39026",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,NA,"Kuhlmann, M",s.n.,NA,NA,NA,Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2119",2021-02-11 09:24:57-03,IBt,SP,"28179",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,NA,"Lemos, C",s.n.,NA,NA,NA,Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2120",2021-02-11 09:24:22-03,IBt,SP,"1285",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,NA,"Schwebel, E",s.n.,NA,NA,NA,Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"2121",2019-11-21 10:07:28-03,IBt,SP,"53581",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, JB","Kuhlmann, M",s.n.,"1944","08","23",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2122",2019-11-21 10:07:28-03,IBt,SP,"65852",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, JB","Kuhlmann, M","3225","1946","06","26",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP055019,SP055019,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2123",2019-11-21 10:07:28-03,IBt,SP,65852a,Extra,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, JB","Kuhlmann, M","3225","1946","06","26",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP055016,SP055016,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2124",2019-11-21 10:07:28-03,IBt,SP,"84307",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, JB","Valões, J",s.n.,"1965","03","25",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2125",2019-11-21 10:07:28-03,IBt,SP,"490447",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Aragaki, S; Petri, L","Mourad, BM; Petri, L","93","2015","10","13",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"2016","12","19",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2126",2019-11-21 10:07:28-03,IBt,SP,"346134",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Aragaki, S","Aragaki, S","431","1994","06","10",Brasil,São Paulo,São Paulo,Parque Municipal Alfredo Volpi,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP055022,SP055022,"1994","07","12",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"2127",2021-02-04 09:01:45-03,IBt,SP,"285534",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,NA,"Galleti, M",Saibadela530,"1994","08","24",Brasil,São Paulo,Sete Barras,Fazenda Intervales,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"2128",2020-09-03 09:26:03-03,IBt,SP,"291789",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees & Mart.) Mez,"Baitello, JB","Galleti, M; et al.",Saibadela717,"1994","09","11",Brasil,São Paulo,Sete Barras,"Fazenda Intervales, Base Saibadela, trilha amarela",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,SP055009,SP055009,"2003",NA,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
