X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,locality,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,coordinatePrecision,geoFlag,typeStatus,fieldNumber,class,NM_MUNICIP,CD_GEOCMU
-45.8464,-23.5322,"92",2019-06-24 08:11:47-03,IAC,IAC,"28437",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,J.H. Kirkbride Jr.,M. Kuhlmann,"2328","1950","02","15",NA,Brasil,São Paulo,Salesópolis,-45.8464,-23.5322,NA,NA,NA,NA,para Boracéia,NA,NA,"1977","04","-45.8464","-23.5322","25",NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.8244167,-24.0412222,"96",2020-02-20 14:37:32-03,IAC,IAC,"43554",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,S.L. Jung-Mendaçolli,"F.M. Souza; A.R. Duarte; D. Sampaio; R. Bernhardt; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; S. Gandolfi; A.A. Oliveira; J. Paula-Souza; N.M. Ivanauskas & E. Furlan","212","2001","04","17",NA,Brasil,São Paulo,Itanhaém,-46.8244167,-24.0412222,NA,Altitude de 30 a 180 m. Coordenadas do material: 24°02#?#28.4S 46°49#?#27.9W,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,"2001","04","-46.8244167","-24.0412222","17",NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.4253,-23.895,"97",2020-02-20 14:37:32-03,IAC,IAC,"45363",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,S.L. Jung-Mendaçolli,C. Moura,s/nº,"1995","04","11",NA,Brasil,São Paulo,Cubatão,-46.4253,-23.895,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Pilões",NA,NA,"2005","05","-46.4253","-23.8950","05",NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-46.299754,-23.815885,"99",2020-02-20 14:37:32-03,IAC,IAC,"46597",S,Plantae,NA,NA,Rubiaceae-221.Rubioideae-Psychotrieae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,S.L. Jung-Mendaçolli,F.A.R.P. Arzolla et al.,"796","2005","03","22",NA,Brasil,São Paulo,Santos,-46.299754,-23.815885,NA,"7365516 S, 367600 W",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões, trilha do Quilombo",NA,NA,"2005","12","-46.299754","-23.815885","15",NA,NA,NA,NA,NA,SANTOS,"3548500"
-45.6599998474121,-23.3799991607666,"121",2021-03-04 15:46:09-03,IF,SPSF,"19037",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,NA,NA,C.de Moura,NA,"1995","04","11",América do Sul,Brasil,SP,Paraibuna,-45.6599998474121,-23.3799991607666,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Nucleo Piloes&nf;;",NA,NA,Parque Estadual da Serra do Mar,NA,NA,NA,NA,NA,NA,NA,"30824",auto,NA,NA,Magnoliopsida,PARAIBUNA,"3535606"
-45.6599998474121,-23.3799991607666,"122",2021-03-04 15:46:09-03,IF,SPSF,"29250",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,NA,NA,C.Moura,"5","1995","02","16",América do Sul,Brasil,SP,Paraibuna,-45.6599998474121,-23.3799991607666,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Piloes, mata de encosta&nf;;",NA,NA,Parque Estadual da Serra do Mar,NA,NA,NA,NA,NA,NA,NA,"30824",auto,NA,NA,Magnoliopsida,PARAIBUNA,"3535606"
-46.4199981689453,-23.8899993896484,"125",2021-03-04 15:46:09-03,IF,SPSF,"11907",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,J.A.Pastore,O.T. Aguiar,"240","1988","02","24",América do Sul,Brasil,SP,Cubatão,-46.4199981689453,-23.8899993896484,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Atlantica.&nf;Arvoreta 2,5m; flores brancas.;",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Pilões",NA,NA,"2009","02",NA,NA,"20","15123",auto,NA,NA,Magnoliopsida,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"126",2021-03-04 15:46:09-03,IF,SPSF,"13032",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,J.A.Pastore,O.T. Aguiar,"305","1989","05","09",América do Sul,Brasil,SP,Cubatão,-46.4199981689453,-23.8899993896484,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Atlantica;",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Pilões",NA,NA,"2009","02",NA,NA,"20","15123",auto,NA,NA,Magnoliopsida,CUBATÃO,"3513504"
-46.7799987792969,-24.1800003051758,"130",2021-03-04 15:46:09-03,IF,SPSF,"29711",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,NA,NA,F.M.Souza,"212","2001","04","17",América do Sul,Brasil,SP,Itanhaém,-46.7799987792969,-24.1800003051758,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,NA,NA,NA,NA,NA,"26998",auto,NA,NA,Magnoliopsida,ITANHAÉM,"3522109"
-45.439998626709,-23.3700008392334,"131",2021-03-04 15:46:09-03,IF,SPSF,"34370",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,NA,R.Cielo-Filho,N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza.,"5195","2005","02","14",América do Sul,Brasil,SP,Natividade da Serra,-45.439998626709,-23.3700008392334,NA,"COLETA: XLS: SPSFNovo; Arvoreta de 3m. Flores brancas e frutos azuis.; GEOGRAFIA: UTM: X=475110 Y=7408035 ZONA=23;",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Base Vargem Grande, Trilha do Corcovado.",NA,NA,"2005","05",NA,NA,"01","28529",auto,NA,NA,Magnoliopsida,NATIVIDADE DA SERRA,"3532306"
-46.5299987792969,-23.6599998474121,"132",2021-03-04 15:46:09-03,IF,SPSF,"44703",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,B.A.Aranha,B.A.Aranha,"613","2010","04","21",América do Sul,Brasil,SP,Santo André,-46.5299987792969,-23.6599998474121,NA,"COLETA: Arbusto 5m altura, frutos.; GEOGRAFIA: Trilha das Hortências.;",NA,NA,Parque Natural Municipal Nascentes do Paranapiacaba,NA,NA,"2010","05",NA,NA,"21","27258",auto,NA,NA,Magnoliopsida,SANTO ANDRÉ,"3547809"
-46.3300018310547,-23.9599990844727,"133",2021-03-04 15:46:09-03,IF,SPSF,"34763",PreservedSpecimen,Plantae,Magnoliophyta,Rubiales,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,NA,NA,F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa,"796","2005","03","22",América do Sul,Brasil,SP,Santos,-46.3300018310547,-23.9599990844727,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 4 m, frutos violeta; GEOGRAFIA: Trilha do Quilombo. Floresta Ombrófila Densa Submontana&nf;UTM: X=367600 Y=7365516;",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões",NA,NA,NA,NA,NA,NA,NA,"26836",auto,NA,NA,Magnoliopsida,SANTOS,"3548500"
-46.286111,-23.77,"141",2019-11-28 09:18:41-03,IBt,SP,"497745",S,Plantae,NA,NA,Rubiaceae,Psychotria,fluminensis,Psychotria fluminensis,Vell.,"Giaquinto, CB","Lima, MEL; Moreno, PRH","2167","2009","11","18",NA,Brasil,São Paulo,Santo André,-46.286111,-23.77,NA,NA,NA,NA,Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade,"964","964","2018","12","-46.286111","-23.77",NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.298444,-23.780181,"145",2019-11-21 10:18:25-03,IBt,SP,"426994",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,"Pelissari, G","Santos, A; Búgola Silva, F; Almeida Scabbia, RJ","12","2008","03","13",NA,Brasil,São Paulo,Santo André,-46.298444,-23.780181,NA,NA,NA,NA,"Paranapiacaba, Núcleo Olho D'Água, Trilha Hortênsias",NA,NA,"2008","09","-46.298444","-23.780181","29",NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.4199981689453,-23.8899993896484,"157",2019-11-21 10:18:25-03,IBt,SP,"8225",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,NA,"Gehrt, A",s.n.,"1923","03","15",NA,Brasil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15123",auto,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"158",2019-11-21 10:18:25-03,IBt,SP,"244315",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,"Kirizawa, M","Kirizawa, M; Chiea, SAC","2345","1990","06","05",NA,Brasil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"Serra do Morrão, vale do rio Quilombo ao pé de serra, antes do Poço das Moças, área de mata atlântica",NA,NA,"1990","06",NA,NA,"28","15123",auto,NA,NA,NA,CUBATÃO,"3513504"
-46.4199981689453,-23.8899993896484,"159",2019-11-21 10:18:25-03,IBt,SP,"244340",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,"Kirizawa, M","Kirizawa, M; Narita, K","2367","1989","12","14",NA,Brasil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,Vale do rio Pilões próximo da Sabesp,NA,NA,"1989","12",NA,NA,"20","15123",auto,NA,NA,NA,CUBATÃO,"3513504"
-47.4599990844727,-24.2800006866455,"161",2019-11-21 10:18:25-03,IBt,SP,"200280",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,"Taylor, CM","Martuscelli, P","24","1984","06","24",NA,Brasil,São Paulo,Miracatu,-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"Sitio Irapuã, Br 116, km 348,5",NA,NA,"1997",NA,NA,NA,NA,"43974",auto,NA,NA,NA,MIRACATU,"3529906"
-47.4599990844727,-24.2800006866455,"162",2019-11-21 10:18:25-03,IBt,SP,"200279",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,"Taylor, CM","Martuscelli, P","23","1984","06","24",NA,Brasil,São Paulo,Miracatu,-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"Sítio Irapuã, Br 116, km 348,5",NA,NA,"1997",NA,NA,NA,NA,"43974",auto,NA,NA,NA,MIRACATU,"3529906"
-45.8400001525879,-23.5300006866455,"163",2019-11-21 10:18:25-03,IBt,SP,"81393",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,"Kirkbride Jr, JH","Kuhlmann, M","2312","1950","02","15",NA,Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,Boracéia,NA,NA,"1977","04",NA,NA,"25","18032",auto,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"164",2019-11-21 10:18:25-03,IBt,SP,"81398",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,NA,"Kuhlmann, M","2328","1950","02","15",NA,Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Boracéia, Margem do Rio Corujas, afluente do Guaratuba",NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"165",2019-11-21 10:18:25-03,IBt,SP,"203270",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,"Taylor, CM","Guerra, TP; et al.","103","1985","03","15",NA,Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,Estação Biológica de Boracéia,NA,NA,"1997",NA,NA,NA,NA,"18032",auto,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"166",2019-11-21 10:18:25-03,IBt,SP,"19783",S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,NA,"Hoehne, FC",s.n.,"1925","02","23",NA,Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,Flor alva,NA,NA,"E.B. do Alto da Serra de Paranapiacaba, Alto da Serra",NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.560001373291,-23.6900005340576,"167",2019-11-21 10:18:25-03,IBt,SP,299296B,S,Plantae,NA,NA,Rubiaceae,Psychotria,patentinervia,Psychotria patentinervia,Müll.Arg.,NA,"Godoi, JV; Silva, EL; Marzola, ELC",s.n.,"1994","12","19",NA,Brasil,São Paulo,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"Parque Caminhos do Mar, Margem do Rio das Pedras",NA,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
