X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,typeStatus,recordNumber,stateProvince,locality,decimalLongitude,decimalLatitude,imagecode,identifiedBy,county,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,infraspecificEpithet,individualCount,eventTime,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"1426",2019-11-13 11:21:20-03,USP,SPF,"115387",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,"Rossi, L","1984","06","15",NA,Brasil,NA,NA,NA,SPF00115387,NA,NA,Poir.,NA,s.n.,São Paulo,Parque da Luz,-46.6300010681152,-23.5400009155273,NA,"Mori, SA",São Paulo,NA,NA,"53584",auto,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1435",2019-11-13 11:21:21-03,USP,SPF,"171610",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,pisonis,Lecythis pisonis,"Borges, LM","2004","08","21",NA,Brasil,NA,NA,NA,SPF00171610,NA,NA,Cambess.,NA,"7",São Paulo,Cidade Universitária Armando de Salles Oliveira,-46.6300010681152,-23.5400009155273,NA,"Mori, SA",São Paulo,NA,NA,"53584",auto,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1436",2019-11-13 11:21:21-03,USP,SPF,"47498",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,pisonis,Lecythis pisonis,"Rossi, L","1984","11",NA,NA,Brasil,NA,NA,NA,SPF00047498,NA,NA,Cambess.,NA,s.n.,São Paulo,Parque da Luz,-46.6300010681152,-23.5400009155273,NA,"Mori, SA",São Paulo,NA,NA,"53584",auto,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1437",2019-11-13 11:21:21-03,USP,SPF,"47499",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,pisonis,Lecythis pisonis,"Rossi, L","1984","11",NA,NA,Brasil,NA,NA,NA,SPF00047499,NA,NA,Cambess.,NA,s.n.,São Paulo,Parque da Luz,-46.6300010681152,-23.5400009155273,NA,"Mori, SA",São Paulo,NA,NA,"53584",auto,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1530",2019-10-03 14:21:02-03,IAC,IAC,"7518",S,Plantae,Lecythidaceae,Lecythis,pisonis,Lecythis pisonis,?,"1944","11","15",NA,Brasil,NA,NA,"Material recebido do Sr B.Pickel em 27/07/1944. Nome popular: sapucai-vermelha, sapucaia",NA,NA,NA,Cambess.,NA,"52",São Paulo,Rua da Conceição,-46.6361,-23.5475,NA,F.C. Hoehne,São Paulo,NA,NA,NA,NA,"-46.6361","-23.5475","1944","11","15",NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1701",2021-03-04 15:44:26-03,IF,SPSF,"00928",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,D.Bento Pickel,"1943","12","30",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Lecythidales,NA,NA,NA,SP,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1702",2021-03-04 15:44:26-03,IF,SPSF,"00958",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,D.Bento Pickel,"1944","12","06",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Lecythidales,NA,NA,NA,SP,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1703",2021-03-04 15:44:26-03,IF,SPSF,"00052",PreservedSpecimen,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,O.Vecchi,"1929","11","01",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,Magnoliophyta,Lecythidales,NA,NA,"105",SP,Rua da Conceição,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1721",2020-02-20 10:39:51-03,IBt,SP,"7388",S,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,"Luederwaldt, H","1917",NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,Poir.,NA,s.n.,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,"Mori, SA",São Paulo,NA,NA,"53584",auto,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1722",2020-02-20 10:39:51-03,IBt,SP,"44795",S,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,"Ribeiro, P","1940","12","04",NA,Brasil,NA,NA,NA,NA,NA,NA,Poir.,NA,s.n.,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,"Mori, SA",São Paulo,NA,NA,"53584",auto,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1723",2020-02-20 10:39:51-03,IBt,SP,"42258",S,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,"Pickel, B","1940","01","04",NA,Brasil,NA,NA,NA,NA,NA,NA,Poir.,NA,"4501",São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,"Mori, SA",São Paulo,NA,NA,"53584",auto,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1724",2020-02-20 10:39:51-03,IBt,SP,"27041",S,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,"Gonçalves, P","1930","11","28",NA,Brasil,NA,NA,NA,NA,NA,NA,Poir.,NA,s.n.,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,"Mori, SA",São Paulo,NA,NA,"53584",auto,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1725",2020-02-20 10:39:51-03,IBt,SP,"17734",S,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,"Soares, JCM","1928","01","20",NA,Brasil,NA,NA,NA,NA,NA,NA,Poir.,NA,s.n.,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,"Mori, SA",São Paulo,NA,NA,"53584",auto,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1726",2020-04-15 17:20:07-03,IBt,SP,"251468",S,Plantae,Lecythidaceae,Lecythis,lanceolata,Lecythis lanceolata,"Rodrigues, EHA","1991","02","20",NA,Brasil,NA,NA,NA,NA,NA,NA,Poir.,NA,"121",São Paulo,Jardim América. Cultivada,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
