X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,locality,minimumElevationInMeters,maximumElevationInMeters,imagecode,recordNumber,infraspecificEpithet,coordinatePrecision,geoFlag,phylum,order,continentOcean,preparationType,class,previousCatalogNumber,typeStatus,relatedCatalogItem,relationshipType,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"1557",2019-11-13 11:32:18-03,USP,SPF,"12877",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Feliciano, EA","2007","10",NA,"Hoehne, W","1941","11","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00012877,NA,NA,NA,SPF00012877,s.n.,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1558",2019-11-13 11:32:17-03,USP,SPF,"110378",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","2016","08",NA,"Garcia, RJF","1996","01","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00110378,Marsilac,NA,NA,SPF00110378,"768",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1559",2019-11-13 11:32:18-03,USP,SPF,"86415",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","1995","09",NA,"Hoehne, FC","1931","09","23",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00086415,Parque do Estado,NA,NA,SPF00086415,s.n.,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1560",2019-11-13 11:32:18-03,USP,SPF,"86394",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Nee, M","2000",NA,NA,"Hoehne, FC","1931","09","23",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00086394,Parque do Estado,NA,NA,SPF00086394,s.n.,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1561",2019-11-13 11:32:18-03,USP,SPF,"13853",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","1995","09",NA,"Hoehne, W","1944","08","22",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00013853,Parque do Estado,NA,NA,SPF00013853,s.n.,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1562",2019-11-13 11:32:17-03,USP,SPF,"11242",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","1995","09",NA,"Hoehne, W","1944","04","20",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00011242,Parque do Estado,NA,NA,SPF00011242,s.n.,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1563",2019-11-13 11:32:18-03,USP,SPF,"61185",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","1995","09",NA,"Honda, S","1986","09","18",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00061185,Parque Previdência,NA,NA,NA,"9",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1564",2019-11-13 11:32:18-03,USP,SPF,"61186",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","1995","09",NA,"Rossi, L","1984","09","28",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,SPF00061186,Parque Previdência,NA,NA,NA,"322",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"1565",2019-11-13 11:32:18-03,USP,SPF,"97287",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Giacomin, LL","2009","08",NA,"Almeida-Scabbia, RJ","1994","04","09",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,SPF00097287,NA,NA,NA,SPF00097287,"261",NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.6361,-23.5475,"1660",2020-04-07 16:32:50-03,IAC,IAC,"21802",S,Plantae,Solanaceae-8.Solanoideae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,L.L. Giacomin,"2011","09","20",A. Daniel,"1971","08","20",Brasil,São Paulo,São Paulo,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,nativa no Horto Florestal de Cantareira,NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"1664",2020-04-07 16:32:50-03,IAC,IAC,"27945",S,Plantae,Solanaceae-8.Solanoideae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,L.L. Giacomin,"2011","09","02",J.B. Baitello & O.T. Aguiar,"1981","12","02",Brasil,São Paulo,São Paulo,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,"Serra da Cantareira, estrada para a Pedra Grande",NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.927972,-23.111861,"1665",2020-04-07 16:32:50-03,IAC,IAC,"28668",S,Plantae,Solanaceae-8.Solanoideae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,E. Barboza,"2003","06","30",L.C. Bernacci & R.B. Torres et al.,"1994","04","12",Brasil,São Paulo,Jundiaí,-46.927972,-23.111861,"-46.927972","-23.111861",Identificação apud UEC 85876 (SpLink)!,NA,"IAC, Estação Experimental",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-45.8464,-23.5322,"1670",2020-04-07 16:32:50-03,IAC,IAC,"38042",S,Plantae,Solanaceae-8.Solanoideae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,J.R. Stehmann & L.L. Giacomin,"2011","09","04",G.A.D.C. Franco & A. Custódio Filho,"1988","02","04",Brasil,São Paulo,Salesópolis,-45.8464,-23.5322,"-45.8464","-23.5322",NA,NA,Casa Grande,NA,NA,NA,"401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-47.062946,-23.725098,"1676",2020-04-07 16:32:09-03,IAC,IAC,"40146",S,Plantae,Solanaceae-8.Solanoideae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,L.C. Bernacci et al.,"2000","08","10","L.C. Bernacci; G.A.D.C. Franco & E. Furlan","2000","08","10",Brasil,São Paulo,Ibiúna,-47.062946,-23.725098,"-47.062946","-23.725098",NA,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Mioko",NA,NA,NA,"2898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.6361,-23.5475,"1685",2020-04-07 16:32:09-03,IAC,IAC,"7702",S,Plantae,Solanaceae-8.Solanoideae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,L.C. Bernacci,"2004","04","12",M. Koscinski,"1938","09","15",Brasil,São Paulo,São Paulo,-46.6361,-23.5475,"-46.6361","-23.5475",Material recebido do Sr. Bento Pickel em fevereiro de 1945,NA,Serra da Cantareira,NA,NA,NA,s/nº,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1707",2020-07-23 12:23:19-03,CEPLAC,CEPEC,"105446",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,J. R. Stehmann,NA,NA,NA,J. C. Gomes,"1978","03","05",Brasil,São Paulo,SÃO PAULO,-46.6300010681152,-23.5400009155273,NA,NA,<ll>dwc_commonname:</ll> Pelateira,NA,"Ilha Vitória, litoral norte.",NA,NA,NA,"3643",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,30/09/1996,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1709",2020-07-23 12:23:19-03,CEPLAC,CEPEC,"32196",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,W. Hoehne,NA,NA,NA,W. Hoehne,NA,NA,NA,Brasil,São Paulo,SÃO PAULO,-46.6300010681152,-23.5400009155273,NA,NA,<ll>dwc_commonname:</ll>,NA,Cidade Jardim.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9900016784668,-24.3199996948242,"1727",2019-11-13 16:05:08-03,UNISANTA,HUSC,"8766",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A. St.-Hil.,"Sampaio, P.S.P.; Rezende, V.I.","2014","11","10","Rezende, V.I.; Ancona, M.C.; Moschetto, F.","2014","11","08",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,"Árvore, flores alvas com anteras amarelas; Floresta alta de restinga seca",NA,"Mineradora Vale do Ribeira, próx. ao Km 240 da Rodovia Padre Manoel da Nóbrega.",NA,NA,NA,"3",NA,"21922",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.5299987792969,-23.6599998474121,"1750",2019-07-04 16:57:25-03,PERD,PERD,"1169",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A. St.-Hil.,"Stehmann, JR","2009","10","14","Hattori, EKO; Rodrigues, IMC; Giacomin, LL; Thode, V","2009","10","14",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,"Arvoreta ca 5 m, corola branca, anteras amarelas.",NA,"Vila de Paranapiacaba, Estrada para Taquarussu",NA,NA,NA,"898",NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"1799",2020-11-12 17:03:39-03,UEL,FUEL,"23750",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,K.L.V.R. de Sá,"2001",NA,NA,"Aguiar, OT","1978","09","04",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Serra da Cantareira, estrada da Pedra Grande, estrada da Pedra Grande",NA,NA,NA,s.n.,NA,"53584",auto,Tracheophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8800010681152,-23.1800003051758,"1808",2019-05-06 12:02:35-03,UFU,HUFU,"4551",S,Plantae,Solanaceae,Solanum,inaequale,Solanum inaequale,Vell.,"Carvalho, L.D.F.","1995","12","07",CCJ.,"1993","09","09",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,"Arbusto com flores brancas e estames amarelos.; Mata pertubada.",HUFU00026198,Sítio do Mandão,NA,NA,NA,"01",NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-45.866667,-23.633333,"1810",2019-05-06 12:02:35-03,UFU,HUFU,"30715",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehlmann, J.R.","1996","09",NA,"Custodio-Filho, A.","1984","04","06",Brasil,São Paulo,Biritiba Mirim,-45.866667,-23.633333,"-45.866667","-23.633333","Árvore, ca. 25 m. Frutos.",HUFU00023585,Estação Biológica de Boracéia,"890","950",HUFU00023585,"2361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.883333,-23.65,"1858",2021-03-04 15:46:48-03,IF,SPSF,"11220",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,J.A.Pastore,"2009","02","17",A.Custodio Filho,"1984","04","06",Brasil,SP,Biritiba Mirim,-45.883333,-23.65,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Estação Biológica de Boracéia,"890","950",NA,"2361",NA,NA,NA,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.632094,-23.437408,"1862",2021-03-04 15:46:48-03,IF,SPSF,"34498",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,J.A. Pastore,"2007","07","05",F.A.R.D.P.Arzolla,"2005","04","24",Brasil,SP,São Paulo,-46.632094,-23.437408,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 10m, flores e frutos imaturos; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,Parque Estadual da Cantareira,NA,NA,NA,"789",NA,NA,NA,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.774722,-23.456389,"1867",2021-03-04 15:46:49-03,IF,SPSF,"39976",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,G.A.D.C. Franco,"2007","10","23",F.M de Souza & R.C.Sousa & H.F.A.Pereira & J.M.Silva,"2007","09","20",Brasil,SP,São Paulo,-46.774722,-23.456389,NA,NA,"COLETA: Árvore, 6m. Flores brancas e estames amarelos.; GEOGRAFIA: Trilha do Mauro;",NA,Parque Estadual do Jaraguá,"895","895",NA,"922",NA,NA,NA,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.774722,-23.457222,"1868",2021-03-04 15:46:48-03,IF,SPSF,"39977",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.- Hil.,G.A.D.C. Franco,"2007","07","18",F.M.Souza & R.C.Sousa & M.F.Santos & S.J.Ribeiro,"2007","05","08",Brasil,SP,São Paulo,-46.774722,-23.457222,NA,NA,"COLETA: Árvore, 6m. Frutos imaturos verdes.; GEOGRAFIA: Trilha do Mauro;",NA,Parque Estadual do Jaraguá,"885","885",NA,"693",NA,NA,NA,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.090278,-23.975556,"1869",2021-03-04 15:46:49-03,IF,SPSF,"40661",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,R.T. Polisel,"2008","02","20",R.T. Polisel,"2008","02","01",Brasil,SP,Juquitiba,-47.090278,-23.975556,NA,NA,"COLETA: Árvore 7m, frutos imaturos verdes; GEOGRAFIA: BR-116, km.330&nf;antes do lago;",NA,Estrada da Palestina,"700","700",NA,"672",NA,NA,NA,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-45.816667,-23.15,"1875",2021-03-04 15:46:48-03,IF,SPSF,"47865",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,T.E.Barreto,"2013","02","17",Brasil,SP,Campos do Jordão,-45.816667,-23.15,NA,NA,"COLETA: Árvore.; GEOGRAFIA: FOM - Canhambora;",NA,PECJ,NA,NA,NA,"183",NA,NA,NA,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.716667,-23.439722,"1879",2021-03-04 15:46:48-03,IF,SPSF,"52999",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.-Hil.),R.J.Almeida-Scabbia,NA,NA,NA,R.J. Almeida-Scabbia et al.,"2012","11","23",Brasil,SP,São Paulo,-46.716667,-23.439722,NA,NA,"COLETA: Árvore de 8m de altura. Frutos verdes.; GEOGRAFIA: Borda de mata, entre o Sítio São José e o Sítio dos Crentes. Muito lixo nas bordas, próximo a várias residências.;",NA,NA,"863","863",NA,"841",NA,NA,NA,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9099998474121,-23.6000003814697,"1889",2021-03-04 15:46:48-03,IF,SPSF,"34855",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,J.A.Pastore,"2005","06","22",M.N.Sakita,"2005","06","15",Brasil,SP,Cotia,-46.9099998474121,-23.6000003814697,NA,NA,"COLETA: XLS: SPSFNovo; Arvore, frutos imaturos verdes e maduros castanho escuro; GEOGRAFIA: alto Cotia-Sabesp&nf;;",NA,Reserva Florestal de Morro Grande,NA,NA,NA,NA,NA,"23869",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.7799987792969,-24.1800003051758,"1894",2021-03-04 15:46:48-03,IF,SPSF,"34641",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,R.Cielo-Filho,"2005","04","12",R.Cielo-Filho & N.M.Ivanauskas & D.de Souza,"2005","03","15",Brasil,SP,Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 4m.; GEOGRAFIA: Trilha do Rio Camburi&nf;UTM: X=323131 Y=7344746;",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu","799","799",NA,"410",NA,"26998",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-45.8400001525879,-23.5300006866455,"1896",2021-03-04 15:46:48-03,IF,SPSF,"34430",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,G. A. D. C. Franco,"2005","03","05",F. M. Souza & M. T. Z. Toniato & D.Souza,"2005","02","24",Brasil,SP,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Trilha dos Macacos. Floresta Ombrófila Densa Montana. Beira de rio&nf;;",NA,Parque Estadual da Serra do Mar,"664","664",NA,"510",NA,"18032",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"1897",2021-03-04 15:46:48-03,IF,SPSF,"11873",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,J. A. Pastore,"2007","09","06",G.A.D.C. Franco & A.Custodio Filho,"1988","02","04",Brasil,SP,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m, frutos verdes.;",NA,"Reserva Florestal, Guaratuba",NA,NA,NA,"401",NA,"18032",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"1898",2021-03-04 15:46:48-03,IF,SPSF,"03369",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,D.Bento Pickel,"1949","02","12",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Horto Florestal,NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1899",2021-03-04 15:46:48-03,IF,SPSF,"29331",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,NA,NA,NA,NA,F.M.Souza,"2001","04","11",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutú",NA,NA,NA,"63",NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1900",2021-03-04 15:46:48-03,IF,SPSF,"04452",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,P.H.Fischer,"1954","12","13",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Santo Amaro,NA,NA,NA,"66",NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1901",2021-03-04 15:46:48-03,IF,SPSF,"07303",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,J.A.Pastore,"2009","02","12",J.B.Baitello & O.T. Aguiar,"1981","12","02",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Serra da Cantereira,NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1902",2021-03-04 15:46:48-03,IF,SPSF,"07200",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,M.Koscinski,NA,NA,NA,Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Serra da Cantereira,NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1903",2021-03-04 15:46:48-03,IF,SPSF,"05973",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,NA,NA,NA,NA,J.B.Baitello & O.T. Aguiar,"1980","11","13",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Serra da Cantereira,NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1904",2021-03-04 15:46:47-03,IF,SPSF,"05743",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,J.R.Stehmann,"2000","02","04",O.T. Aguiar,"1978","09","04",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Serra da Cantereira,NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"1905",2021-03-04 15:46:47-03,IF,SPSF,"11770",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,J.A.Pastore,"2006","10","19",A.C.Dias,"1987","12","14",Brasil,SP,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Parque Estadual Carlos Botelho,NA,NA,NA,"106",NA,"34059",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.7799987792969,-24.1800003051758,"1925",2021-03-04 15:46:48-03,IF,SPSF,"25095",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,S.A.Nicolau,"1993","11","09",Brasil,SP,Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Serra da Jureia&nf;;",NA,Estação Ecológica Juréia-Itatins,NA,NA,NA,"1479",NA,"26998",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.7799987792969,-24.1800003051758,"1926",2021-03-04 15:46:48-03,IF,SPSF,"34626",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,R.Cielo-Filho,"2005","04","12",R.Cielo-Filho & N.M.Ivanauskas & D.de Souza,"2005","03","14",Brasil,SP,Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,"COLETA: XLS: SPSFNovo; Árvore. Fruto imaturo verde.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu","8","8",NA,"395",NA,"26998",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.5800018310547,-23.3099994659424,"1927",2021-03-04 15:46:48-03,IF,SPSF,"34050",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,F.A.R.D.P.Arzolla,"2005","02","28",Brasil,SP,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Condomínio Park Imperial,NA,NA,NA,"674",NA,"15840",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
