X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,infraspecificEpithet,individualCount,fieldNumber,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.6300010681152,-23.5400009155273,"262",2019-11-13 11:26:15-03,USP,SPF,"13255",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Pirani, JR","1982","12",NA,"Hoehne, W",s.n.,"1947","02","11",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00013255,SPF00013255,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"263",2019-11-13 11:26:15-03,USP,SPF,"119278",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Pirani, JR","1983","01",NA,"Hoehne, FC",s.n.,"1931","09","22",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00119278,SPF00119278,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6361,-23.5475,"278",2020-01-27 18:25:09-03,IAC,IAC,"33906",S,Plantae,Meliaceae-1.Melioideae,Trichilia,silvatica,Trichilia silvatica,C.DC.,J.A. Pastore,"2009","12","21",N.S. Ávila,"390","1994","09","14",Brasil,São Paulo,São Paulo,Centro Paulus - Mata - região sul do múnicipio de São Paulo,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,Identificação apud SPSF 42750 (SpLink)!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"331",2020-11-12 17:03:12-03,UEL,FUEL,"23079",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Pastore, JA","1985",NA,NA,"Pastore, JA; Aguiar, OT","147","1986","01","30",Brasil,São Paulo,São Paulo,"Serra da Cantareira, Chapada, Chapada",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,Tracheophyta,Sapindales,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.824444,-24.041111,"338",2021-03-04 15:46:27-03,IF,SPSF,"29560",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,J.A.Pastore,"2012","03","23",F.T.Farah & S.Aguiar & T.B.Breier,"2304","2001","04","17",Brasil,SP,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu",-46.824444,-24.041111,NA,NA,"30","180","COLETA: XLS: SPSFAntigo&nf;Floresta Ombrófila Densa Baixomontana e Montana&nf;Arbusto 2m altura.; GEOGRAFIA: No entorno do Vale dos rios Mambu e dos Macacos;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.618333,-23.4375,"339",2021-03-04 15:46:27-03,IF,SPSF,"37393",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,F. A. R. D. P. Arzolla,"2007","01","17",C Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela,"82","2007","01","17",Brasil,SP,São Paulo,NA,-46.618333,-23.4375,NA,NA,"950","950","COLETA: Floresta Ombrófila Densa Montana.&nf;Arvoreta 4m., frutos imaturos verdes.; GEOGRAFIA: proximidades da estrada da Roseira.;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5800018310547,-23.3099994659424,"346",2021-03-04 15:46:27-03,IF,SPSF,"26300",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,J.A.Pastore,"2000","02","24",F.A.R.D.P.Arzolla,"102","2000","02","22",Brasil,SP,Mairiporã,"P.E.Cantareira, região de ÁguasClaras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4-5m; frutos amarelo-esverdeados, sementes vermelhas.; GEOGRAFIA: Sub bosque;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"15840",auto,Magnoliopsida,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"347",2021-03-04 15:46:27-03,IF,SPSF,"08835",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,J.A.Pastore,"1991","04","11",O.T. Aguiar & A.C.G.Baisi,NA,"1984","09","28",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha das Araucárias.;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.2900009155273,-23.2600002288818,"351",2021-03-04 15:46:27-03,IF,SPSF,"44995",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,J.A.Pastore,"2011","09","06",V.Teixeira & R.E.Silva,"21","2010","12","01",Brasil,SP,Itu,Estrada dos Romeiros,-47.2900009155273,-23.2600002288818,NA,NA,NA,NA,"COLETA: Floresta Estacional Semidecídua, em estagio médio de regenareação.&nf;Relevo acidentado, solo argiloso com afloramentos de matacões de granito.&nf;Arvoreta 3m altura; 2cm ao nível do DAP, frutos imaturos verde-amarelados.; GEOGRAFIA: Margem do caminh",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"22309",auto,Magnoliopsida,NA,NA,NA,NA,NA,ITU,"3523909"
-46.5800018310547,-23.3099994659424,"352",2021-03-04 15:46:27-03,IF,SPSF,"26269",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,J.A.Pastore,"2000","02","19",F.A.R.D.P.Arzolla,"101","2000","02","18",Brasil,SP,Mairiporã,"P.E.Cantareira, Região de Águas Claras",-46.5800018310547,-23.3099994659424,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Sub bosque da mata.;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"15840",auto,Magnoliopsida,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-45.6599998474121,-23.3799991607666,"353",2021-03-04 15:46:27-03,IF,SPSF,"33360",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,J.A.Pastore,"2004","08","10",A.C.A.Diniz,"6","2003","10","04",Brasil,SP,Paraibuna,Parque Natural Municipal,-45.6599998474121,-23.3799991607666,NA,NA,"700","700","COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"30824",auto,Magnoliopsida,NA,NA,NA,NA,NA,PARAIBUNA,"3535606"
-46.6300010681152,-23.5400009155273,"356",2021-03-04 15:46:27-03,IF,SPSF,"42750",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,J.A.Pastore,"2009","12","21",N.S.Avila,"390","1994","09","14",Brasil,SP,São Paulo,bairro de Parelheiros,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: Mata Secundária.&nf;Árvore 6m; botões verdes.; GEOGRAFIA: Centro Paulus.;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"357",2021-03-04 15:46:27-03,IF,SPSF,"21237",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,J.R.Pirani,"1983","01","31",F.C.Hoehne,NA,"1931","09","22",Brasil,SP,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"358",2021-03-04 15:46:27-03,IF,SPSF,"15760",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,J.A.Pastore,"2002","12","02",W.Hoehne,NA,"1947","02","11",Brasil,SP,São Paulo,Parque das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"359",2021-03-04 15:46:27-03,IF,SPSF,"08363",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,J.A.Pastore,"1993","03","15",O.T. Aguiar,NA,"1984","01","20",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"360",2021-03-04 15:46:27-03,IF,SPSF,"09641",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,J.A.Pastore,"1991","04","11",J.A.Pastore & O.T. Aguiar,"147","1986","01","30",Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta com frutos de sementes vermelhas.; GEOGRAFIA: Chapada&nf;;",NA,NA,Magnoliophyta,Sapindales,América do Sul,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"382",2021-02-04 09:02:29-03,IBt,SP,"50919",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,NA,NA,NA,NA,"Kuhlmann, M",s.n.,NA,NA,NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"383",2020-07-16 10:05:37-03,IBt,SP,"290081",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,NA,NA,NA,NA,"Ávila, NS","390","1994","09","14",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"384",2021-02-04 09:02:29-03,IBt,SP,"27314",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,NA,NA,NA,NA,"Hoehne, FC",s.n.,NA,NA,NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"385",2019-11-21 10:10:49-03,IBt,SP,"490452",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Aragaki, S; Petri, L","2016","12","19","Mourad, BM; Petri, L","99","2015","10","13",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"386",2021-01-07 09:34:04-03,IBt,SP,"454672",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,NA,NA,NA,NA,"Kondrat, H","130","2013","04","29",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
